
[00:00:00.000 --> 00:00:02.000]  每一個人自己禱告
[00:01:32.000 --> 00:01:34.000]  如果只有道路
[00:01:34.000 --> 00:01:39.000]  也告訴我們關於這條道路的實際的知識
[00:01:39.000 --> 00:01:40.000]  就是真理
[00:01:40.000 --> 00:01:42.000]  而沒有內在的生命
[00:01:42.000 --> 00:01:44.000]  去奔走這條路
[00:01:44.000 --> 00:01:46.000]  是空談
[00:01:46.000 --> 00:01:48.000]  沒有意義
[00:01:48.000 --> 00:01:50.000]  沒有作用
[00:01:50.000 --> 00:01:53.000]  這三樣少了任何一樣都不行
[00:01:53.000 --> 00:01:55.000]  有了生命
[00:01:55.000 --> 00:01:57.000]  有了真理
[00:01:57.000 --> 00:01:59.000]  但是思路不通
[00:01:59.000 --> 00:02:01.000]  也是突然
[00:02:01.000 --> 00:02:03.000]  我們可以用一個比喻來講
[00:02:03.000 --> 00:02:05.000]  從前
[00:02:05.000 --> 00:02:08.000]  從亞洲到歐洲
[00:02:08.000 --> 00:02:12.000]  一定要經過繞過非洲南端的好望角
[00:02:12.000 --> 00:02:14.000]  有人就快了這條路
[00:02:14.000 --> 00:02:16.000]  蘇意識蘊和
[00:02:16.000 --> 00:02:18.000]  這條路開了
[00:02:18.000 --> 00:02:20.000]  通了
[00:02:20.000 --> 00:02:24.000]  如果一個人要經過這條路到歐洲去
[00:02:24.000 --> 00:02:26.000]  他是要有地圖
[00:02:26.000 --> 00:02:28.000]  關於這條路的地圖
[00:02:28.000 --> 00:02:30.000]  就是知識
[00:02:30.000 --> 00:02:32.000]  也就是真理
[00:02:32.000 --> 00:02:33.000]  然後呢
[00:02:33.000 --> 00:02:37.000]  他的船要有動力
[00:02:37.000 --> 00:02:39.000]  來發動這條船
[00:02:39.000 --> 00:02:41.000]  來向前開行
[00:02:41.000 --> 00:02:43.000]  經過蘇意識蘊和
[00:02:43.000 --> 00:02:46.000]  到達歐洲
[00:02:46.000 --> 00:02:47.000]  路
[00:02:47.000 --> 00:02:49.000]  地圖
[00:02:49.000 --> 00:02:51.000]  生命力
[00:02:51.000 --> 00:02:53.000]  這三樣是我們跟從主
[00:02:53.000 --> 00:03:01.000]  我們走基督徒的人生的絕對不可缺少的條件
[00:03:01.000 --> 00:03:03.000]  規律
[00:03:03.000 --> 00:03:05.000]  或者說原則
[00:03:05.000 --> 00:03:11.000]  就是關於我們要走的人生的道路的知識
[00:03:11.000 --> 00:03:13.000]  就是真理
[00:03:13.000 --> 00:03:15.000]  但是
[00:03:15.000 --> 00:03:16.000]  我們有了這條路
[00:03:16.000 --> 00:03:18.000]  也有了關於這條路的知識之後
[00:03:18.000 --> 00:03:20.000]  我們要仰望主
[00:03:20.000 --> 00:03:22.000]  讓主的靈充滿我們
[00:03:22.000 --> 00:03:24.000]  讓主的愛激勵我們
[00:03:24.000 --> 00:03:28.000]  讓我們有真實的力量
[00:03:28.000 --> 00:03:31.000]  走上這條路
[00:03:31.000 --> 00:03:34.000]  那我們的人生就建立起來了
[00:03:34.000 --> 00:03:38.000]  一個智慧的大廈
[00:03:38.000 --> 00:03:42.000]  讓我們能夠在其中見證主
[00:03:42.000 --> 00:03:45.000]  榮耀主
[00:03:45.000 --> 00:03:47.000]  今天上午
[00:03:47.000 --> 00:03:50.000]  我們只看了一個例子
[00:03:50.000 --> 00:03:52.000]  所以今天晚上要補上
[00:03:52.000 --> 00:03:54.000]  我們要看三個例子
[00:03:54.000 --> 00:03:57.000]  有點開快車
[00:03:57.000 --> 00:04:00.000]  我們看第四個例子
[00:04:00.000 --> 00:04:05.000]  增減慮
[00:04:05.000 --> 00:04:08.000]  主耶穌說了一句話
[00:04:08.000 --> 00:04:12.000]  在聖經裡頭至少重複了四次
[00:04:12.000 --> 00:04:16.000]  我先說出來我們再看經文
[00:04:16.000 --> 00:04:18.000]  什麼話呢
[00:04:18.000 --> 00:04:19.000]  主耶穌說
[00:04:19.000 --> 00:04:21.000]  有的還要嫁給他
[00:04:21.000 --> 00:04:26.000]  沒有的連他說有的也要躲去
[00:04:26.000 --> 00:04:28.000]  這句話很特別
[00:04:28.000 --> 00:04:30.000]  我們看一看
[00:04:30.000 --> 00:04:40.000]  馬太福音13章12節
[00:04:40.000 --> 00:04:43.000]  凡有的還要嫁給他
[00:04:43.000 --> 00:04:45.000]  叫他有餘
[00:04:45.000 --> 00:04:50.000]  凡沒有的連他說有的也要躲去
[00:04:50.000 --> 00:04:52.000]  有人躲到這裡
[00:04:52.000 --> 00:04:59.000]  就說這真是資本主義
[00:04:59.000 --> 00:05:02.000]  這個人有錢了還要嫁給他
[00:05:02.000 --> 00:05:05.000]  讓他更多讓他有餘
[00:05:05.000 --> 00:05:06.000]  這個人什麼都沒有
[00:05:06.000 --> 00:05:10.000]  你就把他僅僅有一點躲過來
[00:05:10.000 --> 00:05:13.000]  這是什麼道理
[00:05:13.000 --> 00:05:16.000]  難怪有人讀聖經一打開
[00:05:16.000 --> 00:05:17.000]  打到這裡一讀
[00:05:17.000 --> 00:05:22.000]  永遠不要讀聖經了
[00:05:22.000 --> 00:05:28.000]  但是這個話是基督徒生活的一個規律
[00:05:28.000 --> 00:05:33.000]  一個基本的原則之一
[00:05:33.000 --> 00:05:37.000]  我們要從幾方面來看
[00:05:37.000 --> 00:05:42.000]  到底主耶穌這句話是什麼意思
[00:05:42.000 --> 00:05:45.000]  我們現在先看第一方面
[00:05:45.000 --> 00:05:49.000]  在真理上的意義
[00:05:49.000 --> 00:05:55.000]  剛才我們讀的這節聖經的上文很重要
[00:05:55.000 --> 00:05:58.000]  先看上文再看下文
[00:05:58.000 --> 00:06:02.000]  就知道主耶穌的意義是什麼了
[00:06:02.000 --> 00:06:04.000]  11節
[00:06:04.000 --> 00:06:06.000]  耶穌回答說
[00:06:06.000 --> 00:06:08.000]  因為天國的奧秘
[00:06:08.000 --> 00:06:09.000]  只叫你們知道
[00:06:09.000 --> 00:06:14.000]  不叫他們知道
[00:06:14.000 --> 00:06:19.000]  這個話也是讓人莫名其妙
[00:06:19.000 --> 00:06:22.000]  主耶穌明明向眾人講話
[00:06:22.000 --> 00:06:24.000]  但是他又說
[00:06:24.000 --> 00:06:28.000]  我講的天國的道理是個奧秘
[00:06:28.000 --> 00:06:30.000]  不叫他們知道
[00:06:30.000 --> 00:06:32.000]  只叫你們知道
[00:06:32.000 --> 00:06:35.000]  那麼又何必向眾人講呢
[00:06:35.000 --> 00:06:37.000]  不要他們知道還講什麼呢
[00:06:37.000 --> 00:06:40.000]  講了以後又說不叫他們知道
[00:06:40.000 --> 00:06:44.000]  那不是自我矛盾嗎
[00:06:44.000 --> 00:06:49.000]  所以主耶穌這個話是要門徒思想
[00:06:49.000 --> 00:06:51.000]  講一些好像不通的話
[00:06:51.000 --> 00:06:53.000]  要他們想通
[00:06:53.000 --> 00:06:55.000]  這是好老師
[00:06:55.000 --> 00:06:58.000]  最好的老師就是講話
[00:06:58.000 --> 00:07:01.000]  學生一聽不懂啊
[00:07:01.000 --> 00:07:04.000]  再想想不通啊
[00:07:04.000 --> 00:07:07.000]  老師說好你把它想通為止
[00:07:07.000 --> 00:07:08.000]  好下堂
[00:07:08.000 --> 00:07:12.000]  下一堂告訴我怎麼通的
[00:07:12.000 --> 00:07:14.000]  學生回去了
[00:07:14.000 --> 00:07:16.000]  就這樣想那樣想
[00:07:16.000 --> 00:07:18.000]  下一堂回來了
[00:07:18.000 --> 00:07:20.000]  有人想通了
[00:07:20.000 --> 00:07:21.000]  好你想通了
[00:07:21.000 --> 00:07:25.000]  站起來向大家講你怎麼通的
[00:07:25.000 --> 00:07:27.000]  好老師
[00:07:27.000 --> 00:07:29.000]  有的好老師講的話少
[00:07:29.000 --> 00:07:31.000]  作用大
[00:07:31.000 --> 00:07:35.000]  壞老師講的多沒有用
[00:07:35.000 --> 00:07:38.000]  我們的主是好老師
[00:07:38.000 --> 00:07:42.000]  他講了天國的道理
[00:07:42.000 --> 00:07:46.000]  用天國的道理是個奧秘
[00:07:46.000 --> 00:07:47.000]  奧秘是什麼
[00:07:47.000 --> 00:07:50.000]  就是一個Open Secret
[00:07:50.000 --> 00:07:53.000]  公開的秘密
[00:07:53.000 --> 00:07:54.000]  意思就是說
[00:07:54.000 --> 00:07:56.000]  好像是秘密
[00:07:56.000 --> 00:07:59.000]  但是公開了什麼人都懂的
[00:07:59.000 --> 00:08:02.000]  沒有公開的時候什麼人都不知道
[00:08:02.000 --> 00:08:05.000]  一公開什麼人都懂的
[00:08:05.000 --> 00:08:07.000]  天國的奧秘
[00:08:07.000 --> 00:08:12.000]  是一個最簡單又是最奧秘的道理
[00:08:12.000 --> 00:08:14.000]  有心的人就懂的
[00:08:14.000 --> 00:08:18.000]  沒有心的人不懂的
[00:08:18.000 --> 00:08:22.000]  所以主講完以後
[00:08:22.000 --> 00:08:24.000]  門徒對他說
[00:08:24.000 --> 00:08:25.000]  主啊
[00:08:25.000 --> 00:08:28.000]  你這樣講用了許多比喻
[00:08:28.000 --> 00:08:32.000]  讓大家不容易明白
[00:08:32.000 --> 00:08:34.000]  耶穌說
[00:08:34.000 --> 00:08:36.000]  我這樣講
[00:08:36.000 --> 00:08:37.000]  用比喻來講
[00:08:37.000 --> 00:08:39.000]  有個目的
[00:08:39.000 --> 00:08:43.000]  就是叫有心的人才懂的
[00:08:43.000 --> 00:08:48.000]  沒有心的人不懂的
[00:08:48.000 --> 00:08:50.000]  這很重要
[00:08:50.000 --> 00:08:52.000]  誰能夠懂得真理
[00:08:52.000 --> 00:08:55.000]  追求的人才懂得
[00:08:55.000 --> 00:08:57.000]  你對真理有心
[00:08:57.000 --> 00:08:58.000]  你不重視他
[00:08:58.000 --> 00:09:01.000]  向你講又講又講
[00:09:01.000 --> 00:09:03.000]  聰耳不聞
[00:09:03.000 --> 00:09:04.000]  聽不進去
[00:09:04.000 --> 00:09:06.000]  因為他不要懂的
[00:09:06.000 --> 00:09:08.000]  凡是懂得真理的人
[00:09:08.000 --> 00:09:12.000]  都是追求真理的人
[00:09:12.000 --> 00:09:14.000]  所以主耶穌
[00:09:14.000 --> 00:09:18.000]  他有淑麟的經濟學
[00:09:18.000 --> 00:09:21.000]  他不要把他的寶貴的真理
[00:09:21.000 --> 00:09:25.000]  荒廢在那些不要的人身上
[00:09:25.000 --> 00:09:27.000]  主耶穌說了一句話
[00:09:27.000 --> 00:09:29.000]  好像很難聽
[00:09:29.000 --> 00:09:31.000]  但是是事實
[00:09:31.000 --> 00:09:32.000]  主耶穌說
[00:09:32.000 --> 00:09:38.000]  不要把珍珠丟在豬的面前
[00:09:38.000 --> 00:09:42.000]  不要把珍珠丟在狗的面前
[00:09:42.000 --> 00:09:44.000]  因為牠不知道是珍珠
[00:09:44.000 --> 00:09:47.000]  牠還以為你拿石頭打牠
[00:09:47.000 --> 00:09:49.000]  牠就轉過來咬你
[00:09:49.000 --> 00:09:53.000]  這是主說的
[00:09:53.000 --> 00:09:54.000]  你講真理
[00:09:54.000 --> 00:09:55.000]  不要真理的人
[00:09:55.000 --> 00:09:58.000]  聽見了就非常的煩
[00:09:58.000 --> 00:10:01.000]  非常的反感
[00:10:01.000 --> 00:10:02.000]  要反對
[00:10:02.000 --> 00:10:03.000]  要攻擊
[00:10:03.000 --> 00:10:05.000]  要打倒
[00:10:05.000 --> 00:10:07.000]  那麼你向這樣的人講
[00:10:07.000 --> 00:10:09.000]  自討苦吃
[00:10:09.000 --> 00:10:10.000]  不會接受
[00:10:10.000 --> 00:10:11.000]  沒有作用
[00:10:11.000 --> 00:10:13.000]  沒有效果
[00:10:13.000 --> 00:10:15.000]  沒有回應
[00:10:15.000 --> 00:10:19.000]  所以主他講天國的道理
[00:10:19.000 --> 00:10:21.000]  他很小心的講
[00:10:21.000 --> 00:10:24.000]  用比喻來講
[00:10:24.000 --> 00:10:29.000]  但是還是很多的人聽不進去
[00:10:29.000 --> 00:10:34.000]  因為他們心裡沒有空處
[00:10:34.000 --> 00:10:36.000]  No room for it
[00:10:36.000 --> 00:10:38.000]  所以內心關住了
[00:10:38.000 --> 00:10:39.000]  關閉的心
[00:10:39.000 --> 00:10:41.000]  關閉的思想
[00:10:41.000 --> 00:10:44.000]  真理聽不進去
[00:10:44.000 --> 00:10:48.000]  所以主他只是將他的真理
[00:10:48.000 --> 00:10:52.000]  他的福音向開放的人
[00:10:52.000 --> 00:10:53.000]  心開放
[00:10:53.000 --> 00:10:54.000]  有科目
[00:10:54.000 --> 00:10:56.000]  有追求
[00:10:56.000 --> 00:11:03.000]  有正確的價值觀來接受
[00:11:03.000 --> 00:11:07.000]  那麼主耶穌回答以後
[00:11:07.000 --> 00:11:09.000]  跟著說了這句話
[00:11:09.000 --> 00:11:12.000]  有的還要嫁給他
[00:11:12.000 --> 00:11:15.000]  嫁給他由於沒有的
[00:11:15.000 --> 00:11:18.000]  給他有的要躲去
[00:11:18.000 --> 00:11:24.000]  這是值得對真理的追求講的
[00:11:24.000 --> 00:11:26.000]  如果一個人渴慕真理
[00:11:26.000 --> 00:11:29.000]  要追求真理
[00:11:29.000 --> 00:11:35.000]  他就得到更多更多的真理
[00:11:35.000 --> 00:11:38.000]  這個不是物質的增加
[00:11:38.000 --> 00:11:40.000]  是真理的增加
[00:11:40.000 --> 00:11:42.000]  你渴慕越追求
[00:11:42.000 --> 00:11:44.000]  你越探討
[00:11:44.000 --> 00:11:47.000]  你所得到的就更多
[00:11:47.000 --> 00:11:49.000]  如果一個人不要真理
[00:11:49.000 --> 00:11:53.000]  那麼他原來有的一點點的了解
[00:11:53.000 --> 00:11:57.000]  也要逐漸失去
[00:11:57.000 --> 00:12:01.000]  也就是等於拿走了
[00:12:01.000 --> 00:12:05.000]  讓他毫無所有
[00:12:05.000 --> 00:12:11.000]  所以這個道理是很重要
[00:12:11.000 --> 00:12:16.000]  就是說要我們對真理有追求的心
[00:12:16.000 --> 00:12:20.000]  重視它 寶貴它 渴慕它
[00:12:20.000 --> 00:12:25.000]  然後深處收來接受
[00:12:25.000 --> 00:12:30.000]  深處收來的人都是滿載而歸
[00:12:30.000 --> 00:12:34.000]  足是把他最好的給渴慕的人
[00:12:34.000 --> 00:12:36.000]  給接受的人
[00:12:36.000 --> 00:12:40.000]  叫他更多更多更多
[00:12:40.000 --> 00:12:43.000]  在真理的學習上
[00:12:43.000 --> 00:12:46.000]  有了真理以後
[00:12:46.000 --> 00:12:49.000]  越來越長進越快
[00:12:49.000 --> 00:12:52.000]  更多更多的使他得到
[00:12:52.000 --> 00:12:54.000]  不要真理的人
[00:12:54.000 --> 00:12:56.000]  讓他原來有的一點點
[00:12:56.000 --> 00:13:01.000]  都會失去毫無所有
[00:13:01.000 --> 00:13:03.000]  所以這個不是資本主義
[00:13:03.000 --> 00:13:07.000]  這個是天國主義
[00:13:07.000 --> 00:13:11.000]  我們來在天國的真理上
[00:13:11.000 --> 00:13:14.000]  深處收來來接受
[00:13:14.000 --> 00:13:20.000]  我覺得聖經說的舉手禱告
[00:13:20.000 --> 00:13:22.000]  詩篇說的舉手禱告
[00:13:22.000 --> 00:13:24.000]  舉手讚美
[00:13:24.000 --> 00:13:26.000]  舉手的意思
[00:13:26.000 --> 00:13:29.000]  舉手現在有的人唱詩舉手了
[00:13:29.000 --> 00:13:30.000]  禱告舉手了
[00:13:30.000 --> 00:13:32.000]  我覺得很合聖經的
[00:13:32.000 --> 00:13:34.000]  有人說那是領恩派做的
[00:13:34.000 --> 00:13:35.000]  我們不要學
[00:13:35.000 --> 00:13:36.000]  我們不是學領恩派
[00:13:36.000 --> 00:13:39.000]  我們學聖經
[00:13:39.000 --> 00:13:41.000]  我們舉起手
[00:13:41.000 --> 00:13:45.000]  就好像代表我們的回應
[00:13:45.000 --> 00:13:47.000]  你試過了
[00:13:47.000 --> 00:13:48.000]  你禱告的時候舉起手
[00:13:48.000 --> 00:13:50.000]  你感覺不同了
[00:13:50.000 --> 00:13:51.000]  你感覺好像這個手
[00:13:51.000 --> 00:13:54.000]  你的心舉起來對著神了
[00:13:54.000 --> 00:13:55.000]  你歌唱的時候
[00:13:55.000 --> 00:13:56.000]  你手舉起來
[00:13:56.000 --> 00:13:57.000]  你好像覺得
[00:13:57.000 --> 00:13:59.000]  你的手代表你的心
[00:13:59.000 --> 00:14:01.000]  像神歌唱的
[00:14:01.000 --> 00:14:03.000]  所以這個手舉起來很有意思
[00:14:03.000 --> 00:14:05.000]  我聚會的時候沒有舉手
[00:14:05.000 --> 00:14:08.000]  我不聚會的時候我舉手
[00:14:08.000 --> 00:14:10.000]  我自己禱告的時候我都舉手
[00:14:10.000 --> 00:14:12.000]  我自己唱詩的時候我都舉手
[00:14:12.000 --> 00:14:16.000]  兩個手也都舉起來
[00:14:16.000 --> 00:14:21.000]  我們在神所給我們的恩典上
[00:14:21.000 --> 00:14:22.000]  真理上
[00:14:22.000 --> 00:14:23.000]  生命上
[00:14:23.000 --> 00:14:26.000]  我們要一直地刻目
[00:14:26.000 --> 00:14:30.000]  我要我要我需要
[00:14:30.000 --> 00:14:31.000]  我刻目
[00:14:31.000 --> 00:14:33.000]  神立刻回應
[00:14:33.000 --> 00:14:38.000]  所以神是心裡刻目的人
[00:14:38.000 --> 00:14:40.000]  得以保足
[00:14:40.000 --> 00:14:42.000]  這篇話
[00:14:42.000 --> 00:14:44.000]  神是心裡刻目的人
[00:14:44.000 --> 00:14:47.000]  得以知足
[00:14:47.000 --> 00:14:49.000]  神回應三件事
[00:14:49.000 --> 00:14:51.000]  第一回應我們的心情
[00:14:51.000 --> 00:14:55.000]  第二回應我們對祂的愛
[00:14:55.000 --> 00:15:01.000]  第三回應我們刻目追求的心
[00:15:01.000 --> 00:15:03.000]  我們的神是個回應的神
[00:15:03.000 --> 00:15:06.000]  我們領受了神的愛
[00:15:06.000 --> 00:15:08.000]  來回應祂的愛
[00:15:08.000 --> 00:15:09.000]  愛祂的時候
[00:15:09.000 --> 00:15:11.000]  祂再回應我們對祂的愛
[00:15:11.000 --> 00:15:13.000]  愛我們更多
[00:15:13.000 --> 00:15:15.000]  有人說
[00:15:15.000 --> 00:15:18.000]  陳牧師這是你想的還是神經講的
[00:15:18.000 --> 00:15:19.000]  不是我說的
[00:15:19.000 --> 00:15:20.000]  主說的
[00:15:20.000 --> 00:15:25.000]  約翰福音十四章二十一節
[00:15:25.000 --> 00:15:26.000]  十四章二十一節
[00:15:26.000 --> 00:15:27.000]  主耶穌說
[00:15:27.000 --> 00:15:29.000]  有了我的命令
[00:15:29.000 --> 00:15:31.000]  有遵守的
[00:15:31.000 --> 00:15:33.000]  這人就是愛我的
[00:15:33.000 --> 00:15:36.000]  愛我的必蒙我父
[00:15:36.000 --> 00:15:38.000]  愛他我也要愛他
[00:15:38.000 --> 00:15:43.000]  並且要向他顯現
[00:15:43.000 --> 00:15:44.000]  這是主說的
[00:15:44.000 --> 00:15:45.000]  一個愛他的人
[00:15:45.000 --> 00:15:48.000]  他要愛這個人
[00:15:48.000 --> 00:15:51.000]  其實我們愛神是回應神的愛
[00:15:51.000 --> 00:15:52.000]  祂先愛我
[00:15:52.000 --> 00:15:54.000]  不是我們先愛他
[00:15:54.000 --> 00:15:57.000]  我們愛主是回應祂的愛
[00:15:57.000 --> 00:15:58.000]  但是我們回應的時候
[00:15:58.000 --> 00:16:00.000]  神再回應
[00:16:00.000 --> 00:16:01.000]  用祂更高一步
[00:16:01.000 --> 00:16:02.000]  更深一步
[00:16:02.000 --> 00:16:04.000]  更多一步
[00:16:04.000 --> 00:16:07.000]  來回應我們對祂的愛
[00:16:07.000 --> 00:16:13.000]  所以神實在是一個滿有慈愛憐憫的神
[00:16:13.000 --> 00:16:16.000]  我們對祂的愛
[00:16:16.000 --> 00:16:19.000]  對祂的真理來追求
[00:16:19.000 --> 00:16:22.000]  祂就豐豐富富賜給我們
[00:16:22.000 --> 00:16:28.000]  讓我們更多更多更多
[00:16:28.000 --> 00:16:31.000]  第二我們看
[00:16:31.000 --> 00:16:34.000]  馬可福音四章二十五節
[00:16:34.000 --> 00:16:37.000]  馬可福音四章二十五節
[00:16:37.000 --> 00:16:51.000]  因為有的還要嫁給他
[00:16:51.000 --> 00:16:54.000]  沒有的連他說有的也要奪去
[00:16:54.000 --> 00:16:56.000]  又說一次
[00:16:56.000 --> 00:16:58.000]  這一次的上文是什麼
[00:16:58.000 --> 00:17:03.000]  我們看第二十四節
[00:17:03.000 --> 00:17:06.000]  又說你們所聽的要留心
[00:17:06.000 --> 00:17:09.000]  你們用什麼良器良給人
[00:17:09.000 --> 00:17:12.000]  也必用什麼良器良給你們
[00:17:12.000 --> 00:17:16.000]  並且要多給你們
[00:17:16.000 --> 00:17:19.000]  這個良器良給人是什麼意思呢
[00:17:19.000 --> 00:17:22.000]  我們看另外一節聖經來解釋
[00:17:22.000 --> 00:17:26.000]  路加福音六章三十八節
[00:17:26.000 --> 00:17:30.000]  路加福音六章三十八節解釋
[00:17:30.000 --> 00:17:35.000]  剛才這一節的意義
[00:17:35.000 --> 00:17:37.000]  三十八節
[00:17:37.000 --> 00:17:41.000]  你們要給人就必有給你們的
[00:17:41.000 --> 00:17:44.000]  並且用十足的生抖
[00:17:44.000 --> 00:17:49.000]  連搖帶按上肩下流的
[00:17:49.000 --> 00:17:51.000]  抱在你們的懷裡
[00:17:51.000 --> 00:17:53.000]  因為你們用什麼良器良給人
[00:17:53.000 --> 00:17:57.000]  也必用什麼良器良給你們
[00:17:57.000 --> 00:17:59.000]  這裡又提到良器了
[00:17:59.000 --> 00:18:02.000]  這個良器是我們給別人
[00:18:02.000 --> 00:18:08.000]  與別人分享的那個良度
[00:18:08.000 --> 00:18:13.000]  如果我們給人就必有給你們的
[00:18:13.000 --> 00:18:16.000]  請注意這裡沒有說誰給我們
[00:18:16.000 --> 00:18:18.000]  沒有說誰給我們
[00:18:18.000 --> 00:18:20.000]  也沒有說誰給我們
[00:18:20.000 --> 00:18:23.000]  這是故意不說
[00:18:23.000 --> 00:18:26.000]  意思就是說總有人給你
[00:18:26.000 --> 00:18:29.000]  總有某一種的方式給你
[00:18:29.000 --> 00:18:31.000]  或者說直接的給你
[00:18:31.000 --> 00:18:34.000]  或者說藉著一個人給你
[00:18:34.000 --> 00:18:37.000]  或者說藉著一件事讓你得到
[00:18:37.000 --> 00:18:42.000]  總之是這個原則的實現
[00:18:42.000 --> 00:18:46.000]  是神在後面來操縱
[00:18:46.000 --> 00:18:49.000]  來成全管理一切
[00:18:49.000 --> 00:18:53.000]  讓這個原則不落空
[00:18:53.000 --> 00:18:57.000]  不但給我們還加上
[00:18:57.000 --> 00:19:02.000]  用十足的生抖連搖帶按
[00:19:02.000 --> 00:19:06.000]  上肩下流的抱在你們懷裡
[00:19:06.000 --> 00:19:07.000]  每次我讀到這裡
[00:19:07.000 --> 00:19:10.000]  就覺得這個翻譯太好了
[00:19:10.000 --> 00:19:12.000]  太生動了
[00:19:12.000 --> 00:19:15.000]  上肩下流連搖帶按
[00:19:15.000 --> 00:19:18.000]  你想想是什麼情況
[00:19:18.000 --> 00:19:24.000]  那就是拿著一個生抖的容器
[00:19:24.000 --> 00:19:27.000]  裡面裝滿了脈力
[00:19:27.000 --> 00:19:30.000]  那麼你把它裝滿的時候
[00:19:30.000 --> 00:19:33.000]  滿了平的時候你不停
[00:19:33.000 --> 00:19:34.000]  還繼續地倒
[00:19:34.000 --> 00:19:36.000]  它就肩上來的
[00:19:36.000 --> 00:19:38.000]  肩上來就流下去
[00:19:38.000 --> 00:19:41.000]  肩上來流下去
[00:19:41.000 --> 00:19:43.000]  那麼有的時候呢
[00:19:43.000 --> 00:19:48.000]  它這個倒的不夠實
[00:19:48.000 --> 00:19:49.000]  按一按
[00:19:49.000 --> 00:19:51.000]  按緊一點
[00:19:51.000 --> 00:19:53.000]  容量更多了
[00:19:53.000 --> 00:19:55.000]  上肩就下流
[00:19:55.000 --> 00:19:57.000]  連搖帶按
[00:19:57.000 --> 00:19:59.000]  搖一搖就更實了
[00:19:59.000 --> 00:20:02.000]  按一按更實了
[00:20:02.000 --> 00:20:07.000]  這真是非常生動的描寫
[00:20:07.000 --> 00:20:11.000]  這是描寫什麼事情呢
[00:20:11.000 --> 00:20:13.000]  很豐富的恩典
[00:20:13.000 --> 00:20:15.000]  因為你和別人分享
[00:20:15.000 --> 00:20:19.000]  就這樣倒在你的懷中
[00:20:19.000 --> 00:20:22.000]  讓你心滿足
[00:20:22.000 --> 00:20:25.000]  心懷滿足
[00:20:25.000 --> 00:20:29.000]  這是主的話
[00:20:29.000 --> 00:20:33.000]  所以這個話
[00:20:33.000 --> 00:20:36.000]  就是有的還要嫁給他
[00:20:36.000 --> 00:20:40.000]  沒有的連他說有的也要失去
[00:20:40.000 --> 00:20:42.000]  如果我們與人分享
[00:20:42.000 --> 00:20:45.000]  我們就越分享越多
[00:20:45.000 --> 00:20:49.000]  越不分享就越少
[00:20:49.000 --> 00:20:51.000]  這是一個真理
[00:20:51.000 --> 00:20:53.000]  一個律子
[00:20:53.000 --> 00:20:57.000]  基督徒人生的基本的路線
[00:20:57.000 --> 00:20:58.000]  伸給我們
[00:20:58.000 --> 00:21:02.000]  讓我們去和別人分享
[00:21:02.000 --> 00:21:04.000]  這是聖經一開始
[00:21:04.000 --> 00:21:08.000]  舊恩歷史的第一個人物亞伯拉罕
[00:21:08.000 --> 00:21:11.000]  神像他賢明的第一句話
[00:21:11.000 --> 00:21:14.000]  亞伯拉罕我要賜福給你
[00:21:14.000 --> 00:21:18.000]  你要叫別人得福
[00:21:18.000 --> 00:21:22.000]  全部聖經舊恩歷史的第一句話就這樣
