
[00:00:00.000 --> 00:00:09.000]  我們感謝主藉著師班帶領我們心靈的敬拜讚美
[00:12:39.500 --> 00:12:42.500]  把每一個輸出的人緊緊地抓住
[00:12:42.500 --> 00:12:45.500]  他們永不失落
[00:12:45.500 --> 00:12:48.500]  但是不停止在得救的層面上
[00:12:48.500 --> 00:12:50.500]  原神的旨意
[00:12:50.500 --> 00:12:54.500]  原神他的國度的這個大運動
[00:12:54.500 --> 00:12:57.500]  真是頗適的一個真正的運動之中
[00:12:57.500 --> 00:12:59.500]  我們也被主的
[00:12:59.500 --> 00:13:02.500]  也被這兩隻大手抓住了
[00:13:02.500 --> 00:13:03.500]  不是在救上
[00:13:03.500 --> 00:13:05.500]  我要被主抓住
[00:13:05.500 --> 00:13:08.500]  那麼在這個國度的頭顱上
[00:13:08.500 --> 00:13:09.500]  主啊
[00:13:09.500 --> 00:13:10.500]  你放一馬了
[00:13:10.500 --> 00:13:11.500]  放一馬了
[00:13:11.500 --> 00:13:14.500]  我們願意兩樣都說
[00:13:14.500 --> 00:13:15.500]  主的手啊
[00:13:15.500 --> 00:13:16.500]  抓住我
[00:13:16.500 --> 00:13:18.500]  父的手啊
[00:13:18.500 --> 00:13:19.500]  抓住我
[00:13:19.500 --> 00:13:20.500]  得到我
[00:13:20.500 --> 00:13:23.500]  主越多得到這樣的人
[00:13:23.500 --> 00:13:25.500]  國度的力量越大
[00:13:25.500 --> 00:13:28.500]  基督的軍隊越強
[00:13:28.500 --> 00:13:30.500]  我們浩浩蕩蕩
[00:13:30.500 --> 00:13:31.500]  靠著主
[00:13:31.500 --> 00:13:34.500]  及其油花你惜
[00:13:34.500 --> 00:13:35.500]  這個旗幟
[00:13:35.500 --> 00:13:37.500]  勝利的旗幟
[00:13:37.500 --> 00:13:39.500]  我們向前去
[00:13:39.500 --> 00:13:41.500]  感謝神
[00:13:41.500 --> 00:13:45.500]  神永不失敗
[00:13:45.500 --> 00:13:49.500]  我們今天要看第二
[00:13:49.500 --> 00:13:53.500]  和繼續的看第一個意象
[00:13:53.500 --> 00:13:57.500]  第二在我們的講義裡頭
[00:13:57.500 --> 00:13:59.500]  建造福臨聖殿
[00:13:59.500 --> 00:14:05.500]  是完成普世國度的成全則
[00:14:05.500 --> 00:14:06.500]  這個普世的聖殿
[00:14:06.500 --> 00:14:08.500]  誰來建成
[00:14:08.500 --> 00:14:10.500]  這個普世的國度
[00:14:10.500 --> 00:14:12.500]  誰來建成
[00:14:12.500 --> 00:14:14.500]  是靠你靠我嗎
[00:14:14.500 --> 00:14:17.500]  那我們陳早不要提了
[00:14:17.500 --> 00:14:20.500]  我們這樣的講
[00:14:20.500 --> 00:14:23.500]  完全是吃人說夢話
[00:14:23.500 --> 00:14:25.500]  吃已經是吃了
[00:14:25.500 --> 00:14:27.500]  又說夢話
[00:14:27.500 --> 00:14:29.500]  是吃上加吃
[00:14:29.500 --> 00:14:31.500]  夢裡面做夢
[00:14:31.500 --> 00:14:34.500]  我還不曉得有沒有人夢裡做夢
[00:14:34.500 --> 00:14:36.500]  我想大概是真的
[00:14:36.500 --> 00:14:38.500]  有人真是夢裡做夢
[00:14:38.500 --> 00:14:41.500]  我們如果憑自己
[00:14:41.500 --> 00:14:44.500]  我們都是世界最大的傻瓜
[00:14:44.500 --> 00:14:47.500]  我們是最不通的人
[00:14:47.500 --> 00:14:51.500]  但是成全則不是我們
[00:14:51.500 --> 00:14:53.500]  是萬鈞之友
[00:14:53.500 --> 00:14:55.500]  感謝他
[00:14:55.500 --> 00:14:56.500]  感謝他
[00:14:56.500 --> 00:14:59.500]  我們所讚美敬拜的神
[00:14:59.500 --> 00:15:01.500]  放矢成中的神
[00:15:01.500 --> 00:15:03.500]  在基督徒裡面
[00:15:03.500 --> 00:15:05.500]  放矢成中
[00:15:05.500 --> 00:15:07.500]  阿拉伯美加
[00:15:07.500 --> 00:15:09.500]  幾次的出現
[00:15:09.500 --> 00:15:11.500]  出現出現出現
[00:15:11.500 --> 00:15:13.500]  就是提醒我們
[00:15:13.500 --> 00:15:15.500]  提醒你提醒我
[00:15:15.500 --> 00:15:16.500]  我們的神
[00:15:16.500 --> 00:15:17.500]  我們的主
[00:15:17.500 --> 00:15:20.500]  是創矢成中的
[00:15:20.500 --> 00:15:21.500]  他開始了
[00:15:21.500 --> 00:15:23.500]  他能完成
[00:15:23.500 --> 00:15:25.500]  他不會半途而廢
[00:15:25.500 --> 00:15:27.500]  他不是個失敗者
[00:15:27.500 --> 00:15:29.500]  他是最後的完成者
[00:15:29.500 --> 00:15:31.500]  我們有這樣一個後盾
[00:15:31.500 --> 00:15:33.500]  我們這樣一個元帥
[00:15:33.500 --> 00:15:36.500]  我們就鋼槍壯膽
[00:15:36.500 --> 00:15:38.500]  我們說我不能
[00:15:38.500 --> 00:15:40.500]  但是神能
[00:15:40.500 --> 00:15:42.500]  我會失敗
[00:15:42.500 --> 00:15:44.500]  神不會失敗
[00:15:44.500 --> 00:15:46.500]  如果我們抓得住
[00:15:46.500 --> 00:15:49.500]  這一個信心的中心
[00:15:49.500 --> 00:15:50.500]  我們就能夠繼續地
[00:15:50.500 --> 00:15:52.500]  不灰心地
[00:15:52.500 --> 00:15:53.500]  不喪膽地
[00:15:53.500 --> 00:15:55.500]  能夠繼續地歌唱著
[00:15:55.500 --> 00:15:56.500]  一呼呼阿
[00:15:56.500 --> 00:15:57.500]  你吸
[00:15:57.500 --> 00:15:59.500]  奔走前程
[00:15:59.500 --> 00:16:00.500]  昨天晚上
[00:16:00.500 --> 00:16:02.500]  有一位弟兄
[00:16:02.500 --> 00:16:04.500]  是談話之中
[00:16:04.500 --> 00:16:06.500]  發現我們是小同鄉
[00:16:06.500 --> 00:16:08.500]  我看看他的名字
[00:16:08.500 --> 00:16:09.500]  你吸
[00:16:09.500 --> 00:16:11.500]  好名字
[00:16:11.500 --> 00:16:12.500]  一呼呼阿
[00:16:12.500 --> 00:16:13.500]  你吸
[00:16:13.500 --> 00:16:14.500]  一呼呼阿
[00:16:14.500 --> 00:16:16.500]  是我們的驚奇
[00:16:16.500 --> 00:16:18.500]  什麼時候有了這個名字
[00:16:18.500 --> 00:16:20.500]  刻在那個石碑上
[00:16:20.500 --> 00:16:22.500]  做永遠的紀念呢
[00:16:22.500 --> 00:16:24.500]  不准當時的人紀念
[00:16:24.500 --> 00:16:25.500]  一直到今天
[00:16:25.500 --> 00:16:27.500]  我們沒碰到
[00:16:27.500 --> 00:16:29.500]  除埃及紀十七章
[00:16:29.500 --> 00:16:31.500]  我們就紀念
[00:16:31.500 --> 00:16:33.500]  紀念什麼
[00:16:33.500 --> 00:16:34.500]  山頂上
[00:16:34.500 --> 00:16:35.500]  摩西
[00:16:35.500 --> 00:16:37.500]  菊池後花的上
[00:16:37.500 --> 00:16:39.500]  什麼時候他的手舉起來
[00:16:39.500 --> 00:16:41.500]  以色列人就得勝
[00:16:41.500 --> 00:16:43.500]  雖然面對強敵
[00:16:43.500 --> 00:16:45.500]  還是得勝
[00:16:45.500 --> 00:16:47.500]  直到日落
[00:16:47.500 --> 00:16:49.500]  那隻菊池仰望
[00:16:49.500 --> 00:16:52.500]  依靠的信心順服的手
[00:16:52.500 --> 00:16:54.500]  一直舉著
[00:16:54.500 --> 00:16:56.500]  當他的手發軟的時候
[00:16:56.500 --> 00:16:57.500]  疲倦的時候
[00:16:57.500 --> 00:17:00.500]  有人在旁邊扶住他
[00:17:00.500 --> 00:17:02.500]  一個集體的
[00:17:02.500 --> 00:17:03.500]  一個集體的
[00:17:03.500 --> 00:17:05.500]  向神舉手
[00:17:05.500 --> 00:17:06.500]  神看見
[00:17:06.500 --> 00:17:07.500]  神看見
[00:17:07.500 --> 00:17:08.500]  弟兄姊妹
[00:17:08.500 --> 00:17:11.500]  哪裡有向神舉手
[00:17:11.500 --> 00:17:12.500]  神看見
[00:17:12.500 --> 00:17:14.500]  但是那個舉手
[00:17:14.500 --> 00:17:16.500]  必須是信心的
[00:17:16.500 --> 00:17:17.500]  順服的
[00:17:17.500 --> 00:17:18.500]  交妥的
[00:17:18.500 --> 00:17:20.500]  那個舉手
[00:17:20.500 --> 00:17:22.500]  我們的手舉起來
[00:17:22.500 --> 00:17:24.500]  神最先看見
[00:17:24.500 --> 00:17:26.500]  哪一個教會
[00:17:26.500 --> 00:17:28.500]  手舉起來
[00:17:28.500 --> 00:17:29.500]  神看見
[00:17:29.500 --> 00:17:30.500]  神吹聽
[00:17:30.500 --> 00:17:32.500]  哪一個地區
[00:17:32.500 --> 00:17:34.500]  有人舉起手來
[00:17:34.500 --> 00:17:35.500]  神看見
[00:17:35.500 --> 00:17:36.500]  神吹聽
[00:17:36.500 --> 00:17:38.500]  在不久以前
[00:17:38.500 --> 00:17:40.500]  我去了韓國
[00:17:40.500 --> 00:17:41.500]  參加了
[00:17:41.500 --> 00:17:43.500]  足後兩千年的
[00:17:43.500 --> 00:17:48.500]  普世福音諮詢會議
[00:17:48.500 --> 00:17:50.500]  在那個大會裡頭
[00:17:50.500 --> 00:17:52.500]  在我那一組裡頭
[00:17:52.500 --> 00:17:56.500]  有兩位從澳洲來復會的
[00:17:56.500 --> 00:17:59.500]  夫婦都是醫生
[00:17:59.500 --> 00:18:01.500]  他們在七年前
[00:18:01.500 --> 00:18:05.500]  放下自己的醫生的工作
[00:18:05.500 --> 00:18:07.500]  他們就奉獻自己
[00:18:07.500 --> 00:18:09.500]  做宣教士
[00:18:09.500 --> 00:18:11.500]  到什麼地區去呢
[00:18:11.500 --> 00:18:13.500]  到閻門
[00:18:13.500 --> 00:18:14.500]  閻門
[00:18:14.500 --> 00:18:16.500]  東東的閻門
[00:18:16.500 --> 00:18:18.500]  為教徒動電去
[00:18:18.500 --> 00:18:21.500]  他們在那裡擺上一切
[00:18:21.500 --> 00:18:23.500]  默默無聲
[00:18:23.500 --> 00:18:25.500]  用愛來見證住
[00:18:25.500 --> 00:18:28.500]  那裡有很多的限制
[00:18:28.500 --> 00:18:30.500]  但是愛沒有限制
[00:18:30.500 --> 00:18:33.500]  愛的服務沒有限制
[00:18:33.500 --> 00:18:35.500]  到處是受歡迎的
[00:18:35.500 --> 00:18:37.500]  他們在那裡七年
[00:18:37.500 --> 00:18:41.500]  七年就得到人歸鄉的神
[00:18:41.500 --> 00:18:43.500]  他們來參加這個大會
[00:18:43.500 --> 00:18:46.500]  我有一次跟他們交通談話
[00:18:46.500 --> 00:18:49.500]  就知道他們在大會以後
[00:18:49.500 --> 00:18:52.500]  跟著就去中國的新疆
[00:18:52.500 --> 00:18:55.500]  中國大西北的新疆
[00:18:55.500 --> 00:18:58.500]  我問他去說你們去做什麼
[00:18:58.500 --> 00:19:01.500]  他們說我們去做一件事
[00:19:01.500 --> 00:19:03.500]  就是我們的兩腳
[00:19:03.500 --> 00:19:06.500]  踏在新疆的土地上
[00:19:06.500 --> 00:19:11.500]  來為新疆歸族禱告
[00:19:11.500 --> 00:19:13.500]  他說我們是外國人
[00:19:13.500 --> 00:19:15.500]  不能傳福音
[00:19:15.500 --> 00:19:18.500]  我們也不準備去直接傳福音
[00:19:18.500 --> 00:19:21.500]  我們要去做蘇陵的征戰
[00:19:21.500 --> 00:19:24.500]  我們要在那個地方
[00:19:24.500 --> 00:19:26.500]  舉起我們的手
[00:19:26.500 --> 00:19:30.500]  向萬有萬能的神
[00:19:30.500 --> 00:19:33.500]  為這個地方的人的得救
[00:19:33.500 --> 00:19:34.500]  來服務
[00:19:34.500 --> 00:19:35.500]  來仰望
[00:19:35.500 --> 00:19:37.500]  來禱告
[00:19:37.500 --> 00:19:40.500]  他們就是要去做這件事
[00:19:40.500 --> 00:19:42.500]  不遠千里
[00:19:42.500 --> 00:19:44.500]  不遠萬里
[00:19:44.500 --> 00:19:46.500]  他們就去做這件事
[00:19:46.500 --> 00:19:49.500]  你看他們的信心多麼清楚
[00:19:49.500 --> 00:19:50.500]  多麼堅定
[00:19:50.500 --> 00:19:52.500]  我跟他們談話的時候
[00:19:52.500 --> 00:19:53.500]  我心裡有感覺
[00:19:53.500 --> 00:19:55.500]  聖經說的
[00:19:55.500 --> 00:19:59.500]  這是世界上不配有的人
[00:19:59.500 --> 00:20:00.500]  因為神的愛
[00:20:00.500 --> 00:20:02.500]  因為基督的愛的激勵
[00:20:02.500 --> 00:20:05.500]  才有這樣的人
[00:20:05.500 --> 00:20:07.500]  感謝神
[00:20:07.500 --> 00:20:09.500]  神的手一伸出來
[00:20:09.500 --> 00:20:11.500]  什麼都成了
