
[00:00:00.000 --> 00:00:03.320]  我們打開唐用聖經
[00:01:56.000 --> 00:01:57.000]  為什麼我這樣說呢
[00:01:57.000 --> 00:01:59.000]  因為這個女人
[00:01:59.000 --> 00:02:03.000]  她患了十二年的血流
[00:02:03.000 --> 00:02:05.000]  血流究竟是怎樣呢
[00:02:05.000 --> 00:02:06.000]  聖經沒有詳細說
[00:02:06.000 --> 00:02:09.000]  不過原來的希臘文
[00:02:09.000 --> 00:02:11.000]  是不斷流血的
[00:02:11.000 --> 00:02:13.000]  肯定就不會七孔
[00:02:13.000 --> 00:02:15.000]  捱不到十二年的
[00:02:15.000 --> 00:02:16.000]  大家都猜到
[00:02:16.000 --> 00:02:18.000]  多數是下身流血
[00:02:18.000 --> 00:02:21.000]  利未記十五章說到下身流血的
[00:02:21.000 --> 00:02:22.000]  就要潔淨
[00:02:22.000 --> 00:02:26.000]  當然他們的文化
[00:02:26.000 --> 00:02:27.000]  都覺得不潔淨
[00:02:27.000 --> 00:02:29.000]  所以還要去獻祝罪祭
[00:02:29.000 --> 00:02:30.000]  無論如何
[00:02:30.000 --> 00:02:32.000]  我相信都很痛苦不得已
[00:02:32.000 --> 00:02:35.000]  聖經說他花了他所有的錢
[00:02:35.000 --> 00:02:36.000]  這個不簡單
[00:02:36.000 --> 00:02:38.000]  通常如果一個人沒有地位
[00:02:38.000 --> 00:02:39.000]  沒有實力
[00:02:39.000 --> 00:02:41.000]  沒有錢的人
[00:02:41.000 --> 00:02:42.000]  女人這樣的病
[00:02:42.000 --> 00:02:44.000]  大家會遺棄她
[00:02:44.000 --> 00:02:46.000]  她能夠有十二年
[00:02:46.000 --> 00:02:47.000]  這麼多醫生肯看她
[00:02:47.000 --> 00:02:49.000]  肯定她有很多錢
[00:02:49.000 --> 00:02:51.000]  看錢份上當然是醫你
[00:02:51.000 --> 00:02:52.000]  不過醫不好
[00:02:52.000 --> 00:02:53.000]  有些人騙了她的錢
[00:02:53.000 --> 00:02:54.000]  總之無論如何
[00:02:54.000 --> 00:02:56.000]  她花了所有的錢
[00:02:56.000 --> 00:02:57.000]  我相信她很慘
[00:02:57.000 --> 00:02:59.000]  一來被人騙了錢
[00:02:59.000 --> 00:03:01.000]  二來我相信她整個
[00:03:01.000 --> 00:03:03.000]  由很高的地位跌下去
[00:03:03.000 --> 00:03:04.000]  什麼人都不理她
[00:03:04.000 --> 00:03:06.000]  因為有這樣的病的女人
[00:03:06.000 --> 00:03:09.000]  通常人們就會懷疑她有不潔
[00:03:09.000 --> 00:03:11.000]  所以社會上都很難立足
[00:03:11.000 --> 00:03:13.000]  所以她見到耶穌的時候
[00:03:13.000 --> 00:03:15.000]  她不敢走到前面來求醫
[00:03:15.000 --> 00:03:16.000]  她在後面靜靜的
[00:03:16.000 --> 00:03:19.000]  心裡面說我摸摸她就行了
[00:03:19.000 --> 00:03:21.000]  艾魯也不簡單
[00:03:21.000 --> 00:03:25.000]  艾魯是一個猶太會堂的主管
[00:03:25.000 --> 00:03:27.000]  而且那間會堂
[00:03:27.000 --> 00:03:29.000]  我想不是因為我們剛才讀的聖經
[00:03:29.000 --> 00:03:31.000]  當他的女兒死了之後
[00:03:31.000 --> 00:03:32.000]  很多人在那裡舉哀
[00:03:32.000 --> 00:03:34.000]  猶太人叫做舉哀
[00:03:34.000 --> 00:03:35.000]  中國人叫做喊驚
[00:03:35.000 --> 00:03:37.000]  是請人回來喊的
[00:03:37.000 --> 00:03:39.000]  很多人的
[00:03:39.000 --> 00:03:40.000]  不簡單
[00:03:40.000 --> 00:03:41.000]  這個會堂
[00:03:41.000 --> 00:03:42.000]  他做一個主管
[00:03:42.000 --> 00:03:45.000]  這個主管可能是地位很高
[00:03:45.000 --> 00:03:47.000]  就是榮譽的主管
[00:03:47.000 --> 00:03:49.000]  實質上是主管無論如何
[00:03:49.000 --> 00:03:50.000]  猶太教裡面
[00:03:50.000 --> 00:03:53.000]  一個會堂當中的一個領袖
[00:03:53.000 --> 00:03:55.000]  老實說
[00:03:55.000 --> 00:03:57.000]  猶太教和耶穌都有張力
[00:03:57.000 --> 00:03:59.000]  這個管會堂的人
[00:03:59.000 --> 00:04:01.000]  站在猶太教的背景
[00:04:01.000 --> 00:04:03.000]  但是他完全不理身段
[00:04:03.000 --> 00:04:04.000]  因為他的女兒太過病了
[00:04:04.000 --> 00:04:07.000]  他沒有任何辦法
[00:04:07.000 --> 00:04:08.000]  來到耶穌面前就跌倒
[00:04:08.000 --> 00:04:10.000]  然後跪下求你幫我
[00:04:10.000 --> 00:04:11.000]  真的很難得
[00:04:11.000 --> 00:04:12.000]  一個這樣的人
[00:04:12.000 --> 00:04:15.000]  完全擺脫他自己過往的那種成見
[00:04:15.000 --> 00:04:16.000]  來到耶穌面前
[00:04:16.000 --> 00:04:18.000]  當時耶穌三十出頭
[00:04:18.000 --> 00:04:19.000]  這個人肯定不止
[00:04:19.000 --> 00:04:20.000]  年紀比他小
[00:04:20.000 --> 00:04:22.000]  立場和他不同
[00:04:22.000 --> 00:04:23.000]  但無論如何
[00:04:23.000 --> 00:04:25.000]  為了女兒他什麼都願意做
[00:04:25.000 --> 00:04:27.000]  這兩個人的背景都不水皮
[00:04:27.000 --> 00:04:29.000]  但是有時人就是這樣
[00:04:29.000 --> 00:04:31.000]  有什麼實力
[00:04:31.000 --> 00:04:33.000]  人生的風浪打到來的時候
[00:04:33.000 --> 00:04:35.000]  什麼實力都沒有用
[00:04:35.000 --> 00:04:36.000]  病了12年的時候
[00:04:36.000 --> 00:04:38.000]  什麼都沒有了
[00:04:38.000 --> 00:04:40.000]  女兒病成這樣的時候
[00:04:40.000 --> 00:04:42.000]  什麼地位都沒有用
[00:04:42.000 --> 00:04:43.000]  人生就是這樣
[00:04:43.000 --> 00:04:45.000]  耶穌就在這個時間裡面
[00:04:45.000 --> 00:04:46.000]  在他們的生命當中
[00:04:46.000 --> 00:04:48.000]  我們先看看這個女人
[00:04:48.000 --> 00:04:50.000]  這個12年病的女人
[00:04:50.000 --> 00:04:53.000]  她來到耶穌的很多人群當中
[00:04:53.000 --> 00:04:54.000]  然後她心裡說
[00:04:54.000 --> 00:04:55.000]  我摸摸她
[00:04:55.000 --> 00:04:57.000]  這樣就可以康復了
[00:04:57.000 --> 00:04:58.000]  於是聖經說
[00:04:58.000 --> 00:05:00.000]  她摸摸耶穌的衣服
[00:05:00.000 --> 00:05:01.000]  然後耶穌感覺到
[00:05:01.000 --> 00:05:03.000]  有能力從她身上出去
[00:05:03.000 --> 00:05:05.000]  她就在她的病源那裡
[00:05:05.000 --> 00:05:06.000]  我想不知道在哪裡
[00:05:06.000 --> 00:05:08.000]  可能是她內子宮
[00:05:08.000 --> 00:05:10.000]  病源那裡就康復了
[00:05:10.000 --> 00:05:11.000]  停止了流血
[00:05:11.000 --> 00:05:14.000]  這個就是當時所記載的神蹟
[00:05:14.000 --> 00:05:16.000]  如果你這樣表面來看的時候
[00:05:16.000 --> 00:05:18.000]  你沒有詳細研究的時候
[00:05:18.000 --> 00:05:20.000]  你想想我也有一個直接的感覺
[00:05:20.000 --> 00:05:23.000]  好像有些漏電的現象
[00:05:23.000 --> 00:05:24.000]  就是耶穌這樣
[00:05:24.000 --> 00:05:28.000]  一摸摸她就康復了
[00:05:28.000 --> 00:05:31.000]  我就覺得不是
[00:05:31.000 --> 00:05:32.000]  這個女人以為是
[00:05:32.000 --> 00:05:34.000]  這個就分別了
[00:05:34.000 --> 00:05:37.000]  你說這樣做對不對
[00:05:37.000 --> 00:05:38.000]  你問我
[00:05:38.000 --> 00:05:41.000]  我就覺得這個女人做得不對
[00:05:41.000 --> 00:05:43.000]  有些迷信的成分
[00:05:43.000 --> 00:05:44.000]  是不是
[00:05:44.000 --> 00:05:45.000]  她想想
[00:05:45.000 --> 00:05:47.000]  她不知道這個做法是自己創作的
[00:05:47.000 --> 00:05:48.000]  耶穌醫治人的時候
[00:05:48.000 --> 00:05:50.000]  耶穌摸人就有
[00:05:50.000 --> 00:05:51.000]  是不是
[00:05:51.000 --> 00:05:53.000]  但是這個女人想想
[00:05:53.000 --> 00:05:55.000]  我不敢在她面前叫她摸我
[00:05:55.000 --> 00:05:57.000]  不如我摸摸她也就行了
[00:05:57.000 --> 00:05:59.000]  這種做法是自己創作出來的
[00:05:59.000 --> 00:06:01.000]  從一個信仰的層次來講
[00:06:01.000 --> 00:06:03.000]  是迷信的成分
[00:06:03.000 --> 00:06:06.000]  不過我想大家留意這件事
[00:06:06.000 --> 00:06:08.000]  我們的主的憐憫和恩典
[00:06:08.000 --> 00:06:10.000]  是越過這些的
[00:06:10.000 --> 00:06:13.000]  耶穌照樣的醫好她
[00:06:13.000 --> 00:06:15.000]  為什麼我說不是漏電的現象
[00:06:15.000 --> 00:06:18.000]  門徒有時候我們門徒說話亂說
[00:06:18.000 --> 00:06:20.000]  但這次我覺得他說得對
[00:06:20.000 --> 00:06:22.000]  門徒說這麼多人摸你
[00:06:22.000 --> 00:06:23.000]  你怎麼知道是誰
[00:06:23.000 --> 00:06:24.000]  這真是真的
[00:06:24.000 --> 00:06:26.000]  如果耶穌是漏電
[00:06:26.000 --> 00:06:27.000]  每個人都糟糕
[00:06:27.000 --> 00:06:29.000]  就不只是這個
[00:06:29.000 --> 00:06:30.000]  是不是
[00:06:30.000 --> 00:06:31.000]  很科學的
[00:06:31.000 --> 00:06:32.000]  他只是這個
[00:06:32.000 --> 00:06:34.000]  其他摸他就沒有漏
[00:06:34.000 --> 00:06:37.000]  而且他直接去到病源那裡就康復了
[00:06:37.000 --> 00:06:38.000]  聖經說
[00:06:38.000 --> 00:06:40.000]  所以耶穌是認識他
[00:06:40.000 --> 00:06:41.000]  也知道他
[00:06:41.000 --> 00:06:44.000]  我們的主早就認識他
[00:06:44.000 --> 00:06:46.000]  也知道他所受的苦
[00:06:46.000 --> 00:06:50.000]  但是主耶穌仍然願意
[00:06:50.000 --> 00:06:52.000]  用他不是很正確的方法
[00:06:52.000 --> 00:06:54.000]  去拯救他
[00:06:54.000 --> 00:06:57.000]  但耶穌沒有姑息他
[00:06:57.000 --> 00:06:58.000]  就說那怎麼辦
[00:06:58.000 --> 00:06:59.000]  好了就算了
[00:06:59.000 --> 00:07:00.000]  不是
[00:07:00.000 --> 00:07:01.000]  耶穌轉頭就找他出來
[00:07:01.000 --> 00:07:02.000]  他就害怕了
[00:07:02.000 --> 00:07:04.000]  其實他害怕他自己也知道
[00:07:04.000 --> 00:07:06.000]  這個方法不是很正統
[00:07:06.000 --> 00:07:08.000]  而且他也是那些
[00:07:08.000 --> 00:07:10.000]  大家其實不是很喜歡這個人
[00:07:10.000 --> 00:07:12.000]  是不是因為他骯髒
[00:07:12.000 --> 00:07:14.000]  所以他想沒有人知道
[00:07:14.000 --> 00:07:16.000]  如果被人知道他在人群當中的時候
[00:07:16.000 --> 00:07:17.000]  那些人可能會石頭打他
[00:07:17.000 --> 00:07:19.000]  因為他不潔淨
[00:07:19.000 --> 00:07:20.000]  當然這個女人就害怕
[00:07:20.000 --> 00:07:22.000]  但耶穌是叫他出來
[00:07:22.000 --> 00:07:23.000]  為什麼
[00:07:23.000 --> 00:07:24.000]  不是要羞辱他
[00:07:24.000 --> 00:07:25.000]  而是告訴他
[00:07:25.000 --> 00:07:26.000]  你這個方法不對
[00:07:26.000 --> 00:07:27.000]  但我仍然憐憫你
[00:07:27.000 --> 00:07:29.000]  我認識你
[00:07:29.000 --> 00:07:31.000]  於是說你的女兒
[00:07:31.000 --> 00:07:34.000]  你的信仰
[00:07:34.000 --> 00:07:36.000]  你的信救了你
[00:07:36.000 --> 00:07:37.000]  我們的主宰是這樣
[00:07:37.000 --> 00:07:39.000]  有時候我們來到神的面前
[00:07:39.000 --> 00:07:40.000]  有時候我們也有些內疚
[00:07:40.000 --> 00:07:41.000]  坦白說我們也覺得
[00:07:41.000 --> 00:07:43.000]  有時候我們做得不對
[00:07:43.000 --> 00:07:44.000]  有時候還覺得說
[00:07:44.000 --> 00:07:46.000]  可能這個女人也想想
[00:07:46.000 --> 00:07:47.000]  我不知道有什麼不對
[00:07:47.000 --> 00:07:48.000]  什麼潔淨
[00:07:48.000 --> 00:07:49.000]  或者我們做錯了事
[00:07:49.000 --> 00:07:50.000]  她自己才知道
[00:07:50.000 --> 00:07:52.000]  所以她有受到這樣的懲罰
[00:07:52.000 --> 00:07:54.000]  耶穌說你不要想這些
[00:07:54.000 --> 00:07:55.000]  神說我的愛
[00:07:55.000 --> 00:07:56.000]  我的要恕
[00:07:56.000 --> 00:07:57.000]  我的憐憫
[00:07:57.000 --> 00:07:59.000]  越過了這些
[00:07:59.000 --> 00:08:01.000]  縱然我們有瑕疵
[00:08:01.000 --> 00:08:02.000]  姐妹今天我們很多人
[00:08:02.000 --> 00:08:03.000]  受到打擊的時候
[00:08:03.000 --> 00:08:05.000]  再加上心裡有些內疚
[00:08:05.000 --> 00:08:06.000]  不敢來到神面前
[00:08:06.000 --> 00:08:07.000]  說神啊我自己
[00:08:07.000 --> 00:08:09.000]  多天也是有些貪心
[00:08:09.000 --> 00:08:10.000]  搞出這樣的事
[00:08:10.000 --> 00:08:13.000]  現在債務纏身
[00:08:13.000 --> 00:08:16.000]  你儘管來到神的面前
[00:08:16.000 --> 00:08:17.000]  我們主耶穌基督
[00:08:17.000 --> 00:08:19.000]  我們的神是不介意
[00:08:19.000 --> 00:08:21.000]  我們帶著我們的認錯
[00:08:21.000 --> 00:08:23.000]  帶著我們的信心
[00:08:23.000 --> 00:08:24.000]  好像那個女人一樣
[00:08:24.000 --> 00:08:25.000]  不管了
[00:08:25.000 --> 00:08:26.000]  來到神的面前
[00:08:26.000 --> 00:08:27.000]  求祂自己的憐憫
[00:08:27.000 --> 00:08:29.000]  但是耶穌說你不要以為
[00:08:29.000 --> 00:08:31.000]  這個做法以後都可以
[00:08:31.000 --> 00:08:33.000]  如果耶穌就隨他去
[00:08:33.000 --> 00:08:34.000]  回去的時候
[00:08:34.000 --> 00:08:35.000]  他就可能開班
[00:08:35.000 --> 00:08:37.000]  教人怎麼摸耶穌
[00:08:37.000 --> 00:08:38.000]  告訴你
[00:08:38.000 --> 00:08:39.000]  耶穌不會讓你這樣做
[00:08:39.000 --> 00:08:40.000]  不行
[00:08:40.000 --> 00:08:41.000]  你要知道
[00:08:41.000 --> 00:08:42.000]  是我憐憫你
[00:08:42.000 --> 00:08:44.000]  但是我仍然依好你
[00:08:44.000 --> 00:08:45.000]  我不介意
[00:08:45.000 --> 00:08:47.000]  我不是那些很兇的老師
[00:08:47.000 --> 00:08:49.000]  說你沒有戴手刷牙
[00:08:49.000 --> 00:08:50.000]  你出去吧不要上課
[00:08:50.000 --> 00:08:51.000]  不是這樣
[00:08:51.000 --> 00:08:53.000]  耶穌說你有做錯
[00:08:53.000 --> 00:08:54.000]  你有迷信
[00:08:54.000 --> 00:08:55.000]  但是你來到我面前的時候
[00:08:55.000 --> 00:08:56.000]  我依好你
[00:08:56.000 --> 00:08:57.000]  不過你以後不要這樣做
[00:08:57.000 --> 00:08:59.000]  但是你的意志
[00:08:59.000 --> 00:09:01.000]  我仍然賜給你
[00:09:01.000 --> 00:09:02.000]  所以這個女人
[00:09:02.000 --> 00:09:03.000]  其實她整個生命
[00:09:03.000 --> 00:09:05.000]  有一個很大的震撼
[00:09:05.000 --> 00:09:06.000]  有一個很大的改變
[00:09:06.000 --> 00:09:10.000]  耶穌說你可以平平安安的回去
[00:09:10.000 --> 00:09:11.000]  捱了十二年
[00:09:11.000 --> 00:09:13.000]  可以平平安安的回去
[00:09:13.000 --> 00:09:15.000]  是一個很大的幸福
[00:09:15.000 --> 00:09:18.000]  好了現在我們轉去看看這個捱老
[00:09:18.000 --> 00:09:20.000]  捱老的女兒雖然是病
[00:09:20.000 --> 00:09:22.000]  但是真正的主角是捱老
[00:09:22.000 --> 00:09:24.000]  女兒一直都沒有
[00:09:24.000 --> 00:09:25.000]  在整件事情裡面
[00:09:25.000 --> 00:09:26.000]  我們不知道她是怎麼樣
[00:09:26.000 --> 00:09:28.000]  總之她病得很慘
[00:09:28.000 --> 00:09:30.000]  這個當然是很疼愛的女兒
[00:09:30.000 --> 00:09:31.000]  她是小女兒
[00:09:31.000 --> 00:09:32.000]  很疼愛的女兒
[00:09:32.000 --> 00:09:33.000]  來到耶穌面前
[00:09:33.000 --> 00:09:34.000]  剛才我說這個捱老
[00:09:34.000 --> 00:09:37.000]  真的沒得彈了
[00:09:37.000 --> 00:09:39.000]  這個人什麼身段都放下了
[00:09:39.000 --> 00:09:40.000]  以她這樣的地位
[00:09:40.000 --> 00:09:41.000]  來到耶穌面前
[00:09:41.000 --> 00:09:42.000]  俯伏在這裡
[00:09:42.000 --> 00:09:43.000]  於是耶穌說
[00:09:43.000 --> 00:09:45.000]  好了我們就像一群人一樣去
[00:09:45.000 --> 00:09:46.000]  誰知道中間就加了一個插曲
[00:09:46.000 --> 00:09:49.000]  我們試試跟著捱老的心路歷程
[00:09:49.000 --> 00:09:52.000]  我們感覺到捱老的心路歷程
[00:09:52.000 --> 00:09:53.000]  就好像我們的故事一樣
[00:09:53.000 --> 00:09:55.000]  七上八下
[00:09:55.000 --> 00:09:57.000]  你想想捱老怎麼想
[00:09:57.000 --> 00:09:58.000]  你想想捱老怎麼想
[00:09:58.000 --> 00:09:59.000]  好了快點
[00:09:59.000 --> 00:10:00.000]  請你救他
[00:10:00.000 --> 00:10:01.000]  耶穌說好我們去吧
[00:10:01.000 --> 00:10:02.000]  走到半上下
[00:10:02.000 --> 00:10:04.000]  就弄了一單女人的東西出來
[00:10:04.000 --> 00:10:06.000]  於是耶穌就轉身問
[00:10:06.000 --> 00:10:07.000]  什麼事
[00:10:07.000 --> 00:10:08.000]  我想捱老心裡說
[00:10:08.000 --> 00:10:09.000]  你不要問了
[00:10:09.000 --> 00:10:10.000]  這麼多人
[00:10:10.000 --> 00:10:12.000]  就好像他會贊成門徒的說法
[00:10:12.000 --> 00:10:13.000]  這麼多人摸你
[00:10:13.000 --> 00:10:14.000]  你不要理了
[00:10:14.000 --> 00:10:15.000]  你快點去吧
[00:10:15.000 --> 00:10:16.000]  女兒死定了
[00:10:16.000 --> 00:10:17.000]  你明白嗎
[00:10:17.000 --> 00:10:19.000]  就是我沒有任何的依靠
[00:10:19.000 --> 00:10:22.000]  我就靠你快點去救她
[00:10:22.000 --> 00:10:24.000]  誰知道還轉身問誰
[00:10:24.000 --> 00:10:25.000]  女人就走出來
[00:10:25.000 --> 00:10:28.000]  捱老心裡就涼了一截
[00:10:28.000 --> 00:10:29.000]  於是就說
[00:10:29.000 --> 00:10:30.000]  剛才聖經說
[00:10:30.000 --> 00:10:32.000]  雖然我不知道那個女人說了多長
[00:10:32.000 --> 00:10:33.000]  不過女人通常說的多一點
[00:10:33.000 --> 00:10:35.000]  尤其是這麼興奮的時候
[00:10:35.000 --> 00:10:37.000]  只是那段聖經都說了很多
[00:10:37.000 --> 00:10:39.000]  她在不同的醫生底下
[00:10:39.000 --> 00:10:41.000]  受了很多的苦
[00:10:41.000 --> 00:10:42.000]  我不知道她受了什麼苦
[00:10:42.000 --> 00:10:43.000]  有人騙她
[00:10:43.000 --> 00:10:44.000]  有人這樣醫她
[00:10:44.000 --> 00:10:45.000]  醫錯了
[00:10:45.000 --> 00:10:46.000]  總之越治越差
[00:10:46.000 --> 00:10:48.000]  總而言之她又受了很難處
[00:10:48.000 --> 00:10:51.000]  只是那段聖經描述她這麼長
[00:10:51.000 --> 00:10:53.000]  在女人的口裡逐件說
[00:10:53.000 --> 00:10:55.000]  我想要說很久
[00:10:55.000 --> 00:10:58.000]  我想捱老的旁邊就想打她
[00:10:58.000 --> 00:10:59.000]  不要說了
[00:10:59.000 --> 00:11:00.000]  以後你就走
[00:11:00.000 --> 00:11:01.000]  是不是
[00:11:01.000 --> 00:11:02.000]  她說不是啊
[00:11:02.000 --> 00:11:04.000]  那天那邊的醫生就這樣做了
[00:11:04.000 --> 00:11:05.000]  後來她又不行了
[00:11:05.000 --> 00:11:07.000]  於是我就沒有辦法
[00:11:07.000 --> 00:11:08.000]  找別人
[00:11:08.000 --> 00:11:09.000]  誰知道那個人又騙我
[00:11:09.000 --> 00:11:11.000]  一邊說捱老的心裡越來越緊張
[00:11:11.000 --> 00:11:13.000]  心急到死了
[00:11:13.000 --> 00:11:15.000]  她都算是很有含羊
[00:11:15.000 --> 00:11:16.000]  沒有出聲
[00:11:16.000 --> 00:11:17.000]  就沒有像馬大瑪利亞
[00:11:17.000 --> 00:11:19.000]  她弟弟死的時候
[00:11:19.000 --> 00:11:22.000]  如果早點來我就不用死
[00:11:22.000 --> 00:11:23.000]  她不敢出聲
[00:11:23.000 --> 00:11:25.000]  但心裡我想她很生氣緊張到死
[00:11:25.000 --> 00:11:27.000]  然後等到最緊張的時候
[00:11:27.000 --> 00:11:28.000]  有人走過來說
[00:11:28.000 --> 00:11:30.000]  不用去了
[00:11:30.000 --> 00:11:31.000]  死了
[00:11:31.000 --> 00:11:34.000]  你明白我的心情嗎
[00:11:34.000 --> 00:11:36.000]  一下子掉進了深淵
[00:11:36.000 --> 00:11:38.000]  然後耶穌還說了一句話
[00:11:38.000 --> 00:11:40.000]  不要怕只要信
[00:11:40.000 --> 00:11:42.000]  真是風涼的說話
[00:11:42.000 --> 00:11:44.000]  你又不怕了
[00:11:44.000 --> 00:11:45.000]  女兒死了
[00:11:45.000 --> 00:11:47.000]  你明白我的心情嗎
[00:11:47.000 --> 00:11:49.000]  我想她真的
[00:11:49.000 --> 00:11:51.000]  怎麼會這樣
[00:11:51.000 --> 00:11:53.000]  我什麼都做盡了
[00:11:53.000 --> 00:11:56.000]  耶穌你怎麼會搞成這樣
[00:11:56.000 --> 00:11:58.000]  為什麼會這樣
[00:11:58.000 --> 00:12:00.000]  我在這裡問一個問題
[00:12:00.000 --> 00:12:02.000]  怕什麼呢
[00:12:02.000 --> 00:12:03.000]  為什麼捱老要怕
[00:12:03.000 --> 00:12:04.000]  耶穌說不要怕
[00:12:04.000 --> 00:12:05.000]  捱老怕什麼呢
[00:12:05.000 --> 00:12:07.000]  我相信捱老的怕就是
[00:12:07.000 --> 00:12:10.000]  他覺得越看不對路
[00:12:10.000 --> 00:12:11.000]  你明白嗎
[00:12:11.000 --> 00:12:12.000]  就是那種心情
[00:12:12.000 --> 00:12:13.000]  越看不對路
[00:12:13.000 --> 00:12:14.000]  越看不對路
[00:12:14.000 --> 00:12:15.000]  等到他都不去
[00:12:15.000 --> 00:12:17.000]  搞出這樣的打叉
[00:12:17.000 --> 00:12:19.000]  於是到最後
[00:12:19.000 --> 00:12:21.000]  到他最怕的時候
[00:12:21.000 --> 00:12:22.000]  最怕的事情都發生了
[00:12:22.000 --> 00:12:24.000]  就是女兒死了
[00:12:24.000 --> 00:12:26.000]  所以耶穌說的時候
[00:12:26.000 --> 00:12:28.000]  你怕我知道
[00:12:28.000 --> 00:12:29.000]  為什麼
[00:12:29.000 --> 00:12:31.000]  因為你想像當中
[00:12:31.000 --> 00:12:32.000]  你設計的
[00:12:32.000 --> 00:12:34.000]  我幫你的方法
[00:12:34.000 --> 00:12:36.000]  完全沒有出現
[00:12:36.000 --> 00:12:38.000]  耶穌說你怕嗎
[00:12:38.000 --> 00:12:40.000]  這就是一個考驗
[00:12:40.000 --> 00:12:41.000]  你要信
[00:12:41.000 --> 00:12:42.000]  什麼叫考驗
[00:12:42.000 --> 00:12:43.000]  這真是考驗
[00:12:43.000 --> 00:12:44.000]  你有沒有留意
[00:12:44.000 --> 00:12:46.000]  剛才我說了這麼久
[00:12:46.000 --> 00:12:48.000]  多奇怪
[00:12:48.000 --> 00:12:50.000]  剛才我描述捱老的心情的時候
[00:12:50.000 --> 00:12:52.000]  我想大家都很共鳴
[00:12:52.000 --> 00:12:53.000]  我想真的是這樣的心情
[00:12:53.000 --> 00:12:54.000]  不過有沒有留意
[00:12:54.000 --> 00:12:56.000]  一個很荒謬的事情
[00:12:56.000 --> 00:12:58.000]  捱老整個緊張的心情裡面
[00:12:58.000 --> 00:12:59.000]  他看著什麼
[00:12:59.000 --> 00:13:01.000]  看著一個很大的神蹟
[00:13:01.000 --> 00:13:04.000]  就是這個十二年的女人
[00:13:04.000 --> 00:13:06.000]  竟然這樣都被耶穌治好
