
[00:00:00.000 --> 00:00:03.000]  提摩太前書第四章很有意思
[00:03:54.000 --> 00:03:55.000]  做全這個異端
[00:03:55.000 --> 00:03:56.000]  有些人可能是
[00:03:56.000 --> 00:03:58.000]  但大部份可能進來的時候
[00:03:58.000 --> 00:03:59.000]  都是很單純的
[00:03:59.000 --> 00:04:00.000]  很相信耶穌
[00:04:00.000 --> 00:04:01.000]  但慢慢慢慢
[00:04:01.000 --> 00:04:03.000]  在教會裏面就搞事了
[00:04:03.000 --> 00:04:05.000]  慢慢慢慢信仰就變壞了
[00:04:05.000 --> 00:04:06.000]  慢慢慢慢
[00:04:06.000 --> 00:04:09.000]  甚至破壞了教會的信仰
[00:04:09.000 --> 00:04:11.000]  人為甚麼會變成這樣
[00:04:11.000 --> 00:04:13.000]  我們就要特別留意一下
[00:04:13.000 --> 00:04:16.000]  那個原因和動力在哪裏
[00:04:16.000 --> 00:04:18.000]  提醒你和我
[00:04:18.000 --> 00:04:20.000]  今天我們不會像他去到這麼盡
[00:04:20.000 --> 00:04:23.000]  但是我們都要提醒自己
[00:04:23.000 --> 00:04:24.000]  可能我們不知不覺
[00:04:24.000 --> 00:04:25.000]  在走這條路
[00:04:25.000 --> 00:04:28.000]  我們謙卑地在神面前看這件事
[00:04:28.000 --> 00:04:30.000]  一看下去的時候
[00:04:30.000 --> 00:04:31.000]  領子妹心裏面就說
[00:04:31.000 --> 00:04:34.000]  那時候的異端和現在是有什麼關係的
[00:04:34.000 --> 00:04:36.000]  甚至好像剛剛相反
[00:04:36.000 --> 00:04:38.000]  因為你看見那裏所講的異端
[00:04:38.000 --> 00:04:39.000]  寬恕我不讀
[00:04:39.000 --> 00:04:41.000]  第幾節第幾節
[00:04:41.000 --> 00:04:42.000]  你一看就知道了
[00:04:42.000 --> 00:04:45.000]  聖經一看就知道那裏是甚麼地方
[00:04:45.000 --> 00:04:49.000]  那裏說那些異端要禁止嫁娶
[00:04:49.000 --> 00:04:52.000]  禁戒食物
[00:04:52.000 --> 00:04:55.000]  這些異端似乎和今天我們所見到的
[00:04:55.000 --> 00:04:56.000]  在教會裏面
[00:04:56.000 --> 00:04:57.000]  或者在外面的世界
[00:04:57.000 --> 00:04:59.000]  所流行的東西是不同的
[00:04:59.000 --> 00:05:00.000]  剛剛相反
[00:05:00.000 --> 00:05:02.000]  今天怎會禁止嫁娶
[00:05:02.000 --> 00:05:04.000]  今天人們亂來
[00:05:04.000 --> 00:05:07.000]  禁戒食物就更加不會了
[00:05:07.000 --> 00:05:09.000]  亂吃而已
[00:05:09.000 --> 00:05:10.000]  我們說不要理會它
[00:05:10.000 --> 00:05:13.000]  因為二千年前和現在當然是不同的
[00:05:13.000 --> 00:05:15.000]  這個是理所當然
[00:05:15.000 --> 00:05:16.000]  或者是很自然的事
[00:05:16.000 --> 00:05:18.000]  不過我們看它背後
[00:05:18.000 --> 00:05:21.000]  就是說這些錯誤的背後
[00:05:21.000 --> 00:05:24.000]  有共同的原則
[00:05:24.000 --> 00:05:27.000]  有共同的蘊涵的問題就在這裏
[00:05:27.000 --> 00:05:28.000]  所以我們看下去
[00:05:28.000 --> 00:05:32.000]  究竟這些異端是怎樣蘊釀出來的呢
[00:05:32.000 --> 00:05:36.000]  原來我們留心第二節提出了幾件事
[00:05:36.000 --> 00:05:40.000]  他說這些錯誤的看法和教導
[00:05:40.000 --> 00:05:44.000]  是來自於說方人的虛偽
[00:05:44.000 --> 00:05:49.000]  他們的良心好像被燒紅的鐵
[00:05:49.000 --> 00:05:51.000]  燒燙了一樣
[00:05:51.000 --> 00:05:53.000]  這裏有三件事
[00:05:53.000 --> 00:05:54.000]  我們留心了
[00:05:54.000 --> 00:05:57.000]  這三件事令到當時有這樣的異端
[00:05:57.000 --> 00:06:01.000]  同樣的這三樣的動力和蘊釀的危機
[00:06:01.000 --> 00:06:07.000]  都會令到我們有我們今天所產生的信仰上的錯誤
[00:06:07.000 --> 00:06:09.000]  首先第一件事
[00:06:09.000 --> 00:06:11.000]  說方和虛偽
[00:06:11.000 --> 00:06:13.000]  這是第一件事
[00:06:13.000 --> 00:06:14.000]  說方虛偽
[00:06:14.000 --> 00:06:17.000]  為甚麼這班人說方虛偽說謊虛偽呢
[00:06:17.000 --> 00:06:19.000]  他裝扮
[00:06:19.000 --> 00:06:21.000]  即是說他表面
[00:06:21.000 --> 00:06:25.000]  即是他想去令到其他人被吸引
[00:06:25.000 --> 00:06:30.000]  所以他要做一個不是真是他自己的表現出來
[00:06:30.000 --> 00:06:33.000]  即是當日的虔誠就是做得很虔誠
[00:06:33.000 --> 00:06:34.000]  但其實他自己不是
[00:06:34.000 --> 00:06:36.000]  他知道這些字不是的
[00:06:36.000 --> 00:06:37.000]  他做不到的
[00:06:37.000 --> 00:06:38.000]  他就要求人做
[00:06:38.000 --> 00:06:40.000]  做到樣子好像很虔誠
[00:06:40.000 --> 00:06:43.000]  今天你和我在教會裏面
[00:06:43.000 --> 00:06:44.000]  我們提醒我們自己
[00:06:44.000 --> 00:06:47.000]  我不是說大家有異端的危機
[00:06:47.000 --> 00:06:49.000]  但你和我多多少少都有
[00:06:49.000 --> 00:06:50.000]  沒錯
[00:06:50.000 --> 00:06:52.000]  我們每一個人來到禮拜堂的時候
[00:06:52.000 --> 00:06:54.000]  總是虔誠的樣子
[00:06:54.000 --> 00:06:56.000]  我剛才這樣走出來
[00:06:56.000 --> 00:06:57.000]  我穿著西裝
[00:06:57.000 --> 00:06:59.000]  走的時候走得很靜
[00:06:59.000 --> 00:07:01.000]  不是很靜的
[00:07:01.000 --> 00:07:02.000]  為甚麼呢
[00:07:02.000 --> 00:07:05.000]  因為整個氣氛是虔誠的氣氛
[00:07:05.000 --> 00:07:07.000]  即是說其實多多少少
[00:07:07.000 --> 00:07:08.000]  我不是虛偽
[00:07:08.000 --> 00:07:11.000]  多多少少你對我有要求
[00:07:11.000 --> 00:07:12.000]  我對你有要求
[00:07:12.000 --> 00:07:15.000]  施班婆你穿著牛仔褲走出來
[00:07:15.000 --> 00:07:16.000]  不是說不行
[00:07:16.000 --> 00:07:19.000]  不過有些人穿施班婆
[00:07:19.000 --> 00:07:20.000]  有些人不穿
[00:07:20.000 --> 00:07:22.000]  這個就覺得不好看
[00:07:22.000 --> 00:07:25.000]  多多少少我們來到禮拜堂的時候
[00:07:25.000 --> 00:07:26.000]  我們會簡短一點
[00:07:26.000 --> 00:07:28.000]  但有一個危機要小心
[00:07:28.000 --> 00:07:29.000]  當我們簡短的時候
[00:07:29.000 --> 00:07:32.000]  很多時候會慢慢變成一個表面
[00:07:32.000 --> 00:07:33.000]  裝扮
[00:07:33.000 --> 00:07:35.000]  這個就是危險
[00:07:35.000 --> 00:07:37.000]  我們要有簡短
[00:07:37.000 --> 00:07:41.000]  不過我們不要變成一個裝扮和虛偽
[00:07:41.000 --> 00:07:43.000]  她說到雪芳
[00:07:43.000 --> 00:07:44.000]  她假的
[00:07:44.000 --> 00:07:45.000]  她自己不是
[00:07:45.000 --> 00:07:47.000]  但她做到好像是這樣
[00:07:47.000 --> 00:07:48.000]  弟兄姊妹第一件事
[00:07:48.000 --> 00:07:49.000]  提醒我們自己好不好
[00:07:49.000 --> 00:07:52.000]  這個就是所有異端的開始點
[00:07:52.000 --> 00:07:54.000]  第二他們的良心
[00:07:54.000 --> 00:07:56.000]  好像被那些紅的天
[00:07:56.000 --> 00:07:57.000]  下過一樣
[00:07:57.000 --> 00:07:58.000]  下過什麼呢
[00:07:58.000 --> 00:07:59.000]  下過被紅的天
[00:07:59.000 --> 00:08:01.000]  下過就死了
[00:08:01.000 --> 00:08:03.000]  如果不死都麻木了
[00:08:03.000 --> 00:08:04.000]  是不是
[00:08:04.000 --> 00:08:05.000]  這個就是那個意思
[00:08:05.000 --> 00:08:09.000]  意思就是說他們對一些的看法
[00:08:09.000 --> 00:08:11.000]  已經沒有一種自己反省
[00:08:11.000 --> 00:08:12.000]  沒有一種的動
[00:08:12.000 --> 00:08:14.000]  沒有一種的開放
[00:08:14.000 --> 00:08:16.000]  就好像一個死了的心
[00:08:16.000 --> 00:08:17.000]  為什麼呢
[00:08:17.000 --> 00:08:20.000]  大多數的異端都是這樣開始的
[00:08:20.000 --> 00:08:22.000]  大多數的異端都是有這樣的危機的
[00:08:22.000 --> 00:08:24.000]  就是他看到某一些東西
[00:08:24.000 --> 00:08:27.000]  很多時候異端都是看見在信仰裡面某一些東西
[00:08:27.000 --> 00:08:30.000]  那些一開始的時候可能是對的
[00:08:30.000 --> 00:08:33.000]  不過他將它不斷的膨脹
[00:08:33.000 --> 00:08:36.000]  譬如我們有時候說靈因運動會走成異端
[00:08:36.000 --> 00:08:39.000]  不是所有靈因運動的教會都是異端
[00:08:39.000 --> 00:08:40.000]  我沒有這樣的意思
[00:08:40.000 --> 00:08:42.000]  但靈因教會有時候會走上一個異端
[00:08:42.000 --> 00:08:43.000]  為什麼呢
[00:08:43.000 --> 00:08:45.000]  他看見聖靈的工作對不對
[00:08:45.000 --> 00:08:46.000]  對
[00:08:46.000 --> 00:08:47.000]  不過只是看到一樣東西
[00:08:47.000 --> 00:08:50.000]  聖靈的工作越看越強
[00:08:50.000 --> 00:08:53.000]  於是他開始看不起那些沒有這樣的經歷的人
[00:08:53.000 --> 00:08:55.000]  沒有那種很澎湃的
[00:08:55.000 --> 00:08:58.000]  那種感性上的敬拜的人
[00:08:58.000 --> 00:09:00.000]  於是他就開始看不起人了
[00:09:00.000 --> 00:09:01.000]  開始他越來越強調
[00:09:01.000 --> 00:09:03.000]  哇我才是對的
[00:09:03.000 --> 00:09:04.000]  全世界都是錯的
[00:09:04.000 --> 00:09:08.000]  開始他的心就已經不再開放
[00:09:08.000 --> 00:09:11.000]  他的良心是一個反省
[00:09:11.000 --> 00:09:16.000]  那種心態已經沒有再能夠接受其他的提醒
[00:09:16.000 --> 00:09:17.000]  人家跟他說的時候
[00:09:17.000 --> 00:09:18.000]  不是你們錯
[00:09:18.000 --> 00:09:19.000]  是我對
[00:09:19.000 --> 00:09:21.000]  於是就一直走下去
[00:09:21.000 --> 00:09:24.000]  所以我們說異端危險的人
[00:09:24.000 --> 00:09:26.000]  無論他什麼表現
[00:09:26.000 --> 00:09:27.000]  在什麼錯誤都好
[00:09:27.000 --> 00:09:30.000]  今天的錯與當日的錯不一定相同
[00:09:30.000 --> 00:09:32.000]  但有兩件事是留心的
[00:09:32.000 --> 00:09:35.000]  第一就是他們是虛偽
[00:09:35.000 --> 00:09:36.000]  說謊
[00:09:36.000 --> 00:09:38.000]  裝的
[00:09:38.000 --> 00:09:41.000]  因為想影響其他人對他們的觀點
[00:09:41.000 --> 00:09:43.000]  或者對他們的稱讚
[00:09:43.000 --> 00:09:45.000]  第二他們的良心
[00:09:45.000 --> 00:09:46.000]  就是說他們的心
[00:09:46.000 --> 00:09:49.000]  是拿著他們認為對的東西
[00:09:49.000 --> 00:09:51.000]  而不會聆聽
[00:09:51.000 --> 00:09:53.000]  不會很主觀的意見
[00:09:53.000 --> 00:09:54.000]  將它膨脹
[00:09:54.000 --> 00:09:55.000]  還批評別人
[00:09:55.000 --> 00:09:56.000]  弟兄姊妹
[00:09:56.000 --> 00:09:57.000]  你和我
[00:09:57.000 --> 00:09:59.000]  無論你是什麼
[00:09:59.000 --> 00:10:01.000]  在信主多久的日子裡
[00:10:01.000 --> 00:10:02.000]  當我們留心
[00:10:02.000 --> 00:10:04.000]  我們來到禮拜堂的時候
[00:10:04.000 --> 00:10:06.000]  離開敬拜的時候
[00:10:06.000 --> 00:10:08.000]  或者我們看到弟兄姊妹
[00:10:08.000 --> 00:10:09.000]  回到家的時候
[00:10:09.000 --> 00:10:11.000]  心裡面經常想著這些東西
[00:10:11.000 --> 00:10:12.000]  有這兩個傾向的話
[00:10:12.000 --> 00:10:13.000]  那個是這樣的
[00:10:13.000 --> 00:10:15.000]  這個人這樣不對的
[00:10:15.000 --> 00:10:17.000]  他心裡開始是這樣
[00:10:17.000 --> 00:10:18.000]  來到的時候
[00:10:18.000 --> 00:10:19.000]  你開始發覺你是一套
[00:10:19.000 --> 00:10:20.000]  回到家裡
[00:10:20.000 --> 00:10:22.000]  是另外一個人的時候
[00:10:22.000 --> 00:10:23.000]  我告訴你
[00:10:23.000 --> 00:10:24.000]  我不知道你是不是這樣
[00:10:24.000 --> 00:10:25.000]  如果是這樣的話
[00:10:25.000 --> 00:10:27.000]  你和異端是沒有什麼分別的
[00:10:27.000 --> 00:10:29.000]  他們就是這樣開始的
[00:10:29.000 --> 00:10:30.000]  提醒我們自己
[00:10:30.000 --> 00:10:32.000]  所以保羅就說
[00:10:32.000 --> 00:10:33.000]  如果這樣的時候
[00:10:33.000 --> 00:10:35.000]  那怎麼去特別提醒我們自己呢
[00:10:35.000 --> 00:10:37.000]  他內外不一致
[00:10:37.000 --> 00:10:39.000]  所以保羅說他們要什麼呢
[00:10:39.000 --> 00:10:41.000]  保羅提了兩件事
[00:10:41.000 --> 00:10:44.000]  對峙這兩個的危機
[00:10:44.000 --> 00:10:45.000]  看到嗎
[00:10:45.000 --> 00:10:48.000]  然後他在第四和第五節說
[00:10:48.000 --> 00:10:52.000]  第一你要傳一個感謝的心
[00:10:52.000 --> 00:10:55.000]  來領受神所給你的東西
[00:10:55.000 --> 00:10:59.000]  對神傳一個感謝的心來領受
[00:10:59.000 --> 00:11:05.000]  第二你要認識真理
[00:11:05.000 --> 00:11:08.000]  這兩件事很特別的
[00:11:08.000 --> 00:11:11.000]  我覺得神就是直接保羅提醒我們
[00:11:11.000 --> 00:11:15.000]  如果異端的危機是假的
[00:11:15.000 --> 00:11:16.000]  虛偽的
[00:11:16.000 --> 00:11:18.000]  引導感的時候
[00:11:18.000 --> 00:11:22.000]  一個相反的去醫治的方法
[00:11:22.000 --> 00:11:25.000]  就是從一個感謝的心
[00:11:25.000 --> 00:11:28.000]  來抗衡這種危機
[00:11:28.000 --> 00:11:29.000]  為什麼呢
[00:11:29.000 --> 00:11:30.000]  提了兩次
[00:11:30.000 --> 00:11:32.000]  感謝的心是什麼呢
[00:11:32.000 --> 00:11:35.000]  感謝的心就是對神所給你的東西
[00:11:35.000 --> 00:11:37.000]  傳一個謙卑的心
[00:11:37.000 --> 00:11:38.000]  一個感謝
[00:11:38.000 --> 00:11:41.000]  對神有感謝的人一定是謙卑的
[00:11:41.000 --> 00:11:44.000]  一個異端開始是他驕傲的
[00:11:44.000 --> 00:11:46.000]  他覺得自己看得比別人好
[00:11:46.000 --> 00:11:47.000]  我看到別人看不到
[00:11:47.000 --> 00:11:48.000]  那個人不行
[00:11:48.000 --> 00:11:53.000]  他就開始裝扮到這麼高級的樣子
[00:11:53.000 --> 00:11:57.000]  這是從一個自己高人一等的角度去看人的時候
[00:11:57.000 --> 00:12:00.000]  和感謝的心是謙卑自己
[00:12:00.000 --> 00:12:01.000]  說神啊這一切都是你的
[00:12:01.000 --> 00:12:02.000]  我有什麼危險
[00:12:02.000 --> 00:12:03.000]  有什麼好呢
[00:12:03.000 --> 00:12:04.000]  是不是
[00:12:04.000 --> 00:12:06.000]  就算我想的東西比別人好
[00:12:06.000 --> 00:12:08.000]  或者我懂的東西比別人多
[00:12:08.000 --> 00:12:11.000]  在信仰上可能我比別人有經驗
[00:12:11.000 --> 00:12:13.000]  甚至別人稱讚我
[00:12:13.000 --> 00:12:15.000]  我心裡面也不會覺得有什麼好
[00:12:15.000 --> 00:12:17.000]  因為是神給我的
[00:12:17.000 --> 00:12:19.000]  一個懂得感謝的人
[00:12:19.000 --> 00:12:21.000]  是不會成為異端的
[00:12:21.000 --> 00:12:22.000]  一個懂得感謝神的人
[00:12:22.000 --> 00:12:24.000]  他是謙卑的
[00:12:24.000 --> 00:12:26.000]  他的重點是對著神的
[00:12:26.000 --> 00:12:29.000]  他的重點不是對著人去表演他自己的
[00:12:29.000 --> 00:12:31.000]  這是第一點
[00:12:31.000 --> 00:12:33.000]  保羅提醒提過太大
[00:12:33.000 --> 00:12:34.000]  如果這樣的話
[00:12:34.000 --> 00:12:38.000]  那個異端的危機就可以對抗
[00:12:38.000 --> 00:12:39.000]  第二個我們剛才說
[00:12:39.000 --> 00:12:41.000]  一個人如果他異端的話
[00:12:41.000 --> 00:12:44.000]  他很主觀的說我的東西是對的
[00:12:44.000 --> 00:12:45.000]  其他人是錯的
[00:12:45.000 --> 00:12:48.000]  就是這種膨脹自己的時候
[00:12:48.000 --> 00:12:53.000]  一個真正的對抗方法就是認識真理
[00:12:53.000 --> 00:12:55.000]  保羅說你要認識真理
[00:12:55.000 --> 00:12:56.000]  真理從哪裡來
[00:12:56.000 --> 00:12:58.000]  從聖經那裡來
[00:12:58.000 --> 00:12:59.000]  你要在聖經裡面打開
[00:12:59.000 --> 00:13:01.000]  在全面聖經裡面
[00:13:01.000 --> 00:13:04.000]  神自己的話語不是只說一件事
[00:13:04.000 --> 00:13:05.000]  你以為那件事
[00:13:05.000 --> 00:13:06.000]  我很有insight
[00:13:06.000 --> 00:13:07.000]  我很有洞悉
[00:13:07.000 --> 00:13:08.000]  我看到這件事
[00:13:08.000 --> 00:13:10.000]  於是就到處告訴人
[00:13:10.000 --> 00:13:11.000]  這件事才重要
[00:13:11.000 --> 00:13:12.000]  全部聚用在這裡
[00:13:12.000 --> 00:13:13.000]  整個聖經在這裡
[00:13:13.000 --> 00:13:16.000]  你其實不是去認識真理
[00:13:16.000 --> 00:13:18.000]  你只不過是利用聖經
[00:13:18.000 --> 00:13:21.000]  所以我們能夠認識真理
[00:13:21.000 --> 00:13:23.000]  有一個謙卑感恩的心的話
[00:13:23.000 --> 00:13:24.000]  就可以
[00:13:24.000 --> 00:13:27.000]  聖經說我可以避開這個異端
[00:13:27.000 --> 00:13:28.000]  這是第一點
[00:13:28.000 --> 00:13:29.000]  好不好
[00:13:29.000 --> 00:13:31.000]  我們記住這件事
[00:13:31.000 --> 00:13:32.000]  今天聖經裡面
[00:13:32.000 --> 00:13:34.000]  很多很豐富的教訓
[00:13:34.000 --> 00:13:37.000]  我希望我們用我們的記憶
[00:13:37.000 --> 00:13:38.000]  去記住這些東西
[00:13:38.000 --> 00:13:40.000]  提醒我們自己
[00:13:40.000 --> 00:13:41.000]  好了
[00:13:41.000 --> 00:13:42.000]  接著我們繼續
[00:13:42.000 --> 00:13:44.000]  第六節
[00:13:44.000 --> 00:13:46.000]  直到第十節
[00:13:46.000 --> 00:13:48.000]  第六節到第十節就說到
[00:13:48.000 --> 00:13:52.000]  真正的虔誠是怎樣呢
[00:13:52.000 --> 00:13:55.000]  真正的虔誠
[00:13:55.000 --> 00:13:59.000]  保羅提了一個表達的方法
[00:13:59.000 --> 00:14:01.000]  他說要操練自己
[00:14:01.000 --> 00:14:05.000]  達到敬虔的地步
[00:14:05.000 --> 00:14:06.000]  第七節
[00:14:06.000 --> 00:14:08.000]  一個真正的虔誠
[00:14:08.000 --> 00:14:11.000]  是操練自己
[00:14:11.000 --> 00:14:14.000]  達到虔誠的地步
[00:14:14.000 --> 00:14:18.000]  完美虔誠的地步
[00:14:18.000 --> 00:14:21.000]  真正的虔誠是怎樣呢
[00:14:21.000 --> 00:14:23.000]  剛才我們說異端就是
[00:14:23.000 --> 00:14:26.000]  讓人看其實是虛偽的
[00:14:26.000 --> 00:14:31.000]  很主觀的認為自己是對人的錯
[00:14:31.000 --> 00:14:35.000]  這是一個對真理不肯開放的心
[00:14:35.000 --> 00:14:38.000]  一個真正的信仰的虔誠是怎樣呢
[00:14:38.000 --> 00:14:41.000]  他說要操練自己
[00:14:41.000 --> 00:14:43.000]  說到操練自己
[00:14:43.000 --> 00:14:44.000]  很明顯的
[00:14:44.000 --> 00:14:45.000]  第八節說
[00:14:45.000 --> 00:14:48.000]  他對比一個我們普通運動員
[00:14:48.000 --> 00:14:50.000]  操練身體益處還是
[00:14:50.000 --> 00:14:52.000]  不是操練身體沒有益處
[00:14:52.000 --> 00:14:53.000]  大家聽清楚了
[00:14:53.000 --> 00:14:55.000]  所以不是不跑步
[00:14:55.000 --> 00:14:57.000]  不是不去晨運
[00:14:57.000 --> 00:14:59.000]  操練身體是重要的
[00:14:59.000 --> 00:15:00.000]  不過如果
[00:15:00.000 --> 00:15:02.000]  聖經說如果你知道操練身體
[00:15:02.000 --> 00:15:04.000]  是這麼重要的話
[00:15:04.000 --> 00:15:05.000]  對你健康的話
[00:15:05.000 --> 00:15:08.000]  那你靈性上的健康就更加重要
[00:15:08.000 --> 00:15:09.000]  是一個對比來說
[00:15:09.000 --> 00:15:11.000]  沒有說操練身體不重要
[00:15:11.000 --> 00:15:13.000]  不過如果你知道操練身體重要的時候
[00:15:13.000 --> 00:15:16.000]  你就知道操練靈性就更加重要
[00:15:16.000 --> 00:15:17.000]  不過鬥心
[00:15:17.000 --> 00:15:19.000]  這個操練靈性
[00:15:19.000 --> 00:15:22.000]  有幾個聖經裡面特別提醒我們
[00:15:22.000 --> 00:15:23.000]  什麼叫操練靈性
[00:15:23.000 --> 00:15:25.000]  操練靈性就是克制自己
[00:15:25.000 --> 00:15:27.000]  好像操練身體一樣
[00:15:27.000 --> 00:15:28.000]  有些東西本來
[00:15:28.000 --> 00:15:32.000]  就是肉體或者是你的習慣
