
[00:00:00.000 --> 00:00:02.480]  我們今天一起思想的是聖經提到的
[00:03:34.800 --> 00:03:38.240]  為什麼會有一位天使特別向她說
[00:03:38.240 --> 00:03:40.640]  主與你同在
[00:03:40.640 --> 00:03:43.000]  在她的心思裡
[00:03:43.000 --> 00:03:44.560]  她是難以明白
[00:03:44.560 --> 00:03:46.160]  也覺得不可能
[00:03:46.160 --> 00:03:48.320]  一個這麼卑微的人
[00:03:48.560 --> 00:03:51.280]  神怎麼會特別來跟我說話
[00:03:51.280 --> 00:03:54.560]  因此她的內心很驚慌
[00:03:54.560 --> 00:03:55.840]  你再看聖經
[00:03:55.840 --> 00:03:58.080]  在第29節
[00:03:58.080 --> 00:04:01.560]  瑪利亞因信恩者說
[00:04:01.560 --> 00:04:02.840]  就很驚慌
[00:04:02.840 --> 00:04:04.360]  又反覆思想
[00:04:04.360 --> 00:04:06.840]  又問安是什麼意思
[00:04:06.840 --> 00:04:08.240]  天使對她說
[00:04:08.240 --> 00:04:10.400]  瑪利亞不要怕
[00:04:10.400 --> 00:04:14.040]  你在神面前已經蒙恩了
[00:04:14.040 --> 00:04:16.760]  天使告訴她不要怕
[00:04:16.760 --> 00:04:18.440]  不要怕你的卑微
[00:04:18.440 --> 00:04:20.040]  不要怕你的平凡
[00:04:20.040 --> 00:04:22.360]  不要怕你被人拒絕
[00:04:22.360 --> 00:04:25.560]  你知道你已經蒙恩了
[00:04:25.560 --> 00:04:27.040]  各位弟兄姊妹
[00:04:27.040 --> 00:04:28.280]  我相信這句話
[00:04:28.280 --> 00:04:30.400]  不單單是跟瑪利亞說的
[00:04:30.400 --> 00:04:34.600]  也是跟每一位蒙恩得救的弟兄姊妹所說的
[00:04:34.600 --> 00:04:37.400]  大家一定會想起聖經
[00:04:37.400 --> 00:04:39.440]  在很多的新約人物
[00:04:39.440 --> 00:04:41.000]  他們領受救恩的時候
[00:04:41.000 --> 00:04:42.240]  他們都很驚訝
[00:04:42.240 --> 00:04:44.960]  因為瑞利撒該
[00:04:44.960 --> 00:04:46.760]  很多人拒絕他
[00:04:46.880 --> 00:04:49.040]  他靜靜地爬上一棵桑樹
[00:04:49.040 --> 00:04:50.960]  危危乎乎地看著耶穌
[00:04:50.960 --> 00:04:52.520]  耶穌看到他就說
[00:04:52.520 --> 00:04:54.480]  我今天會去到你的家
[00:04:54.480 --> 00:04:56.320]  然後主耶穌說
[00:04:56.320 --> 00:05:00.120]  今天救恩臨到這家
[00:05:00.120 --> 00:05:01.960]  各位弟兄姊妹
[00:05:01.960 --> 00:05:03.880]  今天救恩臨到你
[00:05:03.880 --> 00:05:04.960]  臨到我
[00:05:04.960 --> 00:05:07.960]  因此你是蒙大恩的人
[00:05:07.960 --> 00:05:10.800]  因此你不要自怨自艾
[00:05:10.800 --> 00:05:12.680]  覺得自己有很多不同的損失
[00:05:12.680 --> 00:05:14.360]  很多不如人的地方
[00:05:14.560 --> 00:05:17.640]  你要記得你是蒙大恩的人
[00:05:17.640 --> 00:05:21.400]  而聖經羅馬書第五章就很清楚地說
[00:05:21.400 --> 00:05:23.120]  它說我們
[00:05:23.120 --> 00:05:25.280]  既因順清義
[00:05:25.280 --> 00:05:27.360]  得與神和好
[00:05:27.360 --> 00:05:29.440]  就值得耶穌基督
[00:05:29.440 --> 00:05:33.720]  得以站在現在所站的這恩典中
[00:05:33.720 --> 00:05:35.560]  各位弟兄姊妹
[00:05:35.560 --> 00:05:38.000]  你所站的一個地方
[00:05:38.000 --> 00:05:40.120]  就是一個恩典的地方
[00:05:40.120 --> 00:05:41.400]  當然我所說的
[00:05:41.400 --> 00:05:43.640]  不單單是在說禮拜堂的地方
[00:05:43.960 --> 00:05:45.800]  是你生命的地位
[00:05:45.800 --> 00:05:48.040]  在一個恩典的地位裡面
[00:05:48.040 --> 00:05:50.880]  你是常在恩典裡面的
[00:05:50.880 --> 00:05:52.120]  聖經說
[00:05:52.120 --> 00:05:55.200]  神用諸般的恩典來恩待我們
[00:05:55.200 --> 00:05:56.400]  不是一件兩件
[00:05:56.400 --> 00:05:59.440]  是各方面的恩典環繞我們
[00:05:59.440 --> 00:06:00.960]  所以你要記得
[00:06:00.960 --> 00:06:03.280]  你是在恩典的地位上面
[00:06:03.280 --> 00:06:06.720]  我記得自己在人生的歷史當中
[00:06:06.720 --> 00:06:08.200]  其中一個很深刻的
[00:06:08.200 --> 00:06:09.720]  就是在我大學期間
[00:06:09.720 --> 00:06:12.400]  我曾經有一段時間是很低沉的
[00:06:12.400 --> 00:06:13.640]  那段時間
[00:06:13.640 --> 00:06:14.280]  雖然低沉
[00:06:14.280 --> 00:06:16.160]  但我仍然是擔當著很多的
[00:06:16.160 --> 00:06:17.400]  侍奉的崗位
[00:06:17.400 --> 00:06:18.160]  在教會
[00:06:18.160 --> 00:06:19.320]  在學校團契
[00:06:19.320 --> 00:06:21.520]  有很重要的侍奉的崗位
[00:06:21.520 --> 00:06:24.720]  同時我自己也有很重的功課
[00:06:24.720 --> 00:06:26.680]  有一段時間覺得很沉重
[00:06:26.680 --> 00:06:28.760]  甚至發覺自己的記憶力
[00:06:28.760 --> 00:06:29.640]  很年輕
[00:06:29.640 --> 00:06:30.600]  但好像沒有什麼
[00:06:30.600 --> 00:06:32.600]  保存著
[00:06:32.600 --> 00:06:34.240]  很擔心
[00:06:34.240 --> 00:06:36.680]  很多很驚慌的感覺
[00:06:36.680 --> 00:06:38.440]  甚至我問自己
[00:06:38.440 --> 00:06:40.400]  如果這麼多方面的壓力
[00:06:40.400 --> 00:06:42.760]  會不會突然間精神錯亂
[00:06:43.040 --> 00:06:45.240]  突然間瘋了呢?
[00:06:45.240 --> 00:06:47.560]  但越想越害怕
[00:06:47.560 --> 00:06:49.800]  越害怕就越沒有信心
[00:06:49.800 --> 00:06:51.960]  因此在那段時間很低沉
[00:06:51.960 --> 00:06:54.040]  在那段時間
[00:06:54.040 --> 00:06:56.920]  神奇妙地用一句話在我心中浮現
[00:06:56.920 --> 00:06:59.240]  一句話一直支持著我
[00:06:59.240 --> 00:07:01.160]  就是英文一句話
[00:07:01.160 --> 00:07:03.960]  By grace I stand
[00:07:03.960 --> 00:07:07.440]  憑著恩典我站立得住
[00:07:07.440 --> 00:07:09.600]  就是那句話一直鼓勵著我
[00:07:09.600 --> 00:07:10.720]  你不要看自己
[00:07:10.960 --> 00:07:13.400]  你只相信神的恩典能夠托住你
[00:07:13.400 --> 00:07:15.280]  叫你能夠站立得住
[00:07:15.280 --> 00:07:17.720]  就是這樣經過那兩三個星期
[00:07:17.720 --> 00:07:19.160]  很低沉的時間
[00:07:19.160 --> 00:07:21.080]  各位電影姊妹
[00:07:21.080 --> 00:07:22.880]  By grace you stand
[00:07:22.880 --> 00:07:24.240]  在神的恩典當中
[00:07:24.240 --> 00:07:25.400]  你站得住的
[00:07:25.400 --> 00:07:28.280]  你記得你是蒙大恩的人
[00:07:28.280 --> 00:07:29.960]  你就不要怕
[00:07:29.960 --> 00:07:32.600]  天使告訴瑪利亞
[00:07:32.600 --> 00:07:33.800]  不要怕
[00:07:33.800 --> 00:07:36.480]  你已經是蒙大恩了
[00:07:36.480 --> 00:07:38.400]  這是真實的事情
[00:07:38.400 --> 00:07:39.880]  因此你知道
[00:07:39.880 --> 00:07:41.680]  在生命當中上上留心
[00:07:41.680 --> 00:07:43.880]  去倚靠神的恩典
[00:07:43.880 --> 00:07:46.440]  去確認神的恩典
[00:07:46.440 --> 00:07:48.240]  當時聖經提到
[00:07:48.240 --> 00:07:49.520]  瑪利亞是蒙大恩
[00:07:49.520 --> 00:07:50.800]  但不單止蒙大恩
[00:07:50.800 --> 00:07:52.600]  同時她是有福氣的
[00:07:52.600 --> 00:07:55.200]  大家再看聖經下第三十九節
[00:07:55.200 --> 00:07:59.800]  那時候瑪利亞起身
[00:07:59.800 --> 00:08:01.800]  急忙往山地裡去
[00:08:01.800 --> 00:08:03.880]  來到猶大的一座城
[00:08:03.880 --> 00:08:05.440]  進了撒吉利亞的家
[00:08:05.440 --> 00:08:07.240]  問爾尼莎白安
[00:08:07.240 --> 00:08:09.760]  爾尼莎白安聽瑪利亞問安
[00:08:09.960 --> 00:08:12.440]  所懷的胎就在福裡跳動
[00:08:12.440 --> 00:08:14.600]  爾尼莎白且被聖靈充滿
[00:08:14.600 --> 00:08:16.160]  高聲喊著說
[00:08:16.160 --> 00:08:18.800]  你在婦女中是有福的
[00:08:18.800 --> 00:08:22.120]  你所懷的胎也是有福的
[00:08:22.120 --> 00:08:25.720]  當時瑪利亞去探訪爾尼莎白
[00:08:25.720 --> 00:08:28.000]  去到的時候一問安的時候
[00:08:28.000 --> 00:08:30.720]  聖靈就充滿了爾尼莎白
[00:08:30.720 --> 00:08:32.680]  爾尼莎白被聖靈充滿
[00:08:32.680 --> 00:08:35.360]  就想說高聲喊著說
[00:08:35.360 --> 00:08:37.760]  是真的很興奮
[00:08:37.960 --> 00:08:39.960]  大聲地歡呼
[00:08:39.960 --> 00:08:43.160]  很歡喜快樂地說了一句話
[00:08:43.160 --> 00:08:47.360]  在婦女中你是有福的
[00:08:47.360 --> 00:08:49.280]  各位聽眾
[00:08:49.280 --> 00:08:51.680]  我相信這句話不單止跟瑪利亞說
[00:08:51.680 --> 00:08:55.120]  也是跟我們信主的人說
[00:08:55.120 --> 00:08:56.320]  為什麼有福?
[00:08:56.320 --> 00:08:58.880]  因為有神在她的裡面
[00:08:58.880 --> 00:09:00.920]  有神在她的裡面
[00:09:00.920 --> 00:09:02.360]  所以她有福氣
[00:09:02.360 --> 00:09:03.680]  其實當時
[00:09:03.680 --> 00:09:07.440]  爾尼莎白未曾聽見瑪利亞解釋有關的事情
[00:09:07.720 --> 00:09:09.000]  大家看到經文就是
[00:09:09.000 --> 00:09:11.160]  瑪利亞一問安她已經知道了
[00:09:11.160 --> 00:09:13.000]  被聖靈指教
[00:09:13.000 --> 00:09:15.960]  她知道在她腹中的是主
[00:09:15.960 --> 00:09:19.240]  所以她稱瑪利亞為主的母
[00:09:19.240 --> 00:09:23.040]  還有她腹中的嬰孩跳動的時候
[00:09:23.040 --> 00:09:24.840]  她知道是快樂的
[00:09:24.840 --> 00:09:29.520]  可能當中有懷孕的母親會知道
[00:09:29.520 --> 00:09:32.440]  很多時候小孩子在裡面會撐著腳
[00:09:32.440 --> 00:09:33.480]  動著手
[00:09:33.480 --> 00:09:36.680]  你很難理解她是不開心還是開心
[00:09:37.600 --> 00:09:39.360]  但爾尼莎白在聖靈引導當中
[00:09:39.360 --> 00:09:42.720]  她明白是因為孩子很快樂
[00:09:42.720 --> 00:09:45.880]  因此她知道是一件很蒙恩
[00:09:45.880 --> 00:09:48.280]  很興奮、很感恩的事情
[00:09:48.280 --> 00:09:51.480]  因此她知道這是一件快樂的事情
[00:09:51.480 --> 00:09:55.920]  而她就說你在婦女當中是有福的
[00:09:55.920 --> 00:09:58.080]  因為主在你的裡面
[00:09:58.080 --> 00:10:00.560]  各位聽眾一定記得
[00:10:00.560 --> 00:10:03.040]  所羅門建造聖殿的時候
[00:10:03.040 --> 00:10:05.000]  之後他有一個很重要的祈禱
[00:10:05.000 --> 00:10:06.920]  他祈禱的時候怎麼說?
[00:10:07.920 --> 00:10:10.120]  他說:天和天上的天
[00:10:10.120 --> 00:10:12.520]  尚且不足以神居住
[00:10:12.520 --> 00:10:16.960]  為什麼你會居住在我所建造的聖殿中?
[00:10:16.960 --> 00:10:21.360]  因此所羅門雖然貴為偉大的君王
[00:10:21.360 --> 00:10:23.240]  但他感覺很謙卑
[00:10:23.240 --> 00:10:24.360]  知道不配
[00:10:24.360 --> 00:10:27.160]  因為上帝竟然與他們同在
[00:10:27.160 --> 00:10:29.000]  但來到新約的時候
[00:10:29.000 --> 00:10:30.160]  你更加知道
[00:10:30.160 --> 00:10:33.040]  這個中人所說的臭皮匠
[00:10:33.040 --> 00:10:36.560]  神願意住在你的身上
[00:10:36.760 --> 00:10:38.400]  住在你的裡面
[00:10:38.400 --> 00:10:40.880]  祂與你永遠同在
[00:10:40.880 --> 00:10:42.600]  聖經裡面說到
[00:10:42.600 --> 00:10:45.160]  基督徒的身體是神的什麼?
[00:10:45.160 --> 00:10:46.680]  神的殿
[00:10:46.680 --> 00:10:48.560]  神住在其中
[00:10:48.560 --> 00:10:50.440]  各位電視節目上上上
[00:10:50.440 --> 00:10:52.040]  翻譯一個很重要的經文
[00:10:52.040 --> 00:10:54.720]  就是「神與你同在」
[00:10:54.720 --> 00:10:56.640]  聖誕節的信息是
[00:10:56.640 --> 00:10:58.680]  以馬來尼
[00:10:58.680 --> 00:11:02.080]  是一個很值得我們常常思想紀念的事
[00:11:02.080 --> 00:11:03.960]  神與我們同在
[00:11:03.960 --> 00:11:05.080]  是常常
[00:11:05.080 --> 00:11:07.000]  是長久與我們同在
[00:11:07.000 --> 00:11:07.960]  因此生活上
[00:11:07.960 --> 00:11:11.240]  你會經歷到很多奇妙的帶領和引導
[00:11:11.240 --> 00:11:12.960]  在你生命中出現
[00:11:12.960 --> 00:11:15.200]  我記得幾年前
[00:11:15.200 --> 00:11:18.720]  我有機會在美國休息的時間
[00:11:18.720 --> 00:11:21.680]  我一個人開車去到一個很大的森林
[00:11:21.680 --> 00:11:23.640]  有三天自己退休
[00:11:23.640 --> 00:11:25.640]  我去到當地的
[00:11:25.640 --> 00:11:28.120]  加州的紅木林Redwood Forest
[00:11:28.120 --> 00:11:31.400]  大家知道Redwood是全世界最高的大樹
[00:11:32.240 --> 00:11:35.280]  我自己一個人開車去森林
[00:11:35.280 --> 00:11:38.720]  去到一間預訂的酒店
[00:11:38.720 --> 00:11:41.960]  但在到達旅館之前
[00:11:41.960 --> 00:11:44.320]  發覺自己迷路了
[00:11:44.320 --> 00:11:47.480]  在森林裡不知道哪條路是對的
[00:11:47.480 --> 00:11:50.520]  當時心裡只有默默祈禱
[00:11:50.520 --> 00:11:53.040]  又發覺沒有其他車可以問
[00:11:53.040 --> 00:11:55.200]  沒有行人在那個時候出現
[00:11:55.200 --> 00:11:57.080]  因此我一直開車
[00:11:57.080 --> 00:11:59.880]  突然發覺路邊有一個地圖
[00:11:59.880 --> 00:12:00.920]  我就很高興
[00:12:00.920 --> 00:12:02.200]  立即停下車
[00:12:02.200 --> 00:12:03.520]  走到地圖上看
[00:12:03.520 --> 00:12:06.280]  一看的時候發覺看也看不明白
[00:12:06.280 --> 00:12:08.520]  因為不知道是日久失修還是怎樣
[00:12:08.520 --> 00:12:09.920]  地圖很模糊
[00:12:09.920 --> 00:12:11.600]  而且很複雜
[00:12:11.600 --> 00:12:13.240]  我看來看去也看不清楚
[00:12:13.240 --> 00:12:16.960]  在那時候在一條馬路的另一邊
[00:12:16.960 --> 00:12:18.280]  其實也很窄的馬路
[00:12:18.280 --> 00:12:20.080]  有四個人出現
[00:12:20.080 --> 00:12:23.200]  一家四口踩著單車
[00:12:23.200 --> 00:12:24.480]  是單車客
[00:12:24.480 --> 00:12:27.200]  一直從那邊走過來
[00:12:27.200 --> 00:12:30.240]  剛好在我對面有另一幅地圖
[00:12:30.360 --> 00:12:33.040]  他們停下來看他們的地圖
[00:12:33.040 --> 00:12:35.200]  當我看著他們的時候
[00:12:35.200 --> 00:12:36.640]  我想過去看看
[00:12:36.640 --> 00:12:38.160]  可能那幅地圖會清楚一點
[00:12:38.160 --> 00:12:41.720]  但誰知道父親走過來我這邊
[00:12:41.720 --> 00:12:44.160]  我猜也不是很清楚
[00:12:44.160 --> 00:12:48.000]  他過來看著我的地圖
[00:12:48.000 --> 00:12:49.200]  我看到他
[00:12:49.200 --> 00:12:50.280]  我順便問
[00:12:50.280 --> 00:12:52.960]  先生你知不知道那間旅館在哪裡
[00:12:52.960 --> 00:12:54.080]  地圖在哪裡
[00:12:54.080 --> 00:12:55.360]  東南西北
[00:12:55.360 --> 00:12:57.760]  他很清楚
[00:12:57.760 --> 00:12:59.240]  很快就立即指著
[00:12:59.240 --> 00:13:01.520]  這條路可以去
[00:13:01.520 --> 00:13:02.920]  我很奇怪
[00:13:02.920 --> 00:13:03.920]  他這麼清楚
[00:13:03.920 --> 00:13:06.320]  如果這麼清楚就不用走過來這邊看
[00:13:06.320 --> 00:13:09.520]  然後他走過去
[00:13:09.520 --> 00:13:11.520]  四個人就開單車走了
[00:13:11.520 --> 00:13:14.440]  他走了之後我覺得很驚奇
[00:13:14.440 --> 00:13:15.600]  突然間我覺得
[00:13:15.600 --> 00:13:17.600]  不知道是不是四個天使
[00:13:17.600 --> 00:13:19.840]  然後我上車
[00:13:19.840 --> 00:13:22.320]  我很快就開到他的旅館
[00:13:22.320 --> 00:13:24.720]  一進到旅館放下行李
[00:13:24.720 --> 00:13:26.320]  竟然立即收到電話
[00:13:26.320 --> 00:13:29.160]  太太在香港打電話給我
[00:13:29.640 --> 00:13:32.000]  而剛剛那時候我接到她的電話
[00:13:32.000 --> 00:13:33.360]  我就很開心告訴她
[00:13:33.360 --> 00:13:34.760]  我去到旅館了
[00:13:34.760 --> 00:13:36.880]  她很擔心我開這麼長程車
[00:13:36.880 --> 00:13:38.120]  是不是去得到
[00:13:38.120 --> 00:13:41.040]  在那個時候我得到很好的安慰
[00:13:41.040 --> 00:13:43.840]  就是太太打電話來跟我聊幾句
[00:13:43.840 --> 00:13:45.600]  然後我休息一天
[00:13:45.600 --> 00:13:47.640]  明天早上一早起床靈修的時候
[00:13:47.640 --> 00:13:50.480]  剛剛讀到詩篇二十五篇
[00:13:50.480 --> 00:13:52.640]  其中的第十二節
[00:13:52.640 --> 00:13:55.280]  詩經就很清楚地說
[00:13:55.280 --> 00:13:57.280]  誰敬畏耶和華
[00:13:57.720 --> 00:14:01.880]  耶和華必只是他當選擇的路
[00:14:01.880 --> 00:14:04.960]  我讀的時候心中很感動
[00:14:04.960 --> 00:14:06.640]  我知道主好像告訴我
[00:14:06.640 --> 00:14:07.640]  你放心
[00:14:07.640 --> 00:14:09.440]  你倚靠我的時候
[00:14:09.440 --> 00:14:12.520]  我會指教你當選擇的路
[00:14:12.520 --> 00:14:15.640]  人生在很多交叉路口
[00:14:15.640 --> 00:14:17.160]  你需要神的引導
[00:14:17.160 --> 00:14:18.680]  但你要記得
[00:14:18.680 --> 00:14:20.880]  神與你同在
[00:14:20.880 --> 00:14:24.640]  你要記得神住在你的裡面
[00:14:24.640 --> 00:14:27.400]  你常常留心向祂尋求
[00:14:27.640 --> 00:14:29.320]  仰望祂給你的大靈
[00:14:29.320 --> 00:14:30.840]  各位弟兄姊妹
[00:14:30.840 --> 00:14:32.160]  我們是有福的
[00:14:32.160 --> 00:14:34.040]  因為主與我們同在
[00:14:34.040 --> 00:14:36.320]  正如瑪利亞
[00:14:36.320 --> 00:14:39.560]  她被天使來問安
[00:14:39.560 --> 00:14:40.960]  你是有福的
[00:14:40.960 --> 00:14:42.800]  伊利沙伯也這麼說
[00:14:42.800 --> 00:14:43.880]  你是有福的
[00:14:43.880 --> 00:14:45.800]  因為神與你同在
[00:14:45.800 --> 00:14:48.000]  你再看下面的經文
[00:14:48.000 --> 00:14:51.120]  在下面的四十五節
[00:14:51.120 --> 00:14:54.040]  伊利沙伯繼續說
[00:14:54.040 --> 00:14:56.920]  「這相信的女子是有福的
[00:14:57.120 --> 00:14:59.280]  因為主對她所說的話
[00:14:59.280 --> 00:15:00.880]  都要應驗」
[00:15:00.880 --> 00:15:02.960]  她相信
[00:15:02.960 --> 00:15:04.840]  相信包含了一種
[00:15:04.840 --> 00:15:07.000]  信服的意思
[00:15:07.000 --> 00:15:10.040]  她願意聽從神對她的指示
[00:15:10.040 --> 00:15:11.760]  接受這件事情
[00:15:11.760 --> 00:15:13.240]  大家很明白
[00:15:13.240 --> 00:15:15.760]  當時瑪利亞是一個童女
[00:15:15.760 --> 00:15:17.760]  童女懷孕
[00:15:17.760 --> 00:15:19.760]  是一件很難接受的事情
[00:15:19.760 --> 00:15:21.360]  當時其實
[00:15:21.360 --> 00:15:23.680]  她想像到她未來的丈夫
[00:15:23.680 --> 00:15:24.840]  可以休了她
[00:15:24.840 --> 00:15:26.440]  跟她離婚
[00:15:27.360 --> 00:15:29.000]  而馬太福音也說到
[00:15:29.000 --> 00:15:32.880]  約瑟有意暗暗地休了瑪利亞
[00:15:32.880 --> 00:15:36.000]  後來有夢境提醒她要接受瑪利亞
[00:15:36.000 --> 00:15:38.640]  同時如果你發覺當時的人
[00:15:38.640 --> 00:15:43.840]  他們很拒絕一些淫亂中的女士
[00:15:43.840 --> 00:15:46.640]  如果有淫亂的人會怎樣做呢?
[00:15:46.640 --> 00:15:49.280]  用石頭打死她
[00:15:49.280 --> 00:15:50.880]  所以對於瑪利亞來說
[00:15:50.880 --> 00:15:52.640]  是一件很困難的事情
[00:15:52.640 --> 00:15:54.160]  她接受這個事實
[00:15:54.400 --> 00:15:56.880]  但她說願主的旨意
[00:15:56.880 --> 00:15:58.280]  承傳在我身上
[00:15:58.280 --> 00:16:01.040]  在當中的第38節大家可以看到
[00:16:01.040 --> 00:16:04.360]  瑪利亞說我是主的侍女或僕人
[00:16:04.360 --> 00:16:07.600]  情願照你的話承就在我身上
[00:16:07.600 --> 00:16:09.440]  各位弟兄姊妹
[00:16:09.440 --> 00:16:11.760]  相信是表示聽從
[00:16:11.760 --> 00:16:14.000]  如果你記得
[00:16:14.000 --> 00:16:16.400]  最近在香港有一個很出名的人物
[00:16:16.400 --> 00:16:18.200]  叫做Nick弟兄
[00:16:18.200 --> 00:16:20.080]  你知道我說誰
[00:16:20.080 --> 00:16:22.480]  沒有雙手沒有雙腳
[00:16:23.280 --> 00:16:26.320]  但竟然有四萬人聽他說話
[00:16:26.320 --> 00:16:30.760]  他不會明白為何神會用這個方法
[00:16:30.760 --> 00:16:33.680]  讓他成為了神真理的出口
[00:16:33.680 --> 00:16:34.960]  去榮耀神
[00:16:34.960 --> 00:16:37.840]  但當他發覺自己沒有雙手沒有雙腳
[00:16:37.840 --> 00:16:39.880]  但他沒有失望的時候
[00:16:39.880 --> 00:16:42.760]  他聽從神對他的旨意
