
[00:00:00.000 --> 00:00:03.000]  大家記得我們上星期就提到
[00:02:41.800 --> 00:02:45.800]  領受神要給我們的那種真正的美好
[00:02:45.800 --> 00:02:48.600]  而今日我們讀的聖經是第三章
[00:02:48.600 --> 00:02:49.600]  我們感謝神
[00:02:49.600 --> 00:02:51.600]  聖經是神所默示的
[00:02:51.600 --> 00:02:53.800]  神讓我們知道在創世的時候
[00:02:53.800 --> 00:02:58.000]  神當時如何與人相處
[00:02:58.000 --> 00:03:00.800]  亦都讓我們知道罪如何進入家庭
[00:03:00.800 --> 00:03:03.200]  而首先我們思想的就是
[00:03:03.200 --> 00:03:04.400]  罪開始的時候
[00:03:04.400 --> 00:03:09.400]  因為撒旦誘惑人而罪開始進入家庭
[00:03:09.400 --> 00:03:11.600]  我們大家一起看第三章第一節
[00:03:11.600 --> 00:03:15.200]  第三章第一節說到
[00:03:15.200 --> 00:03:19.800]  「耶和華神所造你們所有的活物中
[00:03:19.800 --> 00:03:21.800]  蛇是最狡猾的
[00:03:21.800 --> 00:03:23.200]  蛇對女人說
[00:03:23.200 --> 00:03:28.800]  神真的說過你們不可吃圓中任何樹上的果子嗎?」
[00:03:28.800 --> 00:03:32.000]  這裡說到的蛇當然不是一般的蛇
[00:03:32.000 --> 00:03:36.200]  因為這條蛇會說話
[00:03:36.200 --> 00:03:38.000]  它會人的說話
[00:03:38.000 --> 00:03:41.200]  而且它似乎明白神對人的吩咐
[00:03:41.200 --> 00:03:44.400]  所以它才能夠扭曲神的話
[00:03:44.400 --> 00:03:47.600]  所以很多人一看這段經文的時候就明白
[00:03:47.600 --> 00:03:49.800]  聖經所說的這裡的蛇
[00:03:49.800 --> 00:03:54.800]  是以蛇作為魔鬼撒旦的一個代表
[00:03:54.800 --> 00:03:59.200]  或者說一個表象
[00:03:59.200 --> 00:04:04.600]  它所表達的是撒旦對人的試探
[00:04:04.600 --> 00:04:06.600]  有些聖經學者甚至說
[00:04:06.600 --> 00:04:10.000]  當時可能是撒旦附身在蛇身上
[00:04:10.000 --> 00:04:12.200]  來引誘人
[00:04:12.200 --> 00:04:13.600]  無論如何所說的話
[00:04:13.600 --> 00:04:17.200]  是魔鬼對人的引誘
[00:04:17.200 --> 00:04:19.200]  對人的欺騙
[00:04:19.200 --> 00:04:22.200]  你可以看看撒旦的伎倆是怎樣的
[00:04:22.200 --> 00:04:25.600]  你剛才看到的就是
[00:04:25.600 --> 00:04:32.800]  「神真的說過你們不可吃圓中任何樹上的果子嗎?」
[00:04:32.800 --> 00:04:34.800]  這裡將神所說過的話
[00:04:34.800 --> 00:04:36.800]  變成一些很不認真
[00:04:36.800 --> 00:04:39.600]  很輕易隨便說的說話
[00:04:39.600 --> 00:04:41.200]  你以為神真的這樣說嗎?
[00:04:41.200 --> 00:04:42.600]  未必的
[00:04:42.600 --> 00:04:46.800]  神未必很認真地跟你說這句話
[00:04:46.800 --> 00:04:48.800]  這是蛇的意思
[00:04:48.800 --> 00:04:52.800]  你會發覺這句話背後是一種感情的表達
[00:04:52.800 --> 00:04:54.600]  什麼感情呢?
[00:04:54.600 --> 00:04:56.800]  很替女人不值
[00:04:56.800 --> 00:04:58.800]  為她抱不平
[00:04:58.800 --> 00:05:03.200]  神竟然不讓你吃圓中所謂的果子
[00:05:03.200 --> 00:05:05.000]  是令女士感覺
[00:05:05.000 --> 00:05:09.200]  好像現在這條蛇很同情她
[00:05:09.200 --> 00:05:11.800]  因此按照這種同情
[00:05:11.800 --> 00:05:14.400]  當時女人就這樣回答蛇
[00:05:14.400 --> 00:05:15.800]  第二節
[00:05:15.800 --> 00:05:17.000]  女人對蛇說
[00:05:17.000 --> 00:05:19.800]  「圓中樹上的果子我們都可以吃」
[00:05:19.800 --> 00:05:21.400]  突然覺得自己很聰明
[00:05:21.400 --> 00:05:26.000]  因為可以解答蛇一些不清楚的事情
[00:05:26.000 --> 00:05:27.000]  然後接著說
[00:05:27.000 --> 00:05:29.800]  「只有圓中那顆樹上的果子
[00:05:29.800 --> 00:05:33.800]  神曾經說過你們不可吃也不可摸
[00:05:33.800 --> 00:05:35.800]  免得你們死」
[00:05:35.800 --> 00:05:39.800]  這句話是誰說的?
[00:05:39.800 --> 00:05:41.600]  是神說的
[00:05:41.600 --> 00:05:49.000]  你看清楚前面第二章第十七節
[00:05:49.000 --> 00:05:49.600]  神說
[00:05:49.600 --> 00:05:53.200]  「只是那枝善惡樹的果子你不可吃
[00:05:53.200 --> 00:05:57.200]  因為吃的時候你必要死」
[00:05:57.200 --> 00:06:00.800]  神有沒有說你不准摸那棵樹?
[00:06:00.800 --> 00:06:02.200]  沒有
[00:06:02.200 --> 00:06:04.200]  是女人說的
[00:06:04.200 --> 00:06:07.600]  似乎她突然覺得神不太合理
[00:06:07.600 --> 00:06:12.800]  把一些神母提出的話強加在神身上
[00:06:12.800 --> 00:06:14.600]  然後神說
[00:06:14.600 --> 00:06:17.800]  「不要摸,摸到就要死
[00:06:17.800 --> 00:06:21.000]  還不是不合理?」
[00:06:21.000 --> 00:06:22.000]  甚至有一種態度
[00:06:22.000 --> 00:06:24.400]  好像覺得神在威嚇我
[00:06:24.400 --> 00:06:26.400]  「如果你摸就必要死
[00:06:26.400 --> 00:06:28.800]  免得你們死」
[00:06:28.800 --> 00:06:31.400]  在當時似乎這位夏娃
[00:06:31.400 --> 00:06:34.800]  心裏已經開始有一些對神的懷疑
[00:06:34.800 --> 00:06:37.600]  基於剛才撒旦所說的話
[00:06:37.600 --> 00:06:39.600]  她說如果我們摸
[00:06:39.600 --> 00:06:42.000]  我們也會死
[00:06:42.000 --> 00:06:43.600]  在這個情況之下
[00:06:43.600 --> 00:06:45.200]  撒旦再進一步
[00:06:45.200 --> 00:06:47.800]  你再看第四節
[00:06:47.800 --> 00:06:49.400]  「蛇對女人說
[00:06:49.400 --> 00:06:51.200]  你們決不會死
[00:06:51.200 --> 00:06:54.400]  因為神知道你們吃那果子的時候
[00:06:54.400 --> 00:06:56.000]  你們的眼睛就開了
[00:06:56.000 --> 00:07:00.800]  你們會像神一樣能知道善惡」
[00:07:00.800 --> 00:07:04.600]  蛇進一步扭曲神的話
[00:07:04.600 --> 00:07:06.600]  去否定神的話
[00:07:06.600 --> 00:07:08.400]  神說你必定死
[00:07:08.400 --> 00:07:10.200]  但蛇怎麼說呢?
[00:07:10.200 --> 00:07:11.400]  「你不一定死的
[00:07:11.400 --> 00:07:13.800]  你不會死的」
[00:07:13.800 --> 00:07:16.800]  他公開地否定了神的話
[00:07:16.800 --> 00:07:21.200]  以及將神的話的動機抹黑了他
[00:07:21.200 --> 00:07:23.200]  用我們最近常常說的話
[00:07:23.200 --> 00:07:24.600]  「他為什麼不讓你吃呢?
[00:07:24.600 --> 00:07:25.600]  因為他很害怕
[00:07:25.600 --> 00:07:28.200]  你吃了之後好像他那麼厲害
[00:07:28.200 --> 00:07:29.600]  他其實不是愛你的
[00:07:29.600 --> 00:07:33.400]  最好的他留給自己不給你」
[00:07:33.400 --> 00:07:37.000]  是將神的動機抹黑了
[00:07:37.000 --> 00:07:38.600]  在這個時候
[00:07:38.600 --> 00:07:42.600]  突然你發覺從第六節開始
[00:07:42.600 --> 00:07:45.200]  蛇去了哪裡?
[00:07:45.200 --> 00:07:47.000]  突然消失了
[00:07:47.000 --> 00:07:50.200]  蛇突然不在這個場景裡
[00:07:50.200 --> 00:07:53.800]  你發覺在當時蛇所要做的事情
[00:07:53.800 --> 00:07:59.200]  最重要就是令人懷疑上帝
[00:07:59.200 --> 00:08:02.400]  令人不能信任上帝
[00:08:02.400 --> 00:08:06.400]  他懷疑他所說的話是否認真的
[00:08:06.400 --> 00:08:08.800]  懷疑他是否很合理
[00:08:08.800 --> 00:08:11.200]  甚至懷疑他對人的愛
[00:08:11.200 --> 00:08:13.400]  然後他消失了
[00:08:13.400 --> 00:08:14.600]  他有沒有提議
[00:08:14.600 --> 00:08:17.600]  不如你摘果子吃吧
[00:08:17.600 --> 00:08:19.600]  他不用提議
[00:08:19.600 --> 00:08:22.400]  當人內心失去對神的信任的時候
[00:08:22.400 --> 00:08:27.200]  他就會自動去做違背神的事情
[00:08:27.200 --> 00:08:29.000]  這就是那個情況
[00:08:29.000 --> 00:08:34.000]  聖經描寫女人伸手摘了禁果
[00:08:34.000 --> 00:08:35.400]  各位弟兄姊妹
[00:08:35.400 --> 00:08:41.200]  撒旦的妓娘今天仍然在人當中施展
[00:08:41.200 --> 00:08:44.800]  你要嘗試留心一些自己的意念
[00:08:44.800 --> 00:08:47.800]  為什麼神不讓我遇到這個病?
[00:08:47.800 --> 00:08:49.000]  是不是他不愛我
[00:08:49.000 --> 00:08:51.800]  所以讓我失去工作?
[00:08:51.800 --> 00:08:58.000]  是不是他其實所說的話不是真實?
[00:08:58.000 --> 00:09:01.600]  這些意念會令人失去對神的信任
[00:09:01.600 --> 00:09:05.600]  因此會做一些事情去違背上帝
[00:09:05.600 --> 00:09:06.600]  各位弟兄姊妹
[00:09:06.600 --> 00:09:07.800]  留心
[00:09:07.800 --> 00:09:10.400]  撒旦的工作是真實的
[00:09:10.400 --> 00:09:13.200]  好像咆哮的獅子去尋找那些
[00:09:13.200 --> 00:09:15.600]  可以被吞吃的
[00:09:15.600 --> 00:09:17.600]  哪些是不可以被吞吃的?
[00:09:17.600 --> 00:09:22.000]  是那些堅持相信神是可信任的
[00:09:22.000 --> 00:09:24.600]  他的慈愛是不會改變的
[00:09:24.600 --> 00:09:28.000]  然後能勝過惡者的試探
[00:09:28.000 --> 00:09:32.400]  在當時這位女人受到試探
[00:09:32.400 --> 00:09:34.600]  罪進入了她的內心
[00:09:34.600 --> 00:09:38.200]  然後我們再看罪進入人的內心之後
[00:09:38.200 --> 00:09:40.200]  就破壞了人與人之間
[00:09:40.200 --> 00:09:42.600]  和人神之間的關係
[00:09:42.600 --> 00:09:47.600]  大家看第七節
[00:09:47.600 --> 00:09:49.200]  「而人的眼睛就開了
[00:09:49.200 --> 00:09:52.800]  才知道自己是赤身露體的」
[00:09:52.800 --> 00:09:56.200]  在當時她們突然很清楚意識到
[00:09:56.200 --> 00:09:57.800]  赤身露體
[00:09:57.800 --> 00:10:01.200]  沒錯 之前提到第二章第十五節
[00:10:01.200 --> 00:10:03.000]  她們都知道的
[00:10:03.000 --> 00:10:06.000]  不過在當時她們完全沒有羞恥的感覺
[00:10:06.000 --> 00:10:07.200]  在這個時候
[00:10:07.200 --> 00:10:11.000]  突然她們很羞恥 很害怕
[00:10:11.000 --> 00:10:13.400]  你會發覺之前所描述的
[00:10:13.400 --> 00:10:16.200]  兩個人之間一種很坦然的
[00:10:16.200 --> 00:10:18.000]  沒有隔膜的關係
[00:10:18.000 --> 00:10:20.000]  突然消失了
[00:10:20.000 --> 00:10:22.000]  又發覺那種同真
[00:10:22.000 --> 00:10:26.200]  面對對方仍然可以很坦然
[00:10:26.200 --> 00:10:32.600]  那種單純的天真消失了
[00:10:32.600 --> 00:10:35.200]  突然你會發覺當罪進入人的內心的時候
[00:10:35.200 --> 00:10:37.800]  心思都被污染了
[00:10:37.800 --> 00:10:43.200]  用扭曲了的眼光去看自己 去看人
[00:10:43.200 --> 00:10:45.000]  因此看到的時候
[00:10:45.000 --> 00:10:50.400]  她就覺得羞恥 覺得害怕
[00:10:50.400 --> 00:10:53.000]  一個家庭 家庭裏面一位太太突然間
[00:10:53.000 --> 00:10:55.600]  發覺丈夫最近很大變化
[00:10:55.600 --> 00:10:57.200]  不肯跟自己說話
[00:10:57.200 --> 00:11:00.200]  經常都自己一個人 不肯聊天
[00:11:00.200 --> 00:11:02.200]  一開口就罵人
[00:11:02.200 --> 00:11:06.000]  到處指責自己的子女 指責太太
[00:11:06.000 --> 00:11:08.200]  太太很奇怪 丈夫的改變
[00:11:08.200 --> 00:11:10.600]  後來發現了原因
[00:11:10.600 --> 00:11:12.400]  因為丈夫在外面賭錢
[00:11:12.400 --> 00:11:15.200]  欠了一筆很大的錢
[00:11:15.200 --> 00:11:16.800]  他不想讓太太知道
[00:11:16.800 --> 00:11:19.600]  想隱瞞著 但自己內疚
[00:11:19.600 --> 00:11:21.600]  因此不想跟太太聊天
[00:11:21.600 --> 00:11:25.800]  總覺得不想讓她知道自己的事情
[00:11:25.800 --> 00:11:28.200]  而且當她內疚的時候
[00:11:28.200 --> 00:11:32.200]  她想告訴周圍的人知道
[00:11:32.200 --> 00:11:34.600]  是你們的問題
[00:11:34.600 --> 00:11:36.400]  她不想面對自己的錯失
[00:11:36.400 --> 00:11:38.800]  自然會指責別人
[00:11:38.800 --> 00:11:41.000]  因此會不斷地罵人
[00:11:41.000 --> 00:11:44.800]  因為要面對自己內心對自己的控訴
[00:11:44.800 --> 00:11:47.400]  在這個情況 一位太太突然間明白
[00:11:47.400 --> 00:11:49.000]  原來丈夫的改變
[00:11:49.000 --> 00:11:50.800]  是因為他欠了一筆債
[00:11:50.800 --> 00:11:53.600]  不讓家人知道
[00:11:53.600 --> 00:11:57.000]  有些時候 當人的心被罪充滿的時候
[00:11:57.000 --> 00:11:59.200]  那種關係就破裂
[00:11:59.200 --> 00:12:01.200]  失去了那種真正坦然
[00:12:01.200 --> 00:12:05.400]  大家彼此接納的一種關係
[00:12:05.400 --> 00:12:07.800]  或者你說 他們現在聰明了
[00:12:07.800 --> 00:12:11.400]  他們現在可以知道善惡
[00:12:11.400 --> 00:12:14.200]  是不是真的知道善惡
[00:12:14.200 --> 00:12:15.600]  他們不像神一樣
[00:12:15.600 --> 00:12:18.800]  能夠分辨善與惡
[00:12:18.800 --> 00:12:22.400]  能夠行善 能夠拒絕邪惡
[00:12:22.400 --> 00:12:24.000]  他們沒有這種能力
[00:12:24.000 --> 00:12:25.400]  吃了果子之後
[00:12:25.400 --> 00:12:27.200]  也沒有這樣的能力
[00:12:27.200 --> 00:12:31.800]  只不過他們是進入了惡
[00:12:31.800 --> 00:12:35.400]  進入了罪裡面
[00:12:35.400 --> 00:12:37.400]  他們吃了禁果之後
[00:12:37.400 --> 00:12:40.400]  他們就經驗了惡
[00:12:40.400 --> 00:12:43.400]  知道了惡
[00:12:43.400 --> 00:12:45.800]  這個知道不單是在頭腦上
[00:12:45.800 --> 00:12:51.400]  而是他們進入了惡的狀況裡面
[00:12:51.400 --> 00:12:53.600]  因此 在這種情況下
[00:12:53.600 --> 00:12:55.200]  你再看的時候就發覺
[00:12:55.200 --> 00:12:57.800]  接下來的問題就一路出現了
[00:12:57.800 --> 00:12:59.400]  在下面第八節
[00:12:59.400 --> 00:13:01.800]  就提到神來到他們當中
[00:13:01.800 --> 00:13:03.400]  天氣涼風的時候
[00:13:03.400 --> 00:13:05.400]  那人和他的妻子聽見
[00:13:05.400 --> 00:13:09.000]  耶和華神在圓中行走的聲音
[00:13:09.000 --> 00:13:10.800]  這裡所說的行走
[00:13:10.800 --> 00:13:14.600]  是說一種神主動與人接近
[00:13:14.600 --> 00:13:17.000]  是常常來到伊甸園
[00:13:17.000 --> 00:13:20.800]  多次來到與人有傾談接觸
[00:13:20.800 --> 00:13:22.400]  這次神又來了
[00:13:22.400 --> 00:13:24.400]  神在圓中行走的聲音
[00:13:24.400 --> 00:13:27.000]  就藏在原子和樹林中
[00:13:27.000 --> 00:13:28.800]  躲避耶和華的面
[00:13:28.800 --> 00:13:31.600]  人開始逃避神
[00:13:31.600 --> 00:13:32.600]  第九節
[00:13:32.600 --> 00:13:35.800]  耶和華神呼喚那人對他說
[00:13:35.800 --> 00:13:37.400]  說什麼?
[00:13:37.400 --> 00:13:40.000]  「你在哪裡?」
[00:13:40.000 --> 00:13:42.600]  這位上帝來到人當中的時候
[00:13:42.600 --> 00:13:45.000]  祂就問「你在哪裡?」
[00:13:45.000 --> 00:13:48.200]  神知不知道亞當尼在哪裡?
[00:13:48.200 --> 00:13:49.600]  祂一定知道
[00:13:49.600 --> 00:13:52.600]  但為什麼祂這樣問呢?
[00:13:52.600 --> 00:13:53.600]  祂問這個問題
[00:13:53.600 --> 00:13:57.800]  是要人出來面對自己
[00:13:57.800 --> 00:14:01.400]  要人出來面對這位上帝
[00:14:01.400 --> 00:14:04.000]  但其實再深入一點看
[00:14:04.000 --> 00:14:05.000]  你會發覺這句話
[00:14:05.000 --> 00:14:10.000]  是神背後一個很深長的一種愛情
[00:14:10.000 --> 00:14:12.200]  「你在哪裡?」
[00:14:12.200 --> 00:14:14.000]  神沒有立刻宣告審判
[00:14:14.000 --> 00:14:15.600]  要立刻去懲罰
[00:14:15.600 --> 00:14:19.400]  或者是立刻消滅這個祂所創造的人
[00:14:19.400 --> 00:14:21.000]  神沒有離棄他
[00:14:21.000 --> 00:14:22.800]  只是呼喚他
[00:14:22.800 --> 00:14:24.200]  「你在哪裡?」
[00:14:24.200 --> 00:14:25.800]  意味著你出來
[00:14:25.800 --> 00:14:28.000]  你面對自己的錯失
[00:14:28.000 --> 00:14:30.400]  你面對自己的罪
[00:14:30.400 --> 00:14:31.200]  各位聽眾姐妹
[00:14:31.200 --> 00:14:33.600]  其實當人或者說家庭
[00:14:33.600 --> 00:14:36.400]  在軟弱和錯失當中的時候
[00:14:36.400 --> 00:14:39.600]  神都是不斷呼喚人來迴轉的
[00:14:39.600 --> 00:14:44.200]  是要人能夠認識這位赦罪的上帝
[00:14:44.200 --> 00:14:47.400]  剛剛前幾天有一群新受浸弟兄姊妹來我家
[00:14:47.400 --> 00:14:50.000]  突然說起大家信主的經過
[00:14:50.000 --> 00:14:52.800]  不約而同幾位弟兄姊妹都說
[00:14:52.800 --> 00:14:54.600]  「與我無關」
[00:14:54.600 --> 00:14:58.000]  「是神撿我回來」
[00:14:58.000 --> 00:15:01.200]  是神很奇妙地尋找自己回到主的面前
[00:15:01.200 --> 00:15:03.000]  曾經拒絕很多次
[00:15:03.000 --> 00:15:06.000]  但神都是這樣帶我回來
[00:15:06.000 --> 00:15:09.600]  神尋找我們回到祂的面前
[00:15:09.600 --> 00:15:10.800]  如果大家看過
[00:15:10.800 --> 00:15:14.200]  剛剛早前區聯會出版的見證集
[00:15:14.200 --> 00:15:16.400]  叫做「人生有把握」
[00:15:16.400 --> 00:15:18.800]  有十個見證的故事
[00:15:18.800 --> 00:15:22.400]  大家有沒有看過?
[00:15:22.400 --> 00:15:24.800]  好像沒有什麼人回答
[00:15:24.800 --> 00:15:27.800]  到處派到處賣
[00:15:27.800 --> 00:15:29.400]  有很好的見證故事
[00:15:29.400 --> 00:15:32.400]  其中一個故事我看的時候心裡都很感動
[00:15:32.400 --> 00:15:35.400]  一位叫做何燕的姐妹
[00:15:35.400 --> 00:15:37.800]  或者之前她未信主
[00:15:37.800 --> 00:15:42.200]  她在2002年從國內抱著一個嬰兒
[00:15:42.200 --> 00:15:46.800]  單程來香港會合自己的丈夫
[00:15:46.800 --> 00:15:50.600]  滿意為可以重新有一個新的生活的開始
[00:15:50.600 --> 00:15:53.000]  一來到見到丈夫的時候
[00:15:53.000 --> 00:15:56.000]  突然間發覺不單止有丈夫
[00:15:56.000 --> 00:16:00.000]  還有二十萬的債項
[00:16:00.000 --> 00:16:02.000]  家裡是家徒四壁
[00:16:02.000 --> 00:16:05.600]  完全是貧窮、沒錢
[00:16:05.600 --> 00:16:08.000]  當一位太太知道這件事的時候
[00:16:08.000 --> 00:16:09.600]  她就說沒辦法了
[00:16:09.600 --> 00:16:12.600]  就幫丈夫還錢
[00:16:12.600 --> 00:16:16.600]  因此在過程當中很艱難、很辛苦地不斷還錢
[00:16:16.600 --> 00:16:20.600]  但丈夫在過程中很意志消沉
[00:16:20.600 --> 00:16:22.400]  不肯做工
[00:16:22.400 --> 00:16:24.800]  在過程中他就不斷來問
[00:16:24.800 --> 00:16:26.200]  為什麼他會這樣?
[00:16:26.200 --> 00:16:28.000]  原來又是賭
[00:16:28.000 --> 00:16:29.800]  不斷賭錢
[00:16:29.800 --> 00:16:32.000]  後來2003年一年之後
[00:16:32.000 --> 00:16:36.800]  很奇妙他們遇到福音戒賭中心
[00:16:36.800 --> 00:16:40.400]  進去之後夫妻倆聽見一個故事
[00:16:40.400 --> 00:16:43.200]  一位七十歲的長者
[00:16:43.200 --> 00:16:46.200]  他以前是富翁很有錢
[00:16:46.200 --> 00:16:50.200]  但後來因為賭博也輸光了他的身家
[00:16:50.200 --> 00:16:53.600]  但之後再借再賭再借再賭
[00:16:53.600 --> 00:16:56.000]  人生很老賭
[00:16:56.000 --> 00:17:03.200]  最後七十歲的時候流落在歐洲的一個英國的街頭做黑檯
[00:17:03.200 --> 00:17:04.400]  這個時候很奇妙
[00:17:04.400 --> 00:17:08.200]  上帝讓有教徒去接觸他
[00:17:08.200 --> 00:17:09.800]  將福音帶給他
[00:17:09.800 --> 00:17:11.600]  因此生命改變
[00:17:11.600 --> 00:17:16.600]  然後順序之後生命開始一步一步地轉變
[00:17:16.600 --> 00:17:19.800]  這對夫婦突然聽見一個老伯的見證
[00:17:19.800 --> 00:17:21.800]  他們心裏就想
[00:17:21.800 --> 00:17:24.800]  神都沒有嫌棄他老
[00:17:24.800 --> 00:17:26.600]  他也不會嫌棄我們
[00:17:26.600 --> 00:17:30.200]  他會幫我們脫離這個困綁
[00:17:30.200 --> 00:17:32.800]  因此夫妻倆就順序
[00:17:32.800 --> 00:17:34.400]  順序之後很奇妙
[00:17:34.400 --> 00:17:36.200]  丈夫一步步改變
[00:17:36.200 --> 00:17:39.600]  有人問太太你現在還錢之前又還錢
[00:17:39.600 --> 00:17:41.400]  信由所有什麼分別?
[00:17:41.400 --> 00:17:43.000]  他說很大分別
[00:17:43.000 --> 00:17:45.200]  因為之前自己沒有盼望
[00:17:45.200 --> 00:17:47.400]  怎樣還都知道還不完
[00:17:47.400 --> 00:17:50.400]  但今天自己內心有一種平安
[00:17:50.400 --> 00:17:52.200]  也知道有盼望
[00:17:52.200 --> 00:17:55.000]  因為上帝是他的盼望
[00:17:55.000 --> 00:17:58.600]  當然丈夫不單賭錢還喝酒
[00:17:58.600 --> 00:17:59.800]  經常喝醉酒
[00:17:59.800 --> 00:18:02.600]  有一次晚上喝醉了
[00:18:02.600 --> 00:18:03.800]  打破家裏的東西
[00:18:03.800 --> 00:18:05.800]  打了兒女
[00:18:05.800 --> 00:18:08.200]  然後睡覺
[00:18:08.200 --> 00:18:09.800]  第二天早上起來就跟太太說
[00:18:09.800 --> 00:18:11.800]  我戒酒了
[00:18:11.800 --> 00:18:14.400]  這位姐妹說當時已經相信了
[00:18:14.400 --> 00:18:16.600]  她說以前的我
[00:18:16.600 --> 00:18:18.600]  我會馬上告訴她
[00:18:18.600 --> 00:18:20.400]  你只會說一句話
[00:18:20.400 --> 00:18:22.200]  戒什麼酒?
[00:18:22.200 --> 00:18:25.400]  但當時神給她一種平安
[00:18:25.400 --> 00:18:28.600]  她說了一句自己也不相信自己會說的話
[00:18:28.600 --> 00:18:32.600]  她說只要你肯做
[00:18:32.600 --> 00:18:36.000]  什麼都有可能
[00:18:36.000 --> 00:18:39.200]  突然間丈夫受到很大的鼓勵
[00:18:39.200 --> 00:18:41.400]  他真的決心戒酒
[00:18:41.400 --> 00:18:45.200]  那次之後他就成功戒酒
[00:18:45.200 --> 00:18:46.600]  當我看這些故事的時候
[00:18:46.600 --> 00:18:49.200]  我只有一個很清楚的訊息
[00:18:49.200 --> 00:18:51.800]  是神在呼喚人
[00:18:51.800 --> 00:18:53.800]  你在哪裡?
[00:18:53.800 --> 00:18:55.600]  你回來
[00:18:55.600 --> 00:18:57.400]  當人回應的時候
[00:18:57.400 --> 00:19:00.400]  人就經歷神給我們的恩典
[00:19:00.400 --> 00:19:02.200]  而家庭也在當中
[00:19:02.200 --> 00:19:05.400]  可以有機會重見
[00:19:05.400 --> 00:19:08.400]  神呼喚人你在哪裡?
[00:19:08.400 --> 00:19:10.400]  當時人怎麼回答呢?
[00:19:10.400 --> 00:19:13.400]  大家再看聖經
[00:19:13.400 --> 00:19:16.000]  他回答說:我在園中聽見你的聲音
[00:19:16.000 --> 00:19:16.800]  就害怕
[00:19:16.800 --> 00:19:19.400]  因為我赤身露體就藏了起來
[00:19:19.400 --> 00:19:24.000]  又說神說:誰告訴你是赤身露體呢?
