
[00:00:00.000 --> 00:00:02.680]  我剛剛看到一篇報導
[00:03:04.960 --> 00:03:05.960]  神的保守
[00:03:05.960 --> 00:03:08.960]  另一處的經文也提及到
[00:03:08.960 --> 00:03:11.960]  「凡仰望耶和華的人
[00:03:11.960 --> 00:03:13.960]  你們都要壯膽
[00:03:13.960 --> 00:03:15.960]  堅固你們的心」
[00:03:15.960 --> 00:03:17.960]  因為有盼望
[00:03:17.960 --> 00:03:19.960]  所以可以放膽
[00:03:19.960 --> 00:03:21.960]  面對眼前的事情
[00:03:21.960 --> 00:03:23.960]  聖經英文特別提及
[00:03:23.960 --> 00:03:25.960]  Be strong and take heart
[00:03:25.960 --> 00:03:26.960]  在你的心裡面
[00:03:26.960 --> 00:03:28.960]  可以放膽
[00:03:28.960 --> 00:03:30.960]  可以放心
[00:03:30.960 --> 00:03:33.960]  去面對你面前的事情
[00:03:33.960 --> 00:03:35.960]  因為你有盼望
[00:03:35.960 --> 00:03:37.960]  我想到很多時候
[00:03:37.960 --> 00:03:40.960]  我們會面對著不同的處境
[00:03:40.960 --> 00:03:43.960]  有時候有些人好像特別樂觀一點
[00:03:43.960 --> 00:03:45.960]  或者特別積極地面對
[00:03:45.960 --> 00:03:47.960]  但是聖經所講的盼望
[00:03:47.960 --> 00:03:49.960]  不是指一個人的性格
[00:03:49.960 --> 00:03:51.960]  他是比較樂觀或者積極
[00:03:51.960 --> 00:03:54.960]  而是他在裡面認識一位神
[00:03:54.960 --> 00:03:56.960]  因為神是可靠的
[00:03:56.960 --> 00:03:58.960]  認識到他是慈愛的
[00:03:58.960 --> 00:04:00.960]  他有恩典 有能力
[00:04:00.960 --> 00:04:02.960]  所以內心出現一種
[00:04:02.960 --> 00:04:04.960]  因為神有的盼望
[00:04:04.960 --> 00:04:06.960]  這種盼望
[00:04:06.960 --> 00:04:08.960]  使他能夠在一切的遭遇之下
[00:04:08.960 --> 00:04:10.960]  仍然可以站穩
[00:04:10.960 --> 00:04:13.960]  仍然可以放膽面對
[00:04:13.960 --> 00:04:17.960]  我想起不倒翁
[00:04:17.960 --> 00:04:19.960]  大家都知道
[00:04:19.960 --> 00:04:21.960]  當你撞擊他的時候
[00:04:21.960 --> 00:04:24.960]  沒錯他會搖晃
[00:04:24.960 --> 00:04:25.960]  甚至倒下
[00:04:25.960 --> 00:04:28.960]  但很快他會立刻站起來
[00:04:28.960 --> 00:04:30.960]  他會站穩
[00:04:30.960 --> 00:04:34.960]  因為他裡面有一個重量
[00:04:34.960 --> 00:04:38.960]  這個重量令他可以在被衝擊之後
[00:04:38.960 --> 00:04:40.960]  仍然可以站穩
[00:04:40.960 --> 00:04:42.960]  對於教徒來說
[00:04:42.960 --> 00:04:46.960]  這個重量就是我們在神裡面的盼望
[00:04:46.960 --> 00:04:48.960]  你裡面的盼望
[00:04:48.960 --> 00:04:50.960]  讓你能夠在被衝擊之中
[00:04:50.960 --> 00:04:54.960]  雖然有時候會搖晃 會震動 會跌倒
[00:04:54.960 --> 00:04:57.960]  但你會站起來
[00:04:57.960 --> 00:04:58.960]  你可以站起來
[00:04:58.960 --> 00:05:00.960]  你可以站立得穩
[00:05:00.960 --> 00:05:03.960]  因為你裡面有盼望
[00:05:03.960 --> 00:05:07.960]  當我們想到盼望的時候
[00:05:07.960 --> 00:05:09.960]  有時候我們也會想到
[00:05:09.960 --> 00:05:14.960]  那個人的性情好像比較樂觀
[00:05:14.960 --> 00:05:17.960]  所以他容易會很坦率
[00:05:17.960 --> 00:05:20.960]  很平安地面對不同的事情
[00:05:20.960 --> 00:05:22.960]  但你同樣體會到
[00:05:22.960 --> 00:05:27.960]  其實真正的希望不是在我裡面
[00:05:27.960 --> 00:05:30.960]  也不是在環境裡面
[00:05:30.960 --> 00:05:32.960]  不是在環境上
[00:05:32.960 --> 00:05:33.960]  你會覺得有盼望
[00:05:33.960 --> 00:05:35.960]  因為對自己 對環境
[00:05:35.960 --> 00:05:39.960]  很多時候都會發覺沒有盼望
[00:05:39.960 --> 00:05:41.960]  有人說
[00:05:41.960 --> 00:05:46.960]  當主耶穌用五餅二魚餵飽五千人的時候
[00:05:46.960 --> 00:05:48.960]  當時這個小孩子
[00:05:48.960 --> 00:05:54.960]  他眼中看到的是五個餅 兩條魚
[00:05:54.960 --> 00:05:56.960]  怎麼可以足夠呢
[00:05:56.960 --> 00:06:00.960]  看到自己所有的太不足了
[00:06:00.960 --> 00:06:02.960]  相反來說
[00:06:02.960 --> 00:06:04.960]  肥力這個門徒
[00:06:04.960 --> 00:06:05.960]  他對主耶穌說
[00:06:05.960 --> 00:06:08.960]  這裡有五千多個男士
[00:06:08.960 --> 00:06:12.960]  怎麼可能有食物餵飽他們呢
[00:06:12.960 --> 00:06:14.960]  將他眼中所看到的
[00:06:14.960 --> 00:06:15.960]  沒錯 是一個現實
[00:06:15.960 --> 00:06:17.960]  不過是環境的現實
[00:06:17.960 --> 00:06:19.960]  不是屬靈的現實
[00:06:19.960 --> 00:06:21.960]  但我們的主
[00:06:21.960 --> 00:06:22.960]  他不是看到自己
[00:06:22.960 --> 00:06:24.960]  也不是看到環境
[00:06:24.960 --> 00:06:27.960]  他望天 祝謝了
[00:06:27.960 --> 00:06:29.960]  然後張開眼睛
[00:06:29.960 --> 00:06:31.960]  他看到神
[00:06:31.960 --> 00:06:33.960]  他希望在神那裡
[00:06:33.960 --> 00:06:35.960]  他的盼望在神那裡
[00:06:35.960 --> 00:06:40.960]  因此他看到盼望和出路
[00:06:40.960 --> 00:06:43.960]  當我們說到盼望的時候
[00:06:43.960 --> 00:06:44.960]  記得不是你自己
[00:06:44.960 --> 00:06:45.960]  不是環境
[00:06:45.960 --> 00:06:47.960]  而是神自己
[00:06:47.960 --> 00:06:49.960]  讓你心中對他的盼望
[00:06:49.960 --> 00:06:53.960]  成為你裡面一種重要的生命的重量
[00:06:53.960 --> 00:06:55.960]  而在一切衝擊之下
[00:06:55.960 --> 00:06:57.960]  你發覺你仍然可以站穩
[00:06:57.960 --> 00:06:59.960]  仍然可以站得住
[00:06:59.960 --> 00:07:03.960]  當我們今天讀到詩篇的44篇
[00:07:03.960 --> 00:07:04.960]  大家聽的時候
[00:07:04.960 --> 00:07:05.960]  你會知道
[00:07:05.960 --> 00:07:07.960]  詩篇裡面是說一個國家
[00:07:07.960 --> 00:07:10.960]  他們經歷了一場敗仗
[00:07:10.960 --> 00:07:13.960]  被敵國侵擾
[00:07:13.960 --> 00:07:15.960]  也被他們凌辱
[00:07:15.960 --> 00:07:19.960]  沒錯 聖經先知書裡面常常提到
[00:07:19.960 --> 00:07:22.960]  當以色列人違背上帝的時候
[00:07:22.960 --> 00:07:25.960]  神用很多苦難來管教他們
[00:07:25.960 --> 00:07:27.960]  但是在這篇詩篇裡
[00:07:27.960 --> 00:07:28.960]  你讀的時候發覺
[00:07:28.960 --> 00:07:30.960]  一群百姓
[00:07:30.960 --> 00:07:32.960]  他們是沒有離開神的
[00:07:32.960 --> 00:07:34.960]  仍然是跟隨著神的
[00:07:34.960 --> 00:07:37.960]  但是面對著這些苦難
[00:07:37.960 --> 00:07:39.960]  仍然是受著敵國侵害的時候
[00:07:39.960 --> 00:07:41.960]  他們會問一個問題
[00:07:41.960 --> 00:07:45.960]  我們是不是無冤無辜
[00:07:45.960 --> 00:07:47.960]  受害很冤屈呢
[00:07:47.960 --> 00:07:50.960]  為甚麼我們跟隨神
[00:07:50.960 --> 00:07:52.960]  都會面對這樣的事情呢
[00:07:52.960 --> 00:07:55.960]  我們基督徒也會問
[00:07:55.960 --> 00:07:57.960]  我都很敬畏神
[00:07:57.960 --> 00:07:59.960]  我都是一直信靠主
[00:07:59.960 --> 00:08:01.960]  為甚麼也有些苦難
[00:08:01.960 --> 00:08:03.960]  這些困難也難不倒我呢
[00:08:03.960 --> 00:08:06.960]  我們今天嘗試從詩篇44篇
[00:08:06.960 --> 00:08:08.960]  幾個小段一起看一看
[00:08:08.960 --> 00:08:11.960]  在第一個小段我們看到
[00:08:11.960 --> 00:08:13.960]  在第一和第二至第三節
[00:08:13.960 --> 00:08:15.960]  你讀的時候發覺一個
[00:08:15.960 --> 00:08:17.960]  很清楚的訊息在說
[00:08:17.960 --> 00:08:20.960]  就是今天我們所得到的一切
[00:08:20.960 --> 00:08:23.960]  完全是出於神的
[00:08:23.960 --> 00:08:26.960]  完全是出於神的
[00:08:26.960 --> 00:08:28.960]  在聖經裡面特別提到
[00:08:28.960 --> 00:08:31.960]  就是他們當時常常聽到
[00:08:31.960 --> 00:08:33.960]  自己的先祖
[00:08:33.960 --> 00:08:34.960]  他們的家人
[00:08:34.960 --> 00:08:35.960]  告訴他們知道
[00:08:35.960 --> 00:08:37.960]  過去神怎樣將他們
[00:08:37.960 --> 00:08:39.960]  帶進入迦南地
[00:08:39.960 --> 00:08:42.960]  整個民族能夠得到安居的地方
[00:08:42.960 --> 00:08:44.960]  但是這件事情完全不是
[00:08:44.960 --> 00:08:47.960]  自己的努力
[00:08:47.960 --> 00:08:49.960]  或者自己的能力能夠做到
[00:08:49.960 --> 00:08:51.960]  聖經特別提及到
[00:08:51.960 --> 00:08:56.960]  因為他們不是靠自己的刀劍承受地圖
[00:08:56.960 --> 00:08:59.960]  也不是靠自己的謗避得逞
[00:08:59.960 --> 00:09:01.960]  而是靠你的右手
[00:09:01.960 --> 00:09:04.960]  你的謗避和你念上的亮光
[00:09:04.960 --> 00:09:05.960]  念上的亮光
[00:09:05.960 --> 00:09:07.960]  特別提到神的恩惠
[00:09:07.960 --> 00:09:10.960]  和神自己的幫助
[00:09:10.960 --> 00:09:13.960]  也因為你喜愛他們
[00:09:13.960 --> 00:09:16.960]  有人以為是因為以色列人
[00:09:16.960 --> 00:09:19.960]  他們特別值得神來幫助他們
[00:09:19.960 --> 00:09:21.960]  但聖經清楚說
[00:09:21.960 --> 00:09:23.960]  以色列人大家都知道
[00:09:23.960 --> 00:09:24.960]  他們的人數很少
[00:09:24.960 --> 00:09:26.960]  甚至聖經說
[00:09:26.960 --> 00:09:29.960]  他們在萬民當中人數是最少的
[00:09:29.960 --> 00:09:31.960]  很弱小的一個民族
[00:09:31.960 --> 00:09:33.960]  不是因為他們偉大
[00:09:33.960 --> 00:09:36.960]  所以神特別來祝福他們
[00:09:36.960 --> 00:09:38.960]  也不是因為他們的義
[00:09:38.960 --> 00:09:40.960]  所以他們能夠來到迦南地
[00:09:40.960 --> 00:09:41.960]  大家知道
[00:09:41.960 --> 00:09:45.960]  是完全是因為神的揀選
[00:09:45.960 --> 00:09:47.960]  所謂揀選
[00:09:47.960 --> 00:09:52.960]  也意味著純粹是出於神的義子
[00:09:52.960 --> 00:09:53.960]  他的恩典
[00:09:53.960 --> 00:09:57.960]  讓他們能夠得以進入迦南的美地
[00:09:57.960 --> 00:10:00.960]  是神主動地來跟他們納藥
[00:10:00.960 --> 00:10:03.960]  是神主動地去愛他們
[00:10:03.960 --> 00:10:07.960]  頂尖會有更多思想揀選的真理
[00:10:07.960 --> 00:10:10.960]  當你去明白揀選的時候
[00:10:10.960 --> 00:10:12.960]  你就不會驕傲
[00:10:12.960 --> 00:10:15.960]  因為你知道自己一切所能得到
[00:10:15.960 --> 00:10:17.960]  是出於神的
[00:10:17.960 --> 00:10:20.960]  也不會害怕自己不足
[00:10:20.960 --> 00:10:22.960]  因為你知道由始到終
[00:10:22.960 --> 00:10:25.960]  都不是在乎你自己
[00:10:25.960 --> 00:10:28.960]  因為神揀選你
[00:10:28.960 --> 00:10:30.960]  所以將恩典賜給你
[00:10:30.960 --> 00:10:32.960]  我跟大家分享一件事情
[00:10:32.960 --> 00:10:34.960]  就是在過去很多年
[00:10:34.960 --> 00:10:37.960]  我們北宣家有很多次抗唐的機會
[00:10:37.960 --> 00:10:41.960]  但是每一次抗唐都很奇妙的
[00:10:41.960 --> 00:10:43.960]  就是我都會遇到這一節聖經
[00:10:43.960 --> 00:10:45.960]  44篇第三節
[00:10:45.960 --> 00:10:47.960]  每一次在抗唐期間
[00:10:47.960 --> 00:10:48.960]  我都好像
[00:10:48.960 --> 00:10:50.960]  神都要我看回這節聖經
[00:10:50.960 --> 00:10:52.960]  就告訴我
[00:10:52.960 --> 00:10:55.960]  不是靠自己的刀劍承受地圖
[00:10:55.960 --> 00:10:58.960]  不是靠自己的蚌臂得勝
[00:10:58.960 --> 00:11:01.960]  而是靠祂的右手
[00:11:01.960 --> 00:11:03.960]  是祂的蚌臂
[00:11:03.960 --> 00:11:05.960]  不是因為我們敬虔多一點
[00:11:05.960 --> 00:11:08.960]  我們佩德神這樣來祝福我們
[00:11:08.960 --> 00:11:12.960]  是出於神自己的恩惠和揀選
[00:11:12.960 --> 00:11:16.960]  在大家這段時間會聽到
[00:11:16.960 --> 00:11:20.960]  教會安排了70週年唐慶的主題曲
[00:11:20.960 --> 00:11:22.960]  有沒有聽過
[00:11:22.960 --> 00:11:25.960]  有機會大家可以在網上聽到
[00:11:25.960 --> 00:11:27.960]  我聽的時候都很多感受
[00:11:27.960 --> 00:11:30.960]  特別歌詞裡面有好幾句說話都很觸動我
[00:11:30.960 --> 00:11:31.960]  特別提及到
[00:11:31.960 --> 00:11:35.960]  非我為主不必驚怕
[00:11:35.960 --> 00:11:38.960]  就好像金句一樣
[00:11:38.960 --> 00:11:41.960]  非我為主不必驚怕
[00:11:41.960 --> 00:11:43.960]  為什麼不需要驚怕呢
[00:11:43.960 --> 00:11:47.960]  因為不是我 是主自己
[00:11:47.960 --> 00:11:50.960]  我們今天所得到的一切
[00:11:50.960 --> 00:11:54.960]  都是原本不屬於我們的
[00:11:54.960 --> 00:11:56.960]  原本都不屬於我們的
[00:11:56.960 --> 00:11:59.960]  也不在乎我們自己去支撐著它
[00:11:59.960 --> 00:12:01.960]  或者去操控著它
[00:12:01.960 --> 00:12:04.960]  或者事情會改變
[00:12:04.960 --> 00:12:08.960]  或者會得到更多的發展
[00:12:08.960 --> 00:12:12.960]  等於一切一切都只是在乎主
[00:12:13.960 --> 00:12:15.960]  所以不必驚怕
[00:12:15.960 --> 00:12:19.960]  只是馴服仰望
[00:12:19.960 --> 00:12:21.960]  詩歌講進新境界
[00:12:21.960 --> 00:12:23.960]  在所面對的情景裡面
[00:12:23.960 --> 00:12:26.960]  一路去馴服神給你的帶領
[00:12:26.960 --> 00:12:29.960]  然後在當中仰望祂的幫助
[00:12:29.960 --> 00:12:32.960]  進到神給你的新的地步
[00:12:32.960 --> 00:12:34.960]  一個階段
[00:12:34.960 --> 00:12:36.960]  當你會常常想起
[00:12:36.960 --> 00:12:38.960]  一切都是出於神的時候
[00:12:38.960 --> 00:12:42.960]  你會領受一份平安
[00:12:42.960 --> 00:12:44.960]  一份安然
[00:12:44.960 --> 00:12:47.960]  一份感恩來走你的路
[00:12:47.960 --> 00:12:51.960]  當詩人講完歷史的實況之後
[00:12:51.960 --> 00:12:54.960]  你會看到在下一個小段裡面
[00:12:54.960 --> 00:12:56.960]  提到因為這個經歷
[00:12:56.960 --> 00:12:59.960]  他堅定持守一個信念
[00:12:59.960 --> 00:13:02.960]  無論將來遭遇什麼事情
[00:13:02.960 --> 00:13:07.960]  一生不會停止去信靠主
[00:13:07.960 --> 00:13:09.960]  下一個經文你會看到
[00:13:09.960 --> 00:13:11.960]  他繼續向主求
[00:13:11.960 --> 00:13:13.960]  你是我們的君王
[00:13:13.960 --> 00:13:16.960]  確認上帝是掌權的
[00:13:16.960 --> 00:13:18.960]  然後向祂祈禱
[00:13:18.960 --> 00:13:21.960]  也保持一種堅定的方向
[00:13:21.960 --> 00:13:23.960]  就是我們一直靠著你
[00:13:23.960 --> 00:13:26.960]  靠你我們可以推倒敵人
[00:13:26.960 --> 00:13:29.960]  靠著你的名我們可以踐踏攻擊敵人
[00:13:29.960 --> 00:13:31.960]  一直堅定著一個方向
[00:13:31.960 --> 00:13:33.960]  就是我們依靠你
[00:13:33.960 --> 00:13:34.960]  為什麼?
[00:13:34.960 --> 00:13:38.960]  因為唯有你能夠拯救
[00:13:38.960 --> 00:13:41.960]  然後你會看到他在講
[00:13:41.960 --> 00:13:45.960]  因為我必不依靠我的公
[00:13:45.960 --> 00:13:48.960]  這正是他的信念
[00:13:48.960 --> 00:13:50.960]  他的信念是什麼呢?
[00:13:50.960 --> 00:13:52.960]  他知道自己的不足
[00:13:52.960 --> 00:13:56.960]  因此他很清楚地讓自己知道
[00:13:56.960 --> 00:14:00.960]  我是不能依靠自己
[00:14:00.960 --> 00:14:03.960]  但這個不能不是一種消極的態度
[00:14:03.960 --> 00:14:06.960]  而是把那種認識轉移
[00:14:06.960 --> 00:14:09.960]  那種注意去依靠神
[00:14:09.960 --> 00:14:12.960]  因此他說我們無論在什麼情況下
[00:14:12.960 --> 00:14:14.960]  常常因神誇耀
[00:14:14.960 --> 00:14:18.960]  這個常常正是表達了他一種決心
[00:14:18.960 --> 00:14:22.960]  長久將來有什麼事情
[00:14:22.960 --> 00:14:25.960]  我都繼續因為神可以誇耀
[00:14:25.960 --> 00:14:29.960]  我會繼續永遠重讚你的成名
[00:14:29.960 --> 00:14:32.960]  我最近有一段時間
[00:14:32.960 --> 00:14:35.960]  與家人多了一點相處
[00:14:35.960 --> 00:14:37.960]  我心裏面有很多感恩
[00:14:37.960 --> 00:14:39.960]  回想過去這麼多年
[00:14:39.960 --> 00:14:43.960]  今年結婚已經四十二周年
[00:14:43.960 --> 00:14:46.960]  過去裏面經歷了很多家庭的事情
[00:14:46.960 --> 00:14:48.960]  無論孩子的成長
[00:14:48.960 --> 00:14:49.960]  他們的經歷
[00:14:49.960 --> 00:14:51.960]  我們夫妻之間的事情
[00:14:51.960 --> 00:14:54.960]  心裏面有很多很多的感恩
[00:14:54.960 --> 00:14:57.960]  那天早上讀聖經的時候
[00:14:57.960 --> 00:15:00.960]  突然間讀回詩篇的116篇
[00:15:00.960 --> 00:15:03.960]  一節很多時候會讀到的經文
[00:15:03.960 --> 00:15:05.960]  大家可能都會知道
[00:15:05.960 --> 00:15:06.960]  經文說
[00:15:06.960 --> 00:15:09.960]  我的心拿了迎歸安樂
[00:15:09.960 --> 00:15:13.960]  因為耶和華用後恩待你
[00:15:13.960 --> 00:15:15.960]  這句話說的是
[00:15:15.960 --> 00:15:17.960]  耶和華用後恩待你
[00:15:17.960 --> 00:15:19.960]  是在說過去
[00:15:19.960 --> 00:15:22.960]  神曾經用後恩待你
[00:15:22.960 --> 00:15:23.960]  雖然是這樣
[00:15:23.960 --> 00:15:27.960]  但有些時候心裏面仍然有很多掛慮
[00:15:27.960 --> 00:15:30.960]  仍然會經歷自己的一些事情
[00:15:30.960 --> 00:15:31.960]  又面對挫折
[00:15:31.960 --> 00:15:33.960]  面對困難的時候
[00:15:33.960 --> 00:15:37.960]  心裏面失去那種平安
[00:15:37.960 --> 00:15:39.960]  但詩人就提醒
[00:15:39.960 --> 00:15:40.960]  你回來了
[00:15:40.960 --> 00:15:43.960]  與你自己的靈魂對話
[00:15:43.960 --> 00:15:44.960]  告訴它
[00:15:44.960 --> 00:15:47.960]  Return
[00:15:47.960 --> 00:15:48.960]  回來
[00:15:48.960 --> 00:15:51.960]  回來到你自己的安息裏面
[00:15:51.960 --> 00:15:53.960]  Return to your rest
[00:15:53.960 --> 00:15:55.960]  迎歸安樂
[00:15:55.960 --> 00:15:58.960]  因為神過去怎樣恩待你
[00:15:58.960 --> 00:16:02.960]  將來一定會繼續恩待你
[00:16:02.960 --> 00:16:05.960]  想找回過去神的恩惠
[00:16:05.960 --> 00:16:09.960]  不要讓自己停留在不安裏面
[00:16:09.960 --> 00:16:11.960]  讓自己可以歸回
[00:16:11.960 --> 00:16:14.960]  因此在一切的處境之下
[00:16:14.960 --> 00:16:17.960]  去體會祂的後恩
[00:16:17.960 --> 00:16:20.960]  每一天在你的身上
[00:16:20.960 --> 00:16:25.960]  這也是詩人的一種深刻的信念
[00:16:25.960 --> 00:16:26.960]  過去神如何
[00:16:26.960 --> 00:16:29.960]  今天仍然會如何
[00:16:29.960 --> 00:16:30.960]  再讀下去的時候
[00:16:30.960 --> 00:16:32.960]  下面第三段落
[00:16:32.960 --> 00:16:33.960]  你可以看到
[00:16:33.960 --> 00:16:36.960]  出現了很多很多疑問
[00:16:36.960 --> 00:16:38.960]  很不明白為何我敬畏神
[00:16:38.960 --> 00:16:39.960]  我跟隨神
[00:16:39.960 --> 00:16:42.960]  為何仍然有那麼多解釋不了的苦難
[00:16:42.960 --> 00:16:45.960]  在我身上發生
[00:16:45.960 --> 00:16:47.960]  然後聖經裏面提到
[00:16:47.960 --> 00:16:51.960]  大家可以簡單看
[00:16:51.960 --> 00:16:55.960]  「你丟棄了我們,使我們受辱,
[00:16:55.960 --> 00:16:58.960]  不和我們的軍隊同去。」
[00:16:58.960 --> 00:17:00.960]  一路講述他們在這段時間
[00:17:00.960 --> 00:17:02.960]  經歷了一些惡人
[00:17:02.960 --> 00:17:04.960]  任意地待他們
[00:17:04.960 --> 00:17:08.960]  這些惡人突然間來羞辱他們
[00:17:08.960 --> 00:17:12.960]  令他們面對著很大的困擾
[00:17:12.960 --> 00:17:15.960]  神在那時候好像突然間走開了
[00:17:15.960 --> 00:17:18.960]  好像神忘記了他們
[00:17:18.960 --> 00:17:19.960]  撇棄了他們
[00:17:19.960 --> 00:17:20.960]  不理會他們
[00:17:20.960 --> 00:17:22.960]  在這個情況之下
[00:17:22.960 --> 00:17:26.960]  詩人繼續講一句話
[00:17:26.960 --> 00:17:29.960]  大家不如幫我一起讀一讀
[00:17:29.960 --> 00:17:31.960]  《伊亮哲經文》
[00:17:31.960 --> 00:17:35.960]  「這些事都臨到我們身上,
[00:17:35.960 --> 00:17:37.960]  我們卻沒有忘記你,
[00:17:37.960 --> 00:17:40.960]  也沒有違背你的約。
[00:17:40.960 --> 00:17:43.960]  我們的心並未退縮,
[00:17:43.960 --> 00:17:47.960]  我們的腳也沒有偏離你的路。」
[00:17:47.960 --> 00:17:50.960]  很奇怪
[00:17:50.960 --> 00:17:52.960]  為何還有這麼多苦難臨到
[00:17:52.960 --> 00:17:57.960]  為何還要面對敵軍的羞辱、欺詐等等
[00:17:57.960 --> 00:18:00.960]  詩人表示他不明白
[00:18:00.960 --> 00:18:04.960]  也真的感覺到很難受
[00:18:04.960 --> 00:18:07.960]  但你會發覺詩人很誠實地
[00:18:07.960 --> 00:18:09.960]  向神申訴
[00:18:09.960 --> 00:18:14.960]  他不會否定自己有這些情緒
[00:18:14.960 --> 00:18:16.960]  是真實的一種感受
[00:18:16.960 --> 00:18:19.960]  但你會發覺當他講出這些感受的時候
[00:18:19.960 --> 00:18:23.960]  他內心仍然知道有盼望
[00:18:23.960 --> 00:18:25.960]  所以他告訴神
[00:18:25.960 --> 00:18:28.960]  「我們卻沒有忘記你」
[00:18:28.960 --> 00:18:29.960]  沒有忘記主
[00:18:29.960 --> 00:18:31.960]  沒有忘記尋求主
[00:18:31.960 --> 00:18:35.960]  也要行動去表示他們仍然相信主
[00:18:35.960 --> 00:18:38.960]  所以他說「我的心並未退縮
[00:18:38.960 --> 00:18:42.960]  我的腳仍然走在你的路上」
[00:18:42.960 --> 00:18:48.960]  用他的行動去表示他繼續相信、繼續的依靠
[00:18:48.960 --> 00:18:50.960]  我想回想一件事情
[00:18:50.960 --> 00:18:54.960]  幾年之前我曾經在羅省的一個營會講道
[00:18:54.960 --> 00:18:58.960]  在吃飯的時候和一對夫婦聊天
[00:18:58.960 --> 00:19:00.960]  我初初見到他們的時候
[00:19:00.960 --> 00:19:04.960]  覺得他們是很容易聊天的一對夫婦
[00:19:04.960 --> 00:19:09.960]  他們的神態很隨和、很喜樂的一種心境
