
[00:00:00.000 --> 00:00:02.200]  很快2017年就過去了
[00:01:24.800 --> 00:01:27.200]  當在舊約裏面去形容
[00:01:27.200 --> 00:01:28.800]  出現這些葡萄樹的時候
[00:01:28.800 --> 00:01:33.200]  主要都是形容到以色列人
[00:01:33.200 --> 00:01:35.600]  整個以色列人這個民族
[00:01:35.600 --> 00:01:37.600]  就好像一棵葡萄樹一樣
[00:01:37.600 --> 00:01:39.800]  被上帝所栽種
[00:01:39.800 --> 00:01:43.400]  但是當我們去看舊約聖經的時候發覺
[00:01:43.400 --> 00:01:46.800]  當出現整個民族
[00:01:46.800 --> 00:01:48.400]  就好像一棵葡萄樹一樣的時候
[00:01:48.400 --> 00:01:51.200]  搬隨而來的就是上帝的審判
[00:01:51.200 --> 00:01:52.600]  原因就是
[00:01:52.600 --> 00:01:55.800]  上帝去栽種這棵葡萄樹
[00:01:55.800 --> 00:01:57.400]  這個以色列的民族
[00:01:57.400 --> 00:01:59.400]  但是他們沒有結出果子
[00:01:59.400 --> 00:02:02.800]  他們沒有結出相應上帝要他們成就
[00:02:02.800 --> 00:02:05.400]  要在他們身上成就的旨意
[00:02:05.400 --> 00:02:08.800]  上帝揀選以色列人整個民族
[00:02:08.800 --> 00:02:11.600]  是要他們幫助更多的人
[00:02:11.600 --> 00:02:14.400]  更多的外邦人可以說是認識上帝
[00:02:14.400 --> 00:02:16.200]  但是一群以色列人
[00:02:16.200 --> 00:02:19.000]  他們就以為自己擁有這個身份
[00:02:19.000 --> 00:02:22.000]  唯有我們才可以去親近上帝
[00:02:22.000 --> 00:02:23.800]  其他人沒有這個福分
[00:02:23.800 --> 00:02:25.200]  另一方面
[00:02:25.200 --> 00:02:26.800]  他們整個民族本身
[00:02:26.800 --> 00:02:30.600]  都沒有一個專心跟從上帝的態度
[00:02:30.600 --> 00:02:33.400]  他們只是在表面上
[00:02:33.400 --> 00:02:35.600]  跟上帝有一個關係
[00:02:35.600 --> 00:02:37.800]  但是在實際生命當中
[00:02:37.800 --> 00:02:40.400]  他們在整個民族的表現裏面
[00:02:40.400 --> 00:02:41.600]  他們都沒有一個
[00:02:41.600 --> 00:02:44.400]  專心跟從上帝的表現
[00:02:44.400 --> 00:02:46.600]  在這裏耶穌說
[00:02:46.600 --> 00:02:49.200]  「我是真葡萄樹」
[00:02:49.200 --> 00:02:54.600]  「我就是以色列人所代表的那一棵葡萄樹」
[00:02:54.600 --> 00:02:56.600]  「我指向的那一個」
[00:02:56.600 --> 00:02:58.400]  耶穌在這裏說
[00:02:58.400 --> 00:03:00.400]  「我是真葡萄樹」的時候
[00:03:00.400 --> 00:03:03.200]  是跟在舊約聖經裏面所說的
[00:03:03.200 --> 00:03:06.000]  以色列人失敗的情況
[00:03:06.000 --> 00:03:09.200]  成了一個很強烈的對比
[00:03:09.200 --> 00:03:11.800]  在以色列人當中
[00:03:11.800 --> 00:03:14.400]  他們很強調聖殿的地位
[00:03:14.400 --> 00:03:16.800]  因為唯有藉著聖殿
[00:03:16.800 --> 00:03:19.200]  才可以敬拜上帝
[00:03:19.200 --> 00:03:20.600]  在他們的觀念裏面
[00:03:20.600 --> 00:03:22.800]  但是約翰亦很清楚地說
[00:03:22.800 --> 00:03:27.000]  耶穌的地位是超過了聖殿的地位
[00:03:27.000 --> 00:03:28.200]  另一方面
[00:03:28.200 --> 00:03:31.200]  以色列人亦很強調他們的節旗
[00:03:31.200 --> 00:03:32.800]  藉著遵守節旗
[00:03:32.800 --> 00:03:37.400]  去表明我們這群是屬於上帝的一群人
[00:03:37.400 --> 00:03:40.400]  其他一夥外邦人是不會遵守節旗的
[00:03:40.400 --> 00:03:41.800]  唯有我們以色列人
[00:03:41.800 --> 00:03:43.400]  當他們遵守節旗的時候
[00:03:43.400 --> 00:03:45.400]  就表明我們是蒙簡選
[00:03:45.400 --> 00:03:48.200]  但是約翰亦有說
[00:03:48.200 --> 00:03:54.000]  耶穌的地位已經超過了節旗的地位
[00:03:54.000 --> 00:03:56.200]  猶太人亦有很多地方
[00:03:56.200 --> 00:04:01.200]  列為他們所謂覺得特別神聖的地方
[00:04:01.200 --> 00:04:03.800]  但是約翰亦在此說
[00:04:03.800 --> 00:04:06.400]  其實耶穌的地位
[00:04:06.400 --> 00:04:11.000]  遠超過他們所謂認為神聖的地方
[00:04:11.000 --> 00:04:14.000]  在此 耶穌更加清楚地說
[00:04:14.400 --> 00:04:16.800]  祂的地位已經超過了
[00:04:16.800 --> 00:04:20.000]  作為以色列人整個子民
[00:04:20.000 --> 00:04:21.200]  整個民族
[00:04:21.200 --> 00:04:24.000]  被神上帝所簡選的地位
[00:04:24.000 --> 00:04:27.400]  耶穌已經更加超越了整個民族的身份
[00:04:27.400 --> 00:04:32.200]  耶穌就是以色列人所指向的
[00:04:32.200 --> 00:04:36.000]  要等待來的救主
[00:04:36.000 --> 00:04:38.400]  耶穌就是那個真葡萄樹
[00:04:38.400 --> 00:04:40.000]  所以這個真葡萄樹
[00:04:40.000 --> 00:04:45.000]  不是指到已經離開上帝的一群以色列人
[00:04:45.000 --> 00:04:47.400]  而是指到耶穌自己
[00:04:47.400 --> 00:04:48.600]  耶穌在說
[00:04:48.600 --> 00:04:50.600]  唯有人
[00:04:50.600 --> 00:04:52.600]  無論是猶太人
[00:04:52.600 --> 00:04:54.600]  無論是外邦人
[00:04:54.600 --> 00:04:56.600]  唯有直著他
[00:04:56.600 --> 00:05:02.000]  才可以和上帝建立一個正常和正確的關係
[00:05:02.000 --> 00:05:03.600]  一群以色列人
[00:05:03.600 --> 00:05:06.200]  他們以為我們已經是蒙簡選
[00:05:06.600 --> 00:05:10.200]  我們已經和上帝有一個很好的關係
[00:05:10.200 --> 00:05:12.000]  一個正常正確的關係
[00:05:12.000 --> 00:05:13.200]  但耶穌指出
[00:05:13.200 --> 00:05:15.400]  唯有直著他
[00:05:15.400 --> 00:05:17.600]  直著這一棵真葡萄樹
[00:05:17.600 --> 00:05:20.000]  無論猶太人或外邦人
[00:05:20.000 --> 00:05:24.400]  才能享有和上帝相交的這種關係
[00:05:24.400 --> 00:05:26.600]  這個比喻對猶太人來說
[00:05:26.600 --> 00:05:29.800]  是相當生動和有力
[00:05:29.800 --> 00:05:34.000]  對他們的觀念和認識相當不同
[00:05:34.200 --> 00:05:38.000]  耶穌可以說是對他們強而有力的挑戰
[00:05:38.000 --> 00:05:41.000]  你們以為你們已經跟隨上帝嗎?
[00:05:41.000 --> 00:05:42.400]  耶穌說
[00:05:42.400 --> 00:05:44.800]  沒有人能夠越過我
[00:05:44.800 --> 00:05:46.400]  能夠跟從上帝
[00:05:46.400 --> 00:05:48.000]  唯有直著我
[00:05:48.000 --> 00:05:51.200]  才可以跟從上帝
[00:05:51.200 --> 00:05:54.000]  在第十四章裡
[00:05:54.000 --> 00:05:58.400]  耶穌已經說出了他和信徒之間的關係
[00:05:58.400 --> 00:06:01.400]  「你在我裡面 我又在你裡面」
[00:06:01.400 --> 00:06:04.400]  聽起來很玄
[00:06:04.400 --> 00:06:07.200]  為什麼我在你裡面 我又在你裡面
[00:06:07.200 --> 00:06:10.000]  好像愛情小說裡的一些說話
[00:06:10.000 --> 00:06:12.400]  大家知道說了也不知道說什麼
[00:06:12.400 --> 00:06:16.600]  不知道是什麼
[00:06:16.600 --> 00:06:17.800]  但耶穌在這裡說
[00:06:17.800 --> 00:06:18.600]  不是的
[00:06:18.600 --> 00:06:20.000]  很具體地說出
[00:06:20.000 --> 00:06:22.800]  什麼叫「你在我裡面 我又在你裡面」
[00:06:22.800 --> 00:06:24.000]  耶穌在說
[00:06:24.000 --> 00:06:27.600]  葡萄樹和枝子的關係
[00:06:27.600 --> 00:06:30.800]  枝子的生命是來自葡萄樹
[00:06:31.000 --> 00:06:35.400]  葡萄樹也直著枝子結出果子
[00:06:35.400 --> 00:06:37.000]  其實這個比喻是很清晰的
[00:06:37.000 --> 00:06:41.000]  我們看看自然界的花草說明
[00:06:41.000 --> 00:06:45.000]  枝子離開了樹角
[00:06:45.000 --> 00:06:46.200]  它就沒有生命
[00:06:46.200 --> 00:06:47.600]  它就死亡
[00:06:47.600 --> 00:06:51.600]  這個枝子唯有連在葡萄樹裡
[00:06:51.600 --> 00:06:53.600]  它才可以結果子
[00:06:53.600 --> 00:06:55.400]  另一方面
[00:06:55.400 --> 00:06:59.400]  在這裡說出上帝的工作
[00:06:59.600 --> 00:07:03.000]  上帝的工作是修剪這些枝子
[00:07:03.000 --> 00:07:07.400]  讓這些枝子可以結果子更多
[00:07:07.400 --> 00:07:08.200]  在這裡耶穌說
[00:07:08.200 --> 00:07:11.600]  凡屬我結果子的
[00:07:11.600 --> 00:07:13.200]  祂就修理乾淨
[00:07:13.200 --> 00:07:18.400]  上帝修剪這些樹枝的目的或動機
[00:07:18.400 --> 00:07:20.000]  是出於一份愛
[00:07:20.000 --> 00:07:24.200]  是要讓它們能夠結果子更多
[00:07:24.200 --> 00:07:27.400]  在這裡可以說
[00:07:27.600 --> 00:07:32.600]  上帝修剪的工作對我們有益處
[00:07:32.600 --> 00:07:34.200]  在這裡耶穌說
[00:07:34.200 --> 00:07:37.200]  凡屬我不結果子的就剪去
[00:07:37.200 --> 00:07:41.400]  就扔在外面 被火焚燒
[00:07:41.400 --> 00:07:44.800]  在這裡耶穌說出
[00:07:44.800 --> 00:07:47.400]  表面上好像有關係
[00:07:47.400 --> 00:07:49.800]  跟這棵葡萄樹有關係
[00:07:49.800 --> 00:07:53.200]  但其實只是一個外在的連繫
[00:07:53.200 --> 00:07:55.600]  而沒有一個生命的連繫的時候
[00:07:55.600 --> 00:07:57.600]  這些枝子是不會結果子的
[00:07:57.600 --> 00:07:59.600]  就好像一群以色列人
[00:07:59.600 --> 00:08:03.000]  他們外在好像說我們是神的選民
[00:08:03.000 --> 00:08:08.000]  但其實他們內在跟上帝
[00:08:08.000 --> 00:08:10.400]  是沒有一個生命的連結
[00:08:10.400 --> 00:08:14.600]  所以他們結不出一些應該有的果子
[00:08:14.600 --> 00:08:21.000]  耶穌在這裡說出了一個很真實的圖畫
[00:08:21.200 --> 00:08:25.600]  就是如果一個真正連於他的枝子
[00:08:25.600 --> 00:08:29.600]  一群連於他真正的一群人
[00:08:29.600 --> 00:08:33.800]  他們必定會結出一些果子
[00:08:33.800 --> 00:08:37.000]  耶穌在這裡再說出
[00:08:37.000 --> 00:08:39.600]  他所說的道 他所說的真理
[00:08:39.600 --> 00:08:41.800]  已經在一群跟從他的人身上
[00:08:41.800 --> 00:08:44.000]  發生了一個果效
[00:08:44.000 --> 00:08:48.000]  就好像葡萄樹的生命已經藉著這些枝子
[00:08:48.000 --> 00:08:51.000]  去發出一些果效一樣
[00:08:51.200 --> 00:08:53.000]  這個道是表示什麼呢
[00:08:53.000 --> 00:08:55.800]  是代表著整體上耶穌的教訓
[00:08:55.800 --> 00:08:59.600]  包括耶穌的身份 包括耶穌的使命
[00:08:59.600 --> 00:09:01.400]  所以大家看科幻書的時候
[00:09:01.400 --> 00:09:03.600]  要留意很多人問一個問題
[00:09:03.600 --> 00:09:05.200]  這個人是誰呢
[00:09:05.200 --> 00:09:07.000]  他竟然可以行這樣的神蹟
[00:09:07.000 --> 00:09:08.000]  他是誰呢
[00:09:08.000 --> 00:09:09.200]  這個人是誰呢
[00:09:09.200 --> 00:09:11.000]  他竟然說出這樣的說話
[00:09:11.000 --> 00:09:17.200]  其他的老師 其他的一些文士
[00:09:17.200 --> 00:09:18.400]  不會說這樣的說話
[00:09:18.400 --> 00:09:20.400]  但耶穌為什麼說出這樣的教訓呢
[00:09:20.400 --> 00:09:21.600]  他是誰呢
[00:09:21.600 --> 00:09:24.000]  耶穌的道可以說整體來說
[00:09:24.000 --> 00:09:25.800]  就是說出了他的身份
[00:09:25.800 --> 00:09:27.200]  他從哪裡來
[00:09:27.200 --> 00:09:28.400]  他要做些什麼
[00:09:28.400 --> 00:09:30.000]  他的使命是什麼
[00:09:30.000 --> 00:09:32.800]  耶穌說他現在所說的這個真理
[00:09:32.800 --> 00:09:35.000]  已經在一群跟從者身上
[00:09:35.000 --> 00:09:38.200]  已經發揮了作用
[00:09:38.200 --> 00:09:40.200]  在這群跟從者身上
[00:09:40.200 --> 00:09:44.400]  已經耶穌和他們有一個生命的連繫
[00:09:44.400 --> 00:09:48.400]  每一個枝子本身是有生命的
[00:09:49.000 --> 00:09:51.400]  他們的生命和所見的果子
[00:09:51.400 --> 00:09:55.400]  是存有賴於他們依靠葡萄樹
[00:09:55.400 --> 00:09:59.600]  所以可以說一個活的枝子
[00:09:59.600 --> 00:10:01.800]  就是能夠結果子的枝子
[00:10:01.800 --> 00:10:04.800]  是代表著他們的生命
[00:10:04.800 --> 00:10:09.200]  是跟這個樹有生命的連結
[00:10:09.200 --> 00:10:13.000]  耶穌說你們要常在我裡面
[00:10:13.000 --> 00:10:17.000]  這個枝子和葡萄樹本身
[00:10:17.000 --> 00:10:20.000]  不是一個外在的關係
[00:10:20.000 --> 00:10:23.400]  而是一個有機生命的連繫
[00:10:23.400 --> 00:10:27.000]  怎樣才算是常住在主裡面呢
[00:10:27.000 --> 00:10:29.000]  耶穌說得很清楚
[00:10:29.000 --> 00:10:32.600]  就是我怎樣去信服上帝
[00:10:32.600 --> 00:10:35.000]  你們也同樣怎樣去信服我
[00:10:35.000 --> 00:10:40.000]  我怎樣去進行上帝的教導和上帝的旨意
[00:10:40.000 --> 00:10:43.200]  你們同樣要去進行我的教導和旨意
[00:10:43.200 --> 00:10:46.800]  這個叫做有機生命的連繫
[00:10:47.000 --> 00:10:50.400]  常住在主裡面也是這個意思
[00:10:50.400 --> 00:10:53.800]  在這裡耶穌再次說出
[00:10:53.800 --> 00:10:55.800]  在第五至第六節
[00:10:55.800 --> 00:10:58.000]  說出了一個很重要的中心
[00:10:58.000 --> 00:11:01.400]  說出了我們人只有兩個選擇
[00:11:01.400 --> 00:11:05.400]  第一就是住在葡萄樹的裡面
[00:11:05.400 --> 00:11:09.200]  就是說跟耶穌連上這個關係
[00:11:09.200 --> 00:11:12.200]  第二就是好像這些枝子
[00:11:12.200 --> 00:11:14.200]  一些不結果子的枝子一樣
[00:11:14.200 --> 00:11:16.600]  就是永在外面被火焚燒
[00:11:16.600 --> 00:11:19.600]  是代表著上帝公義的一個審判
[00:11:19.600 --> 00:11:21.400]  人沒有第三個選擇
[00:11:21.400 --> 00:11:22.600]  耶穌在這裡只是說
[00:11:22.600 --> 00:11:24.800]  要麼就住在葡萄樹的裡面
[00:11:24.800 --> 00:11:28.000]  借助我領受上帝的救恩
[00:11:28.000 --> 00:11:30.800]  要麼就被拎在外面
[00:11:30.800 --> 00:11:33.800]  受到上帝公義的一個審判
[00:11:33.800 --> 00:11:35.400]  耶穌也在這裡說
[00:11:35.400 --> 00:11:39.400]  枝子結果子的目的是什麼呢
[00:11:39.400 --> 00:11:42.200]  另一個角度首先去說就是
[00:11:42.200 --> 00:11:43.800]  什麼是果子呢
[00:11:44.800 --> 00:11:46.200]  這些果子可以說
[00:11:46.200 --> 00:11:47.800]  從下文可以說出
[00:11:47.800 --> 00:11:51.200]  就是奉耶穌的名去祈禱
[00:11:51.200 --> 00:11:53.400]  所產生的一些結果
[00:11:53.400 --> 00:11:56.000]  奉耶穌的名去祈禱
[00:11:56.000 --> 00:11:58.000]  所產生的一些結果
[00:11:58.000 --> 00:12:00.800]  而這些結果最主要就是為了
[00:12:00.800 --> 00:12:02.200]  負上帝的榮耀
[00:12:02.200 --> 00:12:03.800]  讓上帝的榮耀
[00:12:03.800 --> 00:12:07.200]  藉著這些果子去彰顯出來
[00:12:07.200 --> 00:12:09.200]  這些果子可以代表什麼呢
[00:12:09.200 --> 00:12:12.400]  可以代表著信服耶穌的命令
[00:12:12.400 --> 00:12:14.600]  一群門徒信服耶穌命令的時候
[00:12:14.600 --> 00:12:16.200]  這些就是一些果子
[00:12:16.200 --> 00:12:19.200]  當他們信服耶穌的命令
[00:12:19.200 --> 00:12:22.400]  去經歷一個生命上的喜樂的時候
[00:12:22.400 --> 00:12:26.000]  這些就是葡萄樹的一些果子
[00:12:26.000 --> 00:12:29.200]  當一群群體跟隨的人
[00:12:29.200 --> 00:12:30.600]  因為有耶穌的愛
[00:12:30.600 --> 00:12:32.800]  而藉著耶穌的愛
[00:12:32.800 --> 00:12:34.400]  如何學習去相愛
[00:12:34.400 --> 00:12:37.200]  這個關係也是一個果子
[00:12:37.200 --> 00:12:39.200]  向世人作見證
[00:12:39.200 --> 00:12:42.000]  使更多人領受上帝的恩典
[00:12:42.000 --> 00:12:44.800]  這是一個福音的一個果子
[00:12:44.800 --> 00:12:45.800]  可以這樣說
[00:12:45.800 --> 00:12:49.400]  信奉生命的一切
[00:12:49.400 --> 00:12:51.600]  以及作見證的成果
[00:12:51.600 --> 00:12:54.400]  都可以是果子的這些內容
[00:12:54.400 --> 00:12:57.400]  這裡亦都說一群門徒
[00:12:57.400 --> 00:13:02.400]  受著內心裏面信心的驅動
[00:13:02.400 --> 00:13:06.000]  而不斷去依賴葡萄樹
[00:13:06.000 --> 00:13:10.200]  然後自然地去結出一些果子
[00:13:10.400 --> 00:13:15.000]  這是信徒和耶穌之間
[00:13:15.000 --> 00:13:17.000]  應當有的一個關係
[00:13:17.000 --> 00:13:22.600]  耶穌在這裡很迫切地警告
[00:13:22.600 --> 00:13:24.800]  當代和每一個世代的人
[00:13:24.800 --> 00:13:28.000]  說道上帝的審判是迫在眉睫
[00:13:28.000 --> 00:13:32.400]  上帝的警告和應許同時的存在
[00:13:32.400 --> 00:13:34.600]  連在葡萄樹上
[00:13:34.600 --> 00:13:37.000]  是可以得著上帝的應許
[00:13:37.000 --> 00:13:39.600]  得著生命的平安
[00:13:39.800 --> 00:13:42.000]  得著生命的福分
[00:13:42.000 --> 00:13:44.400]  但是遠離這棵葡萄樹
[00:13:44.400 --> 00:13:46.000]  遠離耶穌的人
[00:13:46.000 --> 00:13:48.800]  就要面對公義的審判
[00:13:48.800 --> 00:13:52.400]  人在當中只能夠作出這兩個選擇
[00:13:52.400 --> 00:13:54.000]  耶穌亦都指出
[00:13:54.000 --> 00:13:58.400]  如果人只是去模仿一些基督徒的行為
[00:13:58.400 --> 00:14:01.000]  一些動作
[00:14:01.000 --> 00:14:05.600]  而沒有內在生命和耶穌這種的聯繫
[00:14:05.800 --> 00:14:10.600]  我們是不會結出任何的生命的果子
[00:14:10.600 --> 00:14:12.600]  聖經上這樣說
[00:14:12.600 --> 00:14:14.400]  上帝已經賜下聖靈
[00:14:14.400 --> 00:14:16.600]  讓我們知道自己的罪
[00:14:16.600 --> 00:14:20.400]  讓我們願意去相信耶穌
[00:14:20.400 --> 00:14:23.800]  亦都藉著聖靈住在信徒的心中
[00:14:23.800 --> 00:14:26.200]  讓我們明白上帝的旨意
[00:14:26.200 --> 00:14:27.400]  亦都藉著聖靈
[00:14:27.400 --> 00:14:31.000]  讓我們有能力去遵循上帝的旨意
[00:14:31.000 --> 00:14:32.800]  所以我們說
[00:14:33.400 --> 00:14:36.400]  耶穌說「你在我裡面 我亦在你裡面」
[00:14:36.400 --> 00:14:40.800]  意思是你們要常常遵守我的道
[00:14:40.800 --> 00:14:42.800]  當你們遵守我的道的時候
[00:14:42.800 --> 00:14:44.200]  我就住在你們的裡面
[00:14:44.200 --> 00:14:46.400]  你們亦都住在我的裡面
[00:14:46.400 --> 00:14:49.400]  當你們願意去遵守我的吩咐的時候
[00:14:49.400 --> 00:14:50.800]  上帝的榮耀
[00:14:50.800 --> 00:14:52.600]  亦都會在你們的生命當中
[00:14:52.600 --> 00:14:54.000]  能夠去彰顯出來
[00:14:54.000 --> 00:14:57.000]  在第十五章第八節
[00:14:57.000 --> 00:15:00.000]  耶穌繼續說出一個結論
[00:15:00.200 --> 00:15:04.000]  這些葡萄樹所結的果子
[00:15:04.000 --> 00:15:07.800]  其實都是一群人奉耶穌的名
[00:15:07.800 --> 00:15:09.200]  去禱告之後
[00:15:09.200 --> 00:15:12.200]  生命而有的一些結果
[00:15:12.200 --> 00:15:15.000]  而這些結果是要讓上帝的榮耀
[00:15:15.000 --> 00:15:16.000]  在一群的門徒
[00:15:16.000 --> 00:15:18.400]  在一群的群體裡面去彰顯出來
[00:15:18.400 --> 00:15:23.000]  我們真的可以這樣說
[00:15:23.000 --> 00:15:26.000]  整個葡萄樹
[00:15:26.000 --> 00:15:29.000]  是耶穌所作的 耶穌所行的
[00:15:29.200 --> 00:15:33.000]  耶穌亦都要求一群門徒所作所行的目的
[00:15:33.000 --> 00:15:34.000]  就是一個
[00:15:34.000 --> 00:15:38.200]  讓上帝在這個群體當中
[00:15:38.200 --> 00:15:40.800]  讓祂的名能夠得著彰顯
[00:15:40.800 --> 00:15:43.800]  這個才是最終極 最核心的一個目的
[00:15:43.800 --> 00:15:46.000]  互連一百年
[00:15:46.000 --> 00:15:48.400]  我們的主題
[00:15:48.400 --> 00:15:52.400]  「夕金蓮處外 結果遙神陰」
[00:15:52.400 --> 00:15:55.400]  可以說這裡亦都說了
[00:15:55.400 --> 00:16:01.600]  這一段經文裡面很重要的一些信仰的內容
[00:16:01.600 --> 00:16:07.800]  基督徒的人生的焦點是甚麼呢?
[00:16:07.800 --> 00:16:09.800]  我們不是要去做些甚麼
[00:16:09.800 --> 00:16:11.000]  不做些甚麼
[00:16:11.000 --> 00:16:12.000]  不是
[00:16:12.000 --> 00:16:13.800]  我們基督徒的焦點
[00:16:13.800 --> 00:16:15.800]  最主要的
[00:16:15.800 --> 00:16:17.800]  就是要倚靠耶穌
[00:16:17.800 --> 00:16:19.600]  如果有人問
[00:16:19.600 --> 00:16:23.200]  信耶穌的人和不信耶穌的人的分別是甚麼呢?
[00:16:23.200 --> 00:16:25.200]  我們會怎樣回答呢?
[00:16:25.600 --> 00:16:26.800]  可能有些人會回答
[00:16:26.800 --> 00:16:28.000]  信耶穌的人
[00:16:28.000 --> 00:16:31.600]  每個星期都會回教會聚會 崇拜
[00:16:31.600 --> 00:16:34.800]  吃飯時我們都會祈禱 有感恩
[00:16:34.800 --> 00:16:37.000]  亦都會經常去看聖經
[00:16:37.000 --> 00:16:40.200]  亦都會做一些好事出來
[00:16:40.200 --> 00:16:41.400]  這些就是基督徒
[00:16:41.400 --> 00:16:43.600]  是否這樣的分別呢?
[00:16:43.600 --> 00:16:44.600]  不是
[00:16:44.600 --> 00:16:47.800]  基督徒和不是基督徒
[00:16:47.800 --> 00:16:50.200]  或者信耶穌 未曾信耶穌的人
[00:16:50.200 --> 00:16:51.400]  最大的分別是
[00:16:51.400 --> 00:16:54.000]  信耶穌的人是倚靠耶穌
[00:16:54.800 --> 00:16:56.200]  信耶穌是倚靠耶穌
[00:16:56.200 --> 00:16:57.400]  我倚靠耶穌
[00:16:57.400 --> 00:16:59.400]  不是我有多厲害 不是我有多好
[00:16:59.400 --> 00:17:03.400]  不是我現在的生命比其他人更高
[00:17:03.400 --> 00:17:04.200]  更高尚
[00:17:04.200 --> 00:17:05.400]  道德品格
[00:17:05.400 --> 00:17:06.800]  道德的品格更好
[00:17:06.800 --> 00:17:07.400]  不是
[00:17:07.400 --> 00:17:09.200]  我無論在甚麼情況裏面
[00:17:09.200 --> 00:17:10.600]  我仍然有個心態就是
[00:17:10.600 --> 00:17:13.400]  我是一個倚靠耶穌的一個人
[00:17:13.400 --> 00:17:16.400]  這個才是最大的分別
[00:17:16.400 --> 00:17:20.200]  今年教會四月份
[00:17:20.200 --> 00:17:23.800]  我們會有一個兩年制的信徒裝備課程
[00:17:24.000 --> 00:17:27.400]  我們都希望藉著這兩年的課程
[00:17:27.400 --> 00:17:28.400]  幫助弟兄姊妹
[00:17:28.400 --> 00:17:30.200]  學習如何在生命當中
[00:17:30.200 --> 00:17:32.600]  如何更加可以倚靠耶穌
[00:17:32.600 --> 00:17:35.400]  即是如何在生命學習去成長
[00:17:35.400 --> 00:17:37.800]  這兩年的裝備課程
[00:17:37.800 --> 00:17:40.200]  可以說除了讓我們的
[00:17:40.200 --> 00:17:43.600]  屬靈的生命更加有根基之外
[00:17:43.600 --> 00:17:48.000]  我們都希望有些人可以去做
[00:17:48.000 --> 00:17:50.200]  查經小組的組長
[00:17:50.200 --> 00:17:53.000]  亦都有一些人可能將來會成為教會
[00:17:53.200 --> 00:17:55.000]  某些崗位的領袖
[00:17:55.000 --> 00:17:56.600]  所以弟兄姊妹都可以留意
[00:17:56.600 --> 00:17:58.400]  我們四月份要推出
[00:17:58.400 --> 00:18:01.000]  有兩年制信徒裝備的課程
[00:18:01.000 --> 00:18:01.800]  在柱子裏面
[00:18:01.800 --> 00:18:05.200]  大家可以在預留時間參與
[00:18:05.200 --> 00:18:08.600]  結果要神恩
[00:18:08.600 --> 00:18:11.200]  直根連主愛
[00:18:11.200 --> 00:18:12.800]  資治最重要的就是
[00:18:12.800 --> 00:18:16.800]  努力的連在葡萄樹裏面
[00:18:16.800 --> 00:18:18.800]  結果要神恩
[00:18:18.800 --> 00:18:21.400]  資治的責任最重要
[00:18:21.400 --> 00:18:22.600]  不是結果
[00:18:23.400 --> 00:18:24.000]  不是
[00:18:24.000 --> 00:18:26.600]  最重要是連在葡萄樹的上面
[00:18:26.600 --> 00:18:29.400]  資治是不可以自己結果治的
[00:18:29.400 --> 00:18:31.800]  只有連於葡萄樹
[00:18:31.800 --> 00:18:34.400]  我們才會結果治
[00:18:34.400 --> 00:18:36.800]  是自然的結果治
[00:18:36.800 --> 00:18:39.000]  這個結果治可以分為兩大部分
[00:18:39.000 --> 00:18:40.000]  正如我剛才所說
[00:18:40.000 --> 00:18:42.000]  一個就是生命的素質
[00:18:42.000 --> 00:18:48.000]  包括我們生命上
