
[00:00:00.000 --> 00:00:05.000]  慈悲的父神,我們感謝祢將信仰賜給我們
[00:04:38.500 --> 00:04:44.000]  復活的主和我們實際的人生打成一片
[00:04:44.000 --> 00:04:45.000]  但是在這裡告訴我們
[00:04:45.000 --> 00:04:49.000]  復活的主與我們的人生是打成一片的
[00:04:49.000 --> 00:04:51.000]  是怎麼樣這樣做成的呢?
[00:04:51.000 --> 00:04:53.000]  是怎麼樣做成這樣的事呢?
[00:04:53.000 --> 00:04:54.000]  我們來看
[00:04:54.000 --> 00:04:55.000]  我們來看
[00:04:55.000 --> 00:04:58.000]  我們看第21節
[00:04:58.000 --> 00:05:00.000]  剛才讀了20節
[00:05:00.000 --> 00:05:02.000]  現在從21節讀
[00:05:02.000 --> 00:05:04.000]  剛才我們讀了20節
[00:05:04.000 --> 00:05:05.500]  現在我們讀第21節
[00:05:05.500 --> 00:05:08.500]  在各樣善事上承傳你們
[00:05:08.500 --> 00:05:11.000]  叫你們遵行他的旨意
[00:05:11.000 --> 00:05:13.500]  又藉著耶穌基督在你們心裡
[00:05:13.500 --> 00:05:15.000]  行他所喜悅的事
[00:05:15.000 --> 00:05:17.000]  願榮耀歸給他
[00:05:17.000 --> 00:05:18.500]  直到永永遠遠
[00:05:18.500 --> 00:05:23.000]  這裡說這位復活的主在我們心裡運行
[00:05:23.000 --> 00:05:26.500]  這裡說到這位復活的主在我們心裡運行
[00:05:26.500 --> 00:05:30.500]  那就是祂的生命在我們生命裡運行
[00:05:30.500 --> 00:05:34.000]  就是祂的生命在我們生命裡運行
[00:05:34.000 --> 00:05:35.000]  做什麼呢?
[00:05:35.000 --> 00:05:36.000]  在這裡做什麼呢?
[00:05:36.000 --> 00:05:41.500]  讓我們的人生和神的旨意打成一片
[00:05:41.500 --> 00:05:45.500]  是讓我們的人生和神的旨意打成一片
[00:05:45.500 --> 00:05:48.500]  神的旨意是真善美的旨意
[00:05:48.500 --> 00:05:52.000]  神的旨意是真善美的旨意
[00:05:52.000 --> 00:05:54.500]  基督的生命運行的時候
[00:05:54.500 --> 00:05:58.000]  就把我們拉近拉近拉近
[00:05:58.000 --> 00:06:01.500]  最後和神的旨意合成一片
[00:06:01.500 --> 00:06:04.500]  基督的心意在我們心裡運行的時候
[00:06:04.500 --> 00:06:08.500]  就把我們的生命拉近拉近主的旨意裡
[00:06:08.500 --> 00:06:13.000]  是我們的生活提升提升提升
[00:06:13.000 --> 00:06:16.500]  使我們的生活提升提升再提升
[00:06:16.500 --> 00:06:19.500]  超越了原來的自我
[00:06:19.500 --> 00:06:22.000]  是超越了本來的自我
[00:06:22.000 --> 00:06:25.000]  來和神的旨意配合起來
[00:06:25.000 --> 00:06:28.000]  是和神的旨意配合起來
[00:06:28.000 --> 00:06:31.000]  基督的復活的生命是這樣的一種
[00:06:31.000 --> 00:06:34.500]  真實的力量運行在我們裡面
[00:06:34.500 --> 00:06:38.000]  基督復活的生命是一種真實的力量
[00:06:38.000 --> 00:06:40.000]  在我們生命裡面運行
[00:06:40.000 --> 00:06:43.500]  這是千萬的基督徒所經歷的事實
[00:06:43.500 --> 00:06:46.500]  這是千萬的基督徒所經歷過的事實
[00:06:46.500 --> 00:06:48.500]  在最近
[00:06:48.500 --> 00:06:51.500]  我聽見一件事我覺得很寶貴
[00:06:51.500 --> 00:06:54.500]  我聽到一件事使我覺得很寶貴
[00:06:54.500 --> 00:06:57.500]  就是我們本堂的朱睿學的校長
[00:06:57.500 --> 00:06:59.500]  徐蓮華姊妹
[00:06:59.500 --> 00:07:01.500]  就是我們本堂的朱睿學的校長
[00:07:01.500 --> 00:07:03.000]  徐蓮華姊妹
[00:07:03.000 --> 00:07:06.500]  她有一位大伯父在上海居住
[00:07:06.500 --> 00:07:09.000]  她有一位大伯父在上海居住
[00:07:09.000 --> 00:07:11.000]  她是一個很有學問的人
[00:07:11.000 --> 00:07:13.000]  她是一位很有學問的人
[00:07:13.000 --> 00:07:15.500]  一直對基督教沒有什麼興趣
[00:07:15.500 --> 00:07:17.500]  一直對基督教沒有什麼興趣
[00:07:17.500 --> 00:07:18.500]  但是最近
[00:07:18.500 --> 00:07:19.500]  但是最近呢
[00:07:19.500 --> 00:07:21.500]  她開始很有心地讀聖經了
[00:07:21.500 --> 00:07:24.000]  她開始很有心地讀聖經了
[00:07:24.000 --> 00:07:24.500]  為什麼呢
[00:07:24.500 --> 00:07:25.500]  為什麼呢
[00:07:25.500 --> 00:07:27.500]  因為有一件事感動了她的心
[00:07:27.500 --> 00:07:30.500]  因為有一件事感動了她的心
[00:07:30.500 --> 00:07:32.500]  她家裡請了一個工人
[00:07:32.500 --> 00:07:34.500]  她家裡請了一個工人
[00:07:34.500 --> 00:07:37.500]  這個工人有很好的表現
[00:07:37.500 --> 00:07:39.500]  這個工人有很好的表現
[00:07:39.500 --> 00:07:42.500]  和一般的人有很明顯的分別
[00:07:42.500 --> 00:07:45.000]  和一般的人有很明顯的分別
[00:07:45.000 --> 00:07:46.500]  引起她的注意
[00:07:46.500 --> 00:07:47.500]  引起她的注意
[00:07:47.500 --> 00:07:50.500]  她發現她是一個基督徒
[00:07:50.500 --> 00:07:52.500]  後來發現原來她是一位基督徒
[00:07:52.500 --> 00:07:53.500]  後來發現原來她是一位基督徒
[00:07:53.500 --> 00:07:55.500]  就是她開始思想
[00:07:55.500 --> 00:07:57.500]  就是她開始思想
[00:07:57.500 --> 00:08:02.500]  如果一種信仰能夠改變一個人如此的巨大
[00:08:02.500 --> 00:08:06.500]  如果一種信仰能夠改變一個人如此的巨大
[00:08:06.500 --> 00:08:08.500]  值得她去研究
[00:08:08.500 --> 00:08:10.500]  值得她去研究
[00:08:10.500 --> 00:08:12.500]  這個工人
[00:08:12.500 --> 00:08:13.500]  這個工人
[00:08:13.500 --> 00:08:15.500]  出身卑微
[00:08:15.500 --> 00:08:16.500]  出身卑微
[00:08:16.500 --> 00:08:20.500]  但是她得到主復活的生命在她裡面
[00:08:20.500 --> 00:08:23.500]  但是她得到主復活的生命在她裡面
[00:08:23.500 --> 00:08:25.500]  使她提升起來
[00:08:25.500 --> 00:08:27.500]  使她提升起來
[00:08:27.500 --> 00:08:31.500]  甚至感動了一個很有學問思想的人
[00:08:31.500 --> 00:08:34.500]  甚至感動了一個很有學問思想的人
[00:08:34.500 --> 00:08:38.500]  許多的基督徒有具體的經驗
[00:08:38.500 --> 00:08:41.500]  許多的基督徒都有具體的經驗
[00:08:41.500 --> 00:08:45.500]  是的,復活的主,她的生命在你我裡面
[00:08:45.500 --> 00:08:49.500]  是的,復活的主,她的生命在你我裡面
[00:08:49.500 --> 00:08:50.500]  不斷地運行
[00:08:50.500 --> 00:08:51.500]  不斷地運行
[00:08:51.500 --> 00:08:53.500]  有一個方向
[00:08:53.500 --> 00:08:54.500]  有一個方向
[00:08:54.500 --> 00:08:55.500]  有一個改變的方向
[00:08:55.500 --> 00:08:57.500]  有一個改變的方向
[00:08:57.500 --> 00:08:58.500]  有一個作用
[00:08:58.500 --> 00:08:59.500]  有一個作用
[00:08:59.500 --> 00:09:00.500]  有一個改變的作用
[00:09:00.500 --> 00:09:01.500]  有一個改變的作用
[00:09:01.500 --> 00:09:07.500]  就是把我們和神的旨意之間的距離拉近
[00:09:07.500 --> 00:09:11.500]  就是把我們和神的旨意之間的距離拉近
[00:09:11.500 --> 00:09:17.500]  和她的真善美的旨意漸漸彼此地達成一片
[00:09:17.500 --> 00:09:22.500]  和她的真善美的旨意漸漸地達成一片
[00:09:22.500 --> 00:09:26.500]  何等美好的一件事
[00:09:26.500 --> 00:09:27.500]  我們再看
[00:09:27.500 --> 00:09:28.500]  我們再看
[00:09:28.500 --> 00:09:31.500]  復活的主與我們的生活有什麼關係呢
[00:09:31.500 --> 00:09:34.500]  復活的主與我們的生活有什麼關係呢
[00:09:34.500 --> 00:09:37.500]  請看七章二十五節
[00:09:37.500 --> 00:09:41.500]  請看七章二十五節
[00:09:44.500 --> 00:09:47.500]  凡靠著他進到神面前的人
[00:09:47.500 --> 00:09:49.500]  他都能拯救到底
[00:09:49.500 --> 00:09:53.500]  因為他是長遠活著替他們祈求
[00:09:53.500 --> 00:09:58.500]  我們的主是長遠活著
[00:09:58.500 --> 00:10:01.500]  他為我們的罪死了
[00:10:01.500 --> 00:10:02.500]  他為我們的罪死了
[00:10:02.500 --> 00:10:03.500]  又復活了
[00:10:03.500 --> 00:10:04.500]  又復活了
[00:10:04.500 --> 00:10:06.500]  而且繼續活著
[00:10:06.500 --> 00:10:08.500]  而且是繼續活著
[00:10:08.500 --> 00:10:12.500]  他今天是活著的主
[00:10:12.500 --> 00:10:17.500]  好像上個星期師班所唱的那首詩
[00:10:17.500 --> 00:10:24.500]  因主活著,我能面對明天
[00:10:24.500 --> 00:10:31.500]  不但面對明天,也能面對今天
[00:10:31.500 --> 00:10:37.500]  不管今天明天有什麼事發生
[00:10:37.500 --> 00:10:43.500]  雖然是在我的控制力量之外
[00:10:43.500 --> 00:10:45.500]  卻因為有復活的主
[00:10:45.500 --> 00:10:55.500]  我能夠剛強地,滿有信心地面對這一切
[00:10:55.500 --> 00:11:05.500]  這裡說這位復活的主為我們有長遠的祈求
[00:11:05.500 --> 00:11:11.500]  這個長遠的祈求是什麼意思呢?
[00:11:11.500 --> 00:11:22.500]  我相信它基本的意思是一種活潑的真實的保證
[00:11:22.500 --> 00:11:24.500]  為什麼這樣說呢?
[00:11:24.500 --> 00:11:27.500]  因為這位主為我們代求
[00:11:27.500 --> 00:11:31.500]  求什麼呢?
[00:11:31.500 --> 00:11:37.500]  在羅馬書第八章三十四節
[00:11:37.500 --> 00:11:40.500]  提到主死而復活
[00:11:40.500 --> 00:11:44.500]  在神的面前為我們代禱
[00:11:44.500 --> 00:11:46.500]  提到主死而復活
[00:11:46.500 --> 00:11:49.500]  在神的面前為我們代求
[00:11:49.500 --> 00:11:53.500]  這樣我們就能夠稱義
[00:11:53.500 --> 00:12:00.500]  這是基督愛的功效
[00:12:00.500 --> 00:12:07.500]  這個愛的功效是繼續到底的
[00:12:07.500 --> 00:12:09.500]  活著的主
[00:12:09.500 --> 00:12:16.500]  他的活著的生命仍然是一個愛的生命
[00:12:16.500 --> 00:12:20.500]  他這樣為我們禱告
[00:12:20.500 --> 00:12:23.500]  就是他愛我們到底
[00:12:23.500 --> 00:12:26.500]  成全救恩到底的保證
[00:12:26.500 --> 00:12:29.500]  所以跟著在下一節保羅
[00:12:29.500 --> 00:12:32.500]  發出一個呼聲來
[00:12:32.500 --> 00:12:40.500]  誰能使我們與基督的愛隔絕呢?
[00:12:40.500 --> 00:12:48.500]  這裡有一個活潑的長存的愛的保證在我們心中
[00:12:48.500 --> 00:12:51.500]  跟著他說
[00:12:51.500 --> 00:12:54.500]  難道是患難嗎?
[00:12:54.500 --> 00:12:57.500]  難道是逼迫嗎?
[00:12:57.500 --> 00:13:00.500]  難道是刀劍嗎?
[00:13:00.500 --> 00:13:03.500]  難道是赤身露體嗎?
[00:13:03.500 --> 00:13:05.500]  他最後說
[00:13:05.500 --> 00:13:08.500]  在這一切的事上
[00:13:08.500 --> 00:13:13.500]  我們已經得勝於愛
[00:13:13.500 --> 00:13:15.500]  在這一切的事上
[00:13:15.500 --> 00:13:20.500]  我們已經得勝於愛
[00:13:20.500 --> 00:13:27.500]  是因為神在基督的愛
[00:13:27.500 --> 00:13:33.500]  我們和這個愛永遠不會隔絕
[00:13:33.500 --> 00:13:40.500]  這是保羅內心的堅強的保證
[00:13:40.500 --> 00:13:43.500]  復活的主
[00:13:43.500 --> 00:13:44.500]  在我們內心
[00:13:44.500 --> 00:13:50.500]  繼續給我們這個愛的保證
[00:13:50.500 --> 00:13:55.500]  這個愛的保證是我們感受到
[00:13:55.500 --> 00:13:59.500]  全世界都可以改變
[00:13:59.500 --> 00:14:02.500]  香港的局勢可以改變
[00:14:02.500 --> 00:14:07.500]  但是愛不改變
[00:14:07.500 --> 00:14:11.500]  這個愛是在基督裡表現的
[00:14:11.500 --> 00:14:14.500]  這個愛就是基督耶穌所表現的愛
[00:14:14.500 --> 00:14:16.500]  感謝主
[00:14:16.500 --> 00:14:18.500]  有許多的人
[00:14:18.500 --> 00:14:20.500]  得到這個愛
[00:14:20.500 --> 00:14:23.500]  經歷了這個愛
[00:14:23.500 --> 00:14:28.500]  這個愛使他得到一個新的堅定的人生方向
[00:14:28.500 --> 00:14:30.500]  愛的人生
[00:14:30.500 --> 00:14:35.500]  這個愛使他得到一個堅定的新的人生方向
[00:14:35.500 --> 00:14:42.500]  復活的主對我們的人生還有什麼作用呢?
[00:14:42.500 --> 00:14:45.500]  我們看七章十六節
[00:14:45.500 --> 00:14:47.500]  我們看七章十六節
[00:14:47.500 --> 00:14:52.500]  他成為祭司並不是照屬肉體的條例
[00:14:52.500 --> 00:14:55.500]  乃是照無窮之生命的大能
[00:14:55.500 --> 00:14:58.500]  無窮全民作不能毀壞
[00:14:58.500 --> 00:15:04.500]  這裡提到主耶穌有無窮生命的大能
[00:15:04.500 --> 00:15:08.500]  這裡提到主耶穌有無窮生命的大能
[00:15:08.500 --> 00:15:13.500]  無窮生命就是繼續的永恆的生命
[00:15:13.500 --> 00:15:17.500]  無窮生命就是繼續的永恆的生命
[00:15:17.500 --> 00:15:21.500]  小字說不能毀壞的生命
[00:15:21.500 --> 00:15:24.500]  世字說不能毀壞的生命
[00:15:24.500 --> 00:15:27.500]  這個生命有能力
[00:15:27.500 --> 00:15:30.500]  而且這裡把它叫做大能
[00:15:30.500 --> 00:15:32.500]  而且這裡叫做大能
[00:15:32.500 --> 00:15:34.500]  基督的生命
[00:15:34.500 --> 00:15:35.500]  基督的生命
[00:15:35.500 --> 00:15:37.500]  有祂的能力
[00:15:37.500 --> 00:15:38.500]  有祂的能力
[00:15:38.500 --> 00:15:42.500]  在許多信祂的人的生活中彰顯出來
[00:15:42.500 --> 00:15:45.500]  在許多信祂的人的生活中彰顯出來
[00:15:45.500 --> 00:15:49.500]  你看生命的主在大自然的創造裡面
[00:15:49.500 --> 00:15:52.500]  你看看生命的主在大自然的創造裡面
[00:15:52.500 --> 00:15:55.500]  我們看見生命的能力
[00:15:55.500 --> 00:15:57.500]  我們看到生命的能力
[00:15:57.500 --> 00:15:58.500]  一條小小的魚
[00:15:58.500 --> 00:15:59.500]  一條小小的魚
[00:15:59.500 --> 00:16:02.500]  在那個急流裡頭
[00:16:02.500 --> 00:16:05.500]  這個水勢很強的急流裡頭
[00:16:05.500 --> 00:16:07.500]  能夠一流而上
[00:16:07.500 --> 00:16:10.500]  在水勢很急的激流裡邊
[00:16:10.500 --> 00:16:12.500]  能夠逆流而上
[00:16:12.500 --> 00:16:13.500]  意思就是說
[00:16:13.500 --> 00:16:16.500]  激流啊,你奈我何?
[00:16:16.500 --> 00:16:19.500]  意思就是說激流啊,你奈我何?
[00:16:19.500 --> 00:16:21.500]  它能夠一流而上
[00:16:21.500 --> 00:16:23.500]  它能夠逆流而上
[00:16:23.500 --> 00:16:25.500]  一粒小小的種子
[00:16:25.500 --> 00:16:27.500]  一粒小小的種子
[00:16:27.500 --> 00:16:28.500]  埋在地下
[00:16:28.500 --> 00:16:30.500]  埋在地下
[00:16:30.500 --> 00:16:35.500]  嚴冬的雪把它深深地埋葬
[00:16:35.500 --> 00:16:38.500]  嚴冬的雪很深地將它埋葬了
[00:16:38.500 --> 00:16:41.500]  但是在那裡經過幾個月
[00:16:41.500 --> 00:16:43.500]  但是在那裡經過幾個月
[00:16:43.500 --> 00:16:48.500]  在嚴冬包圍大地的時候
[00:16:48.500 --> 00:16:50.500]  在嚴冬包圍大地的時候
[00:16:50.500 --> 00:16:53.500]  它在那裡好像凍死了
[00:16:53.500 --> 00:16:55.500]  它在那裡好像凍死了
[00:16:55.500 --> 00:16:56.500]  但是春天來了
[00:16:56.500 --> 00:16:57.500]  但是春天來了
[00:16:57.500 --> 00:16:59.500]  這個生命把它長出來
[00:16:59.500 --> 00:17:01.500]  這個生命就發展起來
[00:17:01.500 --> 00:17:05.500]  美麗的、可愛的、清脆的植物長出來
[00:17:05.500 --> 00:17:10.500]  美麗的、可愛的、清脆的植物長出來
[00:17:10.500 --> 00:17:13.500]  能力勝過嚴冬
[00:17:13.500 --> 00:17:16.500]  能力能夠勝過嚴寒的冬天
[00:17:16.500 --> 00:17:21.500]  我們看見一棵樹的種子
[00:17:21.500 --> 00:17:24.500]  落在石頭的縫裡
[00:17:24.500 --> 00:17:27.500]  落在石頭的縫裡
[00:17:27.500 --> 00:17:29.500]  它長起來的時候
[00:17:29.500 --> 00:17:30.500]  當它生長起來的時候
[00:17:30.500 --> 00:17:31.500]  一棵小樹
[00:17:31.500 --> 00:17:32.500]  一棵很小的樹
[00:17:32.500 --> 00:17:33.500]  慢慢長大
[00:17:33.500 --> 00:17:35.500]  慢慢地長大
[00:17:35.500 --> 00:17:37.500]  它長大的時候
[00:17:37.500 --> 00:17:40.500]  它能夠把石頭撐開
[00:17:40.500 --> 00:17:43.500]  能夠將石頭撐開
[00:17:43.500 --> 00:17:44.500]  需要多大的力量
[00:17:44.500 --> 00:17:45.500]  需要多大的力量
[00:17:45.500 --> 00:17:48.500]  一棵幼小的樹
[00:17:48.500 --> 00:17:50.500]  一棵幼小的樹
[00:17:50.500 --> 00:17:57.500]  怎麼能夠敵對得了堅強的石頭呢?
[00:17:57.500 --> 00:17:59.500]  怎麼能夠敵對得了堅強的石頭呢?
[00:17:59.500 --> 00:18:01.500]  但是很稀奇的事發生
[00:18:01.500 --> 00:18:02.500]  但是很稀奇的事發生
[00:18:02.500 --> 00:18:04.500]  連石頭也被它撐開了
[00:18:04.500 --> 00:18:06.500]  連石頭也被它撐開了
[00:18:06.500 --> 00:18:09.500]  生命的能力
[00:18:09.500 --> 00:18:11.500]  在基督裡面
[00:18:11.500 --> 00:18:12.500]  在基督裡面
[00:18:12.500 --> 00:18:15.500]  有生命的能力
[00:18:15.500 --> 00:18:17.500]  我們在教父的歷史裡頭
[00:18:17.500 --> 00:18:20.500]  常常看見這個能力的彰顯
[00:18:20.500 --> 00:18:21.500]  我們在教會的歷史裡邊
[00:18:21.500 --> 00:18:23.500]  時時看到這個能力的彰顯
[00:18:23.500 --> 00:18:25.500]  教父的歷史是什麼歷史呢?
[00:18:25.500 --> 00:18:27.500]  教父的歷史是什麼歷史呢?
[00:18:27.500 --> 00:18:29.500]  充滿了人的軟弱
[00:18:29.500 --> 00:18:31.500]  充滿了人的軟弱
[00:18:31.500 --> 00:18:34.500]  充滿了教會有的時候的腐化
[00:18:34.500 --> 00:18:38.500]  充滿了有時候教會當中的腐化
[00:18:38.500 --> 00:18:40.500]  人的虧欠
[00:18:40.500 --> 00:18:41.500]  人的虧欠
[00:18:41.500 --> 00:18:42.500]  數不過來
[00:18:42.500 --> 00:18:43.500]  數不過來
[00:18:43.500 --> 00:18:45.500]  使教會消沉下去
[00:18:45.500 --> 00:18:47.500]  使教會消沉下去
[00:18:47.500 --> 00:18:49.500]  但是教會的主
[00:18:49.500 --> 00:18:50.500]  但是教會的主
[00:18:50.500 --> 00:18:51.500]  生命的主
[00:18:51.500 --> 00:18:52.500]  生命的主
[00:18:52.500 --> 00:18:53.500]  一次又一次
[00:18:53.500 --> 00:18:54.500]  一次又一次的
[00:18:54.500 --> 00:18:55.500]  一次又一次的
[00:18:55.500 --> 00:18:58.500]  把祂的再生的能力注入到教會裡面
[00:18:58.500 --> 00:19:02.500]  把祂的再生的能力注入到教會裡面
[00:19:02.500 --> 00:19:05.500]  使祂在腐化之中能夠再出來
[00:19:05.500 --> 00:19:08.500]  使祂在腐化當中能夠再生出來
[00:19:08.500 --> 00:19:10.500]  在所惡之中能夠振作起來
[00:19:10.500 --> 00:19:13.500]  在墮落的當中能夠再振作起來
[00:19:13.500 --> 00:19:17.500]  一次一次的大復興
[00:19:17.500 --> 00:19:22.500]  使教會能夠繼續地向前向上來發展
[00:19:22.500 --> 00:19:26.500]  使教會能夠再次地向上向前來發展
[00:19:26.500 --> 00:19:27.500]  兩千年了
[00:19:27.500 --> 00:19:28.500]  二千年了
[00:19:28.500 --> 00:19:30.500]  兩千年了
[00:19:30.500 --> 00:19:31.500]  兩千年了
[00:19:31.500 --> 00:19:33.500]  很長的時間了
[00:19:33.500 --> 00:19:34.500]  是很長的時間
[00:19:34.500 --> 00:19:37.500]  這一股的生命力
[00:19:37.500 --> 00:19:41.500]  一直在那裡不同的地區
[00:19:41.500 --> 00:19:44.500]  不同的處境中顯明
[00:19:44.500 --> 00:19:45.500]  顯明
[00:19:45.500 --> 00:19:49.500]  一直在那裡不同的地區不同的時間
[00:19:49.500 --> 00:19:50.500]  在那裡顯明
[00:19:50.500 --> 00:19:54.500]  一直到今天二十世紀九十年代的時候
[00:19:54.500 --> 00:19:57.500]  一直到今天二十世紀九十年代的時候
[00:19:57.500 --> 00:20:01.500]  這個生命的能力還在你我
[00:20:01.500 --> 00:20:06.500]  這個現代人的心中在那裡發揮它的作用
[00:20:06.500 --> 00:20:09.500]  這個生命仍然在你和我當中
[00:20:09.500 --> 00:20:13.500]  在現代人的心中繼續發揮生命的能力
[00:20:13.500 --> 00:20:18.500]  所以在這裡說那無窮生命的大能
[00:20:18.500 --> 00:20:21.500]  所以這裡說到無窮生命的大能
[00:20:21.500 --> 00:20:26.500]  我們每個人都有軟弱
[00:20:26.500 --> 00:20:29.500]  我們的軟弱怎麼辦呢
[00:20:29.500 --> 00:20:30.500]  我們軟弱怎麼辦呢
[00:20:30.500 --> 00:20:31.500]  感謝主
[00:20:31.500 --> 00:20:32.500]  感謝主
[00:20:32.500 --> 00:20:34.500]  我們不絕望
[00:20:34.500 --> 00:20:39.500]  我們可以做四章十五節十六節的話
[00:20:39.500 --> 00:20:42.500]  我們做四章十四十五節
[00:20:42.500 --> 00:20:43.500]  十五十六節的話
