
[00:00:00.000 --> 00:00:01.920]  大家都會很記得這段時間
[00:07:50.160 --> 00:07:51.320]  我們向祂尋求
[00:07:51.320 --> 00:07:52.880]  祂會幫助我們
[00:07:52.880 --> 00:07:56.000]  我所求的是一百個
[00:07:56.000 --> 00:07:58.080]  1887年一年之後
[00:07:58.080 --> 00:08:00.360]  他回到英國的地方
[00:08:00.360 --> 00:08:01.320]  他很努力
[00:08:01.320 --> 00:08:03.480]  他去到很多不同的教會
[00:08:03.480 --> 00:08:05.880]  一路去分享中國的需要
[00:08:05.880 --> 00:08:07.200]  按照計算
[00:08:07.200 --> 00:08:09.520]  他曾經去過差不多一百間的教會
[00:08:09.520 --> 00:08:11.560]  有不同的聚會
[00:08:11.560 --> 00:08:13.320]  然後他跟很多的人傾談
[00:08:13.320 --> 00:08:14.560]  鼓勵他們考慮
[00:08:14.560 --> 00:08:15.600]  約見他們
[00:08:15.600 --> 00:08:18.120]  看看哪些適合哪些不適合
[00:08:18.120 --> 00:08:20.440]  沒錯 他相信神會工作
[00:08:20.440 --> 00:08:24.440]  但並不表示他就翹了手
[00:08:24.440 --> 00:08:25.960]  他知道神會工作
[00:08:25.960 --> 00:08:28.200]  因此他透過他的行動
[00:08:28.200 --> 00:08:30.080]  表明他的信心
[00:08:30.080 --> 00:08:34.040]  他不斷努力去配合神將會做的工作
[00:08:34.040 --> 00:08:35.960]  這是他的信念
[00:08:35.960 --> 00:08:37.280]  因此在祈禱
[00:08:37.280 --> 00:08:39.240]  在工作裏面
[00:08:39.240 --> 00:08:40.800]  看到神工作
[00:08:40.800 --> 00:08:43.880]  1887年的11月
[00:08:43.880 --> 00:08:47.200]  有102位宣教士出現
[00:08:47.200 --> 00:08:48.600]  而且有足夠的經費
[00:08:48.600 --> 00:08:51.040]  招派他們去中國服侍
[00:08:51.040 --> 00:08:54.000]  你說多了兩個
[00:08:54.000 --> 00:08:55.560]  沒錯 多了兩個
[00:08:55.560 --> 00:08:57.720]  但後來知道這兩個宣教士
[00:08:57.720 --> 00:09:00.000]  在歐洲其他的差會
[00:09:00.000 --> 00:09:04.080]  託中國內地會派去中國
[00:09:04.080 --> 00:09:09.400]  而中國內地會他們差派的是100個
[00:09:09.400 --> 00:09:11.640]  在後來這100多個人
[00:09:11.640 --> 00:09:12.960]  他們在中國帶來了
[00:09:12.960 --> 00:09:17.240]  很重要對生命的福音的見證
[00:09:17.240 --> 00:09:19.440]  在很多很多不同的時代
[00:09:19.440 --> 00:09:21.360]  很多熟神的人
[00:09:21.360 --> 00:09:23.280]  他們看到需要
[00:09:23.280 --> 00:09:26.880]  他們都知道不是自己能夠去回應
[00:09:26.880 --> 00:09:29.840]  但神就感動他們向神尋求
[00:09:29.840 --> 00:09:33.120]  神就興起人來服侍
[00:09:33.120 --> 00:09:35.360]  來侍奉神
[00:09:35.360 --> 00:09:38.560]  我想我們教會都在神面前蒙恩
[00:09:38.560 --> 00:09:40.040]  在過去一段日子
[00:09:40.040 --> 00:09:42.640]  教會很清楚看到一個缺乏
[00:09:42.640 --> 00:09:44.320]  就是雖然有教睦同工
[00:09:44.320 --> 00:09:46.960]  但不足以去關懷牧羊
[00:09:46.960 --> 00:09:48.640]  很多弟兄姊妹
[00:09:48.640 --> 00:09:50.920]  所以感覺很需要更多弟兄姊妹起來
[00:09:50.920 --> 00:09:53.040]  能夠關懷牧羊
[00:09:53.040 --> 00:09:55.760]  可以做教導的服侍
[00:09:55.760 --> 00:09:56.920]  當時一直想的時候
[00:09:56.920 --> 00:09:58.920]  就思想祈禱
[00:09:58.920 --> 00:10:00.560]  然後就思想到
[00:10:00.560 --> 00:10:04.160]  去開始一些領袖訓練的服侍
[00:10:04.160 --> 00:10:05.240]  不知道大家知不知道
[00:10:05.240 --> 00:10:09.280]  今天下午領袖訓練的畢業禮
[00:10:09.280 --> 00:10:11.520]  有40位弟兄姊妹
[00:10:11.520 --> 00:10:15.080]  他們完成了18個月的培訓
[00:10:15.080 --> 00:10:17.160]  學習如何去關懷牧羊
[00:10:17.160 --> 00:10:19.800]  學習如何去教導聖經
[00:10:19.800 --> 00:10:22.640]  然後今天他們畢業
[00:10:22.640 --> 00:10:24.680]  很快他們會去到不同的崗位
[00:10:24.680 --> 00:10:28.400]  去服侍、去牧羊、去關懷
[00:10:28.400 --> 00:10:31.000]  神今天仍然在工作
[00:10:31.000 --> 00:10:34.920]  祂會透過某些人去召集其他人
[00:10:34.920 --> 00:10:36.920]  或者透過某些人
[00:10:36.920 --> 00:10:40.320]  你被召集去服侍
[00:10:40.320 --> 00:10:41.360]  我記得有一次
[00:10:41.360 --> 00:10:43.720]  有位師班員跟我說
[00:10:43.720 --> 00:10:44.880]  他說我很感謝神
[00:10:44.880 --> 00:10:47.120]  給我一個侍奉的崗位
[00:10:47.120 --> 00:10:48.760]  我就問他
[00:10:48.760 --> 00:10:52.240]  你為什麼會參加師班的服侍呢?
[00:10:52.240 --> 00:10:53.280]  他說沒有
[00:10:53.280 --> 00:10:54.200]  我崇拜的時候
[00:10:54.200 --> 00:10:55.440]  唱詩歌很投入
[00:10:55.440 --> 00:10:57.640]  很歡喜唱詩讚美神
[00:10:57.640 --> 00:10:59.840]  有一次在文安的時候
[00:10:59.840 --> 00:11:02.600]  前面的弟兄轉頭跟我說
[00:11:02.600 --> 00:11:03.920]  他說你唱歌唱得很好
[00:11:03.920 --> 00:11:07.600]  你快點唱詩班吧
[00:11:07.600 --> 00:11:09.840]  他一聽見的時候得到鼓勵
[00:11:09.840 --> 00:11:13.320]  對 為什麼我不去將自己的聲音獻唱
[00:11:13.320 --> 00:11:15.800]  可以去讚美侍奉神
[00:11:15.800 --> 00:11:18.200]  他說就此我就參加了師班
[00:11:18.200 --> 00:11:22.320]  一直在裡面唱詩歌頌
[00:11:22.320 --> 00:11:23.920]  或者是唱詩
[00:11:23.920 --> 00:11:26.360]  或者是其他方面的服侍
[00:11:26.360 --> 00:11:29.320]  甚至是在不同的工作崗位
[00:11:29.320 --> 00:11:32.560]  以你的崗位看作服侍神
[00:11:32.560 --> 00:11:34.120]  帶著正直
[00:11:34.120 --> 00:11:35.960]  帶著公義的生命
[00:11:35.960 --> 00:11:39.240]  在裡面去見證上帝
[00:11:39.240 --> 00:11:40.840]  神會用很多不同的方式
[00:11:40.840 --> 00:11:42.320]  來呼籲我們
[00:11:42.320 --> 00:11:45.160]  來侍奉祂
[00:11:45.160 --> 00:11:49.200]  今天我們是否也聽到這個呼籲
[00:11:49.200 --> 00:11:51.880]  來作服侍呢?
[00:11:51.880 --> 00:11:52.920]  當時我們看到
[00:11:52.920 --> 00:11:54.920]  神透過以色列來呼籲
[00:11:54.920 --> 00:11:56.360]  這群利美人
[00:11:56.360 --> 00:11:57.680]  這群殿役
[00:11:57.680 --> 00:11:59.320]  總共有多少個呢?
[00:11:59.320 --> 00:12:00.800]  如果你讀聖經下面的部分
[00:12:00.800 --> 00:12:03.840]  你就留意到有38位的利美人
[00:12:03.840 --> 00:12:07.600]  再加上220個的殿役
[00:12:07.600 --> 00:12:09.080]  他們就同心回應
[00:12:09.080 --> 00:12:11.480]  一起來到聖殿當中
[00:12:11.480 --> 00:12:14.560]  來建立侍奉的工作
[00:12:14.560 --> 00:12:16.360]  我們也感謝神
[00:12:16.360 --> 00:12:17.320]  這一群人
[00:12:17.320 --> 00:12:20.120]  他們被神所用
[00:12:20.120 --> 00:12:21.040]  我們再看下面
[00:12:21.040 --> 00:12:22.800]  我們看到神不單輕起人
[00:12:22.800 --> 00:12:23.880]  來服侍祂
[00:12:23.880 --> 00:12:25.960]  也看到人在侍奉過程
[00:12:25.960 --> 00:12:27.840]  他們學習全心全意
[00:12:27.840 --> 00:12:31.520]  依靠神的力量來侍奉
[00:12:31.520 --> 00:12:34.240]  在21節
[00:12:34.240 --> 00:12:36.640]  當時他們預備出發
[00:12:36.640 --> 00:12:37.520]  聖經就說到
[00:12:37.520 --> 00:12:40.000]  「以色列在阿哈雅河邊
[00:12:40.000 --> 00:12:41.800]  那裡宣告禁食
[00:12:41.800 --> 00:12:45.160]  為要在我們的神面前謙卑下來
[00:12:45.160 --> 00:12:47.200]  為自己和我們的孩子
[00:12:47.200 --> 00:12:49.640]  以及我們所有的財物
[00:12:49.640 --> 00:12:54.240]  尋求神指示一條暢通的道路」
[00:12:54.240 --> 00:12:55.320]  他們出發之前
[00:12:55.320 --> 00:12:57.240]  他們首先做一件事情
[00:12:57.240 --> 00:13:00.000]  他們就禁食祈禱
[00:13:00.000 --> 00:13:02.800]  聖經這裡沒有特別寫到祈禱
[00:13:02.800 --> 00:13:05.880]  但是舊的聖經一提到禁食的時候
[00:13:05.880 --> 00:13:10.400]  相信就是連繫在祈禱上面
[00:13:10.400 --> 00:13:15.600]  禁食是為了能夠更全心專心地祈禱
[00:13:15.600 --> 00:13:17.640]  特別是當時的社會
[00:13:17.640 --> 00:13:18.800]  不同我們這麼簡單
[00:13:18.800 --> 00:13:22.840]  出去一個餐廳叫一碟飯就可以吃飯
[00:13:22.840 --> 00:13:25.640]  他們為自己飯吃的準備
[00:13:25.640 --> 00:13:28.040]  是用很多時間
[00:13:28.040 --> 00:13:29.760]  當他們禁食祈禱的時候
[00:13:29.760 --> 00:13:31.680]  騰空了很多的空間
[00:13:31.680 --> 00:13:33.920]  可以更多地祈禱
[00:13:33.920 --> 00:13:36.320]  也可以更加向神表達出
[00:13:36.320 --> 00:13:39.160]  那份全心依靠神的心
[00:13:39.160 --> 00:13:39.840]  放下
[00:13:39.840 --> 00:13:42.400]  暫時放下自己身體的需要
[00:13:42.400 --> 00:13:45.320]  就專心來尋求神
[00:13:45.320 --> 00:13:48.240]  很清楚向神表達那種謙卑的心靈
[00:13:48.240 --> 00:13:52.280]  禁食也表明了一種謙卑自己
[00:13:52.280 --> 00:13:54.480]  刻苦己心
[00:13:54.480 --> 00:13:57.560]  說要能夠表明自己的需要
[00:13:57.560 --> 00:14:00.880]  謙卑承認我們需要神
[00:14:00.880 --> 00:14:02.120]  他們一直祈禱
[00:14:02.120 --> 00:14:03.880]  一直尋求
[00:14:03.880 --> 00:14:07.280]  向神尋求幫助
[00:14:07.280 --> 00:14:08.600]  我心裡也很感恩
[00:14:08.600 --> 00:14:12.640]  在教會在今年年初的時候開始了
[00:14:12.640 --> 00:14:15.320]  在每個月的第一個星期四
[00:14:15.320 --> 00:14:17.120]  七點到八點鐘
[00:14:17.120 --> 00:14:18.400]  祈禱會之前
[00:14:18.400 --> 00:14:20.880]  我們有一段時間禮堂開放
[00:14:20.880 --> 00:14:23.720]  頂姐妹會回來禁食祈禱
[00:14:23.720 --> 00:14:26.720]  越來越多頂姐妹回來參與
[00:14:26.720 --> 00:14:27.680]  我看到頂姐妹
[00:14:27.680 --> 00:14:30.760]  她們很認真在裡面尋求神
[00:14:30.760 --> 00:14:32.520]  來仰望神的幫助
[00:14:32.520 --> 00:14:34.680]  我心裡也很感恩
[00:14:34.680 --> 00:14:36.960]  我們需要祈禱
[00:14:36.960 --> 00:14:38.640]  今天有太多的時候
[00:14:38.640 --> 00:14:42.840]  我們願意去做很多不同的工作
[00:14:42.840 --> 00:14:46.360]  但是很少人願意毀身去祈禱
[00:14:46.360 --> 00:14:48.680]  去尋求神的工作
[00:14:48.680 --> 00:14:51.000]  也都真的讓我們手所作的功
[00:14:51.000 --> 00:14:54.000]  是出於神的力量
[00:14:54.000 --> 00:14:56.400]  這位法國聖經不斷在說
[00:14:56.400 --> 00:14:58.480]  若有服侍神的
[00:14:58.480 --> 00:15:02.600]  就當按著神所賜的力量服侍
[00:15:02.600 --> 00:15:04.960]  要侍奉神的人很明白
[00:15:04.960 --> 00:15:08.320]  如果什麼時候是自己的力量去做
[00:15:08.320 --> 00:15:12.000]  可能有一些表面的果效
[00:15:12.000 --> 00:15:15.040]  但是唯有真的靠著神的力量
[00:15:15.040 --> 00:15:16.520]  所做的事情
[00:15:16.520 --> 00:15:21.320]  是真的有屬靈的真實的果效
[00:15:21.320 --> 00:15:22.760]  以色列在那個時候
[00:15:22.760 --> 00:15:24.240]  他們一直在祈禱
[00:15:24.240 --> 00:15:27.960]  因為他們實在體會前面很大的難處
[00:15:27.960 --> 00:15:28.960]  有什麼難處呢?
[00:15:28.960 --> 00:15:30.560]  你記得他們在祈禱的時候
[00:15:30.560 --> 00:15:34.720]  求神保守他們和他們的孩子
[00:15:34.720 --> 00:15:36.720]  由巴比倫回到耶路撒冷
[00:15:36.720 --> 00:15:38.320]  要多久時間呢?
[00:15:38.320 --> 00:15:41.120]  上次我們有提及過
[00:15:41.120 --> 00:15:42.520]  四個月
[00:15:42.520 --> 00:15:43.440]  四個月時間
[00:15:43.440 --> 00:15:46.440]  而且那段路程不是很安全
[00:15:46.440 --> 00:15:49.720]  因為在整個波斯帝國的西面
[00:15:49.720 --> 00:15:52.040]  是一個比較混亂的地區
[00:15:52.040 --> 00:15:54.200]  治安不是很好
[00:15:54.200 --> 00:15:57.760]  在一些荒野上面一定有很多強盜
[00:15:57.760 --> 00:16:01.120]  甚至一些土匪埋伏在那裡
[00:16:01.120 --> 00:16:04.600]  可能他們會受到生命的危險
[00:16:04.600 --> 00:16:05.920]  所以他們很緊張
[00:16:05.920 --> 00:16:10.400]  一直要向神表達他們的倚靠和尋求
[00:16:10.400 --> 00:16:13.720]  除了人之外還有什麼呢?
[00:16:13.720 --> 00:16:15.080]  還有什麼呢?
[00:16:15.080 --> 00:16:17.320]  還有財寶
[00:16:17.320 --> 00:16:21.520]  你有沒有留意到他們會帶多少銀子上去呢?
[00:16:21.520 --> 00:16:22.680]  你剛才讀過的
[00:16:22.680 --> 00:16:25.320]  你看看二十六子
[00:16:25.320 --> 00:16:28.080]  多少公噸呢?
[00:16:28.080 --> 00:16:32.360]  有二十二公噸銀子
[00:16:32.360 --> 00:16:35.880]  一公噸是多少公斤呢?
[00:16:35.880 --> 00:16:38.120]  先考考大家
[00:16:38.120 --> 00:16:40.640]  是一千公斤
[00:16:40.640 --> 00:16:44.760]  一公噸一千公斤
[00:16:44.760 --> 00:16:46.800]  二十二公噸
[00:16:46.800 --> 00:16:48.440]  那些只是銀子而已
[00:16:48.440 --> 00:16:50.760]  都沒有計算那些金紙銀器
[00:16:50.760 --> 00:16:53.920]  那裡有幾千公斤
[00:16:53.920 --> 00:16:56.240]  這麼多的金銀
[00:16:56.240 --> 00:16:58.000]  我在想像著
[00:16:58.000 --> 00:17:01.480]  他們怎麼搬台去耶路撒冷
[00:17:01.480 --> 00:17:06.160]  用很多的生畜搬著台轉接的金銀
[00:17:06.160 --> 00:17:09.920]  過程裡面一定是很虛潛
[00:17:09.920 --> 00:17:12.720]  我相信都會引起很多人注意
[00:17:12.720 --> 00:17:15.440]  他們會知道很多很多土匪
[00:17:15.440 --> 00:17:17.040]  可能一早計劃好
[00:17:17.040 --> 00:17:20.120]  這次有生意做了
[00:17:20.120 --> 00:17:23.760]  是一件好像很不容易很危險的事情
[00:17:23.760 --> 00:17:25.560]  也都引起他們更加體會到
[00:17:25.560 --> 00:17:28.160]  他們需要神的幫助
[00:17:28.160 --> 00:17:28.840]  各位電影姐妹
[00:17:28.840 --> 00:17:31.200]  在跟隨神的路上
[00:17:31.200 --> 00:17:32.840]  你會發覺到
[00:17:32.840 --> 00:17:36.040]  很多時候要去跟隨神
[00:17:36.040 --> 00:17:38.840]  是有很多的艱難
[00:17:38.840 --> 00:17:42.600]  很多教徒都常常讀起詩篇的時候就說
[00:17:42.600 --> 00:17:47.360]  如果不是相信在活人之地得見神的恩惠
[00:17:47.360 --> 00:17:50.120]  就早已經喪膽
[00:17:50.120 --> 00:17:52.360]  如果不是相信神的保守
