
[00:00:00.000 --> 00:00:02.000]  我們在聖餐禮上
[00:02:44.000 --> 00:02:46.000]  一定要留意當中有什麼我們要理解
[00:02:46.000 --> 00:02:48.000]  激動是否被人激怒了
[00:02:48.000 --> 00:02:50.000]  不是
[00:02:50.000 --> 00:02:52.000]  生命記是三十二章十一節
[00:02:52.000 --> 00:02:54.000]  用過同一個字
[00:02:54.000 --> 00:02:56.000]  那裡有一幅圖畫
[00:02:56.000 --> 00:02:58.000]  經文這樣寫
[00:02:58.000 --> 00:03:00.000]  (中文)
[00:03:00.000 --> 00:03:02.000]  搞動就是激動的字
[00:03:02.000 --> 00:03:04.000]  (中文)
[00:03:04.000 --> 00:03:06.000]  (中文)
[00:03:06.000 --> 00:03:08.000]  (中文)
[00:03:08.000 --> 00:03:10.000]  (中文)
[00:03:10.000 --> 00:03:12.000]  這幅圖畫描寫
[00:03:12.000 --> 00:03:14.000]  有一隻老鷹可能是媽媽
[00:03:14.000 --> 00:03:17.000]  他很用力用爪抓住鳥巢
[00:03:17.000 --> 00:03:19.000]  搖它
[00:03:19.000 --> 00:03:21.000]  不斷搖它 搞動它
[00:03:21.000 --> 00:03:23.000]  令鳥巢不斷地震動
[00:03:23.000 --> 00:03:24.000]  做什麼呢?
[00:03:24.000 --> 00:03:27.000]  令裡面的小鷹很害怕
[00:03:27.000 --> 00:03:31.000]  想它跌出來學習飛翔
[00:03:31.000 --> 00:03:33.000]  不懂飛怎麼辦?
[00:03:33.000 --> 00:03:34.000]  不怕
[00:03:34.000 --> 00:03:36.000]  後來老鷹兩次擅展
[00:03:36.000 --> 00:03:38.000]  接住它在背後
[00:03:38.000 --> 00:03:41.000]  搞動就是激動同一個字
[00:03:41.000 --> 00:03:43.000]  你會看到激動這個字
[00:03:43.000 --> 00:03:45.000]  是帶有很激烈的動作
[00:03:45.000 --> 00:03:49.000]  會引來很大反應的一個字
[00:03:49.000 --> 00:03:52.000]  小鷹要被迫跳出安樂窩
[00:03:52.000 --> 00:03:53.000]  飛幾下
[00:03:53.000 --> 00:03:56.000]  以致它可以學習飛行
[00:03:56.000 --> 00:03:57.000]  又譬如聖經很多處的地方
[00:03:57.000 --> 00:03:58.000]  用這個字
[00:03:58.000 --> 00:04:00.000]  都是形容有軍隊
[00:04:00.000 --> 00:04:02.000]  有軍王
[00:04:02.000 --> 00:04:04.000]  有強國被激動
[00:04:04.000 --> 00:04:06.000]  然後起兵攻擊鄰國
[00:04:06.000 --> 00:04:09.000]  攻打目標 奪取城池
[00:04:09.000 --> 00:04:12.000]  完成神要他做的一些審判任務
[00:04:12.000 --> 00:04:15.000]  所以今天經文提到上帝激動
[00:04:15.000 --> 00:04:17.000]  不是很平靜的
[00:04:17.000 --> 00:04:19.000]  是動的 很激烈的
[00:04:19.000 --> 00:04:21.000]  是會引來很大的反應的
[00:04:21.000 --> 00:04:24.000]  可能是一些改變和變革
[00:04:24.000 --> 00:04:27.000]  經文一章一節介紹了一位軍王古烈
[00:04:27.000 --> 00:04:30.000]  歷史統稱為古烈大帝
[00:04:30.000 --> 00:04:32.000]  Cyrus the Great
[00:04:32.000 --> 00:04:34.000]  這個波斯人很厲害
[00:04:34.000 --> 00:04:36.000]  在他在位年間
[00:04:36.000 --> 00:04:41.000]  他將近東以至整個中亞的地方
[00:04:41.000 --> 00:04:44.000]  全部文明的國家都吞併了
[00:04:44.000 --> 00:04:46.000]  在他統治的時期
[00:04:46.000 --> 00:04:50.000]  波斯帝國是由東邊的印度河開始
[00:04:50.000 --> 00:04:51.000]  去到印度
[00:04:51.000 --> 00:04:52.000]  然後去到西邊
[00:04:52.000 --> 00:04:54.000]  土耳其 愛琴海那邊
[00:04:54.000 --> 00:04:56.000]  差點進入歐洲
[00:04:56.000 --> 00:04:59.000]  然後北邊就去到俄羅斯的底部
[00:04:59.000 --> 00:05:02.000]  南邊去到埃及
[00:05:02.000 --> 00:05:04.000]  很大的版圖
[00:05:04.000 --> 00:05:06.000]  所以這位古烈大帝很厲害
[00:05:06.000 --> 00:05:08.000]  他自稱的稱呼很長
[00:05:08.000 --> 00:05:11.000]  波斯的至高王 安善王 馬代王
[00:05:11.000 --> 00:05:13.000]  巴比倫王 蘇美及阿甲王
[00:05:13.000 --> 00:05:15.000]  以至世界四方之王
[00:05:15.000 --> 00:05:16.000]  很長
[00:05:16.000 --> 00:05:18.000]  什麼國都被他吞併了
[00:05:18.000 --> 00:05:19.000]  很厲害
[00:05:19.000 --> 00:05:23.000]  神為什麼要激動這個四方之王呢
[00:05:23.000 --> 00:05:25.000]  一章二節四節
[00:05:25.000 --> 00:05:27.000]  有個聖旨我們看到的內容
[00:05:27.000 --> 00:05:29.000]  說什麼呢
[00:05:29.000 --> 00:05:32.000]  他說古烈就這樣下了個聖旨
[00:05:32.000 --> 00:05:35.000]  耶和華天上的神將地上萬國給我
[00:05:35.000 --> 00:05:38.000]  又派我去為他回去
[00:05:38.000 --> 00:05:41.000]  猶大耶路撒冷建一個聖殿
[00:05:41.000 --> 00:05:44.000]  總之屬於他的人都回去
[00:05:44.000 --> 00:05:45.000]  其他人都要幫忙
[00:05:45.000 --> 00:05:47.000]  大約聖旨就是這樣說
[00:05:47.000 --> 00:05:49.000]  就這樣看我們看到
[00:05:49.000 --> 00:05:53.000]  上帝將萬國賜給他
[00:05:53.000 --> 00:05:54.000]  又提到以色列的神
[00:05:54.000 --> 00:05:55.000]  又提到耶路撒冷
[00:05:55.000 --> 00:05:57.000]  很熟悉
[00:05:57.000 --> 00:06:01.000]  會不會他真的信神呢
[00:06:01.000 --> 00:06:03.000]  不是的
[00:06:03.000 --> 00:06:06.000]  以賽亞書四十五章一早預告了
[00:06:06.000 --> 00:06:09.000]  古烈是不認識耶和華的
[00:06:09.000 --> 00:06:12.000]  但是神說雖然他不認識我
[00:06:12.000 --> 00:06:14.000]  我都會用他
[00:06:14.000 --> 00:06:15.000]  既然不認識耶和華
[00:06:15.000 --> 00:06:19.000]  為什麼他會這樣寫聖旨呢
[00:06:19.000 --> 00:06:23.000]  還是寫以斯拉記的作者作下去的
[00:06:23.000 --> 00:06:26.000]  考古幫助我們
[00:06:26.000 --> 00:06:28.000]  現在現存在大英博物館裡
[00:06:28.000 --> 00:06:30.000]  有一件很珍貴的文物
[00:06:30.000 --> 00:06:32.000]  叫做古烈滾筒
[00:06:32.000 --> 00:06:33.000]  是什麼呢
[00:06:33.000 --> 00:06:35.000]  是一塊石頭
[00:06:35.000 --> 00:06:38.000]  形狀像一個籃子
[00:06:38.000 --> 00:06:43.000]  或者像酒樓抽獎箱
[00:06:43.000 --> 00:06:45.000]  一個圓形的筒
[00:06:45.000 --> 00:06:46.000]  是石頭
[00:06:46.000 --> 00:06:47.000]  一個籃子形
[00:06:47.000 --> 00:06:50.000]  上面刻著一些攝影文字
[00:06:50.000 --> 00:06:53.000]  但刻了相反的攝影文字
[00:06:53.000 --> 00:06:56.000]  你想到為什麼文字要相反呢
[00:06:56.000 --> 00:06:58.000]  印東西
[00:06:58.000 --> 00:07:00.000]  將裡面的文字印成
[00:07:00.000 --> 00:07:02.000]  一些可以分發的
[00:07:02.000 --> 00:07:04.000]  傳遞的信函
[00:07:04.000 --> 00:07:06.000]  當然當時還沒有紙
[00:07:06.000 --> 00:07:08.000]  他們是用泥板
[00:07:08.000 --> 00:07:10.000]  這個石頭在上面滾過
[00:07:10.000 --> 00:07:13.000]  泥板上的字就印在這裡
[00:07:13.000 --> 00:07:15.000]  這個滾筒上面寫了什麼呢
[00:07:15.000 --> 00:07:17.000]  考古加拆解了
[00:07:17.000 --> 00:07:19.000]  他提到當中古烈被一位神明
[00:07:19.000 --> 00:07:21.000]  叫做馬杜格(Madoc)揀選
[00:07:21.000 --> 00:07:24.000]  他說我古烈被馬杜格神明揀選
[00:07:24.000 --> 00:07:25.000]  統治天下
[00:07:25.000 --> 00:07:27.000]  為要推翻末代巴比倫王
[00:07:27.000 --> 00:07:30.000]  拿坡尼道的暴政
[00:07:30.000 --> 00:07:33.000]  按照巴比倫神馬杜格的命令
[00:07:33.000 --> 00:07:35.000]  我現在將兩河流域的神像
[00:07:35.000 --> 00:07:38.000]  安置在他們原本的地方
[00:07:38.000 --> 00:07:40.000]  也將當中的人們
[00:07:40.000 --> 00:07:42.000]  讓他們回到原本居住的地方
[00:07:42.000 --> 00:07:44.000]  令他們可以歡喜
[00:07:44.000 --> 00:07:45.000]  可以快樂
[00:07:45.000 --> 00:07:47.000]  我古烈也會盡量重修
[00:07:47.000 --> 00:07:50.000]  重建這些聖殿廟宇
[00:07:50.000 --> 00:07:51.000]  什麼意思呢
[00:07:51.000 --> 00:07:55.000]  就是古烈對於巴比倫兩河流域的廟宇
[00:07:55.000 --> 00:07:58.000]  或信奉的宗教人士宣佈
[00:07:58.000 --> 00:08:01.000]  你們可以將神像拿回廟宇
[00:08:01.000 --> 00:08:05.000]  你們還可以回到原本居住的地方
[00:08:05.000 --> 00:08:07.000]  他在做什麼呢
[00:08:07.000 --> 00:08:09.000]  他在做一個宗教的德政
[00:08:09.000 --> 00:08:12.000]  去安撫天下的民心
[00:08:12.000 --> 00:08:15.000]  當你將古烈滾筒的文字
[00:08:15.000 --> 00:08:17.000]  和聖經的伊斯拉記
[00:08:17.000 --> 00:08:19.000]  一張二至四節的文字一比
[00:08:19.000 --> 00:08:22.000]  你會發覺其實他也是在做差不多的事
[00:08:22.000 --> 00:08:24.000]  都是讓一些宗教各歸各位
[00:08:24.000 --> 00:08:28.000]  讓人民可以回到原本居住的地方
[00:08:28.000 --> 00:08:32.000]  並且重建他們的廟宇聖殿
[00:08:32.000 --> 00:08:34.000]  什麼意思呢
[00:08:34.000 --> 00:08:37.000]  就是古烈用一個很高超的政治手段
[00:08:37.000 --> 00:08:41.000]  去安撫剛剛得到的天下的民心
[00:08:41.000 --> 00:08:44.000]  同時他極力塑造一個開明的形象
[00:08:44.000 --> 00:08:46.000]  我和以前的拿波尼度不同
[00:08:46.000 --> 00:08:49.000]  巴比倫人就搶了你們的神明
[00:08:49.000 --> 00:08:51.000]  將你們的人才搶去他們自己的地方
[00:08:51.000 --> 00:08:53.000]  又拿了你們的金銀財寶
[00:08:53.000 --> 00:08:54.000]  現在不是
[00:08:54.000 --> 00:08:57.000]  我反過來送你們回到原本的地方
[00:08:57.000 --> 00:08:58.000]  事實證明
[00:08:58.000 --> 00:09:01.000]  古烈這個宗教懷柔的政策非常成功
[00:09:01.000 --> 00:09:05.000]  波斯帝國220年的歷史裡
[00:09:05.000 --> 00:09:07.000]  不是太多的叛亂發生
[00:09:07.000 --> 00:09:09.000]  猶太人更加沒有在當中
[00:09:09.000 --> 00:09:11.000]  太多的聲音去吵
[00:09:11.000 --> 00:09:13.000]  波尼人會問
[00:09:13.000 --> 00:09:16.000]  既然聖經寫到明說古烈這樣說
[00:09:16.000 --> 00:09:21.000]  那他是不是真的受到天上的神耶和華委派呢
[00:09:21.000 --> 00:09:24.000]  我們看聖經真的有時候要動一下腦筋
[00:09:24.000 --> 00:09:26.000]  不可以單從字面理解
[00:09:26.000 --> 00:09:28.000]  古烈或者這裡說
[00:09:28.000 --> 00:09:31.000]  他真的說了這番話是什麼意思
[00:09:31.000 --> 00:09:36.000]  現在我們看到的政治人物的事情你就明白了
[00:09:36.000 --> 00:09:38.000]  台灣的馬英九總統
[00:09:38.000 --> 00:09:41.000]  2008年總統選舉的時候
[00:09:41.000 --> 00:09:44.000]  曾經有人幫他傳了一份文章出來
[00:09:44.000 --> 00:09:50.000]  說他馬英九已經接受台北伶良堂周牧師的洗禮
[00:09:50.000 --> 00:09:53.000]  是上帝揀選的僕人
[00:09:53.000 --> 00:09:56.000]  做什麼?助選
[00:09:56.000 --> 00:10:01.000]  馬英九的姐姐甚至利用彌撒的時間到天主教堂去拉票
[00:10:01.000 --> 00:10:04.000]  問問馬英九他又無伶兩可
[00:10:04.000 --> 00:10:07.000]  他又不否認又不認
[00:10:07.000 --> 00:10:09.000]  其實他對每一個宗教都是這樣的
[00:10:09.000 --> 00:10:11.000]  他去到教堂就祈禱
[00:10:11.000 --> 00:10:13.000]  進到佛堂就上香
[00:10:13.000 --> 00:10:15.000]  去到道觀就鞠躬
[00:10:15.000 --> 00:10:19.000]  政治手段懷柔
[00:10:19.000 --> 00:10:21.000]  希望讓每個人都喜歡他
[00:10:21.000 --> 00:10:23.000]  安撫天下
[00:10:23.000 --> 00:10:26.000]  古烈他的動作是政治的
[00:10:26.000 --> 00:10:29.000]  一個政治的動機
[00:10:29.000 --> 00:10:32.000]  但是伊斯蘭克作者是不是在說這件事呢?
[00:10:32.000 --> 00:10:36.000]  他說即使古烈有這個政治的動機
[00:10:36.000 --> 00:10:38.000]  聖經的經文讓我們看什麼呢?
[00:10:38.000 --> 00:10:43.000]  就是讓我們看在這個背後神怎樣出手
[00:10:43.000 --> 00:10:46.000]  一章一節告訴我們兩件事
[00:10:46.000 --> 00:10:50.000]  第一在歷史裡真的發生這件事
[00:10:50.000 --> 00:10:52.000]  第一句話就說
[00:10:52.000 --> 00:10:55.000]  波斯王古烈元年
[00:10:55.000 --> 00:10:59.000]  聖經用古烈大帝當成一個年號
[00:10:59.000 --> 00:11:02.000]  當成一個時間的記號
[00:11:02.000 --> 00:11:06.000]  第二這件事誰是主角呢?
[00:11:06.000 --> 00:11:08.000]  是不是古烈呢?
[00:11:08.000 --> 00:11:10.000]  不是,上帝才是主角
[00:11:10.000 --> 00:11:13.000]  原來希伯來文的原文可以這樣直譯
[00:11:13.000 --> 00:11:15.000]  波斯王古烈元年
[00:11:15.000 --> 00:11:18.000]  為要完成耶和華的話
[00:11:18.000 --> 00:11:21.000]  就是籍耶利米口所說的
[00:11:21.000 --> 00:11:26.000]  耶和華就使那波斯王古烈的靈被激動
[00:11:26.000 --> 00:11:29.000]  兩次重複耶和華
[00:11:29.000 --> 00:11:30.000]  耶和華
[00:11:30.000 --> 00:11:33.000]  耶和華神早就計劃了
[00:11:33.000 --> 00:11:35.000]  現在祂要完成祂
[00:11:35.000 --> 00:11:36.000]  所以祂激動古烈
[00:11:36.000 --> 00:11:40.000]  引發一連串的反應和事件
[00:11:40.000 --> 00:11:43.000]  當這個古烈大帝以為自己運籌為額
[00:11:43.000 --> 00:11:45.000]  但是從頭到尾
[00:11:45.000 --> 00:11:47.000]  祂都不是主角
[00:11:47.000 --> 00:11:51.000]  大帝頭上有上帝
[00:11:51.000 --> 00:11:53.000]  上帝才是主角
[00:11:53.000 --> 00:11:55.000]  基文要我們進入以斯拉記
[00:11:55.000 --> 00:11:56.000]  尼希米記的時候
[00:11:56.000 --> 00:11:57.000]  先校正我們的視野
[00:11:57.000 --> 00:11:59.000]  看清楚這段歷史
[00:11:59.000 --> 00:12:01.000]  我們要懂得看
[00:12:01.000 --> 00:12:03.000]  神的子民要懂得看歷史
[00:12:03.000 --> 00:12:04.000]  在歷史裡面
[00:12:04.000 --> 00:12:05.000]  神在做什麼
[00:12:05.000 --> 00:12:07.000]  祂主動做什麼
[00:12:07.000 --> 00:12:09.000]  這是屬於神的人
[00:12:09.000 --> 00:12:11.000]  應該有的世界觀
[00:12:11.000 --> 00:12:13.000]  大帝是厲害
[00:12:13.000 --> 00:12:15.000]  不過頭上有上帝
[00:12:15.000 --> 00:12:17.000]  就算祂不懂耶和華
[00:12:17.000 --> 00:12:18.000]  神都說我可以用祂
[00:12:18.000 --> 00:12:21.000]  去成就自己的計劃
[00:12:21.000 --> 00:12:22.000]  神告訴你
[00:12:22.000 --> 00:12:24.000]  祂掌管
[00:12:24.000 --> 00:12:26.000]  祂是坐著為王的
[00:12:26.000 --> 00:12:28.000]  大帝頭上有什麼
[00:12:28.000 --> 00:12:29.000]  上帝
[00:12:29.000 --> 00:12:31.000]  《色經學者》指出
[00:12:31.000 --> 00:12:33.000]  裡面提到耶利米的名字
[00:12:33.000 --> 00:12:35.000]  說祂說了一些話
[00:12:35.000 --> 00:12:38.000]  這裡就在耶利米書的五十一章找到
[00:12:38.000 --> 00:12:41.000]  當中提到耶利米說過的預言
[00:12:41.000 --> 00:12:43.000]  祂宣告神會激動
[00:12:43.000 --> 00:12:45.000]  馬代波斯的君王
[00:12:45.000 --> 00:12:46.000]  去攻打巴比倫
[00:12:46.000 --> 00:12:48.000]  為祂報仇
[00:12:48.000 --> 00:12:49.000]  報什麼仇
[00:12:49.000 --> 00:12:51.000]  就是拆毀耶路撒冷聖殿的仇
[00:12:51.000 --> 00:12:52.000]  後來經文也提到
[00:12:52.000 --> 00:12:54.000]  會重建聖殿
[00:12:54.000 --> 00:12:56.000]  會讓秘魯的子民
[00:12:56.000 --> 00:12:57.000]  回到耶路撒冷
[00:12:57.000 --> 00:12:59.000]  神早就計劃了
[00:12:59.000 --> 00:13:01.000]  而且是五十多年前
[00:13:01.000 --> 00:13:03.000]  已經說了
[00:13:03.000 --> 00:13:05.000]  現在我們其實都不知道
[00:13:05.000 --> 00:13:07.000]  誰是古列
[00:13:07.000 --> 00:13:09.000]  但我們仍然認得
[00:13:09.000 --> 00:13:12.000]  大帝頭上的那位上帝
[00:13:12.000 --> 00:13:14.000]  我們仍然在追隨著祂
[00:13:14.000 --> 00:13:17.000]  在悠長的歷史裡面
[00:13:17.000 --> 00:13:19.000]  一個器皿
[00:13:19.000 --> 00:13:22.000]  不能夠取代祂的主人
[00:13:22.000 --> 00:13:24.000]  我們其實都可以用同樣的歷史觀
[00:13:24.000 --> 00:13:27.000]  去看我們身邊的歷史
[00:13:27.000 --> 00:13:29.000]  說回我們自己宣導會
[00:13:29.000 --> 00:13:31.000]  宣導會堂會有百多個
[00:13:31.000 --> 00:13:35.000]  是香港的中派裡面
[00:13:35.000 --> 00:13:38.000]  第二多堂會的中派
[00:13:38.000 --> 00:13:40.000]  梁家騮院長這樣分析
[00:13:40.000 --> 00:13:42.000]  要歸功給宣導會
[00:13:42.000 --> 00:13:43.000]  1970年之後
[00:13:43.000 --> 00:13:46.000]  大力推動報道直堂的緣故
[00:13:46.000 --> 00:13:47.000]  當時很多教會
[00:13:47.000 --> 00:13:50.000]  無論大中小都努力去直堂
[00:13:50.000 --> 00:13:52.000]  北宣當然有直堂
[00:13:52.000 --> 00:13:54.000]  而北宣是在宣導會裡面
[00:13:54.000 --> 00:13:56.000]  直堂最多的堂會
[00:13:56.000 --> 00:13:59.000]  先後開拓了24間的分堂
[00:13:59.000 --> 00:14:00.000]  有些分堂
[00:14:00.000 --> 00:14:01.000]  甚至有自己的分堂
[00:14:01.000 --> 00:14:03.000]  上個星期你聽孟穆斯說
[00:14:03.000 --> 00:14:07.000]  宣紀堂他們都開分堂
[00:14:07.000 --> 00:14:09.000]  現在回望歷史
[00:14:09.000 --> 00:14:11.000]  神的手在做什麼呢?
[00:14:11.000 --> 00:14:12.000]  除了有北宣
[00:14:12.000 --> 00:14:16.000]  或者教會的弟兄姊妹去工作之外
[00:14:16.000 --> 00:14:21.000]  在1970年發生了什麼事呢?
[00:14:21.000 --> 00:14:22.000]  可能你說我是80後90後
[00:14:22.000 --> 00:14:25.000]  我都還沒出生
[00:14:25.000 --> 00:14:26.000]  1970年仍然是
[00:14:26.000 --> 00:14:29.000]  港英政府統治的時代
[00:14:29.000 --> 00:14:31.000]  哪一個總督?
[00:14:31.000 --> 00:14:34.000]  麥理浩
[00:14:34.000 --> 00:14:38.000]  這些是80後
[00:14:38.000 --> 00:14:40.000]  麥理浩
[00:14:40.000 --> 00:14:41.000]  你不認識他
[00:14:41.000 --> 00:14:42.000]  你都走過他的路
[00:14:42.000 --> 00:14:45.000]  麥理浩厲害
[00:14:45.000 --> 00:14:47.000]  歷史學家研究
[00:14:47.000 --> 00:14:50.000]  當時香港經歷了六七年的暴動
[00:14:50.000 --> 00:14:52.000]  港英政府發現不行
[00:14:52.000 --> 00:14:53.000]  他們很害怕
[00:14:53.000 --> 00:14:54.000]  被激動
[00:14:54.000 --> 00:14:55.000]  要調整的政策
[00:14:55.000 --> 00:14:56.000]  要改革
[00:14:56.000 --> 00:14:58.000]  改變治理香港的方針
[00:14:58.000 --> 00:15:00.000]  於是派了麥理浩來
[00:15:00.000 --> 00:15:02.000]  麥理浩來到香港之後
[00:15:02.000 --> 00:15:05.000]  他一連串提出了不同的辯文措施
[00:15:05.000 --> 00:15:07.000]  改革香港的政府
[00:15:07.000 --> 00:15:09.000]  亦都努力改善香港人生活的狀況
[00:15:09.000 --> 00:15:14.000]  令到香港在當時開始成為亞洲四小龍
[00:15:14.000 --> 00:15:17.000]  到今天我們仍然受惠於他的德政
[00:15:17.000 --> 00:15:19.000]  廉政公署
[00:15:19.000 --> 00:15:21.000]  當時麥理浩時代
[00:15:21.000 --> 00:15:24.000]  九年免費教育
[00:15:24.000 --> 00:15:26.000]  還有很多其他政策
[00:15:26.000 --> 00:15:27.000]  現在看來
[00:15:27.000 --> 00:15:28.000]  其實這些政策
[00:15:28.000 --> 00:15:29.000]  神在背後都在用
[00:15:29.000 --> 00:15:31.000]  用來傳福音
[00:15:31.000 --> 00:15:34.000]  對比一下我們自己北宣直堂的歷史
[00:15:34.000 --> 00:15:37.000]  當時麥理浩提出十年建屋計劃
[00:15:37.000 --> 00:15:38.000]  即是七年開始
[00:15:38.000 --> 00:15:41.000]  他要為150萬人提供公屋
[00:15:41.000 --> 00:15:46.000]  當時北宣就開始去公屋直堂
[00:15:46.000 --> 00:15:48.000]  在黃竹坑村
[00:15:48.000 --> 00:15:49.000]  不過現在拆了
[00:15:49.000 --> 00:15:52.000]  在麗窯村我們有直堂
[00:15:52.000 --> 00:15:53.000]  麥理浩又提出
[00:15:53.000 --> 00:15:55.000]  香港人口會膨脹
[00:15:55.000 --> 00:15:57.000]  所以要開發新市鎮
[00:15:57.000 --> 00:16:02.000]  發展沙田、大埔、粉嶺、上水屯門等衛星城市
[00:16:02.000 --> 00:16:04.000]  並且在他那個時代開始
[00:16:04.000 --> 00:16:06.000]  研究馬鞍山
[00:16:06.000 --> 00:16:09.000]  研究將軍澳新市鎮的規劃
[00:16:09.000 --> 00:16:12.000]  到今天這些東西都落實了
[00:16:12.000 --> 00:16:13.000]  所以早期北宣
[00:16:13.000 --> 00:16:16.000]  有在元朗有兩間分堂
[00:16:16.000 --> 00:16:22.000]  亦都後來在將軍澳有兩間分堂
[00:16:22.000 --> 00:16:26.000]  麥理浩年代亦都興建了地下鐵路
[00:16:26.000 --> 00:16:28.000]  早期我們去了美孚
[00:16:28.000 --> 00:16:33.000]  後來在康怡、樂富、柴灣、東涌、油塘
[00:16:33.000 --> 00:16:35.000]  當然有將軍澳
[00:16:35.000 --> 00:16:37.000]  現在我們去了哪裏?
[00:16:37.000 --> 00:16:40.000]  最新的直堂
[00:16:40.000 --> 00:16:43.000]  這是發預言
[00:16:43.000 --> 00:16:44.000]  黃竹坑
[00:16:44.000 --> 00:16:45.000]  我們回到黃竹坑
[00:16:45.000 --> 00:16:49.000]  黃竹坑村的教會搬到石牌灣
[00:16:49.000 --> 00:16:53.000]  我們回到黃竹坑因為地鐵發展
[00:16:53.000 --> 00:16:55.000]  我們要帶一個歷史觀
[00:16:55.000 --> 00:16:58.000]  是神在萬事裏面作事的
[00:16:58.000 --> 00:17:01.000]  我們唱的此禮曲
[00:17:01.000 --> 00:17:02.000]  我們都是這樣說的
[00:17:02.000 --> 00:17:04.000]  萬事他皆能成
[00:17:04.000 --> 00:17:06.000]  但你信不信呢?
[00:17:06.000 --> 00:17:08.000]  我們要用歷史的眼光看
[00:17:08.000 --> 00:17:10.000]  用神的眼光看
