
[00:00:00.000 --> 00:00:04.540]  請大家一同看一節聖經
[00:10:30.200 --> 00:10:33.200]  第六章十二篇
[00:10:33.200 --> 00:10:38.200]  提到為真道打美好的仗
[00:10:38.200 --> 00:10:40.200]  裏面有兩個意思
[00:10:40.200 --> 00:10:42.200]  第一
[00:10:42.200 --> 00:10:44.200]  是傳福音
[00:10:44.200 --> 00:10:45.200]  第二
[00:10:45.200 --> 00:10:48.200]  就是持守真道
[00:10:48.200 --> 00:10:52.200]  我們要遵行真道
[00:10:52.200 --> 00:10:56.200]  我們自己要守住真道
[00:10:56.200 --> 00:11:02.200]  讓真道在我們的生活裏面被遵循
[00:11:02.200 --> 00:11:05.200]  這也是一個戰爭
[00:11:05.200 --> 00:11:10.200]  我們在這件事上也要打美好的仗
[00:11:10.200 --> 00:11:19.200]  這是保羅講這句話的時候裏面一個很清楚明確的內容
[00:11:19.200 --> 00:11:22.200]  所以一方面我們要傳福音
[00:11:22.200 --> 00:11:26.200]  同時要守住真道
[00:11:26.200 --> 00:11:28.200]  要遵行真道
[00:11:28.200 --> 00:11:31.200]  這兩個因素合在一起
[00:11:31.200 --> 00:11:36.200]  就是為真道打美好的仗
[00:11:36.200 --> 00:11:40.200]  再請回到提摩太後書
[00:11:40.200 --> 00:11:42.200]  第四章
[00:11:42.200 --> 00:11:45.200]  第一第二篇
[00:11:45.200 --> 00:11:50.200]  我在神面前並在將來審判活人死人的基督耶穌面前
[00:11:50.200 --> 00:11:53.200]  憑著他的演繹和他的角度祝福你
[00:11:53.200 --> 00:11:56.200]  務要全道無論得時不得時
[00:11:56.200 --> 00:12:00.200]  總要專心並用法官的忍耐各樣的教訓
[00:12:00.200 --> 00:12:03.200]  責備人警戒人斷面人
[00:12:03.200 --> 00:12:07.200]  這裡告訴我們傳福音
[00:12:07.200 --> 00:12:11.200]  保羅很重要的話
[00:12:11.200 --> 00:12:13.200]  他說提摩太后
[00:12:13.200 --> 00:12:15.200]  祝福你
[00:12:15.200 --> 00:12:19.200]  祝福這兩個字的原文
[00:12:19.200 --> 00:12:24.200]  是一個當時的軍事上的詞句
[00:12:24.200 --> 00:12:29.200]  是一個上級發下來的命令
[00:12:29.200 --> 00:12:32.200]  是不可以不聽的
[00:12:32.200 --> 00:12:34.200]  在保羅的心目中
[00:12:34.200 --> 00:12:39.200]  提摩太已經投入福音的隊伍裏面
[00:12:39.200 --> 00:12:48.200]  提摩太已經投入福音的隊伍裏面
[00:12:48.200 --> 00:12:52.200]  他已經做了福音的精兵
[00:12:52.200 --> 00:12:57.200]  所以保羅就直接用軍事的詞句向他講
[00:12:57.200 --> 00:13:00.200]  所以保羅就直接用軍事的詞語跟他說
[00:13:00.200 --> 00:13:01.200]  提摩太
[00:13:01.200 --> 00:13:04.200]  你得時不得時
[00:13:04.200 --> 00:13:07.200]  務要全道
[00:13:07.200 --> 00:13:09.200]  我在神面前
[00:13:09.200 --> 00:13:12.200]  在基督面前
[00:13:12.200 --> 00:13:14.200]  執著他的國度
[00:13:14.200 --> 00:13:16.200]  和他的榮耀
[00:13:16.200 --> 00:13:18.200]  和他的全民
[00:13:18.200 --> 00:13:19.200]  和他的團兵
[00:13:19.200 --> 00:13:21.200]  和他將來的審判
[00:13:21.200 --> 00:13:23.200]  祝福你
[00:13:23.200 --> 00:13:26.200]  你一定要做這件事
[00:13:26.200 --> 00:13:29.200]  無論得時不得時
[00:13:29.200 --> 00:13:34.200]  總要專心
[00:13:34.200 --> 00:13:38.200]  什麼時候才得時呢?
[00:13:38.200 --> 00:13:41.200]  在我們的環境裏面
[00:13:41.200 --> 00:13:43.200]  真正的來講
[00:13:43.200 --> 00:13:46.200]  沒有任何一個時間是得時的
[00:13:46.200 --> 00:13:49.200]  沒有一個時間是真正得時的
[00:13:49.200 --> 00:13:51.200]  每一個時間都有傳福音的難處
[00:13:51.200 --> 00:13:54.200]  每一個時間都有傳福音的難處
[00:13:54.200 --> 00:13:56.200]  但是感謝神
[00:13:56.200 --> 00:13:58.200]  有一個祖的僕人
[00:13:58.200 --> 00:14:00.200]  是在祖後第四世紀
[00:14:00.200 --> 00:14:06.200]  他解釋這句話
[00:14:06.200 --> 00:14:09.200]  得時不得時在於我們
[00:14:09.200 --> 00:14:16.200]  傳授著的心智和態度
[00:14:16.200 --> 00:14:18.200]  我們要傳福音的時候
[00:14:18.200 --> 00:14:21.200]  就是得時
[00:14:21.200 --> 00:14:23.200]  在沒有機會裏面
[00:14:23.200 --> 00:14:25.200]  我們可以創造機會
[00:14:25.200 --> 00:14:28.200]  在沒有路的地方
[00:14:28.200 --> 00:14:30.200]  我們可以走出一條路
[00:14:30.200 --> 00:14:35.200]  所以得時不得時在於我們
[00:14:35.200 --> 00:14:38.200]  這是真實的
[00:14:38.200 --> 00:14:40.200]  保羅傳福音
[00:14:40.200 --> 00:14:43.200]  什麼時候得時呢?
[00:14:43.200 --> 00:14:46.200]  總是不得時
[00:14:46.200 --> 00:14:51.200]  表面上看處處都有難處
[00:14:51.200 --> 00:14:54.200]  但是當他憑著信心
[00:14:54.200 --> 00:15:00.200]  和獻身的精神去做的時候
[00:15:00.200 --> 00:15:02.200]  門就開了
[00:15:02.200 --> 00:15:04.200]  但是保羅說
[00:15:04.200 --> 00:15:11.200]  門開了敵對也多
[00:15:11.200 --> 00:15:16.200]  門開了難處也大
[00:15:16.200 --> 00:15:18.200]  雖然難處大
[00:15:18.200 --> 00:15:20.200]  難處多
[00:15:20.200 --> 00:15:23.200]  門還是開了
[00:15:23.200 --> 00:15:26.200]  因為他肯去做
[00:15:26.200 --> 00:15:30.200]  祖給他一個敞開的門
[00:15:30.200 --> 00:15:31.200]  感謝神
[00:15:31.200 --> 00:15:34.200]  在神的帶領之下
[00:15:34.200 --> 00:15:38.200]  沒有機會的地方可以有機會
[00:15:38.200 --> 00:15:41.200]  不得時可以變成得時
[00:15:41.200 --> 00:15:43.200]  就是幫助我們
[00:15:43.200 --> 00:15:46.200]  把一切的不得時都變成得時
[00:15:46.200 --> 00:15:47.200]  求神幫助我們
[00:15:47.200 --> 00:15:49.200]  把一切的不得時都變成得時
[00:15:49.200 --> 00:15:51.200]  還有下面說
[00:15:51.200 --> 00:15:55.200]  用各樣的教訓
[00:15:55.200 --> 00:15:59.200]  不同的人需要不同的教訓
[00:15:59.200 --> 00:16:05.200]  不同的場合需要不同的教訓方式
[00:16:05.200 --> 00:16:10.200]  所以在各樣的教訓這句話裏面
[00:16:10.200 --> 00:16:19.200]  包括了各種的話和各種的方式的意思在裏面
[00:16:19.200 --> 00:16:23.200]  喚福音需要各種的方式
[00:16:23.200 --> 00:16:29.200]  包括文字工作的方式
[00:16:29.200 --> 00:16:34.200]  文字工作是一個很重要的方式
[00:16:34.200 --> 00:16:36.200]  歷史記載
[00:16:36.200 --> 00:16:41.200]  有一次馬丁路德做夢
[00:16:41.200 --> 00:16:45.200]  夢見撒旦到他面前
[00:16:45.200 --> 00:16:47.200]  馬丁路德就在檯面
[00:16:47.200 --> 00:16:50.200]  抓幾個墨水瓶向撒旦拖過去
[00:16:50.200 --> 00:16:52.200]  馬丁路德就在檯面
[00:16:52.200 --> 00:16:54.200]  撿起一個墨水瓶扔過去
[00:16:54.200 --> 00:16:55.200]  很稀奇
[00:16:55.200 --> 00:16:56.200]  不是別的
[00:16:56.200 --> 00:16:57.200]  不是其他的東西
[00:16:57.200 --> 00:16:58.200]  只是墨水瓶
[00:16:58.200 --> 00:17:00.200]  拿一個墨水瓶
[00:17:00.200 --> 00:17:03.200]  很值得我們思想
[00:17:03.200 --> 00:17:07.200]  我們怎樣和撒旦作戰
[00:17:07.200 --> 00:17:10.200]  這個墨水瓶很重要
[00:17:10.200 --> 00:17:12.200]  我們用墨水來寫
[00:17:12.200 --> 00:17:14.200]  文字工作
[00:17:14.200 --> 00:17:21.200]  是福音征戰裏面很重要的一項
[00:17:21.200 --> 00:17:22.200]  有人說過
[00:17:22.200 --> 00:17:25.200]  誰能夠掌握出版
[00:17:25.200 --> 00:17:29.200]  誰就能夠掌握思想的戰爭
[00:17:29.200 --> 00:17:33.200]  今天有思想爭奪戰
[00:17:33.200 --> 00:17:36.200]  誰掌握出版
[00:17:36.200 --> 00:17:38.200]  誰就得勝
[00:17:38.200 --> 00:17:43.200]  這是一個很嚴肅的事實
[00:17:43.200 --> 00:17:48.200]  書籍的影響非常大
[00:17:48.200 --> 00:17:51.200]  不但影響的範圍廣
[00:17:51.200 --> 00:17:57.200]  而且影響很久遠
[00:17:57.200 --> 00:18:00.200]  西洋的印刷術
[00:18:00.200 --> 00:18:04.200]  在第十五世紀的中葉開始
[00:18:04.200 --> 00:18:06.200]  印的第一本書
[00:18:06.200 --> 00:18:10.200]  就是《聖經流傳》
[00:18:10.200 --> 00:18:13.200]  到了一九五六年
[00:18:13.200 --> 00:18:19.200]  就是《聖經流傳》
[00:18:19.200 --> 00:18:23.200]  到了一九五二年
[00:18:23.200 --> 00:18:27.200]  這本《聖經》是五百週年紀念
[00:18:27.200 --> 00:18:30.200]  這是神的恩典
[00:18:30.200 --> 00:18:37.200]  但是後來居上的不是《聖經》
[00:18:37.200 --> 00:18:41.200]  是很多其他的書籍
[00:18:41.200 --> 00:18:44.200]  今天之所以掌握出版
[00:18:44.200 --> 00:18:46.200]  是誰掌握出版
[00:18:46.200 --> 00:18:49.200]  不是基督教
[00:18:49.200 --> 00:18:52.200]  但是有不少和基督的真理
[00:18:52.200 --> 00:18:56.200]  有衝突的對立的一些思想
[00:18:56.200 --> 00:19:00.200]  很多和基督教有衝突和對立的思想
[00:19:00.200 --> 00:19:03.200]  我有好幾次經過紐約的
[00:19:03.200 --> 00:19:06.200]  耶和華見證人的出版機構
[00:19:06.200 --> 00:19:08.200]  我有好幾次經過紐約的
[00:19:08.200 --> 00:19:10.200]  耶和華見證人的出版所
[00:19:10.200 --> 00:19:13.200]  非常大規模的
[00:19:13.200 --> 00:19:17.200]  有人做了統計的報告
[00:19:17.200 --> 00:19:21.200]  在基督教的文字工作裏面
[00:19:21.200 --> 00:19:24.200]  最強的兩個團體
[00:19:24.200 --> 00:19:28.200]  一個是耶和華見證人
[00:19:28.200 --> 00:19:31.200]  一個是安息日會
[00:19:31.200 --> 00:19:33.200]  這是事實
[00:19:33.200 --> 00:19:39.200]  一些有純正信仰的團體
[00:19:39.200 --> 00:19:42.200]  在文字的工作上
[00:19:42.200 --> 00:19:48.200]  是不夠注意
[00:19:48.200 --> 00:19:50.200]  本堂在說
[00:19:50.200 --> 00:19:56.200]  今年是我們開堂的29年
[00:19:56.200 --> 00:20:01.200]  是我們第一次文字工作
[00:20:01.200 --> 00:20:05.200]  他是我們第一次文字工作的主人
[00:20:05.200 --> 00:20:06.200]  有點太晚了
[00:20:06.200 --> 00:20:08.200]  有些是遲了一點
[00:20:08.200 --> 00:20:10.200]  早應該有了
[00:20:10.200 --> 00:20:12.200]  但是不怕晚
[00:20:12.200 --> 00:20:13.200]  但不怕遲
[00:20:13.200 --> 00:20:15.200]  讓我們有一個開始
[00:20:15.200 --> 00:20:22.200]  我們本堂所以有好多主人
[00:20:22.200 --> 00:20:24.200]  我們本堂之所以有好多主人
[00:20:24.200 --> 00:20:26.200]  不同類型的主人
[00:20:26.200 --> 00:20:30.200]  就是要把我們的心胸擴展
[00:20:30.200 --> 00:20:33.200]  把我們的眼光擴展
[00:20:33.200 --> 00:20:37.200]  把我們的負擔範圍擴展
[00:20:37.200 --> 00:20:43.200]  讓我們注意全部神的聖供
[00:20:43.200 --> 00:20:47.200]  不單單看自己一間的堂
[00:20:47.200 --> 00:20:51.200]  不單單看自己一點點的工作
[00:20:51.200 --> 00:20:53.200]  我們要想到
[00:20:53.200 --> 00:20:55.200]  要關心到
[00:20:55.200 --> 00:20:58.200]  基督整個的國度
[00:20:58.200 --> 00:21:01.200]  我們是屬於那個國度
[00:21:01.200 --> 00:21:03.200]  所以我們要注意
[00:21:03.200 --> 00:21:06.200]  關心國度裏面各樣的聖供
[00:21:06.200 --> 00:21:08.200]  我們不願意關門
[00:21:08.200 --> 00:21:12.200]  我們不願意跑到井底下做個青蛙
[00:21:12.200 --> 00:21:14.200]  那樣的觀天
[00:21:14.200 --> 00:21:16.200]  我們要為了主
[00:21:16.200 --> 00:21:18.200]  擴大我們的思想
[00:21:18.200 --> 00:21:20.200]  擴大我們的心胸
[00:21:20.200 --> 00:21:23.200]  擴大我們的禱告
[00:21:23.200 --> 00:21:26.200]  擴大我們的愛心的對象
[00:21:26.200 --> 00:21:28.200]  這樣
[00:21:28.200 --> 00:21:30.200]  才能更多用我們
[00:21:31.200 --> 00:21:33.200]  擴大我們愛心的對象
[00:21:33.200 --> 00:21:34.200]  這樣
[00:21:34.200 --> 00:21:37.200]  神能夠更多的用我們
[00:21:37.200 --> 00:21:41.200]  讓我們成為賜福的器皿
[00:21:41.200 --> 00:21:43.200]  如此
[00:21:43.200 --> 00:21:44.200]  我們可以實行
[00:21:44.200 --> 00:21:47.200]  「食比受更為有福」
[00:21:47.200 --> 00:21:50.200]  這樣我們可以實行「食比受更為有福」
[00:21:50.200 --> 00:21:52.200]  在這裏
[00:21:52.200 --> 00:21:56.200]  有神給我們自己的恩典
[00:21:56.200 --> 00:22:02.200]  也有神要透過我們流出去的恩典
[00:22:02.200 --> 00:22:05.200]  這是我們本堂的立場
[00:22:05.200 --> 00:22:08.200]  這是我們屬靈的崗位
[00:22:08.200 --> 00:22:10.200]  我們要看清楚
[00:22:10.200 --> 00:22:13.200]  我們要認定
[00:22:13.200 --> 00:22:15.200]  我們要守住
[00:22:15.200 --> 00:22:19.200]  這是非常重要
[00:22:19.200 --> 00:22:23.200]  在文字工作裏面
[00:22:23.200 --> 00:22:26.200]  需要人才
[00:22:26.200 --> 00:22:29.200]  這是很大的需要
[00:22:29.200 --> 00:22:30.200]  感謝神
[00:22:30.200 --> 00:22:33.200]  今年來
[00:22:33.200 --> 00:22:40.200]  奉獻自己侍奉主的範圍擴大
[00:22:40.200 --> 00:22:44.200]  包括文字的侍奉在裏面
[00:22:44.200 --> 00:22:51.200]  而且投身在這個侍奉行列裏面的人
[00:22:51.200 --> 00:22:54.200]  也漸漸增加
[00:22:54.200 --> 00:23:01.200]  所以基督教的人才的類別在擴展之中
[00:23:01.200 --> 00:23:03.200]  這是神的作為
[00:23:03.200 --> 00:23:07.200]  這是一個新的氣象
[00:23:07.200 --> 00:23:11.200]  當這些奉獻的人
[00:23:11.200 --> 00:23:15.200]  走上文字侍奉的時候
[00:23:15.200 --> 00:23:18.200]  只要我們
[00:23:18.200 --> 00:23:19.200]  本堂
[00:23:19.200 --> 00:23:20.200]  各堂
[00:23:20.200 --> 00:23:23.200]  為他們禱告
[00:23:23.200 --> 00:23:25.200]  重視他們
[00:23:25.200 --> 00:23:27.200]  鼓勵他們
[00:23:27.200 --> 00:23:29.200]  幫助他們
[00:23:29.200 --> 00:23:30.200]  還有
[00:23:30.200 --> 00:23:33.200]  我們的眾弟兄姊妹
[00:23:33.200 --> 00:23:37.200]  也要漸漸學習
[00:23:37.200 --> 00:23:41.200]  多閱讀屬靈的書籍
[00:23:41.200 --> 00:23:45.200]  也多使用福音的書籍
[00:23:45.200 --> 00:23:47.200]  沒有信徒的信用
[00:23:47.200 --> 00:23:51.200]  也多使用福音的書籍送給未信主的朋友
[00:23:51.200 --> 00:23:52.200]  這樣
[00:23:52.200 --> 00:23:56.200]  我們就直接的堅決的來推動這個聖功
[00:23:56.200 --> 00:24:01.200]  我們就會直接的堅持的去推動聖功
[00:24:01.200 --> 00:24:04.200]  文字工作的童工們
[00:24:04.200 --> 00:24:06.200]  很艱苦
[00:24:06.200 --> 00:24:11.200]  在宣道出版社的童工
[00:24:11.200 --> 00:24:14.200]  他們的待遇很低
[00:24:14.200 --> 00:24:19.200]  比教會的童工的待遇低
[00:24:19.200 --> 00:24:22.200]  所以我們想到文字聖功的時候
[00:24:22.200 --> 00:24:25.200]  我們的奉獻
[00:24:25.200 --> 00:24:28.200]  很有意義
[00:24:28.200 --> 00:24:31.200]  今天我們有兩次的奉獻
[00:24:31.200 --> 00:24:35.200]  第二次是為了宣道出版社的奉獻
[00:24:35.200 --> 00:24:40.200]  我們低頭禱告

