
[00:00:00.000 --> 00:00:05.000]  馬太福音第十二章一到十四節
[00:02:34.200 --> 00:02:38.000]  我們可以有智慧地往前走
[00:02:38.000 --> 00:02:43.400]  得著你賜給我們的平安喜樂安息
[00:02:43.400 --> 00:02:47.200]  我們知道我們很多的勞苦愁煩
[00:02:47.200 --> 00:02:49.400]  轉眼成空
[00:02:49.400 --> 00:02:50.400]  但是神啊
[00:02:50.400 --> 00:02:52.000]  你賜下給我們的盼望
[00:02:52.000 --> 00:02:54.600]  也是給我們在當今的世上
[00:02:54.600 --> 00:02:57.000]  我們可以安息
[00:02:57.000 --> 00:03:00.400]  願你的話語
[00:03:00.400 --> 00:03:04.000]  借著我澆灌在我們的弟兄姊妹
[00:03:04.000 --> 00:03:06.200]  你的小羊身上
[00:03:06.200 --> 00:03:08.400]  讓他們得著你的話語
[00:03:08.400 --> 00:03:13.600]  就可以真的平安喜樂地去領受每一天
[00:03:13.600 --> 00:03:15.400]  度過每一天
[00:03:15.400 --> 00:03:21.000]  無論是在人生的上半場還是下半場
[00:03:21.000 --> 00:03:22.800]  我們這樣仰望交托
[00:03:22.800 --> 00:03:25.400]  奉祖耶穌得聖的名囚
[00:03:25.400 --> 00:03:30.400]  Amen
[00:03:30.400 --> 00:03:34.600]  許多人都喜歡講道理
[00:03:34.600 --> 00:03:38.600]  道理一般都是一些概念
[00:03:38.600 --> 00:03:40.800]  你可以這樣理解
[00:03:40.800 --> 00:03:43.400]  他也可以那樣理解
[00:03:43.400 --> 00:03:45.200]  打個比方說
[00:03:45.200 --> 00:03:47.000]  經文說
[00:03:47.000 --> 00:03:49.000]  你親近神
[00:03:49.000 --> 00:03:52.400]  神就必親近你
[00:03:52.400 --> 00:03:54.400]  話說起來簡單
[00:03:54.400 --> 00:03:57.800]  但是什麼叫親近神呢
[00:03:57.800 --> 00:03:59.800]  什麼叫親近神呢
[00:03:59.800 --> 00:04:02.400]  很多人的理解可能會不一樣
[00:04:02.400 --> 00:04:03.800]  所以有時候呢
[00:04:03.800 --> 00:04:06.200]  講道理不好講
[00:04:06.200 --> 00:04:07.200]  因為呢
[00:04:07.200 --> 00:04:09.600]  你有你的道理
[00:04:09.600 --> 00:04:12.600]  他有他的理解
[00:04:12.600 --> 00:04:15.600]  尤其有的時候你跟小朋友講道理
[00:04:15.600 --> 00:04:19.200]  就非常困難
[00:04:19.200 --> 00:04:21.200]  怎麼講也講不通
[00:04:21.200 --> 00:04:22.600]  因為你發現呢
[00:04:22.600 --> 00:04:24.000]  他的那套理呢
[00:04:24.000 --> 00:04:25.400]  跟你的那套理呢
[00:04:25.400 --> 00:04:29.400]  不是同一套理
[00:04:29.400 --> 00:04:32.400]  所以呢我發現那怎麼辦呢
[00:04:32.400 --> 00:04:36.600]  可能講故事的方法可能會更好
[00:04:36.600 --> 00:04:39.000]  講故事有時候會更好
[00:04:39.000 --> 00:04:41.200]  有個A先生
[00:04:41.200 --> 00:04:43.600]  說話呢總是很硬的
[00:04:43.600 --> 00:04:45.200]  很不好聽
[00:04:45.200 --> 00:04:49.600]  那親戚長輩呢就勸他改一改啦
[00:04:49.600 --> 00:04:51.000]  他總是說
[00:04:51.000 --> 00:04:54.000]  他說我是實話實說啊
[00:04:54.000 --> 00:04:56.600]  說真話不好啊
[00:04:56.600 --> 00:04:59.400]  大家呢也拿他沒辦法
[00:04:59.400 --> 00:05:00.600]  後來呢
[00:05:00.600 --> 00:05:02.400]  他生了個兒子
[00:05:02.400 --> 00:05:04.400]  白滿月酒了
[00:05:04.400 --> 00:05:06.600]  親戚都來了吃酒了
[00:05:06.600 --> 00:05:08.400]  然後有的親戚就誇呀
[00:05:08.400 --> 00:05:10.600]  哎呀這孩子長得白白胖胖
[00:05:10.600 --> 00:05:11.800]  好可愛呀
[00:05:11.800 --> 00:05:14.400]  多謝多謝
[00:05:14.400 --> 00:05:17.200]  然後哎呀這孩子眼睛大大的
[00:05:17.200 --> 00:05:18.400]  將來好聰明哦
[00:05:18.400 --> 00:05:19.800]  好像你哦
[00:05:19.800 --> 00:05:22.200]  多謝多謝
[00:05:22.200 --> 00:05:25.400]  這孩子呢再過幾十年一定會死的
[00:05:25.400 --> 00:05:26.000]  多謝
[00:05:26.000 --> 00:05:27.800]  啊你有病啊
[00:05:27.800 --> 00:05:29.400]  你怎麼來咒我的孩子會死呢
[00:05:29.400 --> 00:05:32.200]  你亂講什麼呀
[00:05:32.200 --> 00:05:34.200]  我只是實話實說
[00:05:34.200 --> 00:05:36.000]  說真話不好嗎
[00:05:36.000 --> 00:05:40.400]  他再過個七八十年難道不死嗎
[00:05:40.400 --> 00:05:42.400]  A先生一聽啊
[00:05:42.400 --> 00:05:43.600]  明白了
[00:05:43.600 --> 00:05:46.600]  教訓來了
[00:05:46.600 --> 00:05:48.800]  他沒有發脾氣
[00:05:48.800 --> 00:05:52.000]  他也跟這個親戚呢講和了
[00:05:52.000 --> 00:05:54.000]  啊以後他說話呢
[00:05:54.000 --> 00:05:57.000]  也客氣了很多
[00:05:57.000 --> 00:05:58.600]  有的時候呢
[00:05:58.600 --> 00:06:01.200]  故事教訓人
[00:06:01.200 --> 00:06:04.600]  比道理教訓人呢要好
[00:06:04.600 --> 00:06:07.800]  我以前教書的時候呢就教的是倫理學
[00:06:07.800 --> 00:06:11.200]  教倫理學之前呢我就給大家講這個故事
[00:06:11.200 --> 00:06:12.000]  講完之後呢
[00:06:12.000 --> 00:06:15.000]  哎我發現有的同學就開始思考了
[00:06:15.000 --> 00:06:20.400]  覺得哎呀我自己跟爸媽講話是不是很難聽呢
[00:06:20.400 --> 00:06:25.000]  所以說呢講故事更有空間
[00:06:25.000 --> 00:06:28.400]  更有共情的可能
[00:06:28.400 --> 00:06:34.600]  讓人更好的去理解和反思
[00:06:34.600 --> 00:06:35.600]  我發現啊
[00:06:35.600 --> 00:06:39.400]  耶穌基督呢就是個講故事的高手
[00:06:39.400 --> 00:06:40.800]  在福音書中呢
[00:06:40.800 --> 00:06:42.800]  他講了好多故事
[00:06:42.800 --> 00:06:47.200]  啓發人呢非常豐富的反思
[00:06:47.200 --> 00:06:49.600]  比方說今天的這段經文
[00:06:49.600 --> 00:06:51.400]  啊回到那個經文啊
[00:06:51.400 --> 00:06:54.600]  我就發現他講了好幾個故事來啓發我們哈
[00:06:54.600 --> 00:06:58.800]  讓我們明白呢上帝的恩典和智慧呢
[00:06:58.800 --> 00:07:04.200]  到底是怎樣的恩典和智慧
[00:07:04.200 --> 00:07:06.200]  好的我們今天來一起看看這個經文哈
[00:07:06.200 --> 00:07:08.800]  剛剛是孫子們已經讀出來了
[00:07:08.800 --> 00:07:12.400]  這個一到八節中呢講了一個什麼故事呢
[00:07:12.400 --> 00:07:14.400]  他說主耶穌的門徒啊
[00:07:14.400 --> 00:07:16.800]  這個由於那個肚子餓
[00:07:16.800 --> 00:07:22.400]  然後呢在安息日呢摘了麥穗呢來填飽肚子
[00:07:22.400 --> 00:07:25.200]  法利塞人就不高興啊
[00:07:25.200 --> 00:07:26.200]  他們認為呢
[00:07:26.200 --> 00:07:29.800]  安息日律法規定是不可以做工的呀
[00:07:29.800 --> 00:07:32.400]  你摘麥穗就是做工
[00:07:32.400 --> 00:07:35.800]  啊因此你的門徒就犯了律法了
[00:07:35.800 --> 00:07:38.200]  就犯了律法
[00:07:38.200 --> 00:07:40.400]  法利塞人這麼說呢
[00:07:40.400 --> 00:07:43.800]  其實是想暗示大家
[00:07:43.800 --> 00:07:49.800]  耶穌你教的門徒連基本的律法都不熟哦
[00:07:49.800 --> 00:07:52.200]  你這個老師怎麼教的
[00:07:52.200 --> 00:07:55.200]  你真的有資格做老師嗎
[00:07:55.200 --> 00:08:01.000]  你真的有資格來解釋律法嗎
[00:08:01.000 --> 00:08:03.800]  法利塞人的攻擊似乎有道理哦
[00:08:03.800 --> 00:08:08.400]  因為當時的猶太人都是很守律法的嗎
[00:08:08.400 --> 00:08:11.800]  但是呢你深挖了你看啊
[00:08:11.800 --> 00:08:16.000]  在法利塞人也好各種的經典裡頭
[00:08:16.000 --> 00:08:19.600]  在各種公認的解釋裡頭的話呢
[00:08:19.600 --> 00:08:25.000]  公認解釋的律法所資料裡頭都沒有明文禁止呢
[00:08:25.000 --> 00:08:29.200]  在安息日摘麥穗這件事
[00:08:29.200 --> 00:08:32.800]  安息日是可以是禁止做工
[00:08:32.800 --> 00:08:39.600]  但是呢沒有說在麥穗是做工是禁止的
[00:08:39.600 --> 00:08:43.600]  再者關於安息日可以做什麼
[00:08:43.600 --> 00:08:46.000]  不可以做什麼呢
[00:08:46.000 --> 00:08:48.800]  當時有很多拉比的門派
[00:08:48.800 --> 00:08:53.200]  各個門派其實解釋規定是不一樣的
[00:08:53.200 --> 00:08:57.000]  所以法利塞人這樣指責耶穌
[00:08:57.000 --> 00:09:01.400]  其實並不是站得住腳的
[00:09:01.400 --> 00:09:02.800]  但是呢
[00:09:02.800 --> 00:09:06.600]  由於法利塞人在當地都是有影響的人
[00:09:06.600 --> 00:09:08.800]  是公認的解經權威嘛
[00:09:08.800 --> 00:09:12.000]  是專家是教授
[00:09:12.000 --> 00:09:14.200]  人們一般認為呢
[00:09:14.200 --> 00:09:19.200]  有影響有權威的人說的都是對的
[00:09:19.200 --> 00:09:22.000]  所以法利塞人利用了這樣的形式呢
[00:09:22.000 --> 00:09:24.200]  來打壓主耶穌
[00:09:24.200 --> 00:09:28.000]  一般人呢很難招架
[00:09:28.000 --> 00:09:30.400]  當然我看到我們中間也是有教授的
[00:09:30.400 --> 00:09:33.800]  你是不同的
[00:09:33.800 --> 00:09:37.400]  反正大家知道在權威人士面前
[00:09:37.400 --> 00:09:39.800]  你如果直接反駁說
[00:09:39.800 --> 00:09:42.200]  我認為聖經不是這麼說的哦
[00:09:42.200 --> 00:09:44.400]  我認為你說的不對哦
[00:09:44.400 --> 00:09:45.800]  那麼你想
[00:09:45.800 --> 00:09:49.400]  大部分人呢是聽你的呢
[00:09:49.400 --> 00:09:53.600]  還是聽權威人士的呢
[00:09:53.600 --> 00:09:59.600]  所以法利塞人雖然是很蒙混過關的來指責主耶穌
[00:09:59.600 --> 00:10:02.800]  但是可能很多人會信他
[00:10:02.800 --> 00:10:07.000]  所以我發現啊主耶穌非常聰明
[00:10:07.000 --> 00:10:08.000]  他沒有啊
[00:10:08.000 --> 00:10:11.800]  他沒有一開始就跟法利塞人講道理
[00:10:11.800 --> 00:10:13.900]  他講的是什麼
[00:10:13.900 --> 00:10:16.100]  他講的是聖經的故事
[00:10:16.100 --> 00:10:19.300]  他引用了聖經的故事
[00:10:19.300 --> 00:10:20.400]  而且是呢
[00:10:20.400 --> 00:10:22.800]  引用聖經的故事有什麼好處啊
[00:10:22.800 --> 00:10:25.800]  大家都非常熟悉
[00:10:25.800 --> 00:10:31.000]  第二聖經的權威還不大過你的權威嗎
[00:10:31.000 --> 00:10:34.600]  所以我發現耶穌基督非常的智慧啊
[00:10:34.600 --> 00:10:36.800]  他呢他講了誰的故事啊
[00:10:36.800 --> 00:10:39.300]  他講了大衛的故事
[00:10:39.300 --> 00:10:40.800]  他說啊
[00:10:40.800 --> 00:10:43.500]  你說安息日不可以摘梅穗吃東西啊
[00:10:43.500 --> 00:10:47.100]  你看大衛當年跟他的跟隨者
[00:10:47.100 --> 00:10:49.400]  曾經在機場錄錄的時候
[00:10:49.400 --> 00:10:52.900]  不是也吃過了聖餅嗎
[00:10:52.900 --> 00:10:55.000]  而根據律法規定
[00:10:55.000 --> 00:10:58.000]  他們是沒有資格吃這個聖餅的
[00:10:58.000 --> 00:10:59.700]  但他們也吃了
[00:10:59.700 --> 00:11:02.400]  他們吃了祭司給他們吃的哦
[00:11:02.400 --> 00:11:04.500]  上帝也沒有說不對啊
[00:11:04.500 --> 00:11:08.000]  要懲罰他的哦
[00:11:08.000 --> 00:11:11.000]  這樣做是褻瀆了安息日
[00:11:11.000 --> 00:11:17.500]  但是上帝和祭司都允許了這件事哦
[00:11:17.500 --> 00:11:20.300]  這樣引用經文故事呢
[00:11:20.300 --> 00:11:22.200]  讓我們看到兩點
[00:11:22.200 --> 00:11:23.400]  第一
[00:11:23.400 --> 00:11:25.800]  律法不是死的
[00:11:25.800 --> 00:11:28.000]  在某些特殊的事情上
[00:11:28.000 --> 00:11:31.400]  特殊的情況是有彈性的
[00:11:31.400 --> 00:11:32.400]  第二
[00:11:32.400 --> 00:11:34.900]  大衛和他的跟隨者呢
[00:11:34.900 --> 00:11:38.600]  他們做的是上帝國度的事情
[00:11:38.600 --> 00:11:40.500]  所以上帝允許他們
[00:11:40.500 --> 00:11:43.100]  哎 這一次違反規定
[00:11:43.100 --> 00:11:44.700]  規定是死的
[00:11:44.700 --> 00:11:47.600]  人是活的嘛
[00:11:47.600 --> 00:11:49.000]  耶穌講這個故事呢
[00:11:49.000 --> 00:11:51.100]  一方面有這個意思
[00:11:51.100 --> 00:11:52.000]  但是呢
[00:11:52.000 --> 00:11:55.400]  還有另外一個暗示
[00:11:55.400 --> 00:11:56.900]  暗示什麼呢
[00:11:56.900 --> 00:11:57.800]  你看啊
[00:11:57.800 --> 00:12:00.200]  大衛跟他的跟隨者做的是什麼事啊
[00:12:00.200 --> 00:12:04.200]  哦 上帝國度的事情
[00:12:04.200 --> 00:12:06.100]  而耶穌說的是誰啊
[00:12:06.100 --> 00:12:07.400]  我呀
[00:12:07.400 --> 00:12:08.500]  我耶穌是誰啊
[00:12:08.500 --> 00:12:11.200]  是大衛的子孫啊
[00:12:11.200 --> 00:12:13.600]  是大衛的子孫是彌賽亞
[00:12:13.600 --> 00:12:15.300]  我比大衛還大
[00:12:15.300 --> 00:12:18.200]  我做的也是天國的事情
[00:12:18.200 --> 00:12:20.400]  那我是不是更加有資格
[00:12:20.400 --> 00:12:22.000]  彈性的處理這個事情
[00:12:22.000 --> 00:12:26.600]  這個安息日的規定呢
[00:12:26.600 --> 00:12:30.800]  我想法利塞人如果聽得懂耶穌的話呢
[00:12:30.800 --> 00:12:34.000]  他們會明白耶穌的反擊更高明
[00:12:34.000 --> 00:12:38.200]  因為耶穌不但講了那個律法上面的彈性
[00:12:38.200 --> 00:12:41.900]  更加暗示了他自己的身份是什麼
[00:12:41.900 --> 00:12:48.200]  那他就是那個大衛的子孫是彌賽亞
[00:12:48.200 --> 00:12:50.200]  好 單單這樣沒有完哦
[00:12:50.200 --> 00:12:52.400]  耶穌繼續講故事
[00:12:52.400 --> 00:12:55.200]  他說你看看還不只是大衛哦
[00:12:55.200 --> 00:12:56.700]  如果是一個例子的話
[00:12:56.700 --> 00:12:59.100]  那可能是不說不作數
[00:12:59.100 --> 00:13:00.600]  還有例子啊
[00:13:00.600 --> 00:13:02.400]  你看看祭司啊
[00:13:02.400 --> 00:13:03.800]  神職人員啊
[00:13:03.800 --> 00:13:06.800]  他們安息日要在聖殿上工作
[00:13:06.800 --> 00:13:09.100]  要在聖殿上崇拜工作
[00:13:09.100 --> 00:13:11.200]  不一樣是工作啊
[00:13:11.200 --> 00:13:16.000]  上帝不是允許他們違反安息日的誡命嗎
[00:13:16.000 --> 00:13:20.300]  這是合理合法的事啊
[00:13:20.300 --> 00:13:24.200]  聖殿崇拜要大過守安息日
[00:13:24.200 --> 00:13:26.200]  然後耶穌補了一句哈
[00:13:26.200 --> 00:13:29.900]  如果聖殿崇拜大過守安息日
[00:13:29.900 --> 00:13:34.100]  那有的事情比聖殿崇拜還大哦
[00:13:34.100 --> 00:13:38.800]  豈不是更大過守安息日的誡命呢
[00:13:38.800 --> 00:13:42.100]  耶穌用了對比的方法
[00:13:42.100 --> 00:13:46.300]  第一 祭司的侍奉大過守安息日的誡命
[00:13:46.300 --> 00:13:49.700]  所以祭司可以在安息日工作
[00:13:49.700 --> 00:13:51.700]  第二 他想說的是呢
[00:13:51.700 --> 00:13:56.500]  我的侍奉比祭司的侍奉還要大
[00:13:56.500 --> 00:14:02.600]  為什麼我不能讓門徒摘點麥穗池啊
[00:14:02.600 --> 00:14:08.700]  你看 耶穌再一次暗示了祂的身份
[00:14:08.700 --> 00:14:14.400]  就看法利塞人和群眾聽不聽得懂了
[00:14:14.400 --> 00:14:17.100]  天國的道理有的時候
[00:14:17.100 --> 00:14:22.600]  你只有用心才聽得懂
[00:14:22.600 --> 00:14:26.100]  我們發現法利塞人真正的目的
[00:14:26.100 --> 00:14:28.500]  不是要維護律法
[00:14:28.500 --> 00:14:31.300]  而是要質疑耶穌的權柄
[00:14:31.300 --> 00:14:32.600]  為啥
[00:14:32.600 --> 00:14:37.400]  因為耶穌的教導越來越多人喜歡
[00:14:37.400 --> 00:14:42.500]  法利塞人認為耶穌搶了自己解釋聖經的權柄
[00:14:42.500 --> 00:14:44.700]  搶了自己的權力
[00:14:44.700 --> 00:14:49.300]  所以法利塞人是這次羨慕嫉妒恨
[00:14:49.300 --> 00:14:54.800]  所以找各種機會來抹黑耶穌
[00:14:54.800 --> 00:14:59.500]  但我們發現耶穌沒有跟他們直接衝突
[00:14:59.500 --> 00:15:08.000]  他只是明理暗理地用聖經的話來講故事
[00:15:08.000 --> 00:15:10.500]  他不但用聖經反駁了法利塞人
[00:15:10.500 --> 00:15:13.300]  他還說明瞭自己的身份
[00:15:13.300 --> 00:15:15.100]  他就是彌賽亞
[00:15:15.100 --> 00:15:18.000]  他就是比聖殿還大的
[00:15:18.000 --> 00:15:22.100]  他有權柄做這個事情
[00:15:22.100 --> 00:15:23.800]  你說 好吧
[00:15:23.800 --> 00:15:27.500]  這樣聽起來耶穌基督好像有點以事壓人
[00:15:27.500 --> 00:15:29.500]  就說我的權柄比你大嗎
[00:15:29.500 --> 00:15:34.300]  所以我能讓他做這個事情
[00:15:34.300 --> 00:15:37.800]  但是你看第七節
[00:15:37.800 --> 00:15:43.900]  他說的上帝喜愛的是憐憫而不是祭祀
[00:15:43.900 --> 00:15:48.800]  這就說明有的事情比聖殿更大
[00:15:48.800 --> 00:15:50.700]  比聖殿的侍奉更大
[00:15:50.700 --> 00:15:52.700]  那是什麼事情呢
[00:15:52.700 --> 00:15:56.100]  有的事情比守律法更大更重要
[00:15:56.100 --> 00:15:59.000]  那是什麼侍奉呢
[00:15:59.000 --> 00:16:04.700]  那就是憐憫的侍奉
[00:16:04.700 --> 00:16:07.700]  憐憫的侍奉 愛的侍奉
[00:16:07.700 --> 00:16:10.400]  比聖殿崇拜還要更大
[00:16:10.400 --> 00:16:14.900]  就何況你這個守安息日的誡命呢
[00:16:14.900 --> 00:16:16.700]  門徒為什麼要摘麥穗吃
[00:16:16.700 --> 00:16:19.300]  不是因為他們閒得發慌
[00:16:19.300 --> 00:16:21.200]  是因為他們餓了
[00:16:21.200 --> 00:16:24.700]  他們餓了還要來聖殿崇拜
[00:16:24.700 --> 00:16:26.500]  就像大胃的隨從
[00:16:26.500 --> 00:16:27.700]  他們餓了
[00:16:27.700 --> 00:16:33.500]  餓了不吃會營養不良的
[00:16:33.500 --> 00:16:35.900]  所以上帝憐憫他們
[00:16:35.900 --> 00:16:37.300]  祭司憐憫他們
[00:16:37.300 --> 00:16:39.500]  才讓他們吃這個橙色餅
[00:16:39.500 --> 00:16:40.600]  所以耶穌意思說
[00:16:40.600 --> 00:16:43.000]  我也憐憫這些門徒
[00:16:43.000 --> 00:16:45.900]  所以才讓他們吃這個麥穗
[00:16:45.900 --> 00:16:48.700]  上帝喜愛的是憐憫
[00:16:48.700 --> 00:16:52.400]  而不是祭司
[00:16:52.400 --> 00:16:53.700]  為什麼呢
[00:16:53.700 --> 00:16:55.400]  因為沒有憐憫的
[00:16:55.400 --> 00:16:57.200]  沒有愛的祭司
[00:16:57.200 --> 00:17:00.700]  沒有憐憫的宗教行為
[00:17:00.700 --> 00:17:03.300]  那就是做做樣子
[00:17:03.300 --> 00:17:08.200]  根本不是真的愛人 愛上帝
[00:17:08.200 --> 00:17:16.700]  上帝不需要這樣虛偽的宗教行為
[00:17:16.700 --> 00:17:19.700]  在我們這樣一個快速
[00:17:19.700 --> 00:17:23.300]  科技化的現代社會中
[00:17:23.300 --> 00:17:29.500]  我們很容易注重速度 規則 專業化
[00:17:29.500 --> 00:17:32.500]  因為這些都意味著什麼
[00:17:32.500 --> 00:17:34.800]  權力
[00:17:34.800 --> 00:17:36.700]  我專業了
[00:17:36.700 --> 00:17:39.600]  你就要聽我的
[00:17:39.600 --> 00:17:44.000]  就像法利塞人很注重自己教導聖經
[00:17:44.000 --> 00:17:46.100]  解釋聖經的權力一樣
[00:17:46.100 --> 00:17:48.000]  因為他們是教導聖經
[00:17:48.000 --> 00:17:49.800]  解釋聖經的專家
[00:17:49.800 --> 00:17:53.400]  他們壟斷了
[00:17:53.400 --> 00:17:56.100]  但是耶穌想告訴他們
[00:17:56.100 --> 00:18:02.500]  憐憫比規則更重要
[00:18:02.500 --> 00:18:06.900]  法利塞人認為自己是解經的專家
[00:18:06.900 --> 00:18:09.700]  而我們現代人也一樣
[00:18:09.700 --> 00:18:12.400]  因為我們很容易得到很多資訊
[00:18:12.400 --> 00:18:14.700]  所以或多或少
[00:18:14.700 --> 00:18:19.700]  我們也很容易認為自己是某方面的專家
[00:18:19.700 --> 00:18:22.800]  所以我們會強調自己的解釋權
[00:18:22.800 --> 00:18:27.000]  維護自己的解釋權
[00:18:27.000 --> 00:18:28.500]  也就是說
[00:18:28.500 --> 00:18:33.700]  我們認為自己有定規則的權力
[00:18:33.700 --> 00:18:37.000]  這樣講可能有點抽象
[00:18:37.000 --> 00:18:40.900]  突然間把我這個老本行哲學給翻出來了
[00:18:40.900 --> 00:18:42.900]  但是我想舉個例子來講
[00:18:42.900 --> 00:18:46.500]  我最近這些年我發現經常聽見
[00:18:46.500 --> 00:18:49.600]  這個孩子有多動症ADHD
[00:18:49.600 --> 00:18:52.500]  那個孩子有多動症
[00:18:52.500 --> 00:18:54.300]  我就很奇怪
[00:18:54.300 --> 00:19:00.000]  我以前很少聽見這麼多孩子有多動症
[00:19:00.000 --> 00:19:03.800]  我就去問一個這個方面的專家朋友
[00:19:03.800 --> 00:19:05.500]  到底怎麼回事
[00:19:05.500 --> 00:19:07.700]  是不是現在空氣不好
[00:19:07.700 --> 00:19:08.700]  水又不好
[00:19:08.700 --> 00:19:09.400]  壓力大
[00:19:09.400 --> 00:19:11.000]  電子產品太多
[00:19:11.000 --> 00:19:14.300]  所以影響了孩子的大腦
[00:19:14.300 --> 00:19:17.500]  就讓這個多動症的變多了
[00:19:17.500 --> 00:19:18.200]  是不是這樣呢
[00:19:18.200 --> 00:19:19.800]  我問那個專家朋友
[00:19:19.800 --> 00:19:21.700]  那個朋友說
[00:19:21.700 --> 00:19:23.300]  這些是有影響
[00:19:23.300 --> 00:19:27.100]  但是其實影響也沒有這麼大
[00:19:27.100 --> 00:19:30.300]  他說那些都是宣傳來的
[00:19:30.300 --> 00:19:33.800]  我說那怎麼辦呢
[00:19:33.800 --> 00:19:36.800]  他說其實經過測試
[00:19:36.800 --> 00:19:39.100]  他的兒子也有ADHD
[00:19:39.100 --> 00:19:40.800]  輕度多動症
[00:19:40.800 --> 00:19:45.300]  但是他從來不覺得這是個什麼問題
[00:19:45.300 --> 00:19:47.800]  我說你是這方面的專家
[00:19:47.800 --> 00:19:51.800]  你怎麼會這麼忽視你的小孩的健康呢
[00:19:51.800 --> 00:19:53.300]  他笑著說
[00:19:53.300 --> 00:19:54.500]  哎呀
[00:19:54.500 --> 00:19:56.600]  他說賀老師
[00:19:56.600 --> 00:19:58.900]  如果按照這些標準去測試的話
[00:19:58.900 --> 00:20:03.800]  你小時候也大部分可能就是多動症
[00:20:03.800 --> 00:20:06.300]  他說如果按照這些標準去測試
[00:20:06.300 --> 00:20:09.600]  很多小孩子當年都是多動症
[00:20:09.600 --> 00:20:10.800]  但是他說
[00:20:10.800 --> 00:20:13.000]  我們小時候有什麼東西
[00:20:13.000 --> 00:20:14.400]  我們都是去樹林玩
[00:20:14.400 --> 00:20:15.500]  去溪水玩
[00:20:15.500 --> 00:20:18.900]  有多少人能夠注意力很集中去上學
[00:20:18.900 --> 00:20:19.600]  去看書
[00:20:19.600 --> 00:20:20.800]  去反思
[00:20:20.800 --> 00:20:22.100]  按那些標準的話
[00:20:22.100 --> 00:20:23.300]  都是注意力不集中
[00:20:23.300 --> 00:20:27.100]  都是多動症
[00:20:27.100 --> 00:20:30.100]  但是隨著年齡慢慢長大
[00:20:30.100 --> 00:20:32.300]  隨著慢慢懂事成熟了
[00:20:32.300 --> 00:20:36.400]  我們這些問題自然就沒有了
[00:20:36.400 --> 00:20:38.900]  他說以前的多動症少
