
[00:00:00.000 --> 00:00:03.720]  我們今天會看聖經接受來加的前書
[00:02:38.680 --> 00:02:41.040]  就在調景嶺這個地方
[00:02:41.040 --> 00:02:45.160]  亦都是大家熟悉的一位我們曾經的目者
[00:02:45.160 --> 00:02:46.960]  梁貴祥牧師
[00:02:46.960 --> 00:02:49.920]  他帶領一班弟兄姊妹離開宣愛堂
[00:02:49.920 --> 00:02:51.760]  去到調景嶺
[00:02:51.760 --> 00:02:58.240]  重新開展在當地的宣道會的福音的服事
[00:02:58.240 --> 00:03:01.360]  當說回這些事情的時候
[00:03:01.360 --> 00:03:05.520]  我們是很想來向神獻上感謝
[00:03:05.520 --> 00:03:06.920]  因為上帝使用我們
[00:03:06.920 --> 00:03:10.320]  給我們機會在不同地區來服侍上帝
[00:03:10.320 --> 00:03:12.000]  亦都提醒我們
[00:03:12.000 --> 00:03:14.760]  如果你是北村街一份子
[00:03:14.760 --> 00:03:18.120]  你同樣需要領受這份神給予的使命
[00:03:18.120 --> 00:03:21.600]  就是不要停留在自己的地方
[00:03:21.600 --> 00:03:24.840]  繼續來向不同的社區
[00:03:24.840 --> 00:03:26.640]  作福音的服事
[00:03:26.640 --> 00:03:31.360]  延展延續福音的使命
[00:03:31.360 --> 00:03:33.920]  當你看回這些歷史的時候
[00:03:33.920 --> 00:03:36.080]  再思想聖經的時候
[00:03:36.080 --> 00:03:37.640]  你就會發覺在聖經裏面
[00:03:37.640 --> 00:03:40.840]  是不斷地來鼓勵我們
[00:03:40.840 --> 00:03:42.000]  弟兄姊妹
[00:03:42.000 --> 00:03:45.720]  要讓你成為了福音的出口
[00:03:45.720 --> 00:03:51.120]  讓神的道從你生命可以傳開出去
[00:03:51.120 --> 00:03:53.000]  這正是我們今天讀的聖經
[00:03:53.000 --> 00:03:54.840]  接受來加教會
[00:03:54.840 --> 00:03:58.840]  他們的一個很重要的見證和榜樣
[00:03:58.840 --> 00:03:59.960]  大家一起回到聖經
[00:03:59.960 --> 00:04:05.520]  接受來加前書第一章
[00:04:05.520 --> 00:04:09.600]  我們先看其中的第八節
[00:04:09.600 --> 00:04:11.840]  保羅讚賞這間教會
[00:04:11.840 --> 00:04:13.440]  他這樣說
[00:04:13.440 --> 00:04:14.440]  第八節
[00:04:14.440 --> 00:04:16.200]  因為不丹主的道
[00:04:16.200 --> 00:04:20.640]  從你們那裏傳遍了馬其頓和阿該亞
[00:04:20.640 --> 00:04:24.560]  甚至你們對神的信心也傳遍了各處
[00:04:24.560 --> 00:04:28.720]  所以我們不用再說什麼了
[00:04:28.720 --> 00:04:30.040]  保羅為道
[00:04:30.040 --> 00:04:32.840]  接受來加教會很感謝神
[00:04:32.840 --> 00:04:34.760]  而其中他特別感恩的地方
[00:04:34.760 --> 00:04:35.880]  就是他說到
[00:04:35.880 --> 00:04:40.240]  神的道從他們中間傳了出去
[00:04:40.240 --> 00:04:42.600]  是他們所身處的地區
[00:04:42.600 --> 00:04:46.680]  傳揚到各處的地方
[00:04:46.680 --> 00:04:48.600]  不單止神的道
[00:04:48.600 --> 00:04:50.880]  也是他們的信心
[00:04:50.880 --> 00:04:54.640]  也同時傳遍各處
[00:04:54.640 --> 00:04:58.520]  他們將神的道傳揚出去
[00:04:58.520 --> 00:05:00.600]  也透過他們的信心
[00:05:00.600 --> 00:05:03.360]  或者說他們信心的行為
[00:05:03.360 --> 00:05:06.720]  來承托著所傳的道
[00:05:06.720 --> 00:05:09.960]  而產生很重要的見證
[00:05:09.960 --> 00:05:11.520]  當你讀這段經文時
[00:05:11.520 --> 00:05:13.840]  就會發覺到聖經裏面提及到
[00:05:13.840 --> 00:05:16.040]  主的道從他們當中傳開
[00:05:16.040 --> 00:05:18.480]  有幾個很重要的原因
[00:05:18.480 --> 00:05:19.480]  第一個
[00:05:19.480 --> 00:05:21.040]  就是這裏所提及的
[00:05:21.040 --> 00:05:22.960]  是因為這群弟兄姊妹
[00:05:22.960 --> 00:05:26.240]  他們是真實行道
[00:05:26.240 --> 00:05:28.640]  他們領受了神的真理
[00:05:28.640 --> 00:05:30.880]  有行道出來
[00:05:30.880 --> 00:05:35.680]  大家看回前面的第二節、第三節
[00:05:35.680 --> 00:05:37.160]  聖經提及到保羅說
[00:05:37.160 --> 00:05:40.360]  「我為你們上上感謝神」
[00:05:40.360 --> 00:05:43.200]  禱告時提到你們
[00:05:43.200 --> 00:05:45.920]  在我們的父神面前
[00:05:45.920 --> 00:05:47.440]  神自己鑒察一切
[00:05:47.440 --> 00:05:49.800]  祂知道他們的實況
[00:05:49.800 --> 00:05:51.920]  祂不絕地紀念你們
[00:05:51.920 --> 00:05:54.360]  因信心的工作
[00:05:54.360 --> 00:05:56.280]  愛心的勞苦
[00:05:56.280 --> 00:06:01.520]  和因盼望我們主耶穌基督而有的堅忍
[00:06:01.520 --> 00:06:01.920]  沒錯
[00:06:01.920 --> 00:06:03.760]  他們領受了神的救恩
[00:06:03.760 --> 00:06:05.880]  領受了神給他們信望愛的
[00:06:05.880 --> 00:06:08.240]  那種生命的質素
[00:06:08.240 --> 00:06:10.440]  但是他們更加讓信望愛
[00:06:10.440 --> 00:06:13.240]  不會停留在他們的思想裏面
[00:06:13.240 --> 00:06:17.080]  而是在生命裏面真實地活出來
[00:06:17.080 --> 00:06:20.200]  活出那種信心的行為
[00:06:20.200 --> 00:06:24.640]  或者這裏所說的信心的工作
[00:06:24.640 --> 00:06:26.320]  聖經裏面順暢提到
[00:06:26.320 --> 00:06:30.360]  神將祂的生命賜給我們
[00:06:30.360 --> 00:06:33.280]  正如哥羅西書第三章有提及到
[00:06:33.280 --> 00:06:38.440]  神將祂的生命賜給祂的子民
[00:06:38.440 --> 00:06:39.720]  而聖經就勉勵他們
[00:06:39.720 --> 00:06:41.840]  既然領受了這份生命
[00:06:41.840 --> 00:06:47.080]  就應該叫你們的行為配合這種生命
[00:06:47.080 --> 00:06:48.360]  去棄絕
[00:06:48.360 --> 00:06:51.560]  去放棄了以前舊的生活習慣
[00:06:51.560 --> 00:06:54.800]  是神不棄絕的生活方式
[00:06:54.800 --> 00:06:56.920]  而是穿上新人
[00:06:56.920 --> 00:07:01.560]  活出一種新生命的行為和榜樣
[00:07:01.560 --> 00:07:04.560]  當聖經呼籲人去做的時候
[00:07:04.560 --> 00:07:05.720]  不是叫我們做一件
[00:07:05.720 --> 00:07:08.200]  我們自己做不到的事情
[00:07:08.200 --> 00:07:10.040]  不是明知自己做不到
[00:07:10.040 --> 00:07:11.680]  還叫我們去做
[00:07:11.680 --> 00:07:12.440]  不是
[00:07:12.440 --> 00:07:13.320]  當聖經說到
[00:07:13.320 --> 00:07:16.320]  神將祂的生命賜給你
[00:07:16.320 --> 00:07:19.240]  你裏面已經經歷了那種改變
[00:07:19.240 --> 00:07:22.280]  但是你的信心
[00:07:22.280 --> 00:07:24.320]  如果是真實的話
[00:07:24.320 --> 00:07:27.840]  是會必然產生一種改變的
[00:07:27.840 --> 00:07:29.000]  但是在過程當中
[00:07:29.000 --> 00:07:32.200]  你順服上帝對你的心意
[00:07:32.200 --> 00:07:34.360]  以按照神的心意
[00:07:34.360 --> 00:07:38.920]  配合著這種的恩賜來活出來
[00:07:38.920 --> 00:07:41.000]  你記得我曾經說過
[00:07:41.000 --> 00:07:41.880]  有很多家庭
[00:07:41.880 --> 00:07:42.720]  很多弟兄姊妹
[00:07:42.720 --> 00:07:45.440]  他們在這方面的見證
[00:07:45.440 --> 00:07:48.560]  一位姊妹她未信主之前
[00:07:48.560 --> 00:07:51.240]  和丈夫的關係很惡劣
[00:07:51.240 --> 00:07:53.960]  之間經常吵架
[00:07:53.960 --> 00:07:56.120]  這位姊妹信了主之後
[00:07:56.120 --> 00:07:59.400]  有一次在家裏面有些事情
[00:07:59.400 --> 00:08:02.320]  丈夫突然間就罵她
[00:08:02.320 --> 00:08:04.760]  她那時候剛做完家務
[00:08:04.760 --> 00:08:07.480]  她心裏面很不開心
[00:08:07.480 --> 00:08:09.400]  按照她平時的習慣
[00:08:09.400 --> 00:08:12.000]  她就馬上會駁火
[00:08:12.000 --> 00:08:13.800]  通常她就說
[00:08:13.800 --> 00:08:15.640]  通常都是丈夫罵一句
[00:08:15.640 --> 00:08:19.000]  起碼罵她五句
[00:08:19.000 --> 00:08:21.960]  不會吃虧的
[00:08:21.960 --> 00:08:22.760]  在那個時候
[00:08:22.760 --> 00:08:25.480]  她心裏面有一個衝動想罵她
[00:08:25.480 --> 00:08:27.320]  但她後來講述她的見證
[00:08:27.320 --> 00:08:29.840]  她說當時她心裏面有一個很特別
[00:08:29.840 --> 00:08:32.240]  神給她的提醒
[00:08:32.240 --> 00:08:33.960]  她說你信得住
[00:08:33.960 --> 00:08:37.320]  神給了你新的生命
[00:08:37.320 --> 00:08:39.560]  在那個時候她心裏默默地祈禱
[00:08:39.560 --> 00:08:40.880]  神幫助我
[00:08:40.880 --> 00:08:44.440]  讓我可以知道愛護我的丈夫
[00:08:44.440 --> 00:08:46.120]  就在那個時候
[00:08:46.120 --> 00:08:48.360]  發覺自己的心平定了
[00:08:48.360 --> 00:08:50.640]  但想不到先生突然間
[00:08:50.640 --> 00:08:52.880]  也定下來看著她
[00:08:52.880 --> 00:08:55.200]  然後跟著對她說了一句話
[00:08:55.200 --> 00:08:58.400]  為什麼你不罵我?
[00:08:58.400 --> 00:08:59.720]  因為先生覺得很奇怪
[00:08:59.720 --> 00:09:03.160]  跟她日常的表現很不同
[00:09:03.160 --> 00:09:04.880]  然後這位姐妹就說
[00:09:04.880 --> 00:09:07.560]  她當時心裏面有一種很特別的感恩
[00:09:07.560 --> 00:09:09.520]  就跟先生說
[00:09:09.520 --> 00:09:09.960]  當然了
[00:09:09.960 --> 00:09:13.840]  我信耶穌了
[00:09:13.840 --> 00:09:17.320]  當她內心裏面信了聖靈給她的感動
[00:09:17.320 --> 00:09:21.960]  她學習去放下自己的憤恨
[00:09:21.960 --> 00:09:24.600]  然後她發覺自己竟然可以做到
[00:09:24.600 --> 00:09:28.600]  一個新人的行為
[00:09:28.600 --> 00:09:30.720]  不單是這位姐妹的經歷
[00:09:30.720 --> 00:09:33.680]  很多基督徒當他們真的相信
[00:09:33.680 --> 00:09:36.600]  神已經給我新生命
[00:09:36.600 --> 00:09:41.320]  我可以活出一種不同的生活方式
[00:09:41.320 --> 00:09:44.360]  雖然我們有這種信心
[00:09:44.360 --> 00:09:45.520]  但你發覺有些時候
[00:09:45.520 --> 00:09:48.600]  自己裏面有一種害怕
[00:09:48.600 --> 00:09:51.840]  會不知不覺地告訴自己
[00:09:51.840 --> 00:09:53.520]  我還是不行
[00:09:53.520 --> 00:09:55.240]  還是算了
[00:09:55.240 --> 00:09:57.160]  好像一個人
[00:09:57.160 --> 00:10:00.080]  當他多年來坐在監獄裏面
[00:10:00.080 --> 00:10:01.440]  突然收到消息說
[00:10:01.440 --> 00:10:03.480]  現在放監了
[00:10:03.480 --> 00:10:06.200]  現在你得自由了
[00:10:06.200 --> 00:10:09.600]  他不太相信自己可以出監
[00:10:09.600 --> 00:10:10.560]  因此他就想
[00:10:10.560 --> 00:10:11.760]  我出去之後
[00:10:11.760 --> 00:10:14.240]  可能都會被抓回來
[00:10:14.240 --> 00:10:15.600]  算了
[00:10:15.600 --> 00:10:16.960]  他坐在監獄裏面
[00:10:16.960 --> 00:10:22.440]  繼續過他做囚犯的生活
[00:10:22.440 --> 00:10:25.040]  他不相信他得到釋放
[00:10:25.040 --> 00:10:27.240]  因此他不會走出來
[00:10:27.240 --> 00:10:29.440]  去過新的生活
[00:10:29.440 --> 00:10:29.960]  第一姐妹
[00:10:29.960 --> 00:10:32.480]  當你看到聖經裏面說到信心的時候
[00:10:32.480 --> 00:10:34.240]  相信說到信心
[00:10:34.240 --> 00:10:35.720]  真實的信心
[00:10:35.720 --> 00:10:38.080]  是會有行動的
[00:10:38.080 --> 00:10:39.240]  是按照信心
[00:10:39.240 --> 00:10:41.280]  神給我們的那種應許
[00:10:41.280 --> 00:10:44.240]  來活出那種新生的樣式
[00:10:44.240 --> 00:10:48.840]  產生到生命真實的改變和見證
[00:10:48.840 --> 00:10:51.160]  因此當保羅來讚賞
[00:10:51.160 --> 00:10:53.280]  接受羅尼加教會的時候
[00:10:53.280 --> 00:10:55.040]  他特別是讚賞他們
[00:10:55.040 --> 00:10:58.280]  因為信心的工作
[00:10:58.280 --> 00:11:00.520]  因為愛心的勞苦
[00:11:00.520 --> 00:11:02.160]  那個愛心不單是一種
[00:11:02.160 --> 00:11:04.080]  好像舌頭上說
[00:11:04.080 --> 00:11:04.720]  我是基督徒
[00:11:04.720 --> 00:11:05.840]  我有愛心
[00:11:05.840 --> 00:11:08.280]  而他真是這樣活出那種
[00:11:08.280 --> 00:11:12.200]  願意付代價的愛心的服事
[00:11:12.200 --> 00:11:14.920]  甚至勞苦地服事
[00:11:14.920 --> 00:11:18.880]  同樣也因為內心領受那份盼望
[00:11:18.880 --> 00:11:22.080]  因此知道上帝會保守我
[00:11:22.080 --> 00:11:23.640]  就算是面對著別人
[00:11:23.640 --> 00:11:26.360]  給自己一些衝擊
[00:11:26.360 --> 00:11:27.800]  對自己不好
[00:11:27.800 --> 00:11:30.840]  但仍然堅持著行善
[00:11:30.840 --> 00:11:33.280]  他待我是很差
[00:11:33.280 --> 00:11:36.160]  但我仍然是按照神給我的心意
[00:11:36.160 --> 00:11:39.120]  因為他會保守著我
[00:11:39.120 --> 00:11:43.400]  仍然去堅忍著行正直的事
[00:11:43.400 --> 00:11:45.840]  這就是那種基督徒人生裏面
[00:11:45.840 --> 00:11:47.800]  領受神給我們的信心
[00:11:47.800 --> 00:11:50.240]  而真的去行出來
[00:11:50.240 --> 00:11:53.200]  而帶來了真實的恩惠
[00:11:53.200 --> 00:11:55.920]  改變和見證
[00:11:55.920 --> 00:11:57.960]  因此當保羅讚賞他們的時候
[00:11:57.960 --> 00:12:00.480]  就說你們因為神給你們的恩惠
[00:12:00.480 --> 00:12:02.680]  活出那種愛心的勞苦
[00:12:02.680 --> 00:12:03.960]  信心的工作
[00:12:03.960 --> 00:12:07.160]  和盼望當中的堅忍
[00:12:07.160 --> 00:12:11.360]  以致你們將神的道
[00:12:11.360 --> 00:12:15.640]  從你們中間傳開出來
[00:12:15.640 --> 00:12:17.160]  我上很多電影節目
[00:12:17.160 --> 00:12:19.040]  有很多不同的生命的見證
[00:12:19.040 --> 00:12:21.920]  每當我上他們的時候
[00:12:21.920 --> 00:12:25.720]  也體會到上帝在我們生命當中
[00:12:25.720 --> 00:12:27.840]  做的奇妙的事情
[00:12:27.840 --> 00:12:30.240]  是要透過我們生命的改變
[00:12:30.240 --> 00:12:34.040]  來見證祂自己的真道
[00:12:34.040 --> 00:12:35.520]  所以你看到在下面
[00:12:35.520 --> 00:12:36.640]  我們剛才讀的時候
[00:12:36.640 --> 00:12:37.960]  第八節就說
[00:12:37.960 --> 00:12:41.360]  主的道在你們那裏全遍了
[00:12:41.360 --> 00:12:43.720]  而你們對神的信心
[00:12:43.720 --> 00:12:46.560]  也都全遍了各處
[00:12:46.560 --> 00:12:48.600]  正如剛才我們所說
[00:12:48.600 --> 00:12:50.760]  這個信心帶著行動
[00:12:50.760 --> 00:12:53.720]  承托著所傳講的真道
[00:12:53.720 --> 00:12:56.680]  叫神的名得榮耀
[00:12:56.680 --> 00:12:57.360]  北村家
[00:12:57.360 --> 00:12:59.400]  我們過去神恩待我們
[00:12:59.400 --> 00:13:02.040]  給我們很多方面的成長
[00:13:02.040 --> 00:13:04.200]  很多人讚賞教會
[00:13:04.200 --> 00:13:05.960]  是有很多的資源
[00:13:05.960 --> 00:13:08.560]  很多的頂尖的參與
[00:13:08.560 --> 00:13:10.600]  但我心裏面更加盼望
[00:13:10.600 --> 00:13:13.600]  神對北村家的讚賞
[00:13:13.600 --> 00:13:15.800]  對我們的感謝
[00:13:15.800 --> 00:13:18.120]  對神為我們的感謝
[00:13:18.120 --> 00:13:21.760]  是我們真實地行道
[00:13:21.760 --> 00:13:23.520]  這一群人是領受了
[00:13:23.520 --> 00:13:25.600]  神給我們生命的改變
[00:13:25.600 --> 00:13:28.200]  又真實地行出來
[00:13:28.200 --> 00:13:30.960]  這個更加值得我們去感恩
[00:13:30.960 --> 00:13:34.320]  去尋求的一個方向
[00:13:34.320 --> 00:13:35.040]  我們再看
[00:13:35.040 --> 00:13:37.880]  神的道從接受羅尼加教會傳開
[00:13:37.880 --> 00:13:39.600]  因為他們行道
[00:13:39.600 --> 00:13:40.080]  第二
[00:13:40.080 --> 00:13:43.560]  因為他們很真實地依靠聖靈
[00:13:43.560 --> 00:13:46.400]  來工作和生活
[00:13:46.400 --> 00:13:50.320]  我們看看聖經第五節
[00:13:50.320 --> 00:13:51.720]  聖經提到保羅說
[00:13:51.720 --> 00:13:54.600]  「因為福音傳到你們那裏
[00:13:54.600 --> 00:13:56.520]  不單是藉著言語
[00:13:56.520 --> 00:13:58.440]  也藉著權能
[00:13:58.440 --> 00:14:00.040]  神帶來的能力
[00:14:00.040 --> 00:14:04.480]  藉著聖靈和聖靈給的充足信心」
[00:14:04.480 --> 00:14:05.920]  然後第六節
[00:14:05.920 --> 00:14:06.880]  「你們效法了
[00:14:06.880 --> 00:14:08.000]  我們也效法了
[00:14:08.000 --> 00:14:10.360]  主在大患難中
[00:14:10.360 --> 00:14:12.080]  帶著聖靈的」
[00:14:12.080 --> 00:14:13.200]  甚麼?
[00:14:13.200 --> 00:14:14.120]  「喜樂
[00:14:14.120 --> 00:14:17.080]  接受了真道」
[00:14:17.080 --> 00:14:18.720]  在當時這間教會
[00:14:18.720 --> 00:14:20.920]  當保羅將福音帶給他們的時候
[00:14:20.920 --> 00:14:23.840]  其實他們面對很多困難
[00:14:23.840 --> 00:14:25.440]  如果你留意聖經
[00:14:25.440 --> 00:14:26.720]  《士大人傳》第十七章
[00:14:26.720 --> 00:14:28.680]  就講述這件事
[00:14:28.680 --> 00:14:30.840]  當時當保羅傳福音的時候
[00:14:30.840 --> 00:14:32.840]  有很多人信主
[00:14:32.840 --> 00:14:34.480]  但當地的猶太人
[00:14:34.480 --> 00:14:36.040]  見到這樣的情況
[00:14:36.040 --> 00:14:37.880]  妒忌保羅
[00:14:37.880 --> 00:14:40.480]  好像有很多人擁護他
[00:14:40.480 --> 00:14:44.080]  因此他們就開始去煽動很多群眾
[00:14:44.080 --> 00:14:48.080]  剛才說到他們煽動了很多流氓
[00:14:48.080 --> 00:14:50.240]  很多市井之人
[00:14:50.240 --> 00:14:52.400]  來發起很多騷亂
[00:14:52.400 --> 00:14:57.320]  去搞擾信主的群體
[00:14:57.320 --> 00:15:01.560]  所以當時的城市出現了很多的混亂
[00:15:01.560 --> 00:15:04.040]  是抗拒信仰
[00:15:04.040 --> 00:15:06.840]  和去逼迫一些的教徒
[00:15:06.840 --> 00:15:08.600]  但這群屬主的人
[00:15:08.600 --> 00:15:12.080]  他們仍然很堅定地去跟隨主
[00:15:12.080 --> 00:15:13.640]  為什麼?
[00:15:13.640 --> 00:15:14.920]  保羅說
[00:15:14.920 --> 00:15:16.720]  我傳福音給你們的時候
[00:15:16.720 --> 00:15:20.320]  不單是因為口才、說話的緣故
[00:15:20.320 --> 00:15:22.920]  更加是聖靈的能力
[00:15:22.920 --> 00:15:25.000]  臨在你們當中
[00:15:25.000 --> 00:15:28.120]  聖靈幫助他們有充足的信心
[00:15:28.120 --> 00:15:29.280]  聖經所提及的是
[00:15:29.280 --> 00:15:30.880]  講到當地的人
[00:15:30.880 --> 00:15:33.960]  他們領受一個充足的信心
[00:15:33.960 --> 00:15:36.200]  有些聖經的譯本特別翻譯為
[00:15:36.200 --> 00:15:39.280]  像鋼鐵般堅定的信心
[00:15:39.280 --> 00:15:41.560]  聖靈將信心放在他們身上
[00:15:41.560 --> 00:15:44.320]  因此在大患難當中
[00:15:44.320 --> 00:15:48.160]  他們帶著聖靈的喜樂
[00:15:48.160 --> 00:15:50.120]  或許你會覺得有點矛盾
[00:15:50.120 --> 00:15:52.800]  在這麼多的困難、患難當中
[00:15:52.800 --> 00:15:55.760]  為什麼會有喜樂?
[00:15:55.760 --> 00:15:57.400]  但聖經清楚地講述
[00:15:57.400 --> 00:15:59.560]  聖靈在我們生命當中
[00:15:59.560 --> 00:16:01.000]  是賜給我們一種
[00:16:01.000 --> 00:16:05.840]  超過了環境而有的生命力量
[00:16:05.840 --> 00:16:06.880]  那種喜樂
[00:16:06.880 --> 00:16:10.320]  讓我們在一個被困逼的環境中
[00:16:10.320 --> 00:16:12.960]  仍然可以去領受神的道
[00:16:12.960 --> 00:16:15.480]  而且去行神的道
[00:16:15.480 --> 00:16:17.040]  各位弟兄姊妹
[00:16:17.040 --> 00:16:20.440]  不要以為是一個理論
[00:16:20.440 --> 00:16:22.880]  去真實地經歷、體會
[00:16:22.880 --> 00:16:25.360]  上帝的聖靈在你的生命當中
[00:16:25.360 --> 00:16:28.200]  帶給你的那種力量
[00:16:28.200 --> 00:16:30.120]  是超越了環境
[00:16:30.120 --> 00:16:32.880]  而讓你能夠在神的面前
[00:16:32.880 --> 00:16:37.040]  堅定地去見證上帝
[00:16:37.040 --> 00:16:41.280]  可以去服侍上帝
[00:16:41.280 --> 00:16:43.480]  我想起一些在教會的經歷時
[00:16:43.480 --> 00:16:45.480]  我想起一件事
[00:16:45.480 --> 00:16:46.680]  跟大家分享一下
[00:16:46.680 --> 00:16:48.040]  就是很多年前
[00:16:48.040 --> 00:16:51.240]  我有機會參與教會的一些直堂服事
[00:16:51.240 --> 00:16:52.960]  其實是很多年前
[00:16:52.960 --> 00:16:55.400]  我當時還在讀神學
[00:16:55.400 --> 00:16:58.560]  我尋找一個教會實習的機會
[00:16:58.560 --> 00:17:00.280]  當時我在外國
[00:17:00.280 --> 00:17:02.840]  我特別回來香港
[00:17:02.840 --> 00:17:05.080]  請求教會讓我能夠有一些
[00:17:05.080 --> 00:17:08.560]  分堂、直堂的服事機會
[00:17:08.560 --> 00:17:12.680]  因此教會安排了我去元朗元基堂
[00:17:12.680 --> 00:17:15.120]  一些實習的服事
[00:17:15.120 --> 00:17:17.040]  全時間的實習
[00:17:17.040 --> 00:17:17.560]  我很開心
[00:17:17.560 --> 00:17:20.520]  因為當地的牧者
[00:17:20.520 --> 00:17:22.840]  是我自己認識的一位弟兄
[00:17:22.840 --> 00:17:25.000]  我想可以從他身上學習
[00:17:25.000 --> 00:17:28.000]  也可以和他一起配合服事
[00:17:28.000 --> 00:17:29.440]  但當我回到香港
[00:17:29.440 --> 00:17:32.680]  預備參與分堂服事的時候
[00:17:32.680 --> 00:17:35.040]  突然間發覺
[00:17:35.040 --> 00:17:39.480]  這位牧者某些原因離職、離開了
[00:17:39.480 --> 00:17:42.680]  我問這間教會有沒有其他傳道人
[00:17:42.680 --> 00:17:44.280]  他們說沒有
[00:17:44.280 --> 00:17:46.160]  現在只有你一個
[00:17:46.160 --> 00:17:48.200]  我說我不是傳道人
[00:17:48.200 --> 00:17:50.040]  我是神學生
[00:17:50.040 --> 00:17:53.640]  他說不要緊,你試試吧
[00:17:53.640 --> 00:17:57.240]  我當時真的很驚慌
[00:17:57.240 --> 00:17:58.360]  不單是一間堂會
[00:17:58.360 --> 00:18:00.240]  其實當時他們已經開始了
[00:18:00.240 --> 00:18:04.360]  元朗和元基堂兩間的堂會
[00:18:04.360 --> 00:18:07.880]  我當時學習在教會裏面試試港道
[00:18:07.880 --> 00:18:10.320]  其實我是差不多第一、第二次港道
[00:18:10.320 --> 00:18:11.920]  我記得當時
[00:18:11.920 --> 00:18:15.160]  我第一次在台上港道
[00:18:15.160 --> 00:18:17.240]  一個實習的機會
[00:18:17.240 --> 00:18:20.120]  參與一些直堂的服事
[00:18:20.120 --> 00:18:22.800]  但我裏面很震驚
[00:18:22.800 --> 00:18:24.680]  而真實表現出來
[00:18:24.680 --> 00:18:27.280]  因為當時我在崇拜港道
[00:18:27.280 --> 00:18:29.760]  也曾經踏入團契港道
[00:18:29.760 --> 00:18:31.440]  但我當時在震驚當中
[00:18:31.440 --> 00:18:34.840]  將兩篇講章反轉了
[00:18:34.840 --> 00:18:37.240]  我將去團契港道的那篇講章拿了上來
[00:18:37.240 --> 00:18:41.160]  在崇拜的心裏
[00:18:41.160 --> 00:18:42.320]  突然間不知如何是好
[00:18:42.320 --> 00:18:44.040]  因為我手上的那篇講章
[00:18:44.040 --> 00:18:46.160]  不是我要講的那篇
[00:18:46.160 --> 00:18:47.600]  我當時就想
[00:18:47.600 --> 00:18:49.880]  不要講了,可能大家都未必察覺
