
[00:00:00.000 --> 00:00:03.200]  我們今天會接續思想伊斯拉基的經文
[00:04:03.600 --> 00:04:06.600]  就找到這卷的典籍
[00:04:06.600 --> 00:04:08.000]  各位聽眾我相信
[00:04:08.000 --> 00:04:10.800]  你想起當時猶太人
[00:04:10.800 --> 00:04:13.200]  他們暫時可以繼續工作
[00:04:13.200 --> 00:04:17.400]  但是困擾就是不知道什麼時候會停工
[00:04:17.400 --> 00:04:20.200]  可能突然間皇帝找不到典籍
[00:04:20.200 --> 00:04:25.200]  因此就吩咐總督禁止他們工作
[00:04:25.200 --> 00:04:27.600]  所以當時的心情如果你在其中
[00:04:27.600 --> 00:04:29.600]  我想你會有一種感覺就是
[00:04:29.600 --> 00:04:31.200]  做不做好呢?
[00:04:31.200 --> 00:04:32.400]  是否要努力做呢?
[00:04:32.400 --> 00:04:34.800]  可能做到一半就會停了
[00:04:34.800 --> 00:04:36.600]  但聖經那裏都在說
[00:04:36.600 --> 00:04:38.400]  他們沒有停止
[00:04:38.400 --> 00:04:40.200]  後來經文給我們知道
[00:04:40.200 --> 00:04:42.800]  他們繼續來到工作
[00:04:42.800 --> 00:04:46.600]  就算未知前面有沒有什麼新的障礙
[00:04:46.600 --> 00:04:49.400]  他們仍然堅定地信服神
[00:04:49.400 --> 00:04:51.600]  繼續建造聖殿
[00:04:51.600 --> 00:04:52.800]  在等候期間
[00:04:52.800 --> 00:04:54.200]  他們慢慢就知道
[00:04:54.200 --> 00:04:56.800]  真的找出這個典籍了
[00:04:56.800 --> 00:05:00.200]  因此在經文第六節
[00:05:00.200 --> 00:05:03.400]  皇就下了一個新的詔令
[00:05:03.400 --> 00:05:05.400]  他說:現在你們在河西的總督
[00:05:05.400 --> 00:05:07.800]  達賴和斯他·波斯萊
[00:05:07.800 --> 00:05:09.400]  你們的同黨就是有
[00:05:09.400 --> 00:05:12.400]  「駐河西的亞伐撒加人」
[00:05:12.400 --> 00:05:14.400]  你們當遠離他們
[00:05:14.400 --> 00:05:17.200]  不要攔阻神殿的工作
[00:05:17.200 --> 00:05:19.200]  任憑猶太人的省長
[00:05:19.200 --> 00:05:21.000]  或猶太人的長老
[00:05:21.000 --> 00:05:25.400]  在遠處建造神的這殿
[00:05:25.400 --> 00:05:29.400]  當時大劉氏王翻查到經典之後
[00:05:29.400 --> 00:05:32.400]  他就重新確定
[00:05:32.400 --> 00:05:35.200]  放心讓他們建殿
[00:05:35.200 --> 00:05:36.200]  大家可以想像
[00:05:36.200 --> 00:05:38.200]  從這句話當中可以知道
[00:05:38.200 --> 00:05:40.200]  這位皇其實是知道
[00:05:40.200 --> 00:05:43.800]  總督有意想攔阻這個工程
[00:05:43.800 --> 00:05:46.200]  所以他第一句就吩咐他們
[00:05:46.200 --> 00:05:48.800]  不准攔阻神殿的工程
[00:05:48.800 --> 00:05:50.800]  你們遠離他們
[00:05:50.800 --> 00:05:52.200]  任憑他們做
[00:05:52.200 --> 00:05:53.200]  他們想怎樣做
[00:05:53.200 --> 00:05:56.000]  就讓他們自由地做
[00:05:56.000 --> 00:05:58.000]  人想攔阻神的工程
[00:05:58.000 --> 00:06:00.600]  但是神透過當時的君王
[00:06:00.600 --> 00:06:02.600]  要釋放這件事情
[00:06:02.600 --> 00:06:06.400]  容許他們繼續去做
[00:06:06.400 --> 00:06:07.600]  在節目中有些時候
[00:06:07.600 --> 00:06:09.800]  在人生不同的階段
[00:06:09.800 --> 00:06:12.000]  有些目標你想達到
[00:06:12.000 --> 00:06:14.800]  但突然間遇到一些阻攔
[00:06:14.800 --> 00:06:16.800]  特別是做一些屬靈的工作
[00:06:16.800 --> 00:06:19.600]  有時候你會發覺有些困難
[00:06:19.600 --> 00:06:21.600]  但是聖經評論上發現
[00:06:21.600 --> 00:06:23.800]  一些困難的出現
[00:06:23.800 --> 00:06:27.800]  往往是帶來了更加通暢的路
[00:06:27.800 --> 00:06:28.600]  好像是困難
[00:06:28.600 --> 00:06:33.200]  但發覺竟然最終是帶來更通暢的路
[00:06:33.200 --> 00:06:35.800]  當時總督想攔阻他們
[00:06:35.800 --> 00:06:38.600]  但是這件事情引致後來
[00:06:38.600 --> 00:06:40.600]  這些典籍的出現
[00:06:40.600 --> 00:06:44.200]  而君王因此吩咐總督不准攔阻
[00:06:44.200 --> 00:06:45.600]  跟著經文說
[00:06:45.600 --> 00:06:51.800]  將各種的金錢和支持給猶太人
[00:06:51.800 --> 00:06:53.400]  在聖經中大家會記得新約
[00:06:53.400 --> 00:06:55.200]  當保羅他們坐牢的時候
[00:06:55.200 --> 00:06:56.000]  很多人都認為
[00:06:56.000 --> 00:06:58.800]  當時的福音工作會受難了
[00:06:58.800 --> 00:07:00.600]  但卻是剛剛相反
[00:07:00.600 --> 00:07:03.000]  保羅在《菲律賓書》一章十二節
[00:07:03.000 --> 00:07:04.600]  他就很清楚地說
[00:07:04.600 --> 00:07:07.600]  我所遭遇的事情
[00:07:07.600 --> 00:07:12.600]  反叫福音興旺
[00:07:12.600 --> 00:07:15.600]  他所遭遇的事情反而叫福音興旺
[00:07:15.600 --> 00:07:17.000]  因為當時他坐牢的時候
[00:07:17.000 --> 00:07:18.800]  他那種福音的見證
[00:07:18.800 --> 00:07:21.800]  是讓周圍的人都很驚訝
[00:07:21.800 --> 00:07:23.000]  消息一直傳開
[00:07:23.000 --> 00:07:25.000]  整個菲律賓的地區
[00:07:25.000 --> 00:07:26.600]  都真的感受到
[00:07:26.600 --> 00:07:32.200]  是真正的權柄透過這件事情彰顯出來
[00:07:32.200 --> 00:07:33.400]  有時候你會很奇怪
[00:07:33.400 --> 00:07:35.200]  神容許一些事情臨到
[00:07:35.200 --> 00:07:40.400]  但這些事情最終反而加強了福音的見證
[00:07:40.400 --> 00:07:43.200]  是讓我們很驚訝的事情
[00:07:43.200 --> 00:07:44.200]  所以保羅說
[00:07:44.200 --> 00:07:48.400]  我所遭遇的事情更加叫福音興旺
[00:07:48.400 --> 00:07:51.200]  大家回看前面第四章的時候
[00:07:51.200 --> 00:07:53.200]  你會記得我們曾經講及到
[00:07:53.200 --> 00:07:55.600]  在開始他們建殿的時候
[00:07:55.600 --> 00:07:58.800]  阿達舌西王下了禁令
[00:07:58.800 --> 00:08:00.000]  因此他一停
[00:08:00.000 --> 00:08:02.200]  我們就說他停了多少年?
[00:08:02.200 --> 00:08:04.800]  十五年
[00:08:04.800 --> 00:08:07.000]  在這個停止的過程當中
[00:08:07.000 --> 00:08:08.800]  好像神是很不開心
[00:08:08.800 --> 00:08:11.800]  他們會放棄了這個工程
[00:08:11.800 --> 00:08:13.400]  沒錯是有禁令
[00:08:13.400 --> 00:08:17.800]  但是神期望他們要警覺地等候
[00:08:17.800 --> 00:08:19.600]  有新的機會的時候
[00:08:19.600 --> 00:08:22.400]  就盡快開始
[00:08:22.400 --> 00:08:25.000]  沒錯到後來當猶太人放棄的時候
[00:08:25.000 --> 00:08:27.400]  神就興起先知哈哥在撒加利亞
[00:08:27.400 --> 00:08:29.000]  就責備他們
[00:08:29.000 --> 00:08:30.600]  他們就重新興起來
[00:08:30.600 --> 00:08:33.200]  做一次馴服神的工作
[00:08:33.200 --> 00:08:34.600]  因此各位弟兄姊妹
[00:08:34.600 --> 00:08:37.200]  如果有一些難阻出現
[00:08:37.200 --> 00:08:39.600]  沒錯我們要面對現實
[00:08:39.600 --> 00:08:42.800]  要暫時放下一些工作
[00:08:42.800 --> 00:08:47.200]  但是警覺著留意新的機會
[00:08:47.200 --> 00:08:48.400]  一有機會的時候
[00:08:48.400 --> 00:08:52.400]  繼續信從神給你的大名去服侍他
[00:08:52.400 --> 00:08:55.000]  這個常常都是聖經對我們提醒
[00:08:55.000 --> 00:08:57.800]  不要以為那些難阻是永久的
[00:08:57.800 --> 00:08:59.400]  留心著新的機會
[00:08:59.400 --> 00:09:01.400]  甚至會發覺那些難阻
[00:09:01.400 --> 00:09:05.400]  是會帶來了更通暢的路
[00:09:05.400 --> 00:09:06.400]  我想說一件事情
[00:09:06.400 --> 00:09:08.400]  大家有些弟兄姊妹都會記得的
[00:09:08.400 --> 00:09:11.600]  就是教會曾經在東涌開始一個分堂
[00:09:11.600 --> 00:09:14.200]  現在叫東涌宣道會
[00:09:14.200 --> 00:09:16.400]  很多年前當一班弟兄姊妹
[00:09:16.400 --> 00:09:17.600]  他們一路聊的時候
[00:09:17.600 --> 00:09:20.400]  心裡很想在東涌開展工作
[00:09:20.400 --> 00:09:22.800]  因為那個地方沒有什麼教會
[00:09:22.800 --> 00:09:24.400]  還有很多基層人士
[00:09:24.400 --> 00:09:26.800]  很希望他們能夠聽福音
[00:09:26.800 --> 00:09:30.000]  當時他們經常都去那個地區周圍找
[00:09:30.000 --> 00:09:31.800]  有時開車 有時走路
[00:09:31.800 --> 00:09:35.600]  但是很多年都找不到地方
[00:09:35.600 --> 00:09:37.800]  曾經都想是不是應該放棄呢?
[00:09:37.800 --> 00:09:38.800]  後來聽到一個消息
[00:09:38.800 --> 00:09:42.200]  就是說在地鐵站旁邊有一間中學
[00:09:42.200 --> 00:09:43.800]  佛教中學
[00:09:43.800 --> 00:09:46.800]  政府將一個新的地方給他們
[00:09:46.800 --> 00:09:49.800]  建一間一條龍的中小學
[00:09:49.800 --> 00:09:53.200]  因此這間學校就搬離了原址
[00:09:53.200 --> 00:09:54.400]  我們聽到很開心
[00:09:54.400 --> 00:09:57.200]  後來知道這個地方真的再次開放出來
[00:09:57.200 --> 00:10:00.000]  讓教育團體申請辦學
[00:10:00.000 --> 00:10:04.000]  我們就很努力找人寫很多的申請書
[00:10:04.000 --> 00:10:06.400]  很想申請得到這間學校
[00:10:06.400 --> 00:10:07.400]  一方面辦學
[00:10:07.400 --> 00:10:10.000]  另一方面建造 建立教會
[00:10:10.000 --> 00:10:12.400]  我記得有一次我去到這個學校附近
[00:10:12.400 --> 00:10:13.600]  就周圍看
[00:10:13.600 --> 00:10:16.400]  我差不多想在這裡走七個圈
[00:10:16.400 --> 00:10:19.400]  希望這間學校將來變成一間教會
[00:10:19.400 --> 00:10:22.800]  有神的福音在這個地方宣講出來
[00:10:22.800 --> 00:10:24.600]  很想能夠有這個地方
[00:10:24.600 --> 00:10:26.200]  一路祈禱 一路等候
[00:10:26.200 --> 00:10:28.800]  一路做很多功夫
[00:10:28.800 --> 00:10:30.200]  經過一段時間之後
[00:10:30.200 --> 00:10:32.400]  後來終於等到消息出來了
[00:10:32.400 --> 00:10:38.400]  這間學校分配給了另一個辦學團體
[00:10:38.400 --> 00:10:39.800]  當時很失望
[00:10:39.800 --> 00:10:41.400]  為什麼會這樣呢?
[00:10:41.400 --> 00:10:43.000]  豈不是可以榮耀神嗎?
[00:10:43.000 --> 00:10:45.800]  如果這間佛教中學變成一間基督教中學
[00:10:45.800 --> 00:10:48.400]  豈不是可以榮耀神呢?
[00:10:48.400 --> 00:10:50.800]  但是神有更好的安排
[00:10:50.800 --> 00:10:53.800]  當時我們沒有放棄繼續去思想
[00:10:53.800 --> 00:10:57.600]  最後我們就在旁邊的一個商場
[00:10:57.600 --> 00:11:00.000]  找了一個小的舖位
[00:11:00.000 --> 00:11:01.000]  沒有其他機會
[00:11:01.000 --> 00:11:03.000]  只找了一個千多呎的舖位
[00:11:03.000 --> 00:11:05.800]  在二樓的一個舖位
[00:11:05.800 --> 00:11:09.200]  來開始東涌宣道
[00:11:09.200 --> 00:11:11.400]  我們也不明白為什麼會這樣
[00:11:11.400 --> 00:11:13.200]  但是我們看到有機會
[00:11:13.200 --> 00:11:16.000]  我們就抓住就開始
[00:11:16.000 --> 00:11:17.000]  過了一段時間之後
[00:11:17.000 --> 00:11:19.200]  後來發現在樓下的商舖
[00:11:19.200 --> 00:11:21.600]  有一個大三倍的商舖
[00:11:21.600 --> 00:11:24.800]  本來給了給投注站
[00:11:24.800 --> 00:11:28.400]  但是他們說因為地方現在發展很慢
[00:11:28.400 --> 00:11:30.200]  很多居民都還沒有進來住
[00:11:30.200 --> 00:11:32.600]  投注站的成本效益不夠
[00:11:32.600 --> 00:11:38.000]  因此就把這個舖放棄給政府
[00:11:38.000 --> 00:11:41.400]  我們聽到這個消息也很高興
[00:11:41.400 --> 00:11:44.000]  我們就說不如試一下申請
[00:11:44.000 --> 00:11:46.000]  經過一段長時間
[00:11:46.000 --> 00:11:48.400]  教會從上面的201室
[00:11:48.400 --> 00:11:51.400]  搬到下面的102室
[00:11:51.400 --> 00:11:54.000]  剛剛的數字掉轉
[00:11:54.000 --> 00:11:55.600]  下面三千多呎
[00:11:55.600 --> 00:11:59.200]  但是租金和以前是一樣的
[00:11:59.200 --> 00:12:00.800]  我們永遠不會想到
[00:12:00.800 --> 00:12:02.200]  在申請過程當中
[00:12:02.200 --> 00:12:03.600]  用回原本的租金
[00:12:03.600 --> 00:12:06.400]  租下面三倍大的地方
[00:12:06.400 --> 00:12:08.400]  當我們在裡面開始第一次崇拜的時候
[00:12:08.400 --> 00:12:09.800]  我們心裡很感激神
[00:12:09.800 --> 00:12:13.200]  因為在一個本來是賭博的地方
[00:12:13.200 --> 00:12:16.000]  成為一個敬拜神的地方
[00:12:16.000 --> 00:12:19.600]  而且那個地方發現人流開始很多
[00:12:19.600 --> 00:12:21.200]  也見到很多人
[00:12:21.200 --> 00:12:24.200]  因為這個商場而接觸到教會
[00:12:24.200 --> 00:12:25.600]  比我們當初所想像
[00:12:25.600 --> 00:12:29.400]  在學校開辦可能更加好
[00:12:29.400 --> 00:12:30.800]  一段很短的時間
[00:12:30.800 --> 00:12:32.800]  今天的東涌宣道會
[00:12:32.800 --> 00:12:35.800]  已經差不多超過200人崇拜
[00:12:35.800 --> 00:12:37.800]  很多是當地的居民
[00:12:37.800 --> 00:12:40.800]  他們是很真誠地信主
[00:12:40.800 --> 00:12:43.200]  很多得救的故事一直傳給我聽
[00:12:43.200 --> 00:12:46.600]  每一件事情都叫我心中感動
[00:12:46.600 --> 00:12:49.400]  有些時候我心裡面很深刻知道
[00:12:49.400 --> 00:12:53.200]  真正的難阻不在環境裡
[00:12:53.200 --> 00:12:56.400]  真正的難阻在我們的內心
[00:12:56.400 --> 00:12:57.600]  我們的信心
[00:12:57.600 --> 00:12:59.400]  我們的不信服
[00:12:59.400 --> 00:13:02.000]  以致難阻神的工作
[00:13:02.000 --> 00:13:03.000]  有些時候沒錯
[00:13:03.000 --> 00:13:05.200]  客觀環境有難阻
[00:13:05.200 --> 00:13:08.400]  但是神不斷鼓勵我們的心
[00:13:08.400 --> 00:13:10.000]  繼續等候
[00:13:10.000 --> 00:13:11.400]  有機會的時候
[00:13:11.400 --> 00:13:13.400]  再繼續去信服神
[00:13:13.400 --> 00:13:16.200]  去作神要你作的工作
[00:13:16.200 --> 00:13:18.000]  雖然隔了十五年
[00:13:18.000 --> 00:13:20.200]  但他們仍然繼續信服
[00:13:20.200 --> 00:13:24.000]  神就給他們一條很大的路
[00:13:24.000 --> 00:13:25.800]  一條寬敞的大路
[00:13:25.800 --> 00:13:28.800]  讓他們在其中繼續為神工作
[00:13:28.800 --> 00:13:29.800]  所以弟兄姊妹
[00:13:29.800 --> 00:13:30.800]  聖經裡面提到
[00:13:30.800 --> 00:13:33.600]  神要成就的屬靈的工程
[00:13:33.600 --> 00:13:38.200]  沒有任何的環境能夠難阻
[00:13:38.200 --> 00:13:40.800]  我們再看下面
[00:13:40.800 --> 00:13:43.000]  第二方面我們思想的就是
[00:13:43.000 --> 00:13:45.200]  神透過環境去催促我們
[00:13:45.200 --> 00:13:47.200]  去完成祂的工作
[00:13:47.200 --> 00:13:50.000]  在下面第八節
[00:13:50.000 --> 00:13:53.200]  當時這位王降旨
[00:13:53.200 --> 00:13:55.000]  「我又降旨吩咐你們
[00:13:55.000 --> 00:13:57.200]  向尤大人的長老
[00:13:57.200 --> 00:14:00.400]  為建造神的殿當怎樣行
[00:14:00.400 --> 00:14:02.400]  就是從何西的款項中
[00:14:02.400 --> 00:14:04.600]  急速撥取貢銀
[00:14:04.600 --> 00:14:08.800]  作他們的經費免得耽誤工程」
[00:14:08.800 --> 00:14:11.400]  當時這位君王提醒他們
[00:14:11.400 --> 00:14:15.200]  在你們地區的庫房裡拿錢出來
[00:14:15.200 --> 00:14:16.800]  大家不要誤會
[00:14:16.800 --> 00:14:20.800]  這位君王很自私
[00:14:20.800 --> 00:14:23.800]  只是在行地區的支鈣
[00:14:23.800 --> 00:14:26.200]  在你們地區的庫房裡拿錢出來
[00:14:26.200 --> 00:14:27.800]  就給他們
[00:14:27.800 --> 00:14:30.200]  照原來的意思是說
[00:14:30.200 --> 00:14:31.800]  地區原本有一些錢
[00:14:31.800 --> 00:14:34.800]  是上貢給中央的
[00:14:34.800 --> 00:14:35.800]  中央就說
[00:14:35.800 --> 00:14:38.200]  從這筆錢裡拿錢出來
[00:14:38.200 --> 00:14:40.800]  來支持建造聖殿
[00:14:40.800 --> 00:14:42.600]  中央是受一點虧損
[00:14:42.600 --> 00:14:44.600]  但是君王就決意
[00:14:44.600 --> 00:14:46.400]  把一大筆錢拿出來
[00:14:46.400 --> 00:14:48.800]  支持建建的工程
[00:14:48.800 --> 00:14:52.600]  而且他要求他們急速撥款
[00:14:52.600 --> 00:14:54.800]  不准拖延
[00:14:54.800 --> 00:14:57.800]  不要以為拖延就不用做
[00:14:57.800 --> 00:14:59.200]  是要馬上做
[00:14:59.200 --> 00:15:00.600]  再看後面的經文
[00:15:00.600 --> 00:15:02.200]  是很嚴厲的
[00:15:02.200 --> 00:15:05.600]  第十一節說
[00:15:05.600 --> 00:15:06.400]  「我再降旨
[00:15:06.400 --> 00:15:08.000]  無論誰更改這命令
[00:15:08.000 --> 00:15:11.000]  必從他房屋中拆出一斤糧來
[00:15:11.000 --> 00:15:13.000]  把他舉起原在其上
[00:15:13.000 --> 00:15:16.600]  由他的房屋成為墳堆」
[00:15:16.600 --> 00:15:18.600]  大家記不記得《耳私帖記》
[00:15:18.600 --> 00:15:22.600]  有一個人物叫做哈曼
[00:15:22.600 --> 00:15:25.400]  哈曼是怎麼死的?
[00:15:25.400 --> 00:15:28.800]  有一個大的木架
[00:15:28.800 --> 00:15:30.800]  被吊在上面
[00:15:30.800 --> 00:15:32.400]  當時有一種懲罰方法
[00:15:32.400 --> 00:15:35.000]  一些犯大錯的人
[00:15:35.000 --> 00:15:37.200]  違背王命令的人
[00:15:37.200 --> 00:15:39.400]  要公開地羞辱他
[00:15:39.400 --> 00:15:44.000]  把他吊在一些木樑上吊死
[00:15:44.000 --> 00:15:45.400]  王的命令很嚴厲
[00:15:45.400 --> 00:15:47.000]  誰不聽從這個吩咐
[00:15:47.000 --> 00:15:49.000]  就有這樣的收場
[00:15:49.000 --> 00:15:52.400]  所以當時這些地方官員很害怕
[00:15:52.400 --> 00:15:54.800]  然後因此君王最後加一句話
[00:15:54.800 --> 00:15:57.000]  第十二節最後
[00:15:57.000 --> 00:15:59.600]  「我大樓事降者旨
[00:15:59.600 --> 00:16:01.800]  當速速進行
[00:16:01.800 --> 00:16:03.400]  不得怠慢」
[00:16:03.400 --> 00:16:04.600]  不可以怠慢
[00:16:04.600 --> 00:16:06.400]  因此你看看十三節
[00:16:06.400 --> 00:16:10.400]  「於是河西總督達賴和斯他·波斯賴」
[00:16:10.400 --> 00:16:11.600]  他的副官
[00:16:11.600 --> 00:16:12.800]  並他們的同黨
[00:16:12.800 --> 00:16:15.200]  因大樓事王所發的命令
[00:16:15.200 --> 00:16:16.400]  就怎樣?
[00:16:16.400 --> 00:16:18.400]  「急速進行」
[00:16:18.400 --> 00:16:19.800]  就算他們不想也好
[00:16:19.800 --> 00:16:21.600]  因為王的命令很嚴厲
[00:16:21.600 --> 00:16:22.800]  很清楚
[00:16:22.800 --> 00:16:25.400]  他們就快快地進行
[00:16:25.400 --> 00:16:26.800]  在這樣的情況下
[00:16:26.800 --> 00:16:28.200]  我們就見到這個殿
[00:16:28.200 --> 00:16:30.400]  很快地建造成功了
[00:16:30.400 --> 00:16:33.000]  在第十五節
[00:16:33.000 --> 00:16:36.200]  大樓事王第六年亞達月初三日
[00:16:36.200 --> 00:16:39.400]  這殿修成了
[00:16:39.400 --> 00:16:45.800]  由最初大樓事王二年開始重新建造
[00:16:45.800 --> 00:16:47.400]  到這裡六年之間
[00:16:47.400 --> 00:16:49.200]  相隔四年多
[00:16:49.200 --> 00:16:52.400]  四年多就建造成功了
[00:16:52.400 --> 00:16:53.600]  但大家想一想
[00:16:53.600 --> 00:16:56.400]  最初當蔡樓事王吩咐猶太人
[00:16:56.400 --> 00:16:58.200]  返回耶路撒冷
[00:16:58.200 --> 00:17:01.000]  去重建家園建造聖殿的時候
[00:17:01.000 --> 00:17:03.800]  是多少年之前呢?
[00:17:03.800 --> 00:17:05.800]  我稍為找找資料發現
[00:17:05.800 --> 00:17:10.800]  當時是公元前536年
[00:17:10.800 --> 00:17:12.600]  這個建造成功的時候
[00:17:12.600 --> 00:17:16.000]  是515年
[00:17:16.000 --> 00:17:19.800]  536-515
[00:17:19.800 --> 00:17:23.000]  是21年
[00:17:23.000 --> 00:17:25.000]  中間有21年之久
[00:17:25.000 --> 00:17:28.200]  而其中的大概15年是空置了
[00:17:28.200 --> 00:17:30.000]  是停止了
[00:17:30.000 --> 00:17:31.000]  雖然很快
[00:17:31.000 --> 00:17:33.800]  但其實已經拖了21年
[00:17:33.800 --> 00:17:36.200]  有一些聖經研究學者
[00:17:36.200 --> 00:17:38.800]  他們嘗試去計算這些日子
[00:17:38.800 --> 00:17:43.000]  發覺當聖殿最初被焚毀的時候
[00:17:43.000 --> 00:17:45.400]  到今天515年
