
[00:00:00.000 --> 00:00:01.280]  我們打開聖經
[00:02:23.160 --> 00:02:24.560]  他心裡很感謝神
[00:02:24.560 --> 00:02:26.960]  然後他開始跟他說福音本身
[00:02:26.960 --> 00:02:28.720]  就在那天
[00:02:28.720 --> 00:02:30.760]  這位司機在車上
[00:02:30.760 --> 00:02:32.360]  決照自信耶穌
[00:02:32.360 --> 00:02:36.760]  我聽到這位上帝說這件事的時候
[00:02:36.760 --> 00:02:38.360]  我心裡很感謝神
[00:02:38.360 --> 00:02:40.960]  但同時我體會一件事情就是
[00:02:40.960 --> 00:02:43.160]  一個人當他信著之後
[00:02:43.160 --> 00:02:46.160]  他生命有真實的改變
[00:02:46.160 --> 00:02:48.960]  那個見證
[00:02:49.360 --> 00:02:53.560]  正正是表明出這位上帝是真實的主
[00:02:53.560 --> 00:02:55.360]  是改變生命的主
[00:02:55.360 --> 00:02:57.160]  而叫人知道
[00:02:57.160 --> 00:03:00.960]  他們所信的是一位又真又活的上帝
[00:03:00.960 --> 00:03:03.960]  各位聽眾我們都是信耶穌
[00:03:03.960 --> 00:03:07.760]  我們都是信靠這位主耶穌基督
[00:03:07.760 --> 00:03:11.760]  而我們信心裡也有一個很清楚的元素就是
[00:03:11.760 --> 00:03:15.160]  我們是以耶穌基督為生命的主
[00:03:15.160 --> 00:03:17.760]  也承認祂是天地的主
[00:03:18.560 --> 00:03:19.960]  因此我們信主的時候
[00:03:19.960 --> 00:03:22.960]  我們會去聽從主的吩咐
[00:03:22.960 --> 00:03:25.360]  這個是合理的
[00:03:25.360 --> 00:03:27.760]  因為如果我們以祂為上帝
[00:03:27.760 --> 00:03:29.560]  祂是天地的上帝
[00:03:29.560 --> 00:03:32.160]  祂所說的話是帶著權柄
[00:03:32.160 --> 00:03:33.560]  帶著真理
[00:03:33.560 --> 00:03:36.760]  因此我們很自然知道
[00:03:36.760 --> 00:03:37.960]  我們要去聽
[00:03:37.960 --> 00:03:40.760]  但是何時如果我們去信神
[00:03:40.760 --> 00:03:43.160]  但是不去聽從祂的話
[00:03:43.160 --> 00:03:45.960]  我們有個結論可以說
[00:03:46.160 --> 00:03:48.960]  這個信心是假的信心
[00:03:48.960 --> 00:03:50.960]  不是真的信心
[00:03:50.960 --> 00:03:53.160]  事實上聖經裡面
[00:03:53.160 --> 00:03:54.760]  當聖經提醒我們
[00:03:54.760 --> 00:03:57.360]  上帝呼召我們信靠祂的時候
[00:03:57.360 --> 00:04:00.160]  就是呼召我們去聽從祂
[00:04:00.160 --> 00:04:02.960]  而這是同一件事
[00:04:02.960 --> 00:04:06.560]  所以你們記得當我們講述大使命的時候
[00:04:06.560 --> 00:04:07.560]  聖經告訴我們
[00:04:07.560 --> 00:04:10.160]  聽到你們去使萬民作我的
[00:04:10.160 --> 00:04:11.160]  什麼?
[00:04:11.160 --> 00:04:12.560]  門徒
[00:04:13.160 --> 00:04:14.560]  門徒的意思是
[00:04:14.560 --> 00:04:17.360]  學校主做主所做的事情
[00:04:17.360 --> 00:04:22.160]  然後奉聖父、聖子、聖靈的名為他施洗
[00:04:22.160 --> 00:04:23.560]  然後接著呢?
[00:04:23.560 --> 00:04:27.760]  凡我所教訓你們的
[00:04:27.760 --> 00:04:31.560]  都教訓他們遵守
[00:04:31.560 --> 00:04:33.960]  要信主
[00:04:33.960 --> 00:04:35.560]  要跟隨主
[00:04:35.560 --> 00:04:38.760]  是遵守主給我們的吩咐
[00:04:38.760 --> 00:04:39.760]  來生活
[00:04:40.160 --> 00:04:43.960]  這是信仰必定有的內涵
[00:04:43.960 --> 00:04:47.560]  因此我們很多時候想到自己的信仰的時候
[00:04:47.560 --> 00:04:49.960]  突然之間會想到去問自己
[00:04:49.960 --> 00:04:52.560]  我有沒有將我所信的
[00:04:52.560 --> 00:04:54.360]  來去走出來
[00:04:54.360 --> 00:04:58.160]  當你這樣來了解信仰的時候
[00:04:58.160 --> 00:05:00.760]  你會看到聖經亞各書所講的
[00:05:00.760 --> 00:05:03.360]  是更加直接清楚講明
[00:05:03.360 --> 00:05:05.160]  必定有行為
[00:05:05.160 --> 00:05:06.560]  如果沒有行為
[00:05:06.560 --> 00:05:09.760]  那種信心其實是死的信心
[00:05:09.960 --> 00:05:12.160]  大家看看聖經第二章
[00:05:12.160 --> 00:05:15.960]  聖經亞各書第二章裡面
[00:05:15.960 --> 00:05:18.160]  一至十三節這一段經文
[00:05:18.160 --> 00:05:19.960]  其實是說
[00:05:19.960 --> 00:05:22.560]  如果有人有愛人的心
[00:05:22.560 --> 00:05:26.960]  他必然會對人有一種憐憫的行動
[00:05:26.960 --> 00:05:29.560]  因此講了很多關於行動的事情
[00:05:29.560 --> 00:05:32.360]  然後十四節開始就提到
[00:05:32.360 --> 00:05:34.560]  一個人如果有真實的信心
[00:05:34.560 --> 00:05:37.560]  也必然會有愛心的行動
[00:05:37.560 --> 00:05:39.760]  所以十四節就說
[00:05:39.960 --> 00:05:43.160]  「我的弟兄們,人若說他有愛心
[00:05:43.160 --> 00:05:46.760]  卻沒有行為有什麼益處呢?
[00:05:46.760 --> 00:05:49.560]  最信心能救他嗎?」
[00:05:49.560 --> 00:05:52.760]  如果人說他有信心
[00:05:52.760 --> 00:05:54.360]  你留意這裡所講
[00:05:54.360 --> 00:05:56.560]  是他自己說自己有信心
[00:05:56.560 --> 00:05:58.960]  人若說他自己有信心
[00:05:58.960 --> 00:06:00.960]  但是沒有相應的行為
[00:06:00.960 --> 00:06:02.560]  聖經就說
[00:06:02.560 --> 00:06:03.960]  「這種信心」
[00:06:03.960 --> 00:06:08.360]  這種信心其實不是真正的信心
[00:06:08.560 --> 00:06:11.160]  這個信心也沒有任何的益處
[00:06:11.160 --> 00:06:13.960]  也不能夠帶給他救恩
[00:06:13.960 --> 00:06:19.960]  這種信心好像是一種敬畏神的表示
[00:06:19.960 --> 00:06:21.360]  但聖經就說
[00:06:21.360 --> 00:06:25.560]  這種沒有行為的信心是沒有益處的
[00:06:25.560 --> 00:06:28.360]  然後聖經就再講出一個
[00:06:28.360 --> 00:06:30.560]  生活的實際處境
[00:06:30.560 --> 00:06:34.360]  他說「如果有弟兄或姐妹缺衣少食
[00:06:34.360 --> 00:06:36.760]  而你們中間的人對他說
[00:06:36.760 --> 00:06:38.360]  平平安安的去吧
[00:06:38.560 --> 00:06:39.760]  沒錯 祝福他
[00:06:39.760 --> 00:06:42.760]  願你們穿得暖吃得飽
[00:06:42.760 --> 00:06:44.960]  但實在上在行為
[00:06:44.960 --> 00:06:47.960]  卻不及他們身體所需用的
[00:06:47.960 --> 00:06:51.360]  哪有什麼用處呢?」
[00:06:51.360 --> 00:06:55.360]  聖經所講的不是一些很抽象的事情
[00:06:55.360 --> 00:06:58.360]  或者一些很遙不可及的事情
[00:06:58.360 --> 00:07:02.360]  而是就在你身邊的弟兄姐妹
[00:07:02.360 --> 00:07:04.760]  而他有真實的需要
[00:07:04.760 --> 00:07:07.360]  這裡所講的缺衣少食
[00:07:07.560 --> 00:07:08.760]  是在講一個人
[00:07:08.760 --> 00:07:12.160]  連他最基本的生存條件都沒有
[00:07:12.160 --> 00:07:16.160]  而你是有那種供應他的能力
[00:07:16.160 --> 00:07:17.960]  聖經就說
[00:07:17.960 --> 00:07:20.960]  如果你只是祝福他
[00:07:20.960 --> 00:07:23.360]  其實在小心思想的時候
[00:07:23.360 --> 00:07:25.760]  這個祝福是一些空洞的話
[00:07:25.760 --> 00:07:29.760]  可能是背後是想打發對方走
[00:07:29.760 --> 00:07:32.360]  對不起 神祝福你 你走吧
[00:07:32.360 --> 00:07:36.160]  在一些好像表面的祝福背後
[00:07:36.760 --> 00:07:39.960]  其實是一個假的信心
[00:07:39.960 --> 00:07:43.560]  因為他沒有藉著他的行動
[00:07:43.560 --> 00:07:46.560]  表達出他裡面那種的相信
[00:07:46.560 --> 00:07:49.560]  如果他相信上帝有憐憫
[00:07:49.560 --> 00:07:52.560]  相信是對人有憐憫的心
[00:07:52.560 --> 00:07:55.960]  又相信上帝喜悅我們屬他的人
[00:07:55.960 --> 00:07:57.960]  是去憐憫人的
[00:07:57.960 --> 00:08:00.760]  如果真的這樣相信
[00:08:00.760 --> 00:08:03.960]  就會按著信心來走出來
[00:08:03.960 --> 00:08:05.960]  去行出來
[00:08:06.960 --> 00:08:08.160]  聖經因此說
[00:08:08.160 --> 00:08:10.160]  如果不是真的這樣做
[00:08:10.160 --> 00:08:11.160]  十七節就說
[00:08:11.160 --> 00:08:14.160]  如果只有信心沒有行為
[00:08:14.160 --> 00:08:17.560]  這信心是死的
[00:08:17.560 --> 00:08:22.560]  是沒有生命的 是假的 是不真實的
[00:08:22.560 --> 00:08:25.560]  我想回到另一位姐妹
[00:08:25.560 --> 00:08:27.960]  這位姐妹講述她自己的一個經歷
[00:08:27.960 --> 00:08:30.560]  這位姐妹在美國生活
[00:08:30.560 --> 00:08:34.360]  她講述到她自小和媽媽的關係很惡劣
[00:08:34.960 --> 00:08:36.760]  她心裏知道媽媽愛錫她
[00:08:36.760 --> 00:08:38.760]  不過媽媽很多的決定
[00:08:38.760 --> 00:08:40.960]  曾經帶給她很大的傷害
[00:08:40.960 --> 00:08:43.760]  所以當她結婚之後
[00:08:43.760 --> 00:08:45.760]  她就很快搬離開家
[00:08:45.760 --> 00:08:49.360]  媽媽也後來再改嫁了
[00:08:49.360 --> 00:08:54.160]  兩個人好像沒有再有什麼關係
[00:08:54.160 --> 00:08:56.360]  她就說六年了
[00:08:56.360 --> 00:08:59.160]  我沒有和她通過一個電話
[00:08:59.160 --> 00:09:01.360]  沒有和她談一句話
[00:09:01.360 --> 00:09:04.160]  在六年裏面
[00:09:04.360 --> 00:09:06.160]  後來這位姐妹信了主
[00:09:06.160 --> 00:09:07.960]  她信了主之後
[00:09:07.960 --> 00:09:09.760]  她開始為她媽媽祈禱
[00:09:09.760 --> 00:09:12.960]  一直為她媽媽祈禱求神改變她
[00:09:12.960 --> 00:09:15.560]  但是很奇怪
[00:09:15.560 --> 00:09:17.560]  好像事情沒有發生
[00:09:17.560 --> 00:09:20.560]  後來這位姐妹有一次在崇拜裏面
[00:09:20.560 --> 00:09:23.160]  崇拜聽到牧師提醒
[00:09:23.160 --> 00:09:25.960]  你們要每一天每一天讀聖經
[00:09:25.960 --> 00:09:28.760]  這位姐妹就學習
[00:09:28.760 --> 00:09:30.760]  她開始自己每一天讀聖經
[00:09:30.760 --> 00:09:32.760]  當她自己讀聖經的時候
[00:09:32.760 --> 00:09:34.760]  慢慢她發覺上帝的教導
[00:09:34.760 --> 00:09:36.160]  讓她更加知道
[00:09:36.160 --> 00:09:38.160]  她應該怎樣待她的媽媽
[00:09:38.160 --> 00:09:42.760]  也發覺自己內心對媽媽有一些改變
[00:09:42.760 --> 00:09:44.960]  就在那個時候她聽到消息
[00:09:44.960 --> 00:09:48.160]  媽媽的丈夫突然間過世
[00:09:48.160 --> 00:09:52.160]  在那個時候她內心有一個很清楚的
[00:09:52.160 --> 00:09:53.360]  一種的感動
[00:09:53.360 --> 00:09:57.360]  她要自己主動去接觸媽媽
[00:09:57.360 --> 00:10:00.160]  他們相隔住的地方很遠
[00:10:00.160 --> 00:10:01.760]  她就寫了一封信
[00:10:02.760 --> 00:10:07.160]  這封信表達對媽媽的關懷和安慰
[00:10:07.160 --> 00:10:10.360]  當媽媽接到這封信的時候
[00:10:10.360 --> 00:10:11.360]  很驚訝
[00:10:11.360 --> 00:10:12.760]  六年沒有接觸
[00:10:12.760 --> 00:10:14.360]  突然間有封信來
[00:10:14.360 --> 00:10:15.760]  而且安慰她
[00:10:15.760 --> 00:10:16.760]  很感動
[00:10:16.760 --> 00:10:18.760]  於是媽媽又寫了一封信
[00:10:18.760 --> 00:10:20.360]  再給了女兒
[00:10:20.360 --> 00:10:24.160]  母女之間開始聯絡
[00:10:24.160 --> 00:10:25.560]  開始通訊
[00:10:25.560 --> 00:10:28.960]  後來再開始跟大家見面
[00:10:28.960 --> 00:10:31.560]  這位姐妹說
[00:10:31.560 --> 00:10:34.160]  當我自己為媽媽祈禱的時候
[00:10:34.160 --> 00:10:36.760]  我以為上帝要改變的是她
[00:10:36.760 --> 00:10:39.760]  但原來上帝要改變的是我
[00:10:39.760 --> 00:10:43.760]  而且她感動我有所行動
[00:10:43.760 --> 00:10:46.160]  去真的去接納
[00:10:46.160 --> 00:10:47.560]  去愛媽媽
[00:10:47.560 --> 00:10:49.560]  而當她有所行動的時候
[00:10:49.560 --> 00:10:51.960]  她也發覺上帝在過程當中
[00:10:51.960 --> 00:10:53.560]  改變了母親
[00:10:53.560 --> 00:10:57.160]  在她這個過程裏面
[00:10:57.160 --> 00:10:58.960]  她開始思想一件事情
[00:10:59.160 --> 00:11:01.560]  是真正自己去愛
[00:11:01.560 --> 00:11:03.960]  她才會見到神的工作
[00:11:03.960 --> 00:11:05.760]  在當中來彰顯
[00:11:05.760 --> 00:11:08.160]  這位姐妹你會察覺到
[00:11:08.160 --> 00:11:09.560]  在你的內心裏面
[00:11:09.560 --> 00:11:11.560]  上帝藉著祂的聖靈
[00:11:11.560 --> 00:11:13.960]  會常常地去感動你
[00:11:13.960 --> 00:11:17.160]  祂會引導你去行某些善
[00:11:17.160 --> 00:11:19.960]  叫你去做某些行動
[00:11:19.960 --> 00:11:22.360]  讓你可以將你的信心
[00:11:22.360 --> 00:11:23.960]  是真實地活出來
[00:11:23.960 --> 00:11:28.160]  有些時候我們會去消滅這份感動
[00:11:28.360 --> 00:11:29.960]  但是當你何時去順從
[00:11:29.960 --> 00:11:31.960]  這種感動去行出來的時候
[00:11:31.960 --> 00:11:35.360]  你就察覺上帝的真實在你生命裏面
[00:11:35.360 --> 00:11:37.160]  聖經就說
[00:11:37.160 --> 00:11:39.160]  祂說你們去行
[00:11:39.160 --> 00:11:41.560]  因為沒有行為的信心
[00:11:41.560 --> 00:11:43.360]  那個信心是死的
[00:11:43.360 --> 00:11:45.560]  我們再看的時候
[00:11:45.560 --> 00:11:46.560]  聖經說到
[00:11:46.560 --> 00:11:48.960]  不單止沒有行為的信心是死的
[00:11:48.960 --> 00:11:50.160]  沒有行為的信心
[00:11:50.160 --> 00:11:53.560]  是完全沒有實質的果效的
[00:11:53.560 --> 00:11:57.960]  是一種不真實的情況
[00:11:58.160 --> 00:11:59.560]  大家再看第八節
[00:11:59.560 --> 00:12:01.760]  請說也許有人會說
[00:12:01.760 --> 00:12:03.560]  你有信心我有行為
[00:12:03.560 --> 00:12:05.160]  意味著一個人會覺得
[00:12:05.160 --> 00:12:07.360]  哦 這些是恩賜來的
[00:12:07.360 --> 00:12:10.160]  沒錯 你有行為的恩賜
[00:12:10.160 --> 00:12:11.960]  不過我有信心的恩賜
[00:12:11.960 --> 00:12:12.960]  所以沒有問題
[00:12:12.960 --> 00:12:15.360]  我可以安於我現在的情況
[00:12:15.360 --> 00:12:17.360]  但是亞哥就這樣說
[00:12:17.360 --> 00:12:20.160]  請把你沒有行為的信心
[00:12:20.160 --> 00:12:21.560]  指給我看
[00:12:21.560 --> 00:12:23.760]  意味著就是
[00:12:23.760 --> 00:12:25.760]  其實是找不到的
[00:12:26.560 --> 00:12:30.160]  你不可能把你那種沒有行為的信心
[00:12:30.160 --> 00:12:31.960]  指明給我知道
[00:12:31.960 --> 00:12:34.760]  是不會有這些事情出現的
[00:12:34.760 --> 00:12:37.960]  但是我可以透過我的行為
[00:12:37.960 --> 00:12:40.560]  把我的信心指給你看
[00:12:40.560 --> 00:12:44.760]  我的行為會把信心的真實
[00:12:44.760 --> 00:12:46.160]  來表明出來
[00:12:46.160 --> 00:12:47.560]  為什麼有些時候
[00:12:47.560 --> 00:12:49.560]  可以是一種沒有行為的信心
[00:12:49.560 --> 00:12:52.760]  因為是一種知識性的信心
[00:12:52.760 --> 00:12:55.560]  下帝因此繼續再說
[00:12:55.560 --> 00:12:58.160]  他說:你信神只有一位
[00:12:58.160 --> 00:12:59.560]  你信的不錯
[00:12:59.560 --> 00:13:00.360]  是對的
[00:13:00.360 --> 00:13:02.960]  天地間有一位獨一的真神
[00:13:02.960 --> 00:13:04.960]  但是這種信心
[00:13:04.960 --> 00:13:06.560]  這種知識
[00:13:06.560 --> 00:13:08.360]  魔鬼也有
[00:13:08.360 --> 00:13:10.160]  他相信
[00:13:10.160 --> 00:13:14.360]  但是他沒有真正的回應
[00:13:14.360 --> 00:13:16.560]  他沒有因此悔改
[00:13:16.560 --> 00:13:18.960]  沒有因此改變去聽從神
[00:13:18.960 --> 00:13:20.160]  他只是賤經
[00:13:20.160 --> 00:13:23.560]  因為知道將來要面對上帝給他的審判
[00:13:24.360 --> 00:13:25.360]  大家讀聖經的時候
[00:13:25.360 --> 00:13:27.360]  你們讀到聖經方書的時候
[00:13:27.360 --> 00:13:29.960]  主耶穌在不同的地方
[00:13:29.960 --> 00:13:31.760]  遇到有人被鬼俘
[00:13:31.760 --> 00:13:35.360]  很多時候鬼會出聲說話
[00:13:35.360 --> 00:13:37.560]  聖經幾處裡面地方提到
[00:13:37.560 --> 00:13:41.160]  這些鬼會公開地說出耶穌的身份
[00:13:41.160 --> 00:13:45.360]  耶穌我知道祢是神的聖者
[00:13:45.360 --> 00:13:48.160]  我知道祢是至高神的兒子
[00:13:48.160 --> 00:13:49.560]  他們知道的
[00:13:49.560 --> 00:13:53.560]  他們都知道這位是獨一的上帝
[00:13:54.160 --> 00:13:58.160]  但是他們沒有因此相信
[00:13:58.160 --> 00:14:00.760]  沒有因此去悔改
[00:14:00.760 --> 00:14:03.760]  沒有因此去聽從神的話
[00:14:03.760 --> 00:14:05.560]  所以聖經說
[00:14:05.560 --> 00:14:07.560]  有知識性的信心
[00:14:07.560 --> 00:14:09.560]  是完全不足夠的
[00:14:09.560 --> 00:14:11.160]  聖經提及到
[00:14:11.160 --> 00:14:13.360]  不要以為有一種的信
[00:14:13.360 --> 00:14:15.760]  有一種的認信
[00:14:15.760 --> 00:14:18.560]  就等於你是有真實的信心
[00:14:18.560 --> 00:14:19.960]  你是知道
[00:14:19.960 --> 00:14:23.160]  是去聽從它
[00:14:23.360 --> 00:14:26.360]  然後讓你的信心成為真實的信心
[00:14:26.360 --> 00:14:29.760]  所以你見到聖經在下一個英文說話中說
[00:14:29.760 --> 00:14:31.360]  第20節說
[00:14:31.360 --> 00:14:33.560]  愚昧的人啊
[00:14:33.560 --> 00:14:36.560]  你願意知道沒有行為的信心
[00:14:36.560 --> 00:14:39.160]  是沒有用的嗎?
[00:14:39.160 --> 00:14:42.160]  這裡所說的沒有用的含義是說
[00:14:42.160 --> 00:14:44.760]  是完全沒有果效的
[00:14:44.760 --> 00:14:47.960]  這個字也在說述一些情況
[00:14:47.960 --> 00:14:49.960]  好像一個方圓
[00:14:49.960 --> 00:14:51.560]  一個片的方地
[00:14:51.960 --> 00:14:54.760]  或者說一個很光禿的山頭
[00:14:54.760 --> 00:14:58.560]  是寸草不生的那種狀況
[00:14:58.560 --> 00:15:01.560]  聖經說信心沒有行為
[00:15:01.560 --> 00:15:03.560]  就是一個方地
[00:15:03.560 --> 00:15:06.360]  是完全沒有效用
[00:15:06.360 --> 00:15:08.760]  完全沒有生命的果效
[00:15:08.760 --> 00:15:12.760]  這個也給我們一個很清楚的提醒
[00:15:12.760 --> 00:15:16.160]  讓你的信心真正活出那種行為
[00:15:16.160 --> 00:15:19.760]  而令生命真的結出生命的果子
[00:15:20.560 --> 00:15:22.560]  在讀下去的時候聖經再說到
[00:15:22.560 --> 00:15:26.160]  不單止信心沒有行為是死的
[00:15:26.160 --> 00:15:27.560]  是沒有果效的
[00:15:27.560 --> 00:15:29.760]  另一方面聖經說
[00:15:29.760 --> 00:15:31.160]  有行為
[00:15:31.160 --> 00:15:34.160]  聖經因此稱你為異
[00:15:34.160 --> 00:15:37.360]  大家再留意一下所提及的21節
[00:15:37.360 --> 00:15:39.360]  再說到有兩個例子
[00:15:39.360 --> 00:15:40.960]  一個是阿伯拉罕
[00:15:40.960 --> 00:15:43.360]  一個是聖經說到的拉合
[00:15:43.360 --> 00:15:45.360]  阿伯拉罕大家會熟悉
[00:15:45.360 --> 00:15:47.760]  你先看看聖經23節
[00:15:49.360 --> 00:15:50.560]  聖經提到
[00:15:50.560 --> 00:15:53.760]  這裡講述到阿伯拉罕信神
[00:15:53.760 --> 00:15:56.960]  這就算為他的異
[00:15:56.960 --> 00:15:59.760]  大家知道在聖經舊約的時候
[00:15:59.760 --> 00:16:01.960]  當神應許阿伯拉罕
[00:16:01.960 --> 00:16:04.760]  萬族要因為他得福
[00:16:04.760 --> 00:16:08.160]  他的後裔要多於天上的
[00:16:08.160 --> 00:16:09.160]  什麼呀
[00:16:09.160 --> 00:16:10.360]  成城
[00:16:10.360 --> 00:16:12.360]  是遍滿世界
[00:16:12.360 --> 00:16:15.960]  然後神一路應許的時候
[00:16:16.160 --> 00:16:19.360]  阿伯拉罕雖然知道自己當時都未有兒子
[00:16:19.360 --> 00:16:23.360]  但他相信這位天地的上帝所說的話
[00:16:23.360 --> 00:16:25.560]  是必定會成就的
[00:16:25.560 --> 00:16:28.760]  所以他相信他接受
[00:16:28.760 --> 00:16:30.760]  聖經因此說
[00:16:30.760 --> 00:16:33.160]  神就因此稱他為異
[00:16:33.160 --> 00:16:37.160]  但這種信心在後來你會看到
[00:16:37.160 --> 00:16:40.160]  在他生活上很清楚地表達出來
[00:16:40.160 --> 00:16:41.560]  他信服神
[00:16:41.560 --> 00:16:42.960]  離開吾爾
[00:16:42.960 --> 00:16:44.960]  做一些好像和這個應許
[00:16:45.160 --> 00:16:47.560]  好像有些違背的行動
[00:16:47.560 --> 00:16:49.560]  但他知道是神對他的吩咐
[00:16:49.560 --> 00:16:50.760]  他就聽從
[00:16:50.760 --> 00:16:52.160]  及至後來
[00:16:52.160 --> 00:16:56.760]  當神要求他來獻上自己的兒子以撒的故事
[00:16:56.760 --> 00:16:58.160]  大家一定記得
[00:16:58.160 --> 00:17:00.760]  當他獻上以撒的時候
[00:17:00.760 --> 00:17:03.560]  很清楚他是透過他的行動
[00:17:03.560 --> 00:17:05.560]  去聽從神的吩咐
[00:17:05.560 --> 00:17:07.560]  因此聖經在下面的經文
[00:17:07.560 --> 00:17:10.360]  你再看上面的經文二十一節
[00:17:11.360 --> 00:17:14.960]  我們的祖先阿伯拉罕把他的兒子
[00:17:14.960 --> 00:17:17.560]  以撒獻在祭壇上
[00:17:17.560 --> 00:17:18.960]  不是因
[00:17:18.960 --> 00:17:19.960]  什麼
[00:17:19.960 --> 00:17:22.360]  行為清義
[00:17:22.360 --> 00:17:26.160]  是因為他的行為清義
[00:17:26.160 --> 00:17:29.360]  這裡所說的行為清義是在說這件事情
[00:17:29.360 --> 00:17:30.360]  不是說
[00:17:30.360 --> 00:17:31.960]  憑著自己的功德
[00:17:31.960 --> 00:17:34.360]  我賺取到這份兒
[00:17:34.360 --> 00:17:37.360]  而是他信神之後
[00:17:37.360 --> 00:17:39.760]  他有所行動
[00:17:40.360 --> 00:17:42.960]  以這個行動顯他為義
[00:17:42.960 --> 00:17:45.160]  這裡所說的清為義
[00:17:45.160 --> 00:17:49.760]  也可以表達出一種顯為義的意思
[00:17:49.760 --> 00:17:53.360]  因此聖經的翻譯也叫得以為義
[00:17:53.360 --> 00:17:54.960]  表現出
[00:17:54.960 --> 00:17:57.160]  確認出他是義
[00:17:57.160 --> 00:17:58.360]  他是真正的
[00:17:58.360 --> 00:18:01.160]  在神的面前信神
[00:18:01.160 --> 00:18:03.160]  因為他的行為
[00:18:03.160 --> 00:18:05.560]  他得以為義
[00:18:05.560 --> 00:18:07.560]  他在神的面前
[00:18:07.560 --> 00:18:09.360]  被神所接納
[00:18:09.560 --> 00:18:12.960]  也顯出了他的生命信仰的真實
[00:18:12.960 --> 00:18:14.760]  在看的時候
[00:18:14.760 --> 00:18:16.760]  聖經再說另一個人物
[00:18:16.760 --> 00:18:18.960]  在二十五節提到的拉罕
