
[00:00:00.000 --> 00:00:02.600]  我們思想以利亞的靈
[00:04:39.200 --> 00:04:41.200]  但這些事情如何發生呢?
[00:04:41.200 --> 00:04:44.200]  在第五節最後兩節經文
[00:04:44.200 --> 00:04:47.200]  「看那夜禍華大而可畏」
[00:04:47.200 --> 00:04:49.200]  亦是他審判的日子
[00:04:49.200 --> 00:04:52.200]  「未到以前,我必猜顯先知」
[00:04:52.200 --> 00:04:54.200]  是誰呢?
[00:04:54.200 --> 00:04:57.200]  「以利亞,到你們那裡去
[00:04:57.200 --> 00:05:00.200]  他必使父親的心轉向兒女
[00:05:00.200 --> 00:05:02.200]  兒女的心轉向父親
[00:05:02.200 --> 00:05:05.200]  免得我來就坐遍地」
[00:05:05.200 --> 00:05:08.200]  神要猜顯以利亞來到
[00:05:08.200 --> 00:05:12.200]  免得就坐臨到遍地
[00:05:12.200 --> 00:05:14.200]  大家記得我們上上講
[00:05:14.200 --> 00:05:16.200]  「以利亞」這個名字是什麼意思嗎?
[00:05:16.200 --> 00:05:19.200]  你聽過幾次了
[00:05:19.200 --> 00:05:20.200]  我也說過很多次了
[00:05:20.200 --> 00:05:21.200]  大家一定記得
[00:05:21.200 --> 00:05:25.200]  「以利亞」就是「夜禍華是神」
[00:05:25.200 --> 00:05:27.200]  而「拉」這個字用英文說
[00:05:27.200 --> 00:05:29.200]  就是「神」的意思
[00:05:29.200 --> 00:05:31.200]  「Jah」就是「夜禍華」
[00:05:31.200 --> 00:05:33.200]  「夜禍華是神」
[00:05:33.200 --> 00:05:36.200]  或者說「夜禍華是獨一的真神」
[00:05:36.200 --> 00:05:38.200]  獨有祂是真神
[00:05:38.200 --> 00:05:39.200]  當祂出現的時候
[00:05:39.200 --> 00:05:40.200]  帶了一個重要的訊息
[00:05:40.200 --> 00:05:42.200]  當時誰做皇帝?
[00:05:42.200 --> 00:05:44.200]  阿哈王
[00:05:44.200 --> 00:05:48.200]  是歷代最背叛神的君王
[00:05:48.200 --> 00:05:50.200]  他作惡甚大
[00:05:50.200 --> 00:05:53.200]  整個以色列民是背向神
[00:05:53.200 --> 00:05:57.200]  而朝向巴黎財神
[00:05:57.200 --> 00:05:59.200]  然後心轉向了很多世上的偶像
[00:05:59.200 --> 00:06:03.200]  和其他世俗的神靈
[00:06:03.200 --> 00:06:04.200]  因此「以利亞」出現
[00:06:04.200 --> 00:06:06.200]  要宣告「惠獨夜禍華是上帝」
[00:06:06.200 --> 00:06:08.200]  要轉回、要歸向祂
[00:06:08.200 --> 00:06:11.200]  要呼籲人悔改
[00:06:11.200 --> 00:06:14.200]  因此「以利亞」的出現
[00:06:14.200 --> 00:06:16.200]  象徵著神對人的憐憫
[00:06:16.200 --> 00:06:18.200]  要令心回轉
[00:06:18.200 --> 00:06:21.200]  專一的歸向神
[00:06:21.200 --> 00:06:23.200]  聖經說在末世的時候
[00:06:23.200 --> 00:06:24.200]  當審判來之前
[00:06:24.200 --> 00:06:28.200]  神要猜顯「以利亞」來到
[00:06:28.200 --> 00:06:31.200]  這個「以利亞」又是誰呢?
[00:06:31.200 --> 00:06:32.200]  大家看一看聖經
[00:06:32.200 --> 00:06:36.200]  在後面的《馬太福音》第十七章
[00:06:36.200 --> 00:06:44.200]  《馬太福音》第十七章第十節
[00:06:44.200 --> 00:06:57.200]  第十七章當說到主耶穌和門徒的對話
[00:06:57.200 --> 00:06:58.200]  剛才讀過《瑪利基書》
[00:06:58.200 --> 00:07:00.200]  距離耶穌的降生
[00:07:00.200 --> 00:07:03.200]  差不多有四百五十年的時間
[00:07:03.200 --> 00:07:07.200]  我們稱為新約、舊約中間一段黑暗期
[00:07:07.200 --> 00:07:09.200]  這段時間沒有訊息
[00:07:09.200 --> 00:07:13.200]  人在一個很黑暗的狀況
[00:07:13.200 --> 00:07:16.200]  很多人心裡在等候彌賽亞的降生
[00:07:16.200 --> 00:07:18.200]  但一直等候、等候
[00:07:18.200 --> 00:07:21.200]  直至到耶穌基督的降生
[00:07:21.200 --> 00:07:22.200]  在這段時間
[00:07:22.200 --> 00:07:24.200]  當大家期待彌賽亞出現的時候
[00:07:24.200 --> 00:07:26.200]  有一次主耶穌和門徒說
[00:07:26.200 --> 00:07:28.200]  第十節
[00:07:28.200 --> 00:07:29.200]  門徒問耶穌說
[00:07:29.200 --> 00:07:32.200]  問示威為何說以利亞必須先來
[00:07:32.200 --> 00:07:33.200]  他們怎麼知道呢?
[00:07:33.200 --> 00:07:36.200]  因為看到《瑪利基書》
[00:07:36.200 --> 00:07:37.200]  然後接著說
[00:07:37.200 --> 00:07:38.200]  耶穌回答說
[00:07:38.200 --> 00:07:42.200]  「以利亞固然先來,並要復興萬事,
[00:07:42.200 --> 00:07:46.200]  只是我告訴你們,以利亞已經來了,
[00:07:46.200 --> 00:07:50.200]  人卻不認識他,竟任意待他。
[00:07:50.200 --> 00:07:54.200]  人子也將要這樣受他們的害。」
[00:07:54.200 --> 00:07:56.200]  門徒這才明白
[00:07:56.200 --> 00:07:59.200]  耶穌所說的是指著哪一個?
[00:07:59.200 --> 00:08:01.200]  施洗約翰
[00:08:01.200 --> 00:08:03.200]  原來聖經所描述的
[00:08:03.200 --> 00:08:06.200]  不單止是歷史當中的以利亞
[00:08:06.200 --> 00:08:10.200]  也有同樣的使命
[00:08:10.200 --> 00:08:13.200]  一個新的人就是施洗約翰
[00:08:13.200 --> 00:08:15.200]  他來到的時候
[00:08:15.200 --> 00:08:16.200]  同樣宣告的訊息
[00:08:16.200 --> 00:08:18.200]  要悔改
[00:08:18.200 --> 00:08:20.200]  要歸向獨一的真神
[00:08:20.200 --> 00:08:22.200]  而且他來的時候
[00:08:22.200 --> 00:08:25.200]  眾人都不理會他
[00:08:25.200 --> 00:08:27.200]  但其中也表明
[00:08:27.200 --> 00:08:29.200]  神是要憐憫我們
[00:08:29.200 --> 00:08:32.200]  呼籲我們來回轉悔改
[00:08:32.200 --> 00:08:33.200]  他來到的時候有一個使命
[00:08:33.200 --> 00:08:36.200]  你有沒有留心到聖經所說的第十一節
[00:08:36.200 --> 00:08:40.200]  「以利亞固然先來,並要」
[00:08:40.200 --> 00:08:42.200]  做什麼呢?
[00:08:42.200 --> 00:08:45.200]  「復興萬事」
[00:08:45.200 --> 00:08:47.200]  「復興」這個字很寶貴
[00:08:47.200 --> 00:08:49.200]  原來是在說「復元」
[00:08:49.200 --> 00:08:52.200]  英文說「restore」
[00:08:52.200 --> 00:08:55.200]  是將一些失落的重新得到
[00:08:55.200 --> 00:08:59.200]  破損的重新可以建立
[00:08:59.200 --> 00:09:01.200]  好像一些家庭
[00:09:01.200 --> 00:09:03.200]  已經大家分裂分離
[00:09:03.200 --> 00:09:06.200]  現在重新重合
[00:09:06.200 --> 00:09:09.200]  這個是復元
[00:09:09.200 --> 00:09:11.200]  有意外骨頭截斷了
[00:09:11.200 --> 00:09:13.200]  慢慢地它們再生長起來
[00:09:13.200 --> 00:09:16.200]  重新完整起來
[00:09:16.200 --> 00:09:17.200]  這個是復元
[00:09:17.200 --> 00:09:19.200]  聖經提到
[00:09:19.200 --> 00:09:22.200]  「以利亞要先來復興萬事」
[00:09:22.200 --> 00:09:25.200]  讓人的心本來是屬於神的
[00:09:25.200 --> 00:09:26.200]  但離開了
[00:09:26.200 --> 00:09:30.200]  現在重新接連與神和好
[00:09:30.200 --> 00:09:33.200]  能夠重新建立一種美善
[00:09:33.200 --> 00:09:36.200]  神原本要給我們的生命
[00:09:36.200 --> 00:09:38.200]  要復興
[00:09:38.200 --> 00:09:40.200]  神要給我們的恩典
[00:09:40.200 --> 00:09:42.200]  所以你看到聖經提到的
[00:09:42.200 --> 00:09:44.200]  很多提及復興
[00:09:44.200 --> 00:09:46.200]  這個時候大家多看一處經文
[00:09:46.200 --> 00:09:48.200]  「詩篇」
[00:09:48.200 --> 00:09:51.200]  舊約的「詩篇」第八十篇
[00:09:51.200 --> 00:10:02.200]  「詩篇」第八十篇
[00:10:02.200 --> 00:10:06.200]  我們先留意第三節
[00:10:06.200 --> 00:10:13.200]  「八十篇」第三節
[00:10:13.200 --> 00:10:15.200]  如果大家找到
[00:10:15.200 --> 00:10:17.200]  我們一起讀出這節經文
[00:10:17.200 --> 00:10:35.200]  「迴轉」就是復興
[00:10:35.200 --> 00:10:37.200]  當人的心轉向神的時候
[00:10:37.200 --> 00:10:40.200]  他的生命得到復甦、復興
[00:10:40.200 --> 00:10:43.200]  而神的念光就向我們照耀
[00:10:43.200 --> 00:10:47.200]  也意味著神不再掩面不看我們
[00:10:47.200 --> 00:10:51.200]  他要他的慈愛、仁慈、憐憫
[00:10:51.200 --> 00:10:53.200]  看著我們
[00:10:53.200 --> 00:10:56.200]  聖經說我們就要得救
[00:10:56.200 --> 00:11:02.200]  第三節、第七節、第十九節
[00:11:02.200 --> 00:11:04.200]  都三次重覆
[00:11:04.200 --> 00:11:09.200]  私人內心對神的呼籲、渴望
[00:11:10.200 --> 00:11:11.200]  各位弟兄姊妹
[00:11:11.200 --> 00:11:14.200]  我不知道你們信主的年期
[00:11:14.200 --> 00:11:17.200]  每個人有不同的信主年期
[00:11:17.200 --> 00:11:19.200]  但我們的生命需要經常
[00:11:19.200 --> 00:11:22.200]  經濟神給我們的復甦
[00:11:22.200 --> 00:11:24.200]  有些信主很久的人
[00:11:24.200 --> 00:11:26.200]  要很小心、不要驕傲
[00:11:26.200 --> 00:11:31.200]  因為我們會容易退後、容易停滯
[00:11:31.200 --> 00:11:33.200]  初初信主的人
[00:11:33.200 --> 00:11:35.200]  一心比較熱誠
[00:11:35.200 --> 00:11:38.200]  但要警覺、要保持著那種熱誠
[00:11:38.200 --> 00:11:40.200]  不要讓自己冷卻
[00:11:40.200 --> 00:11:43.200]  在人生的路上一路跟隨主
[00:11:43.200 --> 00:11:46.200]  要留心如何向上求神
[00:11:46.200 --> 00:11:50.200]  讓你經歷心靈的復甦
[00:11:50.200 --> 00:11:52.200]  不進就則退
[00:11:52.200 --> 00:11:55.200]  因為外間罪惡的世界
[00:11:55.200 --> 00:11:58.200]  很容易將我們掩蓋
[00:11:58.200 --> 00:12:00.200]  各位弟兄姊妹
[00:12:00.200 --> 00:12:02.200]  聖經鼓勵我們追求復甦
[00:12:02.200 --> 00:12:04.200]  追求心靈的復興
[00:12:04.200 --> 00:12:07.200]  也是聖經多處提醒我們
[00:12:07.200 --> 00:12:10.200]  當我們回到今天的時候
[00:12:10.200 --> 00:12:13.200]  不單單是我們信主的時候悔改
[00:12:13.200 --> 00:12:15.200]  而是今天需要神給我們
[00:12:15.200 --> 00:12:18.200]  常常察覺自己內心有的罪
[00:12:18.200 --> 00:12:21.200]  也知道專一的歸回向神
[00:12:21.200 --> 00:12:25.200]  我昨天讀到約翰.衛斯理一段話
[00:12:25.200 --> 00:12:26.200]  大家都知道
[00:12:26.200 --> 00:12:29.200]  約翰.衛斯理是維尼公會的創辦人
[00:12:29.200 --> 00:12:32.200]  是一個很重要的復興家
[00:12:32.200 --> 00:12:35.200]  當時他曾經很大聲地宣告
[00:12:35.200 --> 00:12:37.200]  你給我一百個教徒
[00:12:37.200 --> 00:12:39.200]  或者一百個傳道人
[00:12:39.200 --> 00:12:42.200]  只要有一個條件
[00:12:42.200 --> 00:12:46.200]  他們就能夠可以搖動地獄的門
[00:12:46.200 --> 00:12:50.200]  可以在地上建立天國
[00:12:50.200 --> 00:12:53.200]  楊晉問是甚麼條件呢?
[00:12:53.200 --> 00:12:54.200]  他說兩方面
[00:12:54.200 --> 00:12:58.200]  只要他們是完全無所懼怕
[00:12:58.200 --> 00:13:00.200]  只懼怕罪惡
[00:13:00.200 --> 00:13:04.200]  在他們裡面不怕為神父代價
[00:13:04.200 --> 00:13:06.200]  但他們很怕犯罪
[00:13:06.200 --> 00:13:08.200]  因此警覺著不是犯罪
[00:13:08.200 --> 00:13:10.200]  第二方面
[00:13:10.200 --> 00:13:13.200]  在人生間沒有其他的渴慕
[00:13:13.200 --> 00:13:16.200]  只渴慕得著神
[00:13:16.200 --> 00:13:18.200]  只渴慕神
[00:13:18.200 --> 00:13:22.200]  一個人當他願意遠離罪惡
[00:13:22.200 --> 00:13:25.200]  當他心裡只想渴慕神
[00:13:25.200 --> 00:13:29.200]  這些人的生命帶著一種很特別的榮耀
[00:13:29.200 --> 00:13:32.200]  一種生命的光彩
[00:13:32.200 --> 00:13:33.200]  也帶著能力
[00:13:33.200 --> 00:13:36.200]  能夠為神作見證
[00:13:36.200 --> 00:13:39.200]  自己無恩也叫別人無恩
[00:13:39.200 --> 00:13:42.200]  但願我們都能夠向主求主
[00:13:42.200 --> 00:13:45.200]  但願我的心只是懼怕罪
[00:13:45.200 --> 00:13:46.200]  不願意犯罪
[00:13:46.200 --> 00:13:50.200]  也只是渴慕你自己
[00:13:50.200 --> 00:13:52.200]  我們回到剛才讀的聖經
[00:13:52.200 --> 00:13:55.200]  我們讀的路加福音第一章
[00:13:55.200 --> 00:13:59.200]  當我們思想完有關福興的幾個重點之後
[00:13:59.200 --> 00:14:00.200]  我們試試再示範
[00:14:00.200 --> 00:14:06.200]  思想一下以利亞的靈是什麼呢?
[00:14:06.200 --> 00:14:09.200]  在聖經裡面提及的就是路加福音第一章
[00:14:09.200 --> 00:14:12.200]  當時有個祭司叫做撒加尼亞
[00:14:12.200 --> 00:14:17.200]  而他是抽中籤可以進入聖殿燒香
[00:14:17.200 --> 00:14:19.200]  大家也會留意到
[00:14:19.200 --> 00:14:21.200]  好像很緊張的一件事
[00:14:21.200 --> 00:14:24.200]  的確,在當時能夠進入聖殿燒香
[00:14:24.200 --> 00:14:28.200]  是一個極其尊貴的使命
[00:14:28.200 --> 00:14:30.200]  而且有些祭司一生人只有一次
[00:14:30.200 --> 00:14:32.200]  甚至一次機會都沒有
[00:14:32.200 --> 00:14:34.200]  你要做一件這麼重要的事情
[00:14:34.200 --> 00:14:37.200]  當時撒加尼亞有機會去燒香的時候
[00:14:37.200 --> 00:14:40.200]  他就漸漸地進入到聖殿當中
[00:14:40.200 --> 00:14:42.200]  聖經就提及當他祈禱的時候
[00:14:42.200 --> 00:14:44.200]  天使就顯現了
[00:14:44.200 --> 00:14:46.200]  大家看看第十三節
[00:14:46.200 --> 00:14:49.200]  一章十三節
[00:14:49.200 --> 00:14:52.200]  天使說:撒加尼亞,不要怕
[00:14:52.200 --> 00:14:56.200]  因為你的祈求已經耳濛誰聽
[00:14:56.200 --> 00:14:59.200]  你妻子以利沙伯要給你三個兒子
[00:14:59.200 --> 00:15:02.200]  你要給他起名叫約翰
[00:15:02.200 --> 00:15:07.200]  聖經提到天使告訴撒加尼亞這件事情
[00:15:07.200 --> 00:15:12.200]  這裡所說的祈求是指他剛剛有的祈禱
[00:15:12.200 --> 00:15:14.200]  有人就問
[00:15:14.200 --> 00:15:20.200]  撒加尼亞,你恨兒子也不用恨得這麼厲害
[00:15:20.200 --> 00:15:24.200]  每個人都期待你為以色列人祈禱
[00:15:24.200 --> 00:15:26.200]  在一個很莊嚴的時刻
[00:15:26.200 --> 00:15:30.200]  你就私下為自己的兒子祈禱
[00:15:30.200 --> 00:15:34.200]  相信撒加尼亞不一定是為自己的兒子祈禱
[00:15:34.200 --> 00:15:36.200]  或者他以前有這樣的祈求
[00:15:36.200 --> 00:15:39.200]  相信他去到神的殿當中的時候
[00:15:39.200 --> 00:15:42.200]  他是為了以色列民的德教祈禱
[00:15:42.200 --> 00:15:47.200]  求神拯救眾多的百姓、眾多的同胞
[00:15:47.200 --> 00:15:49.200]  當神聽了他的祈禱之後
[00:15:49.200 --> 00:15:52.200]  就應允他所求
[00:15:52.200 --> 00:15:54.200]  撒加尼亞的同事說
[00:15:54.200 --> 00:15:57.200]  你會生一個兒子
[00:15:57.200 --> 00:16:01.200]  這個兒子和百姓的德教有沒有關係?
[00:16:01.200 --> 00:16:02.200]  有
[00:16:02.200 --> 00:16:03.200]  有關係
[00:16:03.200 --> 00:16:07.200]  因為這位約翰先鋒來到
[00:16:07.200 --> 00:16:11.200]  要準備人的心去領受神給他
[00:16:11.200 --> 00:16:14.200]  給以色列民的奇妙的救恩
[00:16:14.200 --> 00:16:17.200]  因此約翰來到的時候有一個很重要的使命
[00:16:17.200 --> 00:16:19.200]  大家再看下去
[00:16:19.200 --> 00:16:21.200]  第十六節
[00:16:21.200 --> 00:16:27.200]  「我要使許多以色列人轉向主他們的神
[00:16:27.200 --> 00:16:32.200]  他必有以利亞的靈或心智和能力
[00:16:32.200 --> 00:16:34.200]  行在主的前面
[00:16:34.200 --> 00:16:37.200]  叫父親的心轉向兒女」
[00:16:37.200 --> 00:16:40.200]  我們在哪裡讀過這節經文?
[00:16:40.200 --> 00:16:42.200]  剛才的《瑪拉基書》
[00:16:42.200 --> 00:16:45.200]  「叫父親的心轉向兒女
[00:16:45.200 --> 00:16:48.200]  叫伯逸的轉向二人的意念
[00:16:48.200 --> 00:16:52.200]  為主安排那預備好了的人物
[00:16:52.200 --> 00:16:55.200]  叫父親的心轉向兒女」
[00:16:55.200 --> 00:16:59.200]  或者說家庭裏面很多的破壞關係
[00:16:59.200 --> 00:17:01.200]  能夠重新和諧
[00:17:01.200 --> 00:17:04.200]  也象徵整個人類社會裏面
[00:17:04.200 --> 00:17:08.200]  已經重新得著在主耶穌裏面的和平
[00:17:08.200 --> 00:17:10.200]  另一個角度去了解就是
[00:17:10.200 --> 00:17:12.200]  當時的先祖
[00:17:12.200 --> 00:17:15.200]  或者他們稱為父親的
[00:17:15.200 --> 00:17:17.200]  阿伯拉罕、雅各等等
[00:17:17.200 --> 00:17:20.200]  他們都是敬畏神的人
[00:17:20.200 --> 00:17:22.200]  而當他們的心轉向兒女
[00:17:22.200 --> 00:17:23.200]  兒女轉向他們的時候
[00:17:23.200 --> 00:17:24.200]  也意味著百姓
[00:17:24.200 --> 00:17:28.200]  好像他們的先祖一樣敬畏神
[00:17:28.200 --> 00:17:33.200]  他們都是這樣一同轉向真神
[00:17:33.200 --> 00:17:35.200]  而約翰來到
[00:17:35.200 --> 00:17:38.200]  要將人的心轉向神
[00:17:38.200 --> 00:17:40.200]  預備好一群的百姓
[00:17:40.200 --> 00:17:45.200]  在悔罪之後領受神所賜的救恩
[00:17:45.200 --> 00:17:49.200]  預備好百姓來接受恩典
[00:17:49.200 --> 00:17:50.200]  各位弟兄姊妹
[00:17:50.200 --> 00:17:52.200]  以利亞的心智
[00:17:52.200 --> 00:17:55.200]  或者是他的心靈
[00:17:55.200 --> 00:17:56.200]  是甚麼呢?
[00:17:56.200 --> 00:17:59.200]  就是他內心裏面一個很深切的渴慕
[00:17:59.200 --> 00:18:04.200]  要將人帶到神的面前
[00:18:04.200 --> 00:18:06.200]  叫人的心轉向神
[00:18:06.200 --> 00:18:08.200]  這是他的心智
[00:18:08.200 --> 00:18:10.200]  我最近聽一位牧者
[00:18:10.200 --> 00:18:12.200]  我上次牧者心聲也有提及
[00:18:12.200 --> 00:18:13.200]  他就告訴我
[00:18:13.200 --> 00:18:16.200]  他說他人生裏面有一個很大的提醒
[00:18:16.200 --> 00:18:18.200]  他說這個世界裏面
[00:18:18.200 --> 00:18:21.200]  有甚麼是有真正的價值的呢?
[00:18:21.200 --> 00:18:25.200]  有甚麼是有永恆的意義的呢?
[00:18:25.200 --> 00:18:27.200]  除了神是永恆之外
[00:18:27.200 --> 00:18:30.200]  他說有兩件事
[00:18:30.200 --> 00:18:31.200]  第一
[00:18:31.200 --> 00:18:35.200]  是神的話是有永恆的價值
[00:18:35.200 --> 00:18:37.200]  天地都要廢去
[00:18:37.200 --> 00:18:40.200]  神的話語是不會廢去的
[00:18:40.200 --> 00:18:43.200]  第二是甚麼呢?
[00:18:43.200 --> 00:18:46.200]  第二他就說是人
[00:18:46.200 --> 00:18:49.200]  人是不會滅絕的
[00:18:49.200 --> 00:18:50.200]  沒錯
[00:18:50.200 --> 00:18:51.200]  有些人面對審判
[00:18:51.200 --> 00:18:53.200]  要在永遠的火壺當中
[00:18:53.200 --> 00:18:56.200]  但他仍然是生存著
[00:18:56.200 --> 00:19:00.200]  因此人的生命是有永恆的價值的
[00:19:00.200 --> 00:19:03.200]  在乎他是永生還是永死
[00:19:03.200 --> 00:19:04.200]  因此他就說
[00:19:04.200 --> 00:19:06.200]  我願意付出很大的代價
[00:19:06.200 --> 00:19:08.200]  讓自己一生的精力
[00:19:08.200 --> 00:19:14.200]  投注在神的話語和人的工作上
[00:19:14.200 --> 00:19:18.200]  因為人的工作是最有價值的
[00:19:18.200 --> 00:19:19.200]  各位頂尖的朋友
[00:19:19.200 --> 00:19:21.200]  當我們想到這些提醒的時候
[00:19:21.200 --> 00:19:22.200]  我們就會想
[00:19:22.200 --> 00:19:25.200]  究竟我們有沒有一種心智
[00:19:25.200 --> 00:19:30.200]  要將人帶到神的面前
[00:19:30.200 --> 00:19:32.200]  我最近在看《無敵先生》
