
[00:00:00.000 --> 00:00:07.000]  今天我們繼續查考和領受《聖經》《新約》七十六裡面寶貴的信息
[00:03:58.000 --> 00:04:01.000]  過去的歷史對我們是神的保證
[00:04:01.000 --> 00:04:04.000]  神在歷史裡面已經行了奇妙的事
[00:04:04.000 --> 00:04:06.000]  把我們帶到第二個階段
[00:04:06.000 --> 00:04:09.000]  既然神在過去行了神跡
[00:04:09.000 --> 00:04:12.000]  其實顯出了祂的大能的作為
[00:04:12.000 --> 00:04:14.000]  我們有足夠的證據
[00:04:14.000 --> 00:04:19.000]  可以用堅固的信心來展望前面第三個階段
[00:04:19.000 --> 00:04:23.000]  就是神的寶座完完全全顯露
[00:04:23.000 --> 00:04:27.000]  現在我們要注意成僚這兩個字
[00:04:27.000 --> 00:04:31.000]  大家都記得成僚這個護身
[00:04:31.000 --> 00:04:34.000]  在聖經裡面也有三次提到
[00:04:34.000 --> 00:04:36.000]  第一次也是隱藏的意義
[00:04:36.000 --> 00:04:39.000]  第二次是半顯露的意義
[00:04:39.000 --> 00:04:43.000]  第三次是完全顯露的意義
[00:04:43.000 --> 00:04:45.000]  第一個階段我們想到
[00:04:45.000 --> 00:04:50.000]  主耶穌在十字架上大聲地呼喊說成僚
[00:04:50.000 --> 00:04:52.000]  天父交託給主耶穌
[00:04:52.000 --> 00:04:55.000]  祈求要成全救恩之功
[00:04:55.000 --> 00:04:58.000]  祂在十字架上已經做成了
[00:04:58.000 --> 00:05:01.000]  所以當時祂在極大的痛苦之中
[00:05:01.000 --> 00:05:04.000]  卻有一個很深的安慰
[00:05:04.000 --> 00:05:07.000]  就是祂已經完成了父神的託付
[00:05:07.000 --> 00:05:11.000]  不過當時當這個呼聲發出來的時候
[00:05:11.000 --> 00:05:14.000]  沒有人了解它的意義
[00:05:14.000 --> 00:05:16.000]  一般的人當時就看見
[00:05:16.000 --> 00:05:19.000]  十字架是一個失敗的記號
[00:05:19.000 --> 00:05:21.000]  耶穌基督失敗了
[00:05:21.000 --> 00:05:24.000]  被人捉拿、被釘死在十字架上
[00:05:24.000 --> 00:05:26.000]  一切都落空了
[00:05:26.000 --> 00:05:29.000]  連祂的門徒也是這樣的感覺
[00:05:29.000 --> 00:05:33.000]  但是主耶穌卻呼喊說成了
[00:05:33.000 --> 00:05:37.000]  這是一個隱藏的呼聲
[00:05:37.000 --> 00:05:41.000]  這個呼聲的後面有寶座
[00:05:41.000 --> 00:05:44.000]  但是那個寶座是隱藏在十字架後面
[00:05:44.000 --> 00:05:47.000]  一般的人看不出來的
[00:05:47.000 --> 00:05:51.000]  第二個階段就是剛才我們讀的這節聖經
[00:05:51.000 --> 00:05:54.000]  十六章十七節所告訴我們的
[00:05:54.000 --> 00:05:57.000]  在聖殿中的寶座上
[00:05:57.000 --> 00:06:00.000]  發出聲音說成了
[00:06:00.000 --> 00:06:04.000]  這個呼聲在使聖殿裡面所有屬神的人
[00:06:04.000 --> 00:06:06.000]  也就是說今天的基督徒
[00:06:06.000 --> 00:06:09.000]  聽見了、也明白了、也接受了
[00:06:09.000 --> 00:06:14.000]  我們從成了兩個字得到很大的鼓勵和安慰
[00:06:14.000 --> 00:06:18.000]  我們的主已經替我們成就了救恩
[00:06:18.000 --> 00:06:21.000]  完全的救恩,祂為我們死了又復活了
[00:06:21.000 --> 00:06:24.000]  祂又要再來,在祂再來的時候
[00:06:24.000 --> 00:06:29.000]  就是第三步是完成,充分的完成
[00:06:29.000 --> 00:06:32.000]  那就是第二十一章
[00:06:32.000 --> 00:06:36.000]  第五節、第六節所說的
[00:06:36.000 --> 00:06:37.000]  我讀給大家聽
[00:06:37.000 --> 00:06:40.000]  二十一章五節、六節
[00:06:40.000 --> 00:06:41.000]  座寶座的說
[00:06:41.000 --> 00:06:43.000]  看到我將一切都更新了
[00:06:43.000 --> 00:06:45.000]  又說你要寫上
[00:06:45.000 --> 00:06:47.000]  因為這些話是可信的、是真實的
[00:06:47.000 --> 00:06:50.000]  祂又對我說都成了
[00:06:50.000 --> 00:06:53.000]  都成了,不但成了,是都成了
[00:06:53.000 --> 00:06:55.000]  這是最後的完成
[00:06:55.000 --> 00:06:58.000]  感謝神成了這個呼聲
[00:06:58.000 --> 00:07:00.000]  在聖殿裡面三次的出現
[00:07:00.000 --> 00:07:02.000]  經過三個階段
[00:07:02.000 --> 00:07:04.000]  我們今天是在第二個階段
[00:07:04.000 --> 00:07:10.000]  但是我們用信心來展望最後的階段的出現
[00:07:10.000 --> 00:07:13.000]  現在我們看第二次
[00:07:13.000 --> 00:07:18.000]  從寶座上有聲音發出來
[00:07:18.000 --> 00:07:23.000]  是記載在第十九章第五節
[00:07:23.000 --> 00:07:25.000]  第十九章第五節
[00:07:25.000 --> 00:07:27.000]  我讀給大家聽
[00:07:27.000 --> 00:07:30.000]  有聲音從寶座出來說
[00:07:30.000 --> 00:07:33.000]  神的眾夫人凡敬畏祂的
[00:07:33.000 --> 00:07:37.000]  無論大小都要讚美我們的神
[00:07:37.000 --> 00:07:39.000]  我聽見好像群眾的聲音
[00:07:39.000 --> 00:07:43.000]  眾水的聲音、大雷的聲音說「哈利路亞」
[00:07:43.000 --> 00:07:47.000]  因為主我們的神全能者作王了
[00:07:47.000 --> 00:07:49.000]  我們要歡喜快樂
[00:07:49.000 --> 00:07:51.000]  將榮耀歸給祂
[00:07:51.000 --> 00:07:53.000]  因為高揚婚娶的時候到了
[00:07:53.000 --> 00:07:56.000]  新婦自己也預備好了
[00:07:56.000 --> 00:08:00.000]  就猛恩得穿光明潔白的戲碼衣
[00:08:00.000 --> 00:08:04.000]  這戲碼衣就是聖徒所行的義
[00:08:04.000 --> 00:08:06.000]  天使吩咐我說
[00:08:06.000 --> 00:08:12.000]  你要寫上「凡被請赴高揚之婚宴的人有福了」
[00:08:12.000 --> 00:08:15.000]  又對我說「這是神真實的話」
[00:08:15.000 --> 00:08:19.000]  我就夫婦在祂面前要拜祂
[00:08:19.000 --> 00:08:22.000]  在這裡我們看見
[00:08:22.000 --> 00:08:26.000]  從寶座上出來的聲音這樣說
[00:08:26.000 --> 00:08:29.000]  高揚婚娶的時候到了
[00:08:29.000 --> 00:08:32.000]  新婦也預備好了
[00:08:32.000 --> 00:08:34.000]  各位弟兄姊妹
[00:08:34.000 --> 00:08:36.000]  基督的新婦就是教會
[00:08:36.000 --> 00:08:40.000]  教會今天是在準備的期間
[00:08:40.000 --> 00:08:42.000]  我們的學習、我們的追求
[00:08:42.000 --> 00:08:44.000]  我們的工作、我們的長進
[00:08:44.000 --> 00:08:47.000]  都是我們的準備工作
[00:08:47.000 --> 00:08:48.000]  感謝神
[00:08:48.000 --> 00:08:52.000]  祂拯救了我們、檢選了我們、恩帶了我們
[00:08:52.000 --> 00:08:55.000]  給了我們這樣一個美好的歸宿
[00:08:55.000 --> 00:08:57.000]  就是做基督的新婦
[00:08:57.000 --> 00:09:01.000]  但是基督的新婦需要預備
[00:09:01.000 --> 00:09:04.000]  所以在這裡提到「預備」兩個字
[00:09:04.000 --> 00:09:06.000]  今天我們預備
[00:09:06.000 --> 00:09:08.000]  但是還沒有預備好
[00:09:08.000 --> 00:09:09.000]  但是感謝神
[00:09:09.000 --> 00:09:13.000]  在這一節聖經裡面提到「預備好了」
[00:09:13.000 --> 00:09:17.000]  這是多麼重要的一個信息
[00:09:17.000 --> 00:09:19.000]  神的教會必須預備
[00:09:19.000 --> 00:09:21.000]  而且要「預備好了」
[00:09:21.000 --> 00:09:24.000]  我們每一個個人做基督新婦的人
[00:09:24.000 --> 00:09:25.000]  也要預備
[00:09:25.000 --> 00:09:26.000]  而且要「預備好了」
[00:09:26.000 --> 00:09:28.000]  我們有沒有裝飾整齊呢?
[00:09:28.000 --> 00:09:31.000]  我們的淑女的裝飾預備好了嗎?
[00:09:31.000 --> 00:09:34.000]  我們在主的面前是什麼樣式呢?
[00:09:34.000 --> 00:09:37.000]  我們的靈性合乎主的心意嗎?
[00:09:37.000 --> 00:09:39.000]  我們的行為合乎主的心意嗎?
[00:09:39.000 --> 00:09:42.000]  我們的侍奉的工作合乎主的心意嗎?
[00:09:42.000 --> 00:09:45.000]  我們的靈性的光景合乎神的心意嗎?
[00:09:45.000 --> 00:09:48.000]  我們愛主的心合乎主的心意嗎?
[00:09:48.000 --> 00:09:51.000]  我們既然有這麼大的榮耀的盼望
[00:09:51.000 --> 00:09:54.000]  就是做基督的新婦的這個榮耀的盼望
[00:09:54.000 --> 00:09:56.000]  擺在我們面前
[00:09:56.000 --> 00:09:58.000]  我們應當如何地努力
[00:09:58.000 --> 00:10:00.000]  如何地謹慎
[00:10:00.000 --> 00:10:02.000]  如何地積極地追求
[00:10:02.000 --> 00:10:03.000]  讓有一天
[00:10:03.000 --> 00:10:05.000]  真是我們能夠說
[00:10:05.000 --> 00:10:09.000]  「做事的我預備好了」
[00:10:09.000 --> 00:10:10.000]  感謝神
[00:10:10.000 --> 00:10:12.000]  神是這樣的計劃
[00:10:12.000 --> 00:10:15.000]  有一天高雅婚期的時候要到了
[00:10:15.000 --> 00:10:20.000]  今天教會和基督之間還有距離
[00:10:20.000 --> 00:10:23.000]  今天基督在天上
[00:10:23.000 --> 00:10:24.000]  教會在地上
[00:10:24.000 --> 00:10:28.000]  還沒有最後的婚禮舉行
[00:10:28.000 --> 00:10:31.000]  但是有一天要宣告出來
[00:10:31.000 --> 00:10:34.000]  從寶座上發出聲音說
[00:10:34.000 --> 00:10:35.000]  「時候到了」
[00:10:35.000 --> 00:10:37.000]  「你們要歡喜快樂」
[00:10:37.000 --> 00:10:39.000]  「將榮耀歸給祂」
[00:10:39.000 --> 00:10:41.000]  「因為高雅婚期的時間到了」
[00:10:41.000 --> 00:10:44.000]  「新婦也自己預備好了」
[00:10:44.000 --> 00:10:49.000]  我們的預備的所有的裝飾之中
[00:10:49.000 --> 00:10:50.000]  有一樣
[00:10:50.000 --> 00:10:52.000]  這裡特別指出來
[00:10:52.000 --> 00:10:54.000]  我們也要特別注意
[00:10:54.000 --> 00:10:55.000]  就是李八節說的
[00:10:55.000 --> 00:10:59.000]  「蒙恩得寸光明潔白的細碼義」
[00:10:59.000 --> 00:11:03.000]  這就是聖徒所行的義
[00:11:03.000 --> 00:11:06.000]  這裡所說的義是行的義
[00:11:06.000 --> 00:11:08.000]  不是稱義的義
[00:11:08.000 --> 00:11:10.000]  我們感謝神
[00:11:10.000 --> 00:11:12.000]  我們應信稱義
[00:11:12.000 --> 00:11:14.000]  那個義是基本的義
[00:11:14.000 --> 00:11:16.000]  我們站在稱義的地位上
[00:11:16.000 --> 00:11:18.000]  如果沒有那個稱義的地位
[00:11:18.000 --> 00:11:20.000]  就沒有第二步的義
[00:11:20.000 --> 00:11:23.000]  就沒有生活上的誠意
[00:11:23.000 --> 00:11:26.000]  地位上的稱義是基礎
[00:11:26.000 --> 00:11:27.000]  是第一步
[00:11:27.000 --> 00:11:29.000]  生活上的誠意是第二步
[00:11:29.000 --> 00:11:32.000]  是在那個基礎上建造的房屋
[00:11:32.000 --> 00:11:34.000]  我們感謝神
[00:11:34.000 --> 00:11:36.000]  我們稱義蒙恩
[00:11:36.000 --> 00:11:38.000]  這個恩典激勵我們
[00:11:38.000 --> 00:11:40.000]  神的恩典在我們身上
[00:11:40.000 --> 00:11:41.000]  不是突然的
[00:11:41.000 --> 00:11:43.000]  是不落空的
[00:11:43.000 --> 00:11:45.000]  帶領我們走一步
[00:11:45.000 --> 00:11:46.000]  進一步
[00:11:46.000 --> 00:11:48.000]  登高一步
[00:11:48.000 --> 00:11:50.000]  我們站在義
[00:11:50.000 --> 00:11:52.000]  聖徒固明思義
[00:11:52.000 --> 00:11:54.000]  應該是聖潔的
[00:11:54.000 --> 00:11:55.000]  我們感謝主
[00:11:55.000 --> 00:11:57.000]  我們有誠聖的地位
[00:11:57.000 --> 00:12:00.000]  所以我們站在那個地位上
[00:12:00.000 --> 00:12:01.000]  被稱為聖徒
[00:12:01.000 --> 00:12:04.000]  我們又有誠聖的生活
[00:12:04.000 --> 00:12:08.000]  我們從誠意的地位
[00:12:08.000 --> 00:12:11.000]  進到誠聖的地位
[00:12:11.000 --> 00:12:13.000]  進到誠聖的生活
[00:12:13.000 --> 00:12:14.000]  感謝主
[00:12:14.000 --> 00:12:15.000]  無論是稱義
[00:12:15.000 --> 00:12:16.000]  無論是誠聖
[00:12:16.000 --> 00:12:17.000]  都是一樣的
[00:12:17.000 --> 00:12:19.000]  神為我們預備了基礎
[00:12:19.000 --> 00:12:20.000]  給我們一個好的開始
[00:12:20.000 --> 00:12:24.000]  我們就在這個恩典的基礎上來建造
[00:12:24.000 --> 00:12:25.000]  神有祂的份
[00:12:25.000 --> 00:12:27.000]  我們有我們的份
[00:12:27.000 --> 00:12:29.000]  神完成了祂的份
[00:12:29.000 --> 00:12:34.000]  我們也應該努力進行完成我們的份
[00:12:34.000 --> 00:12:41.000]  在這裡天使吩咐約翰來寫上
[00:12:41.000 --> 00:12:43.000]  特別的對約翰說
[00:12:43.000 --> 00:12:45.000]  約翰寫上寫上
[00:12:45.000 --> 00:12:47.000]  因為這是很重要的
[00:12:47.000 --> 00:12:48.000]  寫下什麽呢
[00:12:48.000 --> 00:12:52.000]  凡悲情不高仰婚宴的有福了
[00:12:52.000 --> 00:12:55.000]  在這個婚宴裏面有份的人有福了
[00:12:55.000 --> 00:12:58.000]  跟著就說這是真實的話
[00:12:58.000 --> 00:12:59.000]  這是神的話
[00:12:59.000 --> 00:13:01.000]  所以是真實的
[00:13:01.000 --> 00:13:02.000]  感謝讚美主
[00:13:02.000 --> 00:13:05.000]  神的話都是真實的
[00:13:05.000 --> 00:13:08.000]  神一切的應許在基督裏面都是阿門的
[00:13:08.000 --> 00:13:10.000]  所以我們打開聖經
[00:13:10.000 --> 00:13:16.000]  看見阿門阿門阿門充滿了神的真實的應許
[00:13:16.000 --> 00:13:20.000]  耶穌基督把這一切的一切都確定了
[00:13:20.000 --> 00:13:22.000]  都保證了
[00:13:22.000 --> 00:13:24.000]  都鮮明出來
[00:13:24.000 --> 00:13:26.000]  這些都是我們承受的
[00:13:26.000 --> 00:13:28.000]  神是真實的神
[00:13:28.000 --> 00:13:29.000]  信實的神
[00:13:29.000 --> 00:13:31.000]  沒有虛晃的神
[00:13:31.000 --> 00:13:33.000]  祂說是就是
[00:13:33.000 --> 00:13:36.000]  所以祂也要我們說是就是
[00:13:36.000 --> 00:13:38.000]  我們面對這樣一個神
[00:13:38.000 --> 00:13:40.000]  我們心裏有把握有保證
[00:13:40.000 --> 00:13:43.000]  所以有滿足的喜樂
[00:13:43.000 --> 00:13:46.000]  我們每一個人都是向前看
[00:13:46.000 --> 00:13:49.000]  等候仰望
[00:13:49.000 --> 00:13:50.000]  那一個時間來到
[00:13:50.000 --> 00:13:54.000]  就是高仰婚娶的時間來到
[00:13:54.000 --> 00:13:56.000]  現在我們看
[00:13:56.000 --> 00:14:03.000]  從寶座上發出來的第三次的聲音
[00:14:03.000 --> 00:14:07.000]  是在第二十一章第五節
[00:14:07.000 --> 00:14:09.000]  二十一章第五節
[00:14:09.000 --> 00:14:10.000]  我讀給大家聽
[00:14:10.000 --> 00:14:11.000]  做寶座的說
[00:14:11.000 --> 00:14:12.000]  看吶
[00:14:12.000 --> 00:14:14.000]  我將一切都更新了
[00:14:14.000 --> 00:14:15.000]  又說
[00:14:15.000 --> 00:14:16.000]  你要寫上
[00:14:16.000 --> 00:14:18.000]  因這些話是可信的
[00:14:18.000 --> 00:14:20.000]  是真實的
[00:14:20.000 --> 00:14:22.000]  他又對我說
[00:14:22.000 --> 00:14:23.000]  都成了
[00:14:23.000 --> 00:14:24.000]  我是阿拉伐
[00:14:24.000 --> 00:14:25.000]  我是阿美加
[00:14:25.000 --> 00:14:26.000]  我是初
[00:14:26.000 --> 00:14:27.000]  我是中
[00:14:27.000 --> 00:14:29.000]  我要將生命泉的水
[00:14:29.000 --> 00:14:31.000]  百百次給那口渴的人喝
[00:14:31.000 --> 00:14:34.000]  得勝必承受這些危業
[00:14:34.000 --> 00:14:36.000]  我要做他們的神
[00:14:36.000 --> 00:14:39.000]  他們要做我的兒子
[00:14:39.000 --> 00:14:41.000]  在這裡我們看見
[00:14:41.000 --> 00:14:44.000]  神擦去他們一切的眼淚
[00:14:44.000 --> 00:14:45.000]  不再有死亡
[00:14:45.000 --> 00:14:47.000]  也不再有悲哀
[00:14:47.000 --> 00:14:49.000]  哭號疼痛
[00:14:49.000 --> 00:14:52.000]  因為一切的事都過去了
[00:14:52.000 --> 00:14:55.000]  神將一切都更新了
[00:14:55.000 --> 00:14:57.000]  在這裡說的更新
[00:14:57.000 --> 00:14:58.000]  至少有幾種的意義
[00:14:58.000 --> 00:15:00.000]  第一種的意義
[00:15:00.000 --> 00:15:04.000]  就是我們不再有痛苦了
[00:15:04.000 --> 00:15:05.000]  這裡提到眼淚
[00:15:05.000 --> 00:15:06.000]  又提到死亡
[00:15:06.000 --> 00:15:09.000]  又提到悲哀
[00:15:09.000 --> 00:15:14.000]  又提到身體的疼痛
[00:15:14.000 --> 00:15:18.000]  這些都是人類的痛苦
[00:15:18.000 --> 00:15:20.000]  但是這些都出去了
[00:15:20.000 --> 00:15:21.000]  這是都出去了
[00:15:21.000 --> 00:15:22.000]  神創造人的時候
[00:15:22.000 --> 00:15:24.000]  沒有這些痛苦
[00:15:24.000 --> 00:15:25.000]  是因為人的墮落
[00:15:25.000 --> 00:15:27.000]  才產生這些痛苦
[00:15:27.000 --> 00:15:29.000]  就好像人墮落以後
[00:15:29.000 --> 00:15:31.000]  經濟才生出來
[00:15:31.000 --> 00:15:34.000]  這些痛苦都是事後發生的
[00:15:34.000 --> 00:15:37.000]  是跟著人的罪而產生出來的
[00:15:37.000 --> 00:15:39.000]  現在坐在寶座上的
[00:15:39.000 --> 00:15:40.000]  發出聲音說
[00:15:40.000 --> 00:15:42.000]  看吶 看吶
[00:15:42.000 --> 00:15:43.000]  你們都要聽
[00:15:43.000 --> 00:15:44.000]  你們都要注意
[00:15:44.000 --> 00:15:47.000]  我恢復我從前的創造
[00:15:47.000 --> 00:15:50.000]  在那個時候沒有痛苦
[00:15:50.000 --> 00:15:51.000]  現在有更新了
[00:15:51.000 --> 00:15:54.000]  有恢復到從前那個情況了
[00:15:54.000 --> 00:15:56.000]  我們感謝主
[00:15:56.000 --> 00:16:01.000]  痛苦 眼淚都是暫時的
[00:16:01.000 --> 00:16:02.000]  將來有一天
[00:16:02.000 --> 00:16:03.000]  這一切都不再有了
[00:16:03.000 --> 00:16:06.000]  神要擦乾我們一切的眼淚
[00:16:06.000 --> 00:16:08.000]  也許有人說
[00:16:08.000 --> 00:16:09.000]  神的工作
[00:16:09.000 --> 00:16:11.000]  就是恢復從前的
[00:16:11.000 --> 00:16:14.000]  創造的情況的工作嗎
[00:16:14.000 --> 00:16:15.000]  如果是的話
[00:16:15.000 --> 00:16:18.000]  這不過是一個循環而已
[00:16:18.000 --> 00:16:20.000]  真是這樣嗎
[00:16:20.000 --> 00:16:22.000]  我們要稍微解釋幾句
[00:16:22.000 --> 00:16:23.000]  神的工作
[00:16:23.000 --> 00:16:25.000]  不單單是恢復
[00:16:25.000 --> 00:16:27.000]  祂原本的創造的情況
[00:16:27.000 --> 00:16:30.000]  而且有新的因素加進去
[00:16:30.000 --> 00:16:31.000]  這個新的因素
[00:16:31.000 --> 00:16:35.000]  就是神的愛的顯明
[00:16:35.000 --> 00:16:38.000]  當初神創造人的時候
[00:16:38.000 --> 00:16:39.000]  人在伊甸園裏面
[00:16:39.000 --> 00:16:41.000]  有各樣的享受 不錯
[00:16:41.000 --> 00:16:42.000]  但是那個時候
[00:16:42.000 --> 00:16:44.000]  人還沒有完全了解
[00:16:44.000 --> 00:16:46.000]  神無比的愛
[00:16:46.000 --> 00:16:47.000]  人所看見的
[00:16:47.000 --> 00:16:51.000]  只是物質方面的安排 恩典
[00:16:51.000 --> 00:16:53.000]  但是還不了解
[00:16:53.000 --> 00:16:56.000]  神那個內在的最高的愛
[00:16:56.000 --> 00:16:59.000]  一直到後來獅子架出現
[00:16:59.000 --> 00:17:02.000]  神的愛子耶穌基督
[00:17:02.000 --> 00:17:03.000]  為了罪人
[00:17:03.000 --> 00:17:04.000]  犧牲祂的生命
[00:17:04.000 --> 00:17:06.000]  捨身流血
[00:17:06.000 --> 00:17:08.000]  忍受最大的痛苦羞辱
[00:17:08.000 --> 00:17:09.000]  這個時候
[00:17:09.000 --> 00:17:12.000]  神的真正的愛才顯明的
[00:17:12.000 --> 00:17:15.000]  在當初人類被創造的時候
[00:17:15.000 --> 00:17:18.000]  亞當夏娃可能懷疑神的愛
[00:17:18.000 --> 00:17:21.000]  當撒旦對夏娃說
[00:17:21.000 --> 00:17:22.000]  神不要你吃
[00:17:22.000 --> 00:17:25.000]  那園當中樹上的果子
[00:17:25.000 --> 00:17:27.000]  因為神怕你吃了以後
[00:17:27.000 --> 00:17:29.000]  就像神一樣
[00:17:29.000 --> 00:17:32.000]  怕你得到最好的
[00:17:32.000 --> 00:17:35.000]  神不願意你得到最好的
[00:17:35.000 --> 00:17:36.000]  所以神不准你吃
[00:17:36.000 --> 00:17:39.000]  園當中樹上的果子
[00:17:39.000 --> 00:17:41.000]  當夏娃這樣受試探的時候
[00:17:41.000 --> 00:17:43.000]  她就立刻懷疑神的愛
[00:17:43.000 --> 00:17:45.000]  所以她要吃
[00:17:45.000 --> 00:17:48.000]  當時之所以能夠懷疑神的愛
[00:17:48.000 --> 00:17:49.000]  是因為神的愛
[00:17:49.000 --> 00:17:51.000]  還沒有完全的顯明出來
[00:17:51.000 --> 00:17:53.000]  經過了獅子架以後
[00:17:53.000 --> 00:17:54.000]  我們這些蒙人的人
[00:17:54.000 --> 00:17:57.000]  就不可能再懷疑神的愛了
[00:17:57.000 --> 00:17:59.000]  我們就甘心樂意
[00:17:59.000 --> 00:18:00.000]  歡歡喜喜
[00:18:00.000 --> 00:18:02.000]  真心實意的
[00:18:02.000 --> 00:18:04.000]  伏伏在獅子架的跟前
[00:18:04.000 --> 00:18:06.000]  因為神的愛是那樣的奇妙
[00:18:06.000 --> 00:18:07.000]  偉大
[00:18:07.000 --> 00:18:08.000]  長闊高深
[00:18:08.000 --> 00:18:11.000]  過於我們所能夠了解的
[00:18:11.000 --> 00:18:13.000]  我們被這個愛所征服
[00:18:13.000 --> 00:18:15.000]  我們被這個愛所俘虜
[00:18:15.000 --> 00:18:17.000]  被這個愛所得著
[00:18:17.000 --> 00:18:19.000]  我們在這個愛中
[00:18:19.000 --> 00:18:20.000]  歡喜快樂
[00:18:20.000 --> 00:18:22.000]  跳躍讚美
[00:18:22.000 --> 00:18:24.000]  我們對這個愛也有回應
[00:18:24.000 --> 00:18:27.000]  所以我們再不遺棄神
[00:18:27.000 --> 00:18:29.000]  再不離開神
[00:18:29.000 --> 00:18:31.000]  因此神的工作
[00:18:31.000 --> 00:18:32.000]  絕對不單單是
[00:18:32.000 --> 00:18:35.000]  回復原來創造的情況而已
[00:18:35.000 --> 00:18:37.000]  再加上一個最寶貴的因素
[00:18:37.000 --> 00:18:39.000]  就是祂的愛
[00:18:39.000 --> 00:18:40.000]  感謝神
[00:18:40.000 --> 00:18:42.000]  神更新了一切
[00:18:42.000 --> 00:18:44.000]  把一切的痛苦出去
[00:18:44.000 --> 00:18:45.000]  跟著在下面
