
[00:00:00.000 --> 00:00:02.880]  復常的路也是漫長的
[00:08:26.360 --> 00:08:29.360]  這是我們明白的
[00:08:29.360 --> 00:08:33.360]  所以在這麼多挑戰之下
[00:08:33.360 --> 00:08:39.160]  以色列如何帶領第二批
[00:08:39.160 --> 00:08:41.080]  第二次回歸的以色列子民
[00:08:41.080 --> 00:08:43.880]  安然抵達耶路撒冷
[00:08:43.880 --> 00:08:46.880]  是一個很重大的課題和考驗
[00:08:46.880 --> 00:08:49.880]  當然我們也明白到
[00:08:49.880 --> 00:08:53.200]  在整本以色列記告訴我們什麼
[00:08:53.200 --> 00:08:56.200]  他們已經有了第一次經驗
[00:08:56.200 --> 00:08:58.800]  所以這次回歸不是第一次
[00:08:58.800 --> 00:09:00.320]  這是第二次回歸
[00:09:00.320 --> 00:09:01.760]  是有經驗的
[00:09:01.760 --> 00:09:03.280]  更加重要的是什麼呢
[00:09:03.280 --> 00:09:04.800]  我們從經文當中
[00:09:04.800 --> 00:09:06.200]  從一章一節開始
[00:09:06.200 --> 00:09:09.600]  知道波斯帝國不同的皇帝
[00:09:09.600 --> 00:09:13.600]  都公認以色列所有一切的所需
[00:09:13.600 --> 00:09:19.600]  包括軍隊去保護以色列
[00:09:19.600 --> 00:09:24.600]  以致他們能夠從波斯帝國安然抵達耶路撒冷
[00:09:24.600 --> 00:09:26.200]  也就是說
[00:09:26.200 --> 00:09:27.800]  以色列這次第二次回歸
[00:09:27.800 --> 00:09:29.800]  除了過去有經驗之外
[00:09:29.800 --> 00:09:32.200]  他們大大可以很安然地
[00:09:32.200 --> 00:09:35.600]  去求王供應一批軍隊
[00:09:35.600 --> 00:09:39.200]  保護他們以致免受災害
[00:09:39.200 --> 00:09:41.200]  很簡單
[00:09:41.200 --> 00:09:45.200]  但以色列這次沒有這樣做
[00:09:45.200 --> 00:09:49.200]  以色列在這個時候
[00:09:49.200 --> 00:09:52.200]  沒有求王供應軍隊
[00:09:52.200 --> 00:09:53.600]  第二節看到什麼呢
[00:09:53.600 --> 00:09:54.800]  第二節說
[00:09:54.800 --> 00:09:56.800]  如果要求王
[00:09:56.800 --> 00:09:59.800]  以此為羞恥
[00:09:59.800 --> 00:10:02.400]  沒有求王幫助他們
[00:10:02.400 --> 00:10:06.800]  反而在這裡宣佈禁食
[00:10:06.800 --> 00:10:08.800]  這個很值得我們去思考
[00:10:08.800 --> 00:10:13.800]  為什麼以色列有經驗的祭司
[00:10:13.800 --> 00:10:15.800]  也是文士
[00:10:15.800 --> 00:10:17.800]  也回過耶路撒冷
[00:10:17.800 --> 00:10:19.800]  為什麼這次不求王
[00:10:19.800 --> 00:10:23.800]  要自己去宣佈禁食呢
[00:10:23.800 --> 00:10:25.800]  值得我們去思考
[00:10:25.800 --> 00:10:28.800]  我們看21節
[00:10:28.800 --> 00:10:34.800]  那時我在阿哈瓦河邊宣佈禁食
[00:10:34.800 --> 00:10:38.800]  為要在我們神的面前克服己心
[00:10:38.800 --> 00:10:40.800]  求祂使我們和孩子
[00:10:40.800 --> 00:10:41.800]  婦人孩子
[00:10:41.800 --> 00:10:45.800]  並一切所有的都得平坦的道路
[00:10:45.800 --> 00:10:48.800]  阿哈瓦河在哪裡呢
[00:10:48.800 --> 00:10:49.800]  不是很清楚
[00:10:49.800 --> 00:10:56.800]  但是據歷史學家或學者認為
[00:10:56.800 --> 00:10:58.800]  是在這個位置
[00:10:58.800 --> 00:11:00.800]  這張圖片顯示的
[00:11:00.800 --> 00:11:03.800]  也就是說很近巴比倫
[00:11:03.800 --> 00:11:05.800]  很近巴比倫的首都
[00:11:05.800 --> 00:11:08.800]  也就是說他們第二次回歸的時候
[00:11:08.800 --> 00:11:13.800]  走了不久就開始禁食的旅程
[00:11:13.800 --> 00:11:18.800]  一出發就開始禁食
[00:11:18.800 --> 00:11:24.800]  我們知道禁食的內容我們不說
[00:11:24.800 --> 00:11:27.800]  因為禁食有很多層次
[00:11:27.800 --> 00:11:31.800]  全禁食 半禁食 果汁禁食
[00:11:31.800 --> 00:11:34.800]  禁食一餐三餐 禁食多少天
[00:11:34.800 --> 00:11:36.800]  這些經文沒有說
[00:11:36.800 --> 00:11:39.800]  我們也不需要猜測
[00:11:39.800 --> 00:11:41.800]  但是我們知道什麼呢
[00:11:41.800 --> 00:11:45.800]  這次禁食是給了兩個主要原因
[00:11:45.800 --> 00:11:48.800]  為什麼以色列宣佈禁食
[00:11:48.800 --> 00:11:53.800]  第一個原因就是在我們神面前克服己心
[00:11:53.800 --> 00:11:56.800]  在我們神面前克服己心
[00:11:56.800 --> 00:12:00.800]  在神的根前 來到神的根前
[00:12:00.800 --> 00:12:01.800]  做什麼呢
[00:12:01.800 --> 00:12:04.800]  克服己心這個字就是去謙卑
[00:12:04.800 --> 00:12:07.800]  來到神的根前去謙卑
[00:12:07.800 --> 00:12:09.800]  這個有個典故
[00:12:09.800 --> 00:12:11.800]  以色列在公元458年
[00:12:11.800 --> 00:12:13.800]  這個典故是出於什麼呢
[00:12:13.800 --> 00:12:15.800]  是公元前78年
[00:12:15.800 --> 00:12:18.800]  以塞亞書第58章的典故
[00:12:18.800 --> 00:12:20.800]  這個典故是什麼呢 克服己心
[00:12:20.800 --> 00:12:23.800]  那個時候以塞亞就這麼說
[00:12:23.800 --> 00:12:28.800]  他說有一批人大聲呼喊
[00:12:28.800 --> 00:12:30.800]  不可止息
[00:12:30.800 --> 00:12:32.800]  要向他的百姓說什麼呢
[00:12:32.800 --> 00:12:34.800]  向亞國家宣告
[00:12:34.800 --> 00:12:41.800]  有一批人就是假冒為善的人
[00:12:41.800 --> 00:12:42.800]  他們就說什麼呢
[00:12:42.800 --> 00:12:46.800]  這批人就說我們禁食
[00:12:46.800 --> 00:12:48.800]  我們克服己心
[00:12:48.800 --> 00:12:50.800]  但是神為什麼不理我們呢
[00:12:50.800 --> 00:12:52.800]  為什麼不理我們呢
[00:12:52.800 --> 00:12:55.800]  神就直言以錯先之說
[00:12:55.800 --> 00:12:59.800]  為什麼上帝不理這批人
[00:12:59.800 --> 00:13:05.800]  正正因為他們外面裝作禁食
[00:13:05.800 --> 00:13:09.800]  卻是去壓榨身邊的人
[00:13:09.800 --> 00:13:12.800]  從禁食中謀取利益
[00:13:12.800 --> 00:13:14.800]  得著好處
[00:13:14.800 --> 00:13:19.800]  神對這批屢愛不一致的人
[00:13:19.800 --> 00:13:22.800]  產生非常大的厭惡和責備
[00:13:22.800 --> 00:13:25.800]  這是以塞亞書1-5節
[00:13:25.800 --> 00:13:26.800]  就說了一批人
[00:13:26.800 --> 00:13:28.800]  他們克服己心宣佈禁食
[00:13:28.800 --> 00:13:31.800]  但是他們的行為表現卻是剛剛相反
[00:13:31.800 --> 00:13:35.800]  又不行公義又不正直
[00:13:35.800 --> 00:13:38.800]  剝削很多人
[00:13:38.800 --> 00:13:41.800]  神喜歡什麼類型的禁食呢
[00:13:41.800 --> 00:13:43.800]  就是下面那段
[00:13:43.800 --> 00:13:45.800]  下面說到的6-9節
[00:13:45.800 --> 00:13:49.800]  他又說我所揀選的禁食是什麼呢
[00:13:49.800 --> 00:13:53.800]  是要鬆開兇惡的
[00:13:53.800 --> 00:13:54.800]  解下騙的
[00:13:54.800 --> 00:13:58.800]  讓人得著自由的禁食
[00:13:58.800 --> 00:14:00.800]  也就是說當一個人
[00:14:00.800 --> 00:14:02.800]  在神的庚前
[00:14:02.800 --> 00:14:04.800]  去到克服己心
[00:14:04.800 --> 00:14:05.800]  去到謙卑
[00:14:05.800 --> 00:14:07.800]  去到禁食的時候
[00:14:07.800 --> 00:14:09.800]  他的行為表現是什麼呢
[00:14:09.800 --> 00:14:12.800]  是讓人得著幫助
[00:14:12.800 --> 00:14:15.800]  貧窮的得著紓解
[00:14:15.800 --> 00:14:17.800]  飢餓的得著飽足
[00:14:17.800 --> 00:14:20.800]  赤身露體的得著衣服
[00:14:20.800 --> 00:14:24.800]  自己身邊的弟兄得著廉恤
[00:14:24.800 --> 00:14:28.800]  當這些人裡外一致的時候
[00:14:28.800 --> 00:14:31.800]  禁食所產生的功效就是
[00:14:31.800 --> 00:14:35.800]  神的光 神的意志 神的公義 神的榮光
[00:14:35.800 --> 00:14:37.800]  就淋在地上
[00:14:37.800 --> 00:14:40.800]  那時候那些人禁食的時候
[00:14:40.800 --> 00:14:41.800]  他們呼求的時候
[00:14:41.800 --> 00:14:43.800]  神就應允他們
[00:14:43.800 --> 00:14:46.800]  並且說我再謝他們
[00:14:46.800 --> 00:14:47.800]  我再謝他們
[00:14:47.800 --> 00:14:48.800]  我垂聽你們的禱告
[00:14:48.800 --> 00:14:52.800]  並且我願意親近你們
[00:14:52.800 --> 00:14:54.800]  禁食呢
[00:14:54.800 --> 00:14:58.800]  我剛才說到禁食有很多內容
[00:14:58.800 --> 00:15:03.800]  但是更加根本重要性
[00:15:03.800 --> 00:15:05.800]  就是要明白禁食的意義
[00:15:05.800 --> 00:15:07.800]  其實禁食的意義就是
[00:15:07.800 --> 00:15:10.800]  跟上帝的關係不單止拉近
[00:15:10.800 --> 00:15:14.800]  並且實踐上帝的心意
[00:15:14.800 --> 00:15:20.800]  行公義 好憐憫 全謙卑的心與神同行
[00:15:20.800 --> 00:15:25.800]  我們的禁食不是自己粗俗一點
[00:15:25.800 --> 00:15:26.800]  瘦一點
[00:15:26.800 --> 00:15:28.800]  不是要討人喜悅 掌聲
[00:15:28.800 --> 00:15:33.800]  而是讓上帝的心意展現在地上
[00:15:33.800 --> 00:15:35.800]  就好像主禱文一樣
[00:15:35.800 --> 00:15:37.800]  願人都尊你的名為聖
[00:15:37.800 --> 00:15:38.800]  願你的國光臨
[00:15:38.800 --> 00:15:40.800]  願你的旨意行在地上
[00:15:40.800 --> 00:15:42.800]  如同行在天上
[00:15:42.800 --> 00:15:45.800]  禁食是讓我們體察到上帝的心意
[00:15:45.800 --> 00:15:46.800]  謙卑自己
[00:15:46.800 --> 00:15:47.800]  明白自己有不足
[00:15:47.800 --> 00:15:49.800]  但是我們又明白到上帝的心意
[00:15:49.800 --> 00:15:53.800]  以致我們能夠實踐上主的心意
[00:15:53.800 --> 00:15:56.800]  這是禁食一個很重要的向導
[00:15:56.800 --> 00:16:00.800]  前兩三天
[00:16:00.800 --> 00:16:02.800]  我坐巴士
[00:16:02.800 --> 00:16:04.800]  很多時候我坐巴士
[00:16:04.800 --> 00:16:07.800]  要補眠
[00:16:07.800 --> 00:16:08.800]  不知道為什麼
[00:16:08.800 --> 00:16:09.800]  是否因為我老了
[00:16:09.800 --> 00:16:11.800]  坐巴士喜歡睡覺
[00:16:11.800 --> 00:16:14.800]  補眠 睡覺
[00:16:14.800 --> 00:16:15.800]  閉眼睛養神
[00:16:15.800 --> 00:16:20.800]  養神 下車的時候可以做其他事
[00:16:20.800 --> 00:16:23.800]  有電話響
[00:16:23.800 --> 00:16:24.800]  我聽
[00:16:24.800 --> 00:16:27.800]  我看看電話
[00:16:27.800 --> 00:16:28.800]  不是三字頭
[00:16:28.800 --> 00:16:29.800]  通常三字頭我不聽
[00:16:29.800 --> 00:16:30.800]  二字頭
[00:16:30.800 --> 00:16:31.800]  我聽
[00:16:31.800 --> 00:16:34.800]  你好 養神嗎
[00:16:34.800 --> 00:16:36.800]  我是哪位
[00:16:36.800 --> 00:16:38.800]  我是宣明會的義工
[00:16:38.800 --> 00:16:39.800]  打來的
[00:16:39.800 --> 00:16:41.800]  方便談一分鐘嗎
[00:16:41.800 --> 00:16:42.800]  好 什麼事
[00:16:42.800 --> 00:16:43.800]  他說
[00:16:43.800 --> 00:16:46.800]  Simbabwe
[00:16:46.800 --> 00:16:47.800]  Jumbaba部委
[00:16:47.800 --> 00:16:49.800]  水災
[00:16:49.800 --> 00:16:52.800]  很需要的
[00:16:52.800 --> 00:16:58.800]  有些兒童需要得到教育幫助
[00:16:58.800 --> 00:17:02.800]  知道楊生你支持開宣明會
[00:17:02.800 --> 00:17:03.800]  多謝你
[00:17:03.800 --> 00:17:06.800]  可否多助養一個小朋友
[00:17:06.800 --> 00:17:13.800]  因為我閉目養神
[00:17:13.800 --> 00:17:16.800]  我有點不清醒
[00:17:16.800 --> 00:17:18.800]  他說好
[00:17:18.800 --> 00:17:20.800]  對方很驚訝
[00:17:20.800 --> 00:17:21.800]  真的嗎 楊生
[00:17:21.800 --> 00:17:24.800]  一個月要多給270元
[00:17:24.800 --> 00:17:26.800]  沒問題
[00:17:26.800 --> 00:17:30.800]  他說如何助養兒童
[00:17:30.800 --> 00:17:32.800]  方法 內裡的需要
[00:17:32.800 --> 00:17:34.800]  說完後就掛線
[00:17:34.800 --> 00:17:37.800]  其實我在想
[00:17:37.800 --> 00:17:42.800]  我作出這個不是很清醒的決定
[00:17:42.800 --> 00:17:44.800]  是一個好的決定
[00:17:44.800 --> 00:17:47.800]  其實到我下車的時候
[00:17:47.800 --> 00:17:48.800]  當我清醒的時候
[00:17:48.800 --> 00:17:51.800]  我知道神也是這樣的
[00:17:51.800 --> 00:17:56.800]  讓我在這樣的處境下
[00:17:56.800 --> 00:17:59.800]  幫助有需要的人
[00:17:59.800 --> 00:18:01.800]  其實也是美事
[00:18:01.800 --> 00:18:03.800]  其實大家都知道
[00:18:03.800 --> 00:18:05.800]  如果你的錢包當中有錢
[00:18:05.800 --> 00:18:07.800]  當你有十元紙幣
[00:18:07.800 --> 00:18:12.800]  你是世界上最富有的8%的人
[00:18:12.800 --> 00:18:14.800]  你要知道
[00:18:14.800 --> 00:18:17.800]  其實香港很多人都很富有
[00:18:17.800 --> 00:18:19.800]  有92%的人
[00:18:19.800 --> 00:18:22.800]  錢包當中是沒有錢的
[00:18:22.800 --> 00:18:24.800]  沒有錢的
[00:18:24.800 --> 00:18:27.800]  罪亞是一個很好的例子
[00:18:27.800 --> 00:18:28.800]  過去十多年來
[00:18:28.800 --> 00:18:29.800]  我都知道沒有錢的
[00:18:29.800 --> 00:18:31.800]  沒有一個人有錢
[00:18:31.800 --> 00:18:35.800]  除了極權那些之外
[00:18:35.800 --> 00:18:38.800]  所以能夠幫助別人
[00:18:38.800 --> 00:18:40.800]  其實也是美事
[00:18:40.800 --> 00:18:45.800]  金石一個很重要的向導
[00:18:45.800 --> 00:18:47.800]  就是讓自己的心
[00:18:47.800 --> 00:18:49.800]  和上帝的心連繫
[00:18:49.800 --> 00:18:51.800]  但你書第十章第十二節
[00:18:51.800 --> 00:18:53.800]  耶和華神對但你說
[00:18:53.800 --> 00:18:54.800]  你不要懼怕
[00:18:54.800 --> 00:18:56.800]  因為你第一天專心
[00:18:56.800 --> 00:18:59.800]  求問明白將來的事的時候
[00:18:59.800 --> 00:19:01.800]  你在神面前刻苦幾心
[00:19:01.800 --> 00:19:03.800]  其實你這樣求問神的心意的時候
[00:19:03.800 --> 00:19:07.800]  你的言語已經蒙越了
[00:19:07.800 --> 00:19:11.800]  當我們願意去親近神的時候
[00:19:11.800 --> 00:19:15.800]  神必會親近我們
[00:19:15.800 --> 00:19:16.800]  第二個原因
[00:19:16.800 --> 00:19:18.800]  為什麼以色列宣告禁食
[00:19:18.800 --> 00:19:19.800]  也有原因的
[00:19:19.800 --> 00:19:20.800]  因為經文說到
[00:19:20.800 --> 00:19:23.800]  除了在神的根前刻苦幾心
[00:19:23.800 --> 00:19:28.800]  並且他們是去求神一件事
[00:19:28.800 --> 00:19:30.800]  就是使他們的婦人和孩子
[00:19:30.800 --> 00:19:32.800]  能夠平安到達
[00:19:32.800 --> 00:19:34.800]  這是很殺眼的
[00:19:34.800 --> 00:19:37.800]  一個平坦的道路
[00:19:37.800 --> 00:19:39.800]  一個直路
[00:19:39.800 --> 00:19:40.800]  對的道路
[00:19:40.800 --> 00:19:41.800]  對的路
[00:19:42.800 --> 00:19:45.800]  以色列也希望
[00:19:45.800 --> 00:19:49.800]  他們很深信上帝能夠帶領他們
[00:19:49.800 --> 00:19:52.800]  雖然以色列有經驗
[00:19:52.800 --> 00:19:54.800]  雖然有些回歸的以色列人
[00:19:54.800 --> 00:19:56.800]  也回歸過一次
[00:19:56.800 --> 00:19:58.800]  現在是第二次
[00:19:58.800 --> 00:20:01.800]  雖然他們有很多權利
[00:20:01.800 --> 00:20:06.800]  包括可以向王申請士兵的保護
[00:20:06.800 --> 00:20:10.800]  種種個人和外在的環境
[00:20:10.800 --> 00:20:12.800]  可以幫助他們回到耶路撒冷
[00:20:12.800 --> 00:20:13.800]  雖然如此
[00:20:13.800 --> 00:20:17.800]  他們仍然呼籲
[00:20:17.800 --> 00:20:19.800]  一批以色列子民一起禁食
[00:20:19.800 --> 00:20:20.800]  是為了什麼
[00:20:20.800 --> 00:20:21.800]  知道一件事
[00:20:21.800 --> 00:20:23.800]  如果沒有神
[00:20:23.800 --> 00:20:25.800]  我們是回不了耶路撒冷
[00:20:25.800 --> 00:20:30.800]  最決定性的因素
[00:20:30.800 --> 00:20:31.800]  我們回到耶路撒冷
[00:20:31.800 --> 00:20:32.800]  就是因為有神
[00:20:32.800 --> 00:20:36.800]  是神帶領我們平平安安的
[00:20:36.800 --> 00:20:38.800]  走在正路當中
[00:20:38.800 --> 00:20:42.800]  回到耶路撒冷
[00:20:42.800 --> 00:20:46.800]  這就是我們人生的榜樣
[00:20:46.800 --> 00:20:53.800]  我們有個人的經驗
