
[00:00:00.000 --> 00:00:05.000]  頂智滿你第一次覺得你整個人生很辛苦
[00:02:47.000 --> 00:02:48.000]  我要等到什麼時候呢?
[00:02:48.000 --> 00:02:50.000]  有時候我們會覺得
[00:02:50.000 --> 00:02:53.000]  外面的環境很逼人
[00:02:53.000 --> 00:02:54.000]  沒辦法了神啊
[00:02:54.000 --> 00:02:55.000]  我都不想的
[00:02:55.000 --> 00:02:57.000]  我都是迫於無奈的
[00:02:57.000 --> 00:02:58.000]  我要這樣做了
[00:02:58.000 --> 00:03:00.000]  我知道你不喜歡
[00:03:00.000 --> 00:03:01.000]  但沒辦法了
[00:03:01.000 --> 00:03:03.000]  我是要這樣去決定的
[00:03:03.000 --> 00:03:04.000]  又或者我們會祈禱
[00:03:04.000 --> 00:03:06.000]  我們說神啊
[00:03:06.000 --> 00:03:09.000]  我前面有兩個選擇
[00:03:09.000 --> 00:03:11.000]  你開一個,關一個
[00:03:11.000 --> 00:03:12.000]  開那個我就走了
[00:03:12.000 --> 00:03:14.000]  我們求神關門開門
[00:03:14.000 --> 00:03:17.000]  可能你會作這樣的祈禱
[00:03:17.000 --> 00:03:19.000]  甚至我們說神啊
[00:03:19.000 --> 00:03:21.000]  總不知道你愛我
[00:03:21.000 --> 00:03:22.000]  你保守我
[00:03:22.000 --> 00:03:23.000]  我怎樣決定都好
[00:03:23.000 --> 00:03:26.000]  你會包底的
[00:03:26.000 --> 00:03:27.000]  到底弟兄姊妹
[00:03:27.000 --> 00:03:29.000]  我們怎樣可以向神祈求
[00:03:29.000 --> 00:03:32.000]  求這個當走的路呢?
[00:03:32.000 --> 00:03:33.000]  今天這個詩篇
[00:03:33.000 --> 00:03:37.000]  是一篇祈禱求神指示的典範
[00:03:37.000 --> 00:03:38.000]  我們先翻到詩篇
[00:03:38.000 --> 00:03:43.000]  25篇
[00:03:43.000 --> 00:03:47.000]  詩篇的詩人面對很大很困難的處境
[00:03:47.000 --> 00:03:48.000]  很危險
[00:03:48.000 --> 00:03:50.000]  可以說是沒有路可走
[00:03:50.000 --> 00:03:52.000]  他怎樣祈禱呢?
[00:03:52.000 --> 00:03:55.000]  他怎樣求神指示當走的路呢?
[00:03:55.000 --> 00:03:58.000]  我們這一季都會看詩篇
[00:03:58.000 --> 00:04:00.000]  看了幾個星期了
[00:04:00.000 --> 00:04:01.000]  你看到25篇
[00:04:01.000 --> 00:04:02.000]  剛才聽主席去讀
[00:04:02.000 --> 00:04:06.000]  你覺得可能都是差不多
[00:04:06.000 --> 00:04:07.000]  有些敵人
[00:04:07.000 --> 00:04:08.000]  有些艱難
[00:04:08.000 --> 00:04:10.000]  神好好
[00:04:10.000 --> 00:04:12.000]  要祈禱
[00:04:12.000 --> 00:04:15.000]  到底25篇有什麼不同呢?
[00:04:15.000 --> 00:04:17.000]  25篇我們未必熟悉的
[00:04:17.000 --> 00:04:18.000]  前兩篇熟悉一點
[00:04:18.000 --> 00:04:20.000]  23篇
[00:04:20.000 --> 00:04:21.000]  詩篇23篇我們很熟悉
[00:04:21.000 --> 00:04:23.000]  但25篇不是很熟悉
[00:04:23.000 --> 00:04:25.000]  但這篇詩歌是特別的
[00:04:25.000 --> 00:04:26.000]  有什麼特別呢?
[00:04:26.000 --> 00:04:28.000]  就是它本身是有一個結構的
[00:04:28.000 --> 00:04:30.000]  作者不是隨口唱
[00:04:30.000 --> 00:04:32.000]  不是隨口說
[00:04:32.000 --> 00:04:35.000]  他是很小心地去填詞的
[00:04:35.000 --> 00:04:38.000]  詩篇25篇一共有多少節呢?
[00:04:38.000 --> 00:04:41.000]  22節
[00:04:41.000 --> 00:04:43.000]  22這個數字對我們來說
[00:04:43.000 --> 00:04:45.000]  可能沒什麼感覺
[00:04:45.000 --> 00:04:46.000]  如果我問你
[00:04:46.000 --> 00:04:51.000]  26和英文有什麼關係呢?
[00:04:51.000 --> 00:04:52.000]  你會想起
[00:04:52.000 --> 00:04:54.000]  26個英文字母
[00:04:54.000 --> 00:04:58.000]  這裡正正就是詩人用22個希伯來字母
[00:04:58.000 --> 00:05:02.000]  開頭一篇的字母詩
[00:05:02.000 --> 00:05:05.000]  這樣排序填詞有什麼意思呢?
[00:05:05.000 --> 00:05:07.000]  方便你去記
[00:05:07.000 --> 00:05:08.000]  為什麼呢?
[00:05:08.000 --> 00:05:09.000]  因為22節讓我們知道
[00:05:09.000 --> 00:05:13.000]  原本1至21節都是個人和神的祈禱
[00:05:13.000 --> 00:05:15.000]  到了22節
[00:05:15.000 --> 00:05:17.000]  轉了為以色列祈禱
[00:05:17.000 --> 00:05:20.000]  由個人的禱告變成群體的禱告
[00:05:20.000 --> 00:05:23.000]  為了群眾可以方便去記
[00:05:23.000 --> 00:05:25.000]  詩人有鋪排
[00:05:25.000 --> 00:05:27.000]  就好像很久之前
[00:05:27.000 --> 00:05:28.000]  真的很久了
[00:05:28.000 --> 00:05:29.000]  有一套電影
[00:05:29.000 --> 00:05:31.000]  叫做《仙惡飄飄處處吻》
[00:05:31.000 --> 00:05:33.000]  當中有一首主題曲
[00:05:33.000 --> 00:05:35.000]  很容易記
[00:05:35.000 --> 00:05:39.000]  Do a deer a female deer
[00:05:39.000 --> 00:05:42.000]  Ray a drop of golden sun
[00:05:42.000 --> 00:05:43.000]  你會記得吧
[00:05:43.000 --> 00:05:45.000]  然後唱「蜜花」
[00:05:45.000 --> 00:05:46.000]  很容易記
[00:05:46.000 --> 00:05:47.000]  為什麼呢?
[00:05:47.000 --> 00:05:49.000]  因為他特意寫到很容易入口
[00:05:49.000 --> 00:05:50.000]  很容易記
[00:05:50.000 --> 00:05:51.000]  聖經的詩人也一樣
[00:05:51.000 --> 00:05:53.000]  讓以色列人很清楚
[00:05:53.000 --> 00:05:55.000]  記得這篇詩
[00:05:55.000 --> 00:05:56.000]  如何去祈禱
[00:05:56.000 --> 00:05:57.000]  讓他們學習
[00:05:57.000 --> 00:06:00.000]  他就用這個字母詩的形式去寫
[00:06:00.000 --> 00:06:02.000]  在這個25篇裏
[00:06:02.000 --> 00:06:05.000]  詩人也讓明白希伯來文的人
[00:06:05.000 --> 00:06:07.000]  他知道他的次序
[00:06:07.000 --> 00:06:09.000]  裏面有些微的改動
[00:06:09.000 --> 00:06:10.000]  以致突出了這個重點
[00:06:10.000 --> 00:06:13.000]  我們遲些會再說這一點
[00:06:13.000 --> 00:06:17.000]  所以第一點想和大家分享的就是
[00:06:17.000 --> 00:06:18.000]  當我們有困難來到的時候
[00:06:18.000 --> 00:06:19.000]  我們的感覺是怎樣?
[00:06:19.000 --> 00:06:23.000]  我們覺得整個世界好像倒塌了
[00:06:23.000 --> 00:06:26.000]  詩人在詩篇的起手的地方
[00:06:26.000 --> 00:06:27.000]  就是說出
[00:06:27.000 --> 00:06:29.000]  他的世界倒塌了
[00:06:29.000 --> 00:06:31.000]  他告訴神
[00:06:31.000 --> 00:06:34.000]  然後他求神指示應當走的出路
[00:06:34.000 --> 00:06:36.000]  你幫我讀第二第三節
[00:06:36.000 --> 00:06:37.000]  預備起
[00:06:37.000 --> 00:06:39.000]  我的神啊
[00:06:39.000 --> 00:06:41.000]  我倚靠你
[00:06:41.000 --> 00:06:44.000]  求你不要使我羞愧
[00:06:44.000 --> 00:06:47.000]  也不要使我的仇敵勝過我
[00:06:47.000 --> 00:06:51.000]  等候你的必不羞愧
[00:06:51.000 --> 00:06:54.000]  但那些無故意詭詐待人的
[00:06:54.000 --> 00:06:56.000]  必要羞愧
[00:06:56.000 --> 00:06:59.000]  第二第三節重覆了三次羞愧
[00:06:59.000 --> 00:07:02.000]  最近在網上有一條短片
[00:07:02.000 --> 00:07:03.000]  也挺熱傳的
[00:07:03.000 --> 00:07:06.000]  有一家人就圍來停車
[00:07:06.000 --> 00:07:07.000]  在某個地方
[00:07:07.000 --> 00:07:09.000]  附近有個警員走過來要抄牌
[00:07:09.000 --> 00:07:12.000]  抄牌期間這家人很急躁
[00:07:12.000 --> 00:07:13.000]  因為他們趕時間
[00:07:13.000 --> 00:07:16.000]  他不斷問警員為什麼要抄牌
[00:07:16.000 --> 00:07:17.000]  為什麼只抄我
[00:07:17.000 --> 00:07:18.000]  不抄前面那個
[00:07:18.000 --> 00:07:19.000]  OK的明白的
[00:07:19.000 --> 00:07:21.000]  吃牛肉乾大家不開心
[00:07:21.000 --> 00:07:23.000]  警員繼續在抄
[00:07:23.000 --> 00:07:25.000]  很有耐性地寫
[00:07:25.000 --> 00:07:26.000]  這家人不斷去罵
[00:07:26.000 --> 00:07:29.000]  甚至用粗言穢語去罵警員
[00:07:29.000 --> 00:07:30.000]  罵到一個地步
[00:07:30.000 --> 00:07:31.000]  車內的小朋友都說
[00:07:31.000 --> 00:07:33.000]  爸爸你不要吵了
[00:07:33.000 --> 00:07:35.000]  他都知道要收家了
[00:07:35.000 --> 00:07:37.000]  用言語或者文字去羞辱別人
[00:07:37.000 --> 00:07:40.000]  我們今天常常都見
[00:07:40.000 --> 00:07:42.000]  但在古代近東的社會
[00:07:42.000 --> 00:07:44.000]  不單止是辱罵這個層面
[00:07:44.000 --> 00:07:46.000]  不只是言語上
[00:07:46.000 --> 00:07:50.000]  他們是一個強調榮譽和恥辱的群體社會
[00:07:50.000 --> 00:07:52.000]  一個人如何在社會生存
[00:07:52.000 --> 00:07:54.000]  他的生活如何維繫
[00:07:54.000 --> 00:07:56.000]  他必須得到別人的信任
[00:07:56.000 --> 00:07:58.000]  他必須可以和別人共存
[00:07:58.000 --> 00:08:01.000]  靠的就是他有沒有榮譽在身
[00:08:01.000 --> 00:08:03.000]  有榮譽就有信用
[00:08:03.000 --> 00:08:05.000]  可以和他交往
[00:08:05.000 --> 00:08:07.000]  相反如果你有恥辱在身
[00:08:07.000 --> 00:08:09.000]  或者你是有羞愧的人
[00:08:09.000 --> 00:08:10.000]  你失去了榮譽
[00:08:10.000 --> 00:08:12.000]  就等於失去了信用
[00:08:12.000 --> 00:08:13.000]  基本上可以說
[00:08:13.000 --> 00:08:16.000]  他的生活是完蛋了
[00:08:16.000 --> 00:08:17.000]  他的世界是倒塌的
[00:08:17.000 --> 00:08:20.000]  好像教育裏面大麻瘋的病人
[00:08:20.000 --> 00:08:21.000]  他一患病
[00:08:21.000 --> 00:08:23.000]  他要被趕離這個群體出去
[00:08:23.000 --> 00:08:25.000]  自己獨居
[00:08:25.000 --> 00:08:27.000]  或者一個不辱的婦人
[00:08:27.000 --> 00:08:30.000]  在當時的社會滿身的羞愧
[00:08:30.000 --> 00:08:32.000]  在社會裏面被人看低
[00:08:32.000 --> 00:08:34.000]  甚至家人都看低他
[00:08:34.000 --> 00:08:35.000]  羞愧
[00:08:35.000 --> 00:08:38.000]  私人的羞愧不是被人罵幾句這麼簡單
[00:08:38.000 --> 00:08:41.000]  他是在說他的世界倒塌了
[00:08:41.000 --> 00:08:43.000]  快要倒塌了
[00:08:43.000 --> 00:08:47.000]  他生活的各個困擾可能都有問題
[00:08:47.000 --> 00:08:48.000]  生計不保
[00:08:48.000 --> 00:08:51.000]  或者沒辦法正常生活
[00:08:51.000 --> 00:08:55.000]  這個困難好像是大過天
[00:08:55.000 --> 00:08:57.000]  經文還提到有敵人
[00:08:57.000 --> 00:09:01.000]  這裡所說的敵人不一定是打仗的雙方
[00:09:01.000 --> 00:09:03.000]  敵人可以是針對你的人
[00:09:03.000 --> 00:09:06.000]  和你不合和討厭你
[00:09:06.000 --> 00:09:08.000]  後面他有再提到
[00:09:08.000 --> 00:09:10.000]  在十九節你會看到
[00:09:10.000 --> 00:09:15.000]  那些仇敵是深深痛恨他
[00:09:15.000 --> 00:09:16.000]  這些針對他的人
[00:09:16.000 --> 00:09:20.000]  有時候不一定是因為你本身有什麼問題
[00:09:20.000 --> 00:09:22.000]  他可以是無辜的
[00:09:22.000 --> 00:09:23.000]  第三節說
[00:09:23.000 --> 00:09:24.000]  這些人是無辜
[00:09:24.000 --> 00:09:25.000]  以詭詐待人
[00:09:25.000 --> 00:09:27.000]  不是因為你做了什麼
[00:09:27.000 --> 00:09:28.000]  不是因為你是誰
[00:09:28.000 --> 00:09:30.000]  總之他就是不喜歡你
[00:09:30.000 --> 00:09:32.000]  或者你失敗
[00:09:32.000 --> 00:09:34.000]  他就會開心
[00:09:34.000 --> 00:09:36.000]  在第二節
[00:09:36.000 --> 00:09:39.000]  也不要使我的仇敵勝過我
[00:09:39.000 --> 00:09:43.000]  勝過我這個字在原文是歡騰的意思
[00:09:43.000 --> 00:09:44.000]  不要令我的敵人
[00:09:44.000 --> 00:09:45.000]  歡騰
[00:09:45.000 --> 00:09:47.000]  不要令我的敵人因為我的失敗
[00:09:47.000 --> 00:09:49.000]  而歡天喜地
[00:09:49.000 --> 00:09:52.000]  可能來到這裡你會想起
[00:09:52.000 --> 00:09:54.000]  一些人
[00:09:54.000 --> 00:09:57.000]  或者你想起你自己的狀態
[00:09:57.000 --> 00:10:01.000]  可能現在你正正就是面對一個處境
[00:10:01.000 --> 00:10:03.000]  你一個遇到困難
[00:10:03.000 --> 00:10:07.000]  你的世界好像在倒塌
[00:10:07.000 --> 00:10:09.000]  詩人面對喪失榮譽
[00:10:09.000 --> 00:10:12.000]  整個世界倒塌下來的危機
[00:10:12.000 --> 00:10:14.000]  他怎麼做呢
[00:10:14.000 --> 00:10:16.000]  第一節
[00:10:16.000 --> 00:10:18.000]  耶和華
[00:10:18.000 --> 00:10:22.000]  我的心仰望你
[00:10:22.000 --> 00:10:26.000]  在無路可走的情況下
[00:10:26.000 --> 00:10:30.000]  詩人知道他唯有仰望神
[00:10:30.000 --> 00:10:32.000]  我的心仰望你
[00:10:32.000 --> 00:10:34.000]  英文譯作I lift up my soul
[00:10:34.000 --> 00:10:36.000]  是一個很形象化的表達
[00:10:36.000 --> 00:10:38.000]  他將整個人整個心靈
[00:10:38.000 --> 00:10:40.000]  是舉向神
[00:10:40.000 --> 00:10:41.000]  什麼意思呢
[00:10:41.000 --> 00:10:43.000]  就是他知道前面是沒有路的
[00:10:43.000 --> 00:10:44.000]  四周都沒有路可走
[00:10:44.000 --> 00:10:47.000]  他唯有貼近神
[00:10:47.000 --> 00:10:49.000]  整個人貼近神
[00:10:49.000 --> 00:10:52.000]  向神祈禱
[00:10:52.000 --> 00:10:54.000]  當你世界倒塌的時候
[00:10:54.000 --> 00:10:55.000]  頂尖我們要記得
[00:10:55.000 --> 00:10:58.000]  我們唯有向上仰望
[00:10:58.000 --> 00:11:00.000]  因為我們知道沒有困難
[00:11:00.000 --> 00:11:02.000]  是大過天乎的
[00:11:02.000 --> 00:11:03.000]  留心吧
[00:11:03.000 --> 00:11:06.000]  詩人怎麼祈求神幫助他呢
[00:11:06.000 --> 00:11:08.000]  是不是叫他收回敵人
[00:11:08.000 --> 00:11:11.000]  讓他們遭遇無端端的挫敗
[00:11:11.000 --> 00:11:12.000]  是不是這樣
[00:11:12.000 --> 00:11:13.000]  詩人怎麼祈呢
[00:11:13.000 --> 00:11:15.000]  你翻到第四第五節吧
[00:11:15.000 --> 00:11:17.000]  又幫我讀了
[00:11:17.000 --> 00:11:18.000]  預備起
[00:11:18.000 --> 00:11:19.000]  耶和華
[00:11:19.000 --> 00:11:23.000]  求祢把祢的道路指示我
[00:11:23.000 --> 00:11:26.000]  求祢把祢的路徑教導我
[00:11:26.000 --> 00:11:29.000]  求祢以祢的真理引導我
[00:11:29.000 --> 00:11:31.000]  教訓我
[00:11:31.000 --> 00:11:34.000]  因為祢是拯救我的神
[00:11:34.000 --> 00:11:37.000]  我整天等候的就是祢
[00:11:37.000 --> 00:11:39.000]  詩人等什麼呢
[00:11:39.000 --> 00:11:40.000]  面對無路可走
[00:11:40.000 --> 00:11:41.000]  失去榮譽
[00:11:41.000 --> 00:11:43.000]  羞愧蒙羞的處境
[00:11:43.000 --> 00:11:45.000]  整個世界倒塌的時候
[00:11:45.000 --> 00:11:47.000]  詩人求神
[00:11:47.000 --> 00:11:48.000]  讓他走一條生路
[00:11:48.000 --> 00:11:50.000]  是不是這樣
[00:11:50.000 --> 00:11:52.000]  前幾天電視新聞報道
[00:11:52.000 --> 00:11:55.000]  在泰國有個人開著電單車
[00:11:55.000 --> 00:11:57.000]  路經一群大象
[00:11:57.000 --> 00:12:00.000]  這幾隻大象懷疑
[00:12:00.000 --> 00:12:03.000]  因為受到電單車的噪音刺激
[00:12:03.000 --> 00:12:06.000]  突然之間很多大象都舉起了象鼻
[00:12:06.000 --> 00:12:09.000]  衝向開電單車的人
[00:12:09.000 --> 00:12:12.000]  嚇得開電單車的人馬上停下來
[00:12:12.000 --> 00:12:13.000]  不僅如此
[00:12:13.000 --> 00:12:15.000]  大象還圍著他
[00:12:15.000 --> 00:12:17.000]  好像很兇似的
[00:12:17.000 --> 00:12:19.000]  那個人下車後跪在地上
[00:12:19.000 --> 00:12:21.000]  求大象先生小姐大人有體諒
[00:12:21.000 --> 00:12:23.000]  讓他走一條生路
[00:12:23.000 --> 00:12:27.000]  就這樣看第四節
[00:12:27.000 --> 00:12:30.000]  好像詩人也是求神讓他走一條生路
[00:12:30.000 --> 00:12:32.000]  是不是這樣
[00:12:32.000 --> 00:12:34.000]  英文其實不是這樣說
[00:12:34.000 --> 00:12:36.000]  英文的譯本是這樣說
[00:12:36.000 --> 00:12:40.000]  Make me understand your ways, oh Lord
[00:12:40.000 --> 00:12:42.000]  Teach me your paths
[00:12:42.000 --> 00:12:45.000]  你的道路
[00:12:45.000 --> 00:12:47.000]  你的路徑
[00:12:47.000 --> 00:12:49.000]  什麼意思
[00:12:49.000 --> 00:12:52.000]  原來這裡不是求神讓他走一條路
[00:12:52.000 --> 00:12:54.000]  不是一條路
[00:12:54.000 --> 00:12:56.000]  是眾數
[00:12:56.000 --> 00:12:58.000]  他不是求神讓他走一條生路
[00:12:58.000 --> 00:13:00.000]  不是求出路
[00:13:00.000 --> 00:13:02.000]  他求什麼
[00:13:02.000 --> 00:13:06.000]  他求神教他明白他這麼多的道路
[00:13:06.000 --> 00:13:08.000]  這麼多的路徑
[00:13:08.000 --> 00:13:10.000]  以至他可以知道在這一刻
[00:13:10.000 --> 00:13:13.000]  他可以怎樣回應他的處境
[00:13:13.000 --> 00:13:15.000]  怎樣作出決定
[00:13:15.000 --> 00:13:18.000]  有科學家指出一個成年人
[00:13:18.000 --> 00:13:22.000]  平均每天要作出三萬五千個決定
[00:13:22.000 --> 00:13:24.000]  都挺多的
[00:13:24.000 --> 00:13:26.000]  整天下來三萬五千個決定
[00:13:26.000 --> 00:13:29.000]  如果每一個決定你都要祈禱
[00:13:29.000 --> 00:13:31.000]  是挺多的
[00:13:31.000 --> 00:13:33.000]  三萬五千個祈禱
[00:13:33.000 --> 00:13:35.000]  所以各位我們要留意
[00:13:35.000 --> 00:13:37.000]  神所指示的路是什麼意思
[00:13:37.000 --> 00:13:39.000]  其實好像第八節
[00:13:39.000 --> 00:13:42.000]  他形容神會指示一條正路
[00:13:42.000 --> 00:13:44.000]  這裡是單數
[00:13:44.000 --> 00:13:46.000]  一條正路是什麼意思
[00:13:46.000 --> 00:13:50.000]  其實我們人生這一條正路
[00:13:50.000 --> 00:13:53.000]  好像是由很多點
[00:13:53.000 --> 00:13:55.000]  很多的moments
[00:13:55.000 --> 00:14:00.000]  很多的時刻串連而成的人生路
[00:14:00.000 --> 00:14:03.000]  詩人知道不是找一條出路
[00:14:03.000 --> 00:14:04.000]  不是這麼簡單
[00:14:04.000 --> 00:14:06.000]  他要知道他怎樣可以做好
[00:14:06.000 --> 00:14:07.000]  每一個點
[00:14:07.000 --> 00:14:08.000]  每一個moments
[00:14:08.000 --> 00:14:11.000]  每一個時刻的決定
[00:14:11.000 --> 00:14:12.000]  他想知道在這些地方
[00:14:12.000 --> 00:14:17.000]  他怎樣可以合神心意作出決擇
[00:14:17.000 --> 00:14:18.000]  更重要的是
[00:14:18.000 --> 00:14:23.000]  詩人並不是在跪求主幫他開路
[00:14:23.000 --> 00:14:26.000]  不是求主幫他打通前面的道路
[00:14:26.000 --> 00:14:28.000]  讓他可以繼續向前走
[00:14:28.000 --> 00:14:29.000]  更加不是跟神說
[00:14:29.000 --> 00:14:31.000]  神啊我都沒辦法
[00:14:31.000 --> 00:14:32.000]  你看到環境逼我
[00:14:32.000 --> 00:14:34.000]  我的處境
[00:14:34.000 --> 00:14:35.000]  我的世界倒塌了
[00:14:35.000 --> 00:14:37.000]  我都不想這樣做
[00:14:37.000 --> 00:14:39.000]  我都很想按照聖經的教導
[00:14:39.000 --> 00:14:41.000]  但是環境逼人
[00:14:41.000 --> 00:14:42.000]  那些人這樣對我
[00:14:42.000 --> 00:14:43.000]  我要反擊
[00:14:43.000 --> 00:14:46.000]  我要十倍奉還
[00:14:46.000 --> 00:14:49.000]  神啊你由得我這樣做
[00:14:49.000 --> 00:14:50.000]  我知道你不喜歡
[00:14:50.000 --> 00:14:51.000]  但是你由得我
[00:14:51.000 --> 00:14:52.000]  是不是這樣
[00:14:52.000 --> 00:14:53.000]  詩人不是
[00:14:53.000 --> 00:14:54.000]  詩人的祈禱是
[00:14:54.000 --> 00:14:57.000]  求你把你眾多的道路
[00:14:57.000 --> 00:14:59.000]  讓我認識清楚
[00:14:59.000 --> 00:15:01.000]  求你把你眾多的路徑
[00:15:01.000 --> 00:15:03.000]  教導我
[00:15:03.000 --> 00:15:04.000]  是啊
[00:15:04.000 --> 00:15:09.000]  祈禱原來不一定是求神開通我的路
[00:15:09.000 --> 00:15:11.000]  不是由得我
[00:15:11.000 --> 00:15:15.000]  而是去明白了解認識神
[00:15:15.000 --> 00:15:17.000]  祂這麼多的路是怎樣
[00:15:17.000 --> 00:15:18.000]  祂的原則是怎樣
[00:15:18.000 --> 00:15:20.000]  祂的真理是怎樣
[00:15:20.000 --> 00:15:23.000]  到底神是怎樣指示我們
[00:15:23.000 --> 00:15:25.000]  神又讓不讓我們明白
[00:15:25.000 --> 00:15:27.000]  在那一點怎樣決定
[00:15:27.000 --> 00:15:29.000]  你幫我讀第十二節
[00:15:29.000 --> 00:15:30.000]  預備起
[00:15:30.000 --> 00:15:34.000]  誰是那敬畏耶和華的人
[00:15:34.000 --> 00:15:39.000]  耶和華必指示他應選擇的道路
[00:15:39.000 --> 00:15:40.000]  選擇之後
[00:15:40.000 --> 00:15:41.000]  第十三節說
[00:15:41.000 --> 00:15:43.000]  這個人就會安享福樂
[00:15:43.000 --> 00:15:46.000]  他的後裔要承受地圖
[00:15:46.000 --> 00:15:51.000]  是啊 神是必定會指示這個人應選擇的道路
[00:15:51.000 --> 00:15:53.000]  以至他去承受地圖
[00:15:53.000 --> 00:15:54.000]  為什麼承受地圖
[00:15:54.000 --> 00:15:57.000]  其實是讓他可以有正常生活
[00:15:57.000 --> 00:15:59.000]  對應修葵的
[00:15:59.000 --> 00:16:01.000]  讓他的世界重建起來
[00:16:01.000 --> 00:16:03.000]  讓他以後的家人
[00:16:03.000 --> 00:16:06.000]  他的後裔都可以有正常的生活
[00:16:06.000 --> 00:16:09.000]  神是怎樣指示我們
[00:16:09.000 --> 00:16:11.000]  在那一點
[00:16:11.000 --> 00:16:12.000]  在那個時刻
[00:16:12.000 --> 00:16:14.000]  在那個時刻
[00:16:14.000 --> 00:16:17.000]  作出決定是怎樣做的呢
