
[00:00:00.000 --> 00:00:05.600]  我們今天繼續地思想關於侍奉的真理
[00:02:23.600 --> 00:02:27.400]  當亞伯拉罕看見這三個人的時候
[00:02:27.400 --> 00:02:29.600]  因爲他過去的經歷
[00:02:29.600 --> 00:02:33.400]  就猜想到這是神向他顯現
[00:02:33.400 --> 00:02:36.400]  所以他就很熱切地
[00:02:36.400 --> 00:02:39.800]  跑到前面去迎接他們
[00:02:39.800 --> 00:02:41.700]  伏伏在地
[00:02:41.700 --> 00:02:46.000]  我們看見亞伯拉罕侍奉的態度是謙卑的
[00:02:46.000 --> 00:02:48.000]  他伏伏在地
[00:02:48.000 --> 00:02:49.900]  他尊主偉大
[00:02:49.900 --> 00:02:54.800]  他以僕人的身份心態來侍奉
[00:02:54.800 --> 00:02:55.800]  你看
[00:02:55.800 --> 00:03:01.200]  他不是覺得自己爲主做一件事值得驕傲
[00:03:01.200 --> 00:03:03.400]  要人誇獎
[00:03:03.400 --> 00:03:05.600]  就把自己高舉起來
[00:03:05.600 --> 00:03:07.100]  他不是那樣
[00:03:07.100 --> 00:03:10.100]  他是謙卑地侍奉
[00:03:10.100 --> 00:03:12.100]  他覺得自己不配
[00:03:12.100 --> 00:03:14.200]  他知道自己是僕人
[00:03:14.200 --> 00:03:16.900]  他知道神是主
[00:03:16.900 --> 00:03:20.700]  是值得一切侍奉的
[00:03:20.700 --> 00:03:23.100]  我們看見在信約中
[00:03:23.100 --> 00:03:26.700]  巴羅的侍奉也是如此
[00:03:26.700 --> 00:03:28.700]  我們在侍奉中
[00:03:28.700 --> 00:03:33.900]  必須把一切的驕傲自義都放下
[00:03:33.900 --> 00:03:37.800]  有一次有一個傳道人
[00:03:37.800 --> 00:03:40.900]  他原來是在銀行做事
[00:03:40.900 --> 00:03:42.700]  地位相當高
[00:03:42.700 --> 00:03:45.300]  那麼他被主愛感動
[00:03:45.300 --> 00:03:49.100]  就願意放下銀行的工作
[00:03:49.100 --> 00:03:52.800]  來做一個主的僕人侍奉他
[00:03:52.800 --> 00:03:55.100]  他在一個教會侍奉
[00:03:55.100 --> 00:03:58.900]  但是他在講道的時候常常地提到
[00:03:58.900 --> 00:04:01.100]  我過去是在銀行
[00:04:01.100 --> 00:04:02.500]  有很高的地位
[00:04:02.500 --> 00:04:04.100]  有很高的收入
[00:04:04.100 --> 00:04:06.900]  我把那些放下來侍奉主
[00:04:06.900 --> 00:04:08.900]  那麼他講的次數多了
[00:04:08.900 --> 00:04:14.200]  弟兄姊妹感覺有一點好像不順耳了
[00:04:14.200 --> 00:04:16.800]  就有人對他說
[00:04:16.800 --> 00:04:18.000]  牧師啊
[00:04:18.000 --> 00:04:22.000]  我們都知道你是爲主付了代價
[00:04:22.000 --> 00:04:24.900]  好不好請你以後不必再提了
[00:04:24.900 --> 00:04:26.900]  我們都清楚了
[00:04:26.900 --> 00:04:28.600]  我們看見這個人
[00:04:28.600 --> 00:04:30.700]  他爲主有所放下
[00:04:30.700 --> 00:04:33.100]  撇棄犧牲不錯
[00:04:33.100 --> 00:04:35.700]  但是他常常掛在口邊
[00:04:35.700 --> 00:04:38.200]  好像有點自誇
[00:04:38.200 --> 00:04:39.400]  有點驕傲
[00:04:39.400 --> 00:04:41.300]  要人尊重他
[00:04:41.300 --> 00:04:42.400]  高舉他
[00:04:42.400 --> 00:04:45.500]  這樣的心態就有了問題
[00:04:45.500 --> 00:04:48.600]  不管我們爲主放下了多少
[00:04:48.600 --> 00:04:50.000]  犧牲了多少
[00:04:50.000 --> 00:04:53.000]  但是同族爲我們所撇下的
[00:04:53.000 --> 00:04:54.400]  所犧牲的
[00:04:54.400 --> 00:04:55.700]  所捨去的
[00:04:55.700 --> 00:04:58.000]  還是微不足道
[00:04:58.000 --> 00:05:03.000]  我們必須用一個完全謙卑的心態
[00:05:03.000 --> 00:05:05.300]  來侍奉主
[00:05:05.300 --> 00:05:07.800]  我們再看第三節
[00:05:07.800 --> 00:05:08.700]  亞伯拉罕說
[00:05:08.700 --> 00:05:12.600]  我主我若在你眼前蒙恩
[00:05:12.600 --> 00:05:15.300]  亞伯拉罕認爲他侍奉主
[00:05:15.300 --> 00:05:17.100]  是蒙了恩典
[00:05:17.100 --> 00:05:20.400]  纔有機會侍奉的
[00:05:20.400 --> 00:05:23.500]  你看保羅也是這樣的心態
[00:05:23.500 --> 00:05:26.600]  在格林多後書四章第一節
[00:05:26.600 --> 00:05:27.900]  他這樣說
[00:05:27.900 --> 00:05:29.800]  我們蒙了憐憫
[00:05:29.800 --> 00:05:32.400]  接受了這知憤
[00:05:32.400 --> 00:05:34.200]  他接受侍奉的知憤
[00:05:34.200 --> 00:05:35.800]  是神憐憫他
[00:05:35.800 --> 00:05:37.000]  恩待他
[00:05:37.000 --> 00:05:39.600]  不是因爲他自己有什麼
[00:05:39.600 --> 00:05:42.100]  值得驕傲的
[00:05:42.100 --> 00:05:45.300]  值得自誇的
[00:05:45.300 --> 00:05:48.900]  他知道一切都是恩典
[00:05:48.900 --> 00:05:51.500]  侍奉主實在是恩典
[00:05:51.500 --> 00:05:55.100]  神把工作交給不配的人
[00:05:55.100 --> 00:05:56.800]  來爲他做
[00:05:56.800 --> 00:05:59.800]  而且主加力量加恩典
[00:05:59.800 --> 00:06:01.700]  與他同在同功
[00:06:01.700 --> 00:06:03.900]  使他能夠做成
[00:06:03.900 --> 00:06:05.800]  所以凡是真認識主
[00:06:05.800 --> 00:06:07.600]  和認識自己的人
[00:06:07.600 --> 00:06:11.600]  就會用一個蒙恩的心態
[00:06:11.600 --> 00:06:13.100]  來侍奉
[00:06:13.100 --> 00:06:15.600]  凡事都是恩典
[00:06:15.600 --> 00:06:18.100]  正如保羅在格林多前書
[00:06:18.100 --> 00:06:21.000]  十五章第十節所說的
[00:06:21.000 --> 00:06:23.800]  如今我成了何等樣人
[00:06:23.800 --> 00:06:26.600]  乃是蒙神的恩才成的
[00:06:26.600 --> 00:06:28.800]  他所能做的一切
[00:06:28.800 --> 00:06:31.000]  他所成就的一切
[00:06:31.000 --> 00:06:32.400]  都是恩典
[00:06:32.400 --> 00:06:35.300]  不是他自己的作爲
[00:06:35.300 --> 00:06:37.600]  這是每一個侍奉主的人
[00:06:37.600 --> 00:06:40.500]  必須有的一個心態
[00:06:40.500 --> 00:06:42.500]  我們再看下去
[00:06:42.500 --> 00:06:45.400]  在第三節第二句
[00:06:45.400 --> 00:06:48.800]  亞伯拉罕對神說
[00:06:48.800 --> 00:06:52.200]  求你不要離開僕人
[00:06:52.200 --> 00:06:53.800]  往前去
[00:06:53.800 --> 00:06:55.700]  他這裏有一個祈求
[00:06:55.700 --> 00:06:59.300]  就是不要把侍奉主的機會
[00:06:59.300 --> 00:07:01.300]  從他挪去
[00:07:01.300 --> 00:07:03.100]  他願意抓住
[00:07:03.100 --> 00:07:06.100]  這個侍奉主的機會和權力
[00:07:06.100 --> 00:07:07.700]  他不願意放棄
[00:07:07.700 --> 00:07:10.200]  這樣的機會和權力
[00:07:10.200 --> 00:07:12.300]  所以他求主
[00:07:12.300 --> 00:07:16.100]  這是一個非常寶貴的態度
[00:07:16.100 --> 00:07:18.300]  願意抓住每一個機會
[00:07:18.300 --> 00:07:20.200]  來侍奉主
[00:07:20.200 --> 00:07:23.000]  機會不是常常有的
[00:07:23.000 --> 00:07:26.800]  而且機會的價值也不相同
[00:07:26.800 --> 00:07:30.200]  當我們看見機會來到我們面前
[00:07:30.200 --> 00:07:31.900]  可以侍奉主的時候
[00:07:31.900 --> 00:07:35.100]  我們就要用感恩的心
[00:07:35.100 --> 00:07:36.900]  敏感的心
[00:07:36.900 --> 00:07:40.500]  來疏疏地抓住機會
[00:07:40.500 --> 00:07:42.800]  爲主工作
[00:07:42.800 --> 00:07:44.100]  機會一過
[00:07:44.100 --> 00:07:46.300]  我們就算有心
[00:07:46.300 --> 00:07:48.400]  也沒有可能了
[00:07:48.400 --> 00:07:50.700]  機會不是常有的
[00:07:50.700 --> 00:07:54.500]  當主耶穌面對十字架的時候
[00:07:54.500 --> 00:07:56.500]  有一個婦人
[00:07:56.500 --> 00:07:59.800]  她將玉瓶打破
[00:07:59.800 --> 00:08:03.200]  把香膏膏在主的身上
[00:08:03.200 --> 00:08:06.600]  主說這是爲她安葬用的
[00:08:06.600 --> 00:08:08.400]  這一個主內的姊妹
[00:08:08.400 --> 00:08:11.200]  她抓住機會
[00:08:11.200 --> 00:08:14.400]  來爲主膏抹
[00:08:14.400 --> 00:08:16.600]  當主耶穌復活的早晨
[00:08:16.600 --> 00:08:20.200]  有人帶着香膏去要膏主的身體
[00:08:20.200 --> 00:08:22.100]  但是已經太晚了
[00:08:22.100 --> 00:08:25.300]  那個膏主的身體的機會已經過去了
[00:08:25.300 --> 00:08:28.200]  主已經從死裏復活了
[00:08:28.200 --> 00:08:32.200]  所以我們如果有侍奉主的心
[00:08:32.200 --> 00:08:34.200]  我們要趕快起來
[00:08:34.200 --> 00:08:36.100]  不要錯過機會
[00:08:36.100 --> 00:08:38.800]  我們要抓住機會
[00:08:38.800 --> 00:08:41.300]  充分地利用機會
[00:08:41.300 --> 00:08:45.000]  在這樣的主所賜的機會之中
[00:08:45.000 --> 00:08:46.700]  完成祂的恩典
[00:08:46.700 --> 00:08:49.300]  那樣主心滿意足
[00:08:49.300 --> 00:08:53.600]  我們的心也滿了快樂和滿足
[00:08:53.600 --> 00:08:57.200]  我們再看下去在第四節
[00:08:57.200 --> 00:08:59.400]  用我拿點水來
[00:08:59.400 --> 00:09:02.400]  你們洗洗腳
[00:09:02.400 --> 00:09:04.700]  我們在這裏繼續看見
[00:09:04.700 --> 00:09:08.000]  亞伯拉罕謙卑的態度
[00:09:08.000 --> 00:09:09.600]  洗洗腳
[00:09:09.600 --> 00:09:12.400]  爲神洗腳
[00:09:12.400 --> 00:09:15.000]  我們想到
[00:09:15.000 --> 00:09:18.700]  猶太人他們有一個風俗
[00:09:18.700 --> 00:09:21.500]  就是爲客人洗腳
[00:09:21.500 --> 00:09:23.500]  這個風俗的開始
[00:09:23.500 --> 00:09:25.700]  很可能就於亞伯拉罕
[00:09:25.700 --> 00:09:30.900]  在這裏向神說做的有關係
[00:09:30.900 --> 00:09:36.000]  亞伯拉罕爲神洗腳
[00:09:36.000 --> 00:09:37.900]  以色列人感覺
[00:09:37.900 --> 00:09:40.400]  這是很好的一件事
[00:09:40.400 --> 00:09:43.400]  那麼有客人到我們的中間來
[00:09:43.400 --> 00:09:45.900]  也許這個人就代表神了
[00:09:45.900 --> 00:09:47.400]  我們給他洗腳
[00:09:47.400 --> 00:09:49.700]  就是等於坐在神的身上
[00:09:49.700 --> 00:09:51.400]  神會恩待我們
[00:09:51.400 --> 00:09:55.300]  所以他們就效法亞伯拉罕所做的
[00:09:55.300 --> 00:09:57.200]  這是一個謙卑的
[00:09:57.200 --> 00:10:00.300]  也對於客人的
[00:10:00.300 --> 00:10:03.400]  愛心的解怠的一個表現
[00:10:03.400 --> 00:10:08.600]  也是出源於亞伯拉罕對神所做的事
[00:10:08.600 --> 00:10:10.400]  成爲以色列人
[00:10:10.400 --> 00:10:16.600]  一代一代相傳不值的好風俗
[00:10:16.600 --> 00:10:21.000]  亞伯拉罕侍奉神的謙卑的心
[00:10:21.000 --> 00:10:23.100]  我們在第八節
[00:10:23.100 --> 00:10:26.700]  末了一句再一次地看見
[00:10:26.700 --> 00:10:27.500]  這裏說
[00:10:27.500 --> 00:10:31.300]  亞伯拉罕自己在樹下站在旁邊
[00:10:31.300 --> 00:10:33.100]  他們就喫了
[00:10:33.100 --> 00:10:35.700]  亞伯拉罕那個時候年紀已經很大
[00:10:35.700 --> 00:10:39.300]  他是一族的長者
[00:10:39.300 --> 00:10:40.900]  他是族長
[00:10:40.900 --> 00:10:42.700]  地位很高貴
[00:10:42.700 --> 00:10:43.900]  他有權柄
[00:10:43.900 --> 00:10:47.400]  他自己有許多的僕人伺候他
[00:10:47.400 --> 00:10:51.500]  但是他在神的面前侍奉的時候
[00:10:51.500 --> 00:10:56.000]  當神接受他所獻上的食物
[00:10:56.000 --> 00:10:58.500]  在那裏用飯的時候
[00:10:58.500 --> 00:11:01.700]  他自己站在旁邊
[00:11:01.700 --> 00:11:04.100]  好像一個謙卑的僕人
[00:11:04.100 --> 00:11:08.300]  侍奉族人、伺候族人一樣
[00:11:08.300 --> 00:11:11.800]  他忘記了自己高貴的地位
[00:11:11.800 --> 00:11:14.700]  我記得讀到一件事
[00:11:14.700 --> 00:11:17.700]  就是有一位總統
[00:11:17.700 --> 00:11:19.600]  他是一個基督徒
[00:11:19.600 --> 00:11:22.900]  他雖然升爲總統
[00:11:22.900 --> 00:11:26.800]  但是他還是繼續地教諸日學
[00:11:26.800 --> 00:11:30.700]  這真是很感動人的一件事
[00:11:30.700 --> 00:11:34.900]  他謙卑自己在神的面前
[00:11:34.900 --> 00:11:38.900]  我們再繼續地看第四節
[00:11:38.900 --> 00:11:41.700]  第五節的第一句
[00:11:41.700 --> 00:11:43.600]  第五節的第一句
[00:11:43.600 --> 00:11:44.900]  亞伯拉罕說
[00:11:44.900 --> 00:11:47.400]  我再拿一點餅來
[00:11:47.400 --> 00:11:49.700]  你們可以加添心力
[00:11:49.700 --> 00:11:52.800]  然後往前去
[00:11:52.800 --> 00:11:56.200]  他說拿一點餅來
[00:11:56.200 --> 00:11:57.700]  他說的是很少
[00:11:57.700 --> 00:12:00.100]  是一點點、一點點
[00:12:00.100 --> 00:12:03.700]  但是實際上他做的是什麼呢?
[00:12:03.700 --> 00:12:07.100]  我們看見在第六節
[00:12:07.100 --> 00:12:11.100]  下半節告訴我們
[00:12:11.100 --> 00:12:13.900]  他對他的妻子薩拉說
[00:12:13.900 --> 00:12:18.800]  你叔叔拿三細鴨細面
[00:12:18.800 --> 00:12:22.700]  預備細面是最好的面
[00:12:22.700 --> 00:12:26.100]  要調和做餅
[00:12:26.100 --> 00:12:29.100]  然後第七節又告訴我們
[00:12:29.100 --> 00:12:34.400]  他預備了一隻又嫩又好的牛肚
[00:12:34.400 --> 00:12:37.200]  我們又看見第八節
[00:12:37.200 --> 00:12:41.200]  亞伯拉罕是預備了奶油和奶
[00:12:41.200 --> 00:12:46.100]  那麼這些奶油和奶、牛肚、細麪餅
[00:12:46.100 --> 00:12:49.600]  都是最好的食物
[00:12:49.600 --> 00:12:52.600]  來爲神享用
[00:12:52.600 --> 00:12:55.600]  他口裏說一點點、一點點
[00:12:55.600 --> 00:12:57.900]  但是他實際做的時候
[00:12:57.900 --> 00:13:02.000]  是很多很多、很慷慨
[00:13:02.000 --> 00:13:05.000]  這是什麼原因呢?
[00:13:05.000 --> 00:13:09.200]  是不是他是表面的客氣呢?
[00:13:09.200 --> 00:13:12.000]  我相信他不是客氣
[00:13:12.000 --> 00:13:15.200]  而是他內心有一個深深的感覺
[00:13:15.200 --> 00:13:19.200]  就是說就算他把最好的給神
[00:13:19.200 --> 00:13:22.400]  對神來說還是非常的微小
[00:13:22.400 --> 00:13:24.900]  所以當他說一點點的時候
[00:13:24.900 --> 00:13:29.000]  他是真心實意地這樣說的
[00:13:29.000 --> 00:13:31.900]  這給我們一個很好的榜樣
[00:13:31.900 --> 00:13:37.200]  無論我們向主擺上多少、獻上多少
[00:13:37.200 --> 00:13:41.900]  犧牲多少、捨棄多少
[00:13:41.900 --> 00:13:43.200]  如果比較起來
[00:13:43.200 --> 00:13:48.000]  他對我們的恩、愛真是微不足道
[00:13:48.000 --> 00:13:51.700]  不過是一點點的一點點
[00:13:51.700 --> 00:13:56.500]  有的人覺得自己獻上的太多了
[00:13:56.500 --> 00:13:58.400]  好像很多很多
[00:13:58.400 --> 00:14:01.400]  和一點點剛剛相反的
[00:14:01.400 --> 00:14:08.200]  那是一個未曾充分地深入地瞭解主的恩、主的愛
[00:14:08.200 --> 00:14:11.000]  而發出來的一種表現
[00:14:11.000 --> 00:14:14.400]  當一個人真的深切地瞭解主的
[00:14:14.400 --> 00:14:20.400]  無限的大恩、大愛、十字架的捨身之恩的時候
[00:14:20.400 --> 00:14:24.400]  他很自然地會覺得自己爲主所獻的
[00:14:24.400 --> 00:14:28.800]  所擺上的一切的一切都是太少了
[00:14:28.800 --> 00:14:32.600]  巴不得有更多可以獻上
[00:14:32.600 --> 00:14:37.400]  所以奉獻的多少是怎麼樣決定的?
[00:14:37.400 --> 00:14:42.400]  完全是由一個人愛主的心來決定
[00:14:42.400 --> 00:14:44.600]  愛主的心多的人
[00:14:44.600 --> 00:14:47.600]  他奉獻起來就很喜樂
[00:14:47.600 --> 00:14:51.000]  覺得總是太少對主有虧欠
[00:14:51.000 --> 00:14:54.800]  一個不愛主的人獻上一點也覺得太多
[00:14:54.800 --> 00:14:58.800]  所以在教會里面有的人是用
[00:14:58.800 --> 00:15:06.600]  好像給餐廳的小費那樣的一種心態來奉獻給主
[00:15:06.600 --> 00:15:09.200]  這是非常的可喜的
[00:15:09.200 --> 00:15:14.600]  我們知道我們所獻上的是一個心意的表達
[00:15:14.600 --> 00:15:15.800]  主悅拿
[00:15:15.800 --> 00:15:17.600]  不但主悅拿
[00:15:17.600 --> 00:15:21.000]  他還要報答我們
[00:15:21.000 --> 00:15:26.200]  這是我們從《瑪拉基書》看見的
[00:15:26.200 --> 00:15:28.800]  在那裏耶和華說
[00:15:28.800 --> 00:15:35.600]  你們把將當納的十分之一送入倉庫主的殿中
[00:15:35.600 --> 00:15:38.200]  看看、試一試
[00:15:38.200 --> 00:15:43.000]  神是否將天上的福傾倒下來
[00:15:43.000 --> 00:15:47.200]  有許多人真是這樣的嘗試過了
[00:15:47.200 --> 00:15:52.400]  就證實了神的恩典是何等的豐富
[00:15:52.400 --> 00:15:55.000]  真是像聖經所說的
[00:15:55.000 --> 00:15:58.000]  天上的倉庫爲他打開了
[00:15:58.000 --> 00:16:02.800]  將神的恩典傾倒在他的懷中
[00:16:02.800 --> 00:16:07.600]  我們奉獻的時候有一個正確的心態
[00:16:07.600 --> 00:16:13.200]  我們就會更多的蒙福、蒙恩了
[00:16:13.200 --> 00:16:18.800]  我們再看下去還是第五節
[00:16:18.800 --> 00:16:20.800]  下半節
[00:16:20.800 --> 00:16:23.200]  你們寄到夫人這裏來
[00:16:23.200 --> 00:16:28.200]  理當如此
[00:16:28.200 --> 00:16:31.200]  亞伯拉罕他所做的一切
[00:16:31.200 --> 00:16:35.800]  他並不認爲自己是特別做的
[00:16:35.800 --> 00:16:39.200]  那是理當如此的一件事
[00:16:39.200 --> 00:16:42.200]  如果不這樣做那就不合理了
[00:16:42.200 --> 00:16:46.200]  這是他的一個很寶貴的侍奉的心態
[00:16:46.200 --> 00:16:53.200]  正如師徒鮑羅在羅馬書十二章第一節所說的
[00:16:53.200 --> 00:16:57.200]  你們將身體獻上當作火祭
[00:16:57.200 --> 00:17:00.200]  是聖潔的、是神所喜悅的
[00:17:00.200 --> 00:17:05.200]  你們如此侍奉乃是理所當然的
[00:17:05.200 --> 00:17:09.200]  不是我們格外立了功
[00:17:09.200 --> 00:17:13.200]  在我們的本分之外又做了什麼
[00:17:13.200 --> 00:17:15.200]  乃是理當如此
[00:17:15.200 --> 00:17:17.200]  鮑羅的意思就是說
[00:17:17.200 --> 00:17:22.200]  如果一個基督徒不肯將自己的生命奉獻給神
[00:17:22.200 --> 00:17:27.200]  他就是既不講愛又不講禮
[00:17:27.200 --> 00:17:34.200]  我們看見鮑羅在羅馬書第十二章第一節開始說
[00:17:34.200 --> 00:17:37.200]  弟兄們爲神的慈悲勸你們
[00:17:37.200 --> 00:17:40.200]  他要我們奉獻是根據神的慈悲
[00:17:40.200 --> 00:17:41.200]  就是神的愛
[00:17:41.200 --> 00:17:44.200]  所以一個奉獻生命給神的人
[00:17:44.200 --> 00:17:47.200]  奉獻身體給神的人
[00:17:47.200 --> 00:17:49.200]  是一個講愛的人
[00:17:49.200 --> 00:17:51.200]  回應神的愛
[00:17:51.200 --> 00:17:53.200]  同時他也是個講禮的人
[00:17:53.200 --> 00:17:55.200]  他理當如此
[00:17:55.200 --> 00:17:56.200]  翻過來說
[00:17:56.200 --> 00:17:59.200]  一個不肯爲主而活
[00:17:59.200 --> 00:18:01.200]  不肯回應神的護照
[00:18:01.200 --> 00:18:03.200]  而奉獻自己的人
[00:18:03.200 --> 00:18:06.200]  是又不講愛又不講禮
[00:18:06.200 --> 00:18:09.200]  我們在這裏從亞伯拉罕的身上
[00:18:09.200 --> 00:18:11.200]  學了這個功課
[00:18:11.200 --> 00:18:15.200]  知道自己爲神所做的一切
[00:18:15.200 --> 00:18:18.200]  不過是理當如此而已
[00:18:18.200 --> 00:18:20.200]  並不是立了什麼功勞
[00:18:20.200 --> 00:18:22.200]  要在那裏等候神
[00:18:22.200 --> 00:18:24.200]  要報答祂的功勞
[00:18:24.200 --> 00:18:26.200]  要大大的賞賜祂
[00:18:26.200 --> 00:18:27.200]  不錯
[00:18:27.200 --> 00:18:29.200]  神要賞賜侍奉祂的人
[00:18:29.200 --> 00:18:31.200]  但是我們解受的人
[00:18:31.200 --> 00:18:36.200]  不是認爲我們有理由可以
[00:18:36.200 --> 00:18:40.200]  要求神來賜福給我們
[00:18:40.200 --> 00:18:42.200]  我們乃是說
[00:18:42.200 --> 00:18:43.200]  我這樣侍奉
[00:18:43.200 --> 00:18:44.200]  理當如此
[00:18:44.200 --> 00:18:45.200]  因爲神給我的恩
[00:18:45.200 --> 00:18:46.200]  給我的愛
[00:18:46.200 --> 00:18:49.200]  已經太大太多了
[00:18:49.200 --> 00:18:51.200]  我是渾身是口
[00:18:51.200 --> 00:18:53.200]  也不能夠讚美的碗
[00:18:53.200 --> 00:18:56.200]  我一生一世粉身碎骨
[00:18:56.200 --> 00:18:59.200]  也不能夠報答的碗
[00:18:59.200 --> 00:19:02.200]  我們再看下去第五節
[00:19:02.200 --> 00:19:03.200]  末了一句
[00:19:03.200 --> 00:19:05.200]  神就對亞伯拉罕說
[00:19:05.200 --> 00:19:11.200]  就照禰說的行吧
[00:19:11.200 --> 00:19:15.200]  這就是表示神悅納了
[00:19:15.200 --> 00:19:18.200]  亞伯拉罕的侍奉
[00:19:18.200 --> 00:19:20.200]  我們侍奉神的時候
[00:19:20.200 --> 00:19:22.200]  神悅納
[00:19:22.200 --> 00:19:26.200]  這是神佩得的
[00:19:26.200 --> 00:19:28.200]  但是從另外一個角度來說
[00:19:28.200 --> 00:19:30.200]  我們不配
[00:19:30.200 --> 00:19:34.200]  但是神悅納不配的人
[00:19:34.200 --> 00:19:35.200]  所做的侍奉
[00:19:35.200 --> 00:19:39.200]  所以這個悅納也是一個恩典
[00:19:39.200 --> 00:19:40.200]  我們感謝神
[00:19:40.200 --> 00:19:43.200]  我們爲神做的大小的事
[00:19:43.200 --> 00:19:45.200]  主要是從心裏做
[00:19:45.200 --> 00:19:47.200]  正如有哥羅西書
[00:19:47.200 --> 00:19:50.200]  三章二十三節保羅所說的
[00:19:50.200 --> 00:19:51.200]  無論做什麼
[00:19:51.200 --> 00:19:53.200]  都要從心裏做
[00:19:53.200 --> 00:19:55.200]  像是給神這個主做的
[00:19:55.200 --> 00:19:57.200]  不是給人做的
[00:19:57.200 --> 00:19:58.200]  是給主做的
[00:19:58.200 --> 00:20:00.200]  不是給人做的
[00:20:00.200 --> 00:20:02.200]  如果我們這樣從心裏做
[00:20:02.200 --> 00:20:04.200]  無論是大事是小事
[00:20:04.200 --> 00:20:07.200]  無論是人注意人沒有注意
[00:20:07.200 --> 00:20:10.200]  主都悅納
[00:20:10.200 --> 00:20:13.200]  這是對我們有很大的鼓勵
[00:20:13.200 --> 00:20:14.200]  很大的安慰
[00:20:14.200 --> 00:20:17.200]  我們真是願意更多的來侍奉主
[00:20:17.200 --> 00:20:20.200]  這樣的符合祂的心意
[00:20:20.200 --> 00:20:22.200]  也滿足祂的心
[00:20:22.200 --> 00:20:23.200]  滿足神的心
[00:20:23.200 --> 00:20:27.200]  就是我們自己最大的喜樂
[00:20:27.200 --> 00:20:31.200]  我們再看第六節
[00:20:31.200 --> 00:20:35.200]  亞伯拉罕急忙進帳篷
[00:20:35.200 --> 00:20:37.200]  這個急忙兩個字很有意思
[00:20:37.200 --> 00:20:39.200]  很值得我們注意
[00:20:39.200 --> 00:20:42.200]  這代表亞伯拉罕這位老人家
[00:20:42.200 --> 00:20:46.200]  這個很熱切侍奉主的心
[00:20:46.200 --> 00:20:47.200]  機會來了
