
[00:00:00.000 --> 00:00:01.840]  剛才提及到我們都會記得
[00:07:42.600 --> 00:07:47.000]  他們所做的事情是神所喜悅的
[00:07:47.000 --> 00:07:52.240]  讓他們能夠直接地去服侍上帝
[00:07:52.240 --> 00:07:55.400]  頂智妹我們今天可能有不同的形式
[00:07:55.400 --> 00:07:56.960]  但仍然成了一個勉勵
[00:07:56.960 --> 00:08:01.840]  就是你要學習去愛你身邊所接觸到的人
[00:08:01.840 --> 00:08:04.240]  我們過去都曾經有機會讀一本書
[00:08:04.240 --> 00:08:05.960]  我們很多頂智妹都會看
[00:08:05.960 --> 00:08:09.120]  那本書的書名是講一間教會
[00:08:09.120 --> 00:08:12.000]  叫做馬鈴薯湯的教會
[00:08:12.000 --> 00:08:13.920]  不知道有沒有人有印象
[00:08:13.920 --> 00:08:15.920]  是講到韓國的一間教會
[00:08:15.920 --> 00:08:18.440]  這間教會不是叫做馬鈴薯湯
[00:08:18.440 --> 00:08:20.320]  而是他們本身是一間
[00:08:20.320 --> 00:08:22.680]  好像不是很喜宴的教會
[00:08:22.680 --> 00:08:24.760]  在街的後面
[00:08:24.760 --> 00:08:26.640]  因此沒有人知道它的名稱
[00:08:26.640 --> 00:08:29.560]  只是知道街角有一間商舖
[00:08:29.560 --> 00:08:32.280]  是專門賣馬鈴薯湯的
[00:08:32.280 --> 00:08:36.760]  所以就叫這間教會叫做馬鈴薯湯教會
[00:08:36.760 --> 00:08:39.280]  重點不是他們賣什麼
[00:08:39.280 --> 00:08:41.840]  而是這間教會很被人尊重
[00:08:41.840 --> 00:08:43.480]  因為他們頂智妹之間
[00:08:43.480 --> 00:08:45.840]  很明顯有一種很親切
[00:08:45.840 --> 00:08:48.960]  是互相愛護的關係
[00:08:48.960 --> 00:08:50.240]  而其他人去到的時候
[00:08:50.240 --> 00:08:51.880]  更加留意到他們的教會
[00:08:51.880 --> 00:08:55.760]  關心很多他們身邊所接觸到的鄰舍
[00:08:55.760 --> 00:08:57.280]  他們做很多不同的事情
[00:08:57.280 --> 00:08:58.200]  其中一件事情
[00:08:58.200 --> 00:09:00.360]  他們租用了一個地方
[00:09:00.360 --> 00:09:02.840]  頂智妹奉獻租用了一個地方
[00:09:02.840 --> 00:09:07.560]  特別接待在他們附近的很多外勞
[00:09:07.560 --> 00:09:09.240]  很多外地輸入來的勞工
[00:09:09.240 --> 00:09:11.720]  他們是做一些很基層
[00:09:11.720 --> 00:09:13.480]  很勞苦的工作
[00:09:13.480 --> 00:09:15.080]  但是生活很艱難
[00:09:15.080 --> 00:09:17.160]  很多人找不到地方住
[00:09:17.160 --> 00:09:19.960]  因此教會就特別租用這個地方
[00:09:19.960 --> 00:09:25.360]  讓十多個朋友入住這個地方
[00:09:25.360 --> 00:09:27.200]  然後給他們有幫助
[00:09:27.200 --> 00:09:28.720]  不單給他們有居所
[00:09:28.720 --> 00:09:32.320]  而且有頂智妹組成一些小隊去服務他們
[00:09:32.320 --> 00:09:35.800]  他們有些時候是沒有錢去理髮
[00:09:35.800 --> 00:09:37.680]  因此有頂智妹去到他們中間
[00:09:37.680 --> 00:09:40.440]  幫他們來剪頭髮
[00:09:40.440 --> 00:09:42.480]  他們沒有錢去整牙
[00:09:42.480 --> 00:09:44.240]  有牙醫弟兄去到
[00:09:44.240 --> 00:09:47.480]  幫他們處理一些牙齒的問題
[00:09:47.480 --> 00:09:48.840]  他們有生日
[00:09:48.840 --> 00:09:51.960]  去到幫他們一起慶祝生日
[00:09:51.960 --> 00:09:58.880]  這班外勞他們很清楚看到耶穌基督
[00:09:58.880 --> 00:10:00.440]  不是眼中看到
[00:10:00.440 --> 00:10:02.360]  而是看到這些生命
[00:10:02.360 --> 00:10:05.960]  怎樣將主的愛活出在他們的眼前
[00:10:05.960 --> 00:10:08.960]  當我看到這些教會所做的事情的時候
[00:10:08.960 --> 00:10:11.280]  有時候我都會問
[00:10:11.280 --> 00:10:13.160]  我們自己教會
[00:10:13.160 --> 00:10:17.520]  我們彼此相愛是我們不斷的方向
[00:10:17.520 --> 00:10:18.480]  但是
[00:10:18.480 --> 00:10:20.640]  是否我們都可以更多學習
[00:10:20.640 --> 00:10:22.440]  來去接待
[00:10:22.440 --> 00:10:25.200]  去關心我們身邊很多很多
[00:10:25.200 --> 00:10:28.120]  在這個社區裏面的人
[00:10:28.120 --> 00:10:29.560]  主告訴我們
[00:10:29.560 --> 00:10:33.200]  你們不要忘記這件事情
[00:10:33.200 --> 00:10:34.160]  下面有提到
[00:10:34.160 --> 00:10:38.560]  不要忘記要常常紀念那些被囚禁的人
[00:10:38.560 --> 00:10:40.320]  去感受他們的苦楚
[00:10:40.320 --> 00:10:43.040]  去體恤他們的需要
[00:10:43.040 --> 00:10:44.920]  不要忘記要去紀念
[00:10:44.920 --> 00:10:47.520]  表示我們會常常有一個危險
[00:10:47.520 --> 00:10:50.080]  有太多自己的事情
[00:10:50.080 --> 00:10:52.720]  我們會忙於自己的需要
[00:10:52.720 --> 00:10:55.280]  因此變得很自我
[00:10:55.280 --> 00:11:00.040]  而忘記了很多別人的需要
[00:11:00.040 --> 00:11:01.400]  聖經提醒我們
[00:11:01.400 --> 00:11:02.440]  不要忘記
[00:11:02.440 --> 00:11:05.320]  不要忘記你身邊的人的需要
[00:11:05.320 --> 00:11:06.720]  學習去愛
[00:11:06.720 --> 00:11:09.400]  學習去付出
[00:11:09.400 --> 00:11:11.200]  在愛的大前提之下
[00:11:11.200 --> 00:11:12.320]  大家在留意的時候
[00:11:12.320 --> 00:11:14.240]  聖經就再講出兩件事情
[00:11:14.240 --> 00:11:16.160]  一方面是婚姻的事情
[00:11:16.160 --> 00:11:18.000]  第二方面是錢財的事情
[00:11:18.000 --> 00:11:22.240]  大家再看看下面第四節
[00:11:22.240 --> 00:11:24.920]  聖經說人人都應該尊重婚姻
[00:11:24.920 --> 00:11:26.920]  婚床也不要占污
[00:11:26.920 --> 00:11:31.920]  因為神一定審判淫亂的和姦淫的人
[00:11:31.920 --> 00:11:34.160]  如果你愛你身邊的人
[00:11:34.160 --> 00:11:37.680]  當然這裡包括了你的家人
[00:11:37.680 --> 00:11:41.000]  聖經提到你要尊重你的婚姻
[00:11:41.000 --> 00:11:43.840]  表達你對他們的愛
[00:11:43.840 --> 00:11:44.880]  這種尊重
[00:11:44.880 --> 00:11:47.160]  聖經提到人人都當尊重
[00:11:47.160 --> 00:11:48.960]  人人另一個的翻譯是
[00:11:48.960 --> 00:11:51.360]  在一切的處境之下
[00:11:51.360 --> 00:11:52.960]  無論家庭在順境
[00:11:52.960 --> 00:11:54.400]  在逆境
[00:11:54.400 --> 00:11:57.800]  無論你的配偶怎樣待你
[00:11:57.800 --> 00:12:01.800]  聖經說你仍然去尊重婚姻
[00:12:01.800 --> 00:12:04.840]  去尊重你對對方的毀身
[00:12:04.840 --> 00:12:06.080]  其中一個表達就是
[00:12:06.080 --> 00:12:08.280]  你對他忠誠
[00:12:08.280 --> 00:12:10.560]  不會有婚外情
[00:12:10.560 --> 00:12:12.160]  聖經特別提及到的
[00:12:12.160 --> 00:12:14.280]  不要占污婚床
[00:12:14.280 --> 00:12:19.560]  也表示你對你的配偶的忠誠忠貞
[00:12:19.560 --> 00:12:20.720]  然後聖經提到
[00:12:20.720 --> 00:12:23.480]  這些事情如果得罪上帝
[00:12:23.480 --> 00:12:26.160]  是會面對審判的
[00:12:26.160 --> 00:12:28.560]  所以在第四節最後一句話說
[00:12:28.560 --> 00:12:32.520]  因為神一定會審判淫亂的
[00:12:32.520 --> 00:12:34.720]  和姦淫的事情
[00:12:34.720 --> 00:12:38.120]  聖經這裡的表達是說一個很大的強調
[00:12:38.120 --> 00:12:39.520]  神
[00:12:39.520 --> 00:12:40.680]  文字的表達
[00:12:40.680 --> 00:12:43.440]  神是一個很強調的語句
[00:12:43.440 --> 00:12:45.280]  神一定會監察
[00:12:45.280 --> 00:12:47.400]  祂一定會審判那些淫亂的
[00:12:47.400 --> 00:12:49.560]  姦淫的事情
[00:12:49.560 --> 00:12:50.040]  各位聽眾
[00:12:50.040 --> 00:12:51.160]  當我們這樣讀的時候
[00:12:51.160 --> 00:12:52.600]  你會發覺
[00:12:52.600 --> 00:12:56.280]  何時當你保持著你愛人的心
[00:12:56.280 --> 00:13:01.040]  這種愛心會救你脫離罪惡
[00:13:01.040 --> 00:13:02.120]  面對試探
[00:13:02.120 --> 00:13:04.400]  包括了對婚姻的試探
[00:13:04.400 --> 00:13:07.880]  何時你決心去愛
[00:13:07.880 --> 00:13:10.040]  你發覺這種愛的動力
[00:13:10.040 --> 00:13:15.040]  就叫你遠避開很多的試探
[00:13:15.040 --> 00:13:16.000]  聖經裡面說
[00:13:16.000 --> 00:13:18.720]  愛能遮掩許多的罪
[00:13:18.720 --> 00:13:24.200]  愛都能夠救我們脫離試探和罪
[00:13:24.200 --> 00:13:25.800]  聖經裡面提到愛
[00:13:25.800 --> 00:13:27.400]  然後講到婚姻
[00:13:27.400 --> 00:13:29.880]  然後講到錢財的事情
[00:13:29.880 --> 00:13:32.600]  我們再看第五節
[00:13:32.600 --> 00:13:35.440]  「你們為人不要貪愛錢財
[00:13:35.440 --> 00:13:38.440]  要以現在所有的為滿足
[00:13:38.440 --> 00:13:39.880]  因為神親自說過
[00:13:39.880 --> 00:13:43.840]  我缺不撇下你也不離棄你」
[00:13:43.840 --> 00:13:46.240]  人貪愛錢財
[00:13:46.240 --> 00:13:49.680]  是因為只顧自己
[00:13:49.680 --> 00:13:51.800]  只顧著自己的需要
[00:13:51.800 --> 00:13:53.240]  甚至用一些不正當
[00:13:53.240 --> 00:13:55.040]  甚至欺騙人的手法
[00:13:55.040 --> 00:13:57.320]  也都得到錢財
[00:13:57.320 --> 00:13:58.680]  第一節我們都知道
[00:13:58.680 --> 00:14:01.080]  我們整個信仰的核心
[00:14:01.080 --> 00:14:06.400]  就是上帝拯救我們脫離自我中心
[00:14:06.400 --> 00:14:09.040]  不再只是為自己來生活
[00:14:09.040 --> 00:14:13.880]  是知道祂愛護我們之外的人
[00:14:13.880 --> 00:14:15.200]  脫離那種自我
[00:14:15.200 --> 00:14:19.240]  也都救我們脫離很多貪財的試探
[00:14:19.240 --> 00:14:22.240]  屬神的人可以不需要貪財
[00:14:22.240 --> 00:14:24.920]  因為祂知道一件事情
[00:14:24.920 --> 00:14:26.640]  就是主義的應許說
[00:14:26.640 --> 00:14:29.560]  我總不會撇下你
[00:14:29.560 --> 00:14:32.360]  也都不會不離棄你
[00:14:32.360 --> 00:14:34.560]  因為知道神知道我們的需要
[00:14:34.560 --> 00:14:37.400]  有一份內心的安樂
[00:14:37.400 --> 00:14:39.520]  不要緊 上帝會供應
[00:14:39.520 --> 00:14:42.360]  祂會幫助 祂會保守我
[00:14:42.360 --> 00:14:45.880]  你的內心不會有一種試探
[00:14:45.880 --> 00:14:48.760]  要用自己的方法去搜索
[00:14:48.760 --> 00:14:51.880]  很多的保障 很多的金錢
[00:14:51.880 --> 00:14:53.480]  同樣你會發覺
[00:14:53.480 --> 00:14:57.400]  對神的信心
[00:14:57.400 --> 00:15:01.560]  是幫助你能夠遠離試探
[00:15:01.560 --> 00:15:03.880]  而且幫助你內心有一種平安
[00:15:03.880 --> 00:15:07.240]  和一種膽量面對一切
[00:15:07.240 --> 00:15:08.480]  所以第六節繼續說
[00:15:08.480 --> 00:15:11.040]  所以我們可以放膽說
[00:15:11.040 --> 00:15:12.800]  主是我的幫助
[00:15:12.800 --> 00:15:14.640]  我缺不害怕
[00:15:14.640 --> 00:15:16.400]  不會怕 不需要怕
[00:15:16.400 --> 00:15:18.320]  因為主是我的幫助
[00:15:18.320 --> 00:15:21.000]  人能把我怎麼樣呢
[00:15:21.000 --> 00:15:24.160]  相對於那位偉大看顧你的上帝
[00:15:24.160 --> 00:15:28.720]  人不能夠傷害你
[00:15:28.720 --> 00:15:34.440]  人的傷害也都不會驚嚇你
[00:15:34.440 --> 00:15:38.040]  剛剛最近我們有一班同工在聊天的時候
[00:15:38.040 --> 00:15:39.560]  突然間有一位同工提及到
[00:15:39.560 --> 00:15:42.120]  我們一位很尊敬的牧者
[00:15:42.120 --> 00:15:47.440]  一位以前在世界華福中心的總幹事
[00:15:47.440 --> 00:15:49.520]  麥希珍牧師
[00:15:49.520 --> 00:15:53.160]  麥牧師他在過去是帶領很多人信主
[00:15:53.160 --> 00:15:55.800]  他的服事造就很多生命
[00:15:55.800 --> 00:15:57.080]  後來當他年長的時候
[00:15:57.080 --> 00:15:58.880]  慢慢眼睛出問題
[00:15:58.880 --> 00:16:03.240]  到今天他已經完全失明
[00:16:03.240 --> 00:16:06.440]  而且他身體也有軟弱
[00:16:06.440 --> 00:16:09.480]  但是他裡面有一個很大的決心
[00:16:09.480 --> 00:16:10.920]  他常常都說
[00:16:10.920 --> 00:16:15.080]  我決心一生做一個快樂的牧師
[00:16:15.080 --> 00:16:18.280]  做一個快樂的老人家
[00:16:18.280 --> 00:16:22.840]  因此雖然他最近要做一個很大的腸臟手術
[00:16:22.840 --> 00:16:24.240]  醫生不敢幫他做
[00:16:24.240 --> 00:16:26.160]  知道很危險
[00:16:26.160 --> 00:16:30.160]  但是他就很輕鬆地跟醫生說
[00:16:30.160 --> 00:16:31.960]  不怕的
[00:16:31.960 --> 00:16:33.200]  上帝看著的
[00:16:33.200 --> 00:16:36.720]  你放心幫我做
[00:16:36.720 --> 00:16:38.960]  很多人都因為他那種樂觀
[00:16:38.960 --> 00:16:42.640]  那種喜樂的人生得到造就
[00:16:42.640 --> 00:16:45.640]  他未必很能夠像以前那樣上上講道
[00:16:45.640 --> 00:16:49.840]  但是他的生命是見證上帝
[00:16:49.840 --> 00:16:53.200]  也都一直給人體會到一件事情
[00:16:53.200 --> 00:16:56.840]  他深相信神不會撇棄他
[00:16:56.840 --> 00:16:58.640]  神是他的幫助
[00:16:58.640 --> 00:17:01.320]  所以他可以放膽
[00:17:01.320 --> 00:17:04.600]  面對一切身體生活的困難
[00:17:04.600 --> 00:17:08.440]  仍然可以快樂地去生活
[00:17:08.440 --> 00:17:11.160]  當你小心去想
[00:17:11.160 --> 00:17:13.000]  你所信的這位上帝
[00:17:13.000 --> 00:17:15.480]  不是紙上的上帝
[00:17:15.480 --> 00:17:18.600]  是一位真實掌管天地
[00:17:18.600 --> 00:17:20.320]  掌管你人生的主
[00:17:20.320 --> 00:17:23.600]  以慈愛和能力帶領你的主
[00:17:23.600 --> 00:17:28.000]  你就可以感受到內心有一種的安樂
[00:17:28.000 --> 00:17:30.440]  可以坦然面對一切
[00:17:30.440 --> 00:17:34.600]  而你可以因此有一種內心的空間
[00:17:34.600 --> 00:17:37.280]  不會單單掛心自己的事情
[00:17:37.280 --> 00:17:41.720]  而去關心你身旁人的事情
[00:17:41.720 --> 00:17:43.320]  因此聖經裡面提及到
[00:17:43.320 --> 00:17:45.280]  在信心裡面
[00:17:45.280 --> 00:17:47.680]  有一個具體的表現
[00:17:47.680 --> 00:17:49.880]  就是在愛當中
[00:17:49.880 --> 00:17:55.480]  繼續關心弟兄姊妹和你身邊的人
[00:17:55.480 --> 00:17:57.680]  我們再看下一個簡單的
[00:17:57.680 --> 00:17:58.680]  當你讀聖經的時候
[00:17:58.680 --> 00:18:04.000]  去到第十五、十六節
[00:18:04.000 --> 00:18:04.880]  聖經提到
[00:18:04.880 --> 00:18:10.320]  「所以我們要藉著耶穌上上把重讚的祭品獻給神
[00:18:10.320 --> 00:18:15.520]  這就是承認祂的名的人嘴唇的果子」
[00:18:15.520 --> 00:18:19.680]  聖經提到我們在新約的時候
[00:18:19.680 --> 00:18:21.200]  有一座祭壇
[00:18:21.200 --> 00:18:25.200]  這座祭壇不是舊約聖殿裡面的獻祭的祭壇
[00:18:25.200 --> 00:18:31.480]  是耶穌基督在十字架上獻上自己作為祭物的祭壇
[00:18:31.480 --> 00:18:34.600]  主耶穌已經將祂自己獻祭了
[00:18:34.600 --> 00:18:38.240]  我們不需要再拖一隻羊、一隻牛
[00:18:38.240 --> 00:18:41.400]  來到教堂獻祭求神赦我們的罪
[00:18:41.400 --> 00:18:42.120]  不需要
[00:18:42.120 --> 00:18:46.080]  耶穌基督一次過將自己獻為祭品
[00:18:46.080 --> 00:18:51.160]  讓我們能夠得著赦罪、得著生命
[00:18:51.160 --> 00:18:54.480]  但是今天我們是否就不需要再獻祭呢?
[00:18:54.480 --> 00:18:56.200]  聖經說不是
[00:18:56.200 --> 00:18:59.480]  我們所獻的是屬靈的祭
[00:18:59.480 --> 00:19:02.480]  這個祭品最基本有兩方面
[00:19:02.480 --> 00:19:08.080]  第一方面就是你上上的以重讚為祭
[00:19:08.080 --> 00:19:10.000]  在一切困難的處境
