
[00:00:00.000 --> 00:00:04.000]  我今日想同大家分享兩個重點
[00:02:51.000 --> 00:02:52.000]  第二章十五節
[00:02:52.000 --> 00:02:53.000]  現在你們要反省
[00:02:53.000 --> 00:02:56.000]  從今日起回想過往
[00:02:56.000 --> 00:02:57.000]  就在耶和華的殿
[00:02:57.000 --> 00:02:59.000]  還沒有一塊石頭
[00:02:59.000 --> 00:03:03.000]  疊在另一塊石頭上面以前
[00:03:03.000 --> 00:03:05.000]  你們以前怎樣呢?
[00:03:05.000 --> 00:03:08.000]  以前很想得到很多的修成
[00:03:08.000 --> 00:03:10.000]  想得到兩百公斤的谷
[00:03:10.000 --> 00:03:13.000]  但只得一百公斤
[00:03:13.000 --> 00:03:14.000]  想得到很多的酒
[00:03:14.000 --> 00:03:16.000]  但得到很少
[00:03:16.000 --> 00:03:20.000]  為何神不賜福呢?
[00:03:20.000 --> 00:03:22.000]  才一直提醒他們
[00:03:22.000 --> 00:03:24.000]  你們要反省
[00:03:24.000 --> 00:03:27.000]  反省以前那些石頭一塊
[00:03:27.000 --> 00:03:29.000]  未曾疊上另一塊
[00:03:29.000 --> 00:03:31.000]  亦意味著他們沒有錯
[00:03:31.000 --> 00:03:34.000]  他們很想來建造神殿的根基
[00:03:34.000 --> 00:03:36.000]  他們努力上去
[00:03:36.000 --> 00:03:38.000]  建造了一個好的根基
[00:03:38.000 --> 00:03:42.000]  但接著他們就停了
[00:03:42.000 --> 00:03:45.000]  即使未曾將另一塊石頭疊上一塊石頭
[00:03:45.000 --> 00:03:48.000]  意味著他們未曾在上面建造
[00:03:48.000 --> 00:03:50.000]  開了根基
[00:03:50.000 --> 00:03:51.000]  開始了
[00:03:51.000 --> 00:03:54.000]  但停止建造
[00:03:54.000 --> 00:03:55.000]  要反省甚麼呢?
[00:03:55.000 --> 00:03:58.000]  為何生命建立了基礎
[00:03:58.000 --> 00:04:02.000]  但未能夠繼續建造
[00:04:02.000 --> 00:04:03.000]  我們常常說
[00:04:03.000 --> 00:04:05.000]  當聖經提及到聖殿的時候
[00:04:05.000 --> 00:04:09.000]  當然不單單是說一些外在的建築物
[00:04:09.000 --> 00:04:13.000]  聖經清楚以我們為神的殿
[00:04:13.000 --> 00:04:16.000]  屬神的人是神的殿
[00:04:16.000 --> 00:04:20.000]  神的靈住在我們當中
[00:04:20.000 --> 00:04:22.000]  有很多弟兄姊妹都經歷
[00:04:22.000 --> 00:04:23.000]  在初信主的時候
[00:04:23.000 --> 00:04:25.000]  心都是很熱切的
[00:04:25.000 --> 00:04:27.000]  很有心想認識多些真理
[00:04:27.000 --> 00:04:30.000]  我們會參加很多不同的栽培班
[00:04:30.000 --> 00:04:31.000]  不同的聖經查經
[00:04:31.000 --> 00:04:33.000]  很想來認識
[00:04:33.000 --> 00:04:35.000]  但到某個階段突然間發覺
[00:04:35.000 --> 00:04:39.000]  生活上有很多其他的事情出現
[00:04:39.000 --> 00:04:44.000]  突然間好像自己那種追求的心冷淡了
[00:04:44.000 --> 00:04:47.000]  又或者曾經都會很熱心地去侍奉
[00:04:47.000 --> 00:04:50.000]  透過工作或教會某一些崗位
[00:04:50.000 --> 00:04:52.000]  來服侍神
[00:04:52.000 --> 00:04:57.000]  但突然間發覺自己家庭經濟壓力大了
[00:04:57.000 --> 00:04:59.000]  因此覺得沒有時間了
[00:04:59.000 --> 00:05:02.000]  或者會轉移其他的工作
[00:05:02.000 --> 00:05:04.000]  或者其他的事情
[00:05:04.000 --> 00:05:07.000]  總之建立了一個根基
[00:05:07.000 --> 00:05:11.000]  但沒有機會再在上面建造
[00:05:11.000 --> 00:05:14.000]  這些事情是我們都可能聽過
[00:05:14.000 --> 00:05:17.000]  或者自己親身經歷過的事情
[00:05:17.000 --> 00:05:18.000]  但在過程裏面你會發覺
[00:05:18.000 --> 00:05:21.000]  聖經就提醒當時的人
[00:05:21.000 --> 00:05:24.000]  亦都提醒今天我們跟隨神的人
[00:05:24.000 --> 00:05:26.000]  他說你們要反省
[00:05:26.000 --> 00:05:29.000]  你們要反省為何會是這樣
[00:05:29.000 --> 00:05:30.000]  你們要反省
[00:05:30.000 --> 00:05:34.000]  究竟你們將神放在甚麼位置
[00:05:34.000 --> 00:05:39.000]  當神提醒他們要奉獻自己去建造聖殿
[00:05:39.000 --> 00:05:44.000]  奉獻金銀去作神自己家的需要的時候
[00:05:44.000 --> 00:05:48.000]  你會發覺聖經很多時候是不會提及數量的
[00:05:48.000 --> 00:05:51.000]  沒錯總數有多少聖經有記載
[00:05:51.000 --> 00:05:56.000]  但個別的數量並不是神所重視的事
[00:05:56.000 --> 00:05:58.000]  或多或少或大或小
[00:05:58.000 --> 00:06:01.000]  似乎不是神所重視的事情
[00:06:01.000 --> 00:06:07.000]  反而他重視究竟你將神放在甚麼位置
[00:06:07.000 --> 00:06:10.000]  是否讓他在你生命的優先
[00:06:10.000 --> 00:06:14.000]  還是最次要的位置
[00:06:14.000 --> 00:06:16.000]  所以記得聖經當提到
[00:06:16.000 --> 00:06:19.000]  主耶穌讚賞寡婦
[00:06:19.000 --> 00:06:21.000]  奉獻了多少錢
[00:06:21.000 --> 00:06:24.000]  兩個小錢
[00:06:24.000 --> 00:06:25.000]  但主耶穌竟然說
[00:06:25.000 --> 00:06:29.000]  她的奉獻比眾人所奉獻的更多
[00:06:29.000 --> 00:06:31.000]  我們一看好像不明白
[00:06:31.000 --> 00:06:34.000]  怎麼可能兩個小錢比別人更多
[00:06:34.000 --> 00:06:37.000]  然後主耶穌再解釋
[00:06:37.000 --> 00:06:42.000]  他說這個寡婦是自己不足
[00:06:42.000 --> 00:06:46.000]  然後再奉獻她一切所有
[00:06:46.000 --> 00:06:49.000]  但其他人是自己有餘
[00:06:49.000 --> 00:06:52.000]  然後先去奉獻
[00:06:52.000 --> 00:06:56.000]  將捐項放在奉獻的裡面
[00:06:56.000 --> 00:06:59.000]  自己不足和自己有餘
[00:06:59.000 --> 00:07:02.000]  兩者之間的分別是甚麼呢?
[00:07:02.000 --> 00:07:05.000]  自己不足而奉獻
[00:07:05.000 --> 00:07:08.000]  是將神放在先
[00:07:08.000 --> 00:07:12.000]  將自己的事情放在後
[00:07:12.000 --> 00:07:15.000]  自己有餘先奉獻
[00:07:15.000 --> 00:07:18.000]  是將自己的事情放在先
[00:07:18.000 --> 00:07:22.000]  將神的事情放在後
[00:07:22.000 --> 00:07:23.000]  當然我們不是說
[00:07:23.000 --> 00:07:27.000]  我有餘的人的奉獻
[00:07:27.000 --> 00:07:28.000]  我當年所說的
[00:07:28.000 --> 00:07:30.000]  不單單是金錢
[00:07:30.000 --> 00:07:32.000]  無論是精神力量時間
[00:07:32.000 --> 00:07:35.000]  我是否有餘的再奉獻
[00:07:35.000 --> 00:07:37.000]  就是神不喜歡呢?
[00:07:37.000 --> 00:07:39.000]  當然不是
[00:07:39.000 --> 00:07:44.000]  而是有餘的時候才會奉獻
[00:07:44.000 --> 00:07:48.000]  才會想到如何侍奉神
[00:07:48.000 --> 00:07:52.000]  這些情況是將自己放在先
[00:07:52.000 --> 00:07:56.000]  然後將神放在後
[00:07:56.000 --> 00:07:58.000]  所以你記得我們上上說到一件事情
[00:07:58.000 --> 00:08:01.000]  我們要求神的國和神的義
[00:08:01.000 --> 00:08:05.000]  我們上上討論如何理解神的國和神的義
[00:08:05.000 --> 00:08:08.000]  但你不要忘記前面有一個字
[00:08:08.000 --> 00:08:13.000]  你們要先求他的國和他的義
[00:08:13.000 --> 00:08:16.000]  這些一切都要加給你們
[00:08:16.000 --> 00:08:20.000]  重點是你是否真正以神為先
[00:08:20.000 --> 00:08:22.000]  真正以神為神
[00:08:22.000 --> 00:08:26.000]  真正以他為生命的主
[00:08:26.000 --> 00:08:29.000]  來侍奉他跟隨他
[00:08:29.000 --> 00:08:31.000]  當時你發覺
[00:08:31.000 --> 00:08:33.000]  夏蓋書提到
[00:08:33.000 --> 00:08:38.000]  你們為何會忘記了神的殿方樑
[00:08:38.000 --> 00:08:43.000]  而只顧自己天花板的房屋呢?
[00:08:43.000 --> 00:08:47.000]  不一定是說他們自己建造自己的房屋是錯誤
[00:08:47.000 --> 00:08:50.000]  而是說他們將神的事情
[00:08:50.000 --> 00:08:53.000]  放在一個很後的位置
[00:08:53.000 --> 00:08:55.000]  甚至忘記了
[00:08:55.000 --> 00:08:59.000]  不知道大家記不記得我曾經說過一件事情
[00:08:59.000 --> 00:09:04.000]  你不介意我再提一對夫婦的故事嗎?
[00:09:04.000 --> 00:09:06.000]  在北美生活
[00:09:06.000 --> 00:09:11.000]  這對夫婦有一次在家裡清洗冰櫃
[00:09:11.000 --> 00:09:13.000]  北美很多人除了冰櫃之外
[00:09:13.000 --> 00:09:14.000]  有一個大的冰箱
[00:09:14.000 --> 00:09:18.000]  可以將很多食物放在裡面儲存很久
[00:09:18.000 --> 00:09:19.000]  很久了
[00:09:19.000 --> 00:09:21.000]  所以就一直清洗
[00:09:21.000 --> 00:09:23.000]  將食物全部拿出來
[00:09:23.000 --> 00:09:27.000]  突然在櫃底發現一隻火雞
[00:09:27.000 --> 00:09:28.000]  一隻火雞
[00:09:28.000 --> 00:09:30.000]  嘩!什麼時候買又忘記了
[00:09:30.000 --> 00:09:31.000]  再看看日子
[00:09:31.000 --> 00:09:33.000]  嘩!三年之前了
[00:09:33.000 --> 00:09:36.000]  竟然放在冰箱的櫃底
[00:09:36.000 --> 00:09:37.000]  竟然不發覺忘記了
[00:09:37.000 --> 00:09:39.000]  忘記了吃
[00:09:39.000 --> 00:09:43.000]  這位太太一邊看著火雞的時候
[00:09:43.000 --> 00:09:44.000]  她就很猶豫
[00:09:44.000 --> 00:09:46.000]  吃不吃呢?
[00:09:46.000 --> 00:09:48.000]  還能吃不吃呢?
[00:09:48.000 --> 00:09:49.000]  會不會壞呢?
[00:09:49.000 --> 00:09:52.000]  不過放在冰箱應該沒什麼事
[00:09:52.000 --> 00:09:53.000]  應該都可以吃的
[00:09:53.000 --> 00:09:55.000]  不過又有點擔心
[00:09:55.000 --> 00:09:57.000]  在這裡不知道怎麼辦的時候
[00:09:57.000 --> 00:09:58.000]  就問一問
[00:09:58.000 --> 00:10:00.000]  老公
[00:10:00.000 --> 00:10:02.000]  火雞三年了
[00:10:02.000 --> 00:10:03.000]  能不能吃呢?
[00:10:03.000 --> 00:10:06.000]  丟出去有點可惜
[00:10:06.000 --> 00:10:08.000]  這位先生看著
[00:10:08.000 --> 00:10:09.000]  想了想
[00:10:09.000 --> 00:10:10.000]  行了
[00:10:10.000 --> 00:10:11.000]  有辦法
[00:10:11.000 --> 00:10:17.000]  奉獻給教會吧
[00:10:17.000 --> 00:10:18.000]  很快就衝口而出
[00:10:18.000 --> 00:10:22.000]  奉獻給教會吧
[00:10:22.000 --> 00:10:24.000]  當我聽到這個故事的時候
[00:10:24.000 --> 00:10:26.000]  我都會心微笑
[00:10:26.000 --> 00:10:27.000]  但再想一層
[00:10:27.000 --> 00:10:29.000]  為什麼會這麼快就想到
[00:10:29.000 --> 00:10:30.000]  自己不想吃
[00:10:30.000 --> 00:10:32.000]  丟了又可惜
[00:10:32.000 --> 00:10:37.000]  有的方法就是奉獻給教會
[00:10:37.000 --> 00:10:39.000]  或者這個未必是我們的情況
[00:10:39.000 --> 00:10:41.000]  但有些時候會思想
[00:10:41.000 --> 00:10:45.000]  其實我們對神的心是怎樣的呢?
[00:10:45.000 --> 00:10:47.000]  我們說祂是天地的主宰
[00:10:47.000 --> 00:10:49.000]  是我們生命的主
[00:10:49.000 --> 00:10:51.000]  究竟我們怎樣看這位神
[00:10:51.000 --> 00:10:55.000]  在我們生命中的位置
[00:10:55.000 --> 00:10:57.000]  當我們讀到哈該書的時候
[00:10:57.000 --> 00:10:59.000]  聖經一直在說
[00:10:59.000 --> 00:11:03.000]  不是說為什麼神這麼多要求
[00:11:03.000 --> 00:11:06.000]  千山上的生畜是屬於神的
[00:11:06.000 --> 00:11:08.000]  神沒有任何的缺乏
[00:11:08.000 --> 00:11:10.000]  祂不需要我們給點錢
[00:11:10.000 --> 00:11:11.000]  給點時間
[00:11:11.000 --> 00:11:14.000]  給點力量去服侍祂
[00:11:14.000 --> 00:11:16.000]  而祂知道
[00:11:16.000 --> 00:11:19.000]  唯有當我們心向準祂
[00:11:19.000 --> 00:11:23.000]  我們會得到真正的永恆的祝福
[00:11:23.000 --> 00:11:25.000]  真正有價值的
[00:11:25.000 --> 00:11:30.000]  而不是地上短暫的好處
[00:11:30.000 --> 00:11:34.000]  所以你發覺當聖經提到這件事的時候
[00:11:34.000 --> 00:11:35.000]  就告訴我們
[00:11:35.000 --> 00:11:37.000]  你們要反省
[00:11:37.000 --> 00:11:40.000]  為什麼神沒有賜福你們
[00:11:40.000 --> 00:11:44.000]  甚至容許一些損失淋到你們
[00:11:44.000 --> 00:11:45.000]  你再讀下去的時候
[00:11:45.000 --> 00:11:49.000]  第十七節
[00:11:49.000 --> 00:11:51.000]  十七節聖經就說
[00:11:51.000 --> 00:11:54.000]  所以神是容許一些攻擊淋到他們
[00:11:54.000 --> 00:11:56.000]  十七節最後一句話就說
[00:11:56.000 --> 00:12:00.000]  你們還是不歸向我
[00:12:00.000 --> 00:12:02.000]  不是神很殘忍
[00:12:02.000 --> 00:12:05.000]  而是神很想我們的心轉向祂
[00:12:05.000 --> 00:12:09.000]  以至祂容許一些甚至困難淋到我們
[00:12:09.000 --> 00:12:11.000]  然後去到下第十八十九節
[00:12:11.000 --> 00:12:13.000]  又再問一個問題
[00:12:13.000 --> 00:12:14.000]  祂說你們要反省
[00:12:14.000 --> 00:12:16.000]  又再說反省
[00:12:16.000 --> 00:12:18.000]  從今天起回想過往
[00:12:18.000 --> 00:12:21.000]  就是自九月二十四日起
[00:12:21.000 --> 00:12:24.000]  從耶和華殿的奠基日開始
[00:12:24.000 --> 00:12:26.000]  你們要反省
[00:12:26.000 --> 00:12:27.000]  第三節說
[00:12:27.000 --> 00:12:29.000]  倉裡還有種子嗎?
[00:12:29.000 --> 00:12:31.000]  為什麼倉裡連種子都沒有?
[00:12:31.000 --> 00:12:33.000]  怎麼殺種?
[00:12:33.000 --> 00:12:37.000]  葡萄樹、無花果樹、石榴樹和橄欖樹
[00:12:37.000 --> 00:12:39.000]  豈是還沒有結果子嗎?
[00:12:39.000 --> 00:12:43.000]  為什麼這些樹都沒有結果子呢?
[00:12:43.000 --> 00:12:45.000]  一路說回過去的事情
[00:12:45.000 --> 00:12:47.000]  你們去追念這些事
[00:12:47.000 --> 00:12:49.000]  為什麼會這樣?
[00:12:49.000 --> 00:12:51.000]  然後最後一句說話
[00:12:51.000 --> 00:12:52.000]  聖經就說
[00:12:52.000 --> 00:12:56.000]  從今天起我必伺服
[00:12:56.000 --> 00:12:58.000]  聖經清楚說到
[00:12:58.000 --> 00:13:00.000]  當他們在這個日子
[00:13:00.000 --> 00:13:03.000]  他們開始重新轉向神
[00:13:03.000 --> 00:13:07.000]  他們去投入去建造聖殿
[00:13:07.000 --> 00:13:10.000]  或者說建造屬靈的工程
[00:13:10.000 --> 00:13:12.000]  在這個時候神就告訴他們
[00:13:12.000 --> 00:13:16.000]  我就會伺服於你們
[00:13:16.000 --> 00:13:17.000]  我們不要誤會
[00:13:17.000 --> 00:13:19.000]  上帝不是很功利的神
[00:13:19.000 --> 00:13:20.000]  好吧
[00:13:20.000 --> 00:13:22.000]  你這麼聽話就給你一些甜頭吧
[00:13:22.000 --> 00:13:24.000]  不是的
[00:13:24.000 --> 00:13:28.000]  上帝很想將一切的恩惠賜給我們
[00:13:28.000 --> 00:13:32.000]  但是何時我們心轉向世界的時候
[00:13:32.000 --> 00:13:34.000]  祂不願意我們以為
[00:13:34.000 --> 00:13:35.000]  這就是祂們的滿足
[00:13:35.000 --> 00:13:37.000]  我們的滿足
[00:13:37.000 --> 00:13:38.000]  因此很多時候
[00:13:38.000 --> 00:13:42.000]  讓我們在當中失去一些祂要賜給我們的恩惠
[00:13:42.000 --> 00:13:45.000]  以致我們更加知道去轉向神
[00:13:45.000 --> 00:13:49.000]  尋求真正的神給人的恩惠
[00:13:49.000 --> 00:13:50.000]  因此在這裡你會見到
[00:13:50.000 --> 00:13:52.000]  神要我們反思
[00:13:52.000 --> 00:13:55.000]  究竟我們將神放在我們生命
[00:13:55.000 --> 00:13:57.000]  哪一個位置
[00:13:57.000 --> 00:14:00.000]  叫我們在其中轉向神
[00:14:00.000 --> 00:14:02.000]  第二方面我們再看
[00:14:02.000 --> 00:14:03.000]  我們推前一點
[00:14:03.000 --> 00:14:08.000]  回到前面的第一章
[00:14:08.000 --> 00:14:12.000]  第一章的第十四節
[00:14:12.000 --> 00:14:14.000]  聖經當時說到
[00:14:14.000 --> 00:14:17.000]  哈該和百姓說完話之後
[00:14:17.000 --> 00:14:20.000]  大家的心被激勵了
[00:14:20.000 --> 00:14:21.000]  聖經就說到
[00:14:21.000 --> 00:14:23.000]  他們整體領袖和百姓
[00:14:23.000 --> 00:14:26.000]  就來興功建造萬軍之夜
[00:14:26.000 --> 00:14:29.000]  或說他們神的奠禹
[00:14:29.000 --> 00:14:31.000]  第十四節後面所說
[00:14:31.000 --> 00:14:32.000]  他們很熱心
[00:14:32.000 --> 00:14:34.000]  就一起同心地做這件事情
[00:14:34.000 --> 00:14:37.000]  當時是大利烏王的第二年
[00:14:37.000 --> 00:14:39.000]  六月二十四日
[00:14:39.000 --> 00:14:40.000]  他們開始
[00:14:40.000 --> 00:14:42.000]  沒錯停了一段長時間
[00:14:42.000 --> 00:14:44.000]  但現在重新建造了
[00:14:44.000 --> 00:14:46.000]  但重新建造之後
[00:14:46.000 --> 00:14:48.000]  都出現了困難
[00:14:48.000 --> 00:14:50.000]  甚至他們想放棄
[00:14:50.000 --> 00:14:52.000]  所以你再看第七章
[00:14:52.000 --> 00:14:56.000]  第二章第一節
[00:14:56.000 --> 00:14:58.000]  七月二十一日
[00:14:58.000 --> 00:15:00.000]  他們六月二十四日
[00:15:00.000 --> 00:15:02.000]  差多久?
[00:15:02.000 --> 00:15:04.000]  都未夠一個月
[00:15:04.000 --> 00:15:07.000]  他們開始重新建造了
[00:15:07.000 --> 00:15:08.000]  但這個時候
[00:15:08.000 --> 00:15:10.000]  又再臨到他們
[00:15:10.000 --> 00:15:13.000]  就向一位所羅巴伯的省長
[00:15:13.000 --> 00:15:15.000]  和祭司約書亞
[00:15:15.000 --> 00:15:18.000]  和儒聖的子民說
[00:15:18.000 --> 00:15:20.000]  大家讀讀第三節
[00:15:20.000 --> 00:15:23.000]  你們中間剩下的人
[00:15:23.000 --> 00:15:25.000]  有誰見過這奠禹
[00:15:25.000 --> 00:15:28.000]  從前的榮耀呢?
[00:15:28.000 --> 00:15:31.000]  現在你們又看它怎樣
[00:15:31.000 --> 00:15:35.000]  豈不是視如無物一樣嗎?
[00:15:35.000 --> 00:15:37.000]  他們當時建造的時候
[00:15:37.000 --> 00:15:40.000]  有些人覺得好像悲從中來
[00:15:40.000 --> 00:15:42.000]  為何我們所見的聖殿
[00:15:42.000 --> 00:15:47.000]  那麼不如以前的聖殿
[00:15:47.000 --> 00:15:48.000]  特別是他們中間年長的
[00:15:48.000 --> 00:15:51.000]  會記得所羅門建築的聖殿
[00:15:51.000 --> 00:15:53.000]  很宏偉
[00:15:53.000 --> 00:15:57.000]  很多的金銀在裏面建造
[00:15:57.000 --> 00:15:58.000]  但現在建造的聖殿
[00:15:58.000 --> 00:16:00.000]  為何會這樣呢?
[00:16:00.000 --> 00:16:01.000]  當然他們沒有
[00:16:01.000 --> 00:16:03.000]  以前的所羅門時代的
[00:16:03.000 --> 00:16:05.000]  那些很精巧的工匠
[00:16:05.000 --> 00:16:08.000]  來去挑剔很細緻
[00:16:08.000 --> 00:16:10.000]  亦沒有很多的金銀
[00:16:10.000 --> 00:16:11.000]  可能也有
[00:16:11.000 --> 00:16:12.000]  但不會像以前那樣
[00:16:12.000 --> 00:16:18.000]  內奠有些鍍金鍍銀的設備
[00:16:18.000 --> 00:16:19.000]  一看的時候發覺
[00:16:19.000 --> 00:16:20.000]  為何會這樣呢?
[00:16:20.000 --> 00:16:21.000]  甚至聖經就說
[00:16:21.000 --> 00:16:22.000]  你們是否覺得
[00:16:22.000 --> 00:16:23.000]  現在看起來時
[00:16:23.000 --> 00:16:27.000]  視如無物一樣呢?
[00:16:27.000 --> 00:16:28.000]  在那時候
[00:16:28.000 --> 00:16:29.000]  這班猶太人
[00:16:29.000 --> 00:16:31.000]  他們建築建築
[00:16:31.000 --> 00:16:34.000]  不過突然間心裡覺得有點灰心
[00:16:34.000 --> 00:16:37.000]  好像覺得很難繼續
[00:16:37.000 --> 00:16:40.000]  但在第四節你再看
[00:16:40.000 --> 00:16:42.000]  「耶和華說:所羅巴伯
[00:16:42.000 --> 00:16:44.000]  現在你要」甚麼呢?
[00:16:44.000 --> 00:16:45.000]  「剛強」
[00:16:45.000 --> 00:16:47.000]  「耶和華說:大祭司約書亞
[00:16:47.000 --> 00:16:49.000]  你要剛強
[00:16:49.000 --> 00:16:51.000]  這地的一切子民
[00:16:51.000 --> 00:16:54.000]  你們也要剛強
[00:16:54.000 --> 00:16:57.000]  並且要作功」
[00:16:57.000 --> 00:16:59.000]  神不斷地重複提醒他們
[00:16:59.000 --> 00:17:00.000]  你們要剛強
[00:17:00.000 --> 00:17:01.000]  不要放棄
[00:17:01.000 --> 00:17:05.000]  繼續放開膽量去工作
[00:17:05.000 --> 00:17:07.000]  不單單你心剛強
[00:17:07.000 --> 00:17:10.000]  還要繼續作功
[00:17:10.000 --> 00:17:13.000]  繼續作神的功
[00:17:13.000 --> 00:17:15.000]  很多的基督徒都會經歷
[00:17:15.000 --> 00:17:17.000]  心轉向神
[00:17:17.000 --> 00:17:20.000]  很想能夠去服侍他
[00:17:20.000 --> 00:17:21.000]  在很多的侍奉裡
[00:17:21.000 --> 00:17:25.000]  都會遇到不同的難處
[00:17:25.000 --> 00:17:28.000]  突然間發覺自己公司
[00:17:28.000 --> 00:17:31.000]  有一些轉變
[00:17:31.000 --> 00:17:33.000]  付出更多時間
[00:17:33.000 --> 00:17:36.000]  才能滿足老闆的要求
[00:17:36.000 --> 00:17:40.000]  突然間又發覺自己服侍的崗位
[00:17:40.000 --> 00:17:42.000]  一起做職員
[00:17:42.000 --> 00:17:44.000]  有人在旁邊說話
[00:17:44.000 --> 00:17:46.000]  覺得你好像很自私
[00:17:46.000 --> 00:17:48.000]  只顧著自己工作
[00:17:48.000 --> 00:17:50.000]  但你覺得很委屈
[00:17:50.000 --> 00:17:52.000]  我沒有這樣做
[00:17:52.000 --> 00:17:53.000]  不同的困難
[00:17:53.000 --> 00:17:54.000]  在你跟隨神的時候
[00:17:54.000 --> 00:17:55.000]  你會遇到
[00:17:55.000 --> 00:17:57.000]  你會面對
[00:17:57.000 --> 00:17:58.000]  但很多時候
[00:17:58.000 --> 00:18:01.000]  你會聽見神會透過不同的方式
[00:18:01.000 --> 00:18:02.000]  告訴你
[00:18:02.000 --> 00:18:04.000]  你要剛強
[00:18:04.000 --> 00:18:06.000]  為什麼要剛強呢?
[00:18:06.000 --> 00:18:07.000]  很簡單
[00:18:07.000 --> 00:18:09.000]  很真實的一句話
[00:18:09.000 --> 00:18:10.000]  聖經繼續說
[00:18:10.000 --> 00:18:13.000]  第四節的最後
[00:18:13.000 --> 00:18:15.000]  萬君之耶和華說
[00:18:15.000 --> 00:18:19.000]  因為我與你們同在
[00:18:19.000 --> 00:18:22.000]  這就是你們從埃及出來的時候
[00:18:22.000 --> 00:18:24.000]  我與你們納約的話
[00:18:24.000 --> 00:18:26.000]  現在我的靈住在你們中間
[00:18:26.000 --> 00:18:29.000]  你們不要懼怕
[00:18:29.000 --> 00:18:33.000]  當我們何時的心是要侍奉神
[00:18:33.000 --> 00:18:34.000]  我們的心知道
[00:18:34.000 --> 00:18:37.000]  是回應神對我們的心意
[00:18:37.000 --> 00:18:39.000]  去服侍祂的時候
[00:18:39.000 --> 00:18:42.000]  神就應許祂與你同在
