
[00:00:00.000 --> 00:00:02.240]  玉加斯三十五章
[00:02:19.160 --> 00:02:22.840]  聖經就提到當時這些法利賽人和經學家
[00:02:22.840 --> 00:02:25.960]  這些社會上被人尊重的人
[00:02:25.960 --> 00:02:28.920]  但他們卻完全不能接受
[00:02:28.920 --> 00:02:30.720]  耶穌所做的事情
[00:02:30.720 --> 00:02:32.840]  就在旁邊議論他們
[00:02:32.840 --> 00:02:36.080]  你看這個人竟然接待罪人
[00:02:36.080 --> 00:02:38.880]  又和他們一同吃飯
[00:02:38.880 --> 00:02:42.080]  表示一種和他們的關係
[00:02:42.080 --> 00:02:46.480]  是這些法利賽人不能接受的
[00:02:46.480 --> 00:02:49.280]  聖經裏面描述這位主耶穌
[00:02:49.280 --> 00:02:51.560]  他來到世上的時候
[00:02:51.560 --> 00:02:57.960]  他沒有去分辨哪一個是好人或壞人
[00:02:57.960 --> 00:03:02.760]  沒錯,他指出人有良善和罪惡的地方
[00:03:02.760 --> 00:03:04.520]  但無論他們的情況如何
[00:03:04.520 --> 00:03:08.680]  他都很願意來接待他們
[00:03:08.680 --> 00:03:10.280]  我們有些時候
[00:03:10.280 --> 00:03:11.800]  我們自己也會有些經歷
[00:03:11.800 --> 00:03:16.240]  有些時候也會不期然地將人分類
[00:03:16.240 --> 00:03:18.280]  這些好人
[00:03:18.280 --> 00:03:21.040]  這些不要叫他信
[00:03:21.040 --> 00:03:22.880]  他也不會相信
[00:03:22.880 --> 00:03:23.760]  他相信?
[00:03:23.760 --> 00:03:24.480]  嘩!
[00:03:24.480 --> 00:03:26.480]  不可能的
[00:03:26.480 --> 00:03:28.440]  有些時候會體會到有些情況
[00:03:28.440 --> 00:03:31.720]  自然對一些人可能有一種拒絕的感覺
[00:03:31.720 --> 00:03:33.640]  這些是大奸大惡
[00:03:33.640 --> 00:03:36.600]  不要去理會他們
[00:03:36.600 --> 00:03:40.960]  我們也有一種自然的傾向
[00:03:40.960 --> 00:03:43.440]  但想回到聖經裏所說到
[00:03:43.440 --> 00:03:44.880]  主耶穌說的話
[00:03:44.880 --> 00:03:49.480]  你記得當他呼召瑪太做他的使徒的時候
[00:03:49.480 --> 00:03:51.760]  同樣人也質疑他這樣做
[00:03:51.760 --> 00:03:53.920]  但主耶穌說
[00:03:53.920 --> 00:03:57.280]  「康健的人用不著醫生
[00:03:57.280 --> 00:04:01.320]  有病的人才用得著」
[00:04:01.320 --> 00:04:03.320]  健康的人不需要看醫生
[00:04:03.320 --> 00:04:04.400]  但有病的人
[00:04:04.400 --> 00:04:06.320]  特別是那些自己真的承認
[00:04:06.320 --> 00:04:08.680]  又意識到自己有病的人
[00:04:08.680 --> 00:04:11.320]  他們會需要醫生
[00:04:11.320 --> 00:04:12.280]  然後主耶穌說
[00:04:12.280 --> 00:04:16.080]  「我來並不是要召義人
[00:04:16.080 --> 00:04:20.680]  我來乃是要召罪人」
[00:04:20.680 --> 00:04:22.040]  主耶穌很直接
[00:04:22.040 --> 00:04:23.720]  很誠實地說
[00:04:23.720 --> 00:04:26.560]  「我來是要尋找那些罪人」
[00:04:26.560 --> 00:04:27.680]  因此聖經清楚說
[00:04:27.680 --> 00:04:31.960]  基督耶穌降世為要拯救罪人
[00:04:31.960 --> 00:04:33.600]  主耶穌來到世上
[00:04:33.600 --> 00:04:38.920]  最重要的原因是要拯救罪人
[00:04:38.920 --> 00:04:40.800]  因此人到神面前的時候
[00:04:40.800 --> 00:04:44.040]  當他自己承認他是罪人
[00:04:44.040 --> 00:04:47.000]  他樂意接受這位主的時候
[00:04:47.000 --> 00:04:48.440]  無論他的背景
[00:04:48.440 --> 00:04:50.160]  他的情況如何
[00:04:50.160 --> 00:04:53.280]  上帝都樂意接近他們
[00:04:53.280 --> 00:04:55.360]  接觸他們
[00:04:55.360 --> 00:05:00.560]  這正是我們今天一個重要的提醒
[00:05:00.560 --> 00:05:06.640]  我們說這個人是不會來信耶穌的
[00:05:06.640 --> 00:05:09.040]  但大家回想聖經所說
[00:05:09.040 --> 00:05:14.080]  聖經提到世上沒有一個疑人
[00:05:14.080 --> 00:05:16.560]  聖經說連一個都沒有
[00:05:16.560 --> 00:05:20.760]  因此所有的人都是主所拯救的對象
[00:05:20.760 --> 00:05:25.400]  亦都是我們全福音關懷的對象
[00:05:25.400 --> 00:05:27.520]  我們在這個時候
[00:05:27.520 --> 00:05:31.080]  有些時候特別會想起一些
[00:05:31.080 --> 00:05:32.920]  我們叫做暴徒
[00:05:32.920 --> 00:05:35.680]  或者一些恐怖分子
[00:05:35.680 --> 00:05:38.080]  最近很多人都說這四個字母
[00:05:38.080 --> 00:05:40.440]  ISIS
[00:05:40.440 --> 00:05:41.400]  一說起的時候
[00:05:41.400 --> 00:05:43.080]  裏面有很多憤怒
[00:05:43.080 --> 00:05:47.360]  覺得為何有些人會做這些殘暴的事情
[00:05:47.360 --> 00:05:49.640]  我們會覺得一些穆斯林
[00:05:49.640 --> 00:05:51.720]  特別是極端的穆斯林分子
[00:05:51.720 --> 00:05:55.400]  他們不應該得到救恩
[00:05:55.400 --> 00:05:57.160]  我最近特別留意到一件事情
[00:05:57.160 --> 00:05:59.800]  一位宣教士分享一件事情
[00:05:59.800 --> 00:06:02.520]  就是他本身是一位約旦人
[00:06:02.520 --> 00:06:05.520]  大家知道約旦人最近都發生很多事情
[00:06:05.520 --> 00:06:07.080]  但他自己是一位宣教士
[00:06:07.080 --> 00:06:10.360]  去到土耳其的伊斯坦堡的地方
[00:06:10.360 --> 00:06:12.680]  來做宣教服事
[00:06:12.680 --> 00:06:16.200]  他說過去很少能夠接觸到一些穆斯林
[00:06:16.200 --> 00:06:18.680]  他們願意信教耶穌
[00:06:18.680 --> 00:06:22.560]  但特別是近期情況很不同
[00:06:22.560 --> 00:06:23.920]  這些穆斯林朋友
[00:06:23.920 --> 00:06:28.520]  他們察覺到有一些以自己的信仰
[00:06:28.520 --> 00:06:33.800]  作為一個原因去殘殺別人的人
[00:06:33.800 --> 00:06:37.280]  令到他們內心裏面有很多反思
[00:06:37.280 --> 00:06:39.200]  他們問一個問題
[00:06:39.200 --> 00:06:43.000]  是否我的信仰是要殘殺別人
[00:06:43.000 --> 00:06:44.400]  他們在反思過程裏面
[00:06:44.400 --> 00:06:46.280]  他們開始體會到
[00:06:46.280 --> 00:06:48.440]  唯獨耶穌基督的救恩
[00:06:48.440 --> 00:06:50.800]  是帶給人真正的慈愛
[00:06:50.800 --> 00:06:53.640]  及讓人知道去愛
[00:06:53.640 --> 00:06:54.760]  在這個過程裏面
[00:06:54.760 --> 00:06:56.560]  反而有很多穆斯林朋友
[00:06:56.560 --> 00:06:59.560]  他們這個時候信了主耶穌
[00:06:59.560 --> 00:07:00.880]  當我聽到這件事的時候
[00:07:00.880 --> 00:07:03.040]  我心裏也再次體會到
[00:07:03.040 --> 00:07:05.120]  這位上帝其實在今天
[00:07:05.120 --> 00:07:06.320]  在不同的地方
[00:07:06.320 --> 00:07:09.920]  仍然不斷地向很多不同的人
[00:07:09.920 --> 00:07:12.640]  包括所謂的罪人
[00:07:12.640 --> 00:07:15.200]  來招手、呼喚
[00:07:15.200 --> 00:07:18.240]  讓他們能夠認識主
[00:07:18.240 --> 00:07:21.440]  而你和我今天在領受救恩之餘
[00:07:21.440 --> 00:07:22.680]  當我們都以為
[00:07:22.680 --> 00:07:25.960]  或者我們不單單是以為
[00:07:25.960 --> 00:07:27.200]  我們朋友信心
[00:07:27.200 --> 00:07:29.520]  也清楚知道主將我們
[00:07:29.520 --> 00:07:33.000]  從罪當中帶到公義裏面
[00:07:33.000 --> 00:07:36.240]  我們成為了在主裏面的二人
[00:07:36.240 --> 00:07:40.400]  但我們不要忘記那些罪人
[00:07:40.400 --> 00:07:42.160]  仍然是主所愛
[00:07:42.160 --> 00:07:44.920]  主所要拯救的對象
[00:07:44.920 --> 00:07:46.320]  在這種背景之下
[00:07:46.320 --> 00:07:48.440]  當主耶穌聽見這些法利賽人
[00:07:48.440 --> 00:07:51.360]  及經學家這樣來說話的時候
[00:07:51.360 --> 00:07:53.840]  主耶穌就說了三個比喻
[00:07:53.840 --> 00:07:56.520]  大家熟悉的九十九隻羊的比喻
[00:07:56.520 --> 00:07:59.600]  及女人她賺十個銀幣
[00:07:59.600 --> 00:08:02.080]  另外就是浪子的比喻
[00:08:02.080 --> 00:08:04.800]  我們今天比較集中的就是第一、第二個
[00:08:04.800 --> 00:08:06.320]  我們再看聖經
[00:08:06.320 --> 00:08:10.800]  在聖經裏面第三節主耶穌就說
[00:08:10.800 --> 00:08:14.200]  「耶穌就對他們廣料者的比喻說
[00:08:14.200 --> 00:08:16.560]  你們中間誰有一百隻羊
[00:08:16.560 --> 00:08:20.720]  失去一隻不把九十九隻留下在曠野
[00:08:20.720 --> 00:08:25.560]  去尋找那失落的直到找著呢?
[00:08:25.560 --> 00:08:27.240]  有九十九隻羊
[00:08:27.240 --> 00:08:29.880]  其中一隻遺失了
[00:08:29.880 --> 00:08:33.600]  這個牧羊人很自然仍然去尋找那隻羊
[00:08:33.600 --> 00:08:36.520]  因為那隻羊都是屬於他的
[00:08:36.520 --> 00:08:38.600]  他不會說有九十九隻
[00:08:38.600 --> 00:08:40.000]  那隻算了
[00:08:40.000 --> 00:08:41.720]  就由他吧
[00:08:41.720 --> 00:08:44.280]  他不會放棄的
[00:08:44.280 --> 00:08:46.240]  那隻羊都是屬於他的
[00:08:46.240 --> 00:08:49.280]  所以他會去尋找它
[00:08:49.280 --> 00:08:52.800]  我記得幾年之前曾經和一位弟兄聊天
[00:08:52.800 --> 00:08:54.080]  聊天的時候說到一點點
[00:08:54.080 --> 00:08:55.520]  他自己家庭的背景
[00:08:55.520 --> 00:08:59.160]  他告訴我他有十五位兄弟子會
[00:08:59.160 --> 00:09:02.600]  我說是教徒信主的弟兄姐妹
[00:09:02.600 --> 00:09:03.720]  他說不是
[00:09:03.720 --> 00:09:08.040]  是我自己親生的兄弟姐妹
[00:09:08.040 --> 00:09:10.360]  我說十五個?
[00:09:10.360 --> 00:09:13.520]  我忍不住就問
[00:09:13.520 --> 00:09:17.400]  你是不是一個媽媽?
[00:09:17.400 --> 00:09:18.960]  他說一個媽媽一個爸爸
[00:09:18.960 --> 00:09:21.160]  我們十五個兄弟姐妹
[00:09:21.160 --> 00:09:23.200]  他說我們大家一起吃飯的時候
[00:09:23.200 --> 00:09:26.760]  一次聯合加上一些姊姊孫孫
[00:09:26.760 --> 00:09:31.960]  四五位都坐不下
[00:09:31.960 --> 00:09:33.440]  很多人
[00:09:33.440 --> 00:09:37.800]  他講到年少的時候
[00:09:37.800 --> 00:09:40.920]  其中一個弟弟身體不太好
[00:09:40.920 --> 00:09:42.080]  健康有些問題
[00:09:42.080 --> 00:09:45.600]  媽媽很小心地照顧他
[00:09:45.600 --> 00:09:46.760]  經過一段長時間
[00:09:46.760 --> 00:09:52.040]  後來這個弟弟也健康恢復了
[00:09:52.040 --> 00:09:54.440]  我聽到的時候心裡就想
[00:09:54.440 --> 00:10:00.160]  如果一個母親看到自己的弟弟有病
[00:10:00.160 --> 00:10:01.120]  嘗試幫他一下
[00:10:01.120 --> 00:10:02.760]  不過幫不到
[00:10:02.760 --> 00:10:04.200]  大概她不會說
[00:10:04.200 --> 00:10:04.800]  算了 算了
[00:10:04.800 --> 00:10:06.160]  我有十四個
[00:10:06.160 --> 00:10:08.720]  那個由她吧
[00:10:08.720 --> 00:10:09.480]  她不會
[00:10:09.480 --> 00:10:11.080]  因為是屬於她
[00:10:11.080 --> 00:10:14.520]  她會盡一切努力來幫助他
[00:10:14.520 --> 00:10:17.600]  讓他能夠康復
[00:10:17.600 --> 00:10:19.480]  因為天上的父親
[00:10:19.480 --> 00:10:22.600]  很清楚透過這個比喻告訴我們
[00:10:22.600 --> 00:10:26.840]  他是不會放棄他的羊
[00:10:26.840 --> 00:10:27.880]  他讓我們知道
[00:10:27.880 --> 00:10:29.720]  這些羊是他所愛的
[00:10:29.720 --> 00:10:32.080]  每一個都是屬於他的
[00:10:32.080 --> 00:10:33.800]  當我們講到主的羊的時候
[00:10:33.800 --> 00:10:36.200]  你一定想回聖經《約翰福音》第十章
[00:10:36.200 --> 00:10:36.960]  曾經提到
[00:10:36.960 --> 00:10:39.400]  「好木人為羊寫明」
[00:10:39.400 --> 00:10:41.400]  然後主耶穌就說
[00:10:41.400 --> 00:10:47.240]  「在你們之外 我另外有羊」
[00:10:47.240 --> 00:10:49.960]  「在羊圈之外 我另外有羊」
[00:10:49.960 --> 00:10:52.000]  「不是在這圈裡的」
[00:10:52.000 --> 00:10:55.960]  「我必須令他們回來」
[00:10:55.960 --> 00:10:57.320]  沒錯 在教會裡面
[00:10:57.320 --> 00:10:58.840]  在屬神的子民當中
[00:10:58.840 --> 00:11:00.320]  有他的羊
[00:11:00.320 --> 00:11:01.360]  但聖經清楚說
[00:11:01.360 --> 00:11:04.480]  主耶穌仍有他圈外的羊
[00:11:04.480 --> 00:11:06.000]  是他所揀選
[00:11:06.000 --> 00:11:09.000]  是他要拯救的對象
[00:11:09.000 --> 00:11:12.720]  或者他們未曾進入羊圈
[00:11:12.720 --> 00:11:15.320]  又或者他們離開了羊圈
[00:11:15.320 --> 00:11:19.120]  但仍然是主所愛的對象
[00:11:19.120 --> 00:11:21.440]  當你傳福音的時候
[00:11:21.440 --> 00:11:23.880]  你不要以為
[00:11:23.880 --> 00:11:26.960]  「糟了 我不知道這是否神所揀選的」
[00:11:26.960 --> 00:11:28.400]  「如果不是神所揀選」
[00:11:28.400 --> 00:11:31.080]  「我就白費心機」
[00:11:31.080 --> 00:11:33.200]  你不需要問這個問題
[00:11:33.200 --> 00:11:35.000]  因為聖經所說
[00:11:35.000 --> 00:11:37.600]  「神愛萬人」
[00:11:37.600 --> 00:11:39.600]  他感動你去接觸一個人
[00:11:39.600 --> 00:11:40.760]  關心一個人
[00:11:40.760 --> 00:11:43.520]  或者就是他揀選在背後
[00:11:43.520 --> 00:11:44.640]  對你的引導
[00:11:44.640 --> 00:11:48.400]  以至他能夠有機會去認識耶穌
[00:11:48.400 --> 00:11:51.600]  重要的是你知道在羊圈之外
[00:11:51.600 --> 00:11:52.720]  仍然有主的羊
[00:11:52.720 --> 00:11:55.680]  他要去尋找
[00:11:55.680 --> 00:11:58.520]  因為神愛他們
[00:11:58.520 --> 00:12:02.720]  當聖經說到九十九隻羊的時候
[00:12:02.720 --> 00:12:04.800]  我想起一件事情
[00:12:04.800 --> 00:12:08.960]  我以前一直看很多有關於李愛銳先生的傳記
[00:12:08.960 --> 00:12:10.600]  大家會記得這個人物嗎?
[00:12:10.600 --> 00:12:12.440]  Eric Liddell
[00:12:12.440 --> 00:12:15.560]  Eric Liddell曾經是奧運金牌得主
[00:12:15.560 --> 00:12:19.360]  你記得他因為要敬拜上帝
[00:12:19.360 --> 00:12:24.680]  主日的時候有一百馬金牌的機會
[00:12:24.680 --> 00:12:28.000]  因為他在這方面過去都是第一
[00:12:28.000 --> 00:12:30.040]  但他寧願去敬拜上帝
[00:12:30.040 --> 00:12:33.200]  而放棄得金牌的機會
[00:12:33.200 --> 00:12:35.760]  後來他得了四百馬的金牌
[00:12:35.760 --> 00:12:37.840]  大家知道
[00:12:37.840 --> 00:12:39.640]  後來他放棄了
[00:12:39.640 --> 00:12:41.440]  不再做運動員
[00:12:41.440 --> 00:12:44.600]  但他去到中國作為一個宣教士
[00:12:44.600 --> 00:12:47.440]  他的母親在講述的過程中說
[00:12:47.440 --> 00:12:49.800]  這個兒子在小時候有一個特點
[00:12:49.800 --> 00:12:50.920]  什麼特點呢?
[00:12:50.920 --> 00:12:53.360]  就是很容易哭
[00:12:53.360 --> 00:12:54.920]  每一次當母親說到
[00:12:54.920 --> 00:12:56.400]  有九十九隻羊
[00:12:56.400 --> 00:12:58.800]  在聖經故事中
[00:12:58.800 --> 00:13:01.520]  這個兒子就會哭
[00:13:01.520 --> 00:13:03.800]  那隻羊怎麼辦?
[00:13:03.800 --> 00:13:06.120]  迷失了怎麼辦?
[00:13:06.120 --> 00:13:07.520]  然後就哭
[00:13:07.520 --> 00:13:12.360]  有一次母親跟一群小朋友說聖經的比喻
[00:13:12.360 --> 00:13:14.480]  看到兒子在那裏就跟兒子說
[00:13:14.480 --> 00:13:16.000]  你不准哭
[00:13:16.000 --> 00:13:17.760]  哭我就不講了
[00:13:17.760 --> 00:13:19.400]  兒子說「哦」
[00:13:19.400 --> 00:13:22.120]  母親就說九十九隻羊
[00:13:22.120 --> 00:13:25.240]  有一隻迷失了
[00:13:25.240 --> 00:13:26.880]  李愛銳一聽見
[00:13:26.880 --> 00:13:30.280]  嘩!又哭出來了
[00:13:30.280 --> 00:13:31.800]  他仍然很難過
[00:13:31.800 --> 00:13:36.000]  為什麼一隻小羊會迷失了
[00:13:36.000 --> 00:13:39.480]  當他後來做了中國宣教士的時候
[00:13:39.480 --> 00:13:42.360]  他關心當地很多很多中國人
[00:13:42.360 --> 00:13:44.480]  他教很多學生
[00:13:44.480 --> 00:13:45.720]  在集中營的時候
[00:13:45.720 --> 00:13:48.680]  他仍然教很多很多學生關懷他們
[00:13:48.680 --> 00:13:50.600]  其實在進入集中營之前
[00:13:50.600 --> 00:13:51.760]  有些報導說到
[00:13:51.760 --> 00:13:53.680]  他當時因為見到很多日本人
[00:13:53.680 --> 00:13:55.600]  當時入侵中國的時候
[00:13:55.600 --> 00:13:58.080]  殘殺一些中國人
[00:13:58.080 --> 00:13:59.280]  他見到這些人
[00:13:59.280 --> 00:14:02.040]  用很多方法嘗試去救援他們
[00:14:02.040 --> 00:14:03.800]  有些時候見到他們被槍殺
[00:14:03.800 --> 00:14:05.400]  死在地上
[00:14:05.400 --> 00:14:06.640]  他很留心
[00:14:06.640 --> 00:14:08.240]  有一次見到一個
[00:14:08.240 --> 00:14:10.840]  是在屍體當中炸死
[00:14:10.840 --> 00:14:12.640]  不過已經受重傷
[00:14:12.640 --> 00:14:14.880]  他立即就帶他去醫院
[00:14:14.880 --> 00:14:16.840]  沒有人以為他能夠救得回來
[00:14:16.840 --> 00:14:20.160]  但後來他康復了
[00:14:20.160 --> 00:14:22.560]  他留心到每一個生命
[00:14:22.560 --> 00:14:27.240]  把握機會來幫助、拯救他們
[00:14:27.240 --> 00:14:29.240]  人明白神的心意
[00:14:29.240 --> 00:14:32.040]  九十九隻之外那隻
[00:14:32.040 --> 00:14:34.000]  仍然是神所愛
[00:14:34.000 --> 00:14:37.360]  因此學習去紀念他們
[00:14:37.360 --> 00:14:38.400]  聖經再看的時候
[00:14:38.400 --> 00:14:42.680]  你看回第四節最後一句話
[00:14:42.680 --> 00:14:44.920]  「去尋找那失落的」
[00:14:44.920 --> 00:14:46.320]  然後說甚麼呢?
[00:14:46.320 --> 00:14:48.960]  「直到找著了」
[00:14:48.960 --> 00:14:50.440]  直到找著了
[00:14:50.440 --> 00:14:51.760]  不願意放棄
[00:14:51.760 --> 00:14:53.280]  可能要付出代價
[00:14:53.280 --> 00:14:56.760]  可能要忍耐一段長的日子
[00:14:56.760 --> 00:14:59.000]  我記得昨天
[00:14:59.000 --> 00:15:01.640]  有一位姐妹分享
[00:15:01.640 --> 00:15:05.040]  她說人生中最快樂的事情
[00:15:05.040 --> 00:15:06.920]  她說在很多年前
[00:15:06.920 --> 00:15:08.920]  有位上師很想能夠幫她
[00:15:08.920 --> 00:15:10.680]  分享到主耶穌的事
[00:15:10.680 --> 00:15:12.600]  但不好意思跟她說
[00:15:12.600 --> 00:15:15.040]  因此寫了封信給她
[00:15:15.040 --> 00:15:16.560]  一邊講述福音的事情
[00:15:16.560 --> 00:15:18.520]  一邊告訴她
[00:15:18.520 --> 00:15:20.560]  後來不知道她有甚麼反應
[00:15:20.560 --> 00:15:22.200]  一邊為她祈禱
[00:15:22.200 --> 00:15:26.160]  但後來上師退休之後
[00:15:26.160 --> 00:15:28.320]  知道她的離職
[00:15:28.320 --> 00:15:30.320]  又寫封信給她
[00:15:30.320 --> 00:15:34.560]  她說「你知不知道我信了耶穌了?」
[00:15:34.560 --> 00:15:36.360]  可能是等了一段很長的時間
[00:15:36.360 --> 00:15:37.600]  這位姐妹說這件事
[00:15:37.600 --> 00:15:40.640]  是她人生中最快樂的事情
[00:15:40.640 --> 00:15:42.080]  直到尋找了
[00:15:42.080 --> 00:15:44.160]  意味著就算付出代價
[00:15:44.160 --> 00:15:47.800]  是不會放棄的
[00:15:47.800 --> 00:15:49.600]  當我自己讀這段經文的時候
[00:15:49.600 --> 00:15:51.440]  我再一次得到提醒
[00:15:51.440 --> 00:15:53.560]  我曾經關心一些朋友
[00:15:53.560 --> 00:15:55.160]  向他們傳福音
[00:15:55.160 --> 00:15:57.360]  但似乎他們沒有甚麼反應
[00:15:57.360 --> 00:15:59.240]  後來亦沒有很多機會聯繫
[00:15:59.240 --> 00:16:01.360]  慢慢淡忘了
[00:16:01.360 --> 00:16:02.960]  這次當我再讀經的時候
[00:16:02.960 --> 00:16:06.040]  就想起當人尋找羊的時候
[00:16:06.040 --> 00:16:08.760]  是直到找著
[00:16:08.760 --> 00:16:11.760]  而好像勉勵我自己不要放棄
[00:16:11.760 --> 00:16:14.760]  繼續留心關心
[00:16:14.760 --> 00:16:15.400]  在經文裏面
[00:16:15.400 --> 00:16:17.120]  李佛塔法學第二個比喻
[00:16:17.120 --> 00:16:18.880]  有同樣的含義
[00:16:18.880 --> 00:16:21.920]  你看看下面第八節
[00:16:21.920 --> 00:16:23.960]  「或是一個女人有十個銀幣
[00:16:23.960 --> 00:16:25.200]  失去一個
[00:16:25.200 --> 00:16:27.800]  哪能不點上燈打掃屋子
[00:16:27.800 --> 00:16:29.120]  細細地找
[00:16:29.120 --> 00:16:31.840]  直到找著」
[00:16:31.840 --> 00:16:35.440]  這似乎是一位比較貧困的女士
[00:16:35.440 --> 00:16:36.560]  她有十個銀幣
[00:16:36.560 --> 00:16:37.600]  當時一個銀幣
[00:16:37.600 --> 00:16:40.280]  大概一個人一天的工資
[00:16:40.280 --> 00:16:40.960]  十個銀幣
[00:16:40.960 --> 00:16:43.440]  相信是她全部的儲蓄
[00:16:43.440 --> 00:16:45.920]  突然間不見了一個
[00:16:45.920 --> 00:16:46.920]  她不會說算了
[00:16:46.920 --> 00:16:48.800]  有九個也不錯
[00:16:48.800 --> 00:16:49.360]  不會
[00:16:49.360 --> 00:16:51.960]  她會很珍惜第十個
[00:16:51.960 --> 00:16:55.560]  因此聖經就說她去點上燈
[00:16:55.560 --> 00:16:57.120]  猶太人的家裏面
[00:16:57.120 --> 00:16:59.000]  很多時候他們的窗很小
[00:16:59.000 --> 00:17:00.400]  甚至沒有窗
[00:17:00.400 --> 00:17:02.160]  可能日間也要打上燈
[00:17:02.160 --> 00:17:04.960]  才能照片家裏的情況
[00:17:04.960 --> 00:17:06.120]  所以她很小心
[00:17:06.120 --> 00:17:07.840]  每個角落都要看清楚
[00:17:07.840 --> 00:17:11.360]  要細細地找
[00:17:11.360 --> 00:17:13.920]  直到找著
[00:17:13.920 --> 00:17:15.040]  小心的尋找
[00:17:15.040 --> 00:17:18.680]  直到能夠尋見
[00:17:18.680 --> 00:17:23.760]  直到能夠讓它出現
[00:17:23.760 --> 00:17:28.440]  我也會想起一套話劇
[00:17:28.440 --> 00:17:30.640]  大家可能聽過或看過
[00:17:30.640 --> 00:17:31.960]  這套話劇的名字很特別
[00:17:31.960 --> 00:17:34.000]  叫做《天堂之門》
[00:17:34.000 --> 00:17:35.400]  《地獄之火》
[00:17:35.400 --> 00:17:37.400]  不知道有沒有看過
[00:17:37.400 --> 00:17:41.200]  很多教會都用來做福音話劇
[00:17:41.200 --> 00:17:42.440]  這套話劇當我看的時候
[00:17:42.440 --> 00:17:43.880]  我心裏有很多感動
[00:17:43.880 --> 00:17:47.760]  就是在天堂之門
[00:17:47.760 --> 00:17:49.760]  有很多人來到
[00:17:49.760 --> 00:17:50.480]  來到的時候
[00:17:50.480 --> 00:17:51.840]  看到很多天使
[00:17:51.840 --> 00:17:54.920]  其中一位拿著一本生命冊
[00:17:54.920 --> 00:17:58.920]  誰的名字記錄在生命冊上
[00:17:58.920 --> 00:18:03.400]  天使就會大聲地歡欣歌唱讚美神
[00:18:03.400 --> 00:18:05.320]  然後他們進入天堂
[00:18:05.320 --> 00:18:07.640]  主耶穌迎接他們
