
[00:00:00.000 --> 00:00:04.000]  返到羅馬書第八章
[00:05:48.000 --> 00:05:54.000]  聖靈的工作是根據耶穌基督救贖的工作而做
[00:05:54.000 --> 00:05:57.000]  換句話說
[00:05:57.000 --> 00:06:02.000]  聖靈不靈令其門戶
[00:06:02.000 --> 00:06:05.000]  聖靈的工作不是獨立的
[00:06:05.000 --> 00:06:08.000]  不能離開基督的工作
[00:06:08.000 --> 00:06:13.000]  這是一個很重要的原則
[00:06:13.000 --> 00:06:15.000]  油了主的工作
[00:06:15.000 --> 00:06:17.000]  基督的工作贖罪
[00:06:17.000 --> 00:06:27.000]  然後聖靈的工作是贖罪的職工的實際的果效
[00:06:27.000 --> 00:06:30.000]  透過聖靈發揮出來
[00:06:30.000 --> 00:06:38.000]  所以兩者是互助互成的
[00:06:38.000 --> 00:06:44.000]  那麼我們從這個舊約的信息的背景
[00:06:44.000 --> 00:06:49.000]  來查考羅馬書第八章
[00:06:49.000 --> 00:06:52.000]  基督和聖靈工作的配合
[00:06:52.000 --> 00:06:54.000]  很清楚
[00:06:54.000 --> 00:06:58.000]  有一個平行的兩條線
[00:06:58.000 --> 00:07:02.000]  貫穿在這一張聖經裏面
[00:07:02.000 --> 00:07:05.000]  雖然很明顯清楚
[00:07:05.000 --> 00:07:09.000]  但是讀的人如果不留意的話
[00:07:09.000 --> 00:07:14.000]  可能還沒有發現這兩條平行線
[00:07:14.000 --> 00:07:19.000]  發現之後就立刻感覺很明顯
[00:07:19.000 --> 00:07:21.000]  很明確
[00:07:21.000 --> 00:07:27.000]  不是任何人的想象而有的一個觀念
[00:07:27.000 --> 00:07:31.000]  那是在聖經經文本身裏面
[00:07:31.000 --> 00:07:35.000]  清清楚楚表達出來的
[00:07:35.000 --> 00:07:41.000]  我們來看
[00:07:41.000 --> 00:07:48.000]  第八章第一節第二節
[00:07:48.000 --> 00:07:53.000]  如今那就在基督耶穌裏的就不定罪了
[00:07:53.000 --> 00:07:57.000]  第二節因爲是生命聖靈的律
[00:07:57.000 --> 00:08:00.000]  在基督耶穌裏釋放了我
[00:08:00.000 --> 00:08:06.000]  使我脫離罪和死的律了
[00:08:06.000 --> 00:08:09.000]  在這裏提到基督耶穌
[00:08:09.000 --> 00:08:12.000]  又提到聖靈
[00:08:12.000 --> 00:08:16.000]  那麼這兩樣配合起來完成了
[00:08:16.000 --> 00:08:22.000]  是雙重的脫離罪
[00:08:22.000 --> 00:08:26.000]  雙重的脫離罪
[00:08:26.000 --> 00:08:31.000]  第一重是脫離罪的刑法
[00:08:31.000 --> 00:08:36.000]  第二是脫離罪的權勢
[00:08:36.000 --> 00:08:39.000]  藉着基督的保血救贖
[00:08:39.000 --> 00:08:42.000]  我們脫離了罪的刑法
[00:08:42.000 --> 00:08:47.000]  藉着生命聖靈的工作
[00:08:47.000 --> 00:08:52.000]  我們脫離了罪的權勢
[00:08:52.000 --> 00:08:55.000]  脫離罪的刑法和脫離罪的權勢
[00:08:55.000 --> 00:08:58.000]  是兩件事
[00:08:58.000 --> 00:09:01.000]  有的人信得住
[00:09:01.000 --> 00:09:04.000]  接受了十字架的救恩
[00:09:04.000 --> 00:09:08.000]  他就脫離了罪刑
[00:09:08.000 --> 00:09:13.000]  不至於受滅亡的審判
[00:09:13.000 --> 00:09:17.000]  但是這個人可能在生活裏面
[00:09:17.000 --> 00:09:20.000]  還受罪的挾制
[00:09:20.000 --> 00:09:24.000]  罪的權勢在他身上還有作用
[00:09:24.000 --> 00:09:30.000]  而且有的時候很清楚地表現
[00:09:30.000 --> 00:09:32.000]  那麼在這裏
[00:09:32.000 --> 00:09:37.000]  將這兩方面解決罪的問題
[00:09:37.000 --> 00:09:40.000]  給我們清楚地看見
[00:09:40.000 --> 00:09:45.000]  我們再仔細地看看這兩點
[00:09:45.000 --> 00:09:47.000]  第一點
[00:09:47.000 --> 00:09:49.000]  如今是在基督裏
[00:09:49.000 --> 00:09:52.000]  耶穌基督裏就不定罪了
[00:09:52.000 --> 00:09:54.000]  不定罪
[00:09:54.000 --> 00:09:59.000]  就是不再受罪的刑法
[00:09:59.000 --> 00:10:02.000]  從哪裏得到的
[00:10:02.000 --> 00:10:05.000]  在基督耶穌裏
[00:10:05.000 --> 00:10:06.000]  很清楚
[00:10:06.000 --> 00:10:09.000]  這是基督的工作
[00:10:09.000 --> 00:10:10.000]  第二點
[00:10:10.000 --> 00:10:13.000]  因爲賜生命聖靈的律
[00:10:13.000 --> 00:10:16.000]  在基督耶穌裏釋放了我
[00:10:16.000 --> 00:10:21.000]  使我脫離罪和死的律
[00:10:21.000 --> 00:10:25.000]  脫離了罪和死的律
[00:10:25.000 --> 00:10:29.000]  那就是脫離了罪的權勢
[00:10:29.000 --> 00:10:36.000]  罪的作用
[00:10:36.000 --> 00:10:40.000]  這裏特別講聖靈的工作提出來
[00:10:40.000 --> 00:10:46.000]  而這個聖靈的工作是在基督耶穌裏完成
[00:10:46.000 --> 00:10:50.000]  所以聖靈的工作和耶穌基督的工作連在一起
[00:10:50.000 --> 00:10:55.000]  而且以基督工作爲基礎
[00:10:55.000 --> 00:11:00.000]  聖靈我再說從來不令其悶乎
[00:11:00.000 --> 00:11:05.000]  所以如果一個人把聖靈的工作看作
[00:11:05.000 --> 00:11:10.000]  在基督之外之上的一個獨立的工作就錯了
[00:11:10.000 --> 00:11:15.000]  這是違反了聖經很重要的信息的真理
[00:11:15.000 --> 00:11:20.000]  這是我們要注意的
[00:11:20.000 --> 00:11:23.000]  你看救援一個得潔淨的人
[00:11:23.000 --> 00:11:25.000]  有了血塗抹以後
[00:11:25.000 --> 00:11:27.000]  還有油塗抹
[00:11:27.000 --> 00:11:29.000]  兩樣合在一起
[00:11:29.000 --> 00:11:31.000]  完全的潔淨
[00:11:31.000 --> 00:11:33.000]  脫離了罪的刑罰
[00:11:33.000 --> 00:11:35.000]  又脫離了罪的權勢
[00:11:35.000 --> 00:11:39.000]  不再被捆綁
[00:11:39.000 --> 00:11:41.000]  得到釋放
[00:11:41.000 --> 00:11:48.000]  這是基督與聖靈工作的配合的第一方面
[00:11:48.000 --> 00:11:51.000]  第二方面
[00:11:51.000 --> 00:11:57.000]  這個配合完成了雙重的義
[00:11:57.000 --> 00:12:02.000]  我們得誠意是藉着基督的保許
[00:12:02.000 --> 00:12:08.000]  我們得誠意是藉着聖靈的工作
[00:12:08.000 --> 00:12:12.000]  我再說基督的工作是我們誠意
[00:12:12.000 --> 00:12:14.000]  不被定罪
[00:12:14.000 --> 00:12:16.000]  來稱謂義了
[00:12:16.000 --> 00:12:20.000]  這是基督的十字架救贖的工作
[00:12:20.000 --> 00:12:23.000]  但是一個誠意的人
[00:12:23.000 --> 00:12:25.000]  稱謂義的人
[00:12:25.000 --> 00:12:27.000]  只是得到了誠意的地位
[00:12:27.000 --> 00:12:29.000]  在事實上
[00:12:29.000 --> 00:12:33.000]  他可能還沒有真正的成就義的生活
[00:12:33.000 --> 00:12:36.000]  在他的人生中
[00:12:36.000 --> 00:12:42.000]  所以在第三節到第四節
[00:12:42.000 --> 00:12:45.000]  把這件事告訴我們
[00:12:45.000 --> 00:12:46.000]  第三節
[00:12:46.000 --> 00:12:48.000]  律法寄人寄因
[00:12:48.000 --> 00:12:49.000]  肉體軟弱
[00:12:49.000 --> 00:12:51.000]  有所不能行的神
[00:12:51.000 --> 00:12:55.000]  就差遣自己的兒子成爲最深的形狀
[00:12:55.000 --> 00:12:57.000]  做了贖罪祭
[00:12:57.000 --> 00:13:00.000]  在肉體中定了罪案
[00:13:00.000 --> 00:13:01.000]  第四節
[00:13:01.000 --> 00:13:02.000]  是律法的義
[00:13:02.000 --> 00:13:06.000]  成就在我們這不隨從肉體
[00:13:06.000 --> 00:13:09.000]  只隨從聖靈的人身上
[00:13:09.000 --> 00:13:10.000]  第三節
[00:13:10.000 --> 00:13:14.000]  是神藉着他的兒子
[00:13:14.000 --> 00:13:16.000]  做了贖罪祭
[00:13:16.000 --> 00:13:17.000]  是我們
[00:13:17.000 --> 00:13:21.000]  他替我們受了罪的刑罰
[00:13:21.000 --> 00:13:23.000]  是我們信了基督
[00:13:23.000 --> 00:13:25.000]  就可以稱義
[00:13:25.000 --> 00:13:28.000]  有稱義的地位
[00:13:28.000 --> 00:13:31.000]  但是第四節跟着說
[00:13:31.000 --> 00:13:36.000]  是律法的義成就
[00:13:36.000 --> 00:13:38.000]  不是稱了
[00:13:38.000 --> 00:13:39.000]  這是成了
[00:13:39.000 --> 00:13:41.000]  這是事實的
[00:13:41.000 --> 00:13:44.000]  不單單是地位的
[00:13:44.000 --> 00:13:47.000]  怎麼樣得到這個義成就
[00:13:47.000 --> 00:13:49.000]  在我們的生活裏頭呢
[00:13:49.000 --> 00:13:53.000]  就是藉着聖靈的工作
[00:13:53.000 --> 00:13:56.000]  使我們順從聖靈
[00:13:56.000 --> 00:14:02.000]  而不順從肉體
[00:14:02.000 --> 00:14:04.000]  那我問大家
[00:14:04.000 --> 00:14:08.000]  有聽清楚嗎
[00:14:08.000 --> 00:14:14.000]  還是不清不楚呢
[00:14:14.000 --> 00:14:16.000]  清楚了
[00:14:16.000 --> 00:14:17.000]  好
[00:14:17.000 --> 00:14:20.000]  你還感覺不清楚的話
[00:14:20.000 --> 00:14:23.000]  可能再仔細地看看
[00:14:23.000 --> 00:14:25.000]  我們不能再重複講了
[00:14:25.000 --> 00:14:27.000]  再重複講我還是講一樣的
[00:14:27.000 --> 00:14:30.000]  所以重複沒有用
[00:14:30.000 --> 00:14:31.000]  好
[00:14:31.000 --> 00:14:36.000]  那我們看第三方面
[00:14:36.000 --> 00:14:39.000]  基督的工作和聖靈的工作
[00:14:39.000 --> 00:14:40.000]  配合在一起
[00:14:40.000 --> 00:14:47.000]  使我們能夠有雙重的脫離死亡
[00:14:47.000 --> 00:14:51.000]  雙重的脫離死亡
[00:14:51.000 --> 00:14:55.000]  第五點
[00:14:55.000 --> 00:14:58.000]  因爲隨從聖肉體的人
[00:14:58.000 --> 00:15:00.000]  體貼肉體的是
[00:15:00.000 --> 00:15:01.000]  隨從聖靈的人
[00:15:01.000 --> 00:15:04.000]  體貼聖靈的是
[00:15:04.000 --> 00:15:06.000]  體貼肉體的就是死
[00:15:06.000 --> 00:15:14.000]  體貼聖靈的是生命平安
[00:15:14.000 --> 00:15:16.000]  在這裏提到
[00:15:16.000 --> 00:15:20.000]  死
[00:15:20.000 --> 00:15:24.000]  那麼聖經中提到死
[00:15:24.000 --> 00:15:27.000]  也有兩種
[00:15:27.000 --> 00:15:30.000]  一種是永死
[00:15:30.000 --> 00:15:32.000]  永遠滅亡
[00:15:32.000 --> 00:15:34.000]  那個永死
[00:15:34.000 --> 00:15:39.000]  那麼第二種的死呢
[00:15:39.000 --> 00:15:43.000]  是死的形狀
[00:15:43.000 --> 00:15:51.000]  是死的形狀
[00:15:51.000 --> 00:15:53.000]  第六節
[00:15:53.000 --> 00:15:54.000]  這樣說
[00:15:54.000 --> 00:15:56.000]  體貼肉體的就是死
[00:15:56.000 --> 00:15:58.000]  那我們要問問題了
[00:15:58.000 --> 00:16:01.000]  一個基督徒每一次體貼肉體
[00:16:01.000 --> 00:16:04.000]  他就死一次嗎
[00:16:04.000 --> 00:16:07.000]  他就滅亡一次嗎
[00:16:07.000 --> 00:16:10.000]  當然不是
[00:16:10.000 --> 00:16:11.000]  那麼但是這裏爲什麼說
[00:16:11.000 --> 00:16:15.000]  體貼肉體的就是死呢
[00:16:15.000 --> 00:16:19.000]  而針對着體貼聖靈的
[00:16:19.000 --> 00:16:23.000]  那是生命平安
[00:16:23.000 --> 00:16:29.000]  所以脫離永死是一件事
[00:16:29.000 --> 00:16:33.000]  脫離死的形狀
[00:16:33.000 --> 00:16:37.000]  死的樣式
[00:16:37.000 --> 00:16:42.000]  是另外一種死
[00:16:42.000 --> 00:16:44.000]  舉一個例子來講
[00:16:44.000 --> 00:16:49.000]  有的生物冬眠
[00:16:49.000 --> 00:16:52.000]  這個冬眠的時候
[00:16:52.000 --> 00:16:55.000]  他在他的洞裏巢裏
[00:16:55.000 --> 00:16:57.000]  好像死了一樣
[00:16:57.000 --> 00:17:00.000]  沒有生命的動作
[00:17:00.000 --> 00:17:04.000]  但是沒有死
[00:17:04.000 --> 00:17:07.000]  但是沒有生命的表現
[00:17:07.000 --> 00:17:12.000]  是死的樣式
[00:17:12.000 --> 00:17:14.000]  就像冬天的樹
[00:17:14.000 --> 00:17:16.000]  枯黃的顏色
[00:17:16.000 --> 00:17:18.000]  和一棵死了的樹
[00:17:18.000 --> 00:17:20.000]  顏色一樣
[00:17:20.000 --> 00:17:23.000]  但是這棵樹沒有死
[00:17:23.000 --> 00:17:25.000]  還有生命在它裏頭
[00:17:25.000 --> 00:17:26.000]  雖然沒有死
[00:17:26.000 --> 00:17:30.000]  但是像死了一樣
[00:17:30.000 --> 00:17:32.000]  顏色和死了一樣
[00:17:32.000 --> 00:17:34.000]  沒有葉子
[00:17:34.000 --> 00:17:37.000]  沒有果子
[00:17:37.000 --> 00:17:41.000]  所以那是死的形狀
[00:17:41.000 --> 00:17:43.000]  死的樣式
[00:17:43.000 --> 00:17:46.000]  那就是說生命是有
[00:17:46.000 --> 00:17:49.000]  但是沒有作用
[00:17:49.000 --> 00:17:50.000]  有生命
[00:17:50.000 --> 00:17:52.000]  但是沒有生命的作用
[00:17:52.000 --> 00:17:54.000]  好像死了一樣
[00:17:54.000 --> 00:17:57.000]  有的基督徒重生得救了
[00:17:57.000 --> 00:18:00.000]  但是照看他的生活的表現
[00:18:00.000 --> 00:18:06.000]  你感覺不到他有生命在裏頭
[00:18:06.000 --> 00:18:11.000]  像一個沒有生命的人一樣的生活
[00:18:11.000 --> 00:18:14.000]  這是很明顯的事實
[00:18:14.000 --> 00:18:18.000]  無可否認的事實
[00:18:18.000 --> 00:18:21.000]  那麼我們在這裏這兩節就看見
[00:18:21.000 --> 00:18:26.000]  一個人藉着耶穌基督的救贖
[00:18:26.000 --> 00:18:32.000]  就脫離永死、滅亡的死
[00:18:32.000 --> 00:18:36.000]  但是有了聖靈的工作
[00:18:36.000 --> 00:18:41.000]  才能夠脫離死的形狀
[00:18:41.000 --> 00:18:42.000]  所以第六節說
[00:18:42.000 --> 00:18:45.000]  體貼入體的是死
[00:18:45.000 --> 00:18:51.000]  體貼聖靈的那是生命平安
[00:18:51.000 --> 00:18:52.000]  好
[00:18:52.000 --> 00:18:54.000]  有了基督的工作
[00:18:54.000 --> 00:18:56.000]  就加上聖靈的工作
[00:18:56.000 --> 00:19:00.000]  我們就又脫離死的永死
[00:19:00.000 --> 00:19:06.000]  又脫離死的表現
[00:19:06.000 --> 00:19:11.000]  那麼這個基督徒是活生生的基督徒
[00:19:11.000 --> 00:19:13.000]  人一看見他
[00:19:13.000 --> 00:19:16.000]  就知道他是個有生命的基督徒
[00:19:16.000 --> 00:19:20.000]  有生命的果子結出來
[00:19:20.000 --> 00:19:21.000]  有的基督徒
[00:19:21.000 --> 00:19:24.000]  我們真是見到他們的表現的時候
[00:19:24.000 --> 00:19:25.000]  有問號
[00:19:25.000 --> 00:19:28.000]  這個人到底有沒有生命啊
[00:19:28.000 --> 00:19:32.000]  同時沒有了
[00:19:32.000 --> 00:19:38.000]  那樣發問是很正確的一個問題
[00:19:38.000 --> 00:19:44.000]  因爲那個現象確實叫人打個大問號
[00:19:44.000 --> 00:19:47.000]  我們需要基督的工作
[00:19:47.000 --> 00:19:49.000]  絕對需要
[00:19:49.000 --> 00:19:53.000]  但是同時也需要聖靈的工作
[00:19:53.000 --> 00:19:57.000]  我們要體貼聖靈
[00:19:57.000 --> 00:19:58.000]  體貼聖靈
[00:19:58.000 --> 00:20:05.000]  就是按照聖靈的意思去形式爲人
[00:20:05.000 --> 00:20:07.000]  這樣就有生命的表現
[00:20:07.000 --> 00:20:10.000]  是豐盛的生命
[00:20:10.000 --> 00:20:14.000]  同時帶來心靈裏面的平安
[00:20:14.000 --> 00:20:24.000]  生命平安
[00:20:24.000 --> 00:20:31.000]  那麼我們再看第四對的對比
[00:20:31.000 --> 00:20:35.000]  那就是雙重的和好
[00:20:35.000 --> 00:20:38.000]  與神和好
[00:20:38.000 --> 00:20:44.000]  我們看第七節
[00:20:44.000 --> 00:20:48.000]  原來體貼入體的就是與神爲仇
[00:20:48.000 --> 00:20:50.000]  因爲不服神的律法
[00:20:50.000 --> 00:20:55.000]  也是不能服
[00:20:55.000 --> 00:20:58.000]  那麼在這裏提到
[00:20:58.000 --> 00:21:01.000]  如果一個基督徒體貼入體
[00:21:01.000 --> 00:21:03.000]  他就與神爲仇
[00:21:03.000 --> 00:21:07.000]  就不是與神和好
[00:21:07.000 --> 00:21:09.000]  與神爲仇和與神和好
[00:21:09.000 --> 00:21:12.000]  完全是對立的
[00:21:12.000 --> 00:21:14.000]  那麼一個基督徒
[00:21:14.000 --> 00:21:17.000]  信得住
[00:21:17.000 --> 00:21:21.000]  釋子教已經成就了和好
[00:21:21.000 --> 00:21:26.000]  是我們與神和好了
[00:21:26.000 --> 00:21:27.000]  但是
[00:21:27.000 --> 00:21:29.000]  那個和好
[00:21:29.000 --> 00:21:32.000]  又是地位上的和好
[00:21:32.000 --> 00:21:33.000]  事實上
[00:21:33.000 --> 00:21:35.000]  他形式爲人
[00:21:35.000 --> 00:21:39.000]  還是與基督的釋子教爲敵
[00:21:39.000 --> 00:21:47.000]  這是可能的
[00:21:47.000 --> 00:21:48.000]  那麼
[00:21:48.000 --> 00:21:50.000]  聖靈工作
[00:21:50.000 --> 00:21:52.000]  產生什麼果效呢
[00:21:52.000 --> 00:21:54.000]  第九節
[00:21:54.000 --> 00:21:57.000]  如果神的靈住在你們心裏
[00:21:57.000 --> 00:21:59.000]  你們就不輸入體
[00:21:59.000 --> 00:22:03.000]  乃輸聖靈了
[00:22:03.000 --> 00:22:09.000]  所以這裏是個移轉
[00:22:09.000 --> 00:22:13.000]  把基督的工作和聖靈的工作
[00:22:13.000 --> 00:22:17.000]  再一次做一個對比
[00:22:17.000 --> 00:22:21.000]  單單有地位上與神和好的人
[00:22:21.000 --> 00:22:23.000]  他在生活中
[00:22:23.000 --> 00:22:28.000]  還可能與神爲敵
[00:22:28.000 --> 00:22:31.000]  還是輸入體的
[00:22:31.000 --> 00:22:33.000]  但是
[00:22:33.000 --> 00:22:36.000]  聖神的靈在你們心裏
[00:22:36.000 --> 00:22:38.000]  你們就不輸入體
[00:22:38.000 --> 00:22:45.000]  那就是與神真正和好
[00:22:45.000 --> 00:22:49.000]  這是雙重的和好
[00:22:49.000 --> 00:22:51.000]  在地位上和好
[00:22:51.000 --> 00:22:53.000]  又在生活中
[00:22:53.000 --> 00:22:57.000]  與神和好
[00:22:57.000 --> 00:23:01.000]  我們再看
[00:23:01.000 --> 00:23:06.000]  第五對的對比
[00:23:06.000 --> 00:23:11.000]  我們先讀經文
[00:23:11.000 --> 00:23:12.000]  第十節
[00:23:12.000 --> 00:23:14.000]  十一節
[00:23:14.000 --> 00:23:16.000]  基督若在你們心裏
[00:23:16.000 --> 00:23:19.000]  身體就因罪而死
[00:23:19.000 --> 00:23:23.000]  心靈卻因義而活
[00:23:23.000 --> 00:23:24.000]  十一節
[00:23:24.000 --> 00:23:27.000]  然而
[00:23:27.000 --> 00:23:29.000]  這是一轉
[00:23:29.000 --> 00:23:32.000]  叫耶穌從死裏復活者的靈
[00:23:32.000 --> 00:23:34.000]  若住在你們心裏
[00:23:34.000 --> 00:23:37.000]  那叫基督耶穌從死裏復活的
[00:23:37.000 --> 00:23:40.000]  也必藉着住在你們心裏的聖靈
[00:23:40.000 --> 00:23:45.000]  使你們彼此的身體又活過來
[00:23:45.000 --> 00:23:46.000]  很清楚啊
[00:23:46.000 --> 00:23:50.000]  很清楚的對比
[00:23:50.000 --> 00:23:52.000]  第十節
[00:23:52.000 --> 00:23:55.000]  是講基督的工作
[00:23:55.000 --> 00:23:56.000]  十一節
[00:23:56.000 --> 00:24:00.000]  講聖靈的工作
[00:24:00.000 --> 00:24:01.000]  第十節
[00:24:01.000 --> 00:24:03.000]  基督若在你們心裏
[00:24:03.000 --> 00:24:05.000]  那麼這個人信了基督了
[00:24:05.000 --> 00:24:08.000]  基督在他的心裏了
[00:24:08.000 --> 00:24:10.000]  他怎麼樣呢
[00:24:10.000 --> 00:24:12.000]  心靈活了
[00:24:12.000 --> 00:24:14.000]  身體呢
[00:24:14.000 --> 00:24:16.000]  因罪而死
[00:24:16.000 --> 00:24:18.000]  心靈活了
[00:24:18.000 --> 00:24:20.000]  身體還是死的
[00:24:20.000 --> 00:24:22.000]  很清楚啊
[00:24:22.000 --> 00:24:25.000]  很清楚
[00:24:25.000 --> 00:24:26.000]  十一節
[00:24:26.000 --> 00:24:27.000]  然而
[00:24:27.000 --> 00:24:30.000]  叫耶穌從死裏復活者的靈
[00:24:30.000 --> 00:24:31.000]  就是聖靈
[00:24:31.000 --> 00:24:34.000]  聖靈如果在我們裏面工作
[00:24:34.000 --> 00:24:37.000]  那叫基督耶穌從死裏復活的
[00:24:37.000 --> 00:24:40.000]  也必藉着住在你們心裏的聖靈
[00:24:40.000 --> 00:24:44.000]  使你們彼此的身體活過來
[00:24:44.000 --> 00:24:45.000]  好
[00:24:45.000 --> 00:24:48.000]  兩件事
[00:24:48.000 --> 00:24:49.000]  第一件事
[00:24:49.000 --> 00:24:51.000]  心靈活了
[00:24:51.000 --> 00:24:53.000]  身體還是死的
