
[00:00:00.000 --> 00:00:02.480]  我們很多時候都會讀到聖經的時候
[00:05:36.600 --> 00:05:40.560]  但沒有真正的人來信靠主耶穌
[00:05:40.560 --> 00:05:43.600]  也不會經歷聖靈的能力
[00:05:43.600 --> 00:05:46.920]  總之可能像一些心靈雞湯
[00:05:46.920 --> 00:05:48.560]  給我們一些激勵
[00:05:48.560 --> 00:05:51.880]  但自己的生命不會真正改變
[00:05:51.880 --> 00:05:53.600]  這天你會察覺到當時
[00:05:53.600 --> 00:05:54.880]  保羅特別提醒他們
[00:05:54.880 --> 00:05:57.600]  你要奉主耶穌的名受洗
[00:05:57.600 --> 00:06:00.320]  然後讓他們真正領受聖靈
[00:06:00.320 --> 00:06:03.040]  給他們生命的幫助
[00:06:03.040 --> 00:06:03.800]  各位弟兄姊妹
[00:06:03.800 --> 00:06:06.520]  當你信主的時候
[00:06:06.520 --> 00:06:12.600]  你要自己上上去問
[00:06:12.600 --> 00:06:18.240]  我自己的生命是否真正以耶穌基督為我生命的主
[00:06:18.240 --> 00:06:21.720]  是否領受主耶穌作我的救主
[00:06:21.720 --> 00:06:24.600]  然後你知道這位聖靈
[00:06:24.600 --> 00:06:26.200]  要在你的生命當中
[00:06:26.200 --> 00:06:28.600]  去更新改變你的生命
[00:06:28.600 --> 00:06:29.400]  而信主之後
[00:06:29.400 --> 00:06:31.400]  人生的過程裏面
[00:06:31.400 --> 00:06:33.800]  如何去靠著聖靈
[00:06:33.800 --> 00:06:38.800]  來過真正生命大著能力的一種生活
[00:06:38.800 --> 00:06:39.880]  我們再看下去的時候
[00:06:39.880 --> 00:06:43.880]  你會發覺保羅不單止是來幫助一群門徒
[00:06:43.880 --> 00:06:45.000]  在《下帝聖經》提到
[00:06:45.000 --> 00:06:46.880]  他去到很多會堂
[00:06:46.880 --> 00:06:48.400]  還有《下帝》所說的
[00:06:48.400 --> 00:06:50.240]  在《聖經》第十節
[00:06:50.240 --> 00:06:53.160]  在一個叫推拉盧學院的地方
[00:06:53.160 --> 00:06:56.200]  他用兩年的時間來去傳主的道
[00:06:56.200 --> 00:06:58.600]  整個亞西亞省的人民
[00:06:58.600 --> 00:06:59.480]  《聖經》所說
[00:06:59.480 --> 00:07:03.080]  都聽見了主的道
[00:07:03.080 --> 00:07:06.800]  他們都聽見保羅很重視
[00:07:06.800 --> 00:07:08.480]  或者說他的目標
[00:07:08.480 --> 00:07:09.720]  他服侍的目標
[00:07:09.720 --> 00:07:12.840]  是要讓人得聽主的道
[00:07:12.840 --> 00:07:14.320]  這是他不斷努力
[00:07:14.320 --> 00:07:18.400]  兩年來一直在這個地方所做的事情
[00:07:18.400 --> 00:07:19.000]  各位電影姐妹
[00:07:19.000 --> 00:07:22.280]  我們都會很了解
[00:07:22.280 --> 00:07:27.200]  有些人未必能夠信主
[00:07:27.200 --> 00:07:30.600]  因為未曾聽過主的道
[00:07:30.600 --> 00:07:34.360]  我曾經和大家分享過一件事情
[00:07:34.360 --> 00:07:35.040]  我記得有一次
[00:07:35.040 --> 00:07:38.600]  去到一個宣道會的廣播中心的地方
[00:07:38.600 --> 00:07:40.480]  他們有一個週年大會
[00:07:40.480 --> 00:07:43.040]  在當中聽到一位弟兄說見證
[00:07:43.040 --> 00:07:43.880]  走出來的時候
[00:07:43.880 --> 00:07:44.640]  見到他
[00:07:44.640 --> 00:07:47.080]  知道他是失明的弟兄
[00:07:47.080 --> 00:07:48.120]  他一開口的時候
[00:07:48.120 --> 00:07:52.280]  我就發覺原來他是一位傳道人
[00:07:52.280 --> 00:07:54.760]  然後他唱了一首歌給我們聽
[00:07:54.760 --> 00:07:56.520]  很感動我們
[00:07:56.520 --> 00:07:59.320]  他說是我自己作的歌曲
[00:07:59.320 --> 00:08:00.000]  然後他說
[00:08:00.000 --> 00:08:03.800]  他說他在最小的時候已經失明
[00:08:03.800 --> 00:08:07.080]  從未見過這個世間上的事情
[00:08:07.080 --> 00:08:10.360]  直到他五歲才察覺自己原來是失明
[00:08:10.360 --> 00:08:12.680]  以為每個人都是這樣
[00:08:12.680 --> 00:08:14.160]  然後經過一段很長的時間
[00:08:14.160 --> 00:08:15.240]  被人輕視
[00:08:15.240 --> 00:08:17.120]  他自己失去了很大的信心
[00:08:17.120 --> 00:08:18.320]  很自卑
[00:08:18.320 --> 00:08:22.840]  因此很多時候很放棄自己
[00:08:22.840 --> 00:08:24.080]  但直至有一天
[00:08:24.080 --> 00:08:25.600]  他聽收音機的時候
[00:08:25.600 --> 00:08:28.000]  聽到福音廣播
[00:08:28.000 --> 00:08:30.760]  他突然間有一個很特別的感動
[00:08:30.760 --> 00:08:33.600]  他說我以為神靈都是要我們拜祭祂們
[00:08:33.600 --> 00:08:36.360]  如果不拜祭就會懲罰我們
[00:08:36.360 --> 00:08:38.600]  竟然有一位天地的神
[00:08:38.600 --> 00:08:41.200]  祂來到人當中
[00:08:41.200 --> 00:08:45.240]  竟然為我寫記
[00:08:45.240 --> 00:08:47.160]  他心裏面感受那份愛
[00:08:47.160 --> 00:08:49.640]  所以他就接受了主耶穌
[00:08:49.640 --> 00:08:53.360]  然後他就開始生命很大的改變
[00:08:53.360 --> 00:08:58.560]  神恩代他讓他可以作曲、作詞
[00:08:58.560 --> 00:09:01.640]  後來神帶領他有一位姊妹和他結婚
[00:09:01.640 --> 00:09:04.080]  一位開明、開眼的姊妹
[00:09:04.080 --> 00:09:06.520]  一路平時來幫助他
[00:09:06.520 --> 00:09:08.920]  以一步步受神學的訓練
[00:09:08.920 --> 00:09:11.520]  成為一位傳道人
[00:09:11.520 --> 00:09:12.280]  當他說的時候
[00:09:12.280 --> 00:09:19.000]  他說在全中國有一千二百萬失明人士
[00:09:19.000 --> 00:09:21.680]  他們未必能夠看到文字
[00:09:21.680 --> 00:09:25.920]  但他們可以聽到訊息
[00:09:25.920 --> 00:09:27.520]  但我們順道記起
[00:09:27.520 --> 00:09:30.240]  聖經裏面說到
[00:09:30.240 --> 00:09:33.680]  如果沒有人去傳道
[00:09:33.680 --> 00:09:39.680]  那裏有人能夠聽到神的訊息
[00:09:39.680 --> 00:09:40.960]  沒有人傳道
[00:09:40.960 --> 00:09:43.080]  那裏會有人聽到
[00:09:43.080 --> 00:09:44.080]  如果聽不見
[00:09:44.080 --> 00:09:46.560]  又怎會相信
[00:09:46.560 --> 00:09:48.680]  這個世界裏面有很多人
[00:09:48.680 --> 00:09:52.080]  他們等待著要聽到主的道
[00:09:52.080 --> 00:09:55.160]  以致他們能夠經歷那種生命的能力
[00:09:55.160 --> 00:09:58.000]  可以生命得到改變
[00:09:58.000 --> 00:09:59.360]  當保羅來到這裏這樣做
[00:09:59.360 --> 00:10:00.280]  一路做的時候
[00:10:00.280 --> 00:10:01.280]  他遇到一個困難
[00:10:01.280 --> 00:10:04.360]  我們再看看第三個小段的經文
[00:10:04.360 --> 00:10:09.280]  就是當時他遇到一些靈界的衝擊
[00:10:09.280 --> 00:10:10.440]  神用保羅的手
[00:10:10.440 --> 00:10:12.400]  行出一些不平凡的神蹟
[00:10:12.400 --> 00:10:13.920]  十一節所說
[00:10:13.920 --> 00:10:17.160]  但神蹟的出現是為了見證神的恩道
[00:10:17.160 --> 00:10:20.800]  但同時惡者亦想混亂了神的道
[00:10:20.800 --> 00:10:23.680]  所以當時有些趕鬼的猶太人
[00:10:23.680 --> 00:10:26.560]  其中包括了有祭司長的七個兒子
[00:10:26.560 --> 00:10:29.280]  用很多的方法來趕鬼
[00:10:29.280 --> 00:10:31.040]  他們用的方法就是
[00:10:31.040 --> 00:10:33.400]  大家留心在十三節中間說
[00:10:33.400 --> 00:10:37.840]  我奉保羅所傳耶穌的名來趕鬼
[00:10:37.840 --> 00:10:40.840]  後來他們遇到這些邪靈的時候
[00:10:40.840 --> 00:10:42.600]  中間發生了一些事
[00:10:42.600 --> 00:10:44.520]  大家再看下面
[00:10:44.520 --> 00:10:45.880]  第十五節
[00:10:45.880 --> 00:10:47.360]  「邪靈就回答他們
[00:10:47.360 --> 00:10:48.880]  耶穌我認識
[00:10:48.880 --> 00:10:50.520]  保羅我也知道
[00:10:50.520 --> 00:10:53.560]  你們是誰呢?」
[00:10:53.560 --> 00:10:54.520]  在靈界裏面
[00:10:54.520 --> 00:10:57.160]  這些靈界的東西
[00:10:57.160 --> 00:11:00.520]  他們都會知道耶穌基督
[00:11:00.520 --> 00:11:03.680]  他們都認識這位保羅
[00:11:03.680 --> 00:11:06.240]  但他就問你們是誰
[00:11:06.240 --> 00:11:10.160]  然後透過被鬼附的人去攻擊他們
[00:11:10.160 --> 00:11:12.600]  他們受到傷害
[00:11:12.600 --> 00:11:16.280]  保羅有試過驅鬼嗎?
[00:11:16.280 --> 00:11:16.760]  有
[00:11:16.760 --> 00:11:19.920]  聖經說他也有趕鬼
[00:11:19.920 --> 00:11:23.400]  但鬼不能夠傷害保羅
[00:11:23.400 --> 00:11:24.600]  因為清楚知道
[00:11:24.600 --> 00:11:28.400]  這位是真實奉主耶穌的名字
[00:11:28.400 --> 00:11:30.880]  講述主福音的人
[00:11:30.880 --> 00:11:35.440]  因此他是蒙受神的大能來保護
[00:11:35.440 --> 00:11:39.880]  但那些擅自用耶穌的名的人
[00:11:39.880 --> 00:11:43.480]  他們其實不是真正尊崇耶穌基督
[00:11:43.480 --> 00:11:46.680]  以致惡者可以勝過他們
[00:11:46.680 --> 00:11:48.640]  傷害他們
[00:11:48.640 --> 00:11:49.960]  我最近看到一篇文章
[00:11:49.960 --> 00:11:51.240]  講到一些宣教士
[00:11:51.240 --> 00:11:53.440]  其實很多宣教士在不同的地方
[00:11:53.440 --> 00:11:57.440]  他們都面對著很多惡靈對他們的攻擊
[00:11:57.440 --> 00:12:00.920]  但神亦都很多次來到保守
[00:12:00.920 --> 00:12:05.320]  讓他們經歷神的權能勝過一切惡者勢力
[00:12:05.320 --> 00:12:09.200]  一次有在非洲的象牙海岸共和國
[00:12:09.200 --> 00:12:11.880]  不知道大家有沒有留意過國家
[00:12:11.880 --> 00:12:15.080]  兩位宣教士都是護士姐妹
[00:12:15.080 --> 00:12:16.280]  去到一個地區的時候
[00:12:16.280 --> 00:12:17.520]  很多人都告訴他們
[00:12:17.520 --> 00:12:19.360]  這個地區要小心一點
[00:12:19.360 --> 00:12:22.320]  因為巫術很猖獗
[00:12:22.320 --> 00:12:24.080]  他們去到的時候發現很多人
[00:12:24.080 --> 00:12:26.240]  有四百多條村莊
[00:12:26.240 --> 00:12:30.280]  而且官員都接受他們住在他們當中
[00:12:30.280 --> 00:12:31.920]  他們後來找了一間屋
[00:12:31.920 --> 00:12:34.240]  當地都是一些很簡陋的地方
[00:12:34.240 --> 00:12:36.000]  住在一些泥屋裏面
[00:12:36.000 --> 00:12:38.640]  屋頂不是石屎
[00:12:38.640 --> 00:12:40.160]  是一些甚麼?
[00:12:40.160 --> 00:12:43.360]  是一些茅草在上面鋪著
[00:12:43.360 --> 00:12:46.320]  他們開始來去服侍當地的人
[00:12:46.320 --> 00:12:49.400]  有傳講主的道
[00:12:49.400 --> 00:12:50.600]  但在過程裏面
[00:12:50.600 --> 00:12:52.600]  其中一位姐妹叫Betty
[00:12:52.600 --> 00:12:53.320]  她很奇怪
[00:12:53.320 --> 00:12:56.760]  右邊的腳很奇怪地痛
[00:12:56.760 --> 00:12:58.160]  劇痛
[00:12:58.160 --> 00:12:59.800]  作為護士她們都不知道
[00:12:59.800 --> 00:13:02.200]  怎樣來去幫自己
[00:13:02.200 --> 00:13:05.080]  後來很辛苦找到一位醫生
[00:13:05.080 --> 00:13:06.360]  醫生說對不起
[00:13:06.360 --> 00:13:09.120]  我找不出原因
[00:13:09.120 --> 00:13:10.240]  他們沒有任何辦法
[00:13:10.240 --> 00:13:11.960]  亦都不能夠再到處走動
[00:13:11.960 --> 00:13:13.560]  只能不斷不斷地祈禱
[00:13:13.560 --> 00:13:15.560]  求神自己幫助
[00:13:15.560 --> 00:13:16.800]  有一個晚上
[00:13:16.800 --> 00:13:18.280]  另一位宣教士
[00:13:18.280 --> 00:13:23.720]  在另一位女宣教士的家發了一個夢
[00:13:23.720 --> 00:13:26.680]  在夢當中她聽到聲音
[00:13:26.680 --> 00:13:28.960]  你去屋頂的茅草
[00:13:28.960 --> 00:13:32.320]  在那個位置找找
[00:13:32.320 --> 00:13:33.600]  她不知道是甚麼
[00:13:33.600 --> 00:13:34.960]  因此立即起來
[00:13:34.960 --> 00:13:36.960]  半夜就在找
[00:13:36.960 --> 00:13:39.440]  在找的時候發覺在茅草堆裏面
[00:13:39.440 --> 00:13:42.360]  找到一把非洲掃把
[00:13:42.360 --> 00:13:43.520]  其實不是甚麼掃把
[00:13:43.520 --> 00:13:45.480]  是一些幼的樹枝
[00:13:45.480 --> 00:13:47.400]  一條紅的繩紮著
[00:13:47.400 --> 00:13:49.800]  用來掃地
[00:13:49.800 --> 00:13:51.240]  她們不知道是甚麼事情
[00:13:51.240 --> 00:13:53.720]  因此翌日去到當地的人當中
[00:13:53.720 --> 00:13:54.960]  去問及
[00:13:54.960 --> 00:13:56.840]  當地人一看
[00:13:56.840 --> 00:14:00.120]  說我們這個地區
[00:14:00.120 --> 00:14:03.200]  最厲害的巫術
[00:14:03.200 --> 00:14:08.840]  是用來把最不歡迎的人掃出去的
[00:14:08.840 --> 00:14:10.120]  她們心裡很感恩
[00:14:10.120 --> 00:14:12.160]  神讓她們知道這件事情
[00:14:12.160 --> 00:14:14.440]  然後她們兩個奉主耶穌的名字
[00:14:14.440 --> 00:14:17.560]  就燒了一把掃把
[00:14:17.560 --> 00:14:19.640]  然後這位Betty
[00:14:19.640 --> 00:14:21.560]  她突然間體會到
[00:14:21.560 --> 00:14:26.400]  腳的痛楚完全消失了
[00:14:26.400 --> 00:14:28.000]  到今天
[00:14:28.000 --> 00:14:32.000]  這位姐妹已經在當地服侍了神十八年
[00:14:32.000 --> 00:14:36.320]  帶領了不少的民人信靠耶穌
[00:14:36.320 --> 00:14:39.440]  很多人當他們高舉主耶穌的名字
[00:14:39.440 --> 00:14:41.040]  他們知道神的道
[00:14:41.040 --> 00:14:42.760]  祂的真道帶著能力
[00:14:42.760 --> 00:14:45.600]  勝過很多的惡勢力
[00:14:45.600 --> 00:14:46.880]  而我們看回經文時
[00:14:46.880 --> 00:14:48.360]  經文都提及到
[00:14:48.360 --> 00:14:51.320]  這些惡勢力好像得勝了
[00:14:51.320 --> 00:14:53.800]  但大家再看十七節
[00:14:53.800 --> 00:14:56.040]  當時的人知道這件事情之後
[00:14:56.040 --> 00:14:57.920]  大家都很懼怕
[00:14:57.920 --> 00:14:59.800]  他們開始真的知道
[00:14:59.800 --> 00:15:04.120]  唯有耶穌的名字是真正尊大的名字
[00:15:04.120 --> 00:15:05.200]  因此聖經就說
[00:15:05.200 --> 00:15:07.000]  很多人信了主
[00:15:07.000 --> 00:15:10.680]  他們來承認自己曾經所做的惡事
[00:15:10.680 --> 00:15:11.760]  十九節亦都說
[00:15:11.760 --> 00:15:13.640]  很多行巫術的人
[00:15:13.640 --> 00:15:15.920]  他們將自己的書堆在一起
[00:15:15.920 --> 00:15:18.160]  當眾燒掉
[00:15:18.160 --> 00:15:22.360]  這些書記錄了很多當時的咒語
[00:15:22.360 --> 00:15:24.240]  這些書可以賣出很多錢
[00:15:24.240 --> 00:15:25.920]  但他們不計較
[00:15:25.920 --> 00:15:28.080]  他們要決心表明
[00:15:28.080 --> 00:15:30.800]  他們要放棄這些邪術
[00:15:30.800 --> 00:15:31.800]  然後第二十節
[00:15:31.800 --> 00:15:34.280]  我請大家一起讀出二十節
[00:15:34.280 --> 00:15:37.640]  「這讓主的道帶有能力地
[00:15:37.640 --> 00:15:40.960]  興旺起來 而且得勝」
[00:15:40.960 --> 00:15:45.800]  「帶有能力 興旺起來 而且得勝」
[00:15:45.800 --> 00:15:48.640]  好像是讓惡者來得成
[00:15:48.640 --> 00:15:51.080]  但上帝在過程當中
[00:15:51.080 --> 00:15:54.680]  好像產生一些反面的教材
[00:15:54.680 --> 00:15:56.960]  讓很多當地的人體會到
[00:15:56.960 --> 00:15:59.480]  神自己的能力是真實的能力
[00:15:59.480 --> 00:16:02.960]  勝過一切惡勢力的能力
[00:16:02.960 --> 00:16:04.840]  各位弟兄姊妹
[00:16:04.840 --> 00:16:07.560]  我們一開始就說
[00:16:07.560 --> 00:16:11.120]  福音是神的大能
[00:16:11.120 --> 00:16:14.360]  要救一切相信的
[00:16:14.360 --> 00:16:17.040]  因此你和我可以放膽
[00:16:17.040 --> 00:16:20.360]  去讓人明白福音
[00:16:20.360 --> 00:16:22.760]  讓他們因信主耶穌基督
[00:16:22.760 --> 00:16:24.840]  而經歷上帝的能力
[00:16:24.840 --> 00:16:27.600]  在他們生命中的改變
[00:16:27.600 --> 00:16:30.680]  你和我都繼續跟隨主
[00:16:30.680 --> 00:16:32.840]  我們知道在聖靈裏面
[00:16:32.840 --> 00:16:34.120]  神給我們的能力
[00:16:34.120 --> 00:16:36.400]  可以過得勝的生活
[00:16:36.400 --> 00:16:38.640]  我們可以一路的成長
[00:16:38.640 --> 00:16:41.040]  來跟隨主
[00:16:41.040 --> 00:16:44.120]  因此我們知道靠主
[00:16:44.120 --> 00:16:47.120]  主的道我們可以跨成
[00:16:47.120 --> 00:16:48.320]  我們一起來祈禱
[00:16:48.320 --> 00:16:50.320]  (字幕製作:貝爾)

