
[00:00:00.000 --> 00:00:02.400]  提摩太后書的第三章
[00:03:00.640 --> 00:03:02.080]  我想大概他想起
[00:03:02.080 --> 00:03:04.280]  就好像猶大出賣耶穌那樣
[00:03:04.280 --> 00:03:05.360]  為了錢的緣故
[00:03:05.360 --> 00:03:06.600]  可以不要親情
[00:03:06.600 --> 00:03:07.800]  可以不要友情
[00:03:07.800 --> 00:03:08.960]  不需要守原則
[00:03:08.960 --> 00:03:09.720]  只要有錢
[00:03:09.720 --> 00:03:10.840]  什麼都可以做
[00:03:10.840 --> 00:03:12.040]  無所不為
[00:03:12.040 --> 00:03:13.280]  愛享樂
[00:03:13.280 --> 00:03:15.080]  過於愛神
[00:03:15.080 --> 00:03:17.680]  身體上的
[00:03:17.680 --> 00:03:19.400]  飲食的
[00:03:19.400 --> 00:03:20.600]  性慾的
[00:03:20.600 --> 00:03:22.320]  身體上的享受
[00:03:22.320 --> 00:03:24.320]  成為新的宗教
[00:03:24.320 --> 00:03:26.320]  多過愛神
[00:03:26.320 --> 00:03:28.600]  我上次在講的時候發覺
[00:03:28.600 --> 00:03:30.120]  咦 為什麼這麼現代
[00:03:30.120 --> 00:03:31.520]  真的很現代
[00:03:31.520 --> 00:03:33.320]  還有不僅是自己
[00:03:33.320 --> 00:03:34.480]  顧著自己
[00:03:34.480 --> 00:03:35.560]  貪愛錢財
[00:03:35.560 --> 00:03:36.600]  對其他人
[00:03:36.600 --> 00:03:38.840]  都有一種相應的表現
[00:03:38.840 --> 00:03:39.880]  B那裡我列出來的
[00:03:39.880 --> 00:03:42.040]  就是無情無義
[00:03:42.040 --> 00:03:43.720]  聖經裡面有幾句話
[00:03:43.720 --> 00:03:44.920]  沒有親情的
[00:03:44.920 --> 00:03:47.320]  對父母也是沒有任何的
[00:03:47.320 --> 00:03:49.920]  敬愛回報之心
[00:03:49.920 --> 00:03:51.240]  對自己的家人
[00:03:51.240 --> 00:03:53.080]  一點情都沒有
[00:03:53.080 --> 00:03:56.760]  反面甚至可以比仇人更厲害
[00:03:56.760 --> 00:03:58.160]  不肯和解
[00:03:58.160 --> 00:04:01.120]  和解是人類最基本相處之道
[00:04:01.120 --> 00:04:02.560]  但是和解已經再不是
[00:04:02.560 --> 00:04:04.360]  成為人與人相處的原則
[00:04:04.360 --> 00:04:05.120]  是攻擊的
[00:04:05.120 --> 00:04:06.480]  踩得你就踩
[00:04:06.480 --> 00:04:08.440]  可以害得你就害
[00:04:08.440 --> 00:04:10.320]  吃到你的就吃住你
[00:04:10.320 --> 00:04:12.160]  和解並不是
[00:04:12.160 --> 00:04:14.560]  他希望可以做到的事情
[00:04:14.560 --> 00:04:16.400]  惡言中傷
[00:04:16.400 --> 00:04:18.080]  這些就是對人的時候
[00:04:18.080 --> 00:04:20.600]  那種無情無義的攻擊性
[00:04:20.600 --> 00:04:21.560]  那種表現
[00:04:21.560 --> 00:04:23.040]  沒有原則的表現
[00:04:23.040 --> 00:04:24.560]  然後D那裡我們說
[00:04:24.560 --> 00:04:26.480]  他也是表現出一種
[00:04:26.480 --> 00:04:29.400]  虛偽詐騙的態度
[00:04:29.400 --> 00:04:31.600]  虛偽的態度有表現
[00:04:31.600 --> 00:04:32.800]  沒有實際
[00:04:32.800 --> 00:04:34.600]  表面看來好像很好看
[00:04:34.600 --> 00:04:36.840]  但其實是很虛偽
[00:04:36.840 --> 00:04:39.560]  然後我們看見第六節第七節
[00:04:39.560 --> 00:04:41.720]  和第八節第九節
[00:04:41.720 --> 00:04:44.800]  保羅用了兩個很具體的例子
[00:04:44.800 --> 00:04:47.440]  保羅不單止是描述一些情況
[00:04:47.440 --> 00:04:49.200]  他還有一些很實質的
[00:04:49.200 --> 00:04:50.560]  舉一些實例
[00:04:50.560 --> 00:04:52.680]  我相信第六節到第七節
[00:04:52.680 --> 00:04:54.640]  就是一些當時的例子
[00:04:54.640 --> 00:04:56.160]  今天已經過了2000年了
[00:04:56.160 --> 00:04:59.000]  你和我大概都不知道當時的新聞是什麼
[00:04:59.000 --> 00:05:00.520]  不過我相信那件事
[00:05:00.520 --> 00:05:02.720]  可能是廣為人知的一件新聞事件
[00:05:02.720 --> 00:05:03.720]  保羅你看看
[00:05:03.720 --> 00:05:05.000]  不只是告訴你
[00:05:05.000 --> 00:05:06.400]  你看看這些事實
[00:05:06.400 --> 00:05:07.280]  大家都知道
[00:05:07.280 --> 00:05:08.840]  就好像那個人某個人
[00:05:08.840 --> 00:05:09.680]  或者一些人
[00:05:09.680 --> 00:05:11.400]  他進入人家家裡面
[00:05:11.400 --> 00:05:12.760]  潛入人家裡面
[00:05:12.760 --> 00:05:17.040]  去欺騙那些無知的婦人
[00:05:17.040 --> 00:05:18.360]  讓他犯罪
[00:05:18.360 --> 00:05:20.240]  並且到一個地步
[00:05:20.240 --> 00:05:22.560]  終究向上學習
[00:05:22.560 --> 00:05:24.280]  都不能夠明白真理
[00:05:24.280 --> 00:05:28.360]  我相信當時大家都知道這件事
[00:05:28.360 --> 00:05:29.320]  所以說出來
[00:05:29.320 --> 00:05:31.520]  保羅也不需要慢慢再從頭到尾說
[00:05:31.520 --> 00:05:32.960]  不過過了2000年
[00:05:32.960 --> 00:05:34.600]  當年的新聞變成舊聞
[00:05:34.600 --> 00:05:35.480]  我們都不知道
[00:05:35.480 --> 00:05:36.160]  淹沒了
[00:05:36.160 --> 00:05:37.920]  今天我們說香港23條
[00:05:37.920 --> 00:05:39.120]  大家都明白是什麼
[00:05:39.120 --> 00:05:39.640]  是吧
[00:05:39.640 --> 00:05:41.680]  但是過了2000年之後
[00:05:41.680 --> 00:05:43.480]  老實說誰知道什麼是23條
[00:05:43.480 --> 00:05:44.040]  就是這樣
[00:05:44.040 --> 00:05:44.560]  保羅說
[00:05:44.560 --> 00:05:46.240]  我不只是說一個現象
[00:05:46.240 --> 00:05:47.240]  你看看例子
[00:05:47.240 --> 00:05:50.280]  即時發生在我們剛剛這個社會裡面的情況
[00:05:50.280 --> 00:05:51.480]  就是這樣
[00:05:51.480 --> 00:05:52.520]  不僅有即時的
[00:05:52.520 --> 00:05:53.560]  當時的例子
[00:05:53.560 --> 00:05:55.560]  還有歷史的例子
[00:05:55.560 --> 00:05:57.600]  大家去看第八節和第九節
[00:05:57.600 --> 00:05:59.960]  講到歷史上的摩西
[00:05:59.960 --> 00:06:00.440]  摩西
[00:06:00.440 --> 00:06:01.560]  大家記得
[00:06:01.560 --> 00:06:03.320]  帶以色列人出埃及的時候
[00:06:03.320 --> 00:06:05.640]  去到法老王
[00:06:05.640 --> 00:06:07.400]  埃及的皇帝的面前
[00:06:07.400 --> 00:06:08.520]  告訴他
[00:06:08.520 --> 00:06:13.760]  神要我將以色列人帶來圍奴之地
[00:06:13.760 --> 00:06:14.680]  法老王說
[00:06:14.680 --> 00:06:16.720]  我怎麼認識你這個神
[00:06:16.720 --> 00:06:17.920]  摩西說好
[00:06:17.920 --> 00:06:19.880]  神就用十個災
[00:06:19.880 --> 00:06:21.640]  透過超自然的現象
[00:06:21.640 --> 00:06:23.280]  顯出
[00:06:23.280 --> 00:06:25.920]  以色列人所相信的獨一的真神
[00:06:25.920 --> 00:06:27.040]  誰知道法老王說
[00:06:27.040 --> 00:06:27.560]  你行
[00:06:27.560 --> 00:06:28.120]  我行
[00:06:28.120 --> 00:06:30.520]  於是找他在宮廷裡面的一群術士
[00:06:30.520 --> 00:06:31.440]  魔術師
[00:06:31.440 --> 00:06:32.160]  你變
[00:06:32.160 --> 00:06:32.840]  我變
[00:06:32.840 --> 00:06:34.680]  變一些出來
[00:06:34.680 --> 00:06:35.400]  於是
[00:06:35.400 --> 00:06:36.720]  其實這句話
[00:06:36.720 --> 00:06:41.320]  想指的就是那些以假亂真的現象
[00:06:41.320 --> 00:06:43.320]  舊約聖經新約聖經
[00:06:43.320 --> 00:06:46.320]  舊約聖經沒有記載那些
[00:06:46.320 --> 00:06:48.320]  埃及的術士是什麼名字
[00:06:48.320 --> 00:06:49.080]  不過呢
[00:06:49.080 --> 00:06:50.800]  就在以色列人的
[00:06:50.800 --> 00:06:52.160]  猶太人的傳統裡面
[00:06:52.160 --> 00:06:54.520]  尤其是這個昆南古卷裡面
[00:06:54.520 --> 00:06:56.960]  就記載了他們那些術士的名字
[00:06:56.960 --> 00:06:59.160]  其中有兩個就在這裡說出來了
[00:06:59.160 --> 00:07:00.200]  一個叫雅尼
[00:07:00.200 --> 00:07:01.680]  一個叫楊比
[00:07:01.680 --> 00:07:02.480]  楊比很噁心
[00:07:02.480 --> 00:07:03.600]  我覺得翻得
[00:07:03.600 --> 00:07:04.280]  沒辦法
[00:07:04.280 --> 00:07:05.040]  中文翻得
[00:07:05.040 --> 00:07:06.800]  所以新易本改了一點點
[00:07:06.800 --> 00:07:08.040]  就叫楊培
[00:07:08.040 --> 00:07:09.080]  好看一點
[00:07:09.080 --> 00:07:09.680]  不要緊
[00:07:09.680 --> 00:07:10.640]  什麼名都不管他
[00:07:10.640 --> 00:07:12.320]  總之最重要這幫人就是
[00:07:12.320 --> 00:07:14.560]  用一些魔術的變幻的手法
[00:07:14.560 --> 00:07:18.280]  來想取代神自己的超自然的大能
[00:07:18.280 --> 00:07:20.000]  以假亂真的
[00:07:20.000 --> 00:07:21.840]  哎呀真的你看看這幅圖畫
[00:07:21.840 --> 00:07:23.520]  今天你和我經常都看到
[00:07:23.520 --> 00:07:24.880]  以假亂真的
[00:07:24.880 --> 00:07:26.400]  都不知道哪樣真哪樣假的
[00:07:26.400 --> 00:07:27.800]  到今天這個世界
[00:07:27.800 --> 00:07:28.720]  我們看matrix
[00:07:28.720 --> 00:07:30.240]  看matrix reloaded
[00:07:30.240 --> 00:07:30.720]  哇
[00:07:30.720 --> 00:07:32.000]  在這個世界的時候
[00:07:32.000 --> 00:07:33.480]  都不知道你吃的那塊肉是真的
[00:07:33.480 --> 00:07:34.000]  還是假的
[00:07:34.000 --> 00:07:36.000]  電腦構成你的感覺
[00:07:36.000 --> 00:07:39.000]  為什麼這麼現代
[00:07:39.000 --> 00:07:40.480]  是呀真的好現代
[00:07:40.480 --> 00:07:42.480]  又是2000年又是現代
[00:07:42.480 --> 00:07:46.560]  那麼究竟保羅說這段話是在說預言
[00:07:46.560 --> 00:07:48.160]  還是說他當時
[00:07:48.160 --> 00:07:50.160]  在第一世紀的現象呢
[00:07:50.160 --> 00:07:52.000]  我相信這個有一個延續性
[00:07:52.000 --> 00:07:54.640]  人類的罪其實一直都是這樣下的
[00:07:54.640 --> 00:07:56.440]  不過花款就多一點點
[00:07:56.440 --> 00:07:59.680]  在每一個亂世的日子裡面
[00:07:59.680 --> 00:08:01.960]  都有這種我們說專愛自己
[00:08:01.960 --> 00:08:03.120]  貪愛錢財
[00:08:03.120 --> 00:08:04.280]  無情無義
[00:08:04.280 --> 00:08:04.960]  虛偽
[00:08:04.960 --> 00:08:05.560]  詐騙
[00:08:05.560 --> 00:08:07.360]  這些這樣的現象出現
[00:08:07.360 --> 00:08:08.400]  不過
[00:08:08.400 --> 00:08:11.360]  我們看回人類的文明在過去的2000年裡面
[00:08:11.360 --> 00:08:13.360]  實在是到了今天
[00:08:13.360 --> 00:08:15.760]  這種情況是越來越普遍
[00:08:15.760 --> 00:08:17.760]  成為普世的趨勢
[00:08:17.760 --> 00:08:19.440]  我們有打仗的時間
[00:08:19.440 --> 00:08:20.800]  人都是為了自己
[00:08:20.800 --> 00:08:22.920]  都覺得太平盛世的人會好一點
[00:08:22.920 --> 00:08:24.440]  但今天是太平盛世也好
[00:08:24.440 --> 00:08:25.200]  打仗也好
[00:08:25.200 --> 00:08:26.320]  到處都好
[00:08:26.320 --> 00:08:27.920]  都是向著這個方向
[00:08:27.920 --> 00:08:29.680]  而且越來越嚴重
[00:08:29.680 --> 00:08:31.600]  如果我們從一個文明進步的
[00:08:31.600 --> 00:08:33.600]  或者文明發展的歷史來講的時候
[00:08:33.600 --> 00:08:35.480]  我們說19世紀到20世紀
[00:08:35.480 --> 00:08:38.080]  實在是越來越嚴重這個情況
[00:08:38.480 --> 00:08:40.480]  或者我們可以歸根到底的
[00:08:40.480 --> 00:08:44.040]  是19世紀開始的資本主義的社會
[00:08:44.040 --> 00:08:46.360]  資本主義的經濟制度
[00:08:46.360 --> 00:08:47.360]  Capitalism
[00:08:47.360 --> 00:08:51.200]  是人類歷史裡面最自私的經濟制度
[00:08:51.200 --> 00:08:53.880]  也是最成功的經濟制度
[00:08:53.880 --> 00:08:55.160]  你知道嗎
[00:08:55.160 --> 00:08:56.600]  資本主義就是
[00:08:56.600 --> 00:08:59.080]  開宗明義赤裸裸地告訴你
[00:08:59.080 --> 00:09:00.080]  人不為己
[00:09:00.080 --> 00:09:00.840]  天誅地滅
[00:09:00.840 --> 00:09:02.160]  是為了自私
[00:09:02.160 --> 00:09:03.440]  所以可以拼搏
[00:09:03.440 --> 00:09:04.160]  可以去鬥的
[00:09:04.160 --> 00:09:05.040]  搶到的
[00:09:05.040 --> 00:09:06.200]  欠下的就是你了
[00:09:06.200 --> 00:09:06.960]  你只要
[00:09:07.480 --> 00:09:08.720]  有些遊戲規則
[00:09:08.720 --> 00:09:09.720]  你就可以拿
[00:09:09.720 --> 00:09:12.160]  所以無論是任何地方
[00:09:12.160 --> 00:09:13.600]  只要你是資本主義的地方
[00:09:13.600 --> 00:09:14.880]  你就可以發達的了
[00:09:14.880 --> 00:09:16.360]  不過在這個發達的背後
[00:09:16.360 --> 00:09:18.000]  付出了很多的代價
[00:09:18.000 --> 00:09:20.200]  人變得對貪愛潛在
[00:09:20.200 --> 00:09:21.280]  成為他的神
[00:09:21.280 --> 00:09:22.800]  錢成為神
[00:09:22.800 --> 00:09:25.040]  自私自利
[00:09:25.040 --> 00:09:28.040]  成為高舉名正言順
[00:09:28.040 --> 00:09:29.200]  可以做的事
[00:09:29.200 --> 00:09:31.560]  現在再不說什麼理想
[00:09:31.560 --> 00:09:33.280]  現在再不說為其他人
[00:09:33.280 --> 00:09:35.120]  以前說什麼大鑊飯也好
[00:09:35.120 --> 00:09:36.480]  什麼三面紅旗也好
[00:09:36.480 --> 00:09:37.480]  沒有了
[00:09:37.480 --> 00:09:39.400]  那些高理想的
[00:09:39.400 --> 00:09:40.800]  全部都窮了
[00:09:40.800 --> 00:09:42.880]  全部都是
[00:09:42.880 --> 00:09:44.440]  資本主義的
[00:09:44.440 --> 00:09:46.040]  自由競爭的地方
[00:09:46.040 --> 00:09:47.160]  全部都發達
[00:09:47.160 --> 00:09:48.840]  我相信
[00:09:48.840 --> 00:09:50.560]  實在是有些
[00:09:50.560 --> 00:09:53.840]  給我們一個很深的提醒
[00:09:53.840 --> 00:09:56.480]  耶穌基督來的日子近
[00:09:56.480 --> 00:09:59.720]  所以保羅說在末後的時間
[00:09:59.720 --> 00:10:01.280]  這些現象你都見到
[00:10:01.280 --> 00:10:04.040]  這些現象不是2000年前的現象
[00:10:04.040 --> 00:10:05.320]  今天你和我打開報紙
[00:10:05.320 --> 00:10:07.000]  剛才說我們打開三機
[00:10:07.000 --> 00:10:08.080]  我們打開電視機
[00:10:08.080 --> 00:10:10.440]  都見到在我們的新聞裡面出現
[00:10:10.440 --> 00:10:14.560]  早先的美國所謂的正義之戰
[00:10:14.560 --> 00:10:15.480]  打伊拉克
[00:10:15.480 --> 00:10:18.040]  搞到現在伊拉克殘局
[00:10:18.040 --> 00:10:19.040]  不知道怎麼收拾
[00:10:19.040 --> 00:10:22.560]  到底在巴勒斯坦
[00:10:22.560 --> 00:10:25.080]  這些所謂派錢的和平秀
[00:10:25.080 --> 00:10:27.440]  甚至好像我們香港
[00:10:27.440 --> 00:10:28.760]  現在這幾天
[00:10:28.760 --> 00:10:30.640]  風雲變幻
[00:10:30.640 --> 00:10:33.080]  這個23條自從7月1號
[00:10:33.080 --> 00:10:34.840]  這種遊行之後
[00:10:35.800 --> 00:10:37.080]  產生整個社會
[00:10:37.080 --> 00:10:39.920]  一種很強的風雲變幻
[00:10:39.920 --> 00:10:42.200]  我們田北俊先生走上北京
[00:10:42.200 --> 00:10:44.120]  接著這三天
[00:10:44.120 --> 00:10:45.480]  真的沒辦法可以猜到
[00:10:45.480 --> 00:10:46.840]  什麼事情發生
[00:10:46.840 --> 00:10:49.040]  因為7月9號是地獄毒
[00:10:49.040 --> 00:10:50.200]  大家都知道
[00:10:50.200 --> 00:10:51.560]  關心香港的朋友
[00:10:51.560 --> 00:10:52.320]  我想大英姐妹
[00:10:52.320 --> 00:10:53.560]  我想你們都會知道
[00:10:53.560 --> 00:10:55.000]  你真的上午聽新聞
[00:10:55.000 --> 00:10:57.120]  都不知道下午晚上的新聞是怎麼樣
[00:10:57.120 --> 00:10:59.520]  七國禁亂
[00:10:59.520 --> 00:11:00.560]  我所謂七國禁亂
[00:11:00.560 --> 00:11:02.200]  真的不是誇張
[00:11:02.200 --> 00:11:04.360]  真的是戰國的時代
[00:11:04.360 --> 00:11:05.880]  戰國裡面所用的手段
[00:11:05.880 --> 00:11:07.400]  全部在香港都出現
[00:11:07.400 --> 00:11:08.520]  由政黨到政府
[00:11:08.520 --> 00:11:09.960]  由政府到中央的
[00:11:09.960 --> 00:11:11.080]  北京的政府
[00:11:11.080 --> 00:11:11.960]  到民眾之間
[00:11:11.960 --> 00:11:12.960]  大家在這裡
[00:11:12.960 --> 00:11:15.000]  有合縱有連橫
[00:11:15.000 --> 00:11:16.360]  有棄居保稅
[00:11:16.360 --> 00:11:18.720]  有些人棄稅保居
[00:11:18.720 --> 00:11:20.960]  什麼都可以做得出
[00:11:20.960 --> 00:11:23.160]  這個就是所說的
[00:11:23.160 --> 00:11:25.240]  末後的日子
[00:11:25.240 --> 00:11:26.960]  保羅在這九節聖經裡面
[00:11:26.960 --> 00:11:29.360]  描述了這一幅圖畫
[00:11:29.360 --> 00:11:32.360]  我相信不只是想講悲觀的事實
[00:11:33.360 --> 00:11:35.360]  接著我相信
[00:11:35.360 --> 00:11:37.360]  提摩泰接到這封信的時候
[00:11:37.360 --> 00:11:38.360]  那怎麼辦
[00:11:38.360 --> 00:11:39.360]  作為基督徒怎麼辦
[00:11:39.360 --> 00:11:40.360]  保羅說不要緊
[00:11:40.360 --> 00:11:42.360]  日子是這樣
[00:11:42.360 --> 00:11:43.360]  預料了
[00:11:43.360 --> 00:11:45.360]  不過基督徒
[00:11:45.360 --> 00:11:49.360]  仍然可以在這樣的日子裡面
[00:11:49.360 --> 00:11:51.360]  站立得宏
[00:11:51.360 --> 00:11:54.360]  做逐流的清泉
[00:11:54.360 --> 00:11:56.360]  有什麼秘訣呢
[00:11:56.360 --> 00:11:58.360]  在第十節
[00:11:58.360 --> 00:12:00.360]  到第十七節裡面
[00:12:00.360 --> 00:12:03.360]  我相信保羅用了兩個
[00:12:03.360 --> 00:12:06.360]  很重要的提醒給提摩泰
[00:12:06.360 --> 00:12:08.360]  我一路研究這段聖經
[00:12:08.360 --> 00:12:09.360]  一路看的時候
[00:12:09.360 --> 00:12:10.360]  我心裡特別的感動
[00:12:10.360 --> 00:12:12.360]  今早想和弟兄姊妹說
[00:12:12.360 --> 00:12:15.360]  我感覺到這兩個的挑戰和要求
[00:12:15.360 --> 00:12:18.360]  也是對我們城北華人教會
[00:12:18.360 --> 00:12:20.360]  我們城北堂的弟兄姊妹
[00:12:20.360 --> 00:12:21.360]  每一個人的要求
[00:12:21.360 --> 00:12:23.360]  更加當然對我們做牧者的
[00:12:23.360 --> 00:12:25.360]  更大的要求
[00:12:25.360 --> 00:12:26.360]  兩個的要求
[00:12:26.360 --> 00:12:29.360]  才可以在這個亂七八糟的世界裡面
[00:12:29.360 --> 00:12:32.360]  仍然做到清泉
[00:12:32.360 --> 00:12:34.360]  第一是什麼呢
[00:12:34.360 --> 00:12:36.360]  很奇怪
[00:12:36.360 --> 00:12:38.360]  保羅用他自己的生命
[00:12:38.360 --> 00:12:40.360]  作為樣板
[00:12:40.360 --> 00:12:42.360]  這個留意有兩次的聖經
[00:12:42.360 --> 00:12:43.360]  保羅說得很直接
[00:12:43.360 --> 00:12:44.360]  直接到我們覺得
[00:12:44.360 --> 00:12:47.360]  有點像牙刷那樣
[00:12:47.360 --> 00:12:49.360]  第十節
[00:12:49.360 --> 00:12:50.360]  保羅一開始就說
[00:12:50.360 --> 00:12:53.360]  但你已經服從了我的教訓
[00:12:53.360 --> 00:12:54.360]  品行自向
[00:12:54.360 --> 00:12:55.360]  信心寬容
[00:12:55.360 --> 00:12:56.360]  愛心忍耐
[00:12:56.360 --> 00:12:57.360]  跟著他就說
[00:12:57.360 --> 00:12:59.360]  你見到我在安提
[00:12:59.360 --> 00:13:00.360]  我在以哥廉
[00:13:00.360 --> 00:13:01.360]  在努斯德
[00:13:01.360 --> 00:13:02.360]  這些歷史的情況
[00:13:02.360 --> 00:13:06.360]  你見到我是怎樣的為主仇父
[00:13:06.360 --> 00:13:07.360]  很奇怪
[00:13:07.360 --> 00:13:08.360]  保羅叫提摩太
[00:13:08.360 --> 00:13:10.360]  你看看我
[00:13:10.360 --> 00:13:12.360]  你看看我
[00:13:12.360 --> 00:13:14.360]  你已經服從了我教訓
[00:13:14.360 --> 00:13:15.360]  這個黃河本的譯法
[00:13:15.360 --> 00:13:17.360]  就好像很霸道
[00:13:17.360 --> 00:13:20.360]  新譯本也可以比較松一點
[00:13:20.360 --> 00:13:23.360]  他說你已經瞭解了我的教訓
[00:13:23.360 --> 00:13:24.360]  不只是服從我的教訓
[00:13:24.360 --> 00:13:26.360]  瞭解就太松了
[00:13:26.360 --> 00:13:27.360]  原文的意思是
[00:13:27.360 --> 00:13:29.360]  壓榨於兩者之間
[00:13:29.360 --> 00:13:30.360]  如果我們用廣東話來譯
[00:13:30.360 --> 00:13:32.360]  就是說你跟得很貼
[00:13:32.360 --> 00:13:33.360]  我的教訓
[00:13:33.360 --> 00:13:34.360]  我的人格
[00:13:34.360 --> 00:13:35.360]  我的表現
[00:13:35.360 --> 00:13:36.360]  我的愛心
[00:13:36.360 --> 00:13:37.360]  我的寬容
[00:13:37.360 --> 00:13:38.360]  這些我所有的東西
[00:13:38.360 --> 00:13:40.360]  你跟得很貼
[00:13:40.360 --> 00:13:42.360]  這個是你要的方向
[00:13:42.360 --> 00:13:43.360]  有時候我們說
[00:13:43.360 --> 00:13:44.360]  哇 保羅怎麼這麼牙刷
[00:13:44.360 --> 00:13:45.360]  叫提摩太學他
[00:13:45.360 --> 00:13:46.360]  不單止說一次
[00:13:46.360 --> 00:13:48.360]  十四節再說
[00:13:48.360 --> 00:13:49.360]  他說
[00:13:49.360 --> 00:13:50.360]  但你所學的
[00:13:50.360 --> 00:13:51.360]  所確信的
[00:13:51.360 --> 00:13:52.360]  要傳在心裡面
[00:13:52.360 --> 00:13:55.360]  因為你知道是跟誰學的
