
[00:00:00.000 --> 00:00:05.560]  跟著余克遜家從事砌村工作已經28年
[00:07:26.800 --> 00:07:29.800]  在本地在遠方在海外
[00:07:29.800 --> 00:07:32.800]  在天涯的國宣傳國有
[00:07:32.800 --> 00:07:34.800]  好多人圍傳
[00:07:34.800 --> 00:07:36.800]  好多人無人能救
[00:07:36.800 --> 00:07:38.800]  所以最初的宣告
[00:07:38.800 --> 00:07:40.800]  不要忘記這個遺像
[00:07:40.800 --> 00:07:42.800]  是二千年前的遺像
[00:07:42.800 --> 00:07:44.800]  現在我們親眼看到
[00:07:44.800 --> 00:07:46.800]  是仍然的
[00:07:46.800 --> 00:07:49.800]  在我們的眼前仍然的
[00:07:49.800 --> 00:07:52.800]  感謝撒美主
[00:07:52.800 --> 00:07:54.800]  這個國聖我想到
[00:07:54.800 --> 00:07:56.800]  在上星期在台北
[00:07:56.800 --> 00:08:00.800]  有萬人敬拜撒美大會
[00:08:00.800 --> 00:08:03.800]  第一天就有一萬人參加
[00:08:03.800 --> 00:08:07.800]  第二天台灣的颱風就出來了
[00:08:07.800 --> 00:08:09.800]  你們聽到沒有
[00:08:09.800 --> 00:08:12.800]  大雨大到要六千人
[00:08:12.800 --> 00:08:14.800]  他們不用遮的
[00:08:14.800 --> 00:08:17.800]  有人遮了也不用
[00:08:17.800 --> 00:08:19.800]  放在一邊被雨淋
[00:08:19.800 --> 00:08:21.800]  在那邊歌唱撒美
[00:08:21.800 --> 00:08:23.800]  是很感動的
[00:08:23.800 --> 00:08:26.800]  他們的忠言是敬拜撒美
[00:08:26.800 --> 00:08:29.800]  第三天風雨更加厲害
[00:08:29.800 --> 00:08:32.800]  但也有四千人在那邊
[00:08:32.800 --> 00:08:38.800]  是真的像風雨來宣佈救人的盛典
[00:08:38.800 --> 00:08:40.800]  非常非常寶貴
[00:08:40.800 --> 00:08:42.800]  我們看第四個遺像
[00:08:42.800 --> 00:08:46.800]  第四個遺像就是第十四張
[00:08:46.800 --> 00:08:49.800]  十四張是天上的石
[00:08:49.800 --> 00:08:52.800]  在山上有十四萬四千人
[00:08:52.800 --> 00:08:54.800]  他們在那邊大聲歌唱
[00:08:54.800 --> 00:08:56.800]  聲音是怎樣呢
[00:08:56.800 --> 00:09:01.800]  在那邊形容是很像探禽的聲音
[00:09:01.800 --> 00:09:03.800]  也是大類的聲音
[00:09:03.800 --> 00:09:05.800]  又好像種水的聲音
[00:09:05.800 --> 00:09:07.800]  種水的聲音表示很雄壯
[00:09:07.800 --> 00:09:10.800]  大類的聲音很響亮
[00:09:10.800 --> 00:09:12.800]  那個聲音是禽聲
[00:09:12.800 --> 00:09:14.800]  是很悠揚動情的
[00:09:14.800 --> 00:09:16.800]  在那邊飛行在一起
[00:09:16.800 --> 00:09:18.800]  又雄壯又動情
[00:09:18.800 --> 00:09:20.800]  在這樣的情況下
[00:09:20.800 --> 00:09:22.800]  十四萬四千人在那邊歌唱
[00:09:22.800 --> 00:09:24.800]  他們是誰呢
[00:09:24.800 --> 00:09:26.800]  他們是跟隨羔羊的人
[00:09:26.800 --> 00:09:28.800]  在四字上說
[00:09:28.800 --> 00:09:30.800]  無論羔羊王哪次去
[00:09:30.800 --> 00:09:32.800]  他們都跟隨他
[00:09:32.800 --> 00:09:35.800]  他們說很寶貴很寶貴
[00:09:35.800 --> 00:09:37.800]  感謝主
[00:09:37.800 --> 00:09:40.800]  這班人在生前在世上的時候
[00:09:40.800 --> 00:09:42.800]  緊緊跟隨主
[00:09:42.800 --> 00:09:45.800]  主所行走的道路
[00:09:45.800 --> 00:09:47.800]  都是他們的道路
[00:09:47.800 --> 00:09:50.800]  他們都是行走建政
[00:09:50.800 --> 00:09:52.800]  川普的道路
[00:09:52.800 --> 00:09:55.800]  他們往遠方跟著他
[00:09:55.800 --> 00:09:57.800]  來為主做建政
[00:09:57.800 --> 00:09:59.800]  非常非常寶貴
[00:09:59.800 --> 00:10:01.800]  香港有多少宣家寺
[00:10:01.800 --> 00:10:03.800]  有九十二位
[00:10:03.800 --> 00:10:06.800]  我們在初期的時候才想到的
[00:10:06.800 --> 00:10:09.800]  香港真的有九十二位的領袖
[00:10:09.800 --> 00:10:11.800]  願意奉獻自己
[00:10:11.800 --> 00:10:13.800]  跟隨主
[00:10:13.800 --> 00:10:15.800]  主要他們往哪裏走
[00:10:15.800 --> 00:10:17.800]  真的有這麼多人
[00:10:17.800 --> 00:10:20.800]  現在問全世界有多少宣家寺
[00:10:20.800 --> 00:10:22.800]  大概有七萬六千
[00:10:22.800 --> 00:10:24.800]  全世界各國的宣家寺
[00:10:24.800 --> 00:10:26.800]  一個大隊伍
[00:10:26.800 --> 00:10:30.800]  來向全世界各地各方各民各族
[00:10:30.800 --> 00:10:32.800]  宣佈人
[00:10:32.800 --> 00:10:34.800]  這是基督的愛
[00:10:34.800 --> 00:10:35.800]  釋迦的愛
[00:10:35.800 --> 00:10:38.800]  聖靈的引導出土
[00:10:38.800 --> 00:10:40.800]  所產生的果實
[00:10:40.800 --> 00:10:43.800]  無論你往哪裏走
[00:10:43.800 --> 00:10:45.800]  他都跟著你
[00:10:45.800 --> 00:10:48.800]  然後最後一章
[00:10:48.800 --> 00:10:52.800]  就是修國的原則
[00:10:52.800 --> 00:10:55.800]  在我的弟子丹上面
[00:10:55.800 --> 00:10:59.800]  天使拍出來的佛像
[00:10:59.800 --> 00:11:02.800]  坐在魂上的印子
[00:11:02.800 --> 00:11:04.800]  在耶穌基督
[00:11:04.800 --> 00:11:06.800]  耶穌基督在永遠的魂彩上
[00:11:07.800 --> 00:11:09.800]  天使向著
[00:11:09.800 --> 00:11:11.800]  拍出來的佛像說
[00:11:11.800 --> 00:11:13.800]  你愛將來到
[00:11:13.800 --> 00:11:16.800]  印在地上
[00:11:16.800 --> 00:11:18.800]  就是地上
[00:11:18.800 --> 00:11:20.800]  抱在地上
[00:11:20.800 --> 00:11:22.800]  然後就修國
[00:11:22.800 --> 00:11:24.800]  這是修國的意義
[00:11:24.800 --> 00:11:28.800]  應該是我們今天之中的焦點
[00:11:28.800 --> 00:11:33.800]  跟著修國的時候
[00:11:33.800 --> 00:11:35.800]  為甚麼要修國
[00:11:35.800 --> 00:11:40.800]  因為地上的裝甲已經熟透了
[00:11:40.800 --> 00:11:43.800]  機會已經到處都是
[00:11:43.800 --> 00:11:44.800]  耶穌基督說
[00:11:44.800 --> 00:11:48.800]  你們要向舉目向天換愛
[00:11:48.800 --> 00:11:51.800]  裝甲已經熟了
[00:11:51.800 --> 00:11:53.800]  所以耶穌跟著說
[00:11:53.800 --> 00:11:55.800]  你們不是說到修國的時候
[00:11:55.800 --> 00:11:56.800]  還有四個月
[00:11:56.800 --> 00:11:58.800]  他們是用肉眼看
[00:11:58.800 --> 00:12:00.800]  用身體的眼睛來看
[00:12:00.800 --> 00:12:02.800]  用普通的眼光來看
[00:12:02.800 --> 00:12:04.800]  還有四個月之後
[00:12:04.800 --> 00:12:06.800]  我們坐著等
[00:12:06.800 --> 00:12:08.800]  現在不用做了
[00:12:08.800 --> 00:12:09.800]  因為沒有機會
[00:12:09.800 --> 00:12:10.800]  不可能的
[00:12:10.800 --> 00:12:12.800]  算了我們不用做了
[00:12:12.800 --> 00:12:13.800]  但耶穌說
[00:12:13.800 --> 00:12:14.800]  舉目
[00:12:14.800 --> 00:12:17.800]  你是舉在信心的眼光去看
[00:12:17.800 --> 00:12:18.800]  這樣看的時候
[00:12:18.800 --> 00:12:20.800]  結論不同了
[00:12:20.800 --> 00:12:23.800]  裝甲已經熟了
[00:12:23.800 --> 00:12:24.800]  跟著修國
[00:12:24.800 --> 00:12:26.800]  裝甲已經熟了
[00:12:26.800 --> 00:12:29.800]  裝甲環繞我們近處遠處
[00:12:29.800 --> 00:12:31.800]  所以七次領會的目的是甚麼
[00:12:31.800 --> 00:12:32.800]  大家一起
[00:12:32.800 --> 00:12:34.800]  彼此的名賴
[00:12:34.800 --> 00:12:35.800]  再接再來
[00:12:35.800 --> 00:12:37.800]  去吹扶揚
[00:12:37.800 --> 00:12:38.800]  近處遠處
[00:12:38.800 --> 00:12:40.800]  所以七次領會
[00:12:40.800 --> 00:12:42.800]  是與宣太的圍繞有關的
[00:12:42.800 --> 00:12:44.800]  與宣教士有關的
[00:12:44.800 --> 00:12:45.800]  與每一個大兄姐們
[00:12:45.800 --> 00:12:46.800]  都是那個時候
[00:12:46.800 --> 00:12:47.800]  領會的時候
[00:12:47.800 --> 00:12:49.800]  一年一次的時候
[00:12:49.800 --> 00:12:52.800]  再一次提醒自己
[00:12:52.800 --> 00:12:55.800]  再一次強化自己
[00:12:55.800 --> 00:12:57.800]  吹扶揚的心智
[00:12:57.800 --> 00:12:59.800]  再一次將我們的眼睛
[00:12:59.800 --> 00:13:01.800]  注定在自己的身上
[00:13:01.800 --> 00:13:02.800]  仰望它
[00:13:02.800 --> 00:13:03.800]  同時舉目
[00:13:03.800 --> 00:13:05.800]  提醒周圍的所有
[00:13:05.800 --> 00:13:07.800]  將我們吹扶揚的心智
[00:13:07.800 --> 00:13:08.800]  堅強起來
[00:13:08.800 --> 00:13:10.800]  再次驕傲起來
[00:13:10.800 --> 00:13:12.800]  這個每年一次的
[00:13:12.800 --> 00:13:14.800]  七次領會的目的
[00:13:14.800 --> 00:13:15.800]  所以應該得到
[00:13:15.800 --> 00:13:18.800]  宣太圍繞的重視
[00:13:18.800 --> 00:13:19.800]  這個是大使命
[00:13:19.800 --> 00:13:21.800]  重大的責任
[00:13:21.800 --> 00:13:22.800]  使命感謝主
[00:13:22.800 --> 00:13:23.800]  修國
[00:13:23.800 --> 00:13:25.800]  裝甲有機會
[00:13:25.800 --> 00:13:26.800]  有機會
[00:13:26.800 --> 00:13:27.800]  甚麼人去修國
[00:13:27.800 --> 00:13:28.800]  裝甲呢
[00:13:28.800 --> 00:13:30.800]  這一段的前面的一小段
[00:13:30.800 --> 00:13:33.800]  就是修國裝甲的意義
[00:13:33.800 --> 00:13:34.800]  就是前面的一小段
[00:13:34.800 --> 00:13:37.800]  從十三節開始
[00:13:37.800 --> 00:13:38.800]  他就說
[00:13:38.800 --> 00:13:40.800]  天上有大聖人
[00:13:40.800 --> 00:13:42.800]  又是一個佛像
[00:13:42.800 --> 00:13:44.800]  華為主義裡面已死的人
[00:13:44.800 --> 00:13:45.800]  又活了
[00:13:45.800 --> 00:13:46.800]  為甚麼
[00:13:46.800 --> 00:13:49.800]  因為他們認識了自己的老父
[00:13:49.800 --> 00:13:51.800]  並且他們做功的過後
[00:13:51.800 --> 00:13:53.800]  吹著他們
[00:13:53.800 --> 00:13:55.800]  那麼這班人是誰呢
[00:13:55.800 --> 00:13:57.800]  他們說修國
[00:13:57.800 --> 00:13:58.800]  我相信
[00:13:58.800 --> 00:14:00.800]  這班人跟你去修國
[00:14:00.800 --> 00:14:01.800]  有甚麼關係
[00:14:01.800 --> 00:14:02.800]  意思是說
[00:14:02.800 --> 00:14:03.800]  主修國
[00:14:03.800 --> 00:14:05.800]  不是主自己去修國
[00:14:05.800 --> 00:14:07.800]  主有同工
[00:14:07.800 --> 00:14:08.800]  感謝主
[00:14:08.800 --> 00:14:10.800]  很多人願意獻上自己
[00:14:10.800 --> 00:14:12.800]  與同工來傳播音
[00:14:12.800 --> 00:14:13.800]  這班人
[00:14:13.800 --> 00:14:14.800]  最後為了傳播音
[00:14:14.800 --> 00:14:17.800]  供應他們生命的人
[00:14:17.800 --> 00:14:19.800]  所以天上有大聖人
[00:14:19.800 --> 00:14:21.800]  聖人說
[00:14:21.800 --> 00:14:23.800]  他們認識了自己的老父
[00:14:23.800 --> 00:14:25.800]  做功的過後
[00:14:25.800 --> 00:14:26.800]  吹著他們
[00:14:26.800 --> 00:14:27.800]  他們的人生
[00:14:27.800 --> 00:14:29.800]  他們的奉獻
[00:14:29.800 --> 00:14:31.800]  不落空
[00:14:31.800 --> 00:14:33.800]  傳到永遠
[00:14:33.800 --> 00:14:35.800]  永遠的過後
[00:14:35.800 --> 00:14:37.800]  與主同工
[00:14:37.800 --> 00:14:39.800]  終界已經熟了
[00:14:39.800 --> 00:14:41.800]  可以修國了
[00:14:41.800 --> 00:14:42.800]  所以在這次
[00:14:42.800 --> 00:14:44.800]  我們特別想到
[00:14:44.800 --> 00:14:46.800]  在《針印書》
[00:14:46.800 --> 00:14:47.800]  九月
[00:14:47.800 --> 00:14:50.800]  《針印書》第十章第五節
[00:14:50.800 --> 00:14:51.800]  有句話
[00:14:51.800 --> 00:14:53.800]  是修國的時候
[00:14:53.800 --> 00:14:55.800]  沉睡的人
[00:14:55.800 --> 00:14:58.800]  是羞恥之子
[00:14:58.800 --> 00:15:01.800]  羞恥之子
[00:15:01.800 --> 00:15:03.800]  修國的時候
[00:15:03.800 --> 00:15:05.800]  很多人很忙
[00:15:05.800 --> 00:15:06.800]  積極努力去修國
[00:15:06.800 --> 00:15:08.800]  他在那裏睡覺
[00:15:08.800 --> 00:15:09.800]  睡醒了
[00:15:09.800 --> 00:15:10.800]  他看見
[00:15:10.800 --> 00:15:12.800]  甚麼都好了
[00:15:12.800 --> 00:15:13.800]  或者
[00:15:13.800 --> 00:15:14.800]  他說
[00:15:14.800 --> 00:15:15.800]  真是幸運
[00:15:15.800 --> 00:15:16.800]  不讓我做
[00:15:16.800 --> 00:15:17.800]  其他人都做
[00:15:17.800 --> 00:15:19.800]  因為他這樣
[00:15:19.800 --> 00:15:21.800]  真是不知羞恥
[00:15:21.800 --> 00:15:22.800]  但你說
[00:15:22.800 --> 00:15:24.800]  他是羞恥之子
[00:15:24.800 --> 00:15:25.800]  哎呀
[00:15:25.800 --> 00:15:26.800]  機會過了
[00:15:26.800 --> 00:15:28.800]  我沒份
[00:15:28.800 --> 00:15:29.800]  我沒份
[00:15:29.800 --> 00:15:31.800]  在這個大的修國裏面
[00:15:31.800 --> 00:15:32.800]  我沒份
[00:15:32.800 --> 00:15:33.800]  羞恥
[00:15:33.800 --> 00:15:35.800]  滿面羞恥
[00:15:35.800 --> 00:15:36.800]  我們不願意
[00:15:36.800 --> 00:15:38.800]  在這個修國
[00:15:38.800 --> 00:15:40.800]  在這個大的時光上
[00:15:40.800 --> 00:15:41.800]  有羞恥
[00:15:41.800 --> 00:15:43.800]  有慚愧
[00:15:43.800 --> 00:15:45.800]  我們願意將自己擺上
[00:15:45.800 --> 00:15:47.800]  在這裏被主洗了
[00:15:47.800 --> 00:15:49.800]  主要淒憐
[00:15:49.800 --> 00:15:50.800]  主說
[00:15:50.800 --> 00:15:53.800]  我可以淒憐睡夢
[00:15:53.800 --> 00:15:54.800]  在這個時候
[00:15:54.800 --> 00:15:55.800]  我想我要祈禱
[00:15:55.800 --> 00:15:57.800]  祈禱為誰祈禱呢
[00:15:57.800 --> 00:16:00.800]  為三種人祈禱
[00:16:00.800 --> 00:16:01.800]  第一
[00:16:01.800 --> 00:16:03.800]  就是為
[00:16:03.800 --> 00:16:05.800]  願意
[00:16:05.800 --> 00:16:08.800]  在過去已經將自己奉獻
[00:16:08.800 --> 00:16:10.800]  做宣教士
[00:16:10.800 --> 00:16:11.800]  第二種人
[00:16:11.800 --> 00:16:12.800]  就是
[00:16:12.800 --> 00:16:13.800]  是去考慮考慮的
[00:16:13.800 --> 00:16:14.800]  考慮的
[00:16:14.800 --> 00:16:15.800]  是思想的
[00:16:15.800 --> 00:16:16.800]  要感動
[00:16:16.800 --> 00:16:19.800]  但是沒曾清楚上的步驟
[00:16:19.800 --> 00:16:20.800]  所以願意
[00:16:20.800 --> 00:16:21.800]  有個願意的心
[00:16:21.800 --> 00:16:24.800]  是去尋求
[00:16:24.800 --> 00:16:25.800]  這種人
[00:16:25.800 --> 00:16:26.800]  第三種人
[00:16:26.800 --> 00:16:29.800]  就是願意在全部人的事情上支持
[00:16:29.800 --> 00:16:32.800]  用金錢代禱來支持
[00:16:32.800 --> 00:16:34.800]  代禱的那一天
[00:16:34.800 --> 00:16:35.800]  他已經將
[00:16:35.800 --> 00:16:37.800]  二十位宣教士的情況
[00:16:37.800 --> 00:16:38.800]  知道很清楚
[00:16:38.800 --> 00:16:40.800]  所以他不僅是在這裏代禱
[00:16:40.800 --> 00:16:42.800]  我相信他在家裏也是代禱
[00:16:42.800 --> 00:16:43.800]  在代禱的時候
[00:16:43.800 --> 00:16:45.800]  每一位每一位都來代禱
[00:16:45.800 --> 00:16:47.800]  如果有位宣教士坐在這裏
[00:16:47.800 --> 00:16:49.800]  我相信各國的師母和才子
[00:16:49.800 --> 00:16:51.800]  都會傾聽和祈禱
[00:16:51.800 --> 00:16:52.800]  心中的安慰
