
[00:00:00.000 --> 00:00:02.000]  各位電影節目我們今天很感恩
[00:04:01.000 --> 00:04:06.000]  這個訊息提醒我們追求活出義人的生活
[00:04:06.000 --> 00:04:10.000]  明白敬畏神是叫我們誠義
[00:04:10.000 --> 00:04:13.000]  因此活出義人的生活
[00:04:13.000 --> 00:04:16.000]  特別是在言語上緊守自己
[00:04:16.000 --> 00:04:20.000]  這是這段經文一個很重要的方向
[00:04:20.000 --> 00:04:22.000]  在這段經文裏面
[00:04:22.000 --> 00:04:24.000]  其中一句說話很鮮明地提出
[00:04:24.000 --> 00:04:26.000]  來勸告我們
[00:04:26.000 --> 00:04:29.000]  如果要能夠活出義人的生活
[00:04:29.000 --> 00:04:31.000]  要留心這句說話
[00:04:31.000 --> 00:04:34.000]  第十章第十九節大家一起讀出來
[00:04:34.000 --> 00:04:38.000]  多言多語難免有失
[00:04:38.000 --> 00:04:42.000]  因俗去信才是明智
[00:04:42.000 --> 00:04:45.000]  一讀到多言多語的時候
[00:04:45.000 --> 00:04:47.000]  可能你都會會心微笑
[00:04:47.000 --> 00:04:50.000]  因為很多時候都是這樣
[00:04:50.000 --> 00:04:52.000]  包括自己
[00:04:52.000 --> 00:04:55.000]  有時候會發覺多言多語
[00:04:55.000 --> 00:04:58.000]  有時候都好像控制不了自己的舌頭
[00:04:58.000 --> 00:05:03.000]  但聖經就說多言多語難免會出現過失
[00:05:03.000 --> 00:05:08.000]  約束咀唇才是明智
[00:05:08.000 --> 00:05:10.000]  有人說笑
[00:05:10.000 --> 00:05:13.000]  他說我們每個人的鼻做
[00:05:13.000 --> 00:05:15.000]  有些特別的地方
[00:05:15.000 --> 00:05:18.000]  我們每個人有多少隻耳朵
[00:05:18.000 --> 00:05:20.000]  兩隻耳朵
[00:05:20.000 --> 00:05:21.000]  有多少隻眼
[00:05:21.000 --> 00:05:23.000]  兩隻眼
[00:05:23.000 --> 00:05:25.000]  有多少個口
[00:05:25.000 --> 00:05:28.000]  為什麼不是兩個口
[00:05:28.000 --> 00:05:31.000]  在神的創造裏面
[00:05:31.000 --> 00:05:33.000]  似乎帶給我們一個訊息
[00:05:33.000 --> 00:05:40.000]  說話是要經過一種審慎的表達
[00:05:40.000 --> 00:05:42.000]  你要多看
[00:05:42.000 --> 00:05:44.000]  因為你有兩隻眼睛
[00:05:44.000 --> 00:05:46.000]  多聽
[00:05:46.000 --> 00:05:48.000]  然後謹慎說話
[00:05:48.000 --> 00:05:51.000]  你說話的時候都不是馬上可以說到
[00:05:51.000 --> 00:05:53.000]  你發覺都要從從關卡
[00:05:53.000 --> 00:05:55.000]  舌頭想發聲音
[00:05:55.000 --> 00:05:57.000]  然後前面有牙齒
[00:05:57.000 --> 00:05:59.000]  然後有咀唇
[00:05:59.000 --> 00:06:02.000]  然後你才可以發出聲音
[00:06:02.000 --> 00:06:04.000]  好像提醒我們要謹慎
[00:06:04.000 --> 00:06:06.000]  我們所要說的說話
[00:06:06.000 --> 00:06:11.000]  免得在匆忙當中隨便說話
[00:06:11.000 --> 00:06:12.000]  你發覺在聖經
[00:06:12.000 --> 00:06:16.000]  阿國書第一章說到關於說話的事情
[00:06:16.000 --> 00:06:17.000]  一句說話你們一定記得的
[00:06:17.000 --> 00:06:19.000]  一章十九節
[00:06:19.000 --> 00:06:21.000]  聖經就提醒我們
[00:06:21.000 --> 00:06:24.000]  你們要快快的聽
[00:06:24.000 --> 00:06:26.000]  慢慢的說
[00:06:26.000 --> 00:06:30.000]  慢慢的動腦
[00:06:30.000 --> 00:06:32.000]  聖經提醒我們要留心
[00:06:32.000 --> 00:06:37.000]  不是說我們不可以說多點
[00:06:37.000 --> 00:06:39.000]  而是提到在過程當中
[00:06:39.000 --> 00:06:43.000]  你要更加留心去聽
[00:06:43.000 --> 00:06:45.000]  當你更加明白別人所說
[00:06:45.000 --> 00:06:49.000]  更加看到實際的處境是怎樣
[00:06:49.000 --> 00:06:50.000]  小心的觀察
[00:06:50.000 --> 00:06:55.000]  你就能夠說適當的話
[00:06:55.000 --> 00:07:02.000]  你才會發覺有空間給自己去過濾那些惡言
[00:07:02.000 --> 00:07:05.000]  過濾一些自己內心都不察覺有的
[00:07:05.000 --> 00:07:09.000]  一些錯誤的或者虛假的動機
[00:07:09.000 --> 00:07:12.000]  你知道我們很多時候都很懂得說話
[00:07:12.000 --> 00:07:14.000]  但有些時候在你想不到的時候
[00:07:14.000 --> 00:07:16.000]  在很急躁的時候
[00:07:16.000 --> 00:07:21.000]  有時候就會用一些謊言來掩飾自己
[00:07:21.000 --> 00:07:22.000]  不是呀不是呀
[00:07:22.000 --> 00:07:24.000]  我其實剛剛走過而已
[00:07:24.000 --> 00:07:26.000]  其實你早就計劃走過了
[00:07:26.000 --> 00:07:28.000]  預備做某些事情
[00:07:28.000 --> 00:07:30.000]  當你在急躁的時候
[00:07:30.000 --> 00:07:33.000]  你會發覺裡面會出現一種危險
[00:07:33.000 --> 00:07:36.000]  就用一些謊言來掩飾自己
[00:07:36.000 --> 00:07:38.000]  又或者某些情況你發覺
[00:07:38.000 --> 00:07:43.000]  有些地方你很想得到對方的歡心
[00:07:43.000 --> 00:07:46.000]  所以有時候一說的時候
[00:07:46.000 --> 00:07:49.000]  就不知不覺用一些討好的說話
[00:07:49.000 --> 00:07:56.000]  但其實背後是想去操控對方對你的印象
[00:07:56.000 --> 00:07:59.000]  請你提醒我們要留心
[00:07:59.000 --> 00:08:04.000]  要留心在內心裡面去謹慎自己所說的話
[00:08:04.000 --> 00:08:09.000]  我再說不是說我們不可以很開懷地說話
[00:08:09.000 --> 00:08:14.000]  重要的是你裡面很知道自己說什麼
[00:08:14.000 --> 00:08:16.000]  你就適當地說
[00:08:16.000 --> 00:08:19.000]  謹慎地表達
[00:08:19.000 --> 00:08:20.000]  在曾經另一處地方
[00:08:20.000 --> 00:08:22.000]  剛才提及《雅各書》
[00:08:22.000 --> 00:08:24.000]  你記得《雅各書》裡面有一句話
[00:08:24.000 --> 00:08:27.000]  常常都有人提出
[00:08:27.000 --> 00:08:29.000]  《雅各書》三章二節
[00:08:29.000 --> 00:08:33.000]  他說原來我們在許多事上都有過失
[00:08:33.000 --> 00:08:35.000]  這是事實
[00:08:35.000 --> 00:08:39.000]  若有人在話語上沒有過失
[00:08:39.000 --> 00:08:41.000]  他就是完全人
[00:08:41.000 --> 00:08:47.000]  也能拿住自己的全身
[00:08:47.000 --> 00:08:51.000]  所以提到自制
[00:08:51.000 --> 00:08:55.000]  這個自制表面上是在說自己的言語
[00:08:55.000 --> 00:08:57.000]  適當地去節制
[00:08:57.000 --> 00:08:58.000]  不是不說
[00:08:58.000 --> 00:09:00.000]  而是適當地去節制
[00:09:00.000 --> 00:09:05.000]  但這個節制產生的果效很大
[00:09:05.000 --> 00:09:08.000]  是能夠控制全身
[00:09:08.000 --> 00:09:12.000]  意味著當你能夠去節制你的舌頭的時候
[00:09:12.000 --> 00:09:15.000]  你能夠可以行當行的路
[00:09:15.000 --> 00:09:19.000]  也能夠去拒絕一些邪惡的事情
[00:09:19.000 --> 00:09:23.000]  或者一些錯謀的心思行為
[00:09:23.000 --> 00:09:26.000]  你會發覺聖經很多時候將我們的說話
[00:09:26.000 --> 00:09:30.000]  和我們整個人連繫在一起
[00:09:30.000 --> 00:09:33.000]  兩者之間息息相關
[00:09:33.000 --> 00:09:37.000]  當你能夠節制你所說的話的時候
[00:09:37.000 --> 00:09:39.000]  不單單你能夠有更好的表達
[00:09:39.000 --> 00:09:42.000]  更好的人際關係
[00:09:42.000 --> 00:09:46.000]  而且你能夠保住你整個人
[00:09:46.000 --> 00:09:49.000]  是保住你整個人
[00:09:49.000 --> 00:09:52.000]  所以剛才大家讀過的《針研令》一節經文
[00:09:52.000 --> 00:09:55.000]  在第十三章第三節
[00:09:55.000 --> 00:09:57.000]  不如大家一起讀
[00:09:57.000 --> 00:10:00.000]  守住嘴巴 保住性命
[00:10:00.000 --> 00:10:04.000]  保護社會 自取民望
[00:10:04.000 --> 00:10:08.000]  又說到說話和整個人之間的關係
[00:10:08.000 --> 00:10:11.000]  聖經提到要去守住
[00:10:11.000 --> 00:10:15.000]  守住其實是一個叫做守衛
[00:10:15.000 --> 00:10:18.000]  保守自己的含義
[00:10:18.000 --> 00:10:21.000]  是守衛著自己 看守著自己
[00:10:21.000 --> 00:10:23.000]  保守著自己的嘴巴
[00:10:23.000 --> 00:10:25.000]  能夠說適當的話
[00:10:25.000 --> 00:10:29.000]  你就能夠保存你的性命
[00:10:29.000 --> 00:10:31.000]  你想清楚
[00:10:31.000 --> 00:10:33.000]  這是一個很嚴肅的問題
[00:10:33.000 --> 00:10:35.000]  你怎樣說話
[00:10:35.000 --> 00:10:38.000]  可以影響你整個人
[00:10:38.000 --> 00:10:41.000]  這些聖經裏面一路鼓勵我們
[00:10:41.000 --> 00:10:43.000]  去說良言
[00:10:43.000 --> 00:10:48.000]  去留心怎樣來回應別人跟你說的話
[00:10:48.000 --> 00:10:50.000]  以致你的生命裏面
[00:10:50.000 --> 00:10:52.000]  能夠保住自己
[00:10:52.000 --> 00:10:54.000]  也都能夠祝福別人
[00:10:54.000 --> 00:10:56.000]  我們再看的時候
[00:10:56.000 --> 00:10:58.000]  你發覺聖經特別提出一個方向
[00:10:58.000 --> 00:11:03.000]  就是回答柔和使怒消散消退
[00:11:03.000 --> 00:11:06.000]  這是和諧本的說話
[00:11:06.000 --> 00:11:09.000]  你發覺剛才我們說到守衛著自己的口
[00:11:09.000 --> 00:11:15.000]  但有一件事情常常會衝破我們的守衛
[00:11:15.000 --> 00:11:17.000]  是什麼
[00:11:17.000 --> 00:11:19.000]  就是怒氣
[00:11:19.000 --> 00:11:22.000]  發怒 發脾氣
[00:11:22.000 --> 00:11:24.000]  我們叫做火遮眼
[00:11:24.000 --> 00:11:25.000]  什麼都不知道
[00:11:25.000 --> 00:11:27.000]  就說了出來
[00:11:27.000 --> 00:11:29.000]  你不要以為
[00:11:29.000 --> 00:11:30.000]  當你發怒的時候
[00:11:30.000 --> 00:11:32.000]  你是在責備對方
[00:11:32.000 --> 00:11:34.000]  其實當你發怒的時候
[00:11:34.000 --> 00:11:38.000]  不單止是對別人會產生傷害
[00:11:38.000 --> 00:11:42.000]  其實是會傷害自己
[00:11:42.000 --> 00:11:44.000]  發怒氣的人其實很多時候
[00:11:44.000 --> 00:11:46.000]  對自己的心理情況
[00:11:46.000 --> 00:11:48.000]  精神情況有很大的傷害
[00:11:48.000 --> 00:11:50.000]  我記得很多年前
[00:11:50.000 --> 00:11:52.000]  我有機會參加一個課程
[00:11:52.000 --> 00:11:54.000]  一位老師是說關於
[00:11:54.000 --> 00:11:59.000]  抑鬱的問題 情緒的問題
[00:11:59.000 --> 00:12:03.000]  有一課他突然拿了一件物品來課堂
[00:12:03.000 --> 00:12:07.000]  一支曲形的迴力鏢
[00:12:07.000 --> 00:12:09.000]  大家知道什麼迴力鏢嗎
[00:12:09.000 --> 00:12:11.000]  他拿著迴力鏢
[00:12:11.000 --> 00:12:13.000]  我們大家都很奇怪
[00:12:13.000 --> 00:12:15.000]  他發生什麼事呢
[00:12:15.000 --> 00:12:17.000]  他拿著迴力鏢的時候
[00:12:17.000 --> 00:12:21.000]  他說很久之前我去了澳洲
[00:12:21.000 --> 00:12:23.000]  去到澳洲的沙灘的時候
[00:12:23.000 --> 00:12:25.000]  看到有些人在玩迴力鏢
[00:12:25.000 --> 00:12:28.000]  有些人會教人怎麼玩
[00:12:28.000 --> 00:12:30.000]  我很有興趣走過去
[00:12:30.000 --> 00:12:33.000]  有個人真的是教練
[00:12:33.000 --> 00:12:35.000]  安排一些情況下
[00:12:35.000 --> 00:12:37.000]  就可以讓他上課
[00:12:37.000 --> 00:12:39.000]  他拿著迴力鏢
[00:12:39.000 --> 00:12:43.000]  老師就教他怎麼甩怎麼轉
[00:12:43.000 --> 00:12:47.000]  他第一次一甩就甩了出去
[00:12:47.000 --> 00:12:51.000]  然後去了哪裡呢
[00:12:51.000 --> 00:12:53.000]  老師去了哪裡
[00:12:53.000 --> 00:12:55.000]  突然一隻很強的手
[00:12:55.000 --> 00:12:57.000]  就按著他的肩膀
[00:12:57.000 --> 00:12:59.000]  把他壓下來
[00:12:59.000 --> 00:13:01.000]  那一瞬間
[00:13:01.000 --> 00:13:05.000]  那個迴力鏢在他的頭上飛過
[00:13:05.000 --> 00:13:07.000]  老師告訴他
[00:13:07.000 --> 00:13:11.000]  迴力鏢是會回頭的
[00:13:11.000 --> 00:13:13.000]  如果不是壓下來
[00:13:13.000 --> 00:13:16.000]  那個迴力鏢就剛好撞到他的頭
[00:13:16.000 --> 00:13:19.000]  然後他就把迴力鏢拿給我們看
[00:13:19.000 --> 00:13:22.000]  我們知道迴力鏢英文是Bombarang
[00:13:22.000 --> 00:13:24.000]  我一看清楚
[00:13:24.000 --> 00:13:25.000]  不是Bombarang
[00:13:25.000 --> 00:13:28.000]  寫著Bombaranger
[00:13:28.000 --> 00:13:31.000]  他說你知不知道
[00:13:31.000 --> 00:13:33.000]  你發出的怒氣
[00:13:33.000 --> 00:13:36.000]  總會回頭
[00:13:36.000 --> 00:13:39.000]  襲擊你自己
[00:13:39.000 --> 00:13:44.000]  這是他多年對情緒研究的結論
[00:13:44.000 --> 00:13:46.000]  在怒氣裡面
[00:13:46.000 --> 00:13:49.000]  好像比較自己舒展了
[00:13:49.000 --> 00:13:54.000]  但其實很多時候是傷害自己
[00:13:54.000 --> 00:13:58.000]  當然怒氣不一定是犯罪
[00:13:58.000 --> 00:14:00.000]  但聖經所說
[00:14:00.000 --> 00:14:03.000]  你記得不要含怒到日落
[00:14:03.000 --> 00:14:04.000]  有些時候
[00:14:04.000 --> 00:14:07.000]  有些情況你會發怒
[00:14:07.000 --> 00:14:12.000]  但你知道怒氣很容易會變成仇恨
[00:14:12.000 --> 00:14:14.000]  當你將怒氣放在心裡
[00:14:14.000 --> 00:14:17.000]  甚至已經是仇恨發出來的怒氣
[00:14:17.000 --> 00:14:19.000]  又或者不是仇恨發出來的怒氣
[00:14:19.000 --> 00:14:23.000]  但怒氣在心裡醞釀成仇恨
[00:14:23.000 --> 00:14:25.000]  你就犯罪
[00:14:25.000 --> 00:14:27.000]  你就得罪神
[00:14:27.000 --> 00:14:28.000]  在過程當中
[00:14:28.000 --> 00:14:30.000]  聖經特別說一句話
[00:14:30.000 --> 00:14:32.000]  十五章第一節
[00:14:32.000 --> 00:14:36.000]  由我的回答消除怒火
[00:14:36.000 --> 00:14:40.000]  刺痛人的話觸發怒氣
[00:14:40.000 --> 00:14:44.000]  有人以為我們發怒的時候
[00:14:44.000 --> 00:14:46.000]  是對方惹怒我
[00:14:46.000 --> 00:14:48.000]  不關我的事
[00:14:48.000 --> 00:14:50.000]  各位靈姐妹
[00:14:50.000 --> 00:14:52.000]  很多時候我們做錯事
[00:14:52.000 --> 00:14:55.000]  都不是我們主動做的
[00:14:55.000 --> 00:15:00.000]  是我們回應別人所做的事情而做
[00:15:00.000 --> 00:15:01.000]  所以你留意
[00:15:01.000 --> 00:15:03.000]  你平時不發怒
[00:15:03.000 --> 00:15:06.000]  你或者不會去怒罵人
[00:15:06.000 --> 00:15:08.000]  但別人怒罵你的時候
[00:15:08.000 --> 00:15:10.000]  你要自己警覺
[00:15:10.000 --> 00:15:13.000]  當你被人激動的時候
[00:15:13.000 --> 00:15:14.000]  你記住
[00:15:14.000 --> 00:15:18.000]  你的心裡面向自己說
[00:15:18.000 --> 00:15:20.000]  在你內心裡告訴主
[00:15:20.000 --> 00:15:24.000]  主啊,我的公道在你的手中
[00:15:24.000 --> 00:15:25.000]  因為很多時候
[00:15:25.000 --> 00:15:26.000]  你發覺被人罵的時候
[00:15:26.000 --> 00:15:28.000]  你會覺得很委屈
[00:15:28.000 --> 00:15:31.000]  覺得好像別人不明白就罵你
[00:15:31.000 --> 00:15:34.000]  你會很受傷
[00:15:34.000 --> 00:15:36.000]  但你記住在過程當中
[00:15:36.000 --> 00:15:37.000]  你的公道在主的手中
[00:15:37.000 --> 00:15:39.000]  主知道
[00:15:39.000 --> 00:15:41.000]  然後跟著你求神
[00:15:41.000 --> 00:15:46.000]  讓你有柔和的舌頭回答對方
[00:15:46.000 --> 00:15:47.000]  一位姐妹說到
[00:15:47.000 --> 00:15:49.000]  她在北美生活
[00:15:49.000 --> 00:15:52.000]  她媽媽在家養小狗
[00:15:52.000 --> 00:15:56.000]  小狗在後院的地方出來玩
[00:15:56.000 --> 00:15:58.000]  突然隔離院
[00:15:58.000 --> 00:16:01.000]  有隻大狗跳過欄杆走過來
[00:16:01.000 --> 00:16:03.000]  想咬小狗
[00:16:03.000 --> 00:16:06.000]  媽媽當然馬上抱著小狗
[00:16:06.000 --> 00:16:09.000]  差不多被大狗撞跌
[00:16:09.000 --> 00:16:12.000]  那時候他們很驚慌
[00:16:12.000 --> 00:16:14.000]  馬上通知鄰居
[00:16:14.000 --> 00:16:15.000]  鄰居告訴他們
[00:16:15.000 --> 00:16:18.000]  沒事,我的狗很溫涼
[00:16:18.000 --> 00:16:21.000]  不會撞人
[00:16:21.000 --> 00:16:23.000]  沒得說
[00:16:23.000 --> 00:16:25.000]  誰知道第二次
[00:16:25.000 --> 00:16:26.000]  第三次
[00:16:26.000 --> 00:16:28.000]  他們必不得已打電話報警
[00:16:28.000 --> 00:16:30.000]  警察來到的時候
[00:16:30.000 --> 00:16:32.000]  要警告鄰舍
[00:16:32.000 --> 00:16:35.000]  要他們加高欄杆
[00:16:35.000 --> 00:16:37.000]  但從此之後
[00:16:37.000 --> 00:16:39.000]  鄰舍非常憤怒
[00:16:39.000 --> 00:16:43.000]  覺得他們在傷害他們
[00:16:43.000 --> 00:16:44.000]  誣告他們
[00:16:44.000 --> 00:16:46.000]  因此每隔兩天三天
[00:16:46.000 --> 00:16:47.000]  就打電話來家裡
[00:16:47.000 --> 00:16:49.000]  知道他們家裡的電話
[00:16:49.000 --> 00:16:51.000]  就一直破口大罵
[00:16:51.000 --> 00:16:53.000]  那位姐妹剛剛在媽媽家裡
[00:16:53.000 --> 00:16:54.000]  收到電話
[00:16:54.000 --> 00:16:56.000]  一聽到鄰舍的聲音
[00:16:56.000 --> 00:16:58.000]  就大罵她
[00:16:58.000 --> 00:17:01.000]  這位姐妹心裡很不開心
[00:17:01.000 --> 00:17:03.000]  你自己錯還罵我們
[00:17:03.000 --> 00:17:05.000]  但一邊聽的時候
[00:17:05.000 --> 00:17:07.000]  她就想起這句話
[00:17:07.000 --> 00:17:11.000]  「柔和的回答消除怒火」
[00:17:11.000 --> 00:17:13.000]  她心裡默默祈禱
[00:17:13.000 --> 00:17:15.000]  一邊聽一邊聽
[00:17:15.000 --> 00:17:17.000]  神給她恩典忍耐住
[00:17:17.000 --> 00:17:19.000]  聽完之後
[00:17:19.000 --> 00:17:21.000]  她繼續說
[00:17:21.000 --> 00:17:24.000]  這位姐妹用很溫柔
[00:17:24.000 --> 00:17:26.000]  很堅定的聲音
[00:17:26.000 --> 00:17:28.000]  跟對方說
[00:17:28.000 --> 00:17:29.000]  先生
[00:17:29.000 --> 00:17:30.000]  你這麼生氣
[00:17:30.000 --> 00:17:32.000]  是可以理解的
[00:17:32.000 --> 00:17:36.000]  你還有什麼想跟我們說嗎
[00:17:36.000 --> 00:17:40.000]  突然對方什麼都沒說
[00:17:40.000 --> 00:17:42.000]  說不出
[00:17:42.000 --> 00:17:44.000]  他說停了差不多一分鐘
[00:17:44.000 --> 00:17:46.000]  接著授膳
[00:17:46.000 --> 00:17:49.000]  但從此之後
[00:17:49.000 --> 00:17:51.000]  這位鄰居沒有再打電話來罵
[00:17:51.000 --> 00:17:55.000]  我相信大家都有很多不同的經歷
[00:17:55.000 --> 00:17:58.000]  你發覺聖經裡說到
[00:17:58.000 --> 00:18:03.000]  「柔和能夠消除怒火」
[00:18:03.000 --> 00:18:05.000]  當然很多人都以為
[00:18:05.000 --> 00:18:06.000]  在今天的英國社會
[00:18:06.000 --> 00:18:09.000]  認為柔和就是懦弱
[00:18:09.000 --> 00:18:12.000]  英國社會講求強勢出擊
[00:18:12.000 --> 00:18:14.000]  要先聲奪人
[00:18:14.000 --> 00:18:17.000]  但你發覺聖經所說的柔和
[00:18:17.000 --> 00:18:18.000]  不是柔弱
[00:18:18.000 --> 00:18:20.000]  你不要擾亂
[00:18:20.000 --> 00:18:24.000]  柔和是一種堅定的愛
[00:18:24.000 --> 00:18:27.000]  是能夠叫你站得穩
[00:18:27.000 --> 00:18:33.000]  能夠抵擋暴戾的衝擊
[00:18:33.000 --> 00:18:35.000]  神給你的愛
[00:18:35.000 --> 00:18:37.000]  不僅能夠叫你堅定
[00:18:37.000 --> 00:18:38.000]  抵擋惡
[00:18:38.000 --> 00:18:42.000]  而且可以叫你勝過邪惡
[00:18:42.000 --> 00:18:44.000]  有些人說
[00:18:44.000 --> 00:18:46.000]  教徒的柔和
[00:18:46.000 --> 00:18:49.000]  是一種屬靈的內功
[00:18:49.000 --> 00:18:51.000]  你知道什麼是內功嗎
[00:18:51.000 --> 00:18:53.000]  看起來好像很柔弱
[00:18:53.000 --> 00:18:54.000]  但一出手
[00:18:54.000 --> 00:18:56.000]  哇!很厲害
[00:18:56.000 --> 00:18:57.000]  聖經一次提放
[00:18:57.000 --> 00:19:00.000]  禎年25章第15節提
[00:19:00.000 --> 00:19:03.000]  柔和的舌頭可以怎樣說
[00:19:03.000 --> 00:19:07.000]  截斷骨頭
[00:19:07.000 --> 00:19:09.000]  柔和舌頭很厲害
[00:19:09.000 --> 00:19:11.000]  截斷骨頭
[00:19:11.000 --> 00:19:14.000]  聖經充滿著對柔和的教導
[00:19:14.000 --> 00:19:16.000]  所以凡事謙虛溫柔忍耐
[00:19:16.000 --> 00:19:19.000]  用愛心互相寬容
[00:19:19.000 --> 00:19:22.000]  是保羅對我們很重要的提醒
[00:19:22.000 --> 00:19:23.000]  主耶穌也說
[00:19:23.000 --> 00:19:25.000]  溫柔的人有福了
[00:19:25.000 --> 00:19:27.000]  當然很多人一聽見這句話
[00:19:27.000 --> 00:19:28.000]  說的時候
[00:19:28.000 --> 00:19:29.000]  有福
[00:19:29.000 --> 00:19:32.000]  假的一定吃虧
[00:19:32.000 --> 00:19:35.000]  你在禮讓
[00:19:35.000 --> 00:19:37.000]  讓人佔便宜
[00:19:37.000 --> 00:19:39.000]  但你記不記得
