
[00:00:00.000 --> 00:00:03.500]  今天是七十路的最後一講
[00:02:18.000 --> 00:02:22.000]  從他口中出來一把良刃的利劍
[00:02:22.000 --> 00:02:25.000]  面貌如同烈日放光
[00:02:25.000 --> 00:02:29.000]  主耶穌的七方面榮耀的現象就是
[00:02:29.000 --> 00:02:35.000]  第一他的頭一發潔白如白羊毛如雪
[00:02:35.000 --> 00:02:39.000]  第二他的眼睛好像火焰一樣
[00:02:39.000 --> 00:02:44.000]  第三他的腳好像在爐中鍛鍊光明的銅
[00:02:44.000 --> 00:02:48.000]  第四他的聲音好像重水的聲音
[00:02:48.000 --> 00:02:51.000]  第五他右手拿着七星
[00:02:51.000 --> 00:02:55.000]  第六從他口中出來一把良刃的利劍
[00:02:55.000 --> 00:02:59.500]  第七他的面貌好像烈日放光
[00:02:59.500 --> 00:03:04.500]  除了他的本身的這七種榮耀的現象以外
[00:03:04.500 --> 00:03:07.500]  還提到他身穿長衣
[00:03:07.500 --> 00:03:10.500]  他腰間梳着金帶
[00:03:10.500 --> 00:03:14.500]  他站在七個金燈臺中間
[00:03:14.500 --> 00:03:17.500]  那是主耶穌的身外的現象
[00:03:17.500 --> 00:03:20.500]  剛纔我們提到的七樣榮耀的現象
[00:03:20.500 --> 00:03:24.000]  是主耶穌本身的榮耀的現象
[00:03:24.000 --> 00:03:29.500]  好,現在我們看第一個榮耀的現象
[00:03:29.500 --> 00:03:31.000]  十四節
[00:03:31.000 --> 00:03:37.000]  主的頭一發潔白如白羊毛如雪
[00:03:37.000 --> 00:03:40.000]  主的頭和頭髮是白的
[00:03:40.000 --> 00:03:42.000]  這是什麼意思呢?
[00:03:42.000 --> 00:03:46.500]  我們從《淡衣禮書》第七章就可以看出來
[00:03:46.500 --> 00:03:50.500]  在那裏是形容神是頭髮白
[00:03:50.500 --> 00:03:54.000]  那就表示他是亙古常在者
[00:03:54.000 --> 00:03:58.500]  他是從永遠到永遠就是神的那一位
[00:03:58.500 --> 00:04:00.500]  他永不改變
[00:04:00.500 --> 00:04:02.500]  這就告訴我們說
[00:04:02.500 --> 00:04:06.500]  主耶穌的樣子和父神的樣子是一樣的
[00:04:06.500 --> 00:04:10.500]  這就是說主耶穌與神是合一的
[00:04:10.500 --> 00:04:12.000]  他就是神
[00:04:12.000 --> 00:04:15.000]  正如約翰福音第一章第一節所說的
[00:04:15.000 --> 00:04:20.000]  太初有道,道與神同在,道就是神
[00:04:20.000 --> 00:04:26.000]  這裏很清楚地把主耶穌的神性、神格告訴我們
[00:04:26.000 --> 00:04:28.000]  不但如此
[00:04:28.000 --> 00:04:32.000]  白的頭和頭髮也代表智慧
[00:04:32.000 --> 00:04:34.500]  我們從《箴言書》裏面就發現
[00:04:34.500 --> 00:04:38.500]  老人的白髮代表老人的智慧
[00:04:38.500 --> 00:04:41.500]  我們的祖是滿有智慧的
[00:04:41.500 --> 00:04:45.000]  他了解一切、知道一切
[00:04:45.000 --> 00:04:48.000]  他的智慧是無限、無量的
[00:04:48.000 --> 00:04:51.500]  每一個數他的人、接受他話語的人
[00:04:51.500 --> 00:04:56.500]  也能夠得到這樣的智慧充滿在他的心中
[00:04:56.500 --> 00:05:00.500]  在這裏又有一句形容的話加上去
[00:05:00.500 --> 00:05:04.500]  就是說如學,好像學一樣
[00:05:04.500 --> 00:05:07.000]  學代表聖潔
[00:05:07.000 --> 00:05:09.500]  所以綜合在一起
[00:05:09.500 --> 00:05:13.000]  意思就是說我們的祖就是神
[00:05:13.000 --> 00:05:15.500]  祂是根骨常在者
[00:05:15.500 --> 00:05:18.000]  從永遠存在到永遠
[00:05:18.000 --> 00:05:20.500]  祂是初、祂是終
[00:05:20.500 --> 00:05:22.500]  祂也滿有智慧
[00:05:22.500 --> 00:05:25.000]  祂也是完全聖潔的
[00:05:25.000 --> 00:05:26.500]  這是我們的祖
[00:05:26.500 --> 00:05:30.000]  是何等的尊貴、榮耀
[00:05:30.000 --> 00:05:34.000]  現在看主耶穌的第二方面榮耀現象
[00:05:34.000 --> 00:05:37.500]  就是祂的眼目如同火焰
[00:05:37.500 --> 00:05:39.000]  這就表示
[00:05:39.000 --> 00:05:42.000]  主的眼裏面有光輝發出來
[00:05:42.000 --> 00:05:47.000]  祂洞察一切、祂透視一切
[00:05:47.000 --> 00:05:50.500]  萬物在祂的面前是赤露敞開的
[00:05:50.500 --> 00:05:53.500]  沒有任何的人的任何一件事
[00:05:53.500 --> 00:05:56.500]  不管如何的被認爲是祕密的
[00:05:56.500 --> 00:06:00.000]  沒有人知道的主耶穌都知道
[00:06:00.000 --> 00:06:01.500]  聖經告訴我們說
[00:06:01.500 --> 00:06:03.000]  人是看外貌
[00:06:03.000 --> 00:06:05.000]  神是看內心
[00:06:05.000 --> 00:06:07.000]  我們的祖瞭解
[00:06:07.000 --> 00:06:11.500]  每一個人心中深處所隱藏的祕密
[00:06:11.500 --> 00:06:14.500]  我們說出來的、沒有說出來的
[00:06:14.500 --> 00:06:17.000]  做出來的、沒有做出來的
[00:06:17.000 --> 00:06:19.000]  人知道的、人不知道的
[00:06:19.000 --> 00:06:22.000]  我們的祖完全知道
[00:06:22.000 --> 00:06:25.000]  因此祂能夠按照真理
[00:06:25.000 --> 00:06:29.000]  按照真情來審判每一個人
[00:06:29.000 --> 00:06:31.500]  有的人自己欺騙自己
[00:06:31.500 --> 00:06:35.000]  以爲可以矇蔽主耶穌基督
[00:06:35.000 --> 00:06:37.500]  那是何等的愚蠢
[00:06:37.500 --> 00:06:42.000]  有很多人把自己的罪隱藏起來
[00:06:42.000 --> 00:06:44.000]  這樣的人不能夠欺騙主
[00:06:44.000 --> 00:06:45.500]  那是欺騙了自己
[00:06:45.500 --> 00:06:47.500]  就好像鴕鳥一樣
[00:06:47.500 --> 00:06:50.500]  鴕鳥被人追撲的時候
[00:06:50.500 --> 00:06:53.500]  它把自己的頭埋在沙土裏面
[00:06:53.500 --> 00:06:56.500]  它心裏想:現在我看不見追我的人
[00:06:56.500 --> 00:06:59.000]  所以追我的人也看不見我
[00:06:59.000 --> 00:07:01.000]  這是鴕鳥的愚蠢
[00:07:01.000 --> 00:07:03.500]  有不少的人也是一樣
[00:07:03.500 --> 00:07:06.500]  他們將自己的罪過隱藏起來
[00:07:06.500 --> 00:07:10.000]  他們以爲這樣就沒有事情了
[00:07:10.000 --> 00:07:12.500]  這樣就神不知鬼不覺
[00:07:12.500 --> 00:07:15.500]  但是在這裏清楚地告訴我們
[00:07:15.500 --> 00:07:18.500]  我們的祖的眼目如同火焰
[00:07:18.500 --> 00:07:20.500]  祂洞察一切
[00:07:20.500 --> 00:07:22.000]  祂知道一切
[00:07:22.000 --> 00:07:23.500]  祂監察一切
[00:07:23.500 --> 00:07:25.000]  既然如此
[00:07:25.000 --> 00:07:28.500]  我們應該在祂的面前悔改認罪
[00:07:28.500 --> 00:07:30.000]  當我們認罪的時候
[00:07:30.000 --> 00:07:32.500]  祖的寶血就赦免
[00:07:32.500 --> 00:07:35.000]  洗淨我們一切的罪
[00:07:35.000 --> 00:07:38.000]  這是多麼好的一件事
[00:07:38.000 --> 00:07:41.500]  這纔是智慧的行動
[00:07:41.500 --> 00:07:46.500]  現在看主耶穌基督第三方面榮耀的現象
[00:07:46.500 --> 00:07:49.000]  就是第十五節所說的
[00:07:49.000 --> 00:07:54.500]  祂的腳好像在爐中鍛鍊光明的銅
[00:07:54.500 --> 00:07:57.500]  這裏說主的腳的樣式
[00:07:57.500 --> 00:07:58.500]  是像銅
[00:07:58.500 --> 00:08:01.500]  而且是發光的銅
[00:08:01.500 --> 00:08:05.000]  而且是在爐中鍛鍊的銅
[00:08:05.000 --> 00:08:08.000]  那麼這裏面有三個意思
[00:08:08.000 --> 00:08:09.000]  第一個意思
[00:08:09.000 --> 00:08:11.500]  重點在光明上
[00:08:11.500 --> 00:08:16.000]  我們的祖的腳是光明的腳
[00:08:16.000 --> 00:08:18.000]  祂走的路是光明的路
[00:08:18.000 --> 00:08:21.000]  祂到哪裏就把光明帶到哪裏
[00:08:21.000 --> 00:08:23.000]  如果我們跟從主
[00:08:23.000 --> 00:08:26.000]  我們就是走在光明的路上
[00:08:26.000 --> 00:08:28.500]  主的腳引導我們
[00:08:28.500 --> 00:08:31.500]  我們走在主的腳蹤上
[00:08:31.500 --> 00:08:35.000]  這是一條永遠光明的路
[00:08:35.000 --> 00:08:36.500]  我們離開了主
[00:08:36.500 --> 00:08:38.500]  就會墮入黑暗裏面
[00:08:38.500 --> 00:08:40.500]  我們常常說
[00:08:40.500 --> 00:08:43.000]  這個世界是黑暗的世界
[00:08:43.000 --> 00:08:45.500]  因爲充滿了各樣的罪惡
[00:08:45.500 --> 00:08:48.000]  但是當我們發現了主耶穌
[00:08:48.000 --> 00:08:50.500]  又跟從祂腳步的時候
[00:08:50.500 --> 00:08:54.000]  我們就能夠出黑暗入光明
[00:08:54.000 --> 00:08:55.000]  主耶穌說
[00:08:55.000 --> 00:08:58.000]  我在世上的時候就是世界的光
[00:08:58.000 --> 00:09:01.000]  跟從我的就不在黑暗裏走
[00:09:01.000 --> 00:09:03.500]  那要得做生命的光
[00:09:03.500 --> 00:09:05.500]  我們感謝主
[00:09:05.500 --> 00:09:07.500]  主是光明之主
[00:09:07.500 --> 00:09:10.000]  祂的道路是光明的道路
[00:09:10.000 --> 00:09:12.500]  我們跟從這位光明之主
[00:09:12.500 --> 00:09:15.000]  奔走光明的道路
[00:09:15.000 --> 00:09:16.000]  第二個意思
[00:09:16.000 --> 00:09:17.500]  這裏提到鍛鍊
[00:09:17.500 --> 00:09:21.500]  就是在火爐裏面燒得發光
[00:09:21.500 --> 00:09:24.500]  那麼表示是燃燒的
[00:09:24.500 --> 00:09:26.500]  我們的主
[00:09:26.500 --> 00:09:29.000]  祂的腳也是燃燒的
[00:09:29.000 --> 00:09:33.500]  那麼燃燒又帶有潔淨的意思在裏面
[00:09:33.500 --> 00:09:35.000]  我們的主
[00:09:35.000 --> 00:09:37.500]  祂的腳所到之處
[00:09:37.500 --> 00:09:40.000]  都被有熟靈的消毒了
[00:09:40.000 --> 00:09:44.000]  就把熟靈一切的有毒害作用的事物
[00:09:44.000 --> 00:09:46.000]  都潔淨了
[00:09:46.000 --> 00:09:47.500]  在這個世界上
[00:09:47.500 --> 00:09:50.500]  有許多的污穢的事
[00:09:50.500 --> 00:09:53.500]  唯一解決的好辦法
[00:09:53.500 --> 00:09:57.500]  就是把這些污穢的東西用火燒掉
[00:09:57.500 --> 00:09:59.000]  我們的主
[00:09:59.000 --> 00:10:02.000]  他進到我們的生命裏面的時候
[00:10:02.000 --> 00:10:04.500]  進入我們的人生裏面的時候
[00:10:04.500 --> 00:10:05.500]  我們的人生
[00:10:05.500 --> 00:10:08.000]  我們的生命就被潔淨了
[00:10:08.000 --> 00:10:12.000]  當主的這樣燃燒的火的腳
[00:10:12.000 --> 00:10:16.000]  踏入我們心中和生命中的時候
[00:10:16.000 --> 00:10:18.000]  一切都要改變
[00:10:18.000 --> 00:10:20.500]  一切污穢的都要被燒掉
[00:10:20.500 --> 00:10:23.000]  我們就能夠得到聖潔的心
[00:10:23.000 --> 00:10:25.000]  聖潔的人生了
[00:10:25.000 --> 00:10:27.000]  第三個意思
[00:10:27.000 --> 00:10:29.000]  我們在這裏想到
[00:10:29.000 --> 00:10:30.500]  在舊約裏面
[00:10:30.500 --> 00:10:34.000]  當一系列人在曠野中行走的時候
[00:10:34.000 --> 00:10:37.500]  神爲他們預備了雲住、火住
[00:10:37.500 --> 00:10:40.500]  雲住是在爲了白天
[00:10:40.500 --> 00:10:43.000]  火住是爲了晚上
[00:10:43.000 --> 00:10:46.000]  雲住在白天能夠看得清楚
[00:10:46.000 --> 00:10:48.500]  火住在晚上的黑暗中
[00:10:48.500 --> 00:10:50.000]  可以看得清楚
[00:10:50.000 --> 00:10:54.500]  雲住、火住都代表神的引導
[00:10:54.500 --> 00:10:58.500]  在這裏主的腳是好像光明的瞳
[00:10:58.500 --> 00:11:02.000]  這讓我們聯想到舊約的火住
[00:11:02.000 --> 00:11:06.000]  主藉着他的道路引導我們
[00:11:06.000 --> 00:11:10.000]  我們在人生的黑暗的環境裏面
[00:11:10.000 --> 00:11:13.000]  可以清清楚楚看見主的腳蹤
[00:11:13.000 --> 00:11:15.000]  我們跟從主的腳蹤
[00:11:15.000 --> 00:11:19.000]  就能夠行過今生曠野路
[00:11:19.000 --> 00:11:23.000]  現在看主耶穌基督第四方面
[00:11:23.000 --> 00:11:25.500]  榮耀的表現
[00:11:25.500 --> 00:11:27.500]  就是祂的聲音
[00:11:27.500 --> 00:11:30.000]  好像種水的聲音
[00:11:30.000 --> 00:11:31.000]  在聖經裏面
[00:11:31.000 --> 00:11:35.000]  種水的聲音代表權柄和能力
[00:11:35.000 --> 00:11:38.000]  就好像我們到瀑布的旁邊
[00:11:38.000 --> 00:11:41.500]  瀑布的聲音是何等的響亮
[00:11:41.500 --> 00:11:43.000]  把我們滅伏了
[00:11:43.000 --> 00:11:45.000]  把我們鎮伏了
[00:11:45.000 --> 00:11:47.000]  我們的主的聲音就是這樣
[00:11:47.000 --> 00:11:49.500]  滿有威嚴和能力
[00:11:49.500 --> 00:11:52.500]  這讓我們想到聖經裏面所說的
[00:11:52.500 --> 00:11:54.500]  主命力就力
[00:11:54.500 --> 00:11:56.000]  所有就有
[00:11:56.000 --> 00:11:58.000]  要成就成
[00:11:58.000 --> 00:12:01.500]  起初當神創造天地萬物的時候
[00:12:01.500 --> 00:12:03.500]  聖經記載說
[00:12:03.500 --> 00:12:05.500]  在《創世紀》第一章裏面
[00:12:05.500 --> 00:12:09.000]  神說要有什麼就有了什麼
[00:12:09.000 --> 00:12:11.500]  所以在神的話語裏面
[00:12:11.500 --> 00:12:13.500]  滿有權柄能力
[00:12:13.500 --> 00:12:16.000]  能夠創造一切
[00:12:16.000 --> 00:12:17.000]  管理一切
[00:12:17.000 --> 00:12:18.500]  命令一切
[00:12:18.500 --> 00:12:21.000]  我們的主就是這樣
[00:12:21.000 --> 00:12:23.500]  祂的話語滿有能力
[00:12:23.500 --> 00:12:25.500]  如果我們接受祂的話
[00:12:25.500 --> 00:12:26.500]  尊敬祂的話
[00:12:26.500 --> 00:12:29.500]  我們也會滿有祂話語的能力
[00:12:29.500 --> 00:12:32.000]  在我們的生命中
[00:12:32.000 --> 00:12:35.000]  現在看主耶穌第五方面
[00:12:35.000 --> 00:12:36.500]  最榮耀的表現
[00:12:36.500 --> 00:12:40.000]  就是祂的右手裏面拿着七星
[00:12:40.000 --> 00:12:43.500]  這七星是代表教會的領袖
[00:12:43.500 --> 00:12:45.500]  這是第一章第二十節
[00:12:45.500 --> 00:12:48.500]  主自己向我們解釋的意義
[00:12:48.500 --> 00:12:51.500]  七星是在主的右手中
[00:12:51.500 --> 00:12:54.500]  主掌管祂的僕人
[00:12:54.500 --> 00:12:57.500]  主扶持祂的僕人
[00:12:57.500 --> 00:12:59.500]  主使用祂的僕人
[00:12:59.500 --> 00:13:02.000]  主爲了祂僕人一切的需要
[00:13:02.000 --> 00:13:04.000]  來供應他們
[00:13:04.000 --> 00:13:07.000]  所以當教會的領袖們
[00:13:07.000 --> 00:13:09.000]  真是瞭解自己
[00:13:09.000 --> 00:13:11.500]  是在主的右手中的時候
[00:13:11.500 --> 00:13:15.000]  他們的心裏得到多麼大的安慰
[00:13:15.000 --> 00:13:16.500]  讓每一個侍奉主的人
[00:13:16.500 --> 00:13:18.000]  接受這個信息
[00:13:18.000 --> 00:13:20.000]  這樣我們在軟弱中
[00:13:20.000 --> 00:13:21.500]  就能夠剛強起來
[00:13:21.500 --> 00:13:25.000]  我們在絕望中就得到了希望
[00:13:25.000 --> 00:13:27.000]  我們在灰心當中
[00:13:27.000 --> 00:13:29.500]  就能夠重新振作起來
[00:13:29.500 --> 00:13:31.000]  我們感謝主
[00:13:31.000 --> 00:13:33.500]  我們說侍奉的主的右手
[00:13:33.500 --> 00:13:36.500]  保持我們 供應我們
[00:13:36.500 --> 00:13:38.500]  使祂使用我們
[00:13:38.500 --> 00:13:41.500]  我們就不需要灰心絕望
[00:13:41.500 --> 00:13:43.500]  所以好像包羅所說的
[00:13:43.500 --> 00:13:45.000]  我什麼時候軟弱
[00:13:45.000 --> 00:13:47.000]  就什麼時候剛強了
[00:13:47.000 --> 00:13:50.000]  這句話在表面上看是不通的
[00:13:50.000 --> 00:13:53.500]  但這正是包羅的寶貴的經歷
[00:13:53.500 --> 00:13:55.500]  他學習了這個功課
[00:13:55.500 --> 00:13:57.500]  當他發現自己軟弱的時候
[00:13:57.500 --> 00:13:59.500]  他就把自己交在
[00:13:59.500 --> 00:14:01.500]  主全能的膀背裏面
[00:14:01.500 --> 00:14:06.000]  主的能力即刻在他的軟弱上顯得完全
[00:14:06.000 --> 00:14:09.000]  所以包羅甚至於誇自己的軟弱
[00:14:09.000 --> 00:14:12.500]  好讓基督的能力撫平他
[00:14:12.500 --> 00:14:15.500]  主的能力可以撫平我們
[00:14:15.500 --> 00:14:17.000]  可以環繞我們
[00:14:17.000 --> 00:14:20.000]  在我們的外面 在我們的裏面
[00:14:20.000 --> 00:14:25.000]  支撐我們 教我們隨時衝新的力
[00:14:25.000 --> 00:14:31.000]  現在看主第六方面榮耀的現象
[00:14:31.000 --> 00:14:36.000]  就是從他的口中出來一把兩刃的利劍
[00:14:36.000 --> 00:14:38.000]  這就是道
[00:14:38.000 --> 00:14:45.000]  在七十路 在西伯來書第四章十二節告訴我們
[00:14:45.000 --> 00:14:48.000]  道就好像一把兩刃的利劍
[00:14:48.000 --> 00:14:55.000]  能夠把人的內心深處所有的一切都分辨清楚
[00:14:55.000 --> 00:14:57.000]  都能夠剖開
[00:14:57.000 --> 00:14:59.000]  都能夠顯露出來
[00:14:59.000 --> 00:15:04.000]  叫一切無所遁形 無所隱藏
[00:15:04.000 --> 00:15:08.000]  在道的面前一切都是赤露敞開的
[00:15:08.000 --> 00:15:11.000]  主耶穌的道就是這樣
[00:15:11.000 --> 00:15:17.000]  所以主在審判的日子要按照他的道來審判人
[00:15:17.000 --> 00:15:23.000]  這個道把人的一切的真實的情況都顯明出來了
[00:15:23.000 --> 00:15:28.000]  這個時候就能夠受公正的審判
[00:15:28.000 --> 00:15:35.000]  今天主的道在我們的心中和生活中也作出審判
[00:15:35.000 --> 00:15:39.000]  我們讓主的道的光來光照我們
[00:15:39.000 --> 00:15:44.000]  讓我們在主的話語的亮光中看自己看一切
[00:15:44.000 --> 00:15:47.000]  如果我們的言語思想行爲裏面
[00:15:47.000 --> 00:15:51.000]  有什麼違反主的道的地方
[00:15:51.000 --> 00:15:55.000]  我們就應該在主的面前認罪悔改
[00:15:55.000 --> 00:15:58.000]  隨時隨地得到解禁
[00:15:58.000 --> 00:16:00.000]  這一把兩刃的利劍
[00:16:00.000 --> 00:16:02.000]  一方面好像是可怕的
[00:16:02.000 --> 00:16:04.000]  因爲它審判我們
[00:16:04.000 --> 00:16:06.000]  另外一方面我們看見
[00:16:06.000 --> 00:16:12.000]  它就是醫生拯救病人的工具
[00:16:12.000 --> 00:16:16.000]  醫生手中的手術刀是可怕呢
[00:16:16.000 --> 00:16:18.000]  還是慈愛呢
[00:16:18.000 --> 00:16:23.000]  對於病人起初看起來好像是可怕的一種東西
[00:16:23.000 --> 00:16:28.000]  但是當他想到醫生就是用手術刀來治他的病
[00:16:28.000 --> 00:16:30.000]  救回他的命
[00:16:30.000 --> 00:16:33.000]  這個時候他立刻有不同的感覺了
[00:16:33.000 --> 00:16:38.000]  我們也是這樣的來看主的真道之見
[00:16:38.000 --> 00:16:41.000]  我們一方面有敬畏的心
[00:16:41.000 --> 00:16:45.000]  一方面我們體會到神的兩刃的利劍裏面
[00:16:45.000 --> 00:16:47.000]  無限的愛
[00:16:47.000 --> 00:16:50.000]  主的話都是爲了我們的好處
[00:16:50.000 --> 00:16:53.000]  所以表面看是嚴厲的
[00:16:53.000 --> 00:16:57.000]  但是裏面藏着神無限的愛
[00:16:57.000 --> 00:17:01.000]  但願我們常常使用這把兩刃的利劍
[00:17:01.000 --> 00:17:03.000]  刺入我們的心中
[00:17:03.000 --> 00:17:06.000]  可以將一切的一切都剖開
[00:17:06.000 --> 00:17:08.000]  鮮明出來
[00:17:08.000 --> 00:17:12.000]  這樣我們就可以分辨是非
[00:17:12.000 --> 00:17:15.000]  把真的假的分辨得清清楚楚
[00:17:15.000 --> 00:17:17.000]  把應該做的不應該做的
[00:17:17.000 --> 00:17:21.000]  神喜悅的神厭惡的分辨得清清楚楚
[00:17:21.000 --> 00:17:26.000]  這樣我們就能夠在神的面前沒有慚愧了
[00:17:26.000 --> 00:17:29.000]  同時我們也要用這把兩刃的利劍
[00:17:29.000 --> 00:17:33.000]  做我們的兵器和撒旦征戰
[00:17:33.000 --> 00:17:36.000]  我們可以因此得勝
[00:17:36.000 --> 00:17:39.000]  主耶穌基督第七方面榮耀的現象
[00:17:39.000 --> 00:17:43.000]  就是祂的面貌如同烈日放光
[00:17:43.000 --> 00:17:46.000]  我們的主有神的榮耀
[00:17:46.000 --> 00:17:49.000]  但是祂到世界上來
[00:17:49.000 --> 00:17:52.000]  把祂的榮耀隱藏起來
[00:17:52.000 --> 00:17:54.000]  祂生在麻草裏面
[00:17:54.000 --> 00:17:56.000]  做一個最卑微的人
[00:17:56.000 --> 00:17:59.000]  但是有一天祂要再來
[00:17:59.000 --> 00:18:00.000]  那個時候
[00:18:00.000 --> 00:18:03.000]  祂的榮耀的面貌就要再一次發光了
[00:18:03.000 --> 00:18:06.000]  主第一次來是卑微的
[00:18:06.000 --> 00:18:08.000]  但是第二次來的時候
[00:18:08.000 --> 00:18:10.000]  就像這裏所說的
[00:18:10.000 --> 00:18:13.000]  祂的面貌如同烈日放光
[00:18:13.000 --> 00:18:18.000]  當我們看完了這七種榮耀的現象的時候
[00:18:18.000 --> 00:18:21.000]  我們再把這七種榮耀的現象
[00:18:21.000 --> 00:18:23.000]  和主的愛連在一起看
[00:18:23.000 --> 00:18:27.000]  我們看的時候就覺得何等的奇妙
[00:18:27.000 --> 00:18:28.000]  請注意
[00:18:28.000 --> 00:18:31.000]  這一位頭與發潔白
[00:18:31.000 --> 00:18:34.000]  如白羊毛如血的主耶穌基督
[00:18:34.000 --> 00:18:39.000]  曾經爲我們頭上戴了荊棘的冠冕
[00:18:39.000 --> 00:18:44.000]  請記得這一位眼目如同火焰的主耶穌基督
[00:18:44.000 --> 00:18:48.000]  曾經在這個榮耀的眼目中流下淚來
[00:18:48.000 --> 00:18:49.000]  聖經記載
[00:18:49.000 --> 00:18:51.000]  祂三次流淚
[00:18:51.000 --> 00:18:53.000]  不是爲了祂自己
[00:18:53.000 --> 00:18:55.000]  是爲了人
[00:18:55.000 --> 00:18:57.000]  讓我們記得
[00:18:57.000 --> 00:19:02.000]  這一位腳好像在爐中鍛鍊光明的銅的主
[00:19:02.000 --> 00:19:06.000]  卻爲我們勞苦奔走
[00:19:06.000 --> 00:19:11.000]  祂在世上三十三年半受盡了勞苦
[00:19:11.000 --> 00:19:17.000]  而且這一位像爐中鍛鍊光明的銅的腳
[00:19:17.000 --> 00:19:21.000]  也曾經爲我們被釘子刺穿
[00:19:21.000 --> 00:19:23.000]  在獅子架上
[00:19:23.000 --> 00:19:24.000]  讓我們記得
[00:19:24.000 --> 00:19:27.000]  這一位聲音如同中水的聲音的主
[00:19:27.000 --> 00:19:29.000]  曾經說
[00:19:29.000 --> 00:19:31.000]  我也不定你的罪
[00:19:31.000 --> 00:19:34.000]  這樣充滿了恩憐憐憫的話語
[00:19:34.000 --> 00:19:36.000]  向罪人發出來
[00:19:36.000 --> 00:19:37.000]  讓我們記得
[00:19:37.000 --> 00:19:41.000]  這一位右手裏面拿着七星的主
[00:19:41.000 --> 00:19:45.000]  他手中有釘子的痕跡
[00:19:45.000 --> 00:19:52.000]  他曾經爲我們忍受了獅子架最大最深的痛苦
[00:19:52.000 --> 00:19:53.000]  也讓我們記得
[00:19:53.000 --> 00:19:58.000]  這一位從口中出來一把兩刃利劍的主
[00:19:58.000 --> 00:20:02.000]  也曾經給我們無限的寶貴的應許
[00:20:02.000 --> 00:20:04.000]  永遠不改變的應許
[00:20:04.000 --> 00:20:07.000]  充滿了恩憐的應許
[00:20:07.000 --> 00:20:08.000]  也讓我們記得
[00:20:08.000 --> 00:20:11.000]  這一位面貌如同烈日放光的主
[00:20:11.000 --> 00:20:15.000]  他曾經爲我們汗流滿面
[00:20:15.000 --> 00:20:17.000]  蓋滿了灰塵
[00:20:17.000 --> 00:20:19.000]  他撲撲風塵
[00:20:19.000 --> 00:20:22.000]  在帕勒斯坦
[00:20:22.000 --> 00:20:24.000]  爲了拯救人
[00:20:24.000 --> 00:20:26.000]  在那裏來往奔跑
[00:20:26.000 --> 00:20:32.000]  周行周遊各地宣講國度的福音
[00:20:32.000 --> 00:20:37.000]  這一位榮耀的主爲我們道成如生
[00:20:37.000 --> 00:20:40.000]  他生在律法之下
[00:20:40.000 --> 00:20:42.000]  爲婦人所生
[00:20:42.000 --> 00:20:44.000]  他曾爲人下人
[00:20:44.000 --> 00:20:45.000]  但是感謝主
