
[00:00:00.000 --> 00:00:04.000]  路加福音第七章一到十節
[00:10:03.500 --> 00:10:06.500]  浩然說幸虧我沒有這個權柄
[00:10:06.500 --> 00:10:08.500]  所以你發現沒有呢
[00:10:08.500 --> 00:10:11.500]  這個百夫長是個非常有權柄的人
[00:10:11.500 --> 00:10:14.500]  所以一個兵的話呢
[00:10:14.500 --> 00:10:16.500]  如果跟錯了一個百夫長的話呢
[00:10:16.500 --> 00:10:19.500]  跟了一個不好的百夫長
[00:10:19.500 --> 00:10:22.500]  分分鐘都有可能是丟掉命的
[00:10:22.500 --> 00:10:25.500]  因為百夫長可能很貪功冒進
[00:10:25.500 --> 00:10:28.500]  有可能很殘暴的對待下屬
[00:10:28.500 --> 00:10:32.500]  萬一搞不好就很容易丟命的
[00:10:32.500 --> 00:10:34.500]  百夫長一般是一個忠誠
[00:10:34.500 --> 00:10:36.500]  軍隊的忠誠
[00:10:36.500 --> 00:10:40.500]  相當於忠誠的資助人物了
[00:10:40.500 --> 00:10:43.500]  所以放到今天的公司裡面的話
[00:10:43.500 --> 00:10:47.500]  百夫長可能就是公司的總經理
[00:10:47.500 --> 00:10:49.500]  是個很重要人物
[00:10:49.500 --> 00:10:51.500]  所以他如果搞錯了事情的話
[00:10:51.500 --> 00:10:56.500]  他如果品性不好很殘暴的話
[00:10:56.500 --> 00:10:59.500]  就大禍了
[00:10:59.500 --> 00:11:02.500]  但幸好很有趣的是
[00:11:02.500 --> 00:11:05.500]  聖經裡面幾乎提到的
[00:11:05.500 --> 00:11:08.500]  羅馬的百夫長都是好人
[00:11:08.500 --> 00:11:11.500]  《路加福音》在23章47節
[00:11:11.500 --> 00:11:14.500]  《始祖行傳》在20章2節
[00:11:14.500 --> 00:11:18.500]  22章26節等等的百夫長都不錯
[00:11:18.500 --> 00:11:22.500]  都是義人好人來的
[00:11:22.500 --> 00:11:24.500]  這就特別有趣了
[00:11:24.500 --> 00:11:27.500]  我不是說所有的百夫長都是好人
[00:11:27.500 --> 00:11:30.500]  我是說聖經裡面記載的百夫長
[00:11:30.500 --> 00:11:33.500]  羅馬百夫長大部分都是好人
[00:11:33.500 --> 00:11:36.500]  這是不是有特別的意義呢
[00:11:36.500 --> 00:11:39.500]  就好像我們今天這段經文裡面
[00:11:39.500 --> 00:11:42.500]  講加百農的百夫長
[00:11:42.500 --> 00:11:45.500]  加百農是什麼地方呢
[00:11:45.500 --> 00:11:48.500]  加百農是當時的以色列全境
[00:11:48.500 --> 00:11:49.500]  一個大的城市
[00:11:49.500 --> 00:11:51.500]  還住了一些外邦人
[00:11:51.500 --> 00:11:53.500]  靠近了外邦人的地方了
[00:11:53.500 --> 00:11:55.500]  算是個比較大的城市了
[00:11:55.500 --> 00:11:58.500]  說明這個地方比較重要
[00:11:58.500 --> 00:12:02.500]  所以鎮守這個地方的百夫長
[00:12:02.500 --> 00:12:04.500]  應該也是比較重要的人物
[00:12:04.500 --> 00:12:10.500]  而且加百農是當時羅馬的殖民地
[00:12:10.500 --> 00:12:14.500]  大家如果經歷過英治時期
[00:12:14.500 --> 00:12:18.500]  就知道什麼叫殖民地的意義了
[00:12:18.500 --> 00:12:23.500]  當時是直接歸羅馬人統治的
[00:12:23.500 --> 00:12:26.500]  也就是說對於以色列人來講
[00:12:26.500 --> 00:12:29.500]  他們是亡國奴
[00:12:29.500 --> 00:12:32.500]  他們是被殖民的
[00:12:32.500 --> 00:12:37.500]  而羅馬的百夫長是當地的最高長官
[00:12:37.500 --> 00:12:40.500]  他是可以在當地是為所欲為的
[00:12:40.500 --> 00:12:44.500]  有生殺獄奪的權利的
[00:12:44.500 --> 00:12:46.500]  他不會有什麼顧忌的
[00:12:46.500 --> 00:12:49.500]  因為他還是軍事長官
[00:12:49.500 --> 00:12:50.500]  所以你想想看
[00:12:50.500 --> 00:12:53.500]  這就像當年德國人
[00:12:53.500 --> 00:12:55.500]  對著佔領區的猶太人
[00:12:55.500 --> 00:12:57.500]  就像現在的猶太人
[00:12:57.500 --> 00:13:01.500]  對著他們佔領區的巴勒斯坦人
[00:13:01.500 --> 00:13:05.500]  他們可以怎麼做
[00:13:05.500 --> 00:13:09.500]  在加百農他有絕對的權柄
[00:13:09.500 --> 00:13:12.500]  所以他是個危險人物來的
[00:13:12.500 --> 00:13:15.500]  他隨時都可以搞出人命的
[00:13:15.500 --> 00:13:19.500]  而不需要付任何的代價
[00:13:19.500 --> 00:13:20.500]  但是很奇怪
[00:13:20.500 --> 00:13:22.500]  你看看第二節
[00:13:22.500 --> 00:13:25.500]  這樣一個很有權柄很有能力的人
[00:13:25.500 --> 00:13:28.500]  他所寶貴的僕人害病就要死了
[00:13:28.500 --> 00:13:32.500]  說明他是不是很寶貴這個僕人
[00:13:32.500 --> 00:13:35.500]  僕人是什麼人呢
[00:13:35.500 --> 00:13:38.500]  希臘文裡面表示僕人的字有兩個字
[00:13:38.500 --> 00:13:41.500]  第一個意思就請回來的
[00:13:41.500 --> 00:13:46.500]  就好像我們請回來的費用應用
[00:13:46.500 --> 00:13:48.500]  是被請回來的
[00:13:48.500 --> 00:13:50.500]  也就是說他不願意乾了
[00:13:50.500 --> 00:13:52.500]  他隨時可以走人的
[00:13:52.500 --> 00:13:54.500]  你得付錢的
[00:13:54.500 --> 00:13:57.500]  這是第一個僕人的意思
[00:13:57.500 --> 00:13:59.500]  第二個僕人意思的話
[00:13:59.500 --> 00:14:03.500]  在希臘文裡面是買回來的
[00:14:03.500 --> 00:14:04.500]  他沒有自己的主權
[00:14:04.500 --> 00:14:06.500]  他是奴隸
[00:14:06.500 --> 00:14:07.500]  他沒有生命的主權
[00:14:07.500 --> 00:14:09.500]  他就像貨物一樣
[00:14:09.500 --> 00:14:11.500]  主人要他死就死
[00:14:11.500 --> 00:14:13.500]  要他嫁就嫁
[00:14:13.500 --> 00:14:17.500]  主人是對他有絕對的權柄的
[00:14:17.500 --> 00:14:18.500]  而恰恰好
[00:14:18.500 --> 00:14:20.500]  聖經里的很多講的僕人
[00:14:20.500 --> 00:14:23.500]  都是第二個意思
[00:14:23.500 --> 00:14:25.500]  就是奴隸的意思
[00:14:25.500 --> 00:14:27.500]  而在當時的社會
[00:14:27.500 --> 00:14:29.500]  因為當時是奴隸制社會
[00:14:29.500 --> 00:14:34.500]  奴隸是沒有任何的權利的
[00:14:34.500 --> 00:14:35.500]  那你想一想
[00:14:35.500 --> 00:14:37.500]  這樣一個奴隸
[00:14:37.500 --> 00:14:43.500]  值不值得百夫長來寶貴他呢
[00:14:43.500 --> 00:14:44.500]  我們再想一想
[00:14:44.500 --> 00:14:46.500]  如果我們在今天的社會裡面
[00:14:46.500 --> 00:14:48.500]  我們擁有像百夫長
[00:14:48.500 --> 00:14:50.500]  這麼大的權力的話
[00:14:50.500 --> 00:14:52.500]  我們會怎樣對待我們的手下
[00:14:52.500 --> 00:14:57.500]  我們會怎樣去對待我們的身邊人呢
[00:14:57.500 --> 00:15:00.500]  有百夫長這麼大的權力的話
[00:15:00.500 --> 00:15:02.500]  我有個朋友
[00:15:02.500 --> 00:15:06.500]  他是菲律賓的移民
[00:15:06.500 --> 00:15:08.500]  他是菲律賓移民到香港來的
[00:15:08.500 --> 00:15:10.500]  但他很多親戚還在菲律賓
[00:15:10.500 --> 00:15:11.500]  他是華裔
[00:15:11.500 --> 00:15:13.500]  大家知道東南亞很多華裔
[00:15:13.500 --> 00:15:15.500]  還是比較富裕的
[00:15:15.500 --> 00:15:19.500]  他在菲律賓那邊的話
[00:15:19.500 --> 00:15:20.500]  他的親戚是有莊園
[00:15:20.500 --> 00:15:22.500]  有很大的房子的
[00:15:22.500 --> 00:15:23.500]  然後前兩年呢
[00:15:23.500 --> 00:15:26.500]  他就去姨媽家裡小住一下
[00:15:26.500 --> 00:15:29.500]  那姨媽家裡有20多個傭人
[00:15:29.500 --> 00:15:34.500]  雖然姨媽一家都是基督徒
[00:15:34.500 --> 00:15:35.500]  但是呢
[00:15:35.500 --> 00:15:36.500]  他說姨媽一家呢
[00:15:36.500 --> 00:15:40.500]  連筆掉在地下都不會撿起來
[00:15:40.500 --> 00:15:42.500]  都是對傭人說
[00:15:42.500 --> 00:15:44.500]  Julia幫我把筆撿一下
[00:15:44.500 --> 00:15:48.500]  所以那個傭人要跑過來幫他撿筆
[00:15:48.500 --> 00:15:49.500]  他剛開始覺得
[00:15:49.500 --> 00:15:50.500]  哇
[00:15:50.500 --> 00:15:51.500]  他有點奇怪
[00:15:51.500 --> 00:15:52.500]  因為他在香港長大的
[00:15:52.500 --> 00:15:53.500]  他就覺得
[00:15:53.500 --> 00:15:55.500]  哇還有這種事情
[00:15:55.500 --> 00:15:57.500]  可是過了幾天之後呢
[00:15:57.500 --> 00:16:00.500]  他就開始習慣了
[00:16:00.500 --> 00:16:02.500]  所以他有時候一邊看書
[00:16:02.500 --> 00:16:03.500]  一邊就會喊
[00:16:03.500 --> 00:16:06.500]  Julia給我倒杯水來
[00:16:06.500 --> 00:16:07.500]  看電視的時候
[00:16:07.500 --> 00:16:08.500]  他就會喊
[00:16:08.500 --> 00:16:10.500]  Julia遙控在哪裡
[00:16:10.500 --> 00:16:13.500]  給我把遙控拿過來
[00:16:13.500 --> 00:16:16.500]  過了一個月
[00:16:16.500 --> 00:16:19.500]  他回到香港的時候呢
[00:16:19.500 --> 00:16:21.500]  他要上電梯
[00:16:21.500 --> 00:16:23.500]  他後來想講
[00:16:23.500 --> 00:16:24.500]  Julia
[00:16:24.500 --> 00:16:27.500]  突然想這不是菲律賓
[00:16:27.500 --> 00:16:29.500]  後來他跟我反思
[00:16:29.500 --> 00:16:31.500]  他說我就這點權柄
[00:16:31.500 --> 00:16:34.500]  我就隨便的使喚人
[00:16:34.500 --> 00:16:36.500]  如果我有絕對的權柄
[00:16:36.500 --> 00:16:38.500]  叫人做什麼就做什麼
[00:16:38.500 --> 00:16:41.500]  那還了得
[00:16:41.500 --> 00:16:47.500]  權柄是個好危險的東西
[00:16:47.500 --> 00:16:49.500]  但是我們看看這個柏夫長呢
[00:16:49.500 --> 00:16:52.500]  我們看三到五節
[00:16:52.500 --> 00:16:54.500]  柏夫長就聽說了
[00:16:54.500 --> 00:16:55.500]  因耶穌很能治病
[00:16:55.500 --> 00:16:56.500]  有神跡
[00:16:56.500 --> 00:16:58.500]  他就托了幾個猶太的長老
[00:16:58.500 --> 00:17:01.500]  來求耶穌來救他的僕人
[00:17:01.500 --> 00:17:04.500]  我們以為呢
[00:17:04.500 --> 00:17:07.500]  長老對耶穌更有面子
[00:17:07.500 --> 00:17:11.500]  所以托人來請耶穌
[00:17:11.500 --> 00:17:14.500]  其實不是的
[00:17:14.500 --> 00:17:16.500]  聖經裡面
[00:17:16.500 --> 00:17:18.500]  他這樣形容這個柏夫長
[00:17:18.500 --> 00:17:20.500]  他雖然是很有權柄
[00:17:20.500 --> 00:17:23.500]  但是他寶貴猶太人
[00:17:23.500 --> 00:17:24.500]  為什麼呢
[00:17:24.500 --> 00:17:26.500]  他很愛猶太的百姓
[00:17:26.500 --> 00:17:27.500]  為什麼
[00:17:27.500 --> 00:17:29.500]  因為希臘文這個愛
[00:17:29.500 --> 00:17:30.500]  這個字的話呢
[00:17:30.500 --> 00:17:31.500]  是一個agape
[00:17:31.500 --> 00:17:33.500]  是一個犧牲的愛的意思
[00:17:33.500 --> 00:17:36.500]  就是非常非常寶貴愛的意思
[00:17:36.500 --> 00:17:37.500]  他怎麼愛呢
[00:17:37.500 --> 00:17:38.500]  他居然為猶太人
[00:17:38.500 --> 00:17:42.500]  起了一個猶太會堂
[00:17:42.500 --> 00:17:43.500]  你想想看
[00:17:43.500 --> 00:17:45.500]  如果我是佔領這個地方的人
[00:17:45.500 --> 00:17:46.500]  我是羅馬人的
[00:17:46.500 --> 00:17:49.500]  我會覺得我的神更高貴是吧
[00:17:49.500 --> 00:17:50.500]  我怎麼可能為一個
[00:17:50.500 --> 00:17:52.500]  低下民族的人呢
[00:17:52.500 --> 00:17:53.500]  去起他們的會堂
[00:17:53.500 --> 00:17:55.500]  花這麼多錢呢
[00:17:55.500 --> 00:17:57.500]  所以他為猶太人建會堂
[00:17:57.500 --> 00:18:01.500]  說明他很愛這些猶太人
[00:18:01.500 --> 00:18:03.500]  那個會堂的話呢
[00:18:03.500 --> 00:18:04.500]  那個遺址呢
[00:18:04.500 --> 00:18:05.500]  現在還在
[00:18:05.500 --> 00:18:07.500]  在加利利海邊
[00:18:07.500 --> 00:18:08.500]  雖然有點破敗了
[00:18:08.500 --> 00:18:10.500]  現在只剩下一些柱子啊牆啊
[00:18:10.500 --> 00:18:11.500]  但是我去看過
[00:18:11.500 --> 00:18:13.500]  還挺雄偉的
[00:18:13.500 --> 00:18:16.500]  功臣量在古代還是挺大的
[00:18:16.500 --> 00:18:18.500]  所以我們就想
[00:18:18.500 --> 00:18:20.500]  為什麼這個有權柄的
[00:18:20.500 --> 00:18:25.500]  百夫長還要建會堂呢
[00:18:25.500 --> 00:18:26.500]  我相信呢
[00:18:26.500 --> 00:18:27.500]  他可能受了猶太教
[00:18:27.500 --> 00:18:30.500]  異神宗教的影響
[00:18:30.500 --> 00:18:32.500]  或者有可能呢
[00:18:32.500 --> 00:18:34.500]  羅馬人拜很多的神呢
[00:18:34.500 --> 00:18:36.500]  道德觀念不高
[00:18:36.500 --> 00:18:37.500]  所以他嚮往猶太人
[00:18:37.500 --> 00:18:39.500]  這種異神教的
[00:18:39.500 --> 00:18:40.500]  道德觀念都有可能啊
[00:18:40.500 --> 00:18:41.500]  我猜測的啊
[00:18:41.500 --> 00:18:42.500]  所以呢
[00:18:42.500 --> 00:18:46.500]  他很喜歡猶太教
[00:18:46.500 --> 00:18:49.500]  所以他為這個猶太人呢
[00:18:49.500 --> 00:18:51.500]  修建會堂
[00:18:51.500 --> 00:18:55.500]  雖然從這個聖經的上文下理呢
[00:18:55.500 --> 00:18:56.500]  我呢
[00:18:56.500 --> 00:18:58.500]  我看不出他具體為
[00:18:58.500 --> 00:19:02.500]  猶太人修建會堂的理由
[00:19:02.500 --> 00:19:03.500]  但最起碼來講
[00:19:03.500 --> 00:19:05.500]  我可以看到的是呢
[00:19:05.500 --> 00:19:12.500]  他是一個敬畏猶太人的神的人
[00:19:12.500 --> 00:19:14.500]  敬畏神是什麼意思啊
[00:19:14.500 --> 00:19:16.500]  英文叫fear god
[00:19:16.500 --> 00:19:17.500]  也就是用我們說呢
[00:19:17.500 --> 00:19:20.500]  是怕神啊
[00:19:20.500 --> 00:19:22.500]  雖然他還不是一個
[00:19:22.500 --> 00:19:25.500]  就是好像日常意義上的猶太教徒
[00:19:25.500 --> 00:19:31.500]  但他起碼是一個怕上帝的人
[00:19:31.500 --> 00:19:33.500]  所以他寶貴猶太人
[00:19:33.500 --> 00:19:36.500]  所以他寶貴他的僕人
[00:19:36.500 --> 00:19:41.500]  因為他有敬畏
[00:19:41.500 --> 00:19:44.500]  這是一件非常非常要緊的事
[00:19:44.500 --> 00:19:47.500]  敬畏是個非常重要的事情
[00:19:47.500 --> 00:19:49.500]  當你做某件事
[00:19:49.500 --> 00:19:50.500]  你知道
[00:19:50.500 --> 00:19:51.500]  哇
[00:19:51.500 --> 00:19:53.500]  我不可以亂來的哦
[00:19:53.500 --> 00:19:58.500]  這是一件非常重要的事
[00:19:58.500 --> 00:20:01.500]  我曾經聽牧師的講過一個故事
[00:20:01.500 --> 00:20:05.500]  在美國有一位很有名的牧師叫
[00:20:05.500 --> 00:20:08.500]  Charles Windows
[00:20:08.500 --> 00:20:09.500]  Charles Windows
[00:20:09.500 --> 00:20:10.500]  18歲那年呢
[00:20:10.500 --> 00:20:13.500]  他考到了車牌
[00:20:13.500 --> 00:20:15.500]  他沒考到車牌之前呢
[00:20:15.500 --> 00:20:16.500]  誰教他呀
[00:20:16.500 --> 00:20:18.500]  他不需要去駕校啊
[00:20:18.500 --> 00:20:21.500]  美國人基本上人人都會開車的
[00:20:21.500 --> 00:20:23.500]  他沒考到車牌之前呢
[00:20:23.500 --> 00:20:25.500]  是他的老爸教他
[00:20:25.500 --> 00:20:27.500]  所以呢
[00:20:27.500 --> 00:20:28.500]  他老爸在他身邊呢
[00:20:28.500 --> 00:20:31.500]  總是說三道四的
[00:20:31.500 --> 00:20:32.500]  你知道
[00:20:32.500 --> 00:20:33.500]  開車的時候
[00:20:33.500 --> 00:20:36.500]  最煩人在旁邊說三道四的那樣的
[00:20:36.500 --> 00:20:37.500]  然後呢
[00:20:37.500 --> 00:20:38.500]  他一開快一點
[00:20:38.500 --> 00:20:39.500]  一想飆車呢
[00:20:39.500 --> 00:20:40.500]  他老爸就說
[00:20:40.500 --> 00:20:41.500]  哎呀不能開快
[00:20:41.500 --> 00:20:42.500]  不能開快
[00:20:42.500 --> 00:20:43.500]  安全第一
[00:20:43.500 --> 00:20:45.500]  安全第一
[00:20:45.500 --> 00:20:46.500]  說三道四
[00:20:46.500 --> 00:20:48.500]  攔頭阻尾的
[00:20:48.500 --> 00:20:50.500]  所以他很不爽的
[00:20:50.500 --> 00:20:51.500]  現在呢
[00:20:51.500 --> 00:20:52.500]  他18歲了
[00:20:52.500 --> 00:20:54.500]  他考到牌了
[00:20:54.500 --> 00:20:56.500]  老爸就放他上路了
[00:20:56.500 --> 00:20:57.500]  現在老爸不在身邊
[00:20:57.500 --> 00:20:58.500]  他心想
[00:20:58.500 --> 00:20:59.500]  哇自由了
