
[00:00:00.000 --> 00:00:09.000]  宣讀約書亞記第一章第六到第九節還有第十八節
[00:07:57.000 --> 00:08:02.000]  假如你有一個小孩他非常懶惰
[00:08:02.000 --> 00:08:04.000]  那你勸他努力
[00:08:04.000 --> 00:08:06.000]  這個是很合理對不對
[00:08:06.000 --> 00:08:09.000]  但是假如他已經很努力了
[00:08:09.000 --> 00:08:12.000]  他還要你叫他努力嗎
[00:08:12.000 --> 00:08:14.000]  所以我才說奇怪
[00:08:14.000 --> 00:08:17.000]  因為約書亞他非比常人
[00:08:17.000 --> 00:08:21.000]  這樣的人你還擔心他缺乏勇氣嗎
[00:08:21.000 --> 00:08:23.000]  當然不對
[00:08:23.000 --> 00:08:27.000]  那麼上帝為何一而再再而三的叫
[00:08:27.000 --> 00:08:30.000]  約書亞要剛強壯膽呢
[00:08:30.000 --> 00:08:34.000]  現在就讓我們逐一去了解經文
[00:08:34.000 --> 00:08:36.000]  首先是第六節
[00:08:36.000 --> 00:08:39.000]  上帝向約書亞發出命令
[00:08:39.000 --> 00:08:42.000]  你當剛強壯膽
[00:08:42.000 --> 00:08:45.000]  然後他說因為什麼什麼
[00:08:45.000 --> 00:08:50.000]  就說出了為何他要約書亞剛強壯膽
[00:08:50.000 --> 00:08:55.000]  我要請大家幫我將第六節讀出來好不好
[00:08:55.000 --> 00:08:57.000]  預備一二三
[00:08:57.000 --> 00:09:00.000]  你當剛強壯膽
[00:09:00.000 --> 00:09:05.000]  因為你必須熱愛其承受那一尊約
[00:09:05.000 --> 00:09:07.000]  就是我向大人念書
[00:09:07.000 --> 00:09:10.000]  其實我都要求他們的利益
[00:09:10.000 --> 00:09:13.000]  好
[00:09:13.000 --> 00:09:17.000]  就是我向他們列祖
[00:09:17.000 --> 00:09:20.000]  啟示應許賜給他們的地
[00:09:20.000 --> 00:09:23.000]  這句話明顯的表達出
[00:09:23.000 --> 00:09:27.000]  上帝發出剛強壯膽的命令
[00:09:27.000 --> 00:09:31.000]  是要成就他的應許
[00:09:31.000 --> 00:09:38.000]  這個應許就是當神呼召亞伯拉罕和雅各的時候
[00:09:38.000 --> 00:09:41.000]  曾經立下的應許
[00:09:41.000 --> 00:09:46.000]  他要將迦蘭地賜給以色列民族
[00:09:46.000 --> 00:09:50.000]  上帝不但呼召亞伯拉罕和雅各
[00:09:50.000 --> 00:09:52.000]  也呼召摩西
[00:09:52.000 --> 00:09:55.000]  然後又呼召約書亞
[00:09:55.000 --> 00:10:01.000]  就是說上帝所發出的這些呼召
[00:10:01.000 --> 00:10:04.000]  全都是基於這個應許
[00:10:04.000 --> 00:10:07.000]  要賜給他們迦蘭美地
[00:10:07.000 --> 00:10:12.000]  由此我看到早在有約書亞這個人
[00:10:12.000 --> 00:10:18.000]  上帝就已經發出呼召和賜下應許
[00:10:18.000 --> 00:10:22.000]  所以當這個應許實現的時候
[00:10:22.000 --> 00:10:30.000]  就不單單是對當時接受召命的約書亞有意義
[00:10:30.000 --> 00:10:33.000]  不單單是對他一個人有意義
[00:10:33.000 --> 00:10:38.000]  而是對歷史歷代曾經被召的領袖
[00:10:38.000 --> 00:10:45.000]  以及享受著應許實現的整個的以色列民族都有意義
[00:10:45.000 --> 00:10:50.000]  而這種意義對我們來說有代表什麼呢
[00:10:50.000 --> 00:10:55.000]  大家應該都懂得背誦使徒信經
[00:10:55.000 --> 00:10:59.000]  其中有一句我很喜歡的就是
[00:10:59.000 --> 00:11:03.000]  我信聖徒相通
[00:11:03.000 --> 00:11:04.000]  大家記得嗎
[00:11:04.000 --> 00:11:10.000]  所謂聖徒就是因著性而分別為聖的信徒
[00:11:10.000 --> 00:11:12.000]  包括你跟我
[00:11:12.000 --> 00:11:18.000]  而聖徒相通有橫向和中向兩個層面
[00:11:18.000 --> 00:11:19.000]  橫向是什麼呢
[00:11:19.000 --> 00:11:25.000]  橫向就是從信仰的大公性引伸出來的關係
[00:11:25.000 --> 00:11:31.000]  是不同的堂會、宗派、地區、文化、民族
[00:11:31.000 --> 00:11:36.000]  所有這些信徒在領禮彼此的結聯
[00:11:36.000 --> 00:11:38.000]  中向是什麼呢
[00:11:38.000 --> 00:11:42.000]  中向是與信仰的承傳有關
[00:11:42.000 --> 00:11:49.000]  是不同世代的信徒在上帝的呼召下彼此結聯
[00:11:49.000 --> 00:11:56.000]  這個意義對每一位信徒來說都十分重要
[00:11:56.000 --> 00:12:00.000]  因為原來我們在天路歷程上
[00:12:00.000 --> 00:12:03.000]  我們不是孤單獨行
[00:12:03.000 --> 00:12:11.000]  因為我們為主百賞的是一線歷史歷代
[00:12:11.000 --> 00:12:16.000]  所有的聖徒所共同參與的聖功
[00:12:16.000 --> 00:12:20.000]  就好像我過去很多年
[00:12:20.000 --> 00:12:24.000]  我曾經回應神的呼召去宣教
[00:12:24.000 --> 00:12:26.000]  而神給我的召命
[00:12:26.000 --> 00:12:30.000]  不單單對我這個被呼召的人有意義
[00:12:30.000 --> 00:12:32.000]  因為在我以前
[00:12:32.000 --> 00:12:36.000]  神已經派過無數的宣教士
[00:12:36.000 --> 00:12:40.000]  到不同的民族還有國家宣教
[00:12:40.000 --> 00:12:42.000]  神的靈與我同工
[00:12:42.000 --> 00:12:47.000]  也與歷史歷代不同地方的宣教士同工
[00:12:47.000 --> 00:12:50.000]  有一位宣教士的名言
[00:12:50.000 --> 00:12:54.000]  我一說出來你一定知道他是誰
[00:12:54.000 --> 00:12:56.000]  他這樣說
[00:12:56.000 --> 00:12:59.000]  他說:我若有千般英精
[00:12:59.000 --> 00:13:03.000]  中國可全數之取
[00:13:03.000 --> 00:13:05.000]  我若有千條性命
[00:13:05.000 --> 00:13:10.000]  絕不留下一條不給中國
[00:13:10.000 --> 00:13:12.000]  他是誰啊
[00:13:12.000 --> 00:13:17.000]  對,他就是十九世紀其中一位宣教士
[00:13:17.000 --> 00:13:19.000]  戴德生
[00:13:19.000 --> 00:13:26.000]  他衷心服侍中國五十二年歷經方修
[00:13:26.000 --> 00:13:30.000]  戴德生的真身就是戴紹真牧師
[00:13:30.000 --> 00:13:32.000]  他曾經說過
[00:13:32.000 --> 00:13:38.000]  他說這句人人都津津樂道的名言之後
[00:13:38.000 --> 00:13:43.000]  其實還有一句不太被人注意的話
[00:13:43.000 --> 00:13:47.000]  所以全句話應該是這樣的
[00:13:47.000 --> 00:13:49.000]  我讀給大家聽
[00:13:49.000 --> 00:13:52.000]  我若有千般英精
[00:13:52.000 --> 00:13:55.000]  中國可全數之取
[00:13:55.000 --> 00:13:57.000]  我若有千條性命
[00:13:57.000 --> 00:14:01.000]  絕不留下一條不給中國
[00:14:01.000 --> 00:14:07.000]  不,不是中國,是基督
[00:14:07.000 --> 00:14:10.000]  正正因為愛基督
[00:14:10.000 --> 00:14:17.000]  戴德生才能夠把他的金錢還有性命全都奉獻
[00:14:17.000 --> 00:14:26.000]  他深信基督早已藉著他的血身和袋鼠赐下永生的應許
[00:14:26.000 --> 00:14:32.000]  其實當戴德生發出這句宣告的時候
[00:14:32.000 --> 00:14:34.000]  他正病得半死
[00:14:34.000 --> 00:14:38.000]  後來他必須回到英國修養
[00:14:38.000 --> 00:14:45.000]  但他沒有忘記上帝賜給他的應許之地中國
[00:14:45.000 --> 00:14:48.000]  建基於這個應許
[00:14:48.000 --> 00:14:52.000]  戴德生耐心的等待了五年
[00:14:52.000 --> 00:14:59.000]  然後他用十英鎊的存款建立了中國內地會
[00:14:59.000 --> 00:15:05.000]  後來他又在杭州建立了內地會的第一家教堂
[00:15:05.000 --> 00:15:11.000]  戴德生所做的完全是基於神的召命
[00:15:11.000 --> 00:15:19.000]  他努力達至的成果也是完全建基於上帝的應許
[00:15:19.000 --> 00:15:22.000]  大家有沒有想過
[00:15:22.000 --> 00:15:25.000]  人要是發出命令
[00:15:25.000 --> 00:15:29.000]  而受命那一方他去執行
[00:15:29.000 --> 00:15:32.000]  發命令的跟受命的
[00:15:32.000 --> 00:15:35.000]  他們是要有地位之分的
[00:15:35.000 --> 00:15:39.000]  就是說他們之間是有距離的
[00:15:39.000 --> 00:15:42.000]  但是上帝發出命令
[00:15:42.000 --> 00:15:49.000]  卻是將人和神之間的距離拉近
[00:15:49.000 --> 00:15:52.000]  因為上帝樂意與我們同工
[00:15:52.000 --> 00:15:55.000]  讓他的應許實現
[00:15:55.000 --> 00:15:58.000]  但前提是什麼呢
[00:15:58.000 --> 00:16:01.000]  就是當神向人發出召命
[00:16:01.000 --> 00:16:07.000]  人必須能夠領受並服從這個召命
[00:16:07.000 --> 00:16:11.000]  同樣的上帝與約書亞同工
[00:16:11.000 --> 00:16:15.000]  但是約書亞必須順服上帝
[00:16:15.000 --> 00:16:17.000]  接受這個召命
[00:16:17.000 --> 00:16:21.000]  讓上帝去實現他的應許
[00:16:21.000 --> 00:16:23.000]  上帝告訴約書亞
[00:16:23.000 --> 00:16:27.000]  要讓他所立下的應許實現
[00:16:27.000 --> 00:16:30.000]  方法是剛強壯膽
[00:16:30.000 --> 00:16:33.000]  上帝不只說一次
[00:16:33.000 --> 00:16:36.000]  因為在七到八節
[00:16:36.000 --> 00:16:39.000]  我們看見上帝再一次說
[00:16:39.000 --> 00:16:43.000]  只要剛強大大壯膽
[00:16:43.000 --> 00:16:50.000]  接著上帝把能夠剛強壯膽的秘訣告訴約書亞
[00:16:50.000 --> 00:16:55.000]  我想邀請大家把它一同讀出來
[00:16:55.000 --> 00:16:57.000]  就是第八節
[00:16:57.000 --> 00:16:59.000]  一二三
[00:17:17.000 --> 00:17:20.000]  剛才第六節已經指出
[00:17:20.000 --> 00:17:25.000]  剛強壯膽是基於上帝的應許
[00:17:25.000 --> 00:17:30.000]  現在第七到第八節表達出
[00:17:30.000 --> 00:17:34.000]  上帝要進一步的兼顧約書亞
[00:17:34.000 --> 00:17:36.000]  大家要知道
[00:17:36.000 --> 00:17:41.000]  現在上帝是要呼召約書亞去攻打加蘭
[00:17:41.000 --> 00:17:46.000]  那要是按照軍事專家的意見
[00:17:46.000 --> 00:17:51.000]  要打勝仗就一定要有龐大的軍力
[00:17:51.000 --> 00:17:53.000]  還有精密的策略
[00:17:53.000 --> 00:17:58.000]  但是上帝的軍事策略只有三點
[00:17:58.000 --> 00:18:01.000]  第一點是要打勝仗
[00:18:01.000 --> 00:18:04.000]  立法書不可離開他的口
[00:18:04.000 --> 00:18:10.000]  意思就是約書亞你要講述立法給以色列民聽
[00:18:10.000 --> 00:18:12.000]  使他們明白
[00:18:12.000 --> 00:18:14.000]  第二要打勝仗怎麼樣
[00:18:14.000 --> 00:18:19.000]  要就業思想書上所寫的一切話
[00:18:19.000 --> 00:18:21.000]  第三要打勝
[00:18:21.000 --> 00:18:28.000]  要謹守遵循上帝接著摩西所吩咐的一切律法
[00:18:28.000 --> 00:18:31.000]  不可偏離左右
[00:18:31.000 --> 00:18:35.000]  那就是說約書亞你要打勝仗
[00:18:35.000 --> 00:18:39.000]  不是靠兵不是靠馬靠刀槍
[00:18:39.000 --> 00:18:43.000]  而是單單依靠上帝的話語
[00:18:43.000 --> 00:18:46.000]  因為能力是屬於神的
[00:18:46.000 --> 00:18:49.000]  成功的秘訣也在於神
[00:18:49.000 --> 00:18:53.000]  有一個很多人都聽過的真實見證
[00:18:53.000 --> 00:18:59.000]  在1981年在英國拍成了電影《Cherry on Fire》
[00:18:59.000 --> 00:19:04.000]  在香港就翻譯做《烈火正切》
[00:19:04.000 --> 00:19:07.000]  大家看過了
[00:19:07.000 --> 00:19:11.000]  電影的藍圖原來是一個真實的故事
[00:19:11.000 --> 00:19:14.000]  因為有一個英國的年輕人
[00:19:14.000 --> 00:19:17.000]  他生於宣教士的家庭
[00:19:17.000 --> 00:19:19.000]  他叫Eric
[00:19:19.000 --> 00:19:22.000]  Eric的短跑能力是非常出色
[00:19:22.000 --> 00:19:26.000]  他就被選拔到英國國家田徑隊
[00:19:26.000 --> 00:19:31.000]  在1924年夏天奧運會在巴黎舉行
[00:19:31.000 --> 00:19:36.000]  Eric代表英國參加100米的短跑比賽
[00:19:36.000 --> 00:19:40.000]  但是當他收到賽程表的時候
[00:19:40.000 --> 00:19:45.000]  他發現原來100米比賽是安排在星期天舉行
[00:19:45.000 --> 00:19:51.000]  但是為了謹守神吩咐要守的安息日
[00:19:51.000 --> 00:19:53.000]  Eric他怎麼樣啊
[00:19:53.000 --> 00:19:59.000]  他毅然放棄自己最擅長的100米短跑賽程
[00:19:59.000 --> 00:20:03.000]  改為參加400米賽事
[00:20:03.000 --> 00:20:08.000]  那跑100米跟跑400米
[00:20:08.000 --> 00:20:11.000]  跑法當然是不一樣
[00:20:11.000 --> 00:20:14.000]  他最熟的就是100米
[00:20:14.000 --> 00:20:17.000]  原本他是勝券在握的
[00:20:17.000 --> 00:20:23.000]  全英國都在等待他在奧運會上為國爭光
[00:20:23.000 --> 00:20:26.000]  但是現在怎麼樣大家都在罵他
[00:20:26.000 --> 00:20:29.000]  甚至在英國的媒體
[00:20:29.000 --> 00:20:32.000]  他嚴厲的指罵他
[00:20:32.000 --> 00:20:38.000]  他覺得你這樣做無疑就是在背叛 叛國
[00:20:38.000 --> 00:20:41.000]  但是在比賽之前
[00:20:41.000 --> 00:20:45.000]  有人交給Eric一張小字條
[00:20:45.000 --> 00:20:48.000]  那Eric他打開來看是什麼
[00:20:48.000 --> 00:20:50.000]  原來這條上是一句經文
[00:20:50.000 --> 00:20:54.000]  是在沙姆爾基上阿章三十節
[00:20:54.000 --> 00:20:57.000]  其中兩句話是什麼
[00:20:57.000 --> 00:21:00.000]  尊重我的 我必尊重他
[00:21:00.000 --> 00:21:03.000]  當然上帝是永不食言
[00:21:03.000 --> 00:21:09.000]  最後Eric他拿到巴黎奧運會400米賽跑的金牌
[00:21:09.000 --> 00:21:13.000]  也得到愛百米的銅牌
[00:21:13.000 --> 00:21:17.000]  他破了當年的世界紀錄
[00:21:17.000 --> 00:21:21.000]  歷史就變成國家英雄了
[00:21:21.000 --> 00:21:26.000]  所以得勝的秘訣就真的是在於神的話
[00:21:26.000 --> 00:21:31.000]  尊敬神的話就可以面對種種的挑戰
[00:21:31.000 --> 00:21:33.000]  讓我們再進一步看經文
[00:21:33.000 --> 00:21:38.000]  第九節 神要進一步的兼顧約書亞了
[00:21:38.000 --> 00:21:42.000]  神說 我豈沒有吩咐你嗎
[00:21:42.000 --> 00:21:47.000]  你當剛強壯膽 不要懼怕 也不要驚慌
[00:21:47.000 --> 00:21:54.000]  神現在第三次去命令約書亞要剛強壯膽
[00:21:54.000 --> 00:21:59.000]  然後神又為這命令加上一個原因
[00:21:59.000 --> 00:22:01.000]  就是什麼原因啊
[00:22:01.000 --> 00:22:04.000]  因為你無論往那裡去
[00:22:04.000 --> 00:22:08.000]  耶和華 你的話必與你同在
[00:22:08.000 --> 00:22:10.000]  神很清楚的說明
[00:22:10.000 --> 00:22:16.000]  有神自己的同在就是剛強壯膽的元素
[00:22:16.000 --> 00:22:19.000]  剛才我說到那個戴紹真牧師
[00:22:19.000 --> 00:22:21.000]  就是戴德森的真孫
[00:22:21.000 --> 00:22:26.000]  不知道大家有沒有聽過他小時候的一個經歷
[00:22:26.000 --> 00:22:30.000]  這是當日本佔領中國的時候
[00:22:30.000 --> 00:22:33.000]  戴紹真牧師還是個小孩子
[00:22:33.000 --> 00:22:36.000]  他跟宣教士父母生在中國
[00:22:36.000 --> 00:22:41.000]  他的父親原本聽見日本人要打過來
[00:22:41.000 --> 00:22:45.000]  他們就買船票要回到英國
[00:22:45.000 --> 00:22:47.000]  但是經過禱告之後
[00:22:47.000 --> 00:22:51.000]  父親知道這不是神的意思
[00:22:51.000 --> 00:22:53.000]  於是他就怎麼樣呢
[00:22:53.000 --> 00:22:57.000]  他當時非常緊張 很難買到船票的
[00:22:57.000 --> 00:23:00.000]  他把那個船票退回去
[00:23:00.000 --> 00:23:04.000]  然後兩夫婦就留在中國的陝西
[00:23:04.000 --> 00:23:08.000]  繼續訓練福音功人
[00:23:08.000 --> 00:23:10.000]  而四個小孩子怎麼樣
[00:23:10.000 --> 00:23:15.000]  就被送到山東煙臺的學校去寄宿
[00:23:15.000 --> 00:23:21.000]  在1941年12月珍珠港事件就爆發了
[00:23:21.000 --> 00:23:27.000]  戴紹真牧師的母親非常非常難過痛苦
[00:23:27.000 --> 00:23:33.000]  因為他四個小孩子就在日本佔領的山東煙臺
[00:23:33.000 --> 00:23:35.000]  來不及救出來
[00:23:35.000 --> 00:23:38.000]  這個憂傷的母親
[00:23:38.000 --> 00:23:43.000]  她真的難過到沒有心情跟所有人講話
[00:23:43.000 --> 00:23:47.000]  她自己一個人走進房間裡
[00:23:47.000 --> 00:23:50.000]  她就跪在地上哭了
[00:23:50.000 --> 00:23:54.000]  她傷心得連禱告都不能
[00:23:54.000 --> 00:23:57.000]  在她最痛苦的時候
[00:23:57.000 --> 00:23:59.000]  主與她同在
[00:23:59.000 --> 00:24:03.000]  主對她說:你怎麼哭了
[00:24:03.000 --> 00:24:06.000]  你是不是忘記我給你的應許了
[00:24:06.000 --> 00:24:08.000]  什麼應許
[00:24:08.000 --> 00:24:12.000]  原來是馬太福音六章33節
[00:24:12.000 --> 00:24:16.000]  要先求神的國和祂的義
[00:24:16.000 --> 00:24:19.000]  這一切都要交給你
[00:24:19.000 --> 00:24:24.000]  求神的國和義不就等同神同在嗎
[00:24:24.000 --> 00:24:29.000]  神在祂的國與義中坐著為王
[00:24:29.000 --> 00:24:31.000]  戴紹真牧師說
[00:24:31.000 --> 00:24:33.000]  其實他很明白
[00:24:33.000 --> 00:24:36.000]  這不是他的父母找藉口
[00:24:36.000 --> 00:24:40.000]  要去推卸為人父母的責任
[00:24:40.000 --> 00:24:43.000]  而是在一個特殊的情況下
[00:24:43.000 --> 00:24:46.000]  神派給人一個任務
[00:24:46.000 --> 00:24:51.000]  而人他自己原本應該負的責任
[00:24:51.000 --> 00:24:54.000]  就由神來負責
[00:24:54.000 --> 00:24:56.000]  這是神的應許
[00:24:56.000 --> 00:25:00.000]  神應許為他母親負責一切
[00:25:00.000 --> 00:25:06.000]  母親就把眼淚擦乾站起來
[00:25:06.000 --> 00:25:08.000]  結果怎麼樣
[00:25:08.000 --> 00:25:17.000]  結果是戴紹真全校的老師學生都被日本人擄去
[00:25:17.000 --> 00:25:21.000]  但是老師們都是基督徒
[00:25:21.000 --> 00:25:27.000]  他們在集中營當中繼續保護教導小孩們
[00:25:27.000 --> 00:25:29.000]  神與他們同在
