
[00:00:00.000 --> 00:00:01.520]  當我們放眼世界
[00:05:51.240 --> 00:05:55.960]  還有繪墨、法櫃、旗上的櫃蓋
[00:05:55.960 --> 00:05:58.400]  繪墨裏面一切的器具
[00:05:58.400 --> 00:06:00.920]  公桌,公桌上的器具
[00:06:00.920 --> 00:06:03.800]  純金的燈台,燈台的一切器具
[00:06:03.800 --> 00:06:06.760]  香壇、飯祭壇和壇
[00:06:06.760 --> 00:06:14.240]  洗座盤、盤座,還有祭司積分用的精緻禮服
[00:06:14.240 --> 00:06:18.600]  還有高遊和聖所裏面芬芳的香
[00:06:18.600 --> 00:06:21.440]  一切都照我吩咐去做
[00:06:21.440 --> 00:06:22.880]  好,大家聽完了
[00:06:22.880 --> 00:06:25.320]  想不想像到是怎樣的?
[00:06:25.320 --> 00:06:27.120]  很難想像,是不是?
[00:06:27.120 --> 00:06:31.400]  所以很感謝歷代很多的藝術人
[00:06:31.400 --> 00:06:35.440]  他嘗試將很多的描繪出來、畫出來
[00:06:35.440 --> 00:06:39.400]  甚至今時今日有媒體,3D
[00:06:39.400 --> 00:06:42.200]  好,我們一起看看這個繪墨
[00:06:42.200 --> 00:06:50.000]  當然了,這個模型其實應該是更精緻的
[00:06:50.000 --> 00:06:52.880]  但還是好,讓我們能夠感受多一點
[00:06:52.880 --> 00:06:57.600]  有聲音的
[00:06:57.600 --> 00:07:02.880]  好,這個繪墨一進去
[00:07:04.560 --> 00:07:06.600]  就有飯祭壇
[00:07:06.600 --> 00:07:09.960]  那裡是獻祭的地方
[00:07:09.960 --> 00:07:12.040]  這個就是外圍的地方
[00:07:12.040 --> 00:07:16.160]  所以你看到周圍有墨簾、墨板
[00:07:35.560 --> 00:07:37.760]  洗座盤有座的
[00:07:37.760 --> 00:07:41.400]  祭司必須要潔淨,然後才是獻祭
[00:07:41.400 --> 00:07:50.360]  好,進去聖所
[00:07:50.360 --> 00:07:56.000]  有燈台、公牆
[00:07:56.000 --> 00:07:59.040]  這個是光源
[00:08:01.520 --> 00:08:04.600]  這個是光源
[00:08:04.600 --> 00:08:23.280]  層卓頂卓有12個頂,代表12個支派
[00:08:32.520 --> 00:08:34.120]  這個是香壇
[00:08:34.120 --> 00:08:39.800]  那些膏油和香都有指定的製法
[00:08:39.800 --> 00:08:47.520]  所以繪墨裡面是有香味的
[00:08:57.520 --> 00:09:01.600]  好,再進入最神聖的寺聖所
[00:09:01.600 --> 00:09:05.880]  那裡是有藥櫃
[00:09:05.880 --> 00:09:09.040]  象徵神和人的約
[00:09:09.040 --> 00:09:17.400]  好,我們現在進入最神聖的寺聖所
[00:09:17.400 --> 00:09:19.280]  那裡是最神聖的寺聖所
[00:09:19.280 --> 00:09:19.800]  那裡是最神聖的寺聖所
[00:09:19.800 --> 00:09:20.480]  那裡是最神聖的寺聖所
[00:09:20.480 --> 00:09:20.760]  那裡是最神聖的寺聖所
[00:09:20.760 --> 00:09:21.080]  那裡是最神聖的寺聖所
[00:09:21.080 --> 00:09:21.120]  那裡是最神聖的寺聖所
[00:09:21.120 --> 00:09:21.320]  那裡是最神聖的寺聖所
[00:09:21.320 --> 00:09:21.480]  那裡是最神聖的寺聖所
[00:09:21.480 --> 00:09:21.640]  那裡是最神聖的寺聖所
[00:09:21.640 --> 00:09:21.720]  那裡是最神聖的寺聖所
[00:09:21.720 --> 00:09:28.040]  那裡是最神聖的寺聖所
[00:09:51.720 --> 00:09:55.160]  擔憾的神
[00:09:55.160 --> 00:09:58.640]  擔憾的神
[00:09:58.640 --> 00:10:04.000]  擔憾的神
[00:10:04.000 --> 00:10:10.560]  我愛你
[00:10:10.560 --> 00:10:14.200]  這個重要的藥櫃充滿著象徵的意義
[00:10:14.200 --> 00:10:17.040]  亦預表耶穌基督的救贖
[00:10:17.040 --> 00:10:20.120]  今天已經成就了祂的救恩
[00:10:21.480 --> 00:10:24.320]  這個重要的會幕
[00:10:24.320 --> 00:10:27.320]  估計用上超過三世紀
[00:10:27.320 --> 00:10:29.720]  直到去到聖殿
[00:10:29.720 --> 00:10:32.240]  這個幕後英雄
[00:10:32.240 --> 00:10:35.600]  他不知道原來他就變成了這個會幕
[00:10:35.600 --> 00:10:38.400]  建築設計的先鋒
[00:10:38.400 --> 00:10:39.760]  這個表表者
[00:10:39.760 --> 00:10:42.680]  自此數千年的教會設計
[00:10:42.680 --> 00:10:46.240]  其實就是繼續一筆相承著這個會幕
[00:10:46.240 --> 00:10:49.160]  我們就去認識一下這個幕後英雄
[00:10:49.160 --> 00:10:52.760]  比薩烈和阿荷利亞伯
[00:10:52.760 --> 00:10:55.600]  其實是誰來的
[00:10:55.600 --> 00:10:57.480]  其實真的沒有人認識
[00:10:57.480 --> 00:11:00.040]  這個猶太支派護耳的孫
[00:11:00.040 --> 00:11:01.840]  是誰呢
[00:11:01.840 --> 00:11:03.920]  好像有一個護耳
[00:11:03.920 --> 00:11:07.400]  這個護耳就是當亞馬利人爭戰的時候
[00:11:07.400 --> 00:11:09.880]  舉起摩西的手
[00:11:09.880 --> 00:11:11.720]  左右有兩邊一個阿倫
[00:11:11.720 --> 00:11:13.320]  一個是護耳
[00:11:13.320 --> 00:11:16.000]  當他們舉著摩西的手
[00:11:16.000 --> 00:11:18.760]  祈禱的時候就得勝了
[00:11:18.760 --> 00:11:20.760]  是不是那個護耳呢
[00:11:20.760 --> 00:11:22.160]  其實都沒有人知道
[00:11:22.160 --> 00:11:23.800]  不過如果是這個護耳
[00:11:23.800 --> 00:11:27.000]  他就是在一個完成的家庭
[00:11:27.000 --> 00:11:30.120]  一個重視禱告的家庭長大
[00:11:30.120 --> 00:11:31.680]  阿荷利亞伯
[00:11:31.680 --> 00:11:33.680]  真是無從稽考
[00:11:33.680 --> 00:11:36.440]  所以我們說這個少不少
[00:11:36.440 --> 00:11:37.680]  其實少在哪裡
[00:11:37.680 --> 00:11:39.320]  不少在哪裡呢
[00:11:39.320 --> 00:11:41.960]  少就是根本都沒有人知道的
[00:11:41.960 --> 00:11:44.400]  人知道他是很少
[00:11:44.400 --> 00:11:47.520]  不過神知道就不少了
[00:11:47.520 --> 00:11:49.520]  神一定知道他們
[00:11:49.520 --> 00:11:53.440]  神是要提名去召他們
[00:11:53.440 --> 00:11:55.400]  那些設計人創作人都是這樣的
[00:11:55.400 --> 00:11:57.520]  有個特色不會自己出來的
[00:11:57.520 --> 00:11:58.840]  是要人叫他出來
[00:11:58.840 --> 00:12:00.840]  邀請他們很有性格的
[00:12:00.840 --> 00:12:03.240]  神都是提名召他們
[00:12:03.240 --> 00:12:05.760]  知道他們有這樣的能力
[00:12:05.760 --> 00:12:08.640]  來使用他們
[00:12:08.640 --> 00:12:13.040]  藝術創作是上帝賜予的一種能力
[00:12:13.040 --> 00:12:15.760]  雖然我們有時候很容易隱藏
[00:12:15.760 --> 00:12:17.120]  不是很知道
[00:12:17.120 --> 00:12:22.200]  但這是用美工說的一種侍奉
[00:12:22.200 --> 00:12:24.160]  就是透過那些美術
[00:12:24.160 --> 00:12:24.960]  那些藝術
[00:12:24.960 --> 00:12:25.960]  那些工藝
[00:12:25.960 --> 00:12:27.560]  透過聲音
[00:12:27.560 --> 00:12:28.400]  攝影
[00:12:28.400 --> 00:12:29.160]  攝錄
[00:12:29.160 --> 00:12:30.600]  媒體
[00:12:30.600 --> 00:12:34.720]  其實是透過他們的創作來說話
[00:12:34.720 --> 00:12:37.320]  所以知不知道他的名字不是很重要
[00:12:37.320 --> 00:12:41.360]  那些藝術人都不是很喜歡出樣和出名的
[00:12:41.360 --> 00:12:43.040]  當然他們一定不會
[00:12:43.040 --> 00:12:47.280]  在那些戲劇和會幕上編他的名字
[00:12:47.280 --> 00:12:50.080]  但是透過他所做
[00:12:50.080 --> 00:12:52.840]  其實你會看到他們的生命
[00:12:52.840 --> 00:12:54.400]  我們試一下想像
[00:12:54.400 --> 00:12:58.000]  他們的生命會不會美麗呢
[00:12:58.000 --> 00:12:59.880]  其後你慢慢會了解
[00:12:59.880 --> 00:13:01.880]  一定是很美麗
[00:13:01.880 --> 00:13:05.000]  他們能夠明白上帝的心意
[00:13:05.000 --> 00:13:06.800]  我想摩西呢
[00:13:06.800 --> 00:13:08.360]  他都不是這一瓣的
[00:13:08.360 --> 00:13:09.520]  聽到蒙嘈嘈
[00:13:09.520 --> 00:13:10.240]  即是怎樣做呢
[00:13:10.240 --> 00:13:11.840]  他傳遞而已
[00:13:11.840 --> 00:13:14.080]  但是這一方面的人
[00:13:14.080 --> 00:13:15.840]  他就會聽得明白
[00:13:15.840 --> 00:13:18.280]  你有沒有試過找一些裝修師傅
[00:13:18.280 --> 00:13:19.480]  你說怎樣做怎樣做
[00:13:19.480 --> 00:13:20.360]  很厲害的
[00:13:20.360 --> 00:13:22.360]  他會做到你想要的東西
[00:13:22.360 --> 00:13:24.920]  甚至超過你所想所求
[00:13:24.920 --> 00:13:25.800]  是吧
[00:13:25.800 --> 00:13:27.680]  我自己都是設計出身
[00:13:27.680 --> 00:13:31.960]  我有很多經驗和那些藝術創作的人合作
[00:13:31.960 --> 00:13:34.840]  有時候他們做的真的令我很驚訝
[00:13:34.840 --> 00:13:35.920]  真的明白
[00:13:35.920 --> 00:13:39.080]  而且他能夠將那樣東西製作
[00:13:39.080 --> 00:13:41.200]  能夠去演繹出來
[00:13:41.200 --> 00:13:44.160]  這個就是用美工學
[00:13:44.160 --> 00:13:47.280]  藝術創作的人有一種超越的能力
[00:13:47.280 --> 00:13:48.560]  超越什麼呢
[00:13:48.560 --> 00:13:52.120]  就是將那些抽象變成具象
[00:13:52.120 --> 00:13:53.160]  你說不是啊
[00:13:53.160 --> 00:13:55.720]  有時候藝術品很抽象的
[00:13:55.720 --> 00:13:57.800]  那個是另外一種表達
[00:13:57.800 --> 00:14:03.360]  那種抽象是讓你有更多角度去想像不同的東西
[00:14:03.360 --> 00:14:05.360]  都是一種表達
[00:14:05.360 --> 00:14:07.640]  不是畫圖畫就是出場
[00:14:07.640 --> 00:14:12.080]  你可以憑你去想像去看有無限空間
[00:14:12.080 --> 00:14:18.480]  甚至它是超越種族、語言、時空限制
[00:14:18.480 --> 00:14:18.840]  是吧
[00:14:18.840 --> 00:14:20.800]  很多很經典的詩歌
[00:14:20.800 --> 00:14:22.920]  經典的藝術
[00:14:22.920 --> 00:14:28.160]  更加可以加上我們的想像力去意會
[00:14:28.160 --> 00:14:30.800]  藝術創作、美工的服侍
[00:14:30.800 --> 00:14:34.200]  是有一種傳遞和感染力
[00:14:34.200 --> 00:14:36.560]  那個原創者是神
[00:14:36.560 --> 00:14:39.200]  然後透過人將祂表達
[00:14:39.200 --> 00:14:43.480]  就是要建立一個沒有象徵意義的敬拜中心
[00:14:43.480 --> 00:14:48.800]  讓人人都去知識神是一個怎樣的神
[00:14:48.800 --> 00:14:51.160]  好,我就想起這幅圖畫
[00:14:51.160 --> 00:14:52.680]  大家有沒有見過啊
[00:14:52.680 --> 00:14:57.880]  你沒有見過就證明你沒有看家書
[00:14:57.880 --> 00:15:04.000]  去年家書十月份就是用了這個做零收小品
[00:15:04.000 --> 00:15:05.840]  很感謝攝影的人
[00:15:05.840 --> 00:15:08.880]  因為攝影的人是我丈夫黃牧師
[00:15:08.880 --> 00:15:10.760]  他很喜歡攝影
[00:15:10.760 --> 00:15:14.360]  不過他也是不喜歡一些東西表達出來
[00:15:14.360 --> 00:15:18.000]  多謝他讓我可以任我發佈他的東西
[00:15:18.000 --> 00:15:21.040]  所以那些團孫祈禱、團孫家書
[00:15:21.040 --> 00:15:24.320]  不可以下載別人的東西放上來
[00:15:24.320 --> 00:15:27.520]  所以就拿他的版權
[00:15:27.520 --> 00:15:30.280]  嘩,突然間拍了一個這樣的圖片
[00:15:30.280 --> 00:15:32.240]  很奇妙,是吧
[00:15:32.240 --> 00:15:34.360]  在我們的家庭群組裏面
[00:15:34.360 --> 00:15:36.560]  大哥也是牧師
[00:15:36.560 --> 00:15:38.280]  他就寫了一句很正經的
[00:15:38.280 --> 00:15:42.520]  「神的創造和人的設計在空中相遇」
[00:15:42.520 --> 00:15:44.920]  嘩,真的描述得很好
[00:15:44.920 --> 00:15:46.600]  就在那個時候,中秋節
[00:15:46.600 --> 00:15:48.920]  我就想起《神的說話》
[00:15:48.920 --> 00:15:50.160]  詩篇第八篇
[00:15:50.160 --> 00:15:54.560]  剛才領唱的也有提到這個經文
[00:15:54.560 --> 00:15:56.320]  在這個圖畫裏面
[00:15:56.320 --> 00:16:00.080]  有很多不同的創作去結合
[00:16:00.080 --> 00:16:01.920]  攝影的
[00:16:01.920 --> 00:16:04.000]  古時的詩人的
[00:16:04.000 --> 00:16:05.480]  那些文具的
[00:16:05.480 --> 00:16:09.560]  當然還要加上幫他設計的人
[00:16:09.560 --> 00:16:11.480]  這個就是很奇妙的
[00:16:11.480 --> 00:16:14.000]  一個用美工說的
[00:16:14.000 --> 00:16:15.240]  能夠超越的
[00:16:15.240 --> 00:16:17.800]  今天我們繼續去想像
[00:16:17.800 --> 00:16:19.040]  去發現
[00:16:19.040 --> 00:16:20.800]  當你去凝望的時候
[00:16:20.800 --> 00:16:22.680]  你又想到些什麼
[00:16:22.680 --> 00:16:27.440]  你又有些什麼去跟他產生共鳴呢
[00:16:27.440 --> 00:16:29.080]  可能大家都聽到
[00:16:29.080 --> 00:16:31.560]  我們有一些拍攝夢工場
[00:16:31.560 --> 00:16:34.760]  我們嘗試現在建構一些媒體事工
[00:16:34.760 --> 00:16:36.760]  開始在運作中
[00:16:36.760 --> 00:16:39.640]  上個星期我們的講員
[00:16:39.640 --> 00:16:41.920]  這個陳君明弟兄
[00:16:41.920 --> 00:16:42.680]  他跟我們分享
[00:16:42.680 --> 00:16:44.000]  我很深刻的有一句
[00:16:44.000 --> 00:16:45.520]  他說「美麗的東西」
[00:16:45.520 --> 00:16:47.920]  「剎時間你能夠拍攝下來」
[00:16:47.920 --> 00:16:49.040]  「拍下來」
[00:16:49.040 --> 00:16:51.840]  「這個基本是神的恩賜」
[00:16:51.840 --> 00:16:53.760]  因為那些很美麗的東西
[00:16:53.760 --> 00:16:55.080]  是神創造的
[00:16:55.080 --> 00:16:58.280]  你能夠留下來傳承下去
[00:16:58.280 --> 00:17:00.280]  另外我們的弟兄阿樂
[00:17:00.280 --> 00:17:02.200]  我們的弟兄他說到
[00:17:02.200 --> 00:17:04.600]  他是一個做媒體的人
[00:17:04.600 --> 00:17:06.600]  他說每一次當他服事的時候
[00:17:06.600 --> 00:17:09.360]  他是感受到對神
[00:17:09.360 --> 00:17:10.480]  他願意回應
[00:17:10.480 --> 00:17:13.480]  是因為對教會那份的愛
[00:17:13.480 --> 00:17:15.640]  是出自那份的愛
[00:17:15.640 --> 00:17:17.480]  所以在這裡我鼓勵大家
[00:17:17.480 --> 00:17:20.720]  如果你喜歡攝影、燈光、設計
[00:17:20.720 --> 00:17:22.200]  訪問很多東西
[00:17:22.200 --> 00:17:24.240]  不一定說你現在已經很厲害
[00:17:24.240 --> 00:17:25.400]  你有興趣
[00:17:25.400 --> 00:17:26.680]  你有感動
[00:17:26.680 --> 00:17:28.080]  一起去學習
[00:17:28.080 --> 00:17:29.760]  一起參與
[00:17:29.760 --> 00:17:32.600]  因為藝術創媒體
[00:17:32.600 --> 00:17:35.440]  都是神賜給我們的恩賜
[00:17:35.440 --> 00:17:40.120]  我們可以用照片來見證和榮耀它
[00:17:40.120 --> 00:17:42.600]  今天是一個網絡的時候
[00:17:42.600 --> 00:17:44.200]  我們在這個網絡
[00:17:44.200 --> 00:17:45.800]  在這個平台上
[00:17:45.800 --> 00:17:48.880]  裡面有很多需要認識信仰的人
[00:17:48.880 --> 00:17:50.720]  我們是否能夠透過
[00:17:50.720 --> 00:17:53.040]  能夠傳揚這個福音
[00:17:53.040 --> 00:17:54.720]  能夠去見證呢?
[00:17:54.720 --> 00:17:56.440]  很幕後的英雄
[00:17:56.440 --> 00:17:58.160]  當他聽到這個工程
[00:17:58.160 --> 00:17:59.640]  他怎麼看呢?
[00:17:59.640 --> 00:18:02.240]  聽好像很少
[00:18:02.240 --> 00:18:04.640]  聽也不是很容易
[00:18:04.640 --> 00:18:06.720]  不過要做出來
[00:18:06.720 --> 00:18:12.280]  製作就真的不是小事
[00:18:12.280 --> 00:18:14.040]  那怎麼做呢?
[00:18:14.040 --> 00:18:15.920]  這個工程這麼大
[00:18:15.920 --> 00:18:18.040]  如果你嘗試這樣畫出來
[00:18:18.040 --> 00:18:22.640]  看看裡面還有很多很仔細的部分
[00:18:22.640 --> 00:18:25.120]  剛才說到的包括
[00:18:25.120 --> 00:18:31.160]  繪幕裡面有萬紙,有四層的頂蓋,有木板,有門簾
[00:18:31.160 --> 00:18:33.520]  內外裡面有器皿
[00:18:33.520 --> 00:18:35.880]  有不同的製造
[00:18:35.880 --> 00:18:38.120]  有金的,有銅的
[00:18:38.120 --> 00:18:39.920]  還有那些的制服
[00:18:39.920 --> 00:18:41.760]  還有裡面的圖案
[00:18:41.760 --> 00:18:43.840]  如果我們分工分出來
[00:18:43.840 --> 00:18:47.400]  包括設計,繪圖,包括選材
[00:18:47.400 --> 00:18:50.160]  那些金銀銅木
[00:18:50.160 --> 00:18:55.160]  雕刻,還有寶石雙銜,還有編織,還有刺繡
[00:18:55.160 --> 00:18:57.680]  還有我們看不到的,要分工
[00:18:57.680 --> 00:18:58.960]  要篤工
[00:18:58.960 --> 00:19:02.600]  還有組件要搬運
[00:19:02.600 --> 00:19:06.800]  因為這個是一個活動式的靜脈中心
[00:19:06.800 --> 00:19:09.360]  如果用現代的語言,我讀設計的
[00:19:09.360 --> 00:19:13.040]  就已經分為產品設計,時裝設計,平面設計
[00:19:13.040 --> 00:19:16.560]  媒體設計,珠寶設計
[00:19:16.560 --> 00:19:21.440]  還有今天我們時代,時下裡面要有物流,要搬運
[00:19:21.440 --> 00:19:25.160]  嘩,真是動員很多很多的人
[00:19:25.160 --> 00:19:29.120]  一起去配搭的
[00:19:29.120 --> 00:19:31.120]  如果我們要畫這個圖出來
[00:19:31.120 --> 00:19:34.880]  你就會看到有很多結構的部分
[00:19:34.880 --> 00:19:38.360]  我爸爸是學家師,學圖木工出身的
[00:19:38.360 --> 00:19:40.480]  所以我從小就看到他怎樣競木
[00:19:40.480 --> 00:19:43.680]  原來要入榫的那些東西
[00:19:43.680 --> 00:19:45.880]  你就會知道不簡單
[00:19:45.880 --> 00:19:47.320]  這麼不簡單的工程
[00:19:47.320 --> 00:19:51.080]  還有它的製絲袍裡面有很多象徵意義
[00:19:51.080 --> 00:19:54.880]  還有很多的手工藝
[00:19:54.880 --> 00:19:59.080]  但是神告訴他們,不用怕
[00:19:59.080 --> 00:20:00.200]  是不是?
[00:20:00.200 --> 00:20:04.240]  力量是從哪裡來的?
[00:20:04.240 --> 00:20:07.680]  我以上帝的靈充滿你
[00:20:07.680 --> 00:20:11.560]  就令到他有智慧,有聰明,有知識
[00:20:11.560 --> 00:20:13.640]  是上帝的靈充滿他
[00:20:13.640 --> 00:20:15.880]  這個是不斷充滿的意思
[00:20:15.880 --> 00:20:18.720]  你做世間的工作,可能你裝備
[00:20:18.720 --> 00:20:21.640]  但是上帝的靈未必會充滿你
[00:20:21.640 --> 00:20:25.640]  但是你做侍奉,上帝的靈會充滿你
[00:20:25.640 --> 00:20:28.320]  就是因為你本來不懂的,你都不是那行的
[00:20:28.320 --> 00:20:31.080]  你又不是音樂人,你又不是專唱歌的
[00:20:31.080 --> 00:20:35.800]  但是你唱到,是上帝的靈充滿你
[00:20:35.800 --> 00:20:41.720]  所以我們的力量是更加大的
[00:20:41.720 --> 00:20:43.760]  如果我們依靠神
[00:20:43.760 --> 00:20:51.320]  我們又問,究竟神用多久去預備他們呢?
[00:20:51.320 --> 00:20:54.760]  很久,真的不知道多久
[00:20:54.760 --> 00:20:56.200]  自小?
[00:20:56.200 --> 00:20:58.520]  去年我們說閃失人生
[00:20:58.520 --> 00:21:01.120]  你會聽到很多的成長
[00:21:01.120 --> 00:21:03.560]  很多神如何去預備一個人
