
[00:00:00.000 --> 00:00:07.800]  六教福音第十章也是講到主差派門徒七十二人出去收他們的莊家的事情
[00:02:43.200 --> 00:02:50.200]  因此在不同的年齡階段都面對著一種生命的問題
[00:02:50.200 --> 00:02:55.200]  當然這種問題不單在中國,在印度也有很明顯的情況
[00:02:55.200 --> 00:02:58.200]  在印度曾經有一個男士
[00:02:58.200 --> 00:03:00.200]  他的太太剛剛死亡
[00:03:00.200 --> 00:03:03.200]  他的兒子正在病的過程中
[00:03:03.200 --> 00:03:06.200]  有人訪問他,為什麼會這樣
[00:03:06.200 --> 00:03:11.200]  他說我們經濟有限,只能夠買藥給其中一個
[00:03:11.200 --> 00:03:15.200]  記者問他為什麼會選擇救兒子而不救太太
[00:03:15.200 --> 00:03:20.200]  這個男士說,兒子是我的財富
[00:03:20.200 --> 00:03:23.200]  他長大後會供應我
[00:03:23.200 --> 00:03:28.200]  但太太死了可以娶另一個
[00:03:28.200 --> 00:03:32.200]  這些說話讓我們心傷
[00:03:32.200 --> 00:03:35.200]  這些現象讓我們難過
[00:03:35.200 --> 00:03:40.200]  很多生命在不知不覺當中被人拋棄
[00:03:40.200 --> 00:03:45.200]  而很多生命無緣無故地離開了
[00:03:45.200 --> 00:03:49.200]  我們想到這些事情的時候,心裡會有點沉重
[00:03:49.200 --> 00:03:52.200]  但同時我們想這位創造生命的主
[00:03:52.200 --> 00:03:55.200]  祂豈不是比我們更加傷痛
[00:03:55.200 --> 00:03:59.200]  祂會很難過,為什麼這些生命會這樣離開
[00:03:59.200 --> 00:04:03.200]  而我相信我們的主當呼籲我們傳福音的時候
[00:04:03.200 --> 00:04:07.200]  不單是什麼的戒條,而是祂的心
[00:04:07.200 --> 00:04:11.200]  祂的心很渴望人能夠認識神
[00:04:11.200 --> 00:04:14.200]  能夠同時重視男和女
[00:04:14.200 --> 00:04:18.200]  能夠在未曾離開世界之前已經認識神
[00:04:18.200 --> 00:04:21.200]  已經有永生的盼望
[00:04:21.200 --> 00:04:23.200]  因此當我們講傳福音的時候
[00:04:23.200 --> 00:04:26.200]  各位弟兄姊妹,我們常常鼓勵自己的心
[00:04:26.200 --> 00:04:29.200]  求主的愛激勵我們正如施班所說
[00:04:29.200 --> 00:04:32.200]  願祢讓我們看見主的心腸
[00:04:32.200 --> 00:04:35.200]  去傳揚,去見證福音
[00:04:35.200 --> 00:04:39.200]  這正是今天《老家福音》第十章主耶穌對我們的吩咐
[00:04:39.200 --> 00:04:42.200]  大家一起看第十章第一節
[00:04:42.200 --> 00:04:45.200]  第十章第一節
[00:04:45.200 --> 00:04:50.200]  「這些事以後主又另外指派了七十二個人
[00:04:50.200 --> 00:04:53.200]  差遣他們兩個兩個地在他前面
[00:04:53.200 --> 00:04:57.200]  到他自己將要到的各城各地去」
[00:04:57.200 --> 00:05:04.200]  這件事情以後多數是在講上面第九章五十七節以後的事情
[00:05:04.200 --> 00:05:09.200]  當時主耶穌去呼召三個人來跟隨他
[00:05:09.200 --> 00:05:12.200]  但這三個人都有很多藉口推辭
[00:05:12.200 --> 00:05:17.200]  有一個說「我不是很願意付出代價,沒有準備好」
[00:05:17.200 --> 00:05:20.200]  有些說「想拖延一下」
[00:05:20.200 --> 00:05:25.200]  有些說「有很多後顧之憂,很掛心其他事情」
[00:05:25.200 --> 00:05:29.200]  但主沒有因此放棄去呼召
[00:05:29.200 --> 00:05:32.200]  他就跟著差遣了七十二個人
[00:05:32.200 --> 00:05:35.200]  讓他們能夠成為福音使者
[00:05:35.200 --> 00:05:38.200]  聖經就說七十二個
[00:05:38.200 --> 00:05:39.200]  為什麼是七十二個?
[00:05:39.200 --> 00:05:41.200]  不是九十二個?
[00:05:41.200 --> 00:05:43.200]  或者五十二個?
[00:05:43.200 --> 00:05:47.200]  當時猶太人的觀念認為七十二是列邦之數
[00:05:47.200 --> 00:05:52.200]  他們認為當時整個世界裡面有七十二個邦國
[00:05:52.200 --> 00:05:55.200]  當主耶穌差遣了七十二個的時候
[00:05:55.200 --> 00:05:59.200]  肯定他們心裡想著全世界很多很多的民族
[00:05:59.200 --> 00:06:03.200]  他們盼望每一個民族都有福音使者在他們當中
[00:06:03.200 --> 00:06:06.200]  所以主就差遣了七十二個
[00:06:06.200 --> 00:06:09.200]  來吩咐他們兩個兩個前往
[00:06:09.200 --> 00:06:11.200]  不單是一個人孤軍作戰
[00:06:11.200 --> 00:06:14.200]  而是兩個人彼此支持
[00:06:14.200 --> 00:06:17.200]  同心地去做福音的工作
[00:06:17.200 --> 00:06:19.200]  差遣他們的時候很清楚地讓他們知道
[00:06:19.200 --> 00:06:21.200]  是我差遣你們
[00:06:21.200 --> 00:06:25.200]  不是人自己去做什麼工作
[00:06:25.200 --> 00:06:29.200]  是奉差遣來代表主
[00:06:29.200 --> 00:06:32.200]  去到他將要去的地方
[00:06:32.200 --> 00:06:34.200]  或者主自己未必去到
[00:06:34.200 --> 00:06:38.200]  但是他差遣人代表他去到那個地方作見證
[00:06:38.200 --> 00:06:40.200]  各位電視節目的觀眾
[00:06:40.200 --> 00:06:42.200]  我想大家會留意到在這段日子
[00:06:42.200 --> 00:06:43.200]  我們上上講一件事情
[00:06:43.200 --> 00:06:45.200]  就是所有的教徒
[00:06:45.200 --> 00:06:47.200]  當你是真正信主的
[00:06:47.200 --> 00:06:50.200]  你都是奉差遣的人
[00:06:50.200 --> 00:06:55.200]  你是奉差遣去將福音傳開的人
[00:06:55.200 --> 00:06:58.200]  無論你意識到不意識到也好
[00:06:58.200 --> 00:07:00.200]  這個是你的身份
[00:07:00.200 --> 00:07:03.200]  神差遣我們去到不同的崗位
[00:07:03.200 --> 00:07:04.200]  或者是你的家庭
[00:07:04.200 --> 00:07:05.200]  或者是你的工作崗位
[00:07:05.200 --> 00:07:07.200]  或者是你的本族
[00:07:07.200 --> 00:07:10.200]  我聽到頂尖回到自己的鄉下
[00:07:10.200 --> 00:07:14.200]  上上去帶他們的親人信主
[00:07:14.200 --> 00:07:17.200]  在當中是主差派我們
[00:07:17.200 --> 00:07:19.200]  而我們是奉差遣的
[00:07:19.200 --> 00:07:22.200]  而主在當中呼籲我們一件事
[00:07:22.200 --> 00:07:25.200]  大家再看第二節
[00:07:25.200 --> 00:07:28.200]  大家一起再讀第二節
[00:07:28.200 --> 00:07:30.200]  耶穌對他們說
[00:07:30.200 --> 00:07:33.200]  莊家多,工人少
[00:07:33.200 --> 00:07:37.200]  所以你們應當求莊家的主
[00:07:37.200 --> 00:07:41.200]  派工人出去收他的莊家
[00:07:41.200 --> 00:07:44.200]  師兄就說莊家多
[00:07:44.200 --> 00:07:46.200]  很多的莊家已經熟了
[00:07:46.200 --> 00:07:47.200]  可以收割了
[00:07:47.200 --> 00:07:50.200]  但問題是工人少
[00:07:50.200 --> 00:07:51.200]  趕不及收割
[00:07:51.200 --> 00:07:53.200]  甚至莊家熟透
[00:07:53.200 --> 00:07:55.200]  跌落地下
[00:07:55.200 --> 00:07:57.200]  都沒有人去收割
[00:07:57.200 --> 00:07:59.200]  主耶穌所說的話
[00:07:59.200 --> 00:08:02.200]  表達出一種不合理的情況
[00:08:02.200 --> 00:08:05.200]  不可能不夠人
[00:08:05.200 --> 00:08:07.200]  不可能這麼少人
[00:08:07.200 --> 00:08:09.200]  為什麼這麼少工人
[00:08:09.200 --> 00:08:11.200]  我想問大家
[00:08:11.200 --> 00:08:12.200]  如果我們說
[00:08:12.200 --> 00:08:15.200]  我們香港的宗教會
[00:08:15.200 --> 00:08:17.200]  要差派宣教士
[00:08:17.200 --> 00:08:20.200]  應該差派多少呢?
[00:08:20.200 --> 00:08:23.200]  全香港有多少位基督徒
[00:08:23.200 --> 00:08:26.200]  是主人回來崇拜的呢?
[00:08:26.200 --> 00:08:28.200]  大概接近三十萬
[00:08:28.200 --> 00:08:31.200]  來參與崇拜的基督徒
[00:08:31.200 --> 00:08:34.200]  一千二百五十間教會
[00:08:34.200 --> 00:08:36.200]  如果你說舊約聖經提醒我們
[00:08:36.200 --> 00:08:38.200]  有十一的奉獻
[00:08:38.200 --> 00:08:40.200]  如果我們有九個弟兄姊妹
[00:08:40.200 --> 00:08:42.200]  支持一位弟兄姊妹
[00:08:42.200 --> 00:08:44.200]  出去服侍宣教
[00:08:44.200 --> 00:08:46.200]  這是非常理想
[00:08:46.200 --> 00:08:47.200]  非常好
[00:08:47.200 --> 00:08:49.200]  如果你說十分之一
[00:08:49.200 --> 00:08:50.200]  不行
[00:08:50.200 --> 00:08:53.200]  不如就一百分之一
[00:08:53.200 --> 00:08:55.200]  一百個或九十九個人
[00:08:55.200 --> 00:08:57.200]  支持一人出去宣教
[00:08:57.200 --> 00:08:59.200]  不是單獨一個人的責任
[00:08:59.200 --> 00:09:01.200]  是整體的責任
[00:09:01.200 --> 00:09:03.200]  如果一百個有一個
[00:09:03.200 --> 00:09:06.200]  全香港有三十萬的信徒
[00:09:06.200 --> 00:09:09.200]  應該差遣多少呢?
[00:09:09.200 --> 00:09:11.200]  一條數目馬上要計算
[00:09:11.200 --> 00:09:13.200]  三十萬
[00:09:13.200 --> 00:09:14.200]  一百個人一個
[00:09:14.200 --> 00:09:17.200]  是三千位宣教士
[00:09:17.200 --> 00:09:19.200]  今天香港的宗教會
[00:09:19.200 --> 00:09:23.200]  猜出了四百五十位宣教士在工場
[00:09:23.200 --> 00:09:25.200]  你說是多嗎?
[00:09:25.200 --> 00:09:28.200]  還是少呢?
[00:09:28.200 --> 00:09:31.200]  重要的是主很清楚讓我們知道
[00:09:31.200 --> 00:09:35.200]  祂的心渴望有更多的工人
[00:09:35.200 --> 00:09:36.200]  或者在遠方
[00:09:36.200 --> 00:09:38.200]  或者在自己的崗位
[00:09:38.200 --> 00:09:42.200]  能夠承擔宣教士的職份
[00:09:42.200 --> 00:09:44.200]  這是主的心
[00:09:44.200 --> 00:09:45.200]  因此說
[00:09:45.200 --> 00:09:46.200]  莊家多
[00:09:46.200 --> 00:09:48.200]  作工人少
[00:09:48.200 --> 00:09:50.200]  或者我們即時會想
[00:09:50.200 --> 00:09:52.200]  不如我們組織更多的
[00:09:52.200 --> 00:09:53.200]  意象分享會
[00:09:53.200 --> 00:09:55.200]  讓更多人更加了解
[00:09:55.200 --> 00:09:56.200]  方向的需要
[00:09:56.200 --> 00:09:57.200]  這當然好
[00:09:57.200 --> 00:09:59.200]  但聖經就說
[00:09:59.200 --> 00:10:00.200]  不是
[00:10:00.200 --> 00:10:02.200]  當求莊家的主
[00:10:02.200 --> 00:10:04.200]  打發工人出去
[00:10:04.200 --> 00:10:06.200]  你說都不用我們求
[00:10:06.200 --> 00:10:08.200]  主自己可以用很多神蹟騎士
[00:10:08.200 --> 00:10:11.200]  讓很多人很快就可以回應
[00:10:11.200 --> 00:10:13.200]  做宣教服侍
[00:10:13.200 --> 00:10:15.200]  但不是
[00:10:15.200 --> 00:10:19.200]  主的心是要教會和他同工
[00:10:19.200 --> 00:10:23.200]  祂是將叫人與祂和好的職份賜給我們
[00:10:23.200 --> 00:10:24.200]  沒錯
[00:10:24.200 --> 00:10:26.200]  祂可以一下子就完成一切
[00:10:26.200 --> 00:10:27.200]  但祂很渴望
[00:10:27.200 --> 00:10:30.200]  祂的教會和祂同心
[00:10:30.200 --> 00:10:32.200]  去求告祂
[00:10:32.200 --> 00:10:35.200]  求主差遣工人
[00:10:35.200 --> 00:10:37.200]  或者我們都可以放膽求
[00:10:37.200 --> 00:10:39.200]  主啊,我年紀雖然大一點
[00:10:39.200 --> 00:10:42.200]  如果祢歡喜,求祢差遣我出去
[00:10:42.200 --> 00:10:44.200]  主啊,我學歷也不是很高
[00:10:44.200 --> 00:10:47.200]  但如果祢歡喜,求祢差遣我出去
[00:10:47.200 --> 00:10:50.200]  又求祢在我們的教會當中
[00:10:50.200 --> 00:10:52.200]  差遣工人出去
[00:10:52.200 --> 00:10:54.200]  收你的莊家
[00:10:54.200 --> 00:10:56.200]  這是主的吩咐
[00:10:56.200 --> 00:10:58.200]  你們當求莊家的主
[00:10:58.200 --> 00:11:00.200]  這個當求的含義
[00:11:00.200 --> 00:11:03.200]  是迫切地祈求的意思
[00:11:03.200 --> 00:11:04.200]  去求告祂
[00:11:04.200 --> 00:11:06.200]  讓祂在我們中間工作
[00:11:06.200 --> 00:11:09.200]  差遣人,作成祂的功
[00:11:09.200 --> 00:11:12.200]  當我們看到主的心腸的時候
[00:11:12.200 --> 00:11:13.200]  接著我們再看
[00:11:13.200 --> 00:11:16.200]  就會發覺主是叫我們放膽出去
[00:11:16.200 --> 00:11:18.200]  作祂的見證
[00:11:18.200 --> 00:11:20.200]  大家看第三節
[00:11:20.200 --> 00:11:22.200]  第三節
[00:11:22.200 --> 00:11:24.200]  你們去吧
[00:11:24.200 --> 00:11:25.200]  我差你們去
[00:11:25.200 --> 00:11:27.200]  如同楊高進入狼群
[00:11:27.200 --> 00:11:31.200]  接著請他們不要戴前狼口袋鞋
[00:11:31.200 --> 00:11:34.200]  也都不需要問人安等等
[00:11:34.200 --> 00:11:36.200]  聖經就說
[00:11:36.200 --> 00:11:38.200]  你們去吧
[00:11:38.200 --> 00:11:40.200]  去哪裏?
[00:11:40.200 --> 00:11:42.200]  去狼群當中
[00:11:42.200 --> 00:11:44.200]  你覺得沒有殘忍?
[00:11:44.200 --> 00:11:47.200]  送羊入虎口?
[00:11:47.200 --> 00:11:49.200]  當主這樣說的時候
[00:11:49.200 --> 00:11:51.200]  肯定祂知道
[00:11:51.200 --> 00:11:55.200]  我們自己是不能夠回應這些挑戰的
[00:11:55.200 --> 00:11:57.200]  不能夠面對著狼
[00:11:57.200 --> 00:11:58.200]  但祂差遣我們
[00:11:58.200 --> 00:12:00.200]  很清楚的指示就是
[00:12:00.200 --> 00:12:03.200]  靠著祂的保護和引導
[00:12:03.200 --> 00:12:07.200]  我們能夠在狼群當中作見證
[00:12:07.200 --> 00:12:10.200]  我聽過很多宣教士講祂的見證
[00:12:10.200 --> 00:12:11.200]  很奇妙的
[00:12:11.200 --> 00:12:14.200]  去到一些地方遇到一些土匪
[00:12:14.200 --> 00:12:17.200]  一位姓呂的姊妹
[00:12:17.200 --> 00:12:19.200]  在中國一個地方
[00:12:19.200 --> 00:12:21.200]  當她去到地方作宣教服侍的時候
[00:12:21.200 --> 00:12:23.200]  路途當中遇到一些土匪
[00:12:23.200 --> 00:12:24.200]  她就跟他們說
[00:12:24.200 --> 00:12:25.200]  你們不要阻礙我
[00:12:25.200 --> 00:12:27.200]  我是傳福音的人
[00:12:27.200 --> 00:12:28.200]  一會兒阻礙我
[00:12:28.200 --> 00:12:30.200]  遇到土匪怎麼辦?
[00:12:30.200 --> 00:12:32.200]  那些土匪就大笑
[00:12:32.200 --> 00:12:34.200]  我就是土匪
[00:12:34.200 --> 00:12:39.200]  但這位少女22歲
[00:12:39.200 --> 00:12:41.200]  她就說
[00:12:41.200 --> 00:12:42.200]  我去到是傳福音的
[00:12:42.200 --> 00:12:43.200]  你們不要阻礙我
[00:12:43.200 --> 00:12:45.200]  我明天會在山東
[00:12:45.200 --> 00:12:46.200]  我去到那個地方
[00:12:46.200 --> 00:12:49.200]  當時她自己將要去的地方
[00:12:49.200 --> 00:12:51.200]  是雲南的一些地方
[00:12:51.200 --> 00:12:53.200]  但她就說我是山東來的
[00:12:53.200 --> 00:12:56.200]  我會去這個地方傳福音
[00:12:56.200 --> 00:12:59.200]  當時這班土匪就大笑
[00:12:59.200 --> 00:13:01.200]  我們都是山東來的
[00:13:01.200 --> 00:13:03.200]  我們是山東響馬
[00:13:03.200 --> 00:13:05.200]  但他們就說
[00:13:05.200 --> 00:13:07.200]  好,看你明天說什麼
[00:13:07.200 --> 00:13:10.200]  然後這位姊妹就告訴她
[00:13:10.200 --> 00:13:14.200]  我明天會在市集傳福音
[00:13:14.200 --> 00:13:18.200]  這班人就第二天跟著她
[00:13:18.200 --> 00:13:19.200]  去到的時候
[00:13:19.200 --> 00:13:24.200]  就聽這位22歲的姊妹說福音
[00:13:24.200 --> 00:13:27.200]  他們心裏面大受感動
[00:13:27.200 --> 00:13:31.200]  他們說我們不應該再做土匪
[00:13:31.200 --> 00:13:36.200]  幾十個人在那個地方信耶穌
[00:13:36.200 --> 00:13:37.200]  各位電影節目
[00:13:37.200 --> 00:13:40.200]  有些時候你會很詫異
[00:13:40.200 --> 00:13:41.200]  當你以為自己靠著自己
[00:13:41.200 --> 00:13:44.200]  可以面對一些傳福音的挑戰的時候
[00:13:44.200 --> 00:13:45.200]  你會失敗
[00:13:45.200 --> 00:13:47.200]  但你記得主耶穌所說的話
[00:13:47.200 --> 00:13:49.200]  你們去吧
[00:13:49.200 --> 00:13:53.200]  我猜你們好像羊群去到狼群當中
[00:13:53.200 --> 00:13:54.200]  但你們放心
[00:13:54.200 --> 00:13:56.200]  我與你們同在
[00:13:56.200 --> 00:14:00.200]  當你和你的同事說福音的時候
[00:14:00.200 --> 00:14:02.200]  你放心
[00:14:02.200 --> 00:14:04.200]  無論他是多麼有智慧
[00:14:04.200 --> 00:14:09.200]  或者多麼惡劣的回應
[00:14:09.200 --> 00:14:10.200]  你放心
[00:14:10.200 --> 00:14:11.200]  主與你一起
[00:14:11.200 --> 00:14:13.200]  你可以作見證
[00:14:13.200 --> 00:14:14.200]  主就告訴你們
[00:14:14.200 --> 00:14:16.200]  你們去吧
[00:14:16.200 --> 00:14:18.200]  我與你們同在
[00:14:18.200 --> 00:14:19.200]  當然在過程當中
[00:14:19.200 --> 00:14:20.200]  我們留心的是
[00:14:20.200 --> 00:14:24.200]  我們帶著一種自尊自重的態度
[00:14:24.200 --> 00:14:25.200]  來傳福音
[00:14:25.200 --> 00:14:27.200]  大家看下面的
[00:14:27.200 --> 00:14:30.200]  我們看到第五節開始
[00:14:30.200 --> 00:14:33.200]  就說到無論哪一個家庭
[00:14:33.200 --> 00:14:34.200]  你去到的時候
[00:14:34.200 --> 00:14:36.200]  向他們說平安的話
[00:14:36.200 --> 00:14:38.200]  如果他們配得的話
[00:14:38.200 --> 00:14:39.200]  就會得到平安
[00:14:39.200 --> 00:14:41.200]  但如果不配得的話
[00:14:41.200 --> 00:14:43.200]  你們就可以放心離開
[00:14:43.200 --> 00:14:46.200]  甚至後來的十一節這樣說
[00:14:46.200 --> 00:14:48.200]  大家看看十一節
[00:14:48.200 --> 00:14:51.200]  如果他們不接待你的話
[00:14:51.200 --> 00:14:55.200]  連你們城裡那黏在我們腳上的塵土
[00:14:55.200 --> 00:14:58.200]  我們也要當著你們擦去
[00:14:58.200 --> 00:14:59.200]  雖然這樣
[00:14:59.200 --> 00:15:03.200]  你們應該知道神的國臨近了
[00:15:03.200 --> 00:15:04.200]  去到的時候
[00:15:04.200 --> 00:15:06.200]  有人接待你
[00:15:06.200 --> 00:15:08.200]  他們就會得到平安
[00:15:08.200 --> 00:15:10.200]  接待信神的信息的人
[00:15:10.200 --> 00:15:12.200]  領受神的救恩
[00:15:12.200 --> 00:15:14.200]  不接待的人
[00:15:14.200 --> 00:15:16.200]  當他們離開的時候
[00:15:16.200 --> 00:15:17.200]  主告訴他們
[00:15:17.200 --> 00:15:19.200]  擦去腳上的塵土
[00:15:19.200 --> 00:15:23.200]  表示他們已經盡上他們的責任
[00:15:23.200 --> 00:15:25.200]  將來他們要受審判
[00:15:25.200 --> 00:15:28.200]  不是他們的責任
[00:15:28.200 --> 00:15:29.200]  這個不是威嚇
[00:15:29.200 --> 00:15:31.200]  而是一種警惕
[00:15:31.200 --> 00:15:32.200]  告訴他們
[00:15:32.200 --> 00:15:33.200]  不接受福音的人
[00:15:33.200 --> 00:15:35.200]  要面對審判
[00:15:35.200 --> 00:15:37.200]  是要面對審判的
[00:15:37.200 --> 00:15:40.200]  因此無論對方接受不接受
[00:15:40.200 --> 00:15:43.200]  帶著一種自尊自重的心
[00:15:43.200 --> 00:15:45.200]  來面對
[00:15:45.200 --> 00:15:47.200]  大家不知道有沒有看過那本書
[00:15:47.200 --> 00:15:49.200]  我很想鼓勵更多人看
[00:15:49.200 --> 00:15:50.200]  這本書叫做
[00:15:50.200 --> 00:15:51.200]  英文的書叫做
[00:15:51.200 --> 00:15:55.200]  Out of the Salt Shaker
[00:15:55.200 --> 00:15:57.200]  從鹽坑裡面出來
[00:15:57.200 --> 00:16:00.200]  鹽的歸宿
[00:16:00.200 --> 00:16:02.200]  或者鹽的地方
[00:16:02.200 --> 00:16:03.200]  不是鹽坑裡面
[00:16:03.200 --> 00:16:05.200]  是要審出來
[00:16:05.200 --> 00:16:07.200]  能夠可以調味的
[00:16:07.200 --> 00:16:09.200]  能夠防腐的
[00:16:09.200 --> 00:16:12.200]  所以鹽應該出來作見證
[00:16:12.200 --> 00:16:14.200]  中文的翻譯很特別
[00:16:14.200 --> 00:16:17.200]  請君出甕
[00:16:17.200 --> 00:16:19.200]  不要留在甕裡
[00:16:19.200 --> 00:16:20.200]  要出來
[00:16:20.200 --> 00:16:22.200]  所以你發覺很多時候
[00:16:22.200 --> 00:16:23.200]  聖經告訴我們
[00:16:23.200 --> 00:16:24.200]  你們去吧
[00:16:24.200 --> 00:16:25.200]  大使命告訴我們
[00:16:25.200 --> 00:16:27.200]  所以你們要去
[00:16:27.200 --> 00:16:29.200]  沒錯在教會當中
[00:16:29.200 --> 00:16:30.200]  有很好的團契
[00:16:30.200 --> 00:16:32.200]  彼此關心支持
[00:16:32.200 --> 00:16:33.200]  但主仍然吩咐我們
[00:16:33.200 --> 00:16:35.200]  要出去作見證
[00:16:35.200 --> 00:16:37.200]  我不知道大家
[00:16:37.200 --> 00:16:39.200]  是不是都很習慣
[00:16:39.200 --> 00:16:41.200]  逢星期六早上出街之前
[00:16:41.200 --> 00:16:42.200]  出街之後
[00:16:42.200 --> 00:16:44.200]  初初你會遇到什麼人呢
[00:16:44.200 --> 00:16:46.200]  星期六早上
[00:16:46.200 --> 00:16:48.200]  賣旗
[00:16:48.200 --> 00:16:50.200]  你快快買一張
[00:16:50.200 --> 00:16:52.200]  就可以有通行證
[00:16:52.200 --> 00:16:55.200]  有一次我出街
[00:16:55.200 --> 00:16:56.200]  星期六早上
[00:16:56.200 --> 00:16:58.200]  見到很多人賣旗
[00:16:58.200 --> 00:17:02.200]  走過一個中學生的小群
[00:17:02.200 --> 00:17:03.200]  三人小組
[00:17:03.200 --> 00:17:05.200]  三個人圍著
[00:17:05.200 --> 00:17:07.200]  很開心地在那裡聊天
[00:17:07.200 --> 00:17:11.200]  背著一個錢包
[00:17:11.200 --> 00:17:12.200]  一個錢罐
[00:17:12.200 --> 00:17:14.200]  然後一個旗袋
[00:17:14.200 --> 00:17:15.200]  我見到他們聊得很開心
[00:17:15.200 --> 00:17:16.200]  很投入
[00:17:16.200 --> 00:17:18.200]  我在想可能我都買一張
[00:17:18.200 --> 00:17:20.200]  走過的時候
[00:17:20.200 --> 00:17:23.200]  他們太投入聊天
[00:17:23.200 --> 00:17:26.200]  他們都沒有留意我經過
[00:17:26.200 --> 00:17:28.200]  然後我也買不到
[00:17:28.200 --> 00:17:29.200]  或者沒有動機買
[00:17:29.200 --> 00:17:31.200]  我就走過
[00:17:31.200 --> 00:17:33.200]  走過之後我就想
[00:17:33.200 --> 00:17:36.200]  教徒都要小心
[00:17:36.200 --> 00:17:39.200]  沒錯我們有神給我們的團契生活
[00:17:39.200 --> 00:17:41.200]  有弟兄姊妹在我們身邊
[00:17:41.200 --> 00:17:45.200]  但我們仍然要賣旗
[00:17:45.200 --> 00:17:46.200]  你明白嗎
[00:17:46.200 --> 00:17:48.200]  我們仍然要傳福音
[00:17:48.200 --> 00:17:50.200]  因為我們的使命
[00:17:50.200 --> 00:17:51.200]  神所託付給我們的
[00:17:51.200 --> 00:17:55.200]  就是福音的使者
[00:17:55.200 --> 00:17:57.200]  在當中要抓住
[00:17:57.200 --> 00:18:00.200]  這個神給我們的身份
[00:18:00.200 --> 00:18:02.200]  如果是別人接受拒絕
[00:18:02.200 --> 00:18:04.200]  這不是我們的責任
[00:18:04.200 --> 00:18:06.200]  但我們要出去
[00:18:06.200 --> 00:18:08.200]  剛才我提到這本書
[00:18:08.200 --> 00:18:10.200]  《請君出甕》
[00:18:10.200 --> 00:18:12.200]  作者說他以前在大學的時候
[00:18:12.200 --> 00:18:14.200]  在西班牙地方讀書
[00:18:14.200 --> 00:18:17.200]  他發覺很多基督徒講見證的時候
[00:18:17.200 --> 00:18:19.200]  都很怯
[00:18:19.200 --> 00:18:23.200]  很多時候不斷地向人表達歉意
[00:18:23.200 --> 00:18:26.200]  我和你說一點關於耶穌的事
[00:18:26.200 --> 00:18:27.200]  可能會令你有點不安
[00:18:27.200 --> 00:18:29.200]  你不要介意
[00:18:29.200 --> 00:18:30.200]  我講得很快
