
[00:00:00.000 --> 00:00:04.000]  請靜聽神的話語
[00:04:16.000 --> 00:04:18.000]  可以用廣東話繼續聚會
[00:04:18.000 --> 00:04:23.000]  但是都可以聽普通話的傳譯
[00:04:23.000 --> 00:04:26.000]  都為我們禱告
[00:04:26.000 --> 00:04:30.000]  也都能夠服侍在香港越來越多的
[00:04:30.000 --> 00:04:34.000]  講普通話的弟兄姐妹
[00:04:34.000 --> 00:04:40.000]  我不知道你們在這個教會有多長的日子
[00:04:40.000 --> 00:04:42.000]  你對主這個身體
[00:04:42.000 --> 00:04:47.000]  這間教會的歸屬之情是如何的呢
[00:04:47.000 --> 00:04:51.000]  我知道有一些信徒在這裡的教會
[00:04:51.000 --> 00:04:54.000]  可能日子越長
[00:04:54.000 --> 00:04:59.000]  但是加徵的反而是厭惡之情
[00:04:59.000 --> 00:05:01.000]  失望之情
[00:05:01.000 --> 00:05:03.000]  埋怨之情
[00:05:03.000 --> 00:05:06.000]  下面我們就是從路德記
[00:05:06.000 --> 00:05:10.000]  剛才的經文我們去細思審查
[00:05:10.000 --> 00:05:13.000]  什麼是歸屬之情
[00:05:13.000 --> 00:05:17.000]  我們如何培養建立這份情
[00:05:17.000 --> 00:05:24.000]  我不知道大家對這個試試記有多熟悉
[00:05:24.000 --> 00:05:27.000]  我們在剛才讀經裡面
[00:05:27.000 --> 00:05:30.000]  我們看到從第一到第七節
[00:05:30.000 --> 00:05:34.000]  就解說這個故事的背景
[00:05:34.000 --> 00:05:36.000]  一個家庭的故事
[00:05:36.000 --> 00:05:39.000]  事件發生在世世時期
[00:05:39.000 --> 00:05:42.000]  簡單形容這個時期就是
[00:05:42.000 --> 00:05:44.000]  無王管
[00:05:44.000 --> 00:05:47.000]  個人任意而行
[00:05:47.000 --> 00:05:52.000]  有一個由大伯利肯城的人叫伊利米勒
[00:05:52.000 --> 00:05:54.000]  因為國中遭遇飢荒
[00:05:54.000 --> 00:05:58.000]  於是他帶著妻子拿爾米和兩個兒子
[00:05:58.000 --> 00:06:03.000]  搬到去一個外邦叫摩亞的地方
[00:06:03.000 --> 00:06:07.000]  但是非常的不幸
[00:06:07.000 --> 00:06:13.000]  家主伊利米勒跟兩個兒子都相繼地死了
[00:06:13.000 --> 00:06:17.000]  剩下妻子拿爾米和兩個兒媳
[00:06:17.000 --> 00:06:21.000]  一個叫爾巴 另外一個叫路德
[00:06:21.000 --> 00:06:24.000]  三個寡婦
[00:06:24.000 --> 00:06:26.000]  他們都是
[00:06:26.000 --> 00:06:28.000]  那個情況就是
[00:06:28.000 --> 00:06:33.000]  基督的艱難 生活都很有難處
[00:06:33.000 --> 00:06:38.000]  後來就聽見他家鄉神眷顧有糧食
[00:06:38.000 --> 00:06:41.000]  所以他們就做出回歸的決定
[00:06:41.000 --> 00:06:48.000]  這一節主要就是繼續他們回歸之後的遭遇
[00:06:48.000 --> 00:06:51.000]  今天我們會聚焦看三個人
[00:06:51.000 --> 00:06:55.000]  從他們身上我們思想今天的題目
[00:06:55.000 --> 00:06:59.000]  首先我們就看這個伊利米勒
[00:06:59.000 --> 00:07:03.000]  剛才已經讀了第一到第五節
[00:07:03.000 --> 00:07:06.000]  所以我不再重讀
[00:07:06.000 --> 00:07:10.000]  我們在剛才第一到第二節就說到伊利米勒
[00:07:10.000 --> 00:07:15.000]  他舉家的遷離他的家鄉伯利恆
[00:07:15.000 --> 00:07:18.000]  到外邦摩亞去生活
[00:07:18.000 --> 00:07:21.000]  其實這個是非常重大的決定
[00:07:21.000 --> 00:07:23.000]  大家應該都明白
[00:07:23.000 --> 00:07:29.000]  通常人之所以要做出這麼大的決定
[00:07:29.000 --> 00:07:34.000]  你可以說有兩種的力量去驅使的
[00:07:34.000 --> 00:07:37.000]  一種就是外力的推動
[00:07:37.000 --> 00:07:43.000]  第一節就講到當時的飢荒極其的嚴重
[00:07:43.000 --> 00:07:47.000]  伯利恆原文
[00:07:47.000 --> 00:07:50.000]  其實有這個意思就是麵包屋
[00:07:50.000 --> 00:07:53.000]  麵包房子
[00:07:53.000 --> 00:07:56.000]  就是house of bread
[00:07:56.000 --> 00:07:58.000]  麵包屋
[00:07:58.000 --> 00:08:03.000]  所以都素有這個古倉之稱的
[00:08:03.000 --> 00:08:08.000]  而他有一個早期的名稱叫以伐他
[00:08:08.000 --> 00:08:13.000]  這個字也有意思的就是豐屋之地
[00:08:13.000 --> 00:08:15.000]  a fruitful place
[00:08:15.000 --> 00:08:20.000]  以盛產大麥著稱的
[00:08:20.000 --> 00:08:24.000]  你可以想今天我們有些時候說一些
[00:08:24.000 --> 00:08:27.000]  魚米之鄉
[00:08:27.000 --> 00:08:30.000]  所以也可以反映
[00:08:30.000 --> 00:08:36.000]  看出當時的飢荒是何等的嚴峻
[00:08:36.000 --> 00:08:39.000]  其實我相信我們都不難瞭解
[00:08:39.000 --> 00:08:43.000]  近代中國因天災人禍
[00:08:43.000 --> 00:08:48.000]  有不少人離鄉別井的去海外
[00:08:48.000 --> 00:08:53.000]  南洋甚至遠至舊金山去工作
[00:08:53.000 --> 00:08:56.000]  尼里米勒你可以這樣說
[00:08:56.000 --> 00:09:02.000]  他是一個負責任的丈夫和父親
[00:09:02.000 --> 00:09:04.000]  面對當時的危機
[00:09:04.000 --> 00:09:09.000]  飢荒可能帶來生計不保的恐慌
[00:09:09.000 --> 00:09:12.000]  於是他就做出這個重大的罪責
[00:09:12.000 --> 00:09:16.000]  這個可謂是連根拔起
[00:09:16.000 --> 00:09:20.000]  往他鄉栽種性討讓
[00:09:20.000 --> 00:09:24.000]  這個是外在的一個推理
[00:09:24.000 --> 00:09:28.000]  其實也有一個內在的催促
[00:09:28.000 --> 00:09:33.000]  內在的催促其實不單是內心對飢荒
[00:09:33.000 --> 00:09:37.000]  可能導致生計不保的恐懼
[00:09:37.000 --> 00:09:40.000]  可能還有別的因素
[00:09:40.000 --> 00:09:44.000]  在經文裡面我們就顯示尼里米勒
[00:09:44.000 --> 00:09:48.000]  做出這個第36計的行動的時候
[00:09:48.000 --> 00:09:54.000]  他之前可能都做過一番的考量
[00:09:54.000 --> 00:09:57.000]  當中你也看到他有一些顧忌的
[00:09:57.000 --> 00:10:02.000]  因為我們看見這裡說他第一節
[00:10:02.000 --> 00:10:06.000]  他本來想去寄居
[00:10:06.000 --> 00:10:09.000]  收人寄居
[00:10:09.000 --> 00:10:12.000]  這個第1 2 6節
[00:10:12.000 --> 00:10:18.000]  也跟著說他去的地方就摩亞地
[00:10:18.000 --> 00:10:22.000]  那個地跟第7節有大地
[00:10:22.000 --> 00:10:25.000]  那個地原文不是一樣的
[00:10:25.000 --> 00:10:27.000]  所以摩亞地這個地
[00:10:27.000 --> 00:10:32.000]  如果翻譯成英文的時候就Fields of Moab
[00:10:32.000 --> 00:10:36.000]  說指的應該是摩亞的香蕉田野
[00:10:36.000 --> 00:10:39.000]  不是在城市裡面的
[00:10:39.000 --> 00:10:44.000]  那個有大地的意思就是在城中
[00:10:44.000 --> 00:10:50.000]  我們就想可能他都不想自己
[00:10:50.000 --> 00:10:55.000]  重蹈羅德的覆轍
[00:10:55.000 --> 00:10:59.000]  大家知道羅德
[00:10:59.000 --> 00:11:05.000]  他以前怎樣一步一步的住進索多瑪城中
[00:11:05.000 --> 00:11:10.000]  他的家庭他的信仰都遭受了很嚴重的影響
[00:11:10.000 --> 00:11:13.000]  這個伊利米勒可能大概以此作為一個
[00:11:13.000 --> 00:11:16.000]  暫時的權宜之計
[00:11:16.000 --> 00:11:21.000]  希望可以那個危機過去之後就可以回流
[00:11:21.000 --> 00:11:24.000]  我們看見聖經沒有記載
[00:11:24.000 --> 00:11:27.000]  其他的鄉里也離開
[00:11:27.000 --> 00:11:31.000]  伊利米勒為何一方面他有不少的顧慮
[00:11:31.000 --> 00:11:34.000]  但仍然做出這個抉擇呢
[00:11:34.000 --> 00:11:40.000]  因為就強調他是以法他人
[00:11:40.000 --> 00:11:44.000]  以法他我剛才說是那個伯利肯
[00:11:44.000 --> 00:11:46.000]  那個古老的名稱
[00:11:46.000 --> 00:11:51.000]  所以我們就猜想這個伊利米勒這樣被稱呼
[00:11:51.000 --> 00:11:58.000]  可能要顯出他是當地有一個古遠的貴族的血統
[00:11:58.000 --> 00:12:02.000]  換句話說他可能就一直都享有富裕的
[00:12:02.000 --> 00:12:04.000]  當地有一個崇高地位的人物
[00:12:04.000 --> 00:12:08.000]  請留意他離開這個家庭
[00:12:08.000 --> 00:12:10.000]  這個家庭離開的時候
[00:12:10.000 --> 00:12:15.000]  聖經說他們是滿滿的出去的
[00:12:15.000 --> 00:12:19.000]  不是已經很窮的時候才離開的
[00:12:19.000 --> 00:12:26.000]  因此他可能就懼怕他會喪失財富的同時
[00:12:26.000 --> 00:12:30.000]  也會令到他失去在族人當中的名聲
[00:12:30.000 --> 00:12:32.000]  或者那個影響力
[00:12:32.000 --> 00:12:38.000]  於是他就選擇離開保本保命
[00:12:38.000 --> 00:12:43.000]  他日回來東山再起
[00:12:43.000 --> 00:12:47.000]  伊利米勒起初有顧慮
[00:12:47.000 --> 00:12:49.000]  但搬到這個摩崖之後
[00:12:49.000 --> 00:12:52.000]  原先的打算就我們看就慢慢改變了
[00:12:52.000 --> 00:12:55.000]  情形就我覺得都好像不少
[00:12:55.000 --> 00:13:02.000]  華僑起初打算短期的在伊利米勒寄居工作
[00:13:02.000 --> 00:13:06.000]  但是當熟悉了當地的環境新的人士
[00:13:06.000 --> 00:13:11.000]  不知不覺就落棋下來
[00:13:11.000 --> 00:13:14.000]  除了在節日的時候
[00:13:14.000 --> 00:13:17.000]  生發一下思鄉之情之外
[00:13:17.000 --> 00:13:20.000]  慢慢也入鄉隨俗
[00:13:20.000 --> 00:13:24.000]  也最後客習他鄉
[00:13:24.000 --> 00:13:27.000]  伊利米勒也不例外的
[00:13:27.000 --> 00:13:32.000]  由第一節說到他是寄居
[00:13:32.000 --> 00:13:36.000]  到第二節說到他們住在那裡
[00:13:36.000 --> 00:13:44.000]  到第四節他們的家庭已經住了約有十年
[00:13:44.000 --> 00:13:45.000]  這十年的時光
[00:13:45.000 --> 00:13:47.000]  這個家庭經歷重大的變故
[00:13:47.000 --> 00:13:50.000]  沒錯的就是他們的兒子都長大了
[00:13:50.000 --> 00:13:52.000]  甚至成家立室了
[00:13:52.000 --> 00:13:55.000]  但是很遺憾的是
[00:13:55.000 --> 00:13:59.000]  伊利米勒和他兩個兒子相繼的離去
[00:13:59.000 --> 00:14:06.000]  只剩下妻子和兒子在外邦所娶的兩個媳婦
[00:14:06.000 --> 00:14:12.000]  而且整個家庭現在極度貧困之中
[00:14:12.000 --> 00:14:15.000]  有兩句話是這樣說的
[00:14:15.000 --> 00:14:16.000]  第一句是這樣說的
[00:14:16.000 --> 00:14:22.000]  在尋得聖跡時失去生命
[00:14:22.000 --> 00:14:30.000]  在找到花園的地方獲得一座墳墓
[00:14:30.000 --> 00:14:32.000]  另外一句話
[00:14:32.000 --> 00:14:34.000]  英文的說
[00:14:34.000 --> 00:14:35.000]  Make our decisions
[00:14:35.000 --> 00:14:40.000]  And then our decisions turned around and make us
[00:14:40.000 --> 00:14:42.000]  我們做出諸多的決定
[00:14:42.000 --> 00:14:46.000]  然後那些決定倒轉過來
[00:14:46.000 --> 00:14:50.000]  摩梭我們
[00:14:50.000 --> 00:14:55.000]  其實這個家庭悲慘的際遇
[00:14:55.000 --> 00:14:58.000]  絕對不是偶然出現的
[00:14:58.000 --> 00:15:02.000]  而是因為伊利米勒做錯了一個決定
[00:15:02.000 --> 00:15:05.000]  就是他選擇去磨壓這個決定
[00:15:05.000 --> 00:15:06.000]  為什麼呢
[00:15:06.000 --> 00:15:11.000]  因為其實神的命令很明顯地就說
[00:15:11.000 --> 00:15:14.000]  他不應該離開神賜予他的
[00:15:14.000 --> 00:15:16.000]  賜予以色列人的
[00:15:16.000 --> 00:15:21.000]  讓他們照管要歸屬其中的地
[00:15:21.000 --> 00:15:25.000]  去到不得神喜悅的民族當中
[00:15:25.000 --> 00:15:26.000]  磨壓人
[00:15:26.000 --> 00:15:28.000]  聖經特別說
[00:15:28.000 --> 00:15:31.000]  他們就不能夠進耶和華的會
[00:15:31.000 --> 00:15:33.000]  雖然他們過了時代也不可以
[00:15:33.000 --> 00:15:34.000]  為什麼呢
[00:15:34.000 --> 00:15:37.000]  因為以色列人他們出埃及的時候
[00:15:37.000 --> 00:15:41.000]  這些人他沒有拿食物來迎接他們
[00:15:41.000 --> 00:15:45.000]  還有他們就招了一個叫巴拿的人
[00:15:45.000 --> 00:15:48.000]  來咒詛他們
[00:15:48.000 --> 00:15:49.000]  不成功
[00:15:49.000 --> 00:15:50.000]  因為神介入
[00:15:50.000 --> 00:15:54.000]  他們這個人後來就用一個詭計
[00:15:54.000 --> 00:16:00.000]  就是讓那些磨壓的女子進入這些的
[00:16:00.000 --> 00:16:01.000]  以色列人當中
[00:16:01.000 --> 00:16:03.000]  讓他們犯了姦淫罪
[00:16:03.000 --> 00:16:08.000]  這個是非常惡毒的計謀
[00:16:08.000 --> 00:16:10.000]  因為當他們犯罪的時候
[00:16:10.000 --> 00:16:12.000]  就讓他們的神來對付他們
[00:16:12.000 --> 00:16:13.000]  消滅他們
[00:16:13.000 --> 00:16:15.000]  不用其他人消滅
[00:16:15.000 --> 00:16:19.000]  神親自就會消滅他們
[00:16:19.000 --> 00:16:24.000]  所以神有這樣嚴重的一個命令
[00:16:24.000 --> 00:16:28.000]  而且其實神也有很清楚的命令
[00:16:28.000 --> 00:16:32.000]  就是不可與外族結親
[00:16:32.000 --> 00:16:37.000]  因為就也怕新生代會容易
[00:16:37.000 --> 00:16:43.000]  全盤地接受當地的邪風敗俗
[00:16:43.000 --> 00:16:48.000]  弟兄姐妹來到這裡
[00:16:48.000 --> 00:16:50.000]  留意
[00:16:50.000 --> 00:16:56.000]  我們不要用簡易代入的方法
[00:16:56.000 --> 00:17:01.000]  去應用這一段經文
[00:17:01.000 --> 00:17:06.000]  不要以為這裡就是教導我們不要移民
[00:17:06.000 --> 00:17:08.000]  不能離開香港
[00:17:08.000 --> 00:17:12.000]  或者不能離開你自己的家鄉
[00:17:12.000 --> 00:17:15.000]  又或不能夠轉教會
[00:17:15.000 --> 00:17:18.000]  不然你就是違背了主的旨意
[00:17:18.000 --> 00:17:19.000]  為什麼呢
[00:17:19.000 --> 00:17:26.000]  因為香港不等同神賜給以色列人的迦南地
[00:17:26.000 --> 00:17:29.000]  你的家鄉也是
[00:17:29.000 --> 00:17:32.000]  聖道會恩喬堂
[00:17:32.000 --> 00:17:34.000]  也包括你自己本身的教會
[00:17:34.000 --> 00:17:36.000]  也不是絕對的不能離開的
[00:17:36.000 --> 00:17:41.000]  唯一神旨意所在的地方
[00:17:41.000 --> 00:17:45.000]  不久前我在Facebook念書
[00:17:45.000 --> 00:17:49.000]  就看到我一個以前的同工
[00:17:49.000 --> 00:17:50.000]  傳道同工
[00:17:50.000 --> 00:17:52.000]  他發了一張貼文
[00:17:52.000 --> 00:17:54.000]  他是這樣寫的
[00:17:54.000 --> 00:17:56.000]  當然是廣東話
[00:17:56.000 --> 00:17:58.000]  我翻譯
[00:17:58.000 --> 00:18:00.000]  原來真的有教會
[00:18:00.000 --> 00:18:07.000]  轉教會的人會叛徒
[00:18:07.000 --> 00:18:13.000]  還要有人跟要走的人說
[00:18:13.000 --> 00:18:22.000]  不要讓我再見到你
[00:18:22.000 --> 00:18:25.000]  後來就有不少人就寫了一些回應
[00:18:25.000 --> 00:18:27.000]  我覺得都是蠻有趣的
[00:18:27.000 --> 00:18:29.000]  有些就寫
[00:18:29.000 --> 00:18:31.000]  黑社會嗎
[00:18:31.000 --> 00:18:33.000]  也有說
[00:18:33.000 --> 00:18:35.000]  因為怕那些乖乖的小羊
[00:18:35.000 --> 00:18:38.000]  給那些惡魔引誘了
[00:18:38.000 --> 00:18:40.000]  數字教會
[00:18:40.000 --> 00:18:43.000]  人走了就賺少了
[00:18:43.000 --> 00:18:47.000]  可能是愛之深恨之切
[00:18:47.000 --> 00:18:48.000]  也有說
[00:18:48.000 --> 00:18:54.000]  我只是試過有人見到我就給我念詩
[00:18:54.000 --> 00:18:57.000]  然後就走開
[00:18:57.000 --> 00:18:59.000]  也開口這樣說
[00:18:59.000 --> 00:19:00.000]  還沒試過
[00:19:00.000 --> 00:19:02.000]  還有一個他這樣說
[00:19:02.000 --> 00:19:05.000]  如果承他貴言
[00:19:05.000 --> 00:19:10.000]  可能我們在天堂都不能見面
[00:19:10.000 --> 00:19:11.000]  弟兄姐妹
[00:19:11.000 --> 00:19:14.000]  你要抓緊的重點就是
[00:19:14.000 --> 00:19:17.000]  你無論到哪裡去
[00:19:17.000 --> 00:19:21.000]  請務必要謹遵聖經的教導
[00:19:21.000 --> 00:19:23.000]  而頭等大事
[00:19:23.000 --> 00:19:27.000]  就是你要盡快物色合適的教會
[00:19:27.000 --> 00:19:30.000]  然後投入偽身其中
[00:19:30.000 --> 00:19:34.000]  要與當中的弟兄姐妹結連
[00:19:34.000 --> 00:19:36.000]  建立歸屬之情
[00:19:36.000 --> 00:19:40.000]  假如你不將自己盯緊在神的教會當中
[00:19:40.000 --> 00:19:44.000]  你在世上就是漂泊的浪子
[00:19:44.000 --> 00:19:48.000]  這樣你就好像伊利米勒的家庭
[00:19:48.000 --> 00:19:54.000]  會常受慘痛的遭遇
[00:19:54.000 --> 00:19:57.000]  其實還有一點
[00:19:57.000 --> 00:20:01.000]  請不要好像伊利米勒那樣無知
[00:20:01.000 --> 00:20:05.000]  他不認識原來我們人生當中
[00:20:05.000 --> 00:20:08.000]  有時會面對一些的艱難
[00:20:08.000 --> 00:20:11.000]  包括天災人禍
[00:20:11.000 --> 00:20:16.000]  很可能就是你跟神關係出了一些問題
[00:20:16.000 --> 00:20:19.000]  神就接受這些困難
[00:20:19.000 --> 00:20:22.000]  想要將你拉回祂的身邊
[00:20:22.000 --> 00:20:25.000]  但是假如你不明白神的用意
[00:20:25.000 --> 00:20:27.000]  沒有正視和清理那些障礙
[00:20:27.000 --> 00:20:31.000]  反而就想透過轉換環境
[00:20:31.000 --> 00:20:34.000]  移民或轉教會
[00:20:34.000 --> 00:20:37.000]  來試圖避開那些艱難
[00:20:37.000 --> 00:20:40.000]  我相信那些艱難
[00:20:40.000 --> 00:20:47.000]  會一直跟你跟到天交地的
[00:20:47.000 --> 00:20:50.000]  伊利米勒所遭遇的是極大的飢荒
[00:20:50.000 --> 00:20:52.000]  但是神怎樣說的呢
[00:20:52.000 --> 00:20:57.000]  他說人飢餓非因無餅乾渴
[00:20:57.000 --> 00:21:02.000]  非因無水乃因不聽耶和華的話
[00:21:02.000 --> 00:21:05.000]  還有聖經也說
[00:21:05.000 --> 00:21:07.000]  人活著不是單靠食物
[00:21:07.000 --> 00:21:13.000]  乃是靠神口裡所出的一切化
[00:21:13.000 --> 00:21:17.000]  當伊利米勒沒有正視與神的關係
[00:21:17.000 --> 00:21:19.000]  對神旨意所在的迦南地
[00:21:19.000 --> 00:21:24.000]  沒有重視和歸屬之情
[00:21:24.000 --> 00:21:28.000]  以為暫住其他的地方沒有什麼大不了
[00:21:28.000 --> 00:21:33.000]  總之就讓當前的困境得到舒緩就好了
[00:21:33.000 --> 00:21:36.000]  結果我們看見如何
[00:21:36.000 --> 00:21:37.000]  聖經告訴我們
[00:21:37.000 --> 00:21:40.000]  他們選擇往摩崖的時候
[00:21:40.000 --> 00:21:44.000]  並非衝到斷水斷糧的
[00:21:44.000 --> 00:21:46.000]  他們是滿滿的出去的
[00:21:46.000 --> 00:21:48.000]  但是摩崖的生涯
[00:21:48.000 --> 00:21:55.000]  才正正的為他們帶來極徹底的貧困
[00:21:55.000 --> 00:21:58.000]  下面我們看另外一個人
[00:21:58.000 --> 00:22:03.000]  是拿耳米的大師傅
[00:22:03.000 --> 00:22:06.000]  阿爾巴
[00:22:06.000 --> 00:22:10.000]  或者我們都再讀幾中幾節經文
[00:22:10.000 --> 00:22:12.000]  九詩十四
[00:22:12.000 --> 00:22:13.000]  我們請讀
[00:22:13.000 --> 00:22:16.000]  我們就看見這個師傅阿爾巴
[00:22:16.000 --> 00:22:20.000]  原先是很不願意離開他的婆婆的
[00:22:20.000 --> 00:22:23.000]  說必要於跟他一起回到他的本國
[00:22:23.000 --> 00:22:27.000]  但最後他還是選擇離開了
[00:22:27.000 --> 00:22:28.000]  大家想一想
[00:22:28.000 --> 00:22:31.000]  他的選擇有理嗎
[00:22:31.000 --> 00:22:32.000]  我覺得有的
[00:22:32.000 --> 00:22:34.000]  大條的道理
[00:22:34.000 --> 00:22:36.000]  他是守寡了一段時間
[00:22:36.000 --> 00:22:39.000]  他不是他丈夫死了就立刻去改嫁
[00:22:39.000 --> 00:22:40.000]  離開這個家庭
[00:22:40.000 --> 00:22:41.000]  不是的
[00:22:41.000 --> 00:22:44.000]  他都守在這個家裡面有一段的時間
[00:22:44.000 --> 00:22:49.000]  第二就是他其實都要趁著這個還年輕
[00:22:49.000 --> 00:22:54.000]  還有希望可以在家人手上跳船
[00:22:54.000 --> 00:22:55.000]  還有第三就是
