
[00:00:00.000 --> 00:00:02.400]  我們思想到傾權生命的一部分
[00:07:23.400 --> 00:07:25.400]  或者我們在想的時候會發覺
[00:07:25.400 --> 00:07:29.400]  其實他們的自尊心受損
[00:07:29.400 --> 00:07:32.400]  覺得自己不被尊重
[00:07:32.400 --> 00:07:35.400]  因此他們不其然地美化了這種行動
[00:07:35.400 --> 00:07:39.400]  是一種彰顯神公義的行動
[00:07:39.400 --> 00:07:43.400]  火降下來,消滅他們就彰顯神的偉大
[00:07:43.400 --> 00:07:48.400]  但其實只不過是內心的自尊受到損害
[00:07:48.400 --> 00:07:52.400]  很多人曾經討論過自尊心的問題
[00:07:52.400 --> 00:07:54.400]  但其中有一個很重要的
[00:07:54.400 --> 00:07:57.400]  常常提及的一件事
[00:07:57.400 --> 00:08:04.400]  人常常將自負和自尊混淆了
[00:08:04.400 --> 00:08:07.400]  其實是內心的驕傲,內心的自我
[00:08:07.400 --> 00:08:09.400]  不能夠放下自己
[00:08:09.400 --> 00:08:12.400]  就認為別人不尊重自己
[00:08:12.400 --> 00:08:15.400]  產生出來的是一種血氣的憤怒
[00:08:15.400 --> 00:08:19.400]  多於是一種公義的評價
[00:08:19.400 --> 00:08:20.400]  很多時候我們都要問一個問題
[00:08:20.400 --> 00:08:25.400]  我們的憤怒是真的因為公義的一種回應
[00:08:25.400 --> 00:08:28.400]  還是因為自尊心受損
[00:08:28.400 --> 00:08:35.400]  自負的心境帶來一種血氣的憤怒
[00:08:35.400 --> 00:08:37.400]  有時候血氣的憤怒帶來的
[00:08:37.400 --> 00:08:40.400]  是一種像信心的信心
[00:08:40.400 --> 00:08:42.400]  是什麼信心呢?
[00:08:42.400 --> 00:08:45.400]  我相信火可以從天降下來
[00:08:45.400 --> 00:08:47.400]  神一定聽我的祈禱
[00:08:47.400 --> 00:08:50.400]  一定可以消盡你們
[00:08:50.400 --> 00:08:53.400]  這種信心其實是一種假的信心
[00:08:53.400 --> 00:08:57.400]  有時候我們認為神一定會按我的意思去做
[00:08:57.400 --> 00:09:00.400]  但其實是一種有血氣的憤怒
[00:09:00.400 --> 00:09:05.400]  所驅使的一種假的信心
[00:09:05.400 --> 00:09:06.400]  我不知道你有沒有聽過
[00:09:06.400 --> 00:09:09.400]  有些基督徒朋友在你身邊告訴你
[00:09:09.400 --> 00:09:11.400]  他說我在公司裡
[00:09:11.400 --> 00:09:14.400]  我的上司對我很不公道
[00:09:14.400 --> 00:09:17.400]  他是一個很有資歷的員工
[00:09:17.400 --> 00:09:22.400]  但上司竟然就升了一個新入職的親信
[00:09:22.400 --> 00:09:25.400]  上到他自己資常的位置
[00:09:25.400 --> 00:09:30.400]  這個資歷深的基督徒就沒有機會升職
[00:09:30.400 --> 00:09:33.400]  因此他很不開心
[00:09:33.400 --> 00:09:36.400]  突然有一天聽到一個消息
[00:09:36.400 --> 00:09:39.400]  就是這位上司患了癌症
[00:09:39.400 --> 00:09:41.400]  他一聽到的時候
[00:09:41.400 --> 00:09:43.400]  就不期然地說
[00:09:43.400 --> 00:09:49.400]  神公義的審判來到了
[00:09:49.400 --> 00:09:51.400]  神公義的審判彰顯了
[00:09:51.400 --> 00:09:56.400]  因此他不斷地感謝神
[00:09:56.400 --> 00:09:58.400]  可能他內心未必察覺到
[00:09:58.400 --> 00:10:01.400]  那個內心的動機如何
[00:10:01.400 --> 00:10:02.400]  但在那個時候
[00:10:02.400 --> 00:10:07.400]  起碼他不會再懂得去為這位上司代禱
[00:10:07.400 --> 00:10:08.400]  他覺得他是應得的
[00:10:08.400 --> 00:10:10.400]  應該是這樣
[00:10:10.400 --> 00:10:12.400]  有時候我們認為
[00:10:12.400 --> 00:10:15.400]  某些事情出現是神在身將公義
[00:10:15.400 --> 00:10:19.400]  但其實只不過是自己那種怒氣
[00:10:19.400 --> 00:10:22.400]  帶來的誤解
[00:10:22.400 --> 00:10:23.400]  一個最明顯的例子
[00:10:23.400 --> 00:10:24.400]  大家都會常常提起
[00:10:24.400 --> 00:10:26.400]  就是若拿先知
[00:10:26.400 --> 00:10:28.400]  我們說聖經若拿書會常常提到
[00:10:28.400 --> 00:10:32.400]  那條魚吞了若拿進去漁福
[00:10:32.400 --> 00:10:34.400]  但若拿書有一個重要的訊息
[00:10:34.400 --> 00:10:37.400]  就是若拿的憤怒
[00:10:37.400 --> 00:10:38.400]  若拿很憤怒
[00:10:38.400 --> 00:10:39.400]  為什麼?
[00:10:39.400 --> 00:10:42.400]  當他傳訊息給來來未成的人
[00:10:42.400 --> 00:10:44.400]  竟然他們真的悔改
[00:10:44.400 --> 00:10:46.400]  竟然他們披麻蒙灰
[00:10:46.400 --> 00:10:48.400]  他們悔改
[00:10:48.400 --> 00:10:51.400]  要改變他審判他們的旨意
[00:10:51.400 --> 00:10:52.400]  若拿很憤怒
[00:10:52.400 --> 00:10:55.400]  就離開了來來未成
[00:10:55.400 --> 00:10:56.400]  去到一個地方
[00:10:56.400 --> 00:10:57.400]  日頭很猛
[00:10:57.400 --> 00:10:59.400]  神就為他預備了一棵樹
[00:10:59.400 --> 00:11:02.400]  一天興起一棵被麻樹
[00:11:02.400 --> 00:11:04.400]  但很快一天就枯萎
[00:11:04.400 --> 00:11:06.400]  若拿就大大憤怒
[00:11:06.400 --> 00:11:10.400]  聖經說他求死
[00:11:10.400 --> 00:11:11.400]  算了算了
[00:11:11.400 --> 00:11:14.400]  你讓我死了就算了
[00:11:14.400 --> 00:11:16.400]  但神就質問他
[00:11:16.400 --> 00:11:18.400]  這一棵被麻樹
[00:11:18.400 --> 00:11:20.400]  一天發生一天枯乾
[00:11:20.400 --> 00:11:23.400]  你尚且愛惜它
[00:11:23.400 --> 00:11:25.400]  為什麼你不愛惜那十二萬
[00:11:25.400 --> 00:11:29.400]  不能分辨左右手的人呢?
[00:11:29.400 --> 00:11:31.400]  當時大概兩三歲的人被認為
[00:11:31.400 --> 00:11:34.400]  是一些不能分辨左右手
[00:11:34.400 --> 00:11:35.400]  也意味著
[00:11:35.400 --> 00:11:38.400]  十二萬的來來未成的人
[00:11:38.400 --> 00:11:39.400]  他們好像孩童一樣
[00:11:39.400 --> 00:11:41.400]  不能分辨是非
[00:11:41.400 --> 00:11:43.400]  其實大家會知道
[00:11:43.400 --> 00:11:45.400]  亞述人來來未成的人
[00:11:45.400 --> 00:11:47.400]  他們都是很多時候
[00:11:47.400 --> 00:11:49.400]  傾向暴力的一群人
[00:11:49.400 --> 00:11:50.400]  所以呼籲他們
[00:11:50.400 --> 00:11:53.400]  將他們的暴力放下
[00:11:53.400 --> 00:11:55.400]  沒錯他們不能分辨是非
[00:11:55.400 --> 00:11:57.400]  是暴力傾向的人
[00:11:57.400 --> 00:11:59.400]  但神告訴他們
[00:11:59.400 --> 00:12:01.400]  你喜不知道
[00:12:01.400 --> 00:12:03.400]  十二萬的人
[00:12:03.400 --> 00:12:06.400]  我會愛惜他們
[00:12:06.400 --> 00:12:08.400]  人在當中
[00:12:08.400 --> 00:12:10.400]  受到別人欺負的時候
[00:12:10.400 --> 00:12:13.400]  很想神為他伸張公道
[00:12:13.400 --> 00:12:15.400]  沒錯我相信
[00:12:15.400 --> 00:12:18.400]  猶太人曾經被亞述人迫害
[00:12:18.400 --> 00:12:20.400]  可能若拿本身
[00:12:20.400 --> 00:12:23.400]  曾經受過民族的傷害
[00:12:23.400 --> 00:12:25.400]  因此他不想他們悔改
[00:12:25.400 --> 00:12:27.400]  要面對神給他審判
[00:12:27.400 --> 00:12:29.400]  因此他發怒
[00:12:29.400 --> 00:12:31.400]  但神告訴他
[00:12:31.400 --> 00:12:35.400]  你要知道我愛惜他們
[00:12:35.400 --> 00:12:37.400]  作為熟神的人
[00:12:37.400 --> 00:12:41.400]  我們都學習去思想神的心意
[00:12:41.400 --> 00:12:45.400]  在你眼中捍衛一些可憎可惡的人
[00:12:45.400 --> 00:12:49.400]  你要記得神仍然愛惜他們
[00:12:49.400 --> 00:12:52.400]  因此若拿明白了
[00:12:52.400 --> 00:12:55.400]  他知道神愛惜他們
[00:12:55.400 --> 00:12:57.400]  這段聖經給我們看到
[00:12:57.400 --> 00:12:59.400]  這兩位門徒也都明白
[00:12:59.400 --> 00:13:01.400]  主耶穌不是要他們
[00:13:01.400 --> 00:13:04.400]  去叫火從天降下來
[00:13:04.400 --> 00:13:07.400]  作一個洩憤的目的
[00:13:07.400 --> 00:13:09.400]  我們接著再看另一段經文
[00:13:09.400 --> 00:13:13.400]  我們看第一段詩篇的三十七篇
[00:13:13.400 --> 00:13:19.400]  詩篇三十七篇
[00:13:19.400 --> 00:13:22.400]  沒錯有些時候我們會憤怒
[00:13:22.400 --> 00:13:24.400]  被拒絕被排斥的時候
[00:13:24.400 --> 00:13:26.400]  會有很大的怒氣
[00:13:26.400 --> 00:13:30.400]  但如何去處理被排斥的怒氣呢?
[00:13:30.400 --> 00:13:33.400]  在三十七篇我們先看第一節
[00:13:33.400 --> 00:13:35.400]  我們看和諧本
[00:13:37.400 --> 00:13:41.400]  佛教說不要為作惡的心懷不平
[00:13:41.400 --> 00:13:44.400]  然後接著跳去第八節
[00:13:44.400 --> 00:13:50.400]  當止住怒氣
[00:13:50.400 --> 00:13:52.400]  利氣憤怒
[00:13:52.400 --> 00:13:54.400]  不要心懷不平
[00:13:54.400 --> 00:13:58.400]  以致作惡
[00:13:58.400 --> 00:14:01.400]  當你的心憤憤不平的時候
[00:14:01.400 --> 00:14:03.400]  不一定是犯罪
[00:14:03.400 --> 00:14:06.400]  但這種不平會引致你犯罪
[00:14:06.400 --> 00:14:08.400]  引致你作惡
[00:14:08.400 --> 00:14:10.400]  聖經提醒我們要小心
[00:14:10.400 --> 00:14:12.400]  不要心懷不平
[00:14:12.400 --> 00:14:14.400]  以致我們會作惡
[00:14:14.400 --> 00:14:16.400]  但為何內心會不平呢?
[00:14:16.400 --> 00:14:19.400]  聖經在前面第七節說
[00:14:19.400 --> 00:14:21.400]  在中間一句
[00:14:21.400 --> 00:14:29.400]  見到那些惡人
[00:14:29.400 --> 00:14:31.400]  他們的道路通達
[00:14:31.400 --> 00:14:35.400]  意味著他們凡事很輕黃
[00:14:36.400 --> 00:14:38.400]  用香港的處境
[00:14:38.400 --> 00:14:41.400]  不知為何這麼快上車
[00:14:41.400 --> 00:14:44.400]  不知為何一轉手就賺了幾十萬
[00:14:44.400 --> 00:14:46.400]  不知為何步步高升
[00:14:46.400 --> 00:14:49.400]  還很健康
[00:14:49.400 --> 00:14:51.400]  見到他甚麼運動都沒有做
[00:14:51.400 --> 00:14:53.400]  但竟然他這麼健康
[00:14:53.400 --> 00:14:55.400]  一檢查身體沒事
[00:14:55.400 --> 00:14:57.400]  為何會這樣?
[00:14:57.400 --> 00:14:58.400]  很不忿
[00:14:58.400 --> 00:15:00.400]  為何他會這樣?
[00:15:00.400 --> 00:15:02.400]  看回自己保持良善
[00:15:02.400 --> 00:15:04.400]  但身體很多毛病
[00:15:04.400 --> 00:15:06.400]  保持自己善良
[00:15:06.400 --> 00:15:08.400]  但被取笑
[00:15:08.400 --> 00:15:10.400]  為何會這樣?
[00:15:10.400 --> 00:15:12.400]  心懷不平
[00:15:12.400 --> 00:15:14.400]  引致一個危險
[00:15:14.400 --> 00:15:16.400]  會作惡
[00:15:16.400 --> 00:15:19.400]  但聖經勉勵我們一件事
[00:15:19.400 --> 00:15:22.400]  我們回到第37章第一節
[00:15:22.400 --> 00:15:25.400]  不要心懷不平
[00:15:25.400 --> 00:15:27.400]  第一節下一句說
[00:15:32.400 --> 00:15:34.400]  為何會疾到?
[00:15:34.400 --> 00:15:38.400]  覺得自己的價值突然降低
[00:15:38.400 --> 00:15:41.400]  突然他的價值被提升
[00:15:41.400 --> 00:15:43.400]  因此你想妒忌他
[00:15:43.400 --> 00:15:46.400]  意味著用不同的方法去批評他
[00:15:46.400 --> 00:15:48.400]  去否定他的價值
[00:15:48.400 --> 00:15:51.400]  以至你感覺好受一點
[00:15:51.400 --> 00:15:53.400]  聖經說要小心
[00:15:53.400 --> 00:15:58.400]  不要向那行不宜的生出疾到
[00:15:58.400 --> 00:16:00.400]  為何?
[00:16:00.400 --> 00:16:04.400]  我想鼓勵大家
[00:16:04.400 --> 00:16:06.400]  如果你未關掉電話
[00:16:06.400 --> 00:16:08.400]  這是時候了
[00:16:08.400 --> 00:16:12.400]  我希望不會再聽到第三個電話響
[00:16:12.400 --> 00:16:16.400]  大家看回第37章第二節
[00:16:16.400 --> 00:16:19.400]  為何?
[00:16:19.400 --> 00:16:23.400]  因為他們如草快被割下
[00:16:23.400 --> 00:16:27.400]  然後猶如青菜快要枯乾
[00:16:27.400 --> 00:16:32.400]  聖經提及神會審判
[00:16:32.400 --> 00:16:35.400]  這些惡人所做的事情
[00:16:35.400 --> 00:16:38.400]  如草快被割下
[00:16:38.400 --> 00:16:41.400]  猶如青菜快要枯乾
[00:16:41.400 --> 00:16:46.400]  上帝應許他會作公義的審判
[00:16:46.400 --> 00:16:48.400]  但你不要搞錯
[00:16:48.400 --> 00:16:52.400]  不是要你去執行審判
[00:16:52.400 --> 00:16:55.400]  神只應許他一定會監察
[00:16:55.400 --> 00:17:00.400]  他一定會作公義的審判
[00:17:00.400 --> 00:17:02.400]  各位弟兄姊妹
[00:17:02.400 --> 00:17:07.400]  如果你相信聖經所說的是神的道
[00:17:07.400 --> 00:17:09.400]  我會問一個問題
[00:17:09.400 --> 00:17:17.400]  你是否真正相信有永生和永死?
[00:17:17.400 --> 00:17:19.400]  聖經所說的永死
[00:17:19.400 --> 00:17:22.400]  是在火壺當中
[00:17:22.400 --> 00:17:25.400]  從是不會止息的
[00:17:25.400 --> 00:17:29.400]  一種極之痛楚的情況
[00:17:29.400 --> 00:17:33.400]  聖經所描述的永死是真實的
[00:17:33.400 --> 00:17:35.400]  永生是真實的
[00:17:35.400 --> 00:17:41.400]  因為上帝宣告他會進行公義的審判
[00:17:41.400 --> 00:17:44.400]  因此你和我在世上生活的時候
[00:17:44.400 --> 00:17:46.400]  我們清楚知道
[00:17:46.400 --> 00:17:47.400]  一方面自己警惕
[00:17:47.400 --> 00:17:51.400]  我們都要面對神的審判
[00:17:51.400 --> 00:17:53.400]  同樣知道作惡的
[00:17:53.400 --> 00:17:56.400]  要面對神公義的審判
[00:17:56.400 --> 00:18:01.400]  而聖經就應許他會作公義的審判
[00:18:01.400 --> 00:18:03.400]  而在第十節
[00:18:03.400 --> 00:18:06.400]  大家再看下
[00:18:06.400 --> 00:18:08.400]  第十節
[00:18:08.400 --> 00:18:10.400]  還有多久?
[00:18:10.400 --> 00:18:12.400]  片時,很短的時間
[00:18:12.400 --> 00:18:16.400]  惡人要歸於無尤
[00:18:16.400 --> 00:18:19.400]  你就是世差他的住處
[00:18:19.400 --> 00:18:22.400]  也要歸於無尤
[00:18:22.400 --> 00:18:24.400]  不能夠再堅持下去
[00:18:24.400 --> 00:18:26.400]  因此我們所要做的
[00:18:26.400 --> 00:18:30.400]  在第七節
[00:18:30.400 --> 00:18:32.400]  你當默然倚靠耶和華
[00:18:32.400 --> 00:18:35.400]  耐性等候他
[00:18:35.400 --> 00:18:39.400]  你當默然帶著信心
[00:18:39.400 --> 00:18:42.400]  你去倚靠信靠耶和華
[00:18:42.400 --> 00:18:44.400]  耐性等候他
[00:18:44.400 --> 00:18:46.400]  有人以為這種等候
[00:18:46.400 --> 00:18:47.400]  是一種很消極
[00:18:47.400 --> 00:18:49.400]  很被動的做法
[00:18:49.400 --> 00:18:51.400]  聖經所描寫的等候
[00:18:51.400 --> 00:18:55.400]  是一種對良善的堅持
[00:18:55.400 --> 00:18:58.400]  仍然堅持著行善
[00:18:58.400 --> 00:18:59.400]  在過程當中表示
[00:18:59.400 --> 00:19:03.400]  相信神會有公義的審判
[00:19:03.400 --> 00:19:05.400]  因此耐性的等候
[00:19:05.400 --> 00:19:09.400]  讓神作他公義的審判
[00:19:09.400 --> 00:19:10.400]  當然弟兄姊妹
[00:19:10.400 --> 00:19:13.400]  在我們受身處的處境
[00:19:13.400 --> 00:19:14.400]  有些時候我們需要
[00:19:14.400 --> 00:19:16.400]  來到去行公義
[00:19:16.400 --> 00:19:18.400]  甚至有不同的行動
[00:19:18.400 --> 00:19:19.400]  不同的組織
[00:19:19.400 --> 00:19:22.400]  來到去伸張公義
[00:19:22.400 --> 00:19:24.400]  但你記得在過程當中
[00:19:24.400 --> 00:19:27.400]  絕對不是一種血氣的怒氣
[00:19:27.400 --> 00:19:31.400]  所發揮出來的一種作用
[00:19:31.400 --> 00:19:32.400]  而是聖經所說
[00:19:32.400 --> 00:19:36.400]  我們看回第三節
[00:19:36.400 --> 00:19:37.400]  第三節
[00:19:37.400 --> 00:19:41.400]  你當倚靠耶和華而行善
[00:19:41.400 --> 00:19:45.400]  或者說你當信靠耶和華而行善
[00:19:45.400 --> 00:19:47.400]  要能夠行善
[00:19:47.400 --> 00:19:50.400]  是因為你相信神
[00:19:50.400 --> 00:19:52.400]  相信祂的公義的審判
[00:19:52.400 --> 00:19:55.400]  以至你可以不會發牢
[00:19:55.400 --> 00:19:57.400]  你的心可以安定下來
[00:19:57.400 --> 00:20:01.400]  知道神會掌管一切
[00:20:01.400 --> 00:20:03.400]  祂會不發牢
[00:20:03.400 --> 00:20:07.400]  因此祂能夠繼續來行善
[00:20:07.400 --> 00:20:08.400]  我想問問大家
[00:20:08.400 --> 00:20:12.400]  有沒有試過見過一個人
[00:20:12.400 --> 00:20:14.400]  在大發雷霆的時候
[00:20:14.400 --> 00:20:18.400]  同時在行善
[00:20:18.400 --> 00:20:22.400]  兩件事情是相排斥的
