
[00:00:00.000 --> 00:00:02.000]  當我們看以色列記的時候
[00:03:04.000 --> 00:03:08.000]  不斷地差遣他的使者來勸戒他們
[00:03:08.000 --> 00:03:10.000]  但當他的子民不肯聽的時候
[00:03:10.000 --> 00:03:11.000]  聖經所說
[00:03:11.000 --> 00:03:13.000]  欺笑臣的使者
[00:03:13.000 --> 00:03:16.000]  藐視他在說神的言語
[00:03:16.000 --> 00:03:18.000]  記憶他的先知
[00:03:18.000 --> 00:03:20.000]  以至神的憤怒
[00:03:20.000 --> 00:03:22.000]  臨到他們身上
[00:03:22.000 --> 00:03:23.000]  各位聖姐妹
[00:03:23.000 --> 00:03:25.000]  當神要管教人的時候
[00:03:25.000 --> 00:03:27.000]  永遠不會是第一次
[00:03:27.000 --> 00:03:30.000]  當人違背的時候就管教
[00:03:30.000 --> 00:03:34.000]  永遠都是當人多次不肯接受神的勸戒
[00:03:34.000 --> 00:03:36.000]  神才要管教
[00:03:36.000 --> 00:03:38.000]  但在管教的時候
[00:03:38.000 --> 00:03:41.000]  其實神都受到虧損
[00:03:41.000 --> 00:03:43.000]  因為他的名
[00:03:43.000 --> 00:03:45.000]  因此受到一些羞辱
[00:03:45.000 --> 00:03:46.000]  有時候我自己感覺
[00:03:46.000 --> 00:03:48.000]  神好像樂意
[00:03:48.000 --> 00:03:51.000]  或者他願意面對自己的名受羞辱
[00:03:51.000 --> 00:03:54.000]  以至能夠幫助我們得到管教
[00:03:54.000 --> 00:03:57.000]  再重新的站立起來
[00:03:57.000 --> 00:04:00.000]  神的愛也都在其中表明出來
[00:04:00.000 --> 00:04:02.000]  當時聖經就提到
[00:04:02.000 --> 00:04:05.000]  神就這樣來管教他們
[00:04:05.000 --> 00:04:06.000]  因此差遣了加勒底人
[00:04:06.000 --> 00:04:09.000]  就是巴比倫人來擄掠他們
[00:04:09.000 --> 00:04:11.000]  我們現在再看第十九節
[00:04:12.000 --> 00:04:15.000]  加勒底人焚燒神的殿
[00:04:15.000 --> 00:04:18.000]  拆毀耶路撒冷的城牆
[00:04:18.000 --> 00:04:21.000]  用火燒了城裡的宮殿
[00:04:21.000 --> 00:04:23.000]  毀壞了城裡寶貴的器皿
[00:04:23.000 --> 00:04:26.000]  凡脫離刀劍的加勒底王
[00:04:26.000 --> 00:04:28.000]  都擄到巴比倫去
[00:04:28.000 --> 00:04:31.000]  作他和他子孫的補被
[00:04:31.000 --> 00:04:33.000]  直到波斯國興起來
[00:04:33.000 --> 00:04:37.000]  這就應驗耶和華籍耶律美口所說的話
[00:04:37.000 --> 00:04:39.000]  地享受安息
[00:04:39.000 --> 00:04:42.000]  因為地土方涼便受安息
[00:04:42.000 --> 00:04:45.000]  寂滿了七十年
[00:04:45.000 --> 00:04:46.000]  耶律美才知道
[00:04:46.000 --> 00:04:49.000]  公元前六百年說的話
[00:04:49.000 --> 00:04:51.000]  在六百年之前
[00:04:51.000 --> 00:04:53.000]  公元六百年
[00:04:53.000 --> 00:04:57.000]  他就預言到這個民族將要被擄
[00:04:57.000 --> 00:05:00.000]  的確到了公元大概四百五十
[00:05:00.000 --> 00:05:02.000]  四百六十的時間
[00:05:02.000 --> 00:05:04.000]  這些事情成全了
[00:05:04.000 --> 00:05:06.000]  八百多年之前
[00:05:06.000 --> 00:05:07.000]  神經預言
[00:05:07.000 --> 00:05:10.000]  也都表明了神掌管著整個的歷史
[00:05:10.000 --> 00:05:14.000]  按他的時候成就他的計劃
[00:05:14.000 --> 00:05:16.000]  因此七十年之後
[00:05:16.000 --> 00:05:18.000]  他們在被擄的地方
[00:05:18.000 --> 00:05:20.000]  重新回到自己的國家
[00:05:20.000 --> 00:05:24.000]  大家再看回以色列的第一章
[00:05:24.000 --> 00:05:30.000]  在當時一位的初老士王興起
[00:05:30.000 --> 00:05:33.000]  在他的第一年元年的時候
[00:05:33.000 --> 00:05:35.000]  他就下一道的詔書
[00:05:35.000 --> 00:05:36.000]  第二節
[00:05:36.000 --> 00:05:39.000]  波斯王初老士如此說
[00:05:39.000 --> 00:05:42.000]  耶和華天上的神已將天下萬國賜給我
[00:05:42.000 --> 00:05:46.000]  又祝福我在猶大的耶路撒冷為他建造殿宇
[00:05:46.000 --> 00:05:49.000]  在你們中間犯作他子民的
[00:05:49.000 --> 00:05:51.000]  可以上猶大的耶路撒冷
[00:05:51.000 --> 00:05:52.000]  在耶路撒冷重建
[00:05:52.000 --> 00:05:54.000]  耶和華以色列神的殿
[00:05:54.000 --> 00:05:56.000]  只有他是神
[00:05:56.000 --> 00:05:59.000]  願神與這人同在
[00:05:59.000 --> 00:06:01.000]  你一讀這段經文的時候
[00:06:01.000 --> 00:06:03.000]  你的感覺好像是
[00:06:03.000 --> 00:06:06.000]  這個蔡老士王是一位敬畏神的人
[00:06:06.000 --> 00:06:10.000]  是一位信靠耶和華的神
[00:06:10.000 --> 00:06:12.000]  但你小心再看整段經文
[00:06:12.000 --> 00:06:14.000]  還有很多歷史的時候就發覺
[00:06:14.000 --> 00:06:16.000]  其實這一切的說話
[00:06:16.000 --> 00:06:19.000]  只不過是政治的手段
[00:06:19.000 --> 00:06:22.000]  是帶著政治的動機
[00:06:22.000 --> 00:06:25.000]  是帶著一個所謂懷柔的政策
[00:06:25.000 --> 00:06:27.000]  來幫助這個新的帝國
[00:06:27.000 --> 00:06:33.000]  各個民族能夠可以接納這個新的國君
[00:06:33.000 --> 00:06:35.000]  很多歷史的文獻發現
[00:06:35.000 --> 00:06:40.000]  這位蔡老士王不單只向猶大人這樣說
[00:06:40.000 --> 00:06:44.000]  對整個帝國裡的其他民族同樣這樣說
[00:06:44.000 --> 00:06:46.000]  他不單只尊敬耶和華
[00:06:46.000 --> 00:06:49.000]  也尊敬很多其他的所謂神靈
[00:06:49.000 --> 00:06:51.000]  所以你看的時候
[00:06:51.000 --> 00:06:53.000]  他好像很有一種敬畏的心
[00:06:53.000 --> 00:06:56.000]  可能也是一個外交的口吻
[00:06:56.000 --> 00:06:59.000]  說到你們這班敬畏神的人
[00:06:59.000 --> 00:07:02.000]  可以回去重建你們的聖殿
[00:07:02.000 --> 00:07:05.000]  當然他這樣做也帶來了一個很特別的情況
[00:07:05.000 --> 00:07:08.000]  就是在他的政治動機當中
[00:07:08.000 --> 00:07:11.000]  但也成就了神的計劃
[00:07:11.000 --> 00:07:15.000]  人因此就回到自己的家園
[00:07:15.000 --> 00:07:18.000]  他可以重建聖殿
[00:07:18.000 --> 00:07:20.000]  大家這個時候看看聖經的另一處
[00:07:20.000 --> 00:07:22.000]  以塞亞書
[00:07:22.000 --> 00:07:26.000]  後面的以塞亞書第44章
[00:07:26.000 --> 00:07:35.000]  44章的最後一節
[00:07:35.000 --> 00:07:37.000]  28節
[00:07:37.000 --> 00:07:42.000]  以塞亞書的以塞亞先知
[00:07:42.000 --> 00:07:46.000]  在這件事情發生差不多200年左右之前
[00:07:46.000 --> 00:07:49.000]  他就講及這個蔡老士
[00:07:49.000 --> 00:07:53.000]  在以塞亞書第48節
[00:07:53.000 --> 00:07:55.000]  論蔡老士說
[00:07:55.000 --> 00:07:57.000]  他是我的木人
[00:07:57.000 --> 00:07:59.000]  必成就我所喜悅的
[00:07:59.000 --> 00:08:01.000]  必下令建造耶路撒冷
[00:08:01.000 --> 00:08:05.000]  發明立穩聖殿的根基
[00:08:05.000 --> 00:08:07.000]  我想當時以塞亞
[00:08:07.000 --> 00:08:09.000]  可能不明白自己所講的話
[00:08:09.000 --> 00:08:12.000]  只是聖靈感動他這樣寫出來
[00:08:12.000 --> 00:08:15.000]  但這件事情差不多200多年之後
[00:08:15.000 --> 00:08:17.000]  就成傳了
[00:08:17.000 --> 00:08:20.000]  有一個這樣的君王就興起了
[00:08:20.000 --> 00:08:22.000]  在第45章繼續說
[00:08:22.000 --> 00:08:25.000]  我耶和華所高的蔡老士
[00:08:25.000 --> 00:08:27.000]  我參乎他的右手
[00:08:27.000 --> 00:08:30.000]  使列國降伏在他面前
[00:08:30.000 --> 00:08:33.000]  我又要放鬆列王的腰帶
[00:08:33.000 --> 00:08:37.000]  使城門在他面前敞開不得關閉
[00:08:37.000 --> 00:08:40.000]  這些其他國家的君王
[00:08:40.000 --> 00:08:42.000]  在神所定的計劃當中
[00:08:42.000 --> 00:08:44.000]  都要降伏蔡老士
[00:08:44.000 --> 00:08:47.000]  你再看在第4節
[00:08:47.000 --> 00:08:49.000]  為何這樣做呢?
[00:08:49.000 --> 00:08:51.000]  因我僕人雅各
[00:08:51.000 --> 00:08:53.000]  我所揀選以色列的緣故
[00:08:53.000 --> 00:08:55.000]  我就提名指蔡老士
[00:08:55.000 --> 00:08:57.000]  照理
[00:08:57.000 --> 00:08:59.000]  你雖不認識我
[00:08:59.000 --> 00:09:02.000]  我也加給你名號
[00:09:02.000 --> 00:09:05.000]  雖然蔡老士不認識神
[00:09:05.000 --> 00:09:07.000]  但神長觀著這一切
[00:09:07.000 --> 00:09:10.000]  讓他成就神的計劃
[00:09:10.000 --> 00:09:13.000]  但他不知道唯獨耶和華是上帝
[00:09:13.000 --> 00:09:16.000]  因此聖經一直很清晰宣告
[00:09:16.000 --> 00:09:18.000]  唯獨耶和華是上帝
[00:09:18.000 --> 00:09:20.000]  在第5節
[00:09:20.000 --> 00:09:22.000]  我是耶和華
[00:09:22.000 --> 00:09:25.000]  在我以外並沒有別神
[00:09:25.000 --> 00:09:27.000]  除了我以外再沒有神
[00:09:27.000 --> 00:09:29.000]  你雖不認識我
[00:09:29.000 --> 00:09:31.000]  我必給你蓄腰
[00:09:31.000 --> 00:09:34.000]  從日出之地到日落之處
[00:09:34.000 --> 00:09:38.000]  使人都知道除了我以外沒有別神
[00:09:38.000 --> 00:09:40.000]  我是耶和華
[00:09:40.000 --> 00:09:42.000]  在我以外並沒有別神
[00:09:42.000 --> 00:09:44.000]  我做光又做暗
[00:09:44.000 --> 00:09:47.000]  我施平安又降災禍
[00:09:47.000 --> 00:09:51.000]  造作這一切的是我耶和華
[00:09:51.000 --> 00:09:54.000]  這位上帝清楚宣告
[00:09:54.000 --> 00:09:57.000]  祂是獨一的上帝
[00:09:57.000 --> 00:09:59.000]  各位靈性姐妹
[00:09:59.000 --> 00:10:02.000]  當我們很多時候面對著不同的處境
[00:10:02.000 --> 00:10:04.000]  有時候我們都會掛心
[00:10:04.000 --> 00:10:06.000]  將來的發展是怎樣
[00:10:06.000 --> 00:10:08.000]  面對不同的有權勢的人
[00:10:08.000 --> 00:10:10.000]  或者是你的上師
[00:10:10.000 --> 00:10:12.000]  或者某些政權的人物
[00:10:12.000 --> 00:10:15.000]  有時候我們會說他們會怎樣做呢
[00:10:15.000 --> 00:10:20.000]  但事實上一切一切在神的掌權當中
[00:10:20.000 --> 00:10:24.000]  我記得我有機會有時候回到國內
[00:10:24.000 --> 00:10:26.000]  探訪一些教會
[00:10:26.000 --> 00:10:28.000]  我記得去過地區的時候
[00:10:28.000 --> 00:10:30.000]  其中一個地區裡面的教會
[00:10:30.000 --> 00:10:34.000]  全部已經倒台倒塌了
[00:10:34.000 --> 00:10:36.000]  因為在大概50年代的時候
[00:10:36.000 --> 00:10:38.000]  宣教士被趕逐
[00:10:38.000 --> 00:10:41.000]  當地很多教會被封閉了
[00:10:41.000 --> 00:10:43.000]  我參觀其中一間
[00:10:43.000 --> 00:10:46.000]  其實不可能參觀因為已經封閉了
[00:10:46.000 --> 00:10:48.000]  但在外面看的時候
[00:10:48.000 --> 00:10:49.000]  很破爛的教會
[00:10:49.000 --> 00:10:52.000]  裡面已經堆滿著很多廢物
[00:10:52.000 --> 00:10:54.000]  沒有人進去做崇拜
[00:10:54.000 --> 00:10:58.000]  我們都很盼望神在當中再次興起新的教會
[00:10:58.000 --> 00:11:00.000]  後來我聽到消息
[00:11:00.000 --> 00:11:02.000]  真的開始有教會
[00:11:02.000 --> 00:11:06.000]  後來我知道是什麼原因開始有教會呢
[00:11:06.000 --> 00:11:11.000]  原來當地有些官員在背後安排重建教會
[00:11:11.000 --> 00:11:14.000]  為什麼這些官員會重建教會呢
[00:11:14.000 --> 00:11:16.000]  不是他們是教徒
[00:11:16.000 --> 00:11:19.000]  只是因為這個地區開始變成一個旅遊點
[00:11:19.000 --> 00:11:21.000]  很多遊客來這個地方
[00:11:21.000 --> 00:11:23.000]  到星期日的時候到處找教堂
[00:11:23.000 --> 00:11:25.000]  有沒有教會讓我們崇拜
[00:11:25.000 --> 00:11:27.000]  有教徒的一些遊客
[00:11:27.000 --> 00:11:29.000]  問當地的官員
[00:11:29.000 --> 00:11:31.000]  當地官員覺得很尷尬
[00:11:31.000 --> 00:11:33.000]  因為一個很開放的城市裡
[00:11:33.000 --> 00:11:35.000]  竟然沒有一間教教的教堂
[00:11:35.000 --> 00:11:37.000]  所以後來他們就決心
[00:11:37.000 --> 00:11:40.000]  為了推動他們的旅遊事業
[00:11:40.000 --> 00:11:44.000]  他們就安排重建一間教堂
[00:11:44.000 --> 00:11:47.000]  這間教堂今天已經正式地開始了
[00:11:47.000 --> 00:11:49.000]  有正式的崇拜
[00:11:49.000 --> 00:11:53.000]  有我所認識的一些的目者當中帶領著
[00:11:53.000 --> 00:11:55.000]  人不會想到這些事件會發生
[00:11:55.000 --> 00:11:59.000]  但是神就是藉著這樣的方式重建教堂
[00:11:59.000 --> 00:12:01.000]  其實在中國國內
[00:12:01.000 --> 00:12:03.000]  1978年開始
[00:12:03.000 --> 00:12:06.000]  整個中國對外的政策改變了
[00:12:06.000 --> 00:12:08.000]  一個比較開放的政策
[00:12:08.000 --> 00:12:10.000]  很多的所謂教產
[00:12:10.000 --> 00:12:14.000]  一步一步歸還給很多不同地區的教堂
[00:12:14.000 --> 00:12:16.000]  而教堂在那個時候開始
[00:12:16.000 --> 00:12:18.000]  陸續地重建
[00:12:18.000 --> 00:12:21.000]  是誰造成這一切
[00:12:21.000 --> 00:12:24.000]  表面上看是一些政策的改變
[00:12:24.000 --> 00:12:25.000]  但是你知道
[00:12:25.000 --> 00:12:27.000]  神在當中掌管
[00:12:27.000 --> 00:12:28.000]  在祂的時候
[00:12:28.000 --> 00:12:30.000]  讓祂的教堂
[00:12:30.000 --> 00:12:33.000]  和教會重建起來
[00:12:33.000 --> 00:12:35.000]  不單止是一些教堂
[00:12:35.000 --> 00:12:37.000]  有位弟兄跟我說
[00:12:37.000 --> 00:12:39.000]  他說他最近很痛苦
[00:12:39.000 --> 00:12:42.000]  因為新上司上場
[00:12:42.000 --> 00:12:43.000]  很大的壓力
[00:12:43.000 --> 00:12:45.000]  很多不合理的要求
[00:12:45.000 --> 00:12:46.000]  因此他路期到
[00:12:46.000 --> 00:12:48.000]  神下求你幫助我
[00:12:48.000 --> 00:12:49.000]  把我調去其他崗位
[00:12:49.000 --> 00:12:52.000]  讓我去其他部門
[00:12:52.000 --> 00:12:54.000]  忍耐了一段時間
[00:12:54.000 --> 00:12:55.000]  直至有一次他說
[00:12:55.000 --> 00:12:58.000]  行了 事情改變了
[00:12:58.000 --> 00:13:00.000]  大家問他怎樣改變
[00:13:00.000 --> 00:13:04.000]  他說因為上司調走了
[00:13:04.000 --> 00:13:07.000]  不是他自己調走了
[00:13:07.000 --> 00:13:11.000]  是新上司很快就被調走了
[00:13:11.000 --> 00:13:12.000]  有些時候
[00:13:12.000 --> 00:13:14.000]  不到你計劃
[00:13:14.000 --> 00:13:15.000]  不到你預測
[00:13:15.000 --> 00:13:17.000]  但是神有祂的心意
[00:13:17.000 --> 00:13:18.000]  當然你要小心
[00:13:18.000 --> 00:13:20.000]  不要常常祈禱
[00:13:20.000 --> 00:13:21.000]  神說這個上司
[00:13:21.000 --> 00:13:23.000]  請你調走他
[00:13:23.000 --> 00:13:26.000]  神有祂最高的旨意來安排
[00:13:26.000 --> 00:13:29.000]  但你只管相信一件事情
[00:13:29.000 --> 00:13:31.000]  就是最終的掌權
[00:13:31.000 --> 00:13:33.000]  在神的手中
[00:13:33.000 --> 00:13:35.000]  我想大家多看一處經文
[00:13:35.000 --> 00:13:38.000]  你翻看前面的針言
[00:13:38.000 --> 00:13:41.000]  在針言的二十一章
[00:13:41.000 --> 00:13:47.000]  一節大家常常說的經文
[00:13:47.000 --> 00:13:55.000]  二十一章的第一節
[00:13:55.000 --> 00:13:57.000]  針言二十一章第一節
[00:13:57.000 --> 00:14:00.000]  王的心在耶和華手中
[00:14:00.000 --> 00:14:05.000]  好像龍溝的水隨意流轉
[00:14:05.000 --> 00:14:07.000]  一個君王的心思
[00:14:07.000 --> 00:14:08.000]  他的計劃
[00:14:08.000 --> 00:14:09.000]  他的籌謀
[00:14:09.000 --> 00:14:12.000]  全部在神的手中
[00:14:12.000 --> 00:14:14.000]  在神的掌握當中
[00:14:14.000 --> 00:14:15.000]  好像什麼呢?
[00:14:15.000 --> 00:14:16.000]  好像一個農夫
[00:14:16.000 --> 00:14:18.000]  當他種田的時候
[00:14:18.000 --> 00:14:20.000]  把水弄到引水道
[00:14:20.000 --> 00:14:23.000]  通去他的田地
[00:14:23.000 --> 00:14:26.000]  這些水就隨著他的計劃
[00:14:26.000 --> 00:14:27.000]  無論是哪個方向
[00:14:27.000 --> 00:14:29.000]  或水量的多少
[00:14:29.000 --> 00:14:31.000]  完全按照農夫的意思
[00:14:31.000 --> 00:14:34.000]  隨意流轉
[00:14:34.000 --> 00:14:37.000]  王的心在神的手中
[00:14:37.000 --> 00:14:38.000]  就好像這些水道
[00:14:38.000 --> 00:14:41.000]  隨著農夫的心意擺動他
[00:14:41.000 --> 00:14:44.000]  而成就農夫的意思
[00:14:44.000 --> 00:14:45.000]  各位靈性姐妹
[00:14:45.000 --> 00:14:47.000]  有時候我們會看見眼前
[00:14:47.000 --> 00:14:48.000]  很多權勢
[00:14:48.000 --> 00:14:50.000]  很多客觀的環境
[00:14:50.000 --> 00:14:52.000]  我們覺得沒辦法
[00:14:52.000 --> 00:14:56.000]  但知道一切在神的掌管當中
[00:14:56.000 --> 00:15:00.000]  因為祂是萬王之王
[00:15:00.000 --> 00:15:02.000]  一切君王的王
[00:15:02.000 --> 00:15:04.000]  這正是聖經所描寫的
[00:15:04.000 --> 00:15:06.000]  這位上帝的情形
[00:15:06.000 --> 00:15:13.000]  我們再看剛才經文易斯拉記前面第一章
[00:15:13.000 --> 00:15:17.000]  神不單止激動了君王的心
[00:15:17.000 --> 00:15:20.000]  祂同時激動了祂的百姓
[00:15:20.000 --> 00:15:22.000]  特別其中的首領
[00:15:22.000 --> 00:15:24.000]  去成就祂的心意
[00:15:24.000 --> 00:15:26.000]  在第一章第五節
[00:15:26.000 --> 00:15:28.000]  「於是猶大和汴雅曼的族長
[00:15:28.000 --> 00:15:29.000]  祭司利美人
[00:15:29.000 --> 00:15:32.000]  就使一切被神激動他心的人
[00:15:32.000 --> 00:15:38.000]  都起來要上耶路撒冷去建造耶和華的殿」
[00:15:38.000 --> 00:15:39.000]  他們上去耶路撒冷
[00:15:39.000 --> 00:15:41.000]  不是十分容易
[00:15:41.000 --> 00:15:43.000]  一方面因為要走四個月的路程
[00:15:43.000 --> 00:15:44.000]  才上到去
[00:15:44.000 --> 00:15:48.000]  另外離開他們本來已經安定了的家庭
[00:15:48.000 --> 00:15:50.000]  或者大家會明白他們七十年在這裡
[00:15:50.000 --> 00:15:53.000]  可能已經有第二第三代
[00:15:53.000 --> 00:15:55.000]  在當地土生土長的人
[00:15:55.000 --> 00:15:57.000]  不願意上去耶路撒冷
[00:15:57.000 --> 00:15:58.000]  我相信是
[00:15:58.000 --> 00:16:01.000]  但是他們被神的靈感動
[00:16:01.000 --> 00:16:07.000]  他們就決心起來要上耶路撒冷去建造耶和華的殿
[00:16:07.000 --> 00:16:08.000]  各位弟兄姊妹
[00:16:08.000 --> 00:16:11.000]  如果神感動你的心做一些事情
[00:16:11.000 --> 00:16:13.000]  或大或小
[00:16:13.000 --> 00:16:16.000]  你不要以為你比別人的敬虔一點
[00:16:16.000 --> 00:16:20.000]  所以你有感動為神做一些工作
[00:16:20.000 --> 00:16:21.000]  聖經上說
[00:16:21.000 --> 00:16:24.000]  「人立志行善」
[00:16:24.000 --> 00:16:27.000]  是神在我們心中運行
[00:16:27.000 --> 00:16:30.000]  為了成就祂的美意
[00:16:30.000 --> 00:16:32.000]  當你去馴服神的感動的時候
[00:16:32.000 --> 00:16:33.000]  你蒙福
[00:16:33.000 --> 00:16:36.000]  正如猶太人上到耶路撒冷重建聖殿
[00:16:36.000 --> 00:16:38.000]  整個過程蒙大福
[00:16:38.000 --> 00:16:44.000]  但當你違背或者拒絕神給你的感動的時候
[00:16:44.000 --> 00:16:46.000]  你受的是虧損
[00:16:46.000 --> 00:16:48.000]  當你有感動的時候
[00:16:48.000 --> 00:16:50.000]  流心是否被你的激動
[00:16:50.000 --> 00:16:51.000]  被你的感動
[00:16:51.000 --> 00:16:52.000]  你回應
[00:16:52.000 --> 00:16:54.000]  你就蒙恩
[00:16:54.000 --> 00:16:56.000]  我在北美一間神學院
[00:16:56.000 --> 00:16:59.000]  在當中參觀的時候遇到一對夫婦
[00:16:59.000 --> 00:17:00.000]  中年的夫婦
[00:17:00.000 --> 00:17:01.000]  是華人
[00:17:01.000 --> 00:17:03.000]  在英國過去讀書
[00:17:03.000 --> 00:17:04.000]  我問他們
[00:17:04.000 --> 00:17:06.000]  你們這樣的年紀讀神學
[00:17:06.000 --> 00:17:08.000]  是不是有很多艱難?
[00:17:08.000 --> 00:17:09.000]  他們說
[00:17:09.000 --> 00:17:11.000]  當我們最初的時候
[00:17:11.000 --> 00:17:12.000]  很大掙扎
[00:17:12.000 --> 00:17:14.000]  弟兄說
[00:17:14.000 --> 00:17:15.000]  二十幾歲
[00:17:15.000 --> 00:17:16.000]  三十歲的時候
[00:17:16.000 --> 00:17:17.000]  已經想著讀神學
[00:17:17.000 --> 00:17:18.000]  很想奉獻自己
[00:17:18.000 --> 00:17:20.000]  覺得神感動我
[00:17:20.000 --> 00:17:22.000]  但我和太太談這件事情
[00:17:22.000 --> 00:17:24.000]  太太很抗拒
[00:17:24.000 --> 00:17:25.000]  當時太太身邊說
[00:17:25.000 --> 00:17:26.000]  是的
[00:17:26.000 --> 00:17:28.000]  當時我絕對接受不了
[00:17:28.000 --> 00:17:30.000]  因為她自己的經驗裡
[00:17:30.000 --> 00:17:32.000]  見到很多傳道人很辛苦
[00:17:32.000 --> 00:17:34.000]  部分傳道人很辛苦
[00:17:34.000 --> 00:17:37.000]  特別可能她所見的都是多數辛苦
[00:17:37.000 --> 00:17:39.000]  她說我完全想像不到
[00:17:39.000 --> 00:17:41.000]  我怎樣可以做到一個傳道人
[00:17:41.000 --> 00:17:43.000]  因此她說我很抗拒
[00:17:43.000 --> 00:17:45.000]  因此將這件事情放下
[00:17:45.000 --> 00:17:46.000]  一放下
[00:17:46.000 --> 00:17:47.000]  二十幾年
[00:17:47.000 --> 00:17:49.000]  到兒女都長大了
[00:17:49.000 --> 00:17:51.000]  大學差不多畢業了
[00:17:51.000 --> 00:17:54.000]  有一次丈夫早上明修
[00:17:54.000 --> 00:17:56.000]  看到詩篇九十篇
[00:17:56.000 --> 00:17:58.000]  心中很大的感動
[00:17:58.000 --> 00:18:00.000]  大家記得詩篇九十篇
[00:18:00.000 --> 00:18:01.000]  其中提到
[00:18:01.000 --> 00:18:03.000]  求主指教我們
[00:18:03.000 --> 00:18:05.000]  數算我們日子
[00:18:05.000 --> 00:18:08.000]  好得著智慧的心
[00:18:08.000 --> 00:18:09.000]  他就和太太說
[00:18:09.000 --> 00:18:10.000]  我覺得神呼召我
[00:18:10.000 --> 00:18:12.000]  他感動到我心裡
[00:18:12.000 --> 00:18:14.000]  去服侍他
[00:18:14.000 --> 00:18:16.000]  做一個傳道的工作
[00:18:16.000 --> 00:18:17.000]  太太就說
[00:18:17.000 --> 00:18:18.000]  好啊
[00:18:18.000 --> 00:18:20.000]  如果神真的呼召你
