
[00:00:00.000 --> 00:00:07.000]  大家想一想,假如你有朋友問你,現在流行的歌到底流行什麼歌呢?
[00:05:59.000 --> 00:06:05.000]  然後彼得說,你們應該去奉耶穌的名受洗,洗你們的罪,得到赦免,
[00:06:05.000 --> 00:06:12.000]  就可以得到上帝賜給你們的聖靈,也得到上帝給你們的那一份新的生命。
[00:06:12.000 --> 00:06:19.000]  當時有很多人去回應彼得的呼召,得著這個新的生命,
[00:06:19.000 --> 00:06:23.000]  得著一個很大的改變和更新。
[00:06:23.000 --> 00:06:29.000]  這是彼得說這篇講章裏面一個很重要的內容和重點。
[00:06:29.000 --> 00:06:35.000]  接著我們再仔細去看一看彼得所說的這幾方面的內容。
[00:06:35.000 --> 00:06:42.000]  在第十四至二十一節,聖靈的降臨是應驗了在舊約先知裏面,
[00:06:42.000 --> 00:06:49.000]  約爾先知已經很清楚講到聖靈降臨會有什麼事情發生。
[00:06:49.000 --> 00:06:53.000]  在末後的世代,聖靈會降臨在眾人的身上。
[00:06:53.000 --> 00:06:59.000]  在舊約聖經裏面,如果大家有留心去看舊約聖經,
[00:06:59.000 --> 00:07:02.000]  上帝的靈都會降臨在人的身上,
[00:07:02.000 --> 00:07:07.000]  不過會降臨在先知的身上,會降臨在君王的身上,會降臨在祭司的身上,
[00:07:07.000 --> 00:07:14.000]  而且每一次都是一次性的降臨在這些人的身上,
[00:07:14.000 --> 00:07:16.000]  接著就有事情發生。
[00:07:16.000 --> 00:07:21.000]  但是在這個時候,當耶穌受死復活之後,
[00:07:21.000 --> 00:07:23.000]  聖靈的降臨卻是不同的,
[00:07:23.000 --> 00:07:29.000]  聖靈的降臨在每一個人的身上,而且是住在每一個人的生命當中。
[00:07:29.000 --> 00:07:36.000]  所以和舊約的時代,聖靈降臨在人的身上是一個很不同的表現。
[00:07:36.000 --> 00:07:46.000]  猶太人被釘在耶穌的十字架上,是應驗了上帝的拯救計劃。
[00:07:46.000 --> 00:07:54.000]  接著在第24節,耶穌受死最重要的一個對比就是,
[00:07:54.000 --> 00:07:59.000]  上帝叫耶穌從死裏復活,這是一個事實。
[00:07:59.000 --> 00:08:06.000]  彼得在此宣告,上帝的計劃叫耶穌經過受苦,經過受死,
[00:08:06.000 --> 00:08:14.000]  而被高舉到上帝的身的右邊,證明了耶穌就是那個救主,耶穌就是那個主。
[00:08:14.000 --> 00:08:21.000]  接著在25-28節裏,彼得在此再講出大衛一篇詩篇,
[00:08:21.000 --> 00:08:30.000]  大衛在詩篇裏面講出,他很清楚地知道上帝讓他的生命離開世界之後,
[00:08:30.000 --> 00:08:35.000]  他自己的靈魂,他自己的生命永遠和上帝在一起。
[00:08:35.000 --> 00:08:40.000]  他亦講出了,你不會叫你的聖者見柳槐。
[00:08:40.000 --> 00:08:47.000]  接著彼得在此說,大衛很清楚地知道上帝賜福給他一家,
[00:08:47.000 --> 00:08:53.000]  會讓他的後裔得著王一個統治的權柄,直到永永遠遠。
[00:08:53.000 --> 00:09:01.000]  從引的角度去講,大衛家族的王權是否延續下去呢?
[00:09:01.000 --> 00:09:06.000]  我們不太見得,但大衛很清楚地知道,
[00:09:06.000 --> 00:09:14.000]  這個信心從耶穌的身上卻將這個信心的內容表現出來。
[00:09:14.000 --> 00:09:22.000]  所以彼得在此說,大衛的認信就在耶穌身上去彰顯出來。
[00:09:22.000 --> 00:09:31.000]  大衛所說的聖者不是指到自己,而是指到自己的承繼王位的後裔。
[00:09:31.000 --> 00:09:36.000]  所以彼得在第29、30節說,大衛的墳墓現在在此,
[00:09:36.000 --> 00:09:43.000]  他已經死了,他的肉身不是永遠存在,不是。
[00:09:43.000 --> 00:09:47.000]  所以從大衛的墳墓顯出,大衛已經死了。
[00:09:47.000 --> 00:09:51.000]  所以很明顯大衛不是說到自己去說,
[00:09:51.000 --> 00:09:55.000]  而是說到將來要來的上帝差派的救主去說。
[00:09:55.000 --> 00:10:02.000]  所以在這裡的結論可以說,第32節那裡,
[00:10:02.000 --> 00:10:06.000]  這個預言已經應驗在耶穌的身上,
[00:10:06.000 --> 00:10:16.000]  上帝叫耶穌從死裡復活,就顯明了耶穌就是上帝所差派來的那個彌賽,那個救主。
[00:10:16.000 --> 00:10:23.000]  接著彼得再說,耶穌復活之後更重要的是什麼呢?
[00:10:23.000 --> 00:10:26.000]  耶穌復活之後,祂不是停止了就結束,
[00:10:26.000 --> 00:10:30.000]  最重要的是上帝將耶穌從死裡復活,
[00:10:30.000 --> 00:10:37.000]  然後將祂提高升到祂自己的身邊,坐在上帝的右邊。
[00:10:37.000 --> 00:10:41.000]  上帝將統治地上的權兵賜給耶穌,
[00:10:41.000 --> 00:10:47.000]  耶穌已經成為地上統治萬有的那一位主。
[00:10:47.000 --> 00:10:52.000]  所以當耶穌得到這個統治地上的權兵的時候,
[00:10:52.000 --> 00:10:56.000]  祂就賜下聖靈,聖靈降臨。
[00:10:56.000 --> 00:11:05.000]  聖靈降臨的見證,又顯明了耶穌就是上帝差派來的那個救主。
[00:11:05.000 --> 00:11:07.000]  所以從兩個角度去說,
[00:11:07.000 --> 00:11:13.000]  耶穌的復活,聖靈的降臨,就顯明了耶穌的身份,
[00:11:13.000 --> 00:11:18.000]  耶穌是上帝差派來的救主。
[00:11:18.000 --> 00:11:24.000]  可以這樣說,耶穌的復活,只有一群門徒去見證,
[00:11:24.000 --> 00:11:28.000]  很少部分人去見證,
[00:11:28.000 --> 00:11:36.000]  但是聖靈的降臨更加擴闊了上帝計劃的基礎。
[00:11:36.000 --> 00:11:40.000]  聖靈降臨,這一群人能夠說不同地方的語言,
[00:11:40.000 --> 00:11:42.000]  是每個人都能見到的。
[00:11:42.000 --> 00:11:44.000]  所以這是一個很明顯的證據,
[00:11:44.000 --> 00:11:50.000]  顯明了耶穌的身份的特別性,關鍵性。
[00:11:50.000 --> 00:11:58.000]  在這個時候,彼得在三十六節說出了一個很重要的結論:
[00:11:58.000 --> 00:12:01.000]  「故此,以色列全家當確實地知道,
[00:12:01.000 --> 00:12:04.000]  你們被釘在十字架上的這位耶穌,
[00:12:04.000 --> 00:12:09.000]  神已經立他為主為基督了。」
[00:12:09.000 --> 00:12:13.000]  上帝已經立耶穌為主為基督了。
[00:12:13.000 --> 00:12:20.000]  當一群猶太人釘在耶穌十字架上,
[00:12:20.000 --> 00:12:27.000]  當他們聽完彼得的宣講時,他們很震驚,
[00:12:27.000 --> 00:12:31.000]  因為很明顯見到聖靈降臨的事實,
[00:12:31.000 --> 00:12:34.000]  也肯定了耶穌基督的身份,
[00:12:34.000 --> 00:12:38.000]  肯定了上帝差拜他們的職份。
[00:12:38.000 --> 00:12:42.000]  他們很震驚,他們知道已經成為上帝的敵人,
[00:12:42.000 --> 00:12:44.000]  他們會遭受上帝的審判,
[00:12:44.000 --> 00:12:48.000]  所以他們說「我們應當作甚麼呢?」
[00:12:48.000 --> 00:12:50.000]  彼得當時勸勉他們,
[00:12:50.000 --> 00:12:59.000]  「你們應該回主,你們應該回應上帝這一份恩典,
[00:12:59.000 --> 00:13:03.000]  領受上帝這一份愛,免得被上帝審判,
[00:13:03.000 --> 00:13:08.000]  應該奉耶穌的名受洗,得著上帝赦罪的這一份恩典。」
[00:13:08.000 --> 00:13:13.000]  這是彼得在這篇講章中很重要的一個訊息。
[00:13:13.000 --> 00:13:19.000]  其實在初期教會門徒宣講福音時,
[00:13:19.000 --> 00:13:22.000]  主要有三個很重要的內容,
[00:13:22.000 --> 00:13:25.000]  這三個很重要的內容,
[00:13:25.000 --> 00:13:28.000]  基本上在彼得的講章中我們都可以看到。
[00:13:28.000 --> 00:13:32.000]  第一個就是很強調耶穌的死亡、
[00:13:32.000 --> 00:13:37.000]  耶穌的復活、耶穌的被接升天的歷史性事實,
[00:13:37.000 --> 00:13:42.000]  不是一個偶然的事件,
[00:13:42.000 --> 00:13:45.000]  而是要從預言的角度去講,
[00:13:45.000 --> 00:13:50.000]  是上帝定義必須要這樣發生,一定會發生,
[00:13:50.000 --> 00:13:55.000]  是上帝早早安排的事實。
[00:13:55.000 --> 00:13:59.000]  第二方面再評估,
[00:13:59.000 --> 00:14:02.000]  究竟耶穌作為主,作為彌賽亞,
[00:14:02.000 --> 00:14:05.000]  作為救主的身份的意義究竟是甚麼呢?
[00:14:05.000 --> 00:14:08.000]  其實對於我們的意義又是甚麼呢?
[00:14:08.000 --> 00:14:14.000]  第三方面就是呼召人們相信領受上帝
[00:14:14.000 --> 00:14:18.000]  藉著耶穌赦免人罪的這份恩典。
[00:14:18.000 --> 00:14:22.000]  在這三方面的訊息中,我想和大家分享,
[00:14:22.000 --> 00:14:27.000]  有三方面的提醒藉著這篇訊息。
[00:14:27.000 --> 00:14:30.000]  有很多人信耶穌,
[00:14:30.000 --> 00:14:32.000]  其實我們開始點都不同的,
[00:14:32.000 --> 00:14:33.000]  我們都不同,
[00:14:33.000 --> 00:14:36.000]  如果你問每一個人,你怎樣信耶穌的,
[00:14:36.000 --> 00:14:40.000]  其實我們每一個人接觸信仰的開始點都不同,
[00:14:40.000 --> 00:14:43.000]  但大部分人可能的開始點就是,
[00:14:43.000 --> 00:14:46.000]  為何我會去信耶穌的開始點呢?
[00:14:46.000 --> 00:14:51.000]  就是因為我有某方面的需要,
[00:14:51.000 --> 00:14:53.000]  而我在那一刻,
[00:14:53.000 --> 00:14:57.000]  我感覺上帝可以滿足我這一方面的需要,
[00:14:57.000 --> 00:15:00.000]  所以我信耶穌。
[00:15:00.000 --> 00:15:03.000]  但這樣是不足夠的,
[00:15:03.000 --> 00:15:07.000]  沒錯,上帝可能藉著不同的方法,
[00:15:07.000 --> 00:15:08.000]  讓我們開始的時候,
[00:15:08.000 --> 00:15:12.000]  在情感上能夠去經歷上帝是一個真實的上帝,
[00:15:12.000 --> 00:15:15.000]  可以滿足我們某方面情感上的需要,
[00:15:15.000 --> 00:15:18.000]  但當我們繼續去跟從耶穌的時候,
[00:15:18.000 --> 00:15:21.000]  或繼續去跟從主的時候,
[00:15:21.000 --> 00:15:25.000]  我們應該去認識,因為這個福音是真的,
[00:15:25.000 --> 00:15:28.000]  因為我們經歷的這個上帝是真實的,
[00:15:28.000 --> 00:15:30.000]  所以我跟從祂,
[00:15:30.000 --> 00:15:34.000]  不是因為我的感受被滿足。
[00:15:34.000 --> 00:15:36.000]  再從另一個角度去說,
[00:15:36.000 --> 00:15:41.000]  很多時候我們去信耶穌的時候,
[00:15:41.000 --> 00:15:43.000]  可能是因為我有病,
[00:15:43.000 --> 00:15:45.000]  或是我們身邊的親友有病,
[00:15:45.000 --> 00:15:47.000]  所以我們就祈禱,
[00:15:47.000 --> 00:15:49.000]  明顯上帝對我們有幫助,
[00:15:49.000 --> 00:15:52.000]  所以我們就信耶穌了。
[00:15:52.000 --> 00:15:54.000]  但如果停留在這裡,
[00:15:54.000 --> 00:15:56.000]  就是不足夠的,
[00:15:56.000 --> 00:15:59.000]  就好像現在中國大陸的農村,
[00:15:59.000 --> 00:16:01.000]  有一些信徒,
[00:16:01.000 --> 00:16:03.000]  他們信耶穌就是這樣,
[00:16:03.000 --> 00:16:06.000]  因為有病,沒錢看醫生,
[00:16:06.000 --> 00:16:08.000]  所以只能夠祈禱,
[00:16:08.000 --> 00:16:10.000]  上帝又真是很有工作,
[00:16:10.000 --> 00:16:11.000]  在當中治好了很多人,
[00:16:11.000 --> 00:16:12.000]  他們就信耶穌了,
[00:16:12.000 --> 00:16:15.000]  但很多人就停留在這個地步上,
[00:16:15.000 --> 00:16:20.000]  我們叫做基菩薩,
[00:16:20.000 --> 00:16:22.000]  基都是一個菩薩,
[00:16:22.000 --> 00:16:25.000]  我有事求你,你幫我,
[00:16:25.000 --> 00:16:27.000]  你和我又沒有關係,
[00:16:27.000 --> 00:16:30.000]  就是一個基菩薩的心態,
[00:16:30.000 --> 00:16:32.000]  這樣是不足夠的,
[00:16:32.000 --> 00:16:35.000]  沒錯,上帝是藉著不同的方法,
[00:16:35.000 --> 00:16:38.000]  讓我們對祂有一個開始的認識,
[00:16:38.000 --> 00:16:41.000]  但當我們繼續去跟從主的時候,
[00:16:41.000 --> 00:16:42.000]  是因為我們認識,
[00:16:42.000 --> 00:16:45.000]  見到這個主是真實的,
[00:16:45.000 --> 00:16:48.000]  我們無論在將來遇到什麼情況,
[00:16:48.000 --> 00:16:52.000]  我們都願意一心跟從主到底,
[00:16:52.000 --> 00:16:55.000]  用彼得作為一個例子,
[00:16:55.000 --> 00:16:57.000]  彼得一開始的時候,
[00:16:57.000 --> 00:17:00.000]  他跟從耶穌是否一個很正確的心態呢?
[00:17:00.000 --> 00:17:02.000]  不是,不單止彼得,
[00:17:02.000 --> 00:17:06.000]  跟從耶穌十二個門徒的心態都不是很正確,
[00:17:06.000 --> 00:17:08.000]  他們跟從耶穌,
[00:17:08.000 --> 00:17:11.000]  他們認為耶穌是一個大能的勇士,
[00:17:11.000 --> 00:17:15.000]  帶領我們能夠建立起以色列的民族,
[00:17:15.000 --> 00:17:16.000]  再一次興起,
[00:17:16.000 --> 00:17:18.000]  脫離羅馬人的統治,
[00:17:18.000 --> 00:17:22.000]  我們在過程中應該得到一定的好處,
[00:17:22.000 --> 00:17:24.000]  所以我們跟從耶穌,
[00:17:24.000 --> 00:17:27.000]  所以當耶穌被人捉拿的時候,
[00:17:27.000 --> 00:17:29.000]  這群門徒四散,
[00:17:29.000 --> 00:17:31.000]  沒有人在耶穌的身邊,
[00:17:31.000 --> 00:17:34.000]  開始的時候他們跟從耶穌的心態不是很正確,
[00:17:34.000 --> 00:17:38.000]  但當他們得到聖靈的根生,
[00:17:38.000 --> 00:17:41.000]  在眾目睽睽之下,
[00:17:41.000 --> 00:17:43.000]  彼得說出了一篇講章,
[00:17:43.000 --> 00:17:45.000]  其實彼得是一個很膽怯的人,
[00:17:45.000 --> 00:17:47.000]  如果大家留意,
[00:17:47.000 --> 00:17:49.000]  彼得是一個相當膽怯的人,
[00:17:49.000 --> 00:17:51.000]  但在這個時候,
[00:17:51.000 --> 00:17:53.000]  他得到聖靈的根生之後,
[00:17:53.000 --> 00:17:57.000]  他在眾人面前大膽說出了這篇講章,
[00:17:57.000 --> 00:17:59.000]  在他的一生裡,
[00:17:59.000 --> 00:18:04.000]  他願意為信仰的緣故付上很大的代價,
[00:18:04.000 --> 00:18:07.000]  到最後他因為信仰的緣故而失去了生命,
[00:18:07.000 --> 00:18:10.000]  這是彼得的一生,
[00:18:10.000 --> 00:18:12.000]  我想不單止是彼得的寫照,
[00:18:12.000 --> 00:18:15.000]  而是當時很多門徒的生命的寫照,
[00:18:15.000 --> 00:18:16.000]  開始的時候,
[00:18:16.000 --> 00:18:19.000]  的確心態和態度都不是很正確,
[00:18:19.000 --> 00:18:22.000]  但當他們繼續跟從主的時候,
[00:18:22.000 --> 00:18:26.000]  他們就認定我們跟從的主是真實的,
[00:18:26.000 --> 00:18:29.000]  所以我們繼續跟從祂。
[00:18:29.000 --> 00:18:30.000]  第二方面,
[00:18:30.000 --> 00:18:34.000]  我們說耶穌的復活是一個歷史事件,
[00:18:34.000 --> 00:18:36.000]  但耶穌的復活是一個歷史事件,
[00:18:36.000 --> 00:18:39.000]  與我們今天有什麼關係呢?
[00:18:39.000 --> 00:18:42.000]  是很有關係的。
[00:18:42.000 --> 00:18:45.000]  今天我們從這個角度去說,
[00:18:45.000 --> 00:18:46.000]  宣內堂是什麼時候開始的,
[00:18:46.000 --> 00:18:51.000]  大家知不知道?
[00:18:51.000 --> 00:18:53.000]  大家要記住這些,
[00:18:53.000 --> 00:18:54.000]  很重要的,
[00:18:54.000 --> 00:18:56.000]  我們回到宣內堂,
[00:18:56.000 --> 00:18:58.000]  我希望不要再誇張到
[00:18:58.000 --> 00:19:00.000]  究竟宣內堂的張牧師是誰,
[00:19:00.000 --> 00:19:02.000]  你們知不知道?
[00:19:02.000 --> 00:19:03.000]  不知道,
[00:19:03.000 --> 00:19:05.000]  或者宣內堂的其他兩位牧師叫什麼名字,
[00:19:05.000 --> 00:19:06.000]  你們知不知道?
[00:19:06.000 --> 00:19:07.000]  不知道,
[00:19:07.000 --> 00:19:08.000]  或者傳道人叫什麼名字?
[00:19:08.000 --> 00:19:09.000]  不知道,
[00:19:09.000 --> 00:19:12.000]  這樣不是太好。
[00:19:12.000 --> 00:19:15.000]  起碼我們說回教會,
[00:19:15.000 --> 00:19:16.000]  我們除了認識上帝之外,
[00:19:16.000 --> 00:19:18.000]  也認識教會多一些,
[00:19:18.000 --> 00:19:22.000]  代表著我們對教會的投入和歸屬。
[00:19:22.000 --> 00:19:27.000]  2001年是宣內堂立堂的年份,
[00:19:27.000 --> 00:19:29.000]  當然再早一點,
[00:19:29.000 --> 00:19:32.000]  可以是1999年開報道所,
[00:19:32.000 --> 00:19:35.000]  2001年正式有宣內堂,
[00:19:35.000 --> 00:19:38.000]  但為什麼會有宣內堂呢?
[00:19:38.000 --> 00:19:40.000]  大家知不知道?
[00:19:40.000 --> 00:19:44.000]  當時因為有北宣,
[00:19:44.000 --> 00:19:46.000]  因為有宣道會北角堂,
[00:19:46.000 --> 00:19:49.000]  拆敗了幾十個大演寺,
[00:19:49.000 --> 00:19:52.000]  來到當中去植堂,
[00:19:52.000 --> 00:19:54.000]  所以有宣內堂。
[00:19:54.000 --> 00:19:56.000]  為什麼會有北宣呢?
[00:19:56.000 --> 00:19:58.000]  最近北宣出了一本書,
[00:19:58.000 --> 00:20:00.000]  叫做《六十週年》的書,
[00:20:00.000 --> 00:20:04.000]  講北宣所走的六十週年的路,
[00:20:04.000 --> 00:20:06.000]  為什麼會有宣道會北角堂呢?
[00:20:06.000 --> 00:20:09.000]  因為建道神學院,
[00:20:09.000 --> 00:20:10.000]  大家知不知道建道神學院?
[00:20:10.000 --> 00:20:11.000]  有聽過嗎?
[00:20:11.000 --> 00:20:14.000]  因為建道神學院有些學生去做報道工作,
[00:20:14.000 --> 00:20:16.000]  所以有北宣。
[00:20:16.000 --> 00:20:19.000]  為什麼會有建道神學院呢?
[00:20:19.000 --> 00:20:23.000]  因為當時在歐美的教會,
[00:20:23.000 --> 00:20:25.000]  拆敗了很多傳教士來到當中,
[00:20:25.000 --> 00:20:27.000]  去做傳播的工作,
[00:20:27.000 --> 00:20:29.000]  所以慢慢就有建道神學院。
[00:20:29.000 --> 00:20:32.000]  為什麼會有歐美教會的復興呢?
[00:20:32.000 --> 00:20:36.000]  因為有十五世紀的宗教改革的歷史。
[00:20:36.000 --> 00:20:39.000]  為什麼會有宗教改革的教會發展呢?
[00:20:39.000 --> 00:20:43.000]  因為有千多年的教會歷史的發展。
[00:20:43.000 --> 00:20:46.000]  為什麼會有千多年的歷史的發展呢?
[00:20:46.000 --> 00:20:49.000]  因為有初期教會的成立。
[00:20:49.000 --> 00:20:51.000]  為什麼會有初期教會的成立呢?
[00:20:51.000 --> 00:20:55.000]  因為有耶穌復活的真實的事。
[00:20:55.000 --> 00:20:59.000]  所以耶穌的復活不是一件歷史的事件那麼簡單,
[00:20:59.000 --> 00:21:02.000]  而是影響著現在,
[00:21:02.000 --> 00:21:05.000]  今天在地球上有十億以上的人,
[00:21:05.000 --> 00:21:08.000]  每一個星期在教會當中聚集,
[00:21:08.000 --> 00:21:10.000]  唱詩敬拜神。
[00:21:10.000 --> 00:21:12.000]  大家會不會覺得這是一個很大的神蹟呢?
[00:21:12.000 --> 00:21:15.000]  這是一個很大的神蹟呢?
[00:21:15.000 --> 00:21:18.000]  我們再從另一個角度去講,
[00:21:18.000 --> 00:21:25.000]  為什麼這個歷史的事件會一直影響到我們今天呢?
[00:21:25.000 --> 00:21:30.000]  就是因為在初期教會有很多的使徒、門徒,
[00:21:30.000 --> 00:21:32.000]  他們為了信仰的緣故,
[00:21:32.000 --> 00:21:34.000]  付上很大的代價。
[00:21:34.000 --> 00:21:35.000]  可以這樣說,
[00:21:35.000 --> 00:21:37.000]  他們在生命當中去實踐,
[00:21:37.000 --> 00:21:40.000]  活出使人作門徒的生命。
[00:21:40.000 --> 00:21:43.000]  他們去傳福音,
[00:21:43.000 --> 00:21:44.000]  他們去栽培人,
[00:21:44.000 --> 00:21:46.000]  以至到教會被建立,
[00:21:46.000 --> 00:21:49.000]  更多人去認識耶穌。
[00:21:49.000 --> 00:21:54.000]  我們再講回我們宣禮堂成立的時候,
[00:21:54.000 --> 00:21:59.000]  大家知不知道宣禮堂成立的時候是怎樣的呢?
[00:21:59.000 --> 00:22:02.000]  2001年有沒有地鐵呢?
[00:22:02.000 --> 00:22:04.000]  沒有的。
[00:22:04.000 --> 00:22:07.000]  來的弟兄姊妹都是住在港島,
[00:22:07.000 --> 00:22:09.000]  住在香港島。
[00:22:09.000 --> 00:22:12.000]  當時香港島來中港島,
[00:22:12.000 --> 00:22:14.000]  大家知不知道要多久時間呢?
[00:22:14.000 --> 00:22:16.000]  一個小時,
[00:22:16.000 --> 00:22:17.000]  最少。
[00:22:17.000 --> 00:22:18.000]  坐巴士來,
[00:22:18.000 --> 00:22:20.000]  我聽說還要坐那個巴士,
[00:22:20.000 --> 00:22:25.000]  不要遲了坐巴士,遲了坐巴士就不同時間。
[00:22:25.000 --> 00:22:27.000]  是有一班弟兄姊妹,
[00:22:27.000 --> 00:22:30.000]  他們真的付了,
[00:22:30.000 --> 00:22:32.000]  起碼他們當時付了代價,
[00:22:32.000 --> 00:22:34.000]  他們在當中建立教會,
[00:22:34.000 --> 00:22:38.000]  來到慢慢一步一步的建立宣禮堂。
[00:22:38.000 --> 00:22:42.000]  因為有一班弟兄姊妹在過去所付出的努力,
[00:22:42.000 --> 00:22:48.000]  所以有我們今天的宣禮堂的情況。
[00:22:48.000 --> 00:22:52.000]  我希望十年後,二十年後,
[00:22:52.000 --> 00:22:55.000]  當時的弟兄姊妹會說,
[00:22:55.000 --> 00:22:58.000]  為什麼會有我們今天的宣禮堂,
[00:22:58.000 --> 00:22:59.000]  弟兄姊妹會聚會呢?
[00:22:59.000 --> 00:23:01.000]  因為不單止在開堂的時候,
[00:23:01.000 --> 00:23:02.000]  有幾十位弟兄姊妹,
[00:23:02.000 --> 00:23:06.000]  他們願意付出代價去建立宣禮堂,
[00:23:06.000 --> 00:23:10.000]  然後後來一代一代的宣禮家弟兄姊妹,
