
[00:00:00.000 --> 00:00:02.000]  不要來到結束
[00:05:27.000 --> 00:05:30.000]  不但救我們脫離死
[00:05:30.000 --> 00:05:33.000]  也救我們脫離罪
[00:05:33.000 --> 00:05:35.000]  不但赦免我們的罪
[00:05:35.000 --> 00:05:38.000]  使我們處死如生
[00:05:38.000 --> 00:05:42.000]  也是我們脫離罪的權制
[00:05:42.000 --> 00:05:45.000]  這是何等的寶貴
[00:05:45.000 --> 00:05:48.000]  如果我們單單得以不死
[00:05:48.000 --> 00:05:50.000]  將來進天堂
[00:05:50.000 --> 00:05:52.000]  不錯那是很大的恩典
[00:05:52.000 --> 00:05:54.000]  一定是很奇妙
[00:05:54.000 --> 00:05:56.000]  我們不配得的恩典
[00:05:56.000 --> 00:06:00.000]  但是神給我們的恩典不停止在那裡
[00:06:00.000 --> 00:06:04.000]  在我們還活在世界上的時候
[00:06:04.000 --> 00:06:09.000]  就藉助聖靈使我們脫離罪的權制
[00:06:09.000 --> 00:06:12.000]  你看這七章二十四節
[00:06:12.000 --> 00:06:14.000]  保羅發出一個呼聲來
[00:06:14.000 --> 00:06:18.000]  這個呼聲有一個歷史的背景
[00:06:18.000 --> 00:06:21.000]  我們提到這個歷史的背景的時候
[00:06:21.000 --> 00:06:24.000]  就幫助我們更加了解
[00:06:24.000 --> 00:06:26.000]  保羅原來的苦況
[00:06:26.000 --> 00:06:30.000]  和他得拯救以後的喜樂
[00:06:30.000 --> 00:06:33.000]  保羅說我真是苦啊
[00:06:33.000 --> 00:06:37.000]  誰能救我脫離這舉死的身體呢
[00:06:37.000 --> 00:06:40.000]  這句話的歷史的背景是什麼呢
[00:06:40.000 --> 00:06:43.000]  就是在當時羅馬帝國
[00:06:43.000 --> 00:06:47.000]  有一個很殘酷的刑法
[00:06:47.000 --> 00:06:49.000]  就是把一個活的人
[00:06:49.000 --> 00:06:51.000]  和一個已經死了的人
[00:06:51.000 --> 00:06:55.000]  面對面綁在一起
[00:06:55.000 --> 00:06:57.000]  眼對眼
[00:06:57.000 --> 00:06:58.000]  鼻對鼻
[00:06:58.000 --> 00:07:00.000]  口對口
[00:07:00.000 --> 00:07:02.000]  這樣綁在一起
[00:07:02.000 --> 00:07:04.000]  丟在露天的地方
[00:07:04.000 --> 00:07:09.000]  一直到這個人死為止
[00:07:09.000 --> 00:07:12.000]  他不能夠脫離那個死人
[00:07:12.000 --> 00:07:16.000]  一直到他自己死了的時候
[00:07:16.000 --> 00:07:20.000]  我相信這是最殘酷最殘酷的刑法
[00:07:20.000 --> 00:07:23.000]  保羅這裡發出的呼聲
[00:07:23.000 --> 00:07:27.000]  就是執著這樣的一種平行講的
[00:07:27.000 --> 00:07:31.000]  保羅和哪一個死人被綁在一起呢
[00:07:31.000 --> 00:07:36.000]  就是他自己去世的身體
[00:07:36.000 --> 00:07:39.000]  別的人他能夠脫離
[00:07:39.000 --> 00:07:40.000]  如果不放棄這個人
[00:07:40.000 --> 00:07:43.000]  他離開這個人就好了
[00:07:43.000 --> 00:07:47.000]  但是他不能夠離開自己去世的身體
[00:07:47.000 --> 00:07:50.000]  永遠的綁在一起
[00:07:50.000 --> 00:07:53.000]  他說我真是痛苦啊
[00:07:53.000 --> 00:07:58.000]  誰能夠救我脫離這個極大的痛苦呢
[00:07:58.000 --> 00:08:03.000]  下面就發出了一個感謝的聲音
[00:08:03.000 --> 00:08:04.000]  釋放的呼聲
[00:08:04.000 --> 00:08:05.000]  二十五節
[00:08:05.000 --> 00:08:08.000]  感謝神靠著我們的主耶穌基督
[00:08:08.000 --> 00:08:10.000]  就能脫離了
[00:08:10.000 --> 00:08:13.000]  跟著這裡發張第二節
[00:08:13.000 --> 00:08:14.000]  保羅告訴我們
[00:08:14.000 --> 00:08:17.000]  是聖靈在耶穌基督裡
[00:08:17.000 --> 00:08:21.000]  是我們脫離死和罪的率了
[00:08:21.000 --> 00:08:27.000]  我們今天不再在罪的詮釋之下
[00:08:27.000 --> 00:08:29.000]  我們能夠勝過罪
[00:08:29.000 --> 00:08:34.000]  這是雙重的恩典的第一方面
[00:08:34.000 --> 00:08:37.000]  雙重的釋放
[00:08:37.000 --> 00:08:39.000]  第二方面
[00:08:39.000 --> 00:08:43.000]  我們得到了雙重的成全
[00:08:43.000 --> 00:08:50.000]  第三節和第四節
[00:08:50.000 --> 00:08:52.000]  律法基因入體軟弱
[00:08:52.000 --> 00:08:54.000]  有所不能行的
[00:08:54.000 --> 00:08:59.000]  神就差遣自己的兒子成為最深的形狀
[00:08:59.000 --> 00:09:00.000]  做了贖罪祭
[00:09:00.000 --> 00:09:03.000]  在入體中定了罪案
[00:09:03.000 --> 00:09:07.000]  使律法的意義成就在我們這不隨從入體
[00:09:07.000 --> 00:09:11.000]  只隨從聖靈的人身上
[00:09:11.000 --> 00:09:13.000]  第三節提到
[00:09:13.000 --> 00:09:16.000]  人有入體的軟弱
[00:09:16.000 --> 00:09:20.000]  所以不能夠完全遵循神的律法
[00:09:20.000 --> 00:09:25.000]  因此人落在律法的審判之下
[00:09:25.000 --> 00:09:26.000]  就在這個時候
[00:09:26.000 --> 00:09:29.000]  神的兒子成為如深
[00:09:29.000 --> 00:09:35.000]  替我們受了律法的審判的要求
[00:09:35.000 --> 00:09:38.000]  在他的身上定了罪案
[00:09:38.000 --> 00:09:46.000]  他擔受了承擔了我們原來應該受的律法的審判
[00:09:46.000 --> 00:09:48.000]  這是第一種的成全
[00:09:48.000 --> 00:09:54.000]  基督成全了律法審判的要求
[00:09:54.000 --> 00:09:59.000]  他替我們擔當了這一個審判的要求
[00:09:59.000 --> 00:10:01.000]  第二方面的成全
[00:10:01.000 --> 00:10:02.000]  第四節
[00:10:02.000 --> 00:10:07.000]  使律法的意義成就在我們這不隨從入體
[00:10:07.000 --> 00:10:10.000]  只隨從聖靈的人身上
[00:10:10.000 --> 00:10:14.000]  耶穌基督完全的遵循了律法
[00:10:14.000 --> 00:10:16.000]  成全了律法的意義
[00:10:16.000 --> 00:10:20.000]  然後透過聖靈的工作
[00:10:20.000 --> 00:10:25.000]  使律法的意義能夠成全彰顯在我們身上
[00:10:25.000 --> 00:10:30.000]  這是第二方面的成全
[00:10:30.000 --> 00:10:35.000]  耶穌基督不但成全了律法審判的要求
[00:10:35.000 --> 00:10:40.000]  他也成全了律法的意義在我們身上
[00:10:40.000 --> 00:10:44.000]  而且當我們隨從聖靈的引導和感動的時候
[00:10:44.000 --> 00:10:47.000]  我們所成全的律法的意義
[00:10:47.000 --> 00:10:48.000]  不是字面的意義
[00:10:48.000 --> 00:10:51.000]  乃是精義
[00:10:51.000 --> 00:10:59.000]  聖靈是我們了解神的律法裏面的原意
[00:10:59.000 --> 00:11:00.000]  換句話說
[00:11:00.000 --> 00:11:04.000]  讓我們透過律法摸到神的精義
[00:11:04.000 --> 00:11:08.000]  按照神的精義來遵行
[00:11:08.000 --> 00:11:11.000]  不是現在字句裏面
[00:11:11.000 --> 00:11:13.000]  字句叫人持
[00:11:13.000 --> 00:11:15.000]  精義叫人活
[00:11:15.000 --> 00:11:18.000]  那個精義的原文就是靈
[00:11:18.000 --> 00:11:23.000]  聖靈和律法的精義是配合在一起的
[00:11:23.000 --> 00:11:25.000]  聖靈在我們裏面工作的時候
[00:11:25.000 --> 00:11:29.000]  律法的精義就成全了
[00:11:29.000 --> 00:11:32.000]  離開了聖靈的幫助
[00:11:32.000 --> 00:11:39.000]  我們不可能成全律法的精義
[00:11:39.000 --> 00:11:42.000]  第三方面雙重的恩典
[00:11:42.000 --> 00:11:45.000]  就是雙重的生命
[00:11:45.000 --> 00:11:49.000]  我們看第二節和第六節
[00:11:49.000 --> 00:11:51.000]  先看第二節
[00:11:51.000 --> 00:11:55.000]  這裏提到我們初始入生
[00:11:55.000 --> 00:12:00.000]  脫離了死的律
[00:12:00.000 --> 00:12:02.000]  下面第六節告訴我們
[00:12:02.000 --> 00:12:04.000]  另外一種的生命
[00:12:04.000 --> 00:12:07.000]  就是豐盛的生命
[00:12:07.000 --> 00:12:09.000]  體貼入體的就是死
[00:12:09.000 --> 00:12:15.000]  體貼聖靈的乃是生命平安
[00:12:15.000 --> 00:12:19.000]  第一種的生命是初始入生的生命
[00:12:19.000 --> 00:12:21.000]  不死就是得生
[00:12:21.000 --> 00:12:25.000]  這一個初始入生的生命已經很寶貴
[00:12:25.000 --> 00:12:28.000]  但是神的恩典不停止在這裏
[00:12:28.000 --> 00:12:31.000]  更帶領我們因為體貼聖靈
[00:12:31.000 --> 00:12:35.000]  就進入豐盛的生命裏面
[00:12:35.000 --> 00:12:38.000]  這個豐盛生命的特徵是什麼
[00:12:38.000 --> 00:12:40.000]  特點是什麼
[00:12:40.000 --> 00:12:42.000]  表現是什麼
[00:12:42.000 --> 00:12:44.000]  就是平安
[00:12:44.000 --> 00:12:47.000]  生命中充滿了平安
[00:12:47.000 --> 00:12:51.000]  與神完全和好
[00:12:51.000 --> 00:12:54.000]  平安和和好是同一個字
[00:12:54.000 --> 00:12:57.000]  我們與神完全和好的時候
[00:12:57.000 --> 00:12:59.000]  在不與神為敵的時候
[00:12:59.000 --> 00:13:02.000]  我們降服在他的旨意之下的時候
[00:13:02.000 --> 00:13:05.000]  我們心裏就充滿了平安
[00:13:05.000 --> 00:13:07.000]  真正的蘇靈的平安
[00:13:07.000 --> 00:13:11.000]  是從與神和好得到的
[00:13:11.000 --> 00:13:12.000]  不但在地位上
[00:13:12.000 --> 00:13:14.000]  因為基督的十字架
[00:13:14.000 --> 00:13:15.000]  而與父神和好
[00:13:15.000 --> 00:13:19.000]  而且在每天的生活裏面
[00:13:19.000 --> 00:13:22.000]  與神和好
[00:13:22.000 --> 00:13:24.000]  在不與神為敵
[00:13:24.000 --> 00:13:26.000]  在不抗拒神的旨意
[00:13:26.000 --> 00:13:29.000]  在不消滅聖靈的感動
[00:13:29.000 --> 00:13:32.000]  我們站在神的一邊
[00:13:32.000 --> 00:13:33.000]  常常說
[00:13:33.000 --> 00:13:35.000]  父神啊是的
[00:13:35.000 --> 00:13:37.000]  主啊是的
[00:13:37.000 --> 00:13:40.000]  你的美意本是如此
[00:13:40.000 --> 00:13:44.000]  當我們能夠口心都是這樣講的時候
[00:13:44.000 --> 00:13:47.000]  我們心裏就充滿了平安
[00:13:47.000 --> 00:13:49.000]  這種平安就表示
[00:13:49.000 --> 00:13:54.000]  我們的生命已經進入豐盛的狀態
[00:13:54.000 --> 00:13:57.000]  第六節的第一句說
[00:13:57.000 --> 00:14:00.000]  提前入體的就是死
[00:14:00.000 --> 00:14:02.000]  這裏說的死
[00:14:02.000 --> 00:14:06.000]  不是靈魂滅亡的死
[00:14:06.000 --> 00:14:12.000]  那是代表靈性在一個靜止的狀態裏面
[00:14:12.000 --> 00:14:15.000]  沒有作用
[00:14:15.000 --> 00:14:20.000]  這種死就好像有些動物
[00:14:20.000 --> 00:14:23.000]  冬眠的死一樣
[00:14:23.000 --> 00:14:24.000]  冬天的時候
[00:14:24.000 --> 00:14:26.000]  他們好像死了一樣
[00:14:26.000 --> 00:14:28.000]  但是裏面還有生命
[00:14:28.000 --> 00:14:29.000]  雖然有生命
[00:14:29.000 --> 00:14:31.000]  卻沒有生命的表現
[00:14:31.000 --> 00:14:33.000]  好像死了一樣
[00:14:33.000 --> 00:14:36.000]  一個已經重生得救的人
[00:14:36.000 --> 00:14:39.000]  他也有的時候會提前入體
[00:14:39.000 --> 00:14:42.000]  他什麼時候提前入體
[00:14:42.000 --> 00:14:47.000]  他的蘇靈的生命就進入死的狀態裏面
[00:14:47.000 --> 00:14:52.000]  好像在冬眠一樣
[00:14:52.000 --> 00:14:54.000]  有很多的基督徒
[00:14:54.000 --> 00:14:57.000]  實在是在這樣的狀態裏面
[00:14:57.000 --> 00:15:01.000]  對神沒有作用
[00:15:01.000 --> 00:15:06.000]  法羅在第六章向我們提
[00:15:06.000 --> 00:15:08.000]  我們向神活
[00:15:08.000 --> 00:15:09.000]  請注意
[00:15:09.000 --> 00:15:13.000]  向神活和未生活不同
[00:15:13.000 --> 00:15:19.000]  向神活是向神有活潑潑的反應
[00:15:19.000 --> 00:15:21.000]  神的話一來到
[00:15:21.000 --> 00:15:23.000]  立刻有一個活潑的反應
[00:15:23.000 --> 00:15:24.000]  神的愛領導
[00:15:24.000 --> 00:15:28.000]  立刻有一個活潑的反應
[00:15:28.000 --> 00:15:32.000]  未生活是我們的工作
[00:15:32.000 --> 00:15:35.000]  向神活是我們的生命
[00:15:35.000 --> 00:15:39.000]  我們的生命向神活潑潑的有反應
[00:15:39.000 --> 00:15:42.000]  我們整個的四肢白起
[00:15:42.000 --> 00:15:46.000]  未生活當作意的工具
[00:15:46.000 --> 00:15:48.000]  在神的手中
[00:15:48.000 --> 00:15:51.000]  完成他的聖功
[00:15:51.000 --> 00:15:56.000]  提前入體的就進入死的狀態
[00:15:56.000 --> 00:16:01.000]  提前生命的就進入豐盛的生命裏面
[00:16:01.000 --> 00:16:04.000]  而滿有平安
[00:16:04.000 --> 00:16:08.000]  雙重的生命
[00:16:08.000 --> 00:16:09.000]  第四方面
[00:16:09.000 --> 00:16:11.000]  雙重的復活
[00:16:11.000 --> 00:16:15.000]  我們把第十節和第十一節做一個比較
[00:16:15.000 --> 00:16:19.000]  就看出來這個雙重的恩典在裏面
[00:16:19.000 --> 00:16:22.000]  我們先看第十節
[00:16:22.000 --> 00:16:25.000]  基督若在你們心裏
[00:16:25.000 --> 00:16:27.000]  身體就因罪而死
[00:16:27.000 --> 00:16:32.000]  心靈卻因益而活
[00:16:32.000 --> 00:16:39.000]  這裏說的是基督在我們裏面所造成的果相
[00:16:39.000 --> 00:16:41.000]  第十一節
[00:16:41.000 --> 00:16:45.000]  然而叫耶穌從死裏復活者的靈
[00:16:45.000 --> 00:16:46.000]  就是聖靈
[00:16:46.000 --> 00:16:48.000]  若住在我們心裏
[00:16:48.000 --> 00:16:50.000]  那叫基督耶穌從死裏復活者
[00:16:50.000 --> 00:16:53.000]  也必借助住在你們心裏的聖靈
[00:16:53.000 --> 00:16:59.000]  使你們必死的身體又活過來
[00:16:59.000 --> 00:17:00.000]  請注意
[00:17:00.000 --> 00:17:06.000]  這裏的情形是聖靈所做成的果相
[00:17:06.000 --> 00:17:10.000]  和基督所做成的果相有所不同
[00:17:10.000 --> 00:17:12.000]  我們再仔細地看一看
[00:17:12.000 --> 00:17:14.000]  第十節告訴我們
[00:17:14.000 --> 00:17:17.000]  基督在我們心裏
[00:17:17.000 --> 00:17:19.000]  我們的靈活了
[00:17:19.000 --> 00:17:21.000]  但是我們的身體還是死的
[00:17:21.000 --> 00:17:23.000]  靈活了
[00:17:23.000 --> 00:17:25.000]  身體還是死的
[00:17:25.000 --> 00:17:27.000]  第十一節告訴我們
[00:17:27.000 --> 00:17:30.000]  當聖靈在我們裏面的時候
[00:17:30.000 --> 00:17:34.000]  我們必死的身體就活過來了
[00:17:34.000 --> 00:17:35.000]  分別在哪裏
[00:17:35.000 --> 00:17:37.000]  基督在我們裏面
[00:17:37.000 --> 00:17:38.000]  靈活了
[00:17:38.000 --> 00:17:39.000]  身體還是死的
[00:17:39.000 --> 00:17:41.000]  聖靈在我們裏面
[00:17:41.000 --> 00:17:45.000]  死的身體又活過來
[00:17:45.000 --> 00:17:46.000]  所以基督的工作
[00:17:46.000 --> 00:17:48.000]  加上聖靈的工作
[00:17:48.000 --> 00:17:50.000]  就是我們的靈活過來
[00:17:50.000 --> 00:17:52.000]  就是我們的身體又活過來
[00:17:52.000 --> 00:17:54.000]  雙重的復活
[00:17:54.000 --> 00:17:57.000]  神不但讓我們的靈活過來
[00:17:57.000 --> 00:18:00.000]  也讓我們的身體也活過來
[00:18:00.000 --> 00:18:02.000]  我們整個人
[00:18:02.000 --> 00:18:04.000]  四肢白皮
[00:18:04.000 --> 00:18:08.000]  所代表的就是具體的人生
[00:18:08.000 --> 00:18:09.000]  我們的所行的
[00:18:09.000 --> 00:18:11.000]  我們的眼睛所看的
[00:18:11.000 --> 00:18:12.000]  我們的手
[00:18:12.000 --> 00:18:13.000]  我們的口所講的
[00:18:13.000 --> 00:18:15.000]  我們的腳所行的路
[00:18:15.000 --> 00:18:17.000]  我們整個的具體的人生
[00:18:17.000 --> 00:18:19.000]  是活過來了
[00:18:19.000 --> 00:18:21.000]  相生合作
[00:18:21.000 --> 00:18:23.000]  為生合作
[00:18:23.000 --> 00:18:28.000]  成為奉獻的器皿
[00:18:28.000 --> 00:18:33.000]  這是神要在我們身上完成的
[00:18:33.000 --> 00:18:35.000]  我們有雙重的復活
[00:18:35.000 --> 00:18:37.000]  何等的寶貴
[00:18:37.000 --> 00:18:38.000]  靈活了
[00:18:38.000 --> 00:18:42.000]  身體也活了
[00:18:42.000 --> 00:18:43.000]  有很多的基督徒
[00:18:43.000 --> 00:18:44.000]  靈是活了
[00:18:44.000 --> 00:18:45.000]  是得救了
[00:18:45.000 --> 00:18:47.000]  但是身體還是死的
[00:18:47.000 --> 00:18:49.000]  甚至被罪用
[00:18:49.000 --> 00:18:53.000]  所以保羅在羅馬書第六章13節說
[00:18:53.000 --> 00:18:56.000]  不要把你們的肢體獻給罪
[00:18:56.000 --> 00:18:58.000]  做罪的工具
[00:18:58.000 --> 00:18:59.000]  不要
[00:18:59.000 --> 00:19:00.000]  收回來
[00:19:00.000 --> 00:19:01.000]  要收回來
[00:19:01.000 --> 00:19:03.000]  然後
[00:19:03.000 --> 00:19:06.000]  要向從死裡復活的人
[00:19:06.000 --> 00:19:08.000]  把你們的肢體獻給神
[00:19:08.000 --> 00:19:12.000]  做義的器皿
[00:19:12.000 --> 00:19:14.000]  第五方面
[00:19:14.000 --> 00:19:16.000]  我們與神之間
[00:19:16.000 --> 00:19:20.000]  有雙重的兒子的關係
[00:19:20.000 --> 00:19:26.000]  十四節和十五節
[00:19:26.000 --> 00:19:29.000]  因為凡被神的靈引導的
[00:19:29.000 --> 00:19:32.000]  都是神的兒子
[00:19:32.000 --> 00:19:34.000]  神的兒子是誰
[00:19:34.000 --> 00:19:37.000]  就是在聖靈引導之下的人
[00:19:37.000 --> 00:19:40.000]  裡面沒有聖靈的人
[00:19:40.000 --> 00:19:43.000]  不可能是神的兒子
[00:19:43.000 --> 00:19:45.000]  我們可以自己行察
[00:19:45.000 --> 00:19:48.000]  自己證實
[00:19:48.000 --> 00:19:51.000]  自己試驗
[00:19:51.000 --> 00:19:55.000]  如果我們是神的真孩子
[00:19:55.000 --> 00:19:57.000]  就有聖靈在我們裡面
[00:19:57.000 --> 00:20:03.000]  而且我們接受聖靈的感動和引導
[00:20:03.000 --> 00:20:05.000]  下面十五節
[00:20:05.000 --> 00:20:08.000]  有家上告訴我們說
[00:20:08.000 --> 00:20:11.000]  你們所受的不是奴僕的心
[00:20:11.000 --> 00:20:12.000]  仍舊害怕
[00:20:12.000 --> 00:20:15.000]  所受的那是兒子的心
[00:20:15.000 --> 00:20:19.000]  因此我們呼叫阿爸父
[00:20:19.000 --> 00:20:22.000]  我們有了兒子的心
[00:20:22.000 --> 00:20:25.000]  我們的心態改變
[00:20:25.000 --> 00:20:30.000]  我們的心靈基本的性質改變
[00:20:30.000 --> 00:20:33.000]  有兒子的心在我們裡面
[00:20:33.000 --> 00:20:37.000]  這個兒子的心的心字的原文也是靈
[00:20:37.000 --> 00:20:41.000]  兒子的靈進到我們裡面
[00:20:41.000 --> 00:20:47.000]  所以我們裡外都成了兒子
[00:20:47.000 --> 00:20:49.000]  從我們的裡面
[00:20:49.000 --> 00:20:54.000]  發出來一個呼聲阿爸父
[00:20:54.000 --> 00:20:58.000]  包羅橫幻西庸阿爸父
[00:20:58.000 --> 00:21:01.000]  這三個字非常的寶貴
[00:21:01.000 --> 00:21:05.000]  代表生命的自然的流露
[00:21:05.000 --> 00:21:09.000]  代表父子之間那個生命的密切的關係
[00:21:09.000 --> 00:21:11.000]  代表父子之間那個自由
[00:21:11.000 --> 00:21:12.000]  那個奢放
[00:21:12.000 --> 00:21:14.000]  那個喜樂
[00:21:14.000 --> 00:21:16.000]  不是以文的
[00:21:16.000 --> 00:21:18.000]  不是公式的
[00:21:18.000 --> 00:21:25.000]  乃是心靈的內在的活潑的生命的
[00:21:25.000 --> 00:21:28.000]  兒子的靈進到我們裡面
[00:21:28.000 --> 00:21:32.000]  我們就真是神的兒子了
[00:21:32.000 --> 00:21:36.000]  感謝天父不但給我們兒子的地位
[00:21:36.000 --> 00:21:39.000]  更給我們兒子的靈
[00:21:39.000 --> 00:21:44.000]  兒子的地位是律法式的
[00:21:44.000 --> 00:21:47.000]  是一個legal concept
[00:21:47.000 --> 00:21:49.000]  但是感謝神
