
[00:00:00.000 --> 00:00:06.000]  請各位翻到七十六第二章
[00:07:12.000 --> 00:07:18.000]  是一個自私自我中心的潮流
[00:07:18.000 --> 00:07:21.000]  是一個自私自我中心的潮流
[00:07:21.000 --> 00:07:23.000]  是一個物質主義的潮流
[00:07:23.000 --> 00:07:25.000]  是一個物質主義的潮流
[00:07:25.000 --> 00:07:27.000]  是一個違背神的潮流
[00:07:27.000 --> 00:07:29.000]  是一個違背神的潮流
[00:07:29.000 --> 00:07:31.000]  在這樣的一個時代裡頭
[00:07:31.000 --> 00:07:32.000]  在這樣的一個時代裡頭
[00:07:32.000 --> 00:07:35.000]  聖靈不招得聖者
[00:07:35.000 --> 00:07:36.000]  聖靈不招得聖者
[00:07:36.000 --> 00:07:37.000]  聖靈不招得聖者
[00:07:37.000 --> 00:07:38.000]  聖靈不招得聖者
[00:07:38.000 --> 00:07:39.000]  請注意
[00:07:39.000 --> 00:07:40.000]  請注意
[00:07:40.000 --> 00:07:43.000]  每封書信開始的時候
[00:07:43.000 --> 00:07:45.000]  是主自己說話
[00:07:45.000 --> 00:07:47.000]  每封書信開始的時候是主自己說話
[00:07:47.000 --> 00:07:48.000]  每封書信開始的時候是主自己說話
[00:07:48.000 --> 00:07:51.000]  聖靈不招得聖者
[00:07:51.000 --> 00:07:52.000]  聖靈不招得聖者
[00:07:52.000 --> 00:07:53.000]  聖靈不招得聖者
[00:07:53.000 --> 00:07:54.000]  聖靈不招得聖者
[00:07:54.000 --> 00:07:55.000]  聖靈不招得聖者
[00:07:55.000 --> 00:07:56.000]  聖靈不招得聖者
[00:07:56.000 --> 00:07:57.000]  聖靈不招得聖者
[00:07:57.000 --> 00:07:58.000]  聖靈不招得聖者
[00:07:58.000 --> 00:07:59.000]  聖靈不招得聖者
[00:07:59.000 --> 00:08:00.000]  聖靈不招得聖者
[00:08:00.000 --> 00:08:01.000]  聖靈不招得聖者
[00:08:01.000 --> 00:08:02.000]  聖靈不招得聖者
[00:08:02.000 --> 00:08:03.000]  聖靈不招得聖者
[00:08:03.000 --> 00:08:04.000]  聖靈不招得聖者
[00:08:04.000 --> 00:08:05.000]  聖靈不招得聖者
[00:08:05.000 --> 00:08:06.000]  聖靈不招得聖者
[00:08:06.000 --> 00:08:20.000]  聖靈不招得聖者
[00:08:20.000 --> 00:08:21.000]  聖靈不招得聖者
[00:08:21.000 --> 00:08:22.000]  聖靈不招得聖者
[00:08:22.000 --> 00:08:23.000]  聖靈不招得聖者
[00:08:23.000 --> 00:08:24.000]  聖靈不招得聖者
[00:08:24.000 --> 00:08:25.000]  聖靈不招得聖者
[00:08:25.000 --> 00:08:26.000]  聖靈不招得聖者
[00:08:26.000 --> 00:08:27.000]  聖靈不招得聖者
[00:08:27.000 --> 00:08:28.000]  聖靈不招得聖者
[00:08:28.000 --> 00:08:29.000]  聖靈不招得聖者
[00:08:29.000 --> 00:08:30.000]  聖靈不招得聖者
[00:08:30.000 --> 00:08:31.000]  聖靈不招得聖者
[00:08:31.000 --> 00:08:32.000]  聖靈不招得聖者
[00:08:32.000 --> 00:08:33.000]  聖靈不招得聖者
[00:08:33.000 --> 00:08:34.000]  聖靈不招得聖者
[00:08:34.000 --> 00:08:35.000]  聖靈不招得聖者
[00:08:35.000 --> 00:08:36.000]  聖靈不招得聖者
[00:08:36.000 --> 00:08:37.000]  聖靈不招得聖者
[00:08:37.000 --> 00:08:38.000]  聖靈不招得聖者
[00:08:38.000 --> 00:08:39.000]  聖靈不招得聖者
[00:08:39.000 --> 00:08:40.000]  聖靈不招得聖者
[00:08:40.000 --> 00:08:41.000]  聖靈不招得聖者
[00:08:41.000 --> 00:08:42.000]  聖靈不招得聖者
[00:08:42.000 --> 00:08:43.000]  聖靈不招得聖者
[00:08:43.000 --> 00:08:44.000]  聖靈不招得聖者
[00:08:44.000 --> 00:08:45.000]  聖靈不招得聖者
[00:08:45.000 --> 00:08:46.000]  聖靈不招得聖者
[00:08:46.000 --> 00:08:47.000]  聖靈不招得聖者
[00:08:47.000 --> 00:08:48.000]  聖靈不招得聖者
[00:08:48.000 --> 00:08:49.000]  聖靈不招得聖者
[00:08:49.000 --> 00:08:50.000]  聖靈不招得聖者
[00:08:50.000 --> 00:08:51.000]  聖靈不招得聖者
[00:08:51.000 --> 00:09:20.000]  客觀的真理是真理,但是與我無關,我頭腦知道,但是我沒有經歷過,不是我自己主觀的經驗,真理是真理,我是我,因此主講了真理之後,還有一個進一步的需要
[00:09:20.000 --> 00:09:39.000]  那就是真理的靈將我們帶入真理的實際裏頭,讓主的真理變成我自己個人的經驗,讓主的真理變成我自己個人的經驗
[00:09:39.000 --> 00:09:52.000]  這是主的工作和聖靈的工作的配合,非常重要的一個真理
[00:09:52.000 --> 00:10:10.000]  我們看另外一個例子,也是在七十六裏面,也是在啟示錄裏面,在七十六第十四章十三節,啟示錄十四章十三節
[00:10:10.000 --> 00:10:28.000]  我聽見從天上有聲音說,你要寫下從今以後,在主裏面已死的人有福了,聖靈說是的,他們息了自己的奴婦,作供的果效也隨著他們
[00:10:28.000 --> 00:10:38.000]  我們先注意第一句話,我們先注意第一句話,從天上有聖音說,從天上有聲音說
[00:10:38.000 --> 00:10:50.000]  這是天上的主的聲音,這是天上的主的聲音,講完以後,講完以後,跟著說聖靈說,跟著說是聖靈說
[00:10:50.000 --> 00:11:03.000]  天上主說了還不算嗎?天上主說了還不算為什麼還需要聖靈再說呢?為什麼還需要聖靈再說呢?這是很值得我們注意的一個道理
[00:11:03.000 --> 00:11:17.000]  這是很值得我們注意的一個道理,這個天上的聲音說什麼?這個天上的聲音說什麼呢?在主裏面已死的人有福了,在主裏面已死的人有福了
[00:11:17.000 --> 00:11:34.000]  這句話有一個時間的一個特性在裏面,這句話有一個時間的特性在裏面,這是講什麼時候的事呢?什麼時候的事呢?從今以後,上面說從今以後
[00:11:34.000 --> 00:11:51.000]  這是指著在大災難中間離開世界的基督徒說的,這是指著在大災難裏面離開世界的基督徒說的,他們在大災難期間為主付代價,他們在大災難裏面為主付代價
[00:11:51.000 --> 00:12:17.000]  這些人他們領受這個訊息,這些人有福了,他們說付的代價不落空,這個訊息不容易領受,所以需要聖靈工作
[00:12:17.000 --> 00:12:30.000]  聖靈說是的,聖靈說是的,這個是的是聖靈在哪裏講的呢?是在基督徒心裏講的,這個是的是聖靈在哪裏講的呢?是在基督徒的心裏面講的
[00:12:30.000 --> 00:12:51.000]  主講的聲音是從天上來,還是在基督徒的身外的聲音,但是主講了以後,聖靈在基督徒的心裏再說是的,等於說阿們
[00:12:51.000 --> 00:13:07.000]  聖靈的這個工作就是讓這個當事者基督徒,能夠從心裏接受主耶穌從天上講話
[00:13:07.000 --> 00:13:13.000]  聖靈這個工作就是讓當事者基督徒從心裏面接受耶穌基督在天上所講的話
[00:13:13.000 --> 00:13:24.000]  聖靈讓基督徒付了代價以後,內心得到安慰
[00:13:24.000 --> 00:13:46.000]  是的兩個字下面,跟著講什麼呢?他們洗了自己的老骨,做工的國效也隨著他們,這個國效就是他們為主付了代價的工作的國效
[00:13:46.000 --> 00:14:13.000]  這一切的一切不是突然的,不會落空的,國效隨著他們,他們有得賞賜,他們有得榮耀,他們有蒙大的恩典
[00:14:13.000 --> 00:14:29.000]  這個付代價的處境裏頭得到的安慰非常重要,這個安慰使這些基督徒心裏有力量
[00:14:29.000 --> 00:14:42.000]  使他們更強,使他們站得住,使他們站得穩,繼續愛主,繼續侍奉主,繼續見證主
[00:14:42.000 --> 00:14:50.000]  這是主耶穌的話和聖靈的話的配搭
[00:14:50.000 --> 00:15:02.000]  感謝主,聖靈把主的客觀的話帶進我們心中的深處
[00:15:02.000 --> 00:15:12.000]  成為我們自己體會的得著的信息
[00:15:12.000 --> 00:15:16.000]  好,我們再回到第十六點,二章三章
[00:15:16.000 --> 00:15:18.000]  我們再回去看第二、第三章
[00:15:18.000 --> 00:15:32.000]  每封書信我再說,開始是主講,最後是聖靈講,配合一起,讓我們把每封書信的話聽得清清楚楚
[00:15:32.000 --> 00:15:40.000]  每封書信開始是主講,後來是聖靈講,讓我們彼此配合,讓我們對每封書信能夠看得清清楚楚
[00:15:40.000 --> 00:15:47.000]  我們跟著要注意,我們跟著要注意的,聖靈說的是什麼?聖靈講的是什麼呢?
[00:15:47.000 --> 00:15:52.000]  得聖的,得聖的,得聖的,得聖的
[00:15:52.000 --> 00:16:05.000]  那就表示聖靈在那裡呼召基督徒要追求在自己的時代、潮流當中做一個得聖的基督徒
[00:16:05.000 --> 00:16:12.000]  這個就表示聖靈要呼召基督徒在自己的時代,在這個潮流裡面做一個得聖的基督徒
[00:16:12.000 --> 00:16:24.000]  每封書信都有主對教會的勉勵,每封書信都有主對教會的勉勵,那個勉勵就構成一個挑戰
[00:16:24.000 --> 00:16:33.000]  這個勉勵是構成一個挑戰,代表主的心意,祂希望主祂的人能夠這樣做
[00:16:33.000 --> 00:16:46.000]  代表主的心意,祂希望屬祂的人要這樣去做,主的這個期望在教會的身上,主的期望在教會的身上,在基督徒的身上,在基督徒的身上
[00:16:46.000 --> 00:16:55.000]  聖靈就把基督的這個期望帶進我們心中,想發出挑戰說,你做得聖的吧
[00:16:55.000 --> 00:17:06.000]  聖靈就把基督的期望帶進我們心中,想發出挑戰說,你來做一個得聖者吧,你在你的處境裡面來跟從主吧
[00:17:06.000 --> 00:17:18.000]  你在你的處境裡面來跟從主吧,來做一個好的見證人吧,來做一個好的見證人吧,來討主的喜悅吧,來討主的喜悅吧,來榮耀主吧,來榮耀主吧
[00:17:18.000 --> 00:17:44.000]  這是聖靈發出的呼聲,一連七次的聖靈說,凡得聖的凡得聖,這是七次重複的話,代表一個非常重要的信息
[00:17:44.000 --> 00:17:55.000]  再說,特別在末世的時代,我再說特別在末世的時候,當基督徒受許多種類的潮流的衝擊的時候
[00:17:55.000 --> 00:18:04.000]  當基督徒受許多種類的潮流的衝擊的時候,當基督徒很容易被潮流衝去的時候,當基督徒很容易被潮流衝走的時候
[00:18:04.000 --> 00:18:19.000]  聖靈一連七次發出這個呼聲,我們願意聽見,也聽進心裡,也聽入心裡
[00:18:19.000 --> 00:18:35.000]  那我們現在很簡單的看看,我們現在很簡單的看一看,這七封書信主耶穌發出的挑戰的焦點是什麼?
[00:18:35.000 --> 00:18:42.000]  每封書信有一個焦點,一共七個焦點
[00:18:42.000 --> 00:18:49.000]  那麼很簡單的思想靈修,讓我們來個簡單的思想靈修
[00:18:49.000 --> 00:19:00.000]  第一封書信是向伊夫所教會發出來的,這封書信的焦點是什麼?
[00:19:00.000 --> 00:19:16.000]  第二章四節,然而有一件事我要責備你,就是你把起初的愛心離棄了,伊夫所的教會失去了起初的愛心
[00:19:16.000 --> 00:19:28.000]  伊夫所的教會失去了起初的愛心,這個起初的愛心的原文,這個起初的愛心的原文,有兩個意思在裡面,包含兩個意思
[00:19:28.000 --> 00:19:45.000]  第一個意思,就是在時間上的意義,還有時間上的意義,過去有過的愛,過去有過的愛,現在失去了,現在失落了
[00:19:45.000 --> 00:19:55.000]  第二個意思,是程度的意思,是情報的意思,第一個意思是時間性的意思,第二個是時間性的意思
[00:19:55.000 --> 00:20:02.000]  第二個是程度性的意思,第二個是程度性的意思
[00:20:02.000 --> 00:20:12.000]  這個原文是第一的愛,等於英文的first love,第一的愛,原文是第一個愛,等於英文的first love
[00:20:12.000 --> 00:20:19.000]  那麼在英文裡頭,這個first,也是兩個意思,一個是在先的,一個是第一的,兩個意思
[00:20:19.000 --> 00:20:41.000]  這兩個意思都包含在這裡,伊夫所的弟兄姊妹,過去很熱心愛主,但是後來漸漸失去了愛主的心
[00:20:41.000 --> 00:20:54.000]  同時另外一方面,他們原來愛主是把主放在首位的那種愛,原來的愛主是將主放在首位的那種愛
[00:20:54.000 --> 00:21:05.000]  讓主凡事居首位,是人生中的最重要的一位,是人生中的最重要的一位
[00:21:05.000 --> 00:21:15.000]  現在主慢慢地地位降低,降低,降低,現在祂心中的地位越來越降低,越來越降低
[00:21:15.000 --> 00:21:24.000]  尤其是其他的事物漸漸取代了主的地位,有很多其他的事物漸漸取代了主的地位
[00:21:24.000 --> 00:21:34.000]  這兩個意思值得我們注意,有的人愛主,但是那個愛是過去式的
[00:21:34.000 --> 00:21:51.000]  過去愛過主,今天不同了,今天失去了那個愛,漸漸冷下去了,漸漸冷淡了
[00:21:51.000 --> 00:22:06.000]  過去把主放在首位上,過去是將主放在首位,讓主居首位,讓主居首位,很樂意這樣做,很真誠這樣做
[00:22:06.000 --> 00:22:31.000]  但是曾幾何時,這個首位的愛,第一的愛漸漸改變,主成了附帶的一位,在人生中不是首位,而是末位
[00:22:31.000 --> 00:22:40.000]  在人生中最後想到的才是主耶穌,人生中你最後想到的才是主耶穌,已附屬我的教會,已不屬於我的教會
[00:22:40.000 --> 00:22:51.000]  有這樣的一個變化,有一個這樣的變化,所以主責備他們,不錯,他們還是相當努力地工作
[00:22:51.000 --> 00:23:01.000]  不錯,他們還是相當努力地工作,但是那個工作的對象不是主了,那個工作的對象不再是主了
[00:23:01.000 --> 00:23:10.000]  你看主稱讚他們的工作,主是稱讚他們的工作,第三節
[00:23:10.000 --> 00:23:27.000]  你也能忍耐曾為我的命勞苦,並不罰權,為主勞苦,他們為主勞苦是很難得的,既然為主勞苦,怎麼會受主的責備呢?既然為主勞苦,為什麼還受主的責備呢?
[00:23:27.000 --> 00:23:42.000]  因為那個勞苦的內容對象改變了,因為那個勞苦的內容對象改變了,有的人在教會的時候,還是相當地活躍,仍然是相當地活躍
[00:23:42.000 --> 00:24:04.000]  但是慢慢為了自己,希望別人欣賞自己,希望自己能夠做領袖,希望得人的稱讚,這樣滿足自己的虛榮心,滿足自己的虛榮心
[00:24:04.000 --> 00:24:22.000]  那個時空的對象不再是主,那是自我中心,表面看還是一樣,但是裡面的意義、價值、內容不同了
[00:24:22.000 --> 00:24:43.000]  將愛這個重要的、最基本的因素失去了,所以主責備他們,要他們再恢復原來的那個愛,要他們恢復原來那種愛
[00:24:43.000 --> 00:25:03.000]  這是第一個挑戰,末世的要求,要追求愛主,將主放在首位,讓祂在我的心中居首位
[00:25:03.000 --> 00:25:14.000]  在家庭中居首位,在我的侍奉中居首位,在我的事業中居首位
[00:25:14.000 --> 00:25:33.000]  這是聖靈的第一個挑戰,這是聖靈發出第一個挑戰,第二封的書信,第二封的書信,就是寫給施梅娜的教會的書信,就是寫給施梅娜教會的書信
[00:25:33.000 --> 00:25:50.000]  這封信的主題是什麼?這個信的主題是什麼?就是這個教會落在逼迫當中,主安慰他們,對他們說以實節的話
[00:25:50.000 --> 00:26:08.000]  對他們說以實節的話,你將要受的苦你不用怕,魔鬼要把你們中間幾個人下在監裡,叫你們避事了,你們必受患難十日,你務要至死忠心,我就賜給你那生命的伴侶
[00:26:08.000 --> 00:26:34.000]  主在這裡要他們在患難中迫害之下站得住,如果他們能夠如此,主應許給他們生命的伴侶,這是一個挑戰
[00:26:34.000 --> 00:26:54.000]  這是忠心至死的挑戰,有一次我在一個聚會裡面,那是在美國的一個聚會,聽見一個大陸的學者站起來講幾句話
[00:26:54.000 --> 00:27:15.000]  聽見一個大陸的學者站起來講幾句話,他說我注意到一件事,歷史歷代以來,有些人為了他們的信仰付出生命代價
[00:27:15.000 --> 00:27:39.000]  有些人為了他們的信仰付出生命代價,他說我最注意到兩件事,第一,共產黨員為他們的共產主義願意犧牲生命
[00:27:39.000 --> 00:28:07.000]  但是他跟著說,這是過去的事,今天他說我看不見這樣的人了,跟著他說,第二件事我注意到,一直到今天還是有基督徒願意為他們的信仰犧牲生命
[00:28:07.000 --> 00:28:32.000]  仍有基督徒願意為他們的信仰犧牲生命,基督教兩千年的歷史,經過了兩千年的考驗,到了今天,二十世紀,二十世紀,仍然有基督徒在世界不同的地方繼續為他們的信仰犧牲生命
[00:28:32.000 --> 00:28:59.000]  仍有基督徒在世界不同的地方繼續為他們的信仰犧牲生命,他說所以我要做一個基督徒,聽見很受感動,這是事實,有人這樣說,基督教是一個產生宣道士的宗教
[00:28:59.000 --> 00:29:21.000]  是產生宣道者的宗教,沒有任何另外一個宗教產生過這麼多的宣道者,沒有任何另外一個宗教產生這麼多的宣道者,這個話很正確,這個話很正確,這個事實也是一個信仰的力量的見證
[00:29:21.000 --> 00:29:46.000]  這個事實也是一個信仰力量的見證,在這裡主耶穌說:你將要受患難十日,這個十日的患難很快過去了,不算什麼,十日的患難很快過去了,算什麼呢?很明顯主的意思不是十天,很明顯主的意思不是十天
[00:29:46.000 --> 00:30:12.000]  主的意思是什麼呢?在教會歷史裡面根本看不見,就是基督離開世界以後,教會開始受迫害,一年二百年,連續二百年,有十次的大迫害
[00:30:12.000 --> 00:30:32.000]  有十次的大迫害,每一次都足以把教會消滅,是羅馬帝國政府的迫害,是羅馬帝國政府對教會迫害,但是事實又怎麼樣呢?
[00:30:32.000 --> 00:30:57.000]  每一次的迫害以後,信徒的人更增加,教會更興旺,每一次都是如此,經過一次迫害,教會更興旺一次,更發展一次,福音更廣傳一次
[00:30:57.000 --> 00:31:24.000]  到了第十次,整個羅馬帝國接受基督教做國教,這是基督教頭二百五十年的見證,這裡說的十天,我相信就是暗示那個十次的大迫害
[00:31:24.000 --> 00:31:47.000]  這裡說的十天,我相信就是暗示那個十次的大迫害,在這裡預先說出來,鼓勵其他人在迫害之中站得住,為主布袋教,感謝神
[00:31:47.000 --> 00:32:04.000]  就是因為如此,所以福音傳遍世界,你看主耶穌說過一句話,馬太福音二十四章十四節
[00:32:04.000 --> 00:32:25.000]  主耶穌說,這天國的福音要傳遍天下,然後我祈才來到,當時主耶穌是一個木匠,也是木匠的兒子,本身又是木匠
[00:32:25.000 --> 00:32:45.000]  當時主耶穌是一個木匠,也是木匠的兒子,本身又是木匠,出身卑微,出身亢靈,在社會上是很低的階層,在社會上是很低的階層,但是祂竟然說祂的福音要傳遍天下
[00:32:45.000 --> 00:33:03.000]  但是祂竟然說祂的福音要傳遍天下,誰能相信得下去呢?如果我在場,聽見這位耶穌這樣講,我心裡一定暗笑
[00:33:03.000 --> 00:33:22.000]  覺得祂在說狂話,夢話,瘋話,覺得祂在講狂妄的話,講作夢的話,絕對不可能,絕對不可能,但是經過了兩千年,經過了兩千年,這個宣告應援了
[00:33:22.000 --> 00:33:51.000]  今天你無論往哪一個國家去,都有基督徒,都有教會,福音傳遍天下,在所有宗教當中,自由基督教名副其實的普世性的信仰
[00:33:51.000 --> 00:34:08.000]  那麼這件事是偶然完成的,成全的,成就的嗎?這件事會不會是偶然的成全成就的呢?不是,當然不是,那是千萬的基督徒付了生命的代價才達成的
[00:34:08.000 --> 00:34:28.000]  而兩千年前我們的主已經這樣清楚地宣告過了,當這樣一想的時候,立刻對於主有一個新的信心
[00:34:28.000 --> 00:34:47.000]  更確知祂是誰,祂是救主,祂是神,祂到世上來,人就是人
[00:34:47.000 --> 00:35:00.000]  這是第二個挑戰,挑戰今天的基督徒,無論受別人怎麼樣的諷刺,反對,壓力,我們要站得住
[00:35:00.000 --> 00:35:23.000]  我們要忠於主,我們的信仰要堅定,我們為主的見證要繼續,我們傳福音的心志繼續
[00:35:23.000 --> 00:35:43.000]  第三個挑戰,耶穌寫信給別加摩的教會,講到什麼呢?講到在他們的教會裡頭開始有了異端了
[00:35:43.000 --> 00:36:03.000]  錯誤的信仰侵入了,有人在信仰上發生偏差,或者是極端,或者是異端
[00:36:03.000 --> 00:36:15.000]  這是主很關心的一件事,這是主很關心的一件事,這個異端的問題,這個一定的問題,或者說錯誤信仰的問題
