
[00:00:00.000 --> 00:00:02.560]  當我們檢討我們和神的關係的時候
[00:09:17.640 --> 00:09:18.840]  普通朋友
[00:09:18.840 --> 00:09:20.640]  就是regular friend最特別的
[00:09:20.640 --> 00:09:21.240]  最典型的
[00:09:21.240 --> 00:09:24.040]  就是我們同一家公司的那些同事
[00:09:24.040 --> 00:09:25.640]  就是regular的
[00:09:25.640 --> 00:09:26.840]  就是你會時時
[00:09:26.840 --> 00:09:29.040]  定時定候會見他的
[00:09:29.040 --> 00:09:29.840]  不過
[00:09:29.840 --> 00:09:33.240]  或者我們同一家學校的同學
[00:09:33.240 --> 00:09:34.240]  那些人呢
[00:09:34.240 --> 00:09:37.640]  有時候甚至你會跟他偶爾做一些project
[00:09:37.640 --> 00:09:38.640]  不過那些人呢
[00:09:38.640 --> 00:09:40.440]  對你來說就是這麼多的了
[00:09:40.440 --> 00:09:41.640]  定時見面
[00:09:41.640 --> 00:09:42.240]  不過呢
[00:09:42.240 --> 00:09:43.440]  一放了工
[00:09:43.440 --> 00:09:45.240]  他就不存在你的世界裡面
[00:09:45.240 --> 00:09:45.840]  是嗎
[00:09:45.840 --> 00:09:46.840]  放了工
[00:09:46.840 --> 00:09:47.440]  他有他
[00:09:47.440 --> 00:09:48.240]  我有我的
[00:09:48.240 --> 00:09:50.040]  那這些我們可以說是
[00:09:50.040 --> 00:09:51.240]  普通的朋友
[00:09:51.240 --> 00:09:52.240]  regular friend
[00:09:52.240 --> 00:09:54.440]  再進一步
[00:09:54.440 --> 00:09:55.640]  再深刻一點的了
[00:09:55.640 --> 00:09:56.840]  就少一點的了
[00:09:56.840 --> 00:09:58.040]  埋堆一點的
[00:09:58.040 --> 00:09:59.440]  就是屬於你自己呢
[00:09:59.440 --> 00:10:00.240]  你覺得呢
[00:10:00.240 --> 00:10:01.840]  跟你比較特別一點的
[00:10:01.840 --> 00:10:02.840]  我們記住呢
[00:10:02.840 --> 00:10:04.640]  可以就叫做good friend
[00:10:04.640 --> 00:10:05.240]  是嗎
[00:10:05.240 --> 00:10:06.240]  好的朋友
[00:10:06.240 --> 00:10:07.240]  好朋友
[00:10:07.240 --> 00:10:09.040]  好朋友有什麼這樣呢
[00:10:09.040 --> 00:10:10.040]  就是好朋友呢
[00:10:10.040 --> 00:10:10.640]  就是說呢
[00:10:10.640 --> 00:10:12.240]  其實周圍的人都看到的
[00:10:12.240 --> 00:10:13.840]  你跟那幾個特別
[00:10:13.840 --> 00:10:14.640]  親一點的
[00:10:14.640 --> 00:10:15.840]  熟一點的
[00:10:15.840 --> 00:10:17.640]  或者用一個簡單的
[00:10:17.640 --> 00:10:18.640]  就是考驗來講
[00:10:18.640 --> 00:10:19.440]  就是說今年
[00:10:19.440 --> 00:10:20.440]  如果你覺得
[00:10:20.440 --> 00:10:22.640]  我不如
[00:10:22.640 --> 00:10:24.240]  弄個生日會吧
[00:10:24.240 --> 00:10:25.840]  因為你會請他那些
[00:10:25.840 --> 00:10:27.640]  那些就是好的朋友了
[00:10:27.640 --> 00:10:28.240]  是嗎
[00:10:28.240 --> 00:10:29.240]  那些是good friend
[00:10:29.240 --> 00:10:29.840]  是嗎
[00:10:29.840 --> 00:10:32.240]  如果再上一些的呢
[00:10:32.240 --> 00:10:33.440]  我就說呢
[00:10:33.440 --> 00:10:35.240]  這些就叫做close friend
[00:10:35.240 --> 00:10:37.040]  又叫自由
[00:10:37.040 --> 00:10:39.440]  close friend呢
[00:10:39.440 --> 00:10:40.840]  就是那些呢
[00:10:40.840 --> 00:10:43.240]  他願意呢
[00:10:43.240 --> 00:10:45.640]  去在你不在的時候
[00:10:45.640 --> 00:10:47.840]  但是有人說你壞話的時候
[00:10:47.840 --> 00:10:49.240]  他走出來撐你的那些
[00:10:49.240 --> 00:10:49.840]  你明白嗎
[00:10:49.840 --> 00:10:51.040]  這個就是一個考驗
[00:10:51.040 --> 00:10:52.240]  他不是要討好你
[00:10:52.240 --> 00:10:53.640]  根本你都不在
[00:10:53.640 --> 00:10:55.040]  他說什麼你都不知道
[00:10:55.040 --> 00:10:56.240]  不過有人說
[00:10:56.240 --> 00:10:57.440]  誰誰誰
[00:10:57.440 --> 00:10:59.040]  你做了什麼
[00:10:59.040 --> 00:11:00.040]  那他會站出來
[00:11:00.040 --> 00:11:00.840]  我認識他
[00:11:00.840 --> 00:11:01.840]  他不會是這樣的
[00:11:01.840 --> 00:11:02.840]  你明白嗎
[00:11:02.840 --> 00:11:04.240]  那些就是close friend了
[00:11:04.240 --> 00:11:05.840]  那些close friend了
[00:11:05.840 --> 00:11:06.440]  就是那些呢
[00:11:06.440 --> 00:11:08.240]  就真的是自由
[00:11:08.240 --> 00:11:09.240]  那些自由通常呢
[00:11:09.240 --> 00:11:11.440]  不單單他是有願意的犧牲
[00:11:11.440 --> 00:11:12.240]  因為他這樣說了
[00:11:12.240 --> 00:11:14.040]  可能跟他周圍那幫人
[00:11:14.040 --> 00:11:15.040]  有一點張力的
[00:11:15.040 --> 00:11:15.640]  是嗎
[00:11:15.640 --> 00:11:17.640]  他這樣來為你辯護的時候
[00:11:17.640 --> 00:11:18.640]  但是他願意
[00:11:18.640 --> 00:11:20.440]  他願意付這個代價
[00:11:20.440 --> 00:11:22.640]  還有這些的close friend呢
[00:11:22.640 --> 00:11:23.440]  我相信呢
[00:11:23.440 --> 00:11:25.040]  多數都跟你比較知心的
[00:11:25.040 --> 00:11:27.040]  有時候說一下心事
[00:11:27.040 --> 00:11:28.840]  那些女士們就叫做什麼
[00:11:28.840 --> 00:11:30.240]  閨密
[00:11:30.240 --> 00:11:31.040]  好東西
[00:11:31.040 --> 00:11:32.240]  閨密
[00:11:32.240 --> 00:11:33.240]  男士叫做
[00:11:33.240 --> 00:11:34.440]  就是
[00:11:34.440 --> 00:11:36.240]  肝膽相照的兄弟
[00:11:36.240 --> 00:11:37.040]  是嗎
[00:11:37.040 --> 00:11:37.840]  這些呢
[00:11:37.840 --> 00:11:39.040]  真的拿個心出來呢
[00:11:39.040 --> 00:11:40.240]  是會為你
[00:11:40.240 --> 00:11:42.040]  也都很想了解你的心
[00:11:42.040 --> 00:11:43.840]  經常跟你聊著的
[00:11:43.840 --> 00:11:44.840]  那這些就真的是close
[00:11:44.840 --> 00:11:46.440]  有這些close friend
[00:11:46.440 --> 00:11:47.440]  你真的好好珍惜
[00:11:47.440 --> 00:11:48.440]  是很難得的
[00:11:48.640 --> 00:11:49.640]  很難得的
[00:11:49.640 --> 00:11:51.240]  當然我們一生人呢
[00:11:51.240 --> 00:11:52.240]  有某一些人
[00:11:52.240 --> 00:11:53.240]  少數人呢
[00:11:53.240 --> 00:11:54.840]  他可能還有一個呢
[00:11:54.840 --> 00:11:56.240]  我們可以叫做
[00:11:56.240 --> 00:11:57.240]  soulmate
[00:11:57.240 --> 00:11:59.240]  他就是靈伴
[00:11:59.240 --> 00:12:00.840]  靈伴不是人人都有的
[00:12:00.840 --> 00:12:02.440]  有時候一生都找不到的
[00:12:02.440 --> 00:12:03.440]  就是說跟他差不多
[00:12:03.440 --> 00:12:04.440]  就是分不開的
[00:12:04.440 --> 00:12:06.040]  如果是最理想的
[00:12:06.040 --> 00:12:07.240]  一個的
[00:12:07.240 --> 00:12:08.440]  婚姻裡面的夫妻
[00:12:08.440 --> 00:12:09.840]  那個就是靈伴
[00:12:09.840 --> 00:12:11.240]  應該成為你的靈伴
[00:12:11.240 --> 00:12:12.840]  甚至如聖經所說的
[00:12:12.840 --> 00:12:15.240]  真的大家好像二人成為一體那樣
[00:12:15.240 --> 00:12:16.040]  好了
[00:12:16.040 --> 00:12:17.640]  我們做完這些這樣的
[00:12:17.640 --> 00:12:20.240]  就是等級分別的時候
[00:12:20.240 --> 00:12:23.640]  我們今天不是在說人際關係的工作坊
[00:12:23.640 --> 00:12:24.640]  不過呢
[00:12:24.640 --> 00:12:26.640]  其實你有空用一下這些來想一想
[00:12:26.640 --> 00:12:28.240]  都很多東西可以想的
[00:12:28.240 --> 00:12:31.640]  我們經常犯的錯誤就是錯配
[00:12:31.640 --> 00:12:33.040]  是不是
[00:12:33.040 --> 00:12:35.440]  就是你當他是很好朋友
[00:12:35.440 --> 00:12:36.440]  其實在他心目中
[00:12:36.440 --> 00:12:37.840]  你真的是普通朋友
[00:12:37.840 --> 00:12:38.840]  那你就很痛苦
[00:12:38.840 --> 00:12:39.240]  你知道嗎
[00:12:39.240 --> 00:12:40.440]  你是單戀的
[00:12:40.440 --> 00:12:41.640]  那你哇
[00:12:41.640 --> 00:12:42.640]  整天跟他說的話
[00:12:42.640 --> 00:12:44.040]  說了一些心事給他聽
[00:12:44.040 --> 00:12:45.240]  整天在他心目中
[00:12:45.240 --> 00:12:46.240]  你很煩啊
[00:12:46.640 --> 00:12:47.840]  你不要說那麼多給他聽
[00:12:47.840 --> 00:12:49.240]  因為在他心目中
[00:12:49.240 --> 00:12:50.440]  你只不過是果亭
[00:12:50.440 --> 00:12:52.640]  所以我們有空你想一下
[00:12:52.640 --> 00:12:53.840]  誰誰是誰
[00:12:53.840 --> 00:12:55.840]  你不要弄錯
[00:12:55.840 --> 00:12:57.840]  有時候不然你會很痛苦的
[00:12:57.840 --> 00:12:59.840]  那有些人也是的
[00:12:59.840 --> 00:13:01.640]  他個個都是最好的朋友
[00:13:01.640 --> 00:13:02.840]  他個個都這麼好的
[00:13:02.840 --> 00:13:04.440]  但其實他這樣當然是
[00:13:04.440 --> 00:13:05.640]  好像很偉大那樣
[00:13:05.640 --> 00:13:06.840]  但對當中有些人
[00:13:06.840 --> 00:13:08.840]  真的想跟他做特別好的朋友
[00:13:08.840 --> 00:13:10.240]  其實是令他失望的
[00:13:10.240 --> 00:13:10.640]  是不是
[00:13:10.640 --> 00:13:11.640]  你試過吧
[00:13:11.640 --> 00:13:12.640]  有些人呢
[00:13:12.640 --> 00:13:13.640]  他對個個都這麼好
[00:13:13.640 --> 00:13:14.240]  你想他
