
[00:00:00.000 --> 00:00:02.000]  我們今天會提到一個課題
[00:05:32.500 --> 00:05:35.500]  開始跟他們說這三個
[00:05:35.500 --> 00:05:38.500]  信仰生活的操練應該有的態度
[00:05:38.500 --> 00:05:42.500]  請大家跟我一起看聖經第六章第一節
[00:05:42.500 --> 00:05:45.500]  聖經第六章第一節這樣說
[00:05:45.500 --> 00:05:47.500]  「你們要小心
[00:05:47.500 --> 00:05:50.500]  不可將善事行在人的面前
[00:05:50.500 --> 00:05:52.500]  故意叫他們看見
[00:05:52.500 --> 00:05:56.500]  若是這樣就不能得你們天父的賞賜了」
[00:05:56.500 --> 00:05:58.500]  主耶穌一開始就說
[00:05:58.500 --> 00:05:59.500]  你們要小心
[00:05:59.500 --> 00:06:01.500]  要留心
[00:06:01.500 --> 00:06:03.500]  因為在你們不知不覺當中
[00:06:03.500 --> 00:06:06.500]  這個問題就會出現了
[00:06:06.500 --> 00:06:07.500]  當時耶穌提醒他們
[00:06:07.500 --> 00:06:10.500]  要小心你們的良事不要行在人的面前
[00:06:10.500 --> 00:06:12.500]  為了得別人的賞賜
[00:06:12.500 --> 00:06:16.500]  要故意做出來得人的賞賜
[00:06:16.500 --> 00:06:18.500]  如果你們記得我們之前提及
[00:06:18.500 --> 00:06:20.500]  在五章第十六節
[00:06:20.500 --> 00:06:22.500]  當時耶穌就告訴他們
[00:06:22.500 --> 00:06:25.500]  你們的光要照在人的面前
[00:06:25.500 --> 00:06:28.500]  表面上看似有點矛盾
[00:06:28.500 --> 00:06:29.500]  一方面要留心
[00:06:29.500 --> 00:06:32.500]  叫我們不要讓我們的行為
[00:06:32.500 --> 00:06:34.500]  做在人的面前給人看
[00:06:34.500 --> 00:06:37.500]  另一方面叫我們將我們的光照出來
[00:06:37.500 --> 00:06:39.500]  不要將它放在斗底下
[00:06:39.500 --> 00:06:41.500]  而放在燈台上
[00:06:41.500 --> 00:06:43.500]  其實當中並沒有矛盾
[00:06:43.500 --> 00:06:47.500]  只是針對兩個人會犯的危機
[00:06:47.500 --> 00:06:49.500]  或者說陷阱
[00:06:49.500 --> 00:06:53.500]  第一就是過去我們很多時候容易畏縮
[00:06:53.500 --> 00:06:55.500]  應該將自己的美善表達出來
[00:06:55.500 --> 00:06:57.500]  因為怕別人不接納
[00:06:57.500 --> 00:06:59.500]  以致我們將自己隱藏著
[00:06:59.500 --> 00:07:00.500]  因此耶穌提醒我們
[00:07:00.500 --> 00:07:04.500]  將你的光放在人的面前
[00:07:04.500 --> 00:07:06.500]  但同樣另一方面的危機就是
[00:07:06.500 --> 00:07:09.500]  有時我們放在人的面前的時候
[00:07:09.500 --> 00:07:13.500]  是為了想叫人看見我們的良善
[00:07:13.500 --> 00:07:15.500]  是想照耀一些良善
[00:07:15.500 --> 00:07:17.500]  不過是為了照耀自己的良善
[00:07:17.500 --> 00:07:20.500]  因此主要提醒你們要小心
[00:07:20.500 --> 00:07:22.500]  免得你們的善行
[00:07:22.500 --> 00:07:26.500]  是為了要得人的讚賞
[00:07:26.500 --> 00:07:28.500]  我記得有一次在教會裏面
[00:07:28.500 --> 00:07:30.500]  有幾年前我自己有一次機會
[00:07:30.500 --> 00:07:33.500]  與一位教會的長者聊天
[00:07:33.500 --> 00:07:38.500]  我嘗試細心問候她的家庭狀況
[00:07:38.500 --> 00:07:39.500]  但問問下的時候
[00:07:39.500 --> 00:07:40.500]  突然間我發覺
[00:07:40.500 --> 00:07:42.500]  在我身邊也有一些弟兄姊妹圍著
[00:07:42.500 --> 00:07:45.500]  在聊天或做其他事情
[00:07:45.500 --> 00:07:47.500]  當我意識到自己
[00:07:47.500 --> 00:07:49.500]  意識到周圍的人的時候
[00:07:49.500 --> 00:07:53.500]  突然間一種意念浮出我的腦海
[00:07:53.500 --> 00:07:56.500]  我就想:我這樣做也不錯
[00:07:56.500 --> 00:07:58.500]  也很值得別人讚賞
[00:07:58.500 --> 00:08:02.500]  也是一件很好的事
[00:08:02.500 --> 00:08:03.500]  當我這樣想的時候
[00:08:03.500 --> 00:08:06.500]  我內心立即有一種很大的責備
[00:08:06.500 --> 00:08:07.500]  我就問自己一個問題
[00:08:07.500 --> 00:08:10.500]  究竟你關心這位年長者
[00:08:10.500 --> 00:08:13.500]  是為了關心她嗎?
[00:08:13.500 --> 00:08:17.500]  還是你希望別人給你讚賞和欣賞?
[00:08:17.500 --> 00:08:20.500]  很多時候我自己在試放過程當中
[00:08:20.500 --> 00:08:22.500]  常常留意到一些情況
[00:08:22.500 --> 00:08:24.500]  是自己一不小心的時候
[00:08:24.500 --> 00:08:26.500]  那種試探就會浮現
[00:08:26.500 --> 00:08:28.500]  就會給你一種動機
[00:08:28.500 --> 00:08:32.500]  你這樣做也是很值得欣賞的事
[00:08:32.500 --> 00:08:33.500]  而在那一刻
[00:08:33.500 --> 00:08:38.500]  我就知道我已經中計了
[00:08:38.500 --> 00:08:40.500]  很多時候當我自己這樣醒覺的時候
[00:08:40.500 --> 00:08:42.500]  我就很多很多提醒自己
[00:08:42.500 --> 00:08:44.500]  要專注對方的需要
[00:08:44.500 --> 00:08:45.500]  當你跟他關心
[00:08:45.500 --> 00:08:46.500]  他聊天的時候
[00:08:46.500 --> 00:08:47.500]  做一些事情的時候
[00:08:47.500 --> 00:08:50.500]  你是真正將自己的注意
[00:08:50.500 --> 00:08:53.500]  投入對方的需要裡面
[00:08:53.500 --> 00:08:56.500]  以對方得到滿足為你的滿足
[00:08:56.500 --> 00:09:01.500]  以對方得到好處為你最終的滿足
[00:09:01.500 --> 00:09:05.500]  這仍是我今天不斷常常提醒自己的追求方向
[00:09:05.500 --> 00:09:09.500]  告訴自己專注在對方的需要上面
[00:09:09.500 --> 00:09:12.500]  而不是在自己的表現上面
[00:09:12.500 --> 00:09:14.500]  當時主耶穌提出一些人物
[00:09:14.500 --> 00:09:18.500]  他們的表現是很難接受的
[00:09:18.500 --> 00:09:20.500]  我們看第六章第二節
[00:09:20.500 --> 00:09:23.500]  耶穌就提及他們的情形
[00:09:23.500 --> 00:09:25.500]  「所以你施捨的時候
[00:09:25.500 --> 00:09:27.500]  不可在你前面吹號
[00:09:27.500 --> 00:09:29.500]  像那假冒為善的人
[00:09:29.500 --> 00:09:31.500]  在會堂裡和街道上所行的
[00:09:31.500 --> 00:09:33.500]  故意要得人的榮耀
[00:09:33.500 --> 00:09:35.500]  我實在告訴你們
[00:09:35.500 --> 00:09:38.500]  他們已經得了他們的賞識」
[00:09:38.500 --> 00:09:40.500]  當時有些假冒為善的人
[00:09:40.500 --> 00:09:41.500]  原來意思就是說
[00:09:41.500 --> 00:09:43.500]  一些在台上演戲的人
[00:09:43.500 --> 00:09:45.500]  他們真的好像演戲
[00:09:45.500 --> 00:09:47.500]  很希望別人看到他們所做的事情
[00:09:47.500 --> 00:09:49.500]  是想得到榮耀
[00:09:49.500 --> 00:09:50.500]  在施捨的時候
[00:09:50.500 --> 00:09:53.500]  當時很多猶太人是很貧窮的
[00:09:53.500 --> 00:09:56.500]  施捨被認為是一件非常重要的美德
[00:09:56.500 --> 00:10:00.500]  施捨的時候他們會找人吹喇叭
[00:10:00.500 --> 00:10:01.500]  表面上就是說
[00:10:01.500 --> 00:10:02.500]  「你們快點來吧
[00:10:02.500 --> 00:10:04.500]  這裡有錢派或是有什麼物品
[00:10:04.500 --> 00:10:07.500]  是分送給大家的」
[00:10:07.500 --> 00:10:10.500]  所以你可以看到一個很卡通的情景
[00:10:10.500 --> 00:10:11.500]  有些人在吹喇叭
[00:10:11.500 --> 00:10:16.500]  「這裡有人行善了」
[00:10:16.500 --> 00:10:18.500]  但其實這個卡通的背後
[00:10:18.500 --> 00:10:23.500]  反映出一種內心的邪惡
[00:10:23.500 --> 00:10:25.500]  人在良善當中
[00:10:25.500 --> 00:10:29.500]  利用良善來叫自己得榮耀
[00:10:29.500 --> 00:10:32.500]  利用一種好像叫人得福的機會
[00:10:32.500 --> 00:10:35.500]  來高抬自己
[00:10:35.500 --> 00:10:37.500]  主耶穌就責備這些人
[00:10:37.500 --> 00:10:38.500]  他們施捨的時候
[00:10:38.500 --> 00:10:40.500]  他們只是為了自己
[00:10:40.500 --> 00:10:43.500]  故意要得人的榮耀
[00:10:43.500 --> 00:10:46.500]  他們已經得到他們的賞賜
[00:10:46.500 --> 00:10:47.500]  聖經所說
[00:10:47.500 --> 00:10:49.500]  「得了他們的賞賜」是說
[00:10:49.500 --> 00:10:52.500]  他們已經得到他們全數的賞賜
[00:10:52.500 --> 00:10:54.500]  全部份沒有剩下哪些
[00:10:54.500 --> 00:10:55.500]  已經得到他們要得的
[00:10:55.500 --> 00:10:57.500]  可以得的
[00:10:57.500 --> 00:11:01.500]  如果大家試過去喝水
[00:11:01.500 --> 00:11:03.500]  如果你想倒茶
[00:11:03.500 --> 00:11:05.500]  一杯茶
[00:11:05.500 --> 00:11:08.500]  你把它充滿了很濃的茶
[00:11:08.500 --> 00:11:09.500]  然後你說
[00:11:09.500 --> 00:11:12.500]  不如加點清水來淡它
[00:11:12.500 --> 00:11:15.500]  你可不可以再加點清水進去呢?
[00:11:15.500 --> 00:11:16.500]  不可以
[00:11:16.500 --> 00:11:19.500]  因為它已經充滿整個杯
[00:11:19.500 --> 00:11:21.500]  以至不可以再加任何的水
[00:11:21.500 --> 00:11:22.500]  到杯子裡
[00:11:22.500 --> 00:11:23.500]  愛斯就說
[00:11:23.500 --> 00:11:26.500]  當人要尋求人的榮耀的時候
[00:11:26.500 --> 00:11:28.500]  神就容許你得到
[00:11:28.500 --> 00:11:29.500]  但當你得到的時候
[00:11:29.500 --> 00:11:30.500]  就沒有任何的空間
[00:11:30.500 --> 00:11:33.500]  可以得到神給你的榮耀
[00:11:33.500 --> 00:11:35.500]  給你的賞賜
[00:11:35.500 --> 00:11:39.500]  其實這是一個很大的損失
[00:11:39.500 --> 00:11:40.500]  大家可以記得
[00:11:40.500 --> 00:11:43.500]  聖經提到以素這個人物
[00:11:43.500 --> 00:11:44.500]  聖經裡提到
[00:11:44.500 --> 00:11:46.500]  他很想得到紅豆湯
[00:11:46.500 --> 00:11:48.500]  所以把他的獎資的位分
[00:11:48.500 --> 00:11:49.500]  賣給了雅各
[00:11:49.500 --> 00:11:51.500]  當時他很疲倦地回來
[00:11:51.500 --> 00:11:53.500]  看到雅各
[00:11:53.500 --> 00:11:55.500]  當然雅各是利用了別人的弱點
[00:11:55.500 --> 00:11:57.500]  來爭取自己的利益
[00:11:57.500 --> 00:11:59.500]  但同時反映出
[00:11:59.500 --> 00:12:04.500]  以素他不是很重視獎資的名分
[00:12:04.500 --> 00:12:07.500]  甚至可以說他很輕視
[00:12:07.500 --> 00:12:08.500]  他自己說
[00:12:08.500 --> 00:12:12.500]  我快要死了,累得要死了
[00:12:12.500 --> 00:12:13.500]  這個獎資的名分
[00:12:13.500 --> 00:12:15.500]  於我有什麼益處呢?
[00:12:15.500 --> 00:12:17.500]  因此他就完全不介意
[00:12:17.500 --> 00:12:18.500]  好吧,你給我喝,給我吃
[00:12:18.500 --> 00:12:22.500]  我就把獎資名分給你
[00:12:22.500 --> 00:12:25.500]  頂智媒,我想說
[00:12:25.500 --> 00:12:28.500]  當我們何時輕視
[00:12:28.500 --> 00:12:31.500]  神要給我們的賞賜的時候
[00:12:31.500 --> 00:12:35.500]  我們就會很容易被人的榮耀所吸引
[00:12:35.500 --> 00:12:36.500]  當我們不重視
[00:12:36.500 --> 00:12:39.500]  神給我們一個永久的榮耀
[00:12:39.500 --> 00:12:40.500]  真正的榮耀的時候
[00:12:40.500 --> 00:12:42.500]  我們就會很快速,很容易
[00:12:42.500 --> 00:12:44.500]  被一些人的稱讚榮耀
[00:12:44.500 --> 00:12:46.500]  吸引著我們的心
[00:12:46.500 --> 00:12:49.500]  而滿足在其中
[00:12:49.500 --> 00:12:53.500]  這是我們要好好常常留意
[00:12:53.500 --> 00:12:56.500]  在過去我自己曾經思想賞賜的問題
[00:12:56.500 --> 00:12:59.500]  我覺得基督徒不應該說那麼多
[00:12:59.500 --> 00:13:00.500]  是賞賜的
[00:13:00.500 --> 00:13:02.500]  很多時候看到
[00:13:02.500 --> 00:13:03.500]  有時候提到
[00:13:03.500 --> 00:13:05.500]  信耶穌得永生
[00:13:05.500 --> 00:13:07.500]  有時候好像不太自在
[00:13:07.500 --> 00:13:08.500]  雖然是真理
[00:13:08.500 --> 00:13:10.500]  但他覺得好像很功利
[00:13:10.500 --> 00:13:12.500]  當然大家聽過一個笑話
[00:13:12.500 --> 00:13:14.500]  信耶穌可以得水牛
[00:13:14.500 --> 00:13:16.500]  在《霓虹光管》裡
[00:13:16.500 --> 00:13:17.500]  有一點一畫
[00:13:17.500 --> 00:13:19.500]  是沒有了色,沒有了光
[00:13:19.500 --> 00:13:20.500]  因此遠遠看的時候
[00:13:20.500 --> 00:13:22.500]  永生變成水牛
[00:13:22.500 --> 00:13:24.500]  大家聽過這個故事
[00:13:24.500 --> 00:13:25.500]  很多人就說
[00:13:25.500 --> 00:13:28.500]  原來有這麼多好處
[00:13:28.500 --> 00:13:29.500]  所以我常常覺得
[00:13:29.500 --> 00:13:31.500]  不要說那麼多賞賜
[00:13:31.500 --> 00:13:33.500]  會好像很功利
[00:13:33.500 --> 00:13:36.500]  只是為了某些利益而行善
[00:13:36.500 --> 00:13:38.500]  不是很好的動機
[00:13:38.500 --> 00:13:41.500]  但我發覺我有些錯誤
[00:13:41.500 --> 00:13:42.500]  錯誤就是
[00:13:42.500 --> 00:13:46.500]  何時我不去賞神要給我們的賞賜
[00:13:46.500 --> 00:13:49.500]  我就會失去渴慕
[00:13:49.500 --> 00:13:50.500]  失去渴慕
[00:13:50.500 --> 00:13:53.500]  以至我會失去神要賜給我的
[00:13:53.500 --> 00:13:54.500]  神要將恩惠
[00:13:54.500 --> 00:13:56.500]  將賞賜賜給我們
[00:13:56.500 --> 00:13:57.500]  那些恩惠,那些賞賜
[00:13:57.500 --> 00:13:59.500]  是真正永遠的賞賜
[00:13:59.500 --> 00:14:02.500]  是我們所真實需要的
[00:14:02.500 --> 00:14:04.500]  我們需要去渴望它
[00:14:04.500 --> 00:14:06.500]  以至神知道我們想要
[00:14:06.500 --> 00:14:09.500]  祂就會賜予給我們
[00:14:09.500 --> 00:14:11.500]  我記得一次聽鄧振輝牧師講道
[00:14:11.500 --> 00:14:13.500]  他講及這方面
[00:14:13.500 --> 00:14:15.500]  當時他提到《馬太方案》第十九章
[00:14:15.500 --> 00:14:19.500]  我想大家也跟我一起去看一看
[00:14:19.500 --> 00:14:24.500]  《馬太方案》第十九章
[00:14:24.500 --> 00:14:27.500]  第二十七節
[00:14:27.500 --> 00:14:29.500]  十九章二十七節
[00:14:29.500 --> 00:14:33.500]  當時彼得對耶穌說
[00:14:33.500 --> 00:14:35.500]  彼得對祂說
[00:14:35.500 --> 00:14:38.500]  看吶,我們已經撇下所有的根除你
[00:14:38.500 --> 00:14:41.500]  將來我們要得什麼呢?
[00:14:41.500 --> 00:14:44.500]  接著二十八節耶穌說
[00:14:44.500 --> 00:14:45.500]  我實在告訴你們
[00:14:45.500 --> 00:14:47.500]  你們只要跟從我的人
[00:14:47.500 --> 00:14:48.500]  到復興的時候
[00:14:48.500 --> 00:14:51.500]  人只要坐在超榮耀的寶座上
[00:14:51.500 --> 00:14:53.500]  你們也要坐在十二個寶座上
[00:14:53.500 --> 00:14:56.500]  審判以撕裂十二個支排
[00:14:56.500 --> 00:14:58.500]  當時鄧牧師的分享就是說
[00:14:58.500 --> 00:15:02.500]  他提到今天當我們跟隨基督的人
[00:15:02.500 --> 00:15:04.500]  付代價跟隨他的人
[00:15:04.500 --> 00:15:08.500]  是會得到榮耀的寶座
[00:15:08.500 --> 00:15:11.500]  這裡並不單單說十二個使徒
[00:15:11.500 --> 00:15:12.500]  是所有的教徒
[00:15:12.500 --> 00:15:14.500]  當我們願意付出代價
[00:15:14.500 --> 00:15:16.500]  去跟隨主的時候
[00:15:16.500 --> 00:15:19.500]  要得到榮耀的寶座的賞賜
[00:15:19.500 --> 00:15:24.500]  接著他也提到後面的第二十章
[00:15:24.500 --> 00:15:26.500]  第二十節
[00:15:26.500 --> 00:15:33.500]  《馬提福音》第二十章第二十節
[00:15:33.500 --> 00:15:35.500]  當時有西比太兒子的媽媽
[00:15:35.500 --> 00:15:38.500]  帶同兩個兒子去拜耶穌求他一件事
[00:15:38.500 --> 00:15:39.500]  二十一節說
[00:15:39.500 --> 00:15:42.500]  耶穌說:你要什麼呢?
[00:15:42.500 --> 00:15:45.500]  她說:願你叫我這兩個兒子
[00:15:45.500 --> 00:15:46.500]  在你各裡
[00:15:46.500 --> 00:15:47.500]  一個坐在你右邊
[00:15:47.500 --> 00:15:48.500]  一個坐在你左邊
[00:15:48.500 --> 00:15:53.500]  耶穌回答說:你們不知道所求的是什麼
[00:15:53.500 --> 00:15:56.500]  我將要喝的杯你們能喝嗎?
[00:15:56.500 --> 00:15:59.500]  她們說:我們能
[00:15:59.500 --> 00:16:01.500]  當時他們很盼望
[00:16:01.500 --> 00:16:05.500]  能夠在將來榮耀的天國裡
[00:16:05.500 --> 00:16:08.500]  他們能夠有一個尊貴的位置
[00:16:08.500 --> 00:16:11.500]  做人媽媽很多時候都望子成龍
[00:16:11.500 --> 00:16:13.500]  帶著兩個兒子去找耶穌
[00:16:13.500 --> 00:16:16.500]  耶穌說:將來你可不可以答應一件事呢?
[00:16:16.500 --> 00:16:21.500]  就是讓我兩個兒子坐在你的左邊右邊
[00:16:21.500 --> 00:16:24.500]  主耶穌很溫柔地回答
[00:16:24.500 --> 00:16:28.500]  祂說:你不知道你所求的是什麼
[00:16:28.500 --> 00:16:30.500]  一個人要得到將來榮耀的賞賜
[00:16:30.500 --> 00:16:31.500]  榮耀的地位
[00:16:31.500 --> 00:16:35.500]  是意味著你要喝我喝的苦杯
[00:16:35.500 --> 00:16:37.500]  你明不明白你在求什麼呢?
[00:16:37.500 --> 00:16:38.500]  你會否好像在求榮耀
[00:16:38.500 --> 00:16:42.500]  但事實上你是在求一個苦杯
[00:16:42.500 --> 00:16:44.500]  接著聖經給我們一個了解
[00:16:44.500 --> 00:16:45.500]  就是一個人
[00:16:45.500 --> 00:16:48.500]  當他願意在地上為主受苦
[00:16:48.500 --> 00:16:49.500]  願意付出代價的時候
[00:16:49.500 --> 00:16:53.500]  神要將榮耀的賞賜賜給他
[00:16:53.500 --> 00:16:56.500]  在當時當我有機會聽到這個訊息的時候
[00:16:56.500 --> 00:16:58.500]  我內心有一種很大的掙扎
[00:16:58.500 --> 00:16:59.500]  我就告訴神:
[00:16:59.500 --> 00:17:01.500]  神啊!我知道侍奉你的路
[00:17:01.500 --> 00:17:03.500]  或許會有代價
[00:17:03.500 --> 00:17:07.500]  但我很渴望將來能夠得到你的賞賜
[00:17:07.500 --> 00:17:09.500]  因此我很願意求主
[00:17:09.500 --> 00:17:14.500]  祢讓我能夠可以更大的付出代價
[00:17:14.500 --> 00:17:17.500]  以至我將來能夠得到更大的賞賜
[00:17:17.500 --> 00:17:20.500]  永恆的賞賜,真正的賞賜
[00:17:20.500 --> 00:17:23.500]  我開始將我自己功利的思想放開
[00:17:23.500 --> 00:17:25.500]  我知道這是合乘的心意
[00:17:25.500 --> 00:17:27.500]  我知道這不是一個功利
[00:17:27.500 --> 00:17:30.500]  而是一個屬靈的上進心
[00:17:30.500 --> 00:17:32.500]  因此我就祈禱神:
[00:17:32.500 --> 00:17:33.500]  施恩於我
[00:17:33.500 --> 00:17:35.500]  讓我願意為你付出代價
[00:17:35.500 --> 00:17:37.500]  以至我能夠得到更大的賞賜
[00:17:37.500 --> 00:17:39.500]  更多的追求
[00:17:39.500 --> 00:17:42.500]  當我回頭看十九章第二十節的時候
[00:17:42.500 --> 00:17:44.500]  我突然間得到一個提醒
[00:17:44.500 --> 00:17:47.500]  十九章最後一節
[00:17:47.500 --> 00:17:52.500]  主耶穌說完這些將來的賞賜之後
[00:17:52.500 --> 00:17:57.500]  祂說:然而有許多在前的將要在後
[00:17:57.500 --> 00:18:00.500]  在後的將要在前
[00:18:00.500 --> 00:18:03.500]  我們廣東人常常說
[00:18:03.500 --> 00:18:06.500]  我們說要小心
[00:18:06.500 --> 00:18:08.500]  一個人要一生人堅持到底
[00:18:08.500 --> 00:18:14.500]  不要臨尾衰,臨尾香
[00:18:14.500 --> 00:18:16.500]  要很小心
[00:18:16.500 --> 00:18:19.500]  一生裡面持久,一路跟隨著
[00:18:19.500 --> 00:18:20.500]  當我看到這段經文的時候
