
[00:00:00.000 --> 00:00:01.720]  今日的講題提及
[00:07:31.440 --> 00:07:33.360]  或者經濟的問題解決了
[00:07:33.360 --> 00:07:34.640]  所以現在我們踏上
[00:07:34.640 --> 00:07:36.960]  這條侍奉的路
[00:07:36.960 --> 00:07:37.760]  不是
[00:07:37.760 --> 00:07:40.160]  他們都承認其實不是
[00:07:40.160 --> 00:07:41.520]  其實很簡單來說
[00:07:41.520 --> 00:07:43.200]  只是三個字
[00:07:43.200 --> 00:07:46.160]  就是不願意
[00:07:46.160 --> 00:07:48.000]  不是很願意將自己平時
[00:07:48.000 --> 00:07:50.880]  很習慣的生活方式放下
[00:07:50.880 --> 00:07:52.320]  不是很願意將自己那種
[00:07:52.320 --> 00:07:54.880]  安全感放下
[00:07:54.880 --> 00:07:56.000]  我們現在純粹講的
[00:07:56.000 --> 00:07:57.280]  舒適區
[00:07:57.280 --> 00:08:00.320]  那種好像很安樂的處境
[00:08:00.320 --> 00:08:02.240]  不願意放下
[00:08:02.240 --> 00:08:04.960]  所以就不想踏上
[00:08:04.960 --> 00:08:06.080]  當他們踏上的時候
[00:08:06.080 --> 00:08:08.320]  他們說其實問題還未解決
[00:08:08.320 --> 00:08:09.840]  只不過現在知道自己
[00:08:09.840 --> 00:08:11.760]  內心是願意
[00:08:11.760 --> 00:08:14.320]  因此就踏上去
[00:08:14.320 --> 00:08:15.360]  當我們有些時候
[00:08:15.360 --> 00:08:17.120]  想侍奉神的時候
[00:08:17.120 --> 00:08:19.280]  不一定是全職的侍奉
[00:08:19.280 --> 00:08:21.840]  或者用你某些機會
[00:08:21.840 --> 00:08:24.560]  某些特別的才幹
[00:08:24.560 --> 00:08:26.080]  或特別的資源
[00:08:26.080 --> 00:08:28.720]  去做一些神的工作的時候
[00:08:28.720 --> 00:08:31.200]  可能你的心先等一下
[00:08:31.200 --> 00:08:33.280]  等待我的工作環境
[00:08:33.280 --> 00:08:35.840]  稍為穩定一點
[00:08:35.840 --> 00:08:38.080]  各位弟兄姊妹你要留心
[00:08:38.080 --> 00:08:39.840]  是不是你以為將來
[00:08:39.840 --> 00:08:42.960]  一定比現在更穩定
[00:08:42.960 --> 00:08:45.200]  是不是你以為將來的經濟情況
[00:08:45.200 --> 00:08:47.200]  一定比現在更好
[00:08:47.200 --> 00:08:48.640]  是不是將來
[00:08:48.640 --> 00:08:50.880]  是更有精神力量
[00:08:50.880 --> 00:08:53.600]  做你想做的事
[00:08:53.600 --> 00:08:55.280]  有一些弟兄姊妹
[00:08:55.280 --> 00:08:57.760]  當他們到了一個年紀的時候
[00:08:57.760 --> 00:08:59.120]  他們都會想
[00:08:59.120 --> 00:09:00.240]  現在想侍奉
[00:09:00.240 --> 00:09:02.160]  其實不是那麼容易
[00:09:02.160 --> 00:09:04.640]  因為記憶力沒有那麼好
[00:09:04.640 --> 00:09:06.240]  精神比以前差
[00:09:06.240 --> 00:09:07.440]  現在也有時間
[00:09:07.440 --> 00:09:09.680]  不過沒有力量
[00:09:09.680 --> 00:09:11.200]  有時候要問一個問題
[00:09:11.200 --> 00:09:14.320]  什麼是最好的時候
[00:09:14.320 --> 00:09:15.600]  當我聽到這些神學生
[00:09:15.600 --> 00:09:16.800]  講的見證的時候
[00:09:16.800 --> 00:09:19.120]  我就再勉勵自己
[00:09:19.120 --> 00:09:21.600]  要保住今天有的機會
[00:09:21.600 --> 00:09:23.840]  來侍奉神
[00:09:23.840 --> 00:09:26.320]  當時神提醒他們不要推搪
[00:09:26.320 --> 00:09:28.320]  但是神正面地告訴他們
[00:09:28.320 --> 00:09:30.960]  你們要定你們的優先次序
[00:09:30.960 --> 00:09:34.080]  要反省一下現在的情況是怎樣
[00:09:34.080 --> 00:09:37.040]  所以我們回到第四節
[00:09:37.040 --> 00:09:38.800]  剛才聖經裡面說
[00:09:38.800 --> 00:09:41.760]  「這殿宇仍然荒廢」
[00:09:41.760 --> 00:09:43.520]  提及這兩個字
[00:09:43.520 --> 00:09:44.720]  這兩個字很特別的字
[00:09:44.720 --> 00:09:46.640]  提及是一個廢墟
[00:09:46.640 --> 00:09:49.040]  一個荒廢了的情況
[00:09:49.040 --> 00:09:50.160]  當時十六年之前
[00:09:50.160 --> 00:09:51.360]  他們曾經建造
[00:09:51.360 --> 00:09:52.320]  有一些地基
[00:09:52.320 --> 00:09:53.280]  建了一部分
[00:09:53.280 --> 00:09:55.440]  但之後丟下了
[00:09:55.440 --> 00:09:58.320]  不知道大家有沒有去過國內
[00:09:58.320 --> 00:09:59.920]  你看到那些地盤
[00:09:59.920 --> 00:10:03.040]  等了五年、十年、二十年
[00:10:03.040 --> 00:10:04.640]  現在大廈建了一半
[00:10:04.640 --> 00:10:06.880]  但為什麼永遠都是這樣
[00:10:06.880 --> 00:10:09.120]  是什麼呢?
[00:10:09.120 --> 00:10:11.120]  是一些爛尾樓
[00:10:11.120 --> 00:10:12.320]  爛尾了
[00:10:12.320 --> 00:10:15.200]  開始了不能夠完成
[00:10:15.200 --> 00:10:16.400]  可能有些人就馬上說
[00:10:16.400 --> 00:10:18.880]  這間公司怎麼搞成這樣
[00:10:18.880 --> 00:10:21.360]  破產了
[00:10:21.360 --> 00:10:23.520]  有很多很多的評價
[00:10:23.520 --> 00:10:25.920]  當時十六年的聖殿
[00:10:25.920 --> 00:10:29.280]  擺在了一個廢墟
[00:10:29.280 --> 00:10:31.280]  你猜當時外邦人經過的時候
[00:10:31.280 --> 00:10:33.520]  他們怎麼想呢?
[00:10:33.520 --> 00:10:37.440]  這個神都不太行
[00:10:37.440 --> 00:10:38.880]  他們的百姓
[00:10:38.880 --> 00:10:40.080]  好像都不太理會
[00:10:40.080 --> 00:10:43.200]  他們的神的工作
[00:10:43.200 --> 00:10:45.360]  或者他們都會這樣想
[00:10:45.360 --> 00:10:46.800]  當時神就告訴他們
[00:10:46.800 --> 00:10:51.040]  你知不知道我的殿是荒廢了
[00:10:51.040 --> 00:10:53.520]  我的名是受到羞辱
[00:10:53.520 --> 00:10:55.600]  但是聖經就繼續說
[00:10:55.600 --> 00:10:57.840]  第九節
[00:10:57.840 --> 00:10:59.840]  第九節中間一句話說
[00:10:59.840 --> 00:11:01.840]  因為我的殿與荒廢
[00:11:01.840 --> 00:11:05.200]  你們各人卻為自己的房屋奔馳
[00:11:05.200 --> 00:11:06.480]  奔馳這兩個字
[00:11:06.480 --> 00:11:08.080]  我們經常聽別人說
[00:11:08.080 --> 00:11:08.880]  沒辦法了
[00:11:08.880 --> 00:11:10.880]  胃口
[00:11:10.880 --> 00:11:12.480]  奔馳
[00:11:12.480 --> 00:11:15.120]  奔馳在聖經裡面所說的意思是
[00:11:15.120 --> 00:11:17.200]  是一個人將全腹精神
[00:11:17.200 --> 00:11:20.640]  很熱心地投入的意思
[00:11:20.640 --> 00:11:24.240]  為自己的房屋投入自己
[00:11:24.240 --> 00:11:25.440]  神就說
[00:11:25.440 --> 00:11:27.360]  我的殿荒廢
[00:11:27.360 --> 00:11:32.000]  你們就為自己的需要奔馳
[00:11:32.000 --> 00:11:34.480]  我們在其中思想一些事情的時候
[00:11:34.480 --> 00:11:38.960]  我們不需要有一些無必要的內疚
[00:11:38.960 --> 00:11:42.480]  但是我們可以很坦白地去面對自己
[00:11:42.480 --> 00:11:44.480]  去反省自己
[00:11:44.480 --> 00:11:49.760]  究竟我有沒有推搪神對我的感動
[00:11:49.760 --> 00:11:52.560]  我有沒有為自己的事情奔馳
[00:11:52.560 --> 00:11:56.560]  卻輕視神的殿是荒廢
[00:11:56.560 --> 00:11:59.120]  最近大家可能聽到一個研究報告
[00:11:59.120 --> 00:12:03.760]  就是在香港的基督教機構做研究調查
[00:12:03.760 --> 00:12:06.240]  全香港在過去的五年
[00:12:06.240 --> 00:12:09.200]  基督徒人數的情況如何
[00:12:09.200 --> 00:12:11.280]  他們就發現過去五年
[00:12:11.280 --> 00:12:14.000]  香港基督徒人數崇拜的人數
[00:12:14.000 --> 00:12:16.000]  是大幅增長
[00:12:16.000 --> 00:12:17.520]  我們聽見很感謝神
[00:12:17.520 --> 00:12:19.680]  從原本的二十一萬多
[00:12:19.680 --> 00:12:22.320]  增加到二十九萬多
[00:12:22.320 --> 00:12:26.480]  是增加了七萬五千個崇拜的信徒
[00:12:26.480 --> 00:12:30.080]  也等於是增幅百分之三十四
[00:12:30.080 --> 00:12:32.880]  一個在過去香港幾十年以來
[00:12:32.880 --> 00:12:36.640]  最高的增幅的一個階段
[00:12:36.640 --> 00:12:38.480]  我和一位目者聊天
[00:12:38.480 --> 00:12:40.480]  他說百分之三十四的增幅
[00:12:40.480 --> 00:12:42.800]  其實等於現在
[00:12:42.800 --> 00:12:44.560]  如果三十萬來講
[00:12:44.560 --> 00:12:48.160]  等於香港人口的百分之幾
[00:12:48.160 --> 00:12:54.320]  七百萬人口大概佔四個多百分之四
[00:12:54.320 --> 00:12:57.600]  其實多還是不多呢
[00:12:57.600 --> 00:13:00.880]  一百個當中有四個基督徒多還是不多呢
[00:13:00.880 --> 00:13:02.080]  其實很少
[00:13:02.080 --> 00:13:03.840]  雖然增長了不少
[00:13:03.840 --> 00:13:07.120]  不過仍然是很少
[00:13:07.120 --> 00:13:09.200]  但我和那位目者聊天
[00:13:09.200 --> 00:13:12.640]  他說其實好像到處都有很多基督徒
[00:13:12.640 --> 00:13:14.720]  在公司裏面
[00:13:14.720 --> 00:13:18.800]  他也說公司整層有好幾個基督徒
[00:13:18.800 --> 00:13:24.080]  在學校、社會服務機構、政府部門
[00:13:24.080 --> 00:13:25.920]  也有不少基督徒
[00:13:25.920 --> 00:13:29.600]  但你說知不知道是四個百分之幾呢?
[00:13:29.600 --> 00:13:33.280]  你知不知道在香港另外有三十萬基督徒
[00:13:33.280 --> 00:13:35.760]  他們沒有回教會
[00:13:35.760 --> 00:13:38.480]  這是另一個調查的研究
[00:13:38.480 --> 00:13:41.440]  也有研究覺得其實問題的根源
[00:13:41.440 --> 00:13:45.600]  因為有很多基督徒集中在中層階級
[00:13:45.600 --> 00:13:50.720]  我想大多數在北村裏面比較多的是中層的人士
[00:13:50.720 --> 00:13:53.920]  因此你發覺你身邊的朋友比較多基督徒
[00:13:53.920 --> 00:13:59.040]  但在基層當中信主的比例更少
[00:13:59.040 --> 00:14:02.960]  有很少的人在當中能夠信耶穌
[00:14:02.960 --> 00:14:04.960]  在新界北區很多地方
[00:14:04.960 --> 00:14:09.360]  你去到很多的教會都是比較人少
[00:14:09.360 --> 00:14:10.560]  因此我們問這個問題
[00:14:10.560 --> 00:14:14.960]  沒錯,香港基督徒人數最近增高了
[00:14:14.960 --> 00:14:19.120]  難道神都不看顧基層的朋友嗎?
[00:14:19.120 --> 00:14:24.480]  難道神的電在當中是可以不用理會的?
[00:14:24.480 --> 00:14:26.960]  最近大家都知道在東涌的地方
[00:14:26.960 --> 00:14:29.440]  有很多跳樓的消息
[00:14:29.440 --> 00:14:33.520]  三十二歲的媽媽抱著四歲的兒子跳下來
[00:14:33.520 --> 00:14:35.520]  在東涌的地方
[00:14:35.520 --> 00:14:37.600]  大家都知道我們有一間分堂
[00:14:37.600 --> 00:14:43.360]  裏面的日東邨最少有三分之一的人是拿綜援的
[00:14:43.360 --> 00:14:47.360]  裏面有很多單親的家庭和印巴裔的家庭
[00:14:47.360 --> 00:14:48.640]  在他們當中
[00:14:48.640 --> 00:14:53.360]  他們連出來香港都未必有車費
[00:14:53.360 --> 00:14:58.000]  誰會去到他們中間關心他們的事?
[00:14:58.000 --> 00:15:01.600]  我們在港島區比較風俗
[00:15:01.600 --> 00:15:05.840]  難道神不關心他們?
[00:15:05.840 --> 00:15:07.840]  各位聽眾,當我們思考一些事情的時候
[00:15:07.840 --> 00:15:08.880]  我們要問一個問題
[00:15:08.880 --> 00:15:12.880]  神的電、方、費不單單是一個建築物
[00:15:12.880 --> 00:15:14.480]  更加是神的國度
[00:15:14.480 --> 00:15:18.320]  要在祂所創造的各處各方
[00:15:18.320 --> 00:15:21.520]  能夠有人認識這位上帝
[00:15:21.520 --> 00:15:24.160]  知道這位上帝是真神
[00:15:24.160 --> 00:15:27.440]  在當中歸入神的國度裏面
[00:15:27.440 --> 00:15:33.360]  聖經勉勵我們要留意這位上帝對我們的吩咐
[00:15:33.360 --> 00:15:34.880]  然後再看反省
[00:15:34.880 --> 00:15:36.000]  提醒我們要反省
[00:15:36.000 --> 00:15:37.120]  反省什麼呢?
[00:15:37.120 --> 00:15:40.560]  大家看第五節
[00:15:40.560 --> 00:15:42.720]  在第五節這樣說
[00:15:42.720 --> 00:15:45.280]  「現在萬君子也和我這樣說
[00:15:45.280 --> 00:15:47.840]  你們要反省自己的行為
[00:15:47.840 --> 00:15:51.120]  你們殺的眾多收割的卻少
[00:15:51.120 --> 00:15:52.720]  你們吃卻吃不飽
[00:15:52.720 --> 00:15:54.480]  你們喝卻喝不足
[00:15:54.480 --> 00:15:57.520]  你們穿衣服卻穿不暖得宮前的
[00:15:57.520 --> 00:16:00.400]  卻把宮前放在破袋裏」
[00:16:00.400 --> 00:16:02.160]  意思就是你放進去
[00:16:02.160 --> 00:16:03.600]  然後怎樣?
[00:16:03.600 --> 00:16:04.960]  全都漏出來
[00:16:04.960 --> 00:16:06.720]  收藏不了
[00:16:06.720 --> 00:16:08.960]  你再看下體經文第九至十一節
[00:16:08.960 --> 00:16:12.000]  是不斷地說同樣的事情
[00:16:12.000 --> 00:16:13.440]  是什麼意思?
[00:16:13.440 --> 00:16:17.600]  「勞苦作功但得不到果效」
[00:16:17.600 --> 00:16:19.680]  又或者你可以說得到一些果效
[00:16:19.680 --> 00:16:22.080]  但是不快樂
[00:16:22.080 --> 00:16:23.760]  沒錯有些成就
[00:16:23.760 --> 00:16:28.160]  但是家庭仍然是不和的
[00:16:28.160 --> 00:16:30.320]  有些機會升職
[00:16:30.320 --> 00:16:31.360]  但是奇怪
[00:16:31.360 --> 00:16:34.160]  為什麼不滿足?
[00:16:34.160 --> 00:16:36.000]  有很多好像有的修成
[00:16:36.000 --> 00:16:40.320]  但是卻得不到當中真正的快樂和滿足
[00:16:40.320 --> 00:16:41.040]  各位靈姐妹
[00:16:41.040 --> 00:16:42.480]  當然我們不需要必然地
[00:16:42.480 --> 00:16:44.720]  將兩件事情連在一起
[00:16:44.720 --> 00:16:45.760]  但是你知道
[00:16:45.760 --> 00:16:48.720]  神是很歡喜我們能夠去侍奉祂
[00:16:48.720 --> 00:16:52.640]  以至祂可以將真正的好處賜給我們
[00:16:52.640 --> 00:16:54.160]  或者你說
[00:16:54.160 --> 00:16:56.080]  什麼神這麼小器的
