
[00:00:00.000 --> 00:00:06.000]  好,頂梓梅平安,我們一起跟大家思想聖經比較長一點
[00:05:22.000 --> 00:05:23.000]  為什麼是單位呢?
[00:05:23.000 --> 00:05:25.000]  因為包括,你看到有斜領
[00:05:25.000 --> 00:05:28.000]  鬼的反應,我們也要理解一下
[00:05:28.000 --> 00:05:31.000]  他們面對大有權柄的新道理
[00:05:31.000 --> 00:05:35.000]  耶穌基督的教導,他們有什麼反應?
[00:05:35.000 --> 00:05:37.000]  我們嘗試用第一身
[00:05:37.000 --> 00:05:41.000]  你試一下思考,你是他,你會做什麼反應呢?
[00:05:41.000 --> 00:05:47.000]  我們很快就來到第一個眾人對主的教導的反應
[00:05:47.000 --> 00:05:51.000]  當時耶穌呼召門徒,上一段經文
[00:05:51.000 --> 00:05:53.000]  傳道的時候
[00:05:53.000 --> 00:05:59.000]  他去到加伯隆,一個經濟貿易的中心
[00:05:59.000 --> 00:06:02.000]  繁榮富庶,自然也充滿罪惡
[00:06:02.000 --> 00:06:04.000]  是羅馬軍事重地
[00:06:04.000 --> 00:06:09.000]  有很多羅馬文化,也有異教的風俗
[00:06:09.000 --> 00:06:13.000]  如果你說去做傳福音,好不好呢?
[00:06:13.000 --> 00:06:16.000]  是不利,還是很多機會,就看你怎麼看
[00:06:16.000 --> 00:06:23.000]  正正是這樣,耶穌的事公的一個核心的開始時間
[00:06:23.000 --> 00:06:24.000]  就是這個地方
[00:06:24.000 --> 00:06:26.000]  會堂聚集,什麼事呢?
[00:06:26.000 --> 00:06:30.000]  在安息日,會堂聚集就是讓散居的地方
[00:06:30.000 --> 00:06:32.000]  未能去聖殿敬拜
[00:06:32.000 --> 00:06:36.000]  在兩約之間開始有的一個模式
[00:06:36.000 --> 00:06:39.000]  好比你今天我們也會在不同地區
[00:06:39.000 --> 00:06:41.000]  有教會,有主日崇拜聚集
[00:06:41.000 --> 00:06:50.000]  猶太人會去學習聖經,祈禱,在那個地方去敬拜
[00:06:50.000 --> 00:06:57.000]  耶穌在經文裡面說,他刻意來到會堂去教師
[00:06:57.000 --> 00:07:01.000]  去教導,宣講他的教導
[00:07:01.000 --> 00:07:06.000]  而有特別的地方就是,眾人對他的教導感到驚訝
[00:07:06.000 --> 00:07:10.000]  因為他教導他們的時候,好仗,但又權柄
[00:07:10.000 --> 00:07:17.000]  對他們來說,好衝擊,他的教導不像一般聽到的律法教師所教導的內容
[00:07:17.000 --> 00:07:21.000]  是有權柄,他們感受到那個教導
[00:07:21.000 --> 00:07:24.000]  這是第一個,眾人對主的教導反應
[00:07:24.000 --> 00:07:29.000]  不是普通的轉述教導,不是安慰心靈雞湯
[00:07:29.000 --> 00:07:33.000]  還是說話好有道理,簡單
[00:07:33.000 --> 00:07:38.000]  他體會了一種不同的地方,但又權柄
[00:07:38.000 --> 00:07:43.000]  我們讀聖經的時候不難理解,為什麼呢?
[00:07:43.000 --> 00:07:49.000]  如果那件事是我轉述的,我講得多精彩呢?
[00:07:49.000 --> 00:07:54.000]  都是轉述而已,我撞車,不過幸好沒事
[00:07:54.000 --> 00:08:00.000]  他而已,不是的,但如果我說我真的在車上滾了幾個彎道
[00:08:00.000 --> 00:08:06.000]  撞到全身受傷,那時候我真的好害怕,想不到什麼,祈禱也不懂
[00:08:06.000 --> 00:08:10.000]  他跟我轉述另一個人說的不同
[00:08:10.000 --> 00:08:15.000]  同樣道理,耶穌在說他的教導神國的道理
[00:08:15.000 --> 00:08:20.000]  他本身就是神,他不是轉述神告訴我的
[00:08:20.000 --> 00:08:25.000]  他說我就是神告訴你的,真理和能力是一張臉
[00:08:25.000 --> 00:08:30.000]  但同一場合,眾人又有另一個反應
[00:08:30.000 --> 00:08:36.000]  不是人,是邪靈的反應
[00:08:36.000 --> 00:08:41.000]  這個時候有一個被污靈附身的人喊叫
[00:08:41.000 --> 00:08:45.000]  他在說話,我相信是污靈說話,不是人
[00:08:45.000 --> 00:08:48.000]  他說:那撒拉人耶穌,我和你有什麼關係?
[00:08:48.000 --> 00:08:52.000]  你來消滅我媽,我知道你是誰,你是神的聖者
[00:08:52.000 --> 00:08:56.000]  污靈、鬼、邪靈的翻譯
[00:08:56.000 --> 00:09:01.000]  還說他是受撒旦統治,為撒旦工作
[00:09:01.000 --> 00:09:06.000]  工作做什麼?引誘人犯罪,背叛神,遠離神
[00:09:06.000 --> 00:09:11.000]  但這個場合也證明他遇到耶穌,沒有什麼能力
[00:09:11.000 --> 00:09:14.000]  受神的限制,他不是無所不能
[00:09:14.000 --> 00:09:20.000]  雖然經文我們知道他會鬼附在人身上,或者令一些人甚至病患
[00:09:20.000 --> 00:09:25.000]  但他在耶穌的時間,很驚恐或懼怕
[00:09:25.000 --> 00:09:30.000]  大家仔細看一看,也挺特別
[00:09:30.000 --> 00:09:37.000]  他說了一連串話,表示什麼狀態,污靈或邪靈
[00:09:37.000 --> 00:09:42.000]  似乎他是害怕,狗吠得越大聲,表示什麼?越害怕
[00:09:42.000 --> 00:09:45.000]  他說了一堆話,你逐句看也知道
[00:09:45.000 --> 00:09:51.000]  那撒拉人耶穌,你不要看輕他,他也有些會說話
[00:09:51.000 --> 00:10:00.000]  那撒拉人也不是很高權位的
[00:10:00.000 --> 00:10:04.000]  一開口就小看你,喂那撒拉人耶穌
[00:10:04.000 --> 00:10:09.000]  然後就哄他,我和你有什麼關係?你來消滅我嗎?
[00:10:09.000 --> 00:10:14.000]  不過你後面的那句才見真相,有矮子
[00:10:14.000 --> 00:10:17.000]  我知道你是誰,你是神的聖者
[00:10:17.000 --> 00:10:22.000]  他有些凶言,有些不好的語氣
[00:10:22.000 --> 00:10:27.000]  你和我有什麼關係,你不要理我
[00:10:27.000 --> 00:10:36.000]  他抱怨擔心,耶穌你來不要搞我,我知你是誰,行了
[00:10:36.000 --> 00:10:38.000]  他承認是聖者
[00:10:38.000 --> 00:10:49.000]  然後耶穌就責備他說,閉嘴,住口,並且吩咐他要從人身上出來
[00:10:49.000 --> 00:10:57.000]  這些與數能詳的神蹟,醫病講鬼的情節我們都知道
[00:10:57.000 --> 00:11:04.000]  但是我們相對少留意,烏靈被吩咐出來之後
[00:11:04.000 --> 00:11:11.000]  27節,大家感到驚奇,第二次在同一經文講到他們的反應
[00:11:11.000 --> 00:11:20.000]  他們驚奇驚訝的原因是摸不清現在眼前在經歷什麼
[00:11:20.000 --> 00:11:24.000]  予以交換意見,他們沒有經歷過
[00:11:24.000 --> 00:11:28.000]  所以他們就再延伸,帶有權柄的新道理
[00:11:28.000 --> 00:11:32.000]  權柄一定是很正面,甚至是從神而來的權柄
[00:11:32.000 --> 00:11:35.000]  因為他們在會堂裡敬拜上帝
[00:11:35.000 --> 00:11:40.000]  而這個權柄是一種新道理,新意思是衝擊他們
[00:11:40.000 --> 00:11:47.000]  很新的經驗也好,或者他們完全不理解的情況
[00:11:47.000 --> 00:11:52.000]  結果他命令烏靈,烏靈聽從他
[00:11:52.000 --> 00:12:01.000]  而這個經歷28節說,耶穌就傳遍了加利利一帶各地區
[00:12:01.000 --> 00:12:05.000]  以前沒有互聯網,我猜也是靠人傳
[00:12:05.000 --> 00:12:07.000]  我相信甚至沒有什麼報紙印刷
[00:12:07.000 --> 00:12:14.000]  但也不要小看,好事和壞事傳遍千里都是靠人
[00:12:14.000 --> 00:12:18.000]  口述當然會有誤差和偏差
[00:12:18.000 --> 00:12:24.000]  但我們留意這個經文的反應,包括那些人很驚訝
[00:12:24.000 --> 00:12:30.000]  這個有權柄的新道理,也不要忽略烏靈的反應
[00:12:30.000 --> 00:12:37.000]  他被主責備就住口,並且主責備他叫他不要宣揚
[00:12:37.000 --> 00:12:41.000]  因為耶穌不需要烏鬼邪靈去做見證
[00:12:41.000 --> 00:12:44.000]  他要自己做見證,或者聖靈做見證
[00:12:44.000 --> 00:12:49.000]  耶穌吩咐離開,同樣和教導的道理一樣
[00:12:49.000 --> 00:12:52.000]  他是直接的,他不是要奉什麼人的名
[00:12:52.000 --> 00:12:55.000]  顯出耶穌的能力這麼大,我們認不認識呢
[00:12:55.000 --> 00:13:04.000]  而眾人驚訝驚奇,以至後面耶穌的傳聞被傳遍的時間
[00:13:04.000 --> 00:13:10.000]  我們記住第一個場景有兩個甚至三個反應
[00:13:10.000 --> 00:13:15.000]  是不是你在其中也會有這樣的反應呢
[00:13:15.000 --> 00:13:19.000]  會驚訝還是只是停留驚訝
[00:13:19.000 --> 00:13:24.000]  沒有像那些門徒,決心放下一切跟隨主
[00:13:24.000 --> 00:13:32.000]  第二個場景在整個聖經的插段
[00:13:32.000 --> 00:13:40.000]  他們離開會堂,耶穌和幾個門徒去到其中的門徒安德烈的家
[00:13:40.000 --> 00:13:46.000]  在西門和安德烈的家,西門的惡母正在發燒
[00:13:46.000 --> 00:13:51.000]  她躺下了,立刻告訴耶穌
[00:13:51.000 --> 00:13:57.000]  耶穌就上前拉著她的手扶著她,燒就退了
[00:13:57.000 --> 00:13:59.000]  就起來服侍她
[00:13:59.000 --> 00:14:02.000]  雖然很簡單,又好像沒什麼特別
[00:14:02.000 --> 00:14:08.000]  但值得大家去看見這個被主醫治好的西門比德的惡母
[00:14:08.000 --> 00:14:12.000]  在同一個安息日的晚上發生的事情
[00:14:12.000 --> 00:14:17.000]  主和門徒探訪的時間,經歷了這件事情
[00:14:17.000 --> 00:14:20.000]  我們可以看見她的反應是怎樣
[00:14:20.000 --> 00:14:23.000]  如果我設計對白,先試一下
[00:14:23.000 --> 00:14:25.000]  不過這不是聖經所說的
[00:14:25.000 --> 00:14:31.000]  西門惡母就說,西門你這個臭小子,帶這麼多人來
[00:14:31.000 --> 00:14:35.000]  又是夫子又是門徒,全部男人當然吃很多
[00:14:35.000 --> 00:14:39.000]  是不是又要我煮又要招呼他,把我弄死了
[00:14:39.000 --> 00:14:42.000]  當然這不是經文所說的
[00:14:42.000 --> 00:14:46.000]  她說她燒退了就起來服侍他們
[00:14:46.000 --> 00:14:49.000]  我們妹妹也會掙扎,有時候生活也會很累
[00:14:49.000 --> 00:14:53.000]  不要搞我了,污名那句話就是我們的對白
[00:14:53.000 --> 00:14:56.000]  耶穌基督你來幹嘛,不要搞我了
[00:14:56.000 --> 00:15:00.000]  但我們知道耶穌基督不是來搞我們,令我們受苦
[00:15:00.000 --> 00:15:08.000]  而是要調轉處境,當然邪靈不是祂要救的,而是要救那個人
[00:15:08.000 --> 00:15:11.000]  今天我們也會在矛盾裡
[00:15:11.000 --> 00:15:15.000]  沒能力,沒得做,又好像不滿足
[00:15:15.000 --> 00:15:22.000]  有一度又會自限,或者很有怨或退縮的狀況
[00:15:22.000 --> 00:15:25.000]  但無論如何,這個西門惡母我覺得很欣賞
[00:15:25.000 --> 00:15:29.000]  雖然她的記載不多,也不算是很特別的人物
[00:15:29.000 --> 00:15:34.000]  但她一定經歷到神,經過主的醫治,她就起來服侍了
[00:15:34.000 --> 00:15:37.000]  接著的場景,一個拉闊一點的場景
[00:15:37.000 --> 00:15:41.000]  已經過了一天了,到日落時分
[00:15:41.000 --> 00:15:45.000]  還沒完的那一天,但很多人來到
[00:15:45.000 --> 00:15:50.000]  在馬克福音刻意記載時間時序,也很有意思
[00:15:50.000 --> 00:15:57.000]  我們看下去,那些眾人將患病和被鬼附的人都來到耶穌那裡
[00:15:57.000 --> 00:16:02.000]  甚至33節,很誇張的,全城的人都聚集在門前
[00:16:02.000 --> 00:16:06.000]  我不確定全城有多少人,但確實是全城的人
[00:16:06.000 --> 00:16:12.000]  耶穌也治好很多患病或被鬼附的人
[00:16:12.000 --> 00:16:19.000]  同樣一個很簡單的記載,呼應上面的被鬼附人的情況
[00:16:19.000 --> 00:16:25.000]  不准那些鬼說話,因為那些邪靈污鬼知道耶穌是誰
[00:16:25.000 --> 00:16:28.000]  我們看見她從早上教導都很累
[00:16:28.000 --> 00:16:32.000]  由驅魔驅鬼,然後又去家裡休息
[00:16:32.000 --> 00:16:35.000]  不過她休息不了,又要治病
[00:16:35.000 --> 00:16:41.000]  她行忠事蹟,相信耶穌的能力已經吸引了很多人來到
[00:16:41.000 --> 00:16:46.000]  特別是那些見證,她真的幫了人
[00:16:46.000 --> 00:16:51.000]  所以全城的人,不知是誇張還是很想說很轟動
[00:16:51.000 --> 00:16:56.000]  全城的人都來到,數量一定很多,去到門前
[00:16:56.000 --> 00:17:00.000]  剛才提到日落時分,大家理解之前是在說什麼時間?
[00:17:00.000 --> 00:17:08.000]  安息日,或者我們理解猶太人計算的一天是由黃昏到第二天的黃昏
[00:17:08.000 --> 00:17:13.000]  所以從星期五日落到星期六日落就完結了
[00:17:13.000 --> 00:17:17.000]  我們知道安息日很多事情不准做
[00:17:17.000 --> 00:17:20.000]  猶太人的律法延伸出來的規矩說
[00:17:20.000 --> 00:17:26.000]  你走路都不行,工作都不行,治病當然都不行
[00:17:26.000 --> 00:17:32.000]  所以他們不是因為耶穌住得很偏僻很難找
[00:17:32.000 --> 00:17:39.000]  而是他們可能也很守一個猶太律法延伸的傳統
[00:17:39.000 --> 00:17:47.000]  要安息日完結,我才找耶穌,幾守規矩
[00:17:47.000 --> 00:17:57.000]  不日聰明的你,多一分智慧有沒有發現耶穌在他們來之前做了什麼事?
[00:17:57.000 --> 00:18:01.000]  治好了誰?西門樂武?
[00:18:01.000 --> 00:18:06.000]  耶穌犯規!傻了,下一章聖經還沒說
[00:18:06.000 --> 00:18:10.000]  耶穌正面去處理安息日的問題
[00:18:10.000 --> 00:18:13.000]  安息日是為人,人不是安息日
[00:18:13.000 --> 00:18:18.000]  原先有的律法延伸守規則有其異議
[00:18:18.000 --> 00:18:24.000]  不過也反映了猶太人守律法認識上帝僵化了
[00:18:24.000 --> 00:18:31.000]  耶穌來到要真正表示福音是怎樣展示
[00:18:31.000 --> 00:18:38.000]  這裡也說到他照樣去治好病患或被鬼附的情況
[00:18:38.000 --> 00:18:43.000]  經文還沒完,雖然這一天好像是我們習慣
[00:18:43.000 --> 00:18:46.000]  天黑就完了一天,睡覺吧
[00:18:46.000 --> 00:18:51.000]  到第二天大清早,天還未亮
[00:18:51.000 --> 00:18:55.000]  耶穌就起來做了一件很重要的事,就是祈禱
[00:18:55.000 --> 00:18:59.000]  大清早未亮去祈禱,人又找不到他
[00:18:59.000 --> 00:19:05.000]  其實這也是很重視耶穌向來的侍奉,生命的榜樣給我們學習
[00:19:05.000 --> 00:19:09.000]  我們每天工作,先門會起身就先做祈禱
[00:19:09.000 --> 00:19:14.000]  甚至你可以抽時間靈修,去求主帶領你那天的工作
[00:19:14.000 --> 00:19:17.000]  那個星期所要面對的事情
[00:19:17.000 --> 00:19:25.000]  所以這個操練,這個禱告也讓耶穌在地上很清楚他的傳道目的
[00:19:25.000 --> 00:19:30.000]  以至有下面經文說,因為當他祈禱的時候
[00:19:30.000 --> 00:19:35.000]  西門同伴找他,找到他就說三十七字話
[00:19:35.000 --> 00:19:39.000]  大家都找你啊,大家想不想像到前文後理
[00:19:39.000 --> 00:19:43.000]  他們是帶著什麼心情去找耶穌
[00:19:43.000 --> 00:19:47.000]  一方面那些人就不斷找耶穌,可能他們就認不出
[00:19:47.000 --> 00:19:54.000]  第二他們知道他們來找耶穌的目的,希望求耶穌幫他們
[00:19:54.000 --> 00:19:59.000]  可能是醫治,可能是講鬼,可能是求幫助
[00:19:59.000 --> 00:20:03.000]  可能全城的人會不會也有些臭熱鬧
[00:20:03.000 --> 00:20:12.000]  門徒帶著一個期望,但是又好像和耶穌的目的有點落差
[00:20:12.000 --> 00:20:16.000]  因為當三十七節,如果我們正常反應
[00:20:16.000 --> 00:20:21.000]  好,我拿了東西就來,去醫治那些人
[00:20:21.000 --> 00:20:24.000]  但三十八節耶穌說什麼
[00:20:24.000 --> 00:20:28.000]  耶穌對他們說,我們去別處,往別處鄉鎮去吧
[00:20:28.000 --> 00:20:32.000]  我也好在那裡傳道,因為我是為者目的而來
[00:20:32.000 --> 00:20:38.000]  你這樣看就覺得耶穌是很冷酷的,沒有人情味
[00:20:38.000 --> 00:20:42.000]  那些人特意找你,又這麼有需要
[00:20:42.000 --> 00:20:47.000]  所以問到後面,耶穌除了傳道,還有醫病和講鬼,他不是
[00:20:47.000 --> 00:20:55.000]  我想這裡門徒的反應對主,甚至他的工作有一個錯誤
[00:20:55.000 --> 00:21:01.000]  我們又想想,如果全城的人都來到,面對大量需要
[00:21:01.000 --> 00:21:05.000]  其實如果我們要理解一個大好機會
[00:21:05.000 --> 00:21:12.000]  門徒有手機,在之前醫病的西門樂武,會堂那些
[00:21:12.000 --> 00:21:18.000]  就馬上剪一條片,放上互聯網
[00:21:18.000 --> 00:21:22.000]  我想,超過十萬的點擊
[00:21:22.000 --> 00:21:26.000]  當然他們人肉宣傳也很厲害
[00:21:26.000 --> 00:21:30.000]  全城人都走來,因為很大需要
[00:21:30.000 --> 00:21:35.000]  如果門徒是好的公關,他就馬上計劃
[00:21:35.000 --> 00:21:40.000]  我們馬上訂紅館,現在要啟德
[00:21:40.000 --> 00:21:46.000]  訂啟德,耶穌辦一個神職醫病大會,可以嗎?
[00:21:46.000 --> 00:21:50.000]  免費入場,我們是非牟利的
[00:21:50.000 --> 00:21:53.000]  不應該收錢,不過收錢也很驚人
[00:21:53.000 --> 00:21:56.000]  全城每人給一元
[00:21:56.000 --> 00:22:01.000]  這個只是想像,但我相信門徒沒有那麼壞
[00:22:01.000 --> 00:22:06.000]  他們只是看到有人病,有人需要,就希望幫到人
[00:22:06.000 --> 00:22:10.000]  他們不是為自己,但無論如何,似乎耶穌想帶出
[00:22:10.000 --> 00:22:15.000]  我原是為這個目的而來,就是他傳道
[00:22:15.000 --> 00:22:20.000]  他不是只懂得行神職,醫好人的人
[00:22:20.000 --> 00:22:24.000]  這是很大的分別
[00:22:24.000 --> 00:22:28.000]  不代表他之後沒有,因為接著三十九節就說他
[00:22:28.000 --> 00:22:33.000]  也繼續有傳道,有講鬼,甚至後面有醫治的事蹟
[00:22:33.000 --> 00:22:37.000]  他的職是讓人認識神的兒子是救主
[00:22:37.000 --> 00:22:40.000]  憐憫人或是怒怒邪惡
[00:22:40.000 --> 00:22:46.000]  所以他就要醫好人,驅趕邪惡勢力的鬼
[00:22:46.000 --> 00:22:49.000]  邪靈附身的事情
[00:22:49.000 --> 00:22:51.000]  這些都是最傷害人的
[00:22:51.000 --> 00:22:55.000]  真正愛人靈魂的生命,希望他們要認識福音
[00:22:55.000 --> 00:22:59.000]  之前說耶穌福音開始就是要人悔改
[00:22:59.000 --> 00:23:03.000]  而不是只停留驚訝,停留反應是
[00:23:03.000 --> 00:23:06.000]  他是很好的道理
[00:23:06.000 --> 00:23:10.000]  這個新道理要改變人的生命
[00:23:10.000 --> 00:23:12.000]  要人經歷不一樣的生命
[00:23:12.000 --> 00:23:15.000]  神看待人的需要是看重的
[00:23:15.000 --> 00:23:19.000]  不是怎樣去為人
[00:23:19.000 --> 00:23:22.000]  但主喜悅神的旨意更重要
[00:23:22.000 --> 00:23:25.000]  不是單單為了人的一些需要
[00:23:25.000 --> 00:23:29.000]  有一個分別,如果不是主的策略也有問題
[00:23:29.000 --> 00:23:33.000]  他來得三十三年,出來傳道三年
[00:23:33.000 --> 00:23:36.000]  你幫得了多少
[00:23:36.000 --> 00:23:43.000]  他的策略,福音的計劃就不是這樣的
[00:23:43.000 --> 00:23:46.000]  他要讓舊恩讓人悔改
[00:23:46.000 --> 00:23:53.000]  相信這個永恆生命的福音,從神而來
[00:23:53.000 --> 00:23:57.000]  所以最後一個場景
[00:23:57.000 --> 00:24:00.000]  也會是另一個值得去想
[00:24:00.000 --> 00:24:03.000]  如果你是他,當然要去想一生
[00:24:03.000 --> 00:24:07.000]  當然不希望我們有麻風或所講的理解
[00:24:07.000 --> 00:24:09.000]  一個皮膚病
[00:24:09.000 --> 00:24:13.000]  我認識的朋友或姐妹間也有些人濕疹
[00:24:13.000 --> 00:24:18.000]  濕疹這個詞或病是很麻煩
[00:24:18.000 --> 00:24:21.000]  又不想用女僱術
[00:24:21.000 --> 00:24:24.000]  皮膚病,其實麻風病是在說
[00:24:24.000 --> 00:24:28.000]  翻譯也是在說各種各樣的皮膚病
[00:24:28.000 --> 00:24:31.000]  甚至是有傳染性的
[00:24:31.000 --> 00:24:34.000]  他說有一個這樣的病人來找耶穌
[00:24:34.000 --> 00:24:36.000]  跪下懇求說
[00:24:36.000 --> 00:24:40.000]  耶穌你如果願意一定能夠使我潔淨
[00:24:40.000 --> 00:24:44.000]  這裡看到他很賤
[00:24:44.000 --> 00:24:45.000]  為什麼他這麼賤
[00:24:45.000 --> 00:24:47.000]  大家去理解一下
[00:24:47.000 --> 00:24:50.000]  麻風病人,如果你還記得
[00:24:50.000 --> 00:24:53.000]  就算說有傳染性的皮膚病
[00:24:53.000 --> 00:24:56.000]  也是一個很麻煩的病
[00:24:56.000 --> 00:24:59.000]  你還沒記,十三章十四章有記載
[00:24:59.000 --> 00:25:03.000]  他向耶穌求醫治說如果你願意
[00:25:03.000 --> 00:25:05.000]  為什麼要強調呢
[00:25:05.000 --> 00:25:07.000]  如果他知道耶穌是職
[00:25:07.000 --> 00:25:09.000]  他有能力求耶穌
[00:25:09.000 --> 00:25:11.000]  耶穌你醫治好我吧
[00:25:11.000 --> 00:25:14.000]  就不用說如果你願意
[00:25:14.000 --> 00:25:16.000]  似乎他沒有信心
