
[00:00:00.000 --> 00:00:07.600]  我們今天會從三個角度思考聖靈充滿的訊息
[00:09:47.000 --> 00:09:49.600]  不要參與暗煤無益的事情
[00:09:49.600 --> 00:09:50.600]  這裡所說的
[00:09:50.600 --> 00:09:54.600]  正是一些沒有果效的事情
[00:09:54.600 --> 00:09:55.600]  你做了之後
[00:09:55.600 --> 00:09:58.400]  是沒有價值、沒有意義、沒有果效的
[00:09:58.400 --> 00:10:00.600]  因此浪費了你的生命
[00:10:00.600 --> 00:10:02.800]  浪費了你的時間
[00:10:02.800 --> 00:10:04.000]  有人說
[00:10:04.000 --> 00:10:04.800]  沒錯
[00:10:04.800 --> 00:10:06.800]  我們的時間就是我們的生命
[00:10:06.800 --> 00:10:08.200]  浪費了之後
[00:10:08.200 --> 00:10:11.000]  就是虛耗了生命
[00:10:11.000 --> 00:10:13.200]  你人生有多長有多短
[00:10:13.200 --> 00:10:14.600]  你不會知道
[00:10:14.600 --> 00:10:20.200]  但你要把握機會去行善的事
[00:10:20.200 --> 00:10:21.400]  剛剛早前是重陽節
[00:10:21.400 --> 00:10:24.200]  大家有機會會去掃墓
[00:10:24.200 --> 00:10:27.600]  去懷念一些先人、一些親人
[00:10:27.600 --> 00:10:31.600]  我自己也有去探望我自己的妹妹
[00:10:31.600 --> 00:10:33.400]  我的妹妹有些人會知道
[00:10:33.400 --> 00:10:35.000]  在她四十歲的時候
[00:10:35.000 --> 00:10:37.200]  癌症過世
[00:10:37.200 --> 00:10:39.600]  這次當我去到她墓前的時候
[00:10:39.600 --> 00:10:43.600]  我突然留意到在她墳墓的兩邊
[00:10:43.600 --> 00:10:47.000]  都是一些很年輕的女士
[00:10:47.000 --> 00:10:50.200]  一位是三十五歲
[00:10:50.200 --> 00:10:53.400]  一位是四十一歲
[00:10:53.400 --> 00:10:57.400]  我的妹妹過世的時候是四十歲
[00:10:57.400 --> 00:11:00.600]  三十五、四十、四十一
[00:11:00.600 --> 00:11:04.400]  都是她們的丈夫幫她們納妃
[00:11:04.400 --> 00:11:06.200]  當時有一種很特別的感受
[00:11:06.200 --> 00:11:08.600]  為什麼都是這麼年輕呢?
[00:11:08.600 --> 00:11:09.800]  突然站在那裡的時候
[00:11:09.800 --> 00:11:11.600]  有一位姐妹經過
[00:11:11.600 --> 00:11:13.400]  她就跟我招手
[00:11:13.400 --> 00:11:15.400]  像施牧師一樣
[00:11:15.400 --> 00:11:16.800]  接著她就說
[00:11:16.800 --> 00:11:22.000]  我去下面探望我的丈夫
[00:11:22.000 --> 00:11:26.200]  同樣是年輕人在當中過世
[00:11:26.200 --> 00:11:29.200]  有時候在當中會體會到生命的長短
[00:11:29.200 --> 00:11:31.200]  不是你能夠控制
[00:11:31.200 --> 00:11:34.400]  你不會預知有多長多短
[00:11:34.400 --> 00:11:36.200]  但聖經只是不斷鼓勵我們
[00:11:36.200 --> 00:11:39.200]  因為現今的世代邪惡
[00:11:39.200 --> 00:11:42.200]  很容易會將你的生命虛耗掉
[00:11:42.200 --> 00:11:44.000]  很容易就會過去了
[00:11:44.000 --> 00:11:47.800]  而是沒有價值的事情就會出現
[00:11:47.800 --> 00:11:52.400]  大家都會知道在很多不同的發展城市
[00:11:52.400 --> 00:11:55.400]  娛樂事業是很重要的事業
[00:11:55.400 --> 00:11:58.200]  在美國一年的娛樂事業
[00:11:58.200 --> 00:12:03.200]  是幾百億美金的大型事業
[00:12:03.200 --> 00:12:06.800]  是賺大錢的一些活動
[00:12:06.800 --> 00:12:07.800]  而在香港
[00:12:07.800 --> 00:12:12.200]  譬如大家剛剛過了萬聖節
[00:12:12.200 --> 00:12:15.400]  我們常常會講及當中很多邪惡的事情
[00:12:15.400 --> 00:12:19.600]  但你會發覺商鋪越來越多有關的產品
[00:12:19.600 --> 00:12:24.400]  當然可能你穿著蜘蛛俠的衣服
[00:12:24.400 --> 00:12:25.800]  可能無雙戴亞
[00:12:25.800 --> 00:12:27.600]  但很多很奇怪
[00:12:27.600 --> 00:12:31.400]  甚至邪惡的商品在當中出售
[00:12:31.400 --> 00:12:34.200]  當然或者你說很多人叫你去海洋公園
[00:12:34.200 --> 00:12:36.200]  想看看那裡的環境如何
[00:12:36.200 --> 00:12:37.800]  很吸引
[00:12:37.800 --> 00:12:39.600]  沒錯商人用很多不同的方式
[00:12:39.600 --> 00:12:42.200]  嘗試來吸引你玩一些活動
[00:12:42.200 --> 00:12:45.800]  但那些活動你知道對你無益
[00:12:45.800 --> 00:12:47.600]  只會虛耗你的時間
[00:12:47.600 --> 00:12:52.000]  甚至帶給你很多的傷害
[00:12:52.000 --> 00:12:53.400]  而你看看聖經提及
[00:12:53.400 --> 00:12:55.200]  你見到前面所講
[00:12:55.200 --> 00:12:57.600]  他說你們要小心
[00:12:57.600 --> 00:13:00.600]  聖經說要把握時機
[00:13:00.600 --> 00:13:03.600]  因為這時代邪惡
[00:13:03.600 --> 00:13:04.600]  要把握時機
[00:13:04.600 --> 00:13:08.200]  盡量把握每一個行義、行善的機會
[00:13:08.200 --> 00:13:15.200]  因為這是你世上最能夠產生生命果子的時間
[00:13:15.200 --> 00:13:16.400]  聖經節目我這樣說
[00:13:16.400 --> 00:13:19.000]  並不是說聖經叫我們不要休息
[00:13:19.000 --> 00:13:20.200]  聖經只是提醒我們
[00:13:20.200 --> 00:13:25.400]  要盡量盡用神給你行善的機會
[00:13:25.400 --> 00:13:29.400]  把握機會去做良善的事情
[00:13:29.400 --> 00:13:31.400]  因為這也是你領受聖靈的同在
[00:13:31.400 --> 00:13:35.200]  一個很重要的基本條件
[00:13:35.200 --> 00:13:37.200]  如果大家留心
[00:13:37.200 --> 00:13:38.600]  在聖經傳道書第十一節
[00:13:38.600 --> 00:13:41.800]  我們很多青少年弟兄姐妹都常常提及
[00:13:41.800 --> 00:13:43.200]  最近我看到一篇文章
[00:13:43.200 --> 00:13:44.600]  是講這節的經文
[00:13:44.600 --> 00:13:48.000]  但它只是講這節經文前面的第一部分
[00:13:48.000 --> 00:13:50.000]  就是十一章第九節的第一部分
[00:13:50.000 --> 00:13:51.800]  大家不用翻
[00:13:51.800 --> 00:13:53.400]  它說:你們青少年人
[00:13:53.400 --> 00:13:56.400]  你們可以使你的心寬暢
[00:13:56.400 --> 00:13:58.600]  行你所願行的
[00:13:58.600 --> 00:14:01.200]  看你所愛看的
[00:14:01.200 --> 00:14:03.600]  很多人看完這篇經文的部分之後
[00:14:03.600 --> 00:14:04.800]  很高興
[00:14:04.800 --> 00:14:06.800]  聖經告訴我們
[00:14:06.800 --> 00:14:08.400]  去做你喜歡做的
[00:14:08.400 --> 00:14:10.200]  看你喜歡看的
[00:14:10.200 --> 00:14:13.200]  最高的標準就是我喜歡
[00:14:13.200 --> 00:14:16.800]  我就可以做、可以看、可以寬暢
[00:14:16.800 --> 00:14:20.600]  但這篇文章沒有提及接著那句話
[00:14:20.600 --> 00:14:22.200]  聖經接著說
[00:14:22.200 --> 00:14:28.200]  「卻知道為這一切神必審問」
[00:14:28.200 --> 00:14:30.800]  沒錯,你可以有娛樂、有休息
[00:14:30.800 --> 00:14:33.200]  基督徒都是一個正常人
[00:14:33.200 --> 00:14:35.200]  都會需要休息的機會
[00:14:35.200 --> 00:14:39.800]  但你知道何時你過了節制的界線
[00:14:39.800 --> 00:14:41.400]  在那個情況下
[00:14:41.400 --> 00:14:42.800]  帶來的問題
[00:14:42.800 --> 00:14:45.200]  神要審問
[00:14:45.200 --> 00:14:47.000]  聖經第二方面提醒
[00:14:47.000 --> 00:14:50.600]  要留意把握時機
[00:14:50.600 --> 00:14:52.000]  去行善
[00:14:52.000 --> 00:14:54.200]  因為這個時代邪惡
[00:14:54.200 --> 00:14:56.000]  我們再看第三方面
[00:14:56.000 --> 00:14:58.400]  第十七節再看
[00:14:58.400 --> 00:15:01.800]  我請大家一起讀讀十七和十八這兩節
[00:15:01.800 --> 00:15:04.800]  「因此不要作糊塗人
[00:15:04.800 --> 00:15:08.200]  要明白什麼是主的旨意
[00:15:08.200 --> 00:15:09.800]  不要追走
[00:15:09.800 --> 00:15:13.000]  追走能使人放蕩亂性
[00:15:13.000 --> 00:15:16.200]  卻要被聖靈充滿」
[00:15:16.200 --> 00:15:18.000]  聖經第三方面提到
[00:15:18.000 --> 00:15:20.600]  不要作糊塗人
[00:15:20.600 --> 00:15:23.000]  要明白主的旨意是什麼
[00:15:23.000 --> 00:15:24.800]  要能夠被聖靈充滿
[00:15:24.800 --> 00:15:26.000]  要留心
[00:15:26.000 --> 00:15:29.000]  常常要明白主的旨意是什麼
[00:15:29.000 --> 00:15:32.200]  怎樣明白主的旨意呢?
[00:15:32.200 --> 00:15:35.400]  要常常給自己有機會
[00:15:35.400 --> 00:15:37.800]  小心去認識聖經
[00:15:37.800 --> 00:15:39.800]  你如果不認識聖經
[00:15:39.800 --> 00:15:43.200]  你不會真的明白神的旨意
[00:15:43.200 --> 00:15:45.600]  我最近見到一位牧者
[00:15:45.600 --> 00:15:47.400]  我很尊敬牧者
[00:15:47.400 --> 00:15:50.400]  他本身是熟讀聖經的人
[00:15:50.400 --> 00:15:54.200]  他跟我說最近是人生最低潮的時間
[00:15:54.200 --> 00:15:56.000]  但他立即告訴我
[00:15:56.000 --> 00:15:57.400]  我很感謝神
[00:15:57.400 --> 00:15:59.600]  這段時間我讀詩篇二十三篇
[00:15:59.600 --> 00:16:02.400]  給我很多新鮮的亮光
[00:16:02.400 --> 00:16:05.400]  很多深刻的體會
[00:16:05.400 --> 00:16:07.800]  很多人都識念詩篇二十三篇
[00:16:07.800 --> 00:16:09.400]  但覺得太熟了
[00:16:09.400 --> 00:16:11.800]  已經沒有新意了
[00:16:11.800 --> 00:16:13.600]  但對一個熟神的人來說
[00:16:13.600 --> 00:16:16.200]  當他小心在不同的經歷當中
[00:16:16.200 --> 00:16:20.600]  去深究認真學神的話
[00:16:20.600 --> 00:16:24.400]  神給他盡心和新鮮的領受
[00:16:24.400 --> 00:16:25.200]  各位弟兄姊妹
[00:16:25.200 --> 00:16:28.200]  這個世代有很多活動會吸引你的心
[00:16:28.200 --> 00:16:33.200]  但你警覺著要留心明白神的話
[00:16:33.200 --> 00:16:34.600]  當然明白神的旨意同時
[00:16:34.600 --> 00:16:36.600]  牽涉到一些個人的事
[00:16:36.600 --> 00:16:39.600]  譬如說你自己在想應否轉一份工作
[00:16:39.600 --> 00:16:42.400]  譬如你在想應否參加一個課程
[00:16:42.400 --> 00:16:44.600]  應否結婚等等
[00:16:44.600 --> 00:16:45.800]  到了這些時候
[00:16:45.800 --> 00:16:47.400]  你不會見到聖經打開的時候
[00:16:47.400 --> 00:16:50.400]  告訴你應該結婚
[00:16:50.400 --> 00:16:53.800]  或者你應該不要轉工作
[00:16:53.800 --> 00:16:55.400]  聖經沒有這樣說
[00:16:55.400 --> 00:16:57.600]  但你知道在這些情況下
[00:16:57.600 --> 00:17:00.000]  你要很小心祈禱
[00:17:00.000 --> 00:17:02.800]  求問神祂的帶領
[00:17:02.800 --> 00:17:06.000]  默想經文雖然沒有直接指出怎樣做
[00:17:06.000 --> 00:17:08.000]  但神會透過不同的經文
[00:17:08.000 --> 00:17:10.600]  讓你明白祂的心意
[00:17:10.600 --> 00:17:12.600]  不只是嘗試去研讀
[00:17:12.600 --> 00:17:15.200]  更加去小心默想
[00:17:15.200 --> 00:17:17.200]  你也留心去問一些弟兄姊妹
[00:17:17.200 --> 00:17:18.600]  一些你信任的人
[00:17:18.600 --> 00:17:19.800]  他們的意見
[00:17:19.800 --> 00:17:22.400]  尋求別人的印證
[00:17:22.400 --> 00:17:24.400]  不要做愚昧人
[00:17:24.400 --> 00:17:29.800]  這個世界太多生命裡是愚昧的人
[00:17:29.800 --> 00:17:32.200]  屬神的人要做聰明人
[00:17:32.200 --> 00:17:35.800]  要明白主的旨意如何
[00:17:35.800 --> 00:17:37.000]  在那時候
[00:17:37.000 --> 00:17:41.600]  你才能領受神給你的聖靈的工作
[00:17:41.600 --> 00:17:43.000]  你再看的時候
[00:17:43.000 --> 00:17:43.800]  我想提醒大家
[00:17:43.800 --> 00:17:48.200]  你去看後面的哥羅西書
[00:17:48.200 --> 00:17:49.800]  三章十六節
[00:17:49.800 --> 00:17:52.000]  聖經有很多好的三章十六節
[00:17:52.000 --> 00:17:57.800]  哥羅西書三章十六節這樣說
[00:17:57.800 --> 00:18:00.200]  「你們要讓基督的道
[00:18:00.200 --> 00:18:03.400]  豐豐富富地住在你們心裡
[00:18:03.400 --> 00:18:05.600]  以各用的智慧彼此教導
[00:18:05.600 --> 00:18:07.000]  互相勸誡
[00:18:07.000 --> 00:18:08.800]  用詩章聖詩靈歌
[00:18:08.800 --> 00:18:11.400]  懷著感恩的心歌頌神」等等
[00:18:11.400 --> 00:18:12.600]  一路說
[00:18:12.600 --> 00:18:15.000]  這段經文和二弗所書剛才的經文
[00:18:15.000 --> 00:18:17.000]  是平行的經文
[00:18:17.000 --> 00:18:20.000]  但哥羅西書沒有提及聖靈充滿
[00:18:20.000 --> 00:18:21.600]  但有提及的是
[00:18:21.600 --> 00:18:23.200]  你們用各用的智慧
[00:18:23.200 --> 00:18:24.200]  各用的方法
[00:18:24.200 --> 00:18:25.400]  讓基督的道理
[00:18:25.400 --> 00:18:29.800]  豐豐富富地存在你們的心裡
[00:18:29.800 --> 00:18:30.600]  突然我們發覺
[00:18:30.600 --> 00:18:33.600]  保羅有一個很清楚的信念
[00:18:33.600 --> 00:18:36.000]  大家有沒有留意到兩方面
