
[00:00:00.000 --> 00:00:04.000]  各位族內的弟兄姊妹
[00:05:35.000 --> 00:05:38.000]  在寶座半鮮明的時候
[00:05:38.000 --> 00:05:41.000]  那些接受寶座的人
[00:05:41.000 --> 00:05:45.000]  在寶座前順服敬拜的人
[00:05:45.000 --> 00:05:49.000]  是出非常寶貴的人
[00:05:49.000 --> 00:05:52.000]  就讓我們想到在歷代之上
[00:05:52.000 --> 00:05:54.000]  十二章第一節
[00:05:54.000 --> 00:05:58.000]  那裡說大魏逃避騷惱的時候
[00:05:58.000 --> 00:06:00.000]  受逼迫的時候
[00:06:00.000 --> 00:06:02.000]  還沒有做王的時候
[00:06:02.000 --> 00:06:05.000]  還在喜格拉這個地方的時候
[00:06:05.000 --> 00:06:09.000]  有許多勇士聚集到他那裡去
[00:06:09.000 --> 00:06:10.000]  幫助他
[00:06:10.000 --> 00:06:11.000]  為他作戰
[00:06:11.000 --> 00:06:13.000]  擁護他
[00:06:13.000 --> 00:06:15.000]  在他們的心目中
[00:06:15.000 --> 00:06:19.000]  大魏是耶和華所卷宣
[00:06:19.000 --> 00:06:21.000]  所高麗的君王
[00:06:21.000 --> 00:06:26.000]  當時大魏的王權還沒有建立起來
[00:06:26.000 --> 00:06:28.000]  他的寶座還沒有顯明
[00:06:28.000 --> 00:06:30.000]  但是這些人
[00:06:30.000 --> 00:06:32.000]  帶著心心
[00:06:32.000 --> 00:06:34.000]  接受了耶和華的話
[00:06:34.000 --> 00:06:37.000]  他們放下自己的一切
[00:06:37.000 --> 00:06:41.000]  來擁護大魏
[00:06:41.000 --> 00:06:44.000]  這是使大魏最得安慰
[00:06:44.000 --> 00:06:46.000]  最得孤立的
[00:06:46.000 --> 00:06:51.000]  這些人後來配和他同得榮耀
[00:06:51.000 --> 00:06:55.000]  如果當時大魏的王位已經顯明瞭
[00:06:55.000 --> 00:06:57.000]  那麼當然會有很多的人來
[00:06:57.000 --> 00:07:00.000]  大家爭著來
[00:07:00.000 --> 00:07:03.000]  但是王位沒有顯明的時候
[00:07:03.000 --> 00:07:05.000]  那些肯來的人
[00:07:05.000 --> 00:07:06.000]  是有信心的
[00:07:06.000 --> 00:07:08.000]  是愛大魏的
[00:07:08.000 --> 00:07:10.000]  是奉獻
[00:07:10.000 --> 00:07:12.000]  是付代價
[00:07:12.000 --> 00:07:14.000]  這些人後來
[00:07:14.000 --> 00:07:16.000]  配和大魏
[00:07:16.000 --> 00:07:18.000]  一同作王
[00:07:18.000 --> 00:07:20.000]  今天
[00:07:20.000 --> 00:07:23.000]  在基督的寶座還是半顯明的時候
[00:07:23.000 --> 00:07:25.000]  我們的表現如何
[00:07:25.000 --> 00:07:27.000]  我們的反應如何
[00:07:27.000 --> 00:07:29.000]  我們是不是願意
[00:07:29.000 --> 00:07:32.000]  為了基督的寶座付代價
[00:07:32.000 --> 00:07:37.000]  我們今天是不是有順服的態度
[00:07:37.000 --> 00:07:39.000]  我們今天在哪裡
[00:07:39.000 --> 00:07:42.000]  是擁在基督為王嗎
[00:07:42.000 --> 00:07:44.000]  是站在他的周圍嗎
[00:07:44.000 --> 00:07:47.000]  是現場我們從他領受的一切
[00:07:47.000 --> 00:07:53.000]  來造成他的王位嗎
[00:07:53.000 --> 00:07:55.000]  這是很重要
[00:07:55.000 --> 00:07:58.000]  很嚴虛的一個問題
[00:07:58.000 --> 00:08:00.000]  讓我們早早地
[00:08:00.000 --> 00:08:02.000]  早早地
[00:08:02.000 --> 00:08:05.000]  接受基督的王權
[00:08:05.000 --> 00:08:11.000]  這樣我們將來可以和基督一同作王
[00:08:11.000 --> 00:08:13.000]  今天早上
[00:08:13.000 --> 00:08:15.000]  我們開始看
[00:08:15.000 --> 00:08:18.000]  得勝的生命的第三點
[00:08:18.000 --> 00:08:21.000]  是在我們的講義裡面所寫明的
[00:08:21.000 --> 00:08:25.000]  就是在七個教會裡面的得勝者
[00:08:25.000 --> 00:08:31.000]  記載在西十六第二章和第三章裡面
[00:08:31.000 --> 00:08:37.000]  每一個教會裡面都有得勝的多瑪寶貴
[00:08:37.000 --> 00:08:41.000]  在聖經裡面有四條線
[00:08:41.000 --> 00:08:44.000]  橫弦柱的四條線
[00:08:44.000 --> 00:08:48.000]  貫穿在全部的聖經裡面
[00:08:48.000 --> 00:08:51.000]  由開始到末了
[00:08:51.000 --> 00:08:54.000]  從創世紀到西十六
[00:08:54.000 --> 00:08:58.000]  第一條線是紅色的線
[00:08:58.000 --> 00:09:01.000]  舊俗的線
[00:09:01.000 --> 00:09:04.000]  高揚的絕
[00:09:04.000 --> 00:09:06.000]  這一個紅色的線
[00:09:06.000 --> 00:09:12.000]  貫穿在全部的舊恩的計劃裡面
[00:09:12.000 --> 00:09:14.000]  非常的明顯
[00:09:14.000 --> 00:09:18.000]  從來沒有中斷
[00:09:18.000 --> 00:09:22.000]  第二條線是金色的線
[00:09:22.000 --> 00:09:24.000]  就是信心的線
[00:09:24.000 --> 00:09:27.000]  紅色的線是神的作為
[00:09:27.000 --> 00:09:32.000]  金色的線是人對神的作為的響應
[00:09:32.000 --> 00:09:36.000]  我們用金色來代表信心很恰當
[00:09:36.000 --> 00:09:39.000]  金色是金字的顏色
[00:09:39.000 --> 00:09:43.000]  受過十年仍然站得住的信心
[00:09:43.000 --> 00:09:45.000]  比金字更寶貴
[00:09:45.000 --> 00:09:48.000]  如金的信心
[00:09:48.000 --> 00:09:51.000]  受得起活練的信心
[00:09:51.000 --> 00:09:57.000]  這條金色的線也是貫通貫穿在全部的聖經裡面
[00:09:57.000 --> 00:09:59.000]  在每一個十二裡面
[00:09:59.000 --> 00:10:02.000]  都有大有信心的人
[00:10:02.000 --> 00:10:04.000]  都有信心的為人
[00:10:04.000 --> 00:10:06.000]  信心的英雄
[00:10:06.000 --> 00:10:08.000]  神的計劃
[00:10:08.000 --> 00:10:12.000]  透過這些人得以完成
[00:10:12.000 --> 00:10:14.000]  第三條線
[00:10:14.000 --> 00:10:18.000]  我們可以把它叫做銀色的線
[00:10:18.000 --> 00:10:20.000]  金銀的銀
[00:10:20.000 --> 00:10:22.000]  銀色的線
[00:10:22.000 --> 00:10:25.000]  為什麼把它叫做銀色的線呢?
[00:10:25.000 --> 00:10:32.000]  根據明書記第三章45節到48節
[00:10:32.000 --> 00:10:33.000]  在那裡祈禱
[00:10:33.000 --> 00:10:38.000]  銀子與奉獻有關
[00:10:38.000 --> 00:10:44.000]  所以我們用銀色來代表奉獻的獻
[00:10:44.000 --> 00:10:46.000]  在歷史歷代裡面
[00:10:46.000 --> 00:10:49.000]  有多少奉獻的人
[00:10:49.000 --> 00:10:52.000]  把自己交在祖的手中
[00:10:52.000 --> 00:10:54.000]  得到祖的使用
[00:10:54.000 --> 00:10:55.000]  完全的奉獻
[00:10:55.000 --> 00:10:58.000]  沒有保留的奉獻
[00:10:58.000 --> 00:11:00.000]  第四條線
[00:11:00.000 --> 00:11:01.000]  是白色的線
[00:11:01.000 --> 00:11:05.000]  就是得勝者的線
[00:11:05.000 --> 00:11:08.000]  在十十六第二章
[00:11:08.000 --> 00:11:09.000]  我們看見
[00:11:09.000 --> 00:11:13.000]  主向畢加摩的教會裡面
[00:11:13.000 --> 00:11:17.000]  得勝的弟兄姊妹這樣說
[00:11:17.000 --> 00:11:20.000]  第二章第17節
[00:11:20.000 --> 00:11:22.000]  得勝的
[00:11:22.000 --> 00:11:25.000]  我必將了銀藏的瑪納賜給他
[00:11:25.000 --> 00:11:27.000]  並賜給他一塊白石
[00:11:27.000 --> 00:11:30.000]  石上寫著心靈
[00:11:30.000 --> 00:11:36.000]  白色的石頭賜給那得勝的基督徒
[00:11:36.000 --> 00:11:39.000]  白色代表得勝
[00:11:39.000 --> 00:11:44.000]  又在第三章第五節
[00:11:44.000 --> 00:11:48.000]  主向撒迪裡面得勝的弟兄姊妹說
[00:11:48.000 --> 00:11:49.000]  凡得勝的
[00:11:49.000 --> 00:11:53.000]  必這樣穿白衣與我同行
[00:11:53.000 --> 00:11:54.000]  得勝的
[00:11:54.000 --> 00:11:55.000]  得白石
[00:11:55.000 --> 00:11:56.000]  得勝的
[00:11:56.000 --> 00:11:57.000]  穿白衣
[00:11:57.000 --> 00:12:00.000]  白色是得勝的顏色
[00:12:00.000 --> 00:12:01.000]  好像當日
[00:12:01.000 --> 00:12:06.000]  就是古代的羅馬的軍隊開選的時候
[00:12:06.000 --> 00:12:09.000]  得勝的將軍穿了白衣
[00:12:09.000 --> 00:12:12.000]  有開選的遊行
[00:12:12.000 --> 00:12:16.000]  在羅馬的大街上
[00:12:16.000 --> 00:12:18.000]  白色的線
[00:12:18.000 --> 00:12:20.000]  也是何等的寶貴
[00:12:20.000 --> 00:12:22.000]  歷史歷代以來
[00:12:22.000 --> 00:12:25.000]  雖然有很多軟弱退後
[00:12:25.000 --> 00:12:27.000]  失敗的基督徒
[00:12:27.000 --> 00:12:30.000]  但是同時也有許許多多
[00:12:30.000 --> 00:12:31.000]  剛強的
[00:12:31.000 --> 00:12:32.000]  得勝的
[00:12:32.000 --> 00:12:33.000]  有力的
[00:12:33.000 --> 00:12:36.000]  張獻身的作為的基督徒
[00:12:36.000 --> 00:12:39.000]  神的能力在他們身上彰顯
[00:12:39.000 --> 00:12:41.000]  神的榮耀的勝利
[00:12:41.000 --> 00:12:43.000]  在他們身上鮮明
[00:12:43.000 --> 00:12:46.000]  神用了他們
[00:12:46.000 --> 00:12:51.000]  這些人是教會的柱子
[00:12:51.000 --> 00:12:53.000]  在壓力之下
[00:12:53.000 --> 00:12:55.000]  在困難之中
[00:12:55.000 --> 00:12:57.000]  在逼迫之內
[00:12:57.000 --> 00:13:00.000]  得到神的使用
[00:13:00.000 --> 00:13:03.000]  做了神手中的器皿
[00:13:03.000 --> 00:13:06.000]  我們讀這兩章裡面
[00:13:06.000 --> 00:13:10.000]  七個教會裡面的得勝者的時候
[00:13:10.000 --> 00:13:12.000]  我們有什麼感覺
[00:13:12.000 --> 00:13:14.000]  我們正是科目
[00:13:14.000 --> 00:13:19.000]  我們能夠列在他們當中
[00:13:19.000 --> 00:13:24.000]  我們也能夠被算為得勝的信徒
[00:13:24.000 --> 00:13:26.000]  我們是失敗的信徒
[00:13:26.000 --> 00:13:28.000]  還是得勝的信徒
[00:13:28.000 --> 00:13:30.000]  主光照我們的心
[00:13:30.000 --> 00:13:32.000]  如果我們發現自己的可憐
[00:13:32.000 --> 00:13:33.000]  自己的失敗
[00:13:33.000 --> 00:13:35.000]  自己的軟弱
[00:13:35.000 --> 00:13:37.000]  自己的無能
[00:13:37.000 --> 00:13:39.000]  求主在這個夏令會裡面
[00:13:39.000 --> 00:13:41.000]  給我們一個新的追求
[00:13:41.000 --> 00:13:43.000]  一個新的感受
[00:13:43.000 --> 00:13:45.000]  一個新的推動
[00:13:45.000 --> 00:13:47.000]  讓我們靠著主的恩典
[00:13:47.000 --> 00:13:49.000]  願意加入
[00:13:49.000 --> 00:13:53.000]  投入得勝者的行列
[00:13:53.000 --> 00:13:55.000]  我們看這七個教會裡面
[00:13:55.000 --> 00:13:58.000]  得勝的人是得勝了什麼
[00:13:58.000 --> 00:14:02.000]  在什麼事上得勝
[00:14:02.000 --> 00:14:05.000]  在依附說的教會裡面
[00:14:05.000 --> 00:14:07.000]  我們先看第七節的話
[00:14:07.000 --> 00:14:09.000]  二章七節
[00:14:09.000 --> 00:14:12.000]  聖靈向眾教會所說的話
[00:14:12.000 --> 00:14:15.000]  凡有耳的就應當聽
[00:14:15.000 --> 00:14:16.000]  得勝的
[00:14:16.000 --> 00:14:18.000]  我必將神樂園中
[00:14:18.000 --> 00:14:20.000]  生命樹的果子
[00:14:20.000 --> 00:14:23.000]  賜給他吃
[00:14:23.000 --> 00:14:25.000]  得勝的
[00:14:25.000 --> 00:14:27.000]  得到樂園中
[00:14:27.000 --> 00:14:29.000]  生命樹上的果子
[00:14:29.000 --> 00:14:33.000]  那就是豐盛的生命
[00:14:33.000 --> 00:14:36.000]  這是得勝者的獎賞
[00:14:36.000 --> 00:14:38.000]  豐盛的生命
[00:14:38.000 --> 00:14:40.000]  那麼我們要問
[00:14:40.000 --> 00:14:42.000]  誰得到豐盛的生命
[00:14:42.000 --> 00:14:45.000]  為什麼得到了這個獎賞
[00:14:45.000 --> 00:14:47.000]  上文告訴我們
[00:14:47.000 --> 00:14:51.000]  就是那些勝過了一切的男主
[00:14:51.000 --> 00:14:55.000]  飽受他們祈出的愛心的人
[00:14:55.000 --> 00:14:57.000]  在依附說的教會裡面
[00:14:57.000 --> 00:14:58.000]  有一種情形
[00:14:58.000 --> 00:15:00.000]  原來愛主的人
[00:15:00.000 --> 00:15:04.000]  漸漸冷淡退後
[00:15:04.000 --> 00:15:05.000]  在這個時候主
[00:15:05.000 --> 00:15:08.000]  向他們發出一個呼聲
[00:15:08.000 --> 00:15:10.000]  有一件事我要責備你
[00:15:10.000 --> 00:15:12.000]  我要提醒你
[00:15:12.000 --> 00:15:16.000]  就是你離去了祈出的愛心
[00:15:16.000 --> 00:15:19.000]  如果有人親愛
[00:15:19.000 --> 00:15:21.000]  在得回祈出的愛心
[00:15:21.000 --> 00:15:24.000]  恢復祈出愛主愛人的心
[00:15:24.000 --> 00:15:26.000]  這一個人
[00:15:26.000 --> 00:15:28.000]  要承受豐盛的生命
[00:15:28.000 --> 00:15:30.000]  在神的樂園中
[00:15:30.000 --> 00:15:34.000]  享受生命樹上的果子
[00:15:34.000 --> 00:15:36.000]  祈出的愛
[00:15:36.000 --> 00:15:39.000]  就是初愛
[00:15:39.000 --> 00:15:41.000]  就是First Love
[00:15:41.000 --> 00:15:43.000]  這個初字
[00:15:43.000 --> 00:15:45.000]  在時間上表示在先
[00:15:45.000 --> 00:15:49.000]  在程度上表示第一
[00:15:49.000 --> 00:15:53.000]  兩樣的意思都包裹在裡面
[00:15:53.000 --> 00:15:55.000]  依附說的教會
[00:15:55.000 --> 00:15:57.000]  在起初的時候
[00:15:57.000 --> 00:16:01.000]  滿有愛主愛人的心
[00:16:01.000 --> 00:16:03.000]  那個時候愛主愛人的心
[00:16:03.000 --> 00:16:04.000]  也是第一的
[00:16:04.000 --> 00:16:05.000]  最好的
[00:16:05.000 --> 00:16:07.000]  最上等的
[00:16:07.000 --> 00:16:10.000]  愛主愛人的心
[00:16:10.000 --> 00:16:11.000]  但是後來
[00:16:11.000 --> 00:16:13.000]  有很多的因素
[00:16:13.000 --> 00:16:15.000]  在他們的教會裡面
[00:16:15.000 --> 00:16:16.000]  影響他們
[00:16:16.000 --> 00:16:19.000]  讓他們漸漸離開了
[00:16:19.000 --> 00:16:22.000]  這個第一的愛
[00:16:22.000 --> 00:16:28.000]  變成了第二第三的愛
[00:16:28.000 --> 00:16:31.000]  把主放在
[00:16:31.000 --> 00:16:33.000]  第一的地位上
[00:16:33.000 --> 00:16:34.000]  不再是居首位
[00:16:34.000 --> 00:16:36.000]  不再是張王權
[00:16:36.000 --> 00:16:40.000]  不再是愛的最高的對象
[00:16:40.000 --> 00:16:42.000]  依附說的教會
[00:16:42.000 --> 00:16:46.000]  有這樣的退後的情景
[00:16:46.000 --> 00:16:48.000]  今天
[00:16:48.000 --> 00:16:49.000]  很多的事
[00:16:49.000 --> 00:16:50.000]  很多的事
[00:16:50.000 --> 00:16:53.000]  讓我們失去起初的愛
[00:16:53.000 --> 00:16:56.000]  讓我們愛主的心冷淡
[00:16:56.000 --> 00:16:58.000]  如果在這次的嘉年會裡面
[00:16:58.000 --> 00:17:00.000]  主光照我們
[00:17:00.000 --> 00:17:04.000]  讓我們看見一些具體的事情
[00:17:04.000 --> 00:17:06.000]  正在那裡減少
[00:17:06.000 --> 00:17:07.000]  奪取
[00:17:07.000 --> 00:17:09.000]  攔住我們的起初的愛
[00:17:09.000 --> 00:17:11.000]  求主給我們裡面
[00:17:11.000 --> 00:17:14.000]  有主的愛的融化
[00:17:14.000 --> 00:17:16.000]  有聖靈的催眠
[00:17:16.000 --> 00:17:17.000]  讓我們看見這件事
[00:17:17.000 --> 00:17:19.000]  發現這件事
[00:17:19.000 --> 00:17:20.000]  要靠著主
[00:17:20.000 --> 00:17:21.000]  除去這些事
[00:17:21.000 --> 00:17:23.000]  勝過這些事
[00:17:23.000 --> 00:17:24.000]  得勝的
[00:17:24.000 --> 00:17:26.000]  彼此是樂園中
[00:17:26.000 --> 00:17:28.000]  生命樹的果子
[00:17:28.000 --> 00:17:30.000]  聖靈說的話
[00:17:30.000 --> 00:17:32.000]  凡有耳的
[00:17:32.000 --> 00:17:34.000]  就應當聽
[00:17:34.000 --> 00:17:35.000]  請問
[00:17:35.000 --> 00:17:36.000]  這個話
[00:17:36.000 --> 00:17:37.000]  是主說的
[00:17:37.000 --> 00:17:40.000]  還是聖靈說的
[00:17:40.000 --> 00:17:42.000]  第二章第一節
[00:17:42.000 --> 00:17:44.000]  告訴我們是主說的
[00:17:44.000 --> 00:17:46.000]  但是說完了以後
[00:17:46.000 --> 00:17:47.000]  最後加上
[00:17:47.000 --> 00:17:49.000]  在第七節說
[00:17:49.000 --> 00:17:52.000]  聖靈所說的話
[00:17:52.000 --> 00:17:54.000]  是主說的
[00:17:54.000 --> 00:17:56.000]  又是聖靈說的
[00:17:56.000 --> 00:17:59.000]  主說和聖靈說有什麼分別
[00:17:59.000 --> 00:18:00.000]  主說的話
[00:18:00.000 --> 00:18:02.000]  是客觀的真理
[00:18:02.000 --> 00:18:03.000]  聖靈的工作
[00:18:03.000 --> 00:18:05.000]  是把客觀的真理
[00:18:05.000 --> 00:18:08.000]  變成我們主觀的經驗
[00:18:08.000 --> 00:18:10.000]  所以我們需要主的話
[00:18:10.000 --> 00:18:14.000]  又需要聖靈的聲音
[00:18:14.000 --> 00:18:17.000]  聖靈的聲音
[00:18:17.000 --> 00:18:20.000]  是主的話的靈
[00:18:20.000 --> 00:18:22.000]  生命進到我們裡面
[00:18:22.000 --> 00:18:23.000]  和我們的靈
[00:18:23.000 --> 00:18:25.000]  產生了關係
[00:18:25.000 --> 00:18:26.000]  聯合在一起
[00:18:26.000 --> 00:18:27.000]  有了反應
[00:18:27.000 --> 00:18:29.000]  變成了實際
[00:18:29.000 --> 00:18:32.000]  我們何等需要
[00:18:32.000 --> 00:18:33.000]  屬靈的實際
[00:18:33.000 --> 00:18:34.000]  但願
[00:18:34.000 --> 00:18:35.000]  這個話
[00:18:35.000 --> 00:18:37.000]  這個呼聲
[00:18:37.000 --> 00:18:38.000]  今天早晨
[00:18:38.000 --> 00:18:41.000]  給我們成為實際
[00:18:41.000 --> 00:18:44.000]  第二
[00:18:44.000 --> 00:18:47.000]  在師妹拉的教會裡面
[00:18:47.000 --> 00:18:49.000]  我們看見主說
[00:18:49.000 --> 00:18:52.000]  十節和十一節的話
[00:18:52.000 --> 00:18:55.000]  第二章十節和十一節
[00:18:55.000 --> 00:18:57.000]  你將要受的苦
[00:18:57.000 --> 00:18:59.000]  你不用怕
[00:18:59.000 --> 00:19:01.000]  魔鬼要把你們中間幾個人
[00:19:01.000 --> 00:19:02.000]  下在監里
[00:19:02.000 --> 00:19:04.000]  叫你們被試煉
[00:19:04.000 --> 00:19:06.000]  你們必受患難時日
[00:19:06.000 --> 00:19:09.000]  你務要至此中心
[00:19:09.000 --> 00:19:12.000]  我就賜給你那生命的冠冕
[00:19:12.000 --> 00:19:13.000]  十一節
[00:19:13.000 --> 00:19:16.000]  聖靈像宗教會所說的話
[00:19:16.000 --> 00:19:18.000]  凡有兒的就應當聽
[00:19:18.000 --> 00:19:20.000]  得聖的
[00:19:20.000 --> 00:19:23.000]  必不受第二次死的害
[00:19:23.000 --> 00:19:25.000]  這是什麼得聖
[00:19:25.000 --> 00:19:27.000]  聖國祿一期的
[00:19:27.000 --> 00:19:30.000]  逼迫壓力患難
[00:19:30.000 --> 00:19:34.000]  今天在世界有多少的地區
[00:19:34.000 --> 00:19:36.000]  熟足的人
[00:19:36.000 --> 00:19:37.000]  愛住的人
[00:19:37.000 --> 00:19:40.000]  在患難逼迫壓力之下
[00:19:40.000 --> 00:19:42.000]  他們接受了
[00:19:42.000 --> 00:19:44.000]  聖靈向他們講的話
[00:19:44.000 --> 00:19:46.000]  他們站得住
[00:19:46.000 --> 00:19:48.000]  他們至此中心
[00:19:48.000 --> 00:19:50.000]  就好像昨天早上
[00:19:50.000 --> 00:19:52.000]  林弟兄
[00:19:52.000 --> 00:19:54.000]  在他的專題裡面提到
[00:19:54.000 --> 00:19:56.000]  你托生弟兄
[00:19:56.000 --> 00:19:59.000]  在快要離開世界的時候
[00:19:59.000 --> 00:20:01.000]  最後的一封信裡面
[00:20:01.000 --> 00:20:03.000]  提到他的喜樂
[00:20:03.000 --> 00:20:05.000]  還在監牢裡面
[00:20:05.000 --> 00:20:08.000]  最後遞出來的一封信
[00:20:08.000 --> 00:20:11.000]  表達他的喜樂
[00:20:11.000 --> 00:20:13.000]  這個喜樂
