
[00:00:00.000 --> 00:00:05.120]  今天我們說的經文是《約翰福音》第七章十四節至二十四節
[00:06:00.120 --> 00:06:04.520]  就是你怎麼知道我說的內容是不是來自天賦呢
[00:06:04.520 --> 00:06:08.120]  如果你們立志進行天賦的旨意
[00:06:08.120 --> 00:06:10.920]  你們就會知道了
[00:06:10.920 --> 00:06:12.920]  耶穌在這裡的重點不是一個人
[00:06:12.920 --> 00:06:16.120]  你要遵守律法的規條
[00:06:16.120 --> 00:06:18.120]  已經到一個多完美的地步
[00:06:18.120 --> 00:06:20.920]  你就知道我所說的是不是來自天賦
[00:06:20.920 --> 00:06:23.120]  耶穌強調的是立志
[00:06:23.120 --> 00:06:25.520]  一個人在上帝面前承諾
[00:06:25.520 --> 00:06:28.320]  我是願意遵守你的吩咐的
[00:06:28.320 --> 00:06:31.120]  我是願意遵守你的旨意
[00:06:31.120 --> 00:06:34.520]  是立志進行天賦的旨意
[00:06:34.520 --> 00:06:40.320]  在耶穌之前來的所有的先知
[00:06:40.320 --> 00:06:44.520]  都同樣堅稱其實他們的教導不是來自自己的
[00:06:44.520 --> 00:06:47.520]  而是來自那個差他來的那一位
[00:06:47.520 --> 00:06:49.520]  但是耶穌在這裡的宣稱
[00:06:49.520 --> 00:06:52.320]  是超過了舊約聖經的先知
[00:06:52.320 --> 00:06:54.920]  他不是說耶和華如此說
[00:06:54.920 --> 00:06:55.720]  不是的
[00:06:55.720 --> 00:06:59.120]  耶穌的身份就是他的言論
[00:06:59.120 --> 00:07:01.320]  他的講論和他的行為
[00:07:01.320 --> 00:07:02.720]  就是天賦的言論
[00:07:02.720 --> 00:07:04.320]  就是天賦的行為
[00:07:04.320 --> 00:07:06.920]  所以在之前耶穌都說
[00:07:06.920 --> 00:07:09.520]  我父作事直到如今
[00:07:09.520 --> 00:07:10.920]  我也作事
[00:07:10.920 --> 00:07:12.320]  所以當時猶太人就說
[00:07:12.320 --> 00:07:16.320]  你將自己與神同等
[00:07:16.320 --> 00:07:17.920]  所以這個就是死罪
[00:07:17.920 --> 00:07:20.120]  所以已經開始要
[00:07:20.120 --> 00:07:23.720]  怎樣去企圖去殺死耶穌
[00:07:23.720 --> 00:07:26.920]  但是耶穌因著他自己的身份
[00:07:26.920 --> 00:07:28.920]  所以他有一個權柄說
[00:07:28.920 --> 00:07:31.720]  我實實在在的告訴你們
[00:07:31.720 --> 00:07:34.120]  我所說的話來自上帝
[00:07:34.120 --> 00:07:36.520]  接著在十八節裡面他們都說
[00:07:36.520 --> 00:07:38.320]  我所做的一切
[00:07:38.320 --> 00:07:39.920]  我的言論我的行為
[00:07:39.920 --> 00:07:44.920]  是以榮耀天賦為我最重要的核心
[00:07:44.920 --> 00:07:47.920]  耶穌說其他人所作的是榮耀自己
[00:07:47.920 --> 00:07:49.120]  那些文士
[00:07:49.120 --> 00:07:51.920]  那些宗教領袖的教導人的時候
[00:07:51.920 --> 00:07:54.520]  是要將別人的焦點放在自己那裡
[00:07:54.520 --> 00:07:57.120]  你看看我多厲害
[00:07:57.120 --> 00:07:59.320]  你看看我多有智慧
[00:07:59.320 --> 00:08:00.920]  我能夠教導你們
[00:08:00.920 --> 00:08:03.320]  你們只能夠藉著我的教導
[00:08:03.320 --> 00:08:04.920]  才可以去認識上帝
[00:08:04.920 --> 00:08:07.720]  所以我的地位是很崇高的
[00:08:07.720 --> 00:08:11.320]  耶穌說他們是互相的受榮耀
[00:08:11.320 --> 00:08:12.520]  就是我又稱讚你
[00:08:12.520 --> 00:08:13.320]  你又稱讚我
[00:08:13.320 --> 00:08:15.120]  這樣我們在眾人面前
[00:08:15.120 --> 00:08:17.120]  我們的地位就會提高了
[00:08:17.120 --> 00:08:19.720]  所以耶穌在這裡帶出
[00:08:19.720 --> 00:08:21.920]  我和他們有一個很大的不同
[00:08:21.920 --> 00:08:27.920]  我是以榮耀上帝為我整個生命的核心
[00:08:27.920 --> 00:08:29.920]  不像其他人
[00:08:29.920 --> 00:08:32.520]  接著耶穌在這裡說
[00:08:32.520 --> 00:08:35.320]  如果你們立志遵從我的吩咐
[00:08:35.320 --> 00:08:38.120]  你們就知道我所說的話是不是來自上帝
[00:08:38.120 --> 00:08:41.720]  接著現在猶太人都不明白
[00:08:41.720 --> 00:08:45.320]  可以說不知道耶穌所說的是不是來自上帝
[00:08:45.320 --> 00:08:49.320]  或者否定耶穌所說的話是來自上帝
[00:08:49.320 --> 00:08:52.120]  那就是耶穌有一個結論
[00:08:52.120 --> 00:08:54.720]  你們沒有立志遵從天父的旨意
[00:08:54.720 --> 00:08:58.720]  所以耶穌繼續說出一個具體內容
[00:08:58.720 --> 00:09:02.120]  為什麼你們沒有立志遵從天父的旨意
[00:09:02.120 --> 00:09:05.120]  接著在第19-22節耶穌這樣說
[00:09:05.120 --> 00:09:08.120]  摩西豈不是傳律法給你們嗎
[00:09:08.120 --> 00:09:10.320]  你們卻沒有一個人守律法
[00:09:10.320 --> 00:09:12.120]  為什麼想要殺我呢
[00:09:12.120 --> 00:09:13.320]  眾人回答說
[00:09:13.320 --> 00:09:15.120]  你是被鬼附著了
[00:09:15.120 --> 00:09:17.120]  誰想要殺你呢
[00:09:17.120 --> 00:09:19.320]  耶穌說我做了一件事
[00:09:19.320 --> 00:09:21.120]  你們都以為稀奇
[00:09:21.120 --> 00:09:22.920]  摩西傳國禮給你們
[00:09:22.920 --> 00:09:24.920]  其實不是從摩西起的
[00:09:24.920 --> 00:09:26.920]  乃是從祖先起的
[00:09:26.920 --> 00:09:28.920]  因此你們在安息日
[00:09:28.920 --> 00:09:31.120]  給人行國禮
[00:09:31.120 --> 00:09:34.520]  在這裡提及摩西的律法
[00:09:34.520 --> 00:09:38.320]  是基於兩個很重要的需要
[00:09:38.320 --> 00:09:39.520]  第一個需要
[00:09:39.520 --> 00:09:42.120]  就是耶穌要解釋什麼是神的旨意
[00:09:42.120 --> 00:09:45.320]  因為他們說你要立志遵守天父的旨意
[00:09:45.320 --> 00:09:46.920]  天父的旨意是什麼呢
[00:09:46.920 --> 00:09:48.320]  對於耶穌來說
[00:09:48.320 --> 00:09:51.120]  或者對於當時的猶太人來說
[00:09:51.120 --> 00:09:53.720]  其實大家有共同基礎的
[00:09:53.720 --> 00:09:56.720]  神的旨意就是在律法當中
[00:09:56.720 --> 00:09:58.720]  上帝所啟示的內容
[00:09:58.720 --> 00:10:01.920]  所以在詩篇40篇第8節這樣說
[00:10:01.920 --> 00:10:02.920]  我的神啊
[00:10:02.920 --> 00:10:04.920]  我樂意照你的旨意行
[00:10:04.920 --> 00:10:07.520]  你的律法在我心裡
[00:10:07.520 --> 00:10:08.720]  所以耶穌在這裡說
[00:10:08.720 --> 00:10:11.520]  摩西豈不是傳律法給你們嗎
[00:10:11.520 --> 00:10:13.520]  這是一個修辭的說法
[00:10:13.520 --> 00:10:16.520]  其實已經肯定了一個說話
[00:10:16.520 --> 00:10:21.920]  就是摩西已經確實將律法告訴了你們
[00:10:21.920 --> 00:10:23.720]  第二方面就是
[00:10:23.720 --> 00:10:26.520]  因為你們有律法去遵守
[00:10:26.520 --> 00:10:29.720]  不過你們沒有去遵守
[00:10:29.720 --> 00:10:32.120]  在這裡耶穌說
[00:10:32.120 --> 00:10:33.920]  你們很喜歡去聽律法
[00:10:33.920 --> 00:10:36.320]  很喜歡去聽
[00:10:36.320 --> 00:10:38.920]  究竟上帝在律法當中說什麼呢
[00:10:38.920 --> 00:10:40.120]  但諷刺的是
[00:10:40.120 --> 00:10:41.120]  耶穌在這裡說
[00:10:41.120 --> 00:10:42.920]  你們沒有一個人
[00:10:42.920 --> 00:10:48.520]  立志去遵守律法上帝的心意
[00:10:48.520 --> 00:10:53.520]  在這裡耶穌說出了一個理由
[00:10:53.520 --> 00:10:56.520]  就是你們想要殺我
[00:10:56.520 --> 00:10:57.520]  在律法上
[00:10:57.520 --> 00:11:00.520]  在十誡有一個叫不可殺人的
[00:11:00.520 --> 00:11:04.320]  但現在你竟然要殺一個無罪的人
[00:11:04.320 --> 00:11:06.920]  這個等同於謀殺
[00:11:06.920 --> 00:11:10.520]  這個豈不是違背了律法的行為嗎
[00:11:10.520 --> 00:11:13.120]  接著群眾有什麼反應呢
[00:11:13.120 --> 00:11:14.520]  群眾就說
[00:11:14.520 --> 00:11:15.520]  你現在是被鬼附了
[00:11:15.520 --> 00:11:17.920]  我們哪有想殺你呢
[00:11:17.920 --> 00:11:21.720]  接著耶穌繼續說
[00:11:21.720 --> 00:11:25.320]  在群眾當中的確有很多不同的人
[00:11:25.320 --> 00:11:27.320]  有些宗教的領袖
[00:11:27.320 --> 00:11:29.120]  有些地位比較高的
[00:11:29.120 --> 00:11:30.720]  是有一群人
[00:11:30.720 --> 00:11:34.120]  是真的因為耶穌說了一句話之後
[00:11:34.120 --> 00:11:36.920]  將自己與神當作同等
[00:11:36.920 --> 00:11:40.320]  是真的開始企圖將祂殺死的
[00:11:40.320 --> 00:11:42.520]  但未必是所有的群眾
[00:11:42.520 --> 00:11:44.120]  所以這群群眾就說
[00:11:44.120 --> 00:11:45.920]  我們沒想過殺你
[00:11:45.920 --> 00:11:47.320]  為什麼你這樣說呢
[00:11:47.320 --> 00:11:48.520]  你一定是被鬼附了
[00:11:48.520 --> 00:11:50.520]  以致你語無倫次
[00:11:50.520 --> 00:11:52.720]  讓你精神有點錯亂
[00:11:52.720 --> 00:11:55.520]  耶穌沒有在這一點上跟他們有爭論
[00:11:55.520 --> 00:11:57.120]  接著耶穌繼續再說
[00:11:57.120 --> 00:12:01.120]  另外一個方向或內容
[00:12:01.120 --> 00:12:05.120]  去指出其實你們同樣沒有遵守到律法
[00:12:05.120 --> 00:12:06.520]  這件是什麼事呢
[00:12:06.520 --> 00:12:08.320]  就是那個割泥
[00:12:08.320 --> 00:12:10.320]  耶穌在這裡說
[00:12:10.320 --> 00:12:17.520]  割泥其實不是摩西傳的
[00:12:17.520 --> 00:12:21.520]  是亞伯拉罕的時代已經去做的了
[00:12:21.520 --> 00:12:23.920]  割泥是一個男孩子
[00:12:23.920 --> 00:12:26.720]  他生出來第八天
[00:12:26.720 --> 00:12:28.520]  就在身上做一個小手術
[00:12:28.520 --> 00:12:31.320]  以致證明這個群眾
[00:12:31.320 --> 00:12:33.920]  這個民族是屬於上帝的
[00:12:33.920 --> 00:12:35.520]  也是這個民族
[00:12:35.520 --> 00:12:37.920]  我們願意去跟從上帝
[00:12:37.920 --> 00:12:42.520]  所以在這個過程中
[00:12:42.520 --> 00:12:44.520]  是一個很重要的行為
[00:12:44.520 --> 00:12:45.920]  在猶太人當中
[00:12:45.920 --> 00:12:47.920]  但是這裡遇到一個問題
[00:12:47.920 --> 00:12:50.720]  就是如果一個嬰孩出生了
[00:12:50.720 --> 00:12:51.720]  第八天
[00:12:51.720 --> 00:12:53.720]  剛剛是安息日
[00:12:53.720 --> 00:12:55.120]  那做不做呢
[00:12:55.120 --> 00:12:56.720]  安息日又說不要有什麼行為
[00:12:56.720 --> 00:12:58.120]  那做不做呢
[00:12:58.120 --> 00:13:00.920]  其實在猶太人的觀念中
[00:13:00.920 --> 00:13:04.920]  他們覺得這個割泥
[00:13:04.920 --> 00:13:07.920]  所代表的是一個很重要的意義
[00:13:07.920 --> 00:13:11.120]  是代表著整個民族願意去跟從上帝
[00:13:11.120 --> 00:13:13.720]  所以對比於這個安息日
[00:13:13.720 --> 00:13:16.720]  不准人做什麼行為
[00:13:16.720 --> 00:13:17.920]  兩者比較
[00:13:17.920 --> 00:13:19.720]  割泥是更加優先
[00:13:19.720 --> 00:13:21.720]  所以就算在猶太人當中
[00:13:21.720 --> 00:13:23.320]  他們都會贊同
[00:13:23.320 --> 00:13:26.120]  就是說如果一個嬰孩生了第八天
[00:13:26.120 --> 00:13:29.320]  他可以行這個割泥
[00:13:29.320 --> 00:13:30.920]  而不算犯安息日
[00:13:30.920 --> 00:13:32.920]  所以就算在猶太人當中
[00:13:32.920 --> 00:13:36.920]  也都定明有一些必要行的憐憫的行為
[00:13:36.920 --> 00:13:39.720]  其實某程度都是容許的
[00:13:39.720 --> 00:13:42.920]  耶穌為什麼去說一件這樣的事呢
[00:13:42.920 --> 00:13:44.920]  因為在之前
[00:13:44.920 --> 00:13:45.920]  在21節
[00:13:45.920 --> 00:13:47.920]  耶穌說我做了一件事
[00:13:47.920 --> 00:13:49.920]  你們都以為稀奇
[00:13:49.920 --> 00:13:51.920]  這件是什麼事呢
[00:13:51.920 --> 00:13:54.920]  就是在第五章
[00:13:54.920 --> 00:13:56.920]  應該是說到第五章裡面
[00:13:56.920 --> 00:14:00.920]  耶穌醫好了一個三十八年的癱子
[00:14:00.920 --> 00:14:02.920]  一個患了三十八年的癱子
[00:14:02.920 --> 00:14:04.920]  耶穌醫好了他
[00:14:04.920 --> 00:14:07.920]  大家應該很驚訝這個神蹟
[00:14:07.920 --> 00:14:09.920]  或者為了這個人去感恩
[00:14:09.920 --> 00:14:11.920]  但是如果大家記得
[00:14:11.920 --> 00:14:13.920]  在第五章就不是這樣說
[00:14:13.920 --> 00:14:16.920]  是有很大班人見到這個神蹟之後
[00:14:16.920 --> 00:14:18.920]  就說耶穌
[00:14:18.920 --> 00:14:20.920]  你犯了安息日
[00:14:20.920 --> 00:14:24.920]  你在安息日裡面去行這件事是錯的
[00:14:24.920 --> 00:14:26.920]  你犯了安息日
[00:14:26.920 --> 00:14:28.920]  所以他指控耶穌
[00:14:28.920 --> 00:14:32.920]  所以耶穌就用這個例子
[00:14:32.920 --> 00:14:34.920]  去解釋
[00:14:34.920 --> 00:14:37.920]  其實我是沒有犯到安息日
[00:14:37.920 --> 00:14:40.920]  在23、24節這樣說
[00:14:40.920 --> 00:14:42.920]  人若在安息日行割禮
[00:14:42.920 --> 00:14:44.920]  免得違背摩西的律法
[00:14:44.920 --> 00:14:48.920]  我在安息日叫一個人傳言好了
[00:14:48.920 --> 00:14:50.920]  你們就向我生氣嗎
[00:14:50.920 --> 00:14:52.920]  不可按外貌斷定是非
[00:14:52.920 --> 00:14:56.920]  總要按公平斷定是非
[00:14:56.920 --> 00:14:59.920]  所以耶穌在這裡說
[00:14:59.920 --> 00:15:03.920]  在安息日裡面行割禮又可以
[00:15:03.920 --> 00:15:06.920]  為什麼我在安息日醫好一個人
[00:15:06.920 --> 00:15:11.920]  你們反而去判斷我錯呢
[00:15:11.920 --> 00:15:14.920]  在這裡耶穌很堅持一件事
[00:15:14.920 --> 00:15:18.920]  可以帶出一個很重要的方向
[00:15:18.920 --> 00:15:20.920]  如果從人間的角度去說
[00:15:20.920 --> 00:15:23.920]  這個人已經是38年了
[00:15:23.920 --> 00:15:26.920]  你前一天也無所謂
[00:15:26.920 --> 00:15:29.920]  前一天醫也沒什麼大問題
[00:15:29.920 --> 00:15:30.920]  只差一天
[00:15:30.920 --> 00:15:33.920]  但耶穌真的選擇在安息日裡面
[00:15:33.920 --> 00:15:36.920]  去拯救或醫治這個人
[00:15:36.920 --> 00:15:38.920]  是有耶穌的心意在裡面
[00:15:38.920 --> 00:15:40.920]  耶穌在這裡說
[00:15:40.920 --> 00:15:45.920]  在安息日你們都可以容許割禮
[00:15:45.920 --> 00:15:50.920]  因為割禮比守安息日更加重要
[00:15:50.920 --> 00:15:52.920]  耶穌其實帶出一件事
[00:15:52.920 --> 00:15:58.920]  將醫治和行割禮聯繫在一起
[00:15:58.920 --> 00:16:00.920]  是一個很大的心意
[00:16:00.920 --> 00:16:03.920]  在舊約聖經裡面說了兩個理由
[00:16:03.920 --> 00:16:05.920]  為什麼要守安息日
[00:16:05.920 --> 00:16:07.920]  仔細去看聖經的話
[00:16:07.920 --> 00:16:11.920]  其實有兩處說到為什麼要守安息日
[00:16:11.920 --> 00:16:15.920]  第一處說到因為上帝創造天地
[00:16:15.920 --> 00:16:18.920]  上帝用六天創造天地
[00:16:18.920 --> 00:16:19.920]  第七天就安息了
[00:16:19.920 --> 00:16:21.920]  所以要守安息日
[00:16:21.920 --> 00:16:23.920]  因為創造的原因
[00:16:23.920 --> 00:16:25.920]  所以要守安息日
[00:16:25.920 --> 00:16:26.920]  不要做其他工作
[00:16:26.920 --> 00:16:29.920]  好讓一起去敬拜上帝
[00:16:29.920 --> 00:16:31.920]  這是第一個理由
[00:16:31.920 --> 00:16:32.920]  第二個理由是什麼呢
[00:16:32.920 --> 00:16:36.920]  就是當上帝拯救了一群以色列人出埃及
[00:16:36.920 --> 00:16:39.920]  接著就說你們要守安息日
[00:16:39.920 --> 00:16:42.920]  因為安息日是紀念我的拯救
[00:16:42.920 --> 00:16:44.920]  所以安息日裡面
[00:16:44.920 --> 00:16:47.920]  最主要是紀念上帝的拯救
[00:16:47.920 --> 00:16:49.920]  這個才是最重要
[00:16:49.920 --> 00:16:50.920]  所以耶穌在這裡說
[00:16:50.920 --> 00:16:53.920]  在安息日裡面去拯救這個
[00:16:53.920 --> 00:16:56.920]  患了38年的病的一個人
[00:16:56.920 --> 00:17:00.920]  正正是我要去做安息日的原意
[00:17:00.920 --> 00:17:02.920]  但是一群的猶太人
[00:17:02.920 --> 00:17:04.920]  一般的猶太人
[00:17:04.920 --> 00:17:05.920]  他們就在外貌
[00:17:05.920 --> 00:17:06.920]  做一個規條
[00:17:06.920 --> 00:17:08.920]  在安息日什麼不要做什麼不要做
[00:17:08.920 --> 00:17:11.920]  以致到他們沒有從那個公平
[00:17:11.920 --> 00:17:14.920]  耶穌在這裡其實帶出一樣東西
[00:17:14.920 --> 00:17:17.920]  就是你們只是看那個
[00:17:17.920 --> 00:17:20.920]  律法的外貌一個外表
[00:17:20.920 --> 00:17:21.920]  一些規條
[00:17:21.920 --> 00:17:24.920]  但是這些規條背後的精神
[00:17:24.920 --> 00:17:26.920]  你們卻是沒有明白
[00:17:26.920 --> 00:17:28.920]  你們沒有去了解
[00:17:28.920 --> 00:17:31.920]  上帝訂立一個規條背後的原意
[00:17:31.920 --> 00:17:35.920]  所以你們守一些這樣的規條
[00:17:35.920 --> 00:17:38.920]  表面的規條其實對你們來說是沒有效的
[00:17:38.920 --> 00:17:39.920]  是沒有用的
[00:17:39.920 --> 00:17:42.920]  你們沒有用一個信心去跟從上帝
[00:17:42.920 --> 00:17:48.920]  其實在摩西去訂立一個律法的時候
[00:17:48.920 --> 00:17:50.920]  他都很清楚的說
[00:17:50.920 --> 00:17:54.920]  一個人首先是要去跟從上帝
[00:17:54.920 --> 00:17:56.920]  有一個跟從上帝的決心
[00:17:56.920 --> 00:18:02.920]  才會行上帝的行為上的指引
[00:18:02.920 --> 00:18:03.920]  但是到了後期
[00:18:03.920 --> 00:18:09.920]  他們都沒有去遵守上帝這麼重要的精神
[00:18:09.920 --> 00:18:11.920]  先立志跟從上帝
[00:18:11.920 --> 00:18:15.920]  就將信仰變成一些規條
[00:18:15.920 --> 00:18:19.920]  失去了那個跟從上帝的原意
[00:18:19.920 --> 00:18:21.920]  在這篇經文裡
[00:18:21.920 --> 00:18:25.920]  究竟我們可以有什麼反省的地方呢
[00:18:25.920 --> 00:18:27.920]  我想最少有三方面值得去反省
[00:18:27.920 --> 00:18:31.920]  第一方面就是耶穌是以整個生命
[00:18:31.920 --> 00:18:35.920]  是以榮耀上帝為他生命的核心
[00:18:35.920 --> 00:18:38.920]  作者約翰指出
