
[00:00:00.000 --> 00:00:05.000]  想起愛,大家可能經常乘搭地鐵
[00:02:03.000 --> 00:02:07.000]  但願祢賜福給柴宣家,我們眾之體
[00:02:07.000 --> 00:02:11.000]  讓我們在屬靈生命上,反照出主耶穌基督
[00:02:11.000 --> 00:02:15.000]  這份永恆不變,捨己為人的愛
[00:02:15.000 --> 00:02:20.000]  求主帶領我們無論說的聽的,一同在祢的庚前夢月立
[00:02:20.000 --> 00:02:24.000]  幫助我們每一個,奉耶穌,聖明祈禱,阿們
[00:02:24.000 --> 00:02:33.000]  在史徒約翰針對第一世的一個洛斯底主義,這個異教
[00:02:33.000 --> 00:02:38.000]  他一開始,做一點總結
[00:02:38.000 --> 00:02:40.000]  一開始在一章和二章說到
[00:02:40.000 --> 00:02:46.000]  那份光,來到我們心中,我們與神相交
[00:02:46.000 --> 00:02:51.000]  不單止與神相交,我們與弟兄姊妹一起相交
[00:02:51.000 --> 00:02:54.000]  這份相交,怎樣相交呢?
[00:02:54.000 --> 00:02:58.000]  我們要行在光明中,包括我們實踐上帝的話語
[00:02:58.000 --> 00:03:00.000]  和向世界說不
[00:03:00.000 --> 00:03:05.000]  在二章十八節,也說到我們作為夢神所愛的兒女
[00:03:05.000 --> 00:03:09.000]  我們要留意這些敵基督的事情
[00:03:09.000 --> 00:03:16.000]  還有我們怎樣去持守上帝賜給我們的救恩
[00:03:16.000 --> 00:03:22.000]  來到今天的聖經,繼續帶出一個主題
[00:03:22.000 --> 00:03:25.000]  也是重複多次的,就是彼此相愛
[00:03:25.000 --> 00:03:31.000]  在第十一節,第十四節,和第二十三節,也是經文出現過
[00:03:31.000 --> 00:03:35.000]  這份彼此相愛,我們也在二章七至十一節說過
[00:03:35.000 --> 00:03:38.000]  叫我們愛靈舍,如同愛自己
[00:03:38.000 --> 00:03:43.000]  這是一個舊的命令,因為在利未記十九章已經說過
[00:03:43.000 --> 00:03:45.000]  但也是一個新的命令
[00:03:45.000 --> 00:03:49.000]  因為耶穌基督在約翰福音第十三章為門徒洗腳
[00:03:49.000 --> 00:03:53.000]  展現出愛的表現
[00:03:53.000 --> 00:03:59.000]  有趣的是,如果看經文,他在第二十三節這樣說
[00:03:59.000 --> 00:04:05.000]  二十三節,神的命令就是叫我們信他兒子耶穌基督的命
[00:04:05.000 --> 00:04:09.000]  且照他所賜給我們的命令彼此相愛
[00:04:09.000 --> 00:04:12.000]  神的命令有兩個向度
[00:04:12.000 --> 00:04:19.000]  一是我們要相信耶穌,就是神的兒子,就是基督受高的君王
[00:04:19.000 --> 00:04:23.000]  那位尼塞亞救主,我們要相信他
[00:04:23.000 --> 00:04:27.000]  第二,神的命令叫我們彼此相愛
[00:04:27.000 --> 00:04:35.000]  他將相信和相愛說出來
[00:04:35.000 --> 00:04:38.000]  相信相愛
[00:04:38.000 --> 00:04:44.000]  也就是說,當我們說我們信靠耶穌基督的人
[00:04:44.000 --> 00:04:48.000]  有一個很自然的,或必然流露的表現
[00:04:48.000 --> 00:04:50.000]  就是彼此相愛
[00:04:50.000 --> 00:04:56.000]  透過彼此相愛,也反照出我們內心真正的相信神
[00:04:56.000 --> 00:05:01.000]  這就是二十三節給我們的重要訊息
[00:05:01.000 --> 00:05:11.000]  又或者說,在教會當中,商界有很多商標
[00:05:11.000 --> 00:05:16.000]  看著那一剔,你就知道這是什麼品牌
[00:05:16.000 --> 00:05:18.000]  Just do it
[00:05:18.000 --> 00:05:21.000]  如果說基督教我們的商標是什麼商標
[00:05:21.000 --> 00:05:24.000]  你可以說是四重福音宣導會
[00:05:24.000 --> 00:05:27.000]  商標就是彼此相愛
[00:05:27.000 --> 00:05:32.000]  愛就是基督教信仰的核心元素
[00:05:32.000 --> 00:05:35.000]  這是我們的商標
[00:05:35.000 --> 00:05:41.000]  神的愛在信徒身上產生了兩個很大的作用和功效
[00:05:41.000 --> 00:05:44.000]  在這段經文講了兩個向導
[00:05:44.000 --> 00:05:49.000]  第一,神的愛改變了我們的內心
[00:05:49.000 --> 00:05:55.000]  第二,神的愛帶領我們,或促使我們去做服事
[00:05:55.000 --> 00:05:59.000]  我們先看第一點,神的愛改變了我們的內心
[00:05:59.000 --> 00:06:06.000]  使徒日項引用了舊約創世紀第四章,該隱的故事
[00:06:06.000 --> 00:06:09.000]  帶出了什麼不是愛
[00:06:09.000 --> 00:06:12.000]  我們很清楚該隱和阿伯的故事
[00:06:12.000 --> 00:06:18.000]  該隱的行為是惡的
[00:06:18.000 --> 00:06:24.000]  所以殺死了他的弟弟,是惡的,那位阿伯
[00:06:24.000 --> 00:06:27.000]  但從經文中,他會說到什麼呢
[00:06:27.000 --> 00:06:36.000]  使徒日項會說到為什麼該隱會殺了阿伯
[00:06:36.000 --> 00:06:38.000]  當然,他的行為是不好的
[00:06:38.000 --> 00:06:42.000]  但從第十五節,他會用「恨」字
[00:06:42.000 --> 00:06:49.000]  內心的憤怒,促使了一個行動,就是謀殺
[00:06:49.000 --> 00:06:52.000]  這是一個很熟悉的經文
[00:06:52.000 --> 00:06:58.000]  因為我們看到登山寶訓中,是與耶穌基督的教導
[00:06:58.000 --> 00:07:02.000]  耶穌說,如果你們聽見古人說不可殺人
[00:07:02.000 --> 00:07:06.000]  但如果是殺人的,難免會受審判
[00:07:06.000 --> 00:07:08.000]  但只是我告訴你們
[00:07:08.000 --> 00:07:12.000]  如果你們心中向弟兄動怒
[00:07:12.000 --> 00:07:13.000]  怎樣動怒呢?
[00:07:13.000 --> 00:07:18.000]  說他是拉加,即是蠢材,白癡
[00:07:18.000 --> 00:07:23.000]  又或者說他是摩利,即是死蠢
[00:07:23.000 --> 00:07:25.000]  說得很足夠
[00:07:25.000 --> 00:07:28.000]  那時候,難免會受審判
[00:07:28.000 --> 00:07:33.000]  內心的憤怒,達至了一件事
[00:07:33.000 --> 00:07:36.000]  就是與人隔絕,疏離
[00:07:36.000 --> 00:07:39.000]  當你憤怒一個人的時候
[00:07:39.000 --> 00:07:42.000]  不單是與他隔離,分離
[00:07:42.000 --> 00:07:46.000]  而且,這是進入了一個罪的狀況
[00:07:46.000 --> 00:07:50.000]  我曾經跟大家說過,我跑步的時候
[00:07:50.000 --> 00:07:52.000]  清晨跑步的時候
[00:07:52.000 --> 00:07:55.000]  有時間,也有時,也挺多時間
[00:07:55.000 --> 00:07:58.000]  看到長者脫下口罩,吐痰
[00:07:58.000 --> 00:08:02.000]  大家有聽過我內心的憤怒
[00:08:02.000 --> 00:08:07.000]  我好幾次內心憤怒的時候
[00:08:07.000 --> 00:08:09.000]  也有些反思
[00:08:09.000 --> 00:08:15.000]  原來這些憤怒是讓我不能接納長者
[00:08:15.000 --> 00:08:17.000]  和不能愛他
[00:08:17.000 --> 00:08:22.000]  這些憤怒是讓我與他的關係隔絕了
[00:08:22.000 --> 00:08:25.000]  或者更可怕的是,罪本身就是這樣
[00:08:25.000 --> 00:08:27.000]  罪本身就是這樣重要的元素
[00:08:27.000 --> 00:08:31.000]  罪就是讓人與人之間的關係疏離
[00:08:31.000 --> 00:08:37.000]  所以,使徒若翰用該人的故事帶出一個重點
[00:08:37.000 --> 00:08:42.000]  不單是說殺人,而是處理內心的問題
[00:08:42.000 --> 00:08:45.000]  為什麼我們不能領受神的愛呢?
[00:08:45.000 --> 00:08:49.000]  就是因為我們內心出現了一個問題
[00:08:49.000 --> 00:08:58.000]  使徒若翰說,小姐們,我們相愛不要在言語和舌頭上
[00:08:58.000 --> 00:09:01.000]  要在行為和誠實上
[00:09:01.000 --> 00:09:05.000]  當時的信徒只有一個「講」字,「我愛你」
[00:09:05.000 --> 00:09:07.000]  但沒有行動
[00:09:07.000 --> 00:09:10.000]  為什麼這些信徒只有一個「講」字,沒有行動呢?
[00:09:10.000 --> 00:09:14.000]  第十七節就給了原因
[00:09:14.000 --> 00:09:19.000]  因為他們失去了念述的心
[00:09:19.000 --> 00:09:23.000]  其實我們不是看不到身邊人有很多的需要
[00:09:23.000 --> 00:09:26.000]  我們現在看周圍
[00:09:26.000 --> 00:09:30.000]  其實我們稍為知道的弟兄姊妹
[00:09:30.000 --> 00:09:32.000]  都有自己的生命故事
[00:09:32.000 --> 00:09:35.000]  有自己的處境,有自己的困難,有自己的掙扎
[00:09:35.000 --> 00:09:38.000]  你可能不認識所有這裡五六十人
[00:09:38.000 --> 00:09:41.000]  但你總會認識一兩個
[00:09:41.000 --> 00:09:44.000]  你知道他們的處境困難
[00:09:44.000 --> 00:09:50.000]  為什麼我們不會伸出雙手去幫助他們,去愛他們呢?
[00:09:50.000 --> 00:09:55.000]  原因是我們的內心問題
[00:09:55.000 --> 00:10:00.000]  耶穌在馬特福音書有兩次
[00:10:00.000 --> 00:10:04.000]  對法尼塞人講內心的問題
[00:10:04.000 --> 00:10:07.000]  第一段就是法尼塞人和文士說
[00:10:07.000 --> 00:10:10.000]  為什麼你們的門徒不用手?
[00:10:10.000 --> 00:10:12.000]  他們是吃東西的,不用手
[00:10:12.000 --> 00:10:16.000]  耶穌引用以賽亞先知
[00:10:16.000 --> 00:10:21.000]  說你們是用嘴巴來尊敬我
[00:10:21.000 --> 00:10:26.000]  但內心卻是遠離我
[00:10:26.000 --> 00:10:30.000]  法尼塞人只是假冒為善,戴著面具做人
[00:10:30.000 --> 00:10:33.000]  因為他們所做的一切行為
[00:10:33.000 --> 00:10:36.000]  如果按照馬太福音第六章登山補訓
[00:10:36.000 --> 00:10:40.000]  無論是施捨,禁食,禱告
[00:10:40.000 --> 00:10:43.000]  他們所做的行為都是
[00:10:43.000 --> 00:10:45.000]  一,討人喜悅
[00:10:45.000 --> 00:10:53.000]  二,得到掌聲和滿足自己的喜好
[00:10:53.000 --> 00:10:57.000]  他們所做的一切都不是為神
[00:10:57.000 --> 00:10:59.000]  不是為神,不是向主神
[00:10:59.000 --> 00:11:02.000]  內心是遠離上帝的
[00:11:02.000 --> 00:11:07.000]  第二段經文,耶穌針對法尼塞人
[00:11:07.000 --> 00:11:10.000]  假冒為善的內心問題
[00:11:10.000 --> 00:11:13.000]  在第十九章,有人問耶穌
[00:11:13.000 --> 00:11:17.000]  可不可以休憩?
[00:11:17.000 --> 00:11:20.000]  耶穌引用創世紀經文
[00:11:20.000 --> 00:11:22.000]  二人成為一體
[00:11:22.000 --> 00:11:26.000]  大家知道創世紀二人成為一體是二章二十四節
[00:11:26.000 --> 00:11:28.000]  是第三章之前的
[00:11:28.000 --> 00:11:32.000]  未有罪的時候,神已經設立了婚姻制度
[00:11:32.000 --> 00:11:34.000]  這個制度是神的心意
[00:11:34.000 --> 00:11:36.000]  美善的完美的制度
[00:11:36.000 --> 00:11:39.000]  但為什麼人會休憩呢?
[00:11:39.000 --> 00:11:41.000]  因為就是硬心
[00:11:41.000 --> 00:11:43.000]  心硬
[00:11:43.000 --> 00:11:45.000]  什麼是心硬呢?
[00:11:45.000 --> 00:11:48.000]  我們知道在出埃及記的時候
[00:11:48.000 --> 00:11:51.000]  在頭十章十一章經文
[00:11:51.000 --> 00:11:56.000]  多次地提到法老心硬
[00:11:56.000 --> 00:11:59.000]  多次的神差派摩西亞倫
[00:11:59.000 --> 00:12:01.000]  去到法老面前
[00:12:01.000 --> 00:12:03.000]  說放我們走吧
[00:12:03.000 --> 00:12:05.000]  讓我們敬拜神吧
[00:12:05.000 --> 00:12:07.000]  這是神的命令
[00:12:07.000 --> 00:12:11.000]  多次的法老不聽摩西亞倫或神的話
[00:12:11.000 --> 00:12:13.000]  多次的心硬
[00:12:13.000 --> 00:12:17.000]  不容許以色列人離開埃及
[00:12:17.000 --> 00:12:21.000]  其實我們不是不知道神的說法
[00:12:21.000 --> 00:12:25.000]  只不過我們的心是抗拒聖靈的感動
[00:12:25.000 --> 00:12:30.000]  或者是聖經所說的消滅聖靈的感動
[00:12:30.000 --> 00:12:35.000]  知道,心裡關掉了,不做
[00:12:35.000 --> 00:12:38.000]  這樣就不能出神
[00:12:38.000 --> 00:12:43.000]  所以我們所恨的愛的表現
[00:12:43.000 --> 00:12:47.000]  經文說到第十四節
[00:12:47.000 --> 00:12:50.000]  沒有愛心的仍住在死中
[00:12:50.000 --> 00:12:53.000]  其實無論是憤怒或罪
[00:12:53.000 --> 00:12:58.000]  是讓一個人進入了一個屬靈的死亡狀況
[00:12:58.000 --> 00:13:01.000]  其實我們又明白到
[00:13:01.000 --> 00:13:05.000]  一個罪從創世紀第三章開始
[00:13:05.000 --> 00:13:07.000]  已經進入了世界
[00:13:07.000 --> 00:13:09.000]  進入了每一個人的內心
[00:13:09.000 --> 00:13:13.000]  所以史徒日行用了很大段篇幅
[00:13:13.000 --> 00:13:16.000]  在今天的經文,特別是該引的故事
[00:13:16.000 --> 00:13:18.000]  來告訴我們
[00:13:18.000 --> 00:13:22.000]  關心或要注視我們內心的狀況
[00:13:22.000 --> 00:13:24.000]  我們內心的狀況
[00:13:24.000 --> 00:13:26.000]  我們跟人的關係
[00:13:28.000 --> 00:13:31.000]  既然我們內心出現了問題
[00:13:31.000 --> 00:13:33.000]  如何解決呢?
[00:13:33.000 --> 00:13:37.000]  所以史徒日行用了其他經文來幫助我們
[00:13:37.000 --> 00:13:41.000]  去看到原來是主或神自己
[00:13:41.000 --> 00:13:44.000]  用一個很奇妙的方法去改變我們的內心
[00:13:44.000 --> 00:13:48.000]  以至我們能夠活出一神的愛
[00:13:48.000 --> 00:13:50.000]  十六節
[00:13:50.000 --> 00:13:56.000]  主為我們寫明,我們從此就知道何謂愛
[00:13:56.000 --> 00:13:58.000]  今天是章暗期
[00:13:58.000 --> 00:14:00.000]  剛才威爾也提到章暗期
[00:14:00.000 --> 00:14:05.000]  章暗期的拉丁文意思是coming
[00:14:05.000 --> 00:14:07.000]  將來
[00:14:07.000 --> 00:14:09.000]  將會來臨
[00:14:09.000 --> 00:14:12.000]  這個來不單是指2000年前的耶穌基督
[00:14:12.000 --> 00:14:15.000]  曾經來到世上
[00:14:15.000 --> 00:14:19.000]  更加指向將會到那一天
[00:14:19.000 --> 00:14:23.000]  耶穌基督教魂並且坐著為王
[00:14:23.000 --> 00:14:27.000]  來到管治萬有,作公義的審判
[00:14:27.000 --> 00:14:29.000]  所以這是一個盼望
[00:14:29.000 --> 00:14:32.000]  第一週就是期望,期待主的來臨
[00:14:32.000 --> 00:14:34.000]  是一個盼望
[00:14:34.000 --> 00:14:37.000]  特別是在一個黑暗紛亂的世代
[00:14:37.000 --> 00:14:40.000]  那位在位的君王會管治一切
[00:14:40.000 --> 00:14:42.000]  並且作最公義的審判
[00:14:42.000 --> 00:14:46.000]  這是基督教信仰一個很重要的核心元素
[00:14:46.000 --> 00:14:49.000]  也讓我們在章暗期中認知耶穌基督
[00:14:49.000 --> 00:14:51.000]  為何來到世上
[00:14:51.000 --> 00:14:54.000]  最沒有盼望的時候
[00:14:54.000 --> 00:14:56.000]  在耶穌基督的復活中
[00:14:56.000 --> 00:14:58.000]  最有盼望
[00:14:58.000 --> 00:15:00.000]  主為我們寫命
[00:15:00.000 --> 00:15:03.000]  我們就從此知道何為愛
[00:15:03.000 --> 00:15:06.000]  我們如何知道主是愛我們
[00:15:06.000 --> 00:15:10.000]  主為我們寫命是什麼意思
[00:15:10.000 --> 00:15:13.000]  羅馬書五章八節已經說得很清楚
[00:15:13.000 --> 00:15:17.000]  為了基督在我們還作罪人的時候
[00:15:17.000 --> 00:15:19.000]  為我們死
[00:15:19.000 --> 00:15:21.000]  神的愛就在之向我們顯明
[00:15:21.000 --> 00:15:23.000]  十字架
[00:15:23.000 --> 00:15:25.000]  十字架
[00:15:25.000 --> 00:15:27.000]  這就是愛的象徵
[00:15:27.000 --> 00:15:29.000]  愛的象徵
[00:15:29.000 --> 00:15:32.000]  耶穌基督為我們寫命
[00:15:32.000 --> 00:15:34.000]  耶穌基督愛你
[00:15:34.000 --> 00:15:35.000]  愛你
[00:15:35.000 --> 00:15:37.000]  並且是約翰福音第十三章一節
[00:15:37.000 --> 00:15:39.000]  愛你到底
[00:15:39.000 --> 00:15:44.000]  我們如何知道耶穌基督是愛門徒到底
[00:15:44.000 --> 00:15:48.000]  因為耶穌基督洗了十二個門徒的腳
[00:15:48.000 --> 00:15:50.000]  包括出賣他的猶太
[00:15:50.000 --> 00:15:52.000]  洗完腳猶太才走
[00:15:52.000 --> 00:15:56.000]  耶穌基督愛每一個他所愛的門徒到底
[00:15:56.000 --> 00:15:58.000]  耶穌基督給每一個罪人
[00:15:58.000 --> 00:15:59.000]  包括猶太
[00:15:59.000 --> 00:16:01.000]  都有機會悔改
[00:16:01.000 --> 00:16:03.000]  歸向主他自己
[00:16:03.000 --> 00:16:06.000]  耶穌基督愛我們到底
[00:16:06.000 --> 00:16:09.000]  耶穌基督來到世上
[00:16:09.000 --> 00:16:11.000]  為我們死在十字架上
[00:16:11.000 --> 00:16:15.000]  那如何改變我們的內心
[00:16:15.000 --> 00:16:19.000]  這就要回到兩段很寶貴的經文
[00:16:19.000 --> 00:16:25.000]  一段是耶路撒冷書31章31到34節
[00:16:25.000 --> 00:16:27.000]  另外一段非常類似
[00:16:27.000 --> 00:16:30.000]  就是以西傑書36章這段經文
[00:16:30.000 --> 00:16:32.000]  他說:耶和華說:
[00:16:32.000 --> 00:16:35.000]  我也要賜給你們一個生心
[00:16:35.000 --> 00:16:38.000]  將生靈放在你們裡面
[00:16:38.000 --> 00:16:41.000]  又從你們的肉體中除掉石心
[00:16:41.000 --> 00:16:42.000]  賜給你們肉心
[00:16:42.000 --> 00:16:45.000]  我必將我的靈放在他們裡面
[00:16:45.000 --> 00:16:48.000]  使你們順從我的律例
[00:16:48.000 --> 00:16:50.000]  謹守遵行我的典章
[00:16:50.000 --> 00:16:53.000]  你們必要住在我所賜給你們的列祖之地
[00:16:53.000 --> 00:16:55.000]  你們要做我的子民
[00:16:55.000 --> 00:16:58.000]  我要做你們的神
[00:16:58.000 --> 00:17:00.000]  因著耶穌基督的受死
[00:17:00.000 --> 00:17:02.000]  為我們釘十字架
[00:17:02.000 --> 00:17:06.000]  聖靈住在一塊信靠許
[00:17:06.000 --> 00:17:08.000]  相信耶穌基督
[00:17:08.000 --> 00:17:11.000]  相信耶穌基督的靈
[00:17:11.000 --> 00:17:15.000]  在親愛的聖靈
[00:17:15.000 --> 00:17:17.000]  進入我們的內心
[00:17:17.000 --> 00:17:20.000]  進行喚心手術
[00:17:20.000 --> 00:17:23.000]  除掉石心
[00:17:23.000 --> 00:17:25.000]  以前是寫在石板上的
[00:17:25.000 --> 00:17:27.000]  摩西十誡寫在律法上
[00:17:27.000 --> 00:17:28.000]  現在不是了
[00:17:28.000 --> 00:17:30.000]  神的律法不需要寫在石板上
[00:17:30.000 --> 00:17:31.000]  寫在我們心中
[00:17:31.000 --> 00:17:32.000]  有親愛的聖靈
[00:17:32.000 --> 00:17:33.000]  真理的靈
[00:17:33.000 --> 00:17:35.000]  教導我們進入
[00:17:35.000 --> 00:17:38.000]  明白、認識、跟從
[00:17:38.000 --> 00:17:40.000]  上帝的話語
[00:17:40.000 --> 00:17:42.000]  上帝的律法
[00:17:42.000 --> 00:17:46.000]  而上帝的律法的依歸是什麼呢?
[00:17:46.000 --> 00:17:48.000]  總是愛
[00:17:48.000 --> 00:17:51.000]  律法的總歸就是愛
[00:17:51.000 --> 00:17:55.000]  並且有兩個使命
[00:17:55.000 --> 00:17:57.000]  我們也知道
[00:17:57.000 --> 00:18:01.000]  馬太福音22章說到有大皆明
[00:18:01.000 --> 00:18:03.000]  你們要盡心、盡聖、盡義
[00:18:03.000 --> 00:18:05.000]  盡愛主耶和華的神
[00:18:05.000 --> 00:18:08.000]  其次就是相仿愛人如己
[00:18:08.000 --> 00:18:09.000]  然後有大使命
[00:18:09.000 --> 00:18:10.000]  就是馬太福音第28章
[00:18:10.000 --> 00:18:12.000]  所以你明白到
[00:18:12.000 --> 00:18:14.000]  我們領受了聖靈
[00:18:14.000 --> 00:18:16.000]  神改變我們的內心
[00:18:16.000 --> 00:18:20.000]  是要我們活出上主的愛
[00:18:20.000 --> 00:18:22.000]  又去愛神
[00:18:22.000 --> 00:18:24.000]  怎樣知道我們愛神呢?
[00:18:24.000 --> 00:18:26.000]  彼此相愛
[00:18:26.000 --> 00:18:27.000]  透過彼此相愛
[00:18:27.000 --> 00:18:29.000]  我們彰顯到
[00:18:29.000 --> 00:18:33.000]  我們真的有愛神的心
[00:18:33.000 --> 00:18:34.000]  你可能會說
[00:18:34.000 --> 00:18:37.000]  我不是耶穌基督
[00:18:37.000 --> 00:18:40.000]  我怎能釘十字架
[00:18:40.000 --> 00:18:43.000]  為人寫命呢?
[00:18:43.000 --> 00:18:44.000]  當然是
[00:18:44.000 --> 00:18:45.000]  我們不是耶穌基督
[00:18:45.000 --> 00:18:48.000]  並且救贖是一次性的
[00:18:48.000 --> 00:18:50.000]  整個人類歷史當中
[00:18:50.000 --> 00:18:52.000]  耶穌基督成就了一次性的
[00:18:52.000 --> 00:18:54.000]  永恆的、永遠的救贖
[00:18:54.000 --> 00:18:55.000]  我們不是耶穌基督
[00:18:55.000 --> 00:18:56.000]  不過
[00:18:56.000 --> 00:18:57.000]  經文說到
[00:18:57.000 --> 00:18:59.000]  主為我們寫命
[00:18:59.000 --> 00:19:01.000]  我們就從此知道何為愛
[00:19:01.000 --> 00:19:04.000]  我們也當為弟兄寫命
[00:19:04.000 --> 00:19:07.000]  我們也當為弟兄寫命
[00:19:07.000 --> 00:19:13.000]  我們不會為陌生人
[00:19:13.000 --> 00:19:15.000]  為身邊的人
[00:19:15.000 --> 00:19:17.000]  甚至我們所愛的人
[00:19:17.000 --> 00:19:19.000]  寫命
[00:19:19.000 --> 00:19:21.000]  寫自己的生命
[00:19:21.000 --> 00:19:22.000]  不過
[00:19:22.000 --> 00:19:24.000]  耶穌基督為我們
[00:19:24.000 --> 00:19:26.000]  作了一個很大的犧牲
[00:19:26.000 --> 00:19:29.000]  祂自閒
[00:19:29.000 --> 00:19:31.000]  祂本來有尊貴的形象
[00:19:31.000 --> 00:19:34.000]  卻取了奴僕的樣式
[00:19:34.000 --> 00:19:36.000]  成為人的樣子
[00:19:36.000 --> 00:19:37.000]  全心順服
[00:19:37.000 --> 00:19:38.000]  以至於死
[00:19:38.000 --> 00:19:40.000]  且死在十字架上
[00:19:40.000 --> 00:19:42.000]  在費洛比書2:5-8
[00:19:42.000 --> 00:19:43.000]  因著耶穌基督
[00:19:43.000 --> 00:19:45.000]  祂取了奴僕的樣式
[00:19:45.000 --> 00:19:46.000]  像一個奴隸一樣
[00:19:46.000 --> 00:19:48.000]  祂服侍我們
[00:19:48.000 --> 00:19:49.000]  同樣的
[00:19:49.000 --> 00:19:50.000]  今天你和我
[00:19:50.000 --> 00:19:53.000]  我們不需要失去自己的命
[00:19:53.000 --> 00:19:56.000]  但我們可以取了奴僕的樣式
[00:19:56.000 --> 00:20:00.000]  好像成為別人的奴隸
[00:20:00.000 --> 00:20:04.000]  去服侍身邊有需要的人
[00:20:04.000 --> 00:20:08.000]  以法所書5章1-2節
[00:20:08.000 --> 00:20:09.000]  所以你們該效法神
[00:20:09.000 --> 00:20:11.000]  好像夢慈愛兒女一樣
[00:20:11.000 --> 00:20:13.000]  也要憑愛心行事
[00:20:13.000 --> 00:20:14.000]  正如基督愛我們
[00:20:14.000 --> 00:20:16.000]  為我們寫了自己
[00:20:16.000 --> 00:20:21.000]  當作輕香的供物獻給神
[00:20:21.000 --> 00:20:22.000]  我們的生命
[00:20:22.000 --> 00:20:25.000]  當我們為別人犧牲
[00:20:25.000 --> 00:20:26.000]  去服侍的時候
[00:20:26.000 --> 00:20:29.000]  就像一個輕香的祭物
[00:20:29.000 --> 00:20:31.000]  獻給神
[00:20:31.000 --> 00:20:33.000]  《羅馬書》12章就是這樣
[00:20:33.000 --> 00:20:34.000]  我們好像一個活祭
[00:20:34.000 --> 00:20:36.000]  獻給神
[00:20:36.000 --> 00:20:38.000]  還有我的生命是一個聖靈
[00:20:38.000 --> 00:20:39.000]  在我們心中
[00:20:39.000 --> 00:20:41.000]  我們是一個聖靈的電
[00:20:41.000 --> 00:20:42.000]  有電
[00:20:42.000 --> 00:20:44.000]  一個敬拜神的地方
[00:20:44.000 --> 00:20:45.000]  我們可以當作自己
[00:20:45.000 --> 00:20:46.000]  當作一個祭物
[00:20:46.000 --> 00:20:48.000]  當我們每一個愛心行動
[00:20:48.000 --> 00:20:49.000]  去服侍的時候
[00:20:49.000 --> 00:20:50.000]  就像一個祭物
[00:20:50.000 --> 00:20:53.000]  獻給神
[00:20:53.000 --> 00:20:54.000]  在十月尾的時候
[00:20:54.000 --> 00:20:57.000]  我和師母和外母
[00:20:57.000 --> 00:21:00.000]  小時候就去探親
[00:21:00.000 --> 00:21:01.000]  去到沒多久
[00:21:01.000 --> 00:21:03.000]  我就開始病腺
[00:21:03.000 --> 00:21:05.000]  頭暈暈
[00:21:05.000 --> 00:21:06.000]  又累
[00:21:06.000 --> 00:21:07.000]  又鼻水
[00:21:07.000 --> 00:21:09.000]  我初時以為
[00:21:09.000 --> 00:21:10.000]  又喉嚨乾
[00:21:10.000 --> 00:21:11.000]  又痛
[00:21:11.000 --> 00:21:12.000]  我初時以為
[00:21:12.000 --> 00:21:14.000]  天氣剛燥
[00:21:14.000 --> 00:21:15.000]  Jet lag
[00:21:15.000 --> 00:21:16.000]  Long flight
[00:21:16.000 --> 00:21:17.000]  長途機
[00:21:17.000 --> 00:21:19.000]  很多原因
[00:21:19.000 --> 00:21:22.000]  沒有想過自己中了
