
[00:00:00.000 --> 00:00:03.040]  弟兄姊妹 主禮平安
[00:14:07.540 --> 00:14:09.700]  又酒今朝醉
[00:14:09.700 --> 00:14:11.300]  多好啊
[00:14:11.300 --> 00:14:12.420]  你懂得好
[00:14:12.420 --> 00:14:15.140]  那永恆呢
[00:14:15.140 --> 00:14:16.260]  不想嗎
[00:14:16.260 --> 00:14:16.860]  不懂想嗎
[00:14:16.860 --> 00:14:17.900]  上帝呢
[00:14:17.900 --> 00:14:19.820]  不關我事
[00:14:19.820 --> 00:14:21.900]  不是我能夠控制得到的
[00:14:21.900 --> 00:14:22.540]  是呀
[00:14:22.540 --> 00:14:24.500]  為何你不懂想
[00:14:24.500 --> 00:14:26.820]  為何你那麼懂想現在
[00:14:26.820 --> 00:14:28.940]  哪裏租便宜就搬去哪裏住
[00:14:28.940 --> 00:14:30.780]  哪裏便宜一點消費就去哪裏
[00:14:30.780 --> 00:14:34.540]  我們香港人真是頭腦精明到一個地步
[00:14:34.540 --> 00:14:36.500]  為何我們的精明
[00:14:36.500 --> 00:14:39.060]  不懂得應用
[00:14:39.060 --> 00:14:44.100]  在上帝跟我們的關係上
[00:14:44.100 --> 00:14:45.500]  我們都很精明的
[00:14:45.500 --> 00:14:47.140]  所以我網上崇拜的
[00:14:47.140 --> 00:14:48.380]  我常常笑
[00:14:48.380 --> 00:14:50.100]  我1.5速度
[00:14:50.100 --> 00:14:53.100]  牧師講到那麼慢
[00:14:53.100 --> 00:14:55.580]  一個半小時我九個字聽完
[00:14:55.580 --> 00:14:57.260]  精明嗎
[00:14:57.260 --> 00:14:57.620]  好啊
[00:14:57.620 --> 00:14:58.860]  上帝又精明
[00:14:58.860 --> 00:15:00.100]  將你的生命
[00:15:00.100 --> 00:15:02.380]  1.5扭到
[00:15:02.380 --> 00:15:03.500]  是吧
[00:15:03.500 --> 00:15:04.180]  你想不想
[00:15:04.180 --> 00:15:04.860]  不要上帝
[00:15:04.860 --> 00:15:07.660]  我下次0.8聽
[00:15:07.660 --> 00:15:09.500]  上帝不是跟我們計這些
[00:15:09.500 --> 00:15:10.500]  上帝提醒你
[00:15:10.500 --> 00:15:12.020]  雖然你不聽
[00:15:12.020 --> 00:15:14.140]  你以為這個比喻跟我無關
[00:15:14.140 --> 00:15:15.220]  因為我沒有錢
[00:15:15.220 --> 00:15:16.100]  我不是財主
[00:15:16.100 --> 00:15:17.060]  不是啊
[00:15:17.060 --> 00:15:19.740]  我們的精明
[00:15:19.740 --> 00:15:22.900]  其實遮住了我們看的東西
[00:15:22.900 --> 00:15:25.140]  以為看現在很好了
[00:15:25.140 --> 00:15:27.020]  我能夠控制
[00:15:27.020 --> 00:15:30.860]  掌握得快快樂樂
[00:15:30.860 --> 00:15:31.460]  多好啊
[00:15:31.460 --> 00:15:32.340]  夠啦
[00:15:32.340 --> 00:15:33.740]  是那麼多的啦
[00:15:33.740 --> 00:15:36.980]  還能夠做些甚麼
[00:15:36.980 --> 00:15:40.580]  這個比喻是對眾人講的
[00:15:40.580 --> 00:15:43.020]  接著二十二節
[00:15:43.020 --> 00:15:46.380]  耶穌就跟門徒說話
[00:15:46.380 --> 00:15:48.420]  你跟從我
[00:15:48.420 --> 00:15:50.940]  你跟那些眾人不同了
[00:15:50.940 --> 00:15:51.540]  有分別
[00:15:51.540 --> 00:15:52.460]  有甚麼分別
[00:15:52.460 --> 00:15:53.780]  都是猶太人
[00:15:53.780 --> 00:15:55.380]  都是神的子民
[00:15:55.380 --> 00:15:56.820]  都是認識上帝的
[00:15:56.820 --> 00:15:57.180]  是
[00:15:57.180 --> 00:16:00.300]  但是你們是跟從耶穌基督的
[00:16:00.300 --> 00:16:05.140]  所以主又對他的門徒說
[00:16:05.140 --> 00:16:08.900]  由路加亦都加多了一個連接詞
[00:16:08.900 --> 00:16:10.900]  在第二十二節說
[00:16:10.900 --> 00:16:13.580]  所以
[00:16:13.580 --> 00:16:16.220]  聽不聽到這個therefore
[00:16:16.220 --> 00:16:19.940]  之前講的比喻
[00:16:19.940 --> 00:16:23.380]  不是越多越好
[00:16:23.380 --> 00:16:26.260]  所以
[00:16:26.260 --> 00:16:28.700]  那個後果
[00:16:28.700 --> 00:16:32.860]  那我們應該怎樣做
[00:16:32.860 --> 00:16:34.020]  躺平
[00:16:34.020 --> 00:16:35.820]  今天我們又流行這個
[00:16:35.820 --> 00:16:37.380]  你看飛鳥
[00:16:37.380 --> 00:16:38.700]  你看烏鴉
[00:16:38.700 --> 00:16:40.220]  你看百合花
[00:16:40.220 --> 00:16:42.580]  全部都不用做
[00:16:42.580 --> 00:16:43.660]  聖經講的
[00:16:43.660 --> 00:16:45.260]  也不種也不收
[00:16:45.260 --> 00:16:47.340]  又不勞苦又不妨善
[00:16:47.340 --> 00:16:48.540]  你日做夜做
[00:16:48.540 --> 00:16:50.260]  就是無知的財主
[00:16:50.260 --> 00:16:51.620]  你可以上來講一堂道
[00:16:51.620 --> 00:16:53.860]  不過是錯的
[00:16:53.860 --> 00:16:57.780]  耶穌叫我們躺平嗎
[00:16:57.780 --> 00:16:59.460]  我養你
[00:16:59.460 --> 00:17:00.780]  躺平
[00:17:00.780 --> 00:17:01.980]  快快樂樂
[00:17:01.980 --> 00:17:03.140]  平平安安
[00:17:03.140 --> 00:17:05.020]  是不是這樣呢
[00:17:05.020 --> 00:17:07.700]  不是
[00:17:07.700 --> 00:17:09.780]  耶穌對門徒說什麼呢
[00:17:09.780 --> 00:17:13.060]  他用了三個動詞
[00:17:13.060 --> 00:17:14.700]  是相同意思的
[00:17:14.700 --> 00:17:16.860]  憂慮
[00:17:16.860 --> 00:17:19.300]  思慮
[00:17:19.300 --> 00:17:22.180]  和求
[00:17:22.180 --> 00:17:25.140]  你掛念什麼
[00:17:25.140 --> 00:17:28.020]  人無遠慮必有近憂
[00:17:28.020 --> 00:17:28.980]  有沒有問過自己
[00:17:28.980 --> 00:17:32.020]  你掛念什麼
[00:17:32.020 --> 00:17:36.500]  我們不會掛念錢那麼庸俗
[00:17:36.500 --> 00:17:39.900]  健康
[00:17:39.900 --> 00:17:40.940]  你掛念什麼
[00:17:40.940 --> 00:17:42.980]  思慮
[00:17:42.980 --> 00:17:47.580]  耶穌叫我們不要為生命憂慮
[00:17:47.580 --> 00:17:53.140]  吃什麼喝什麼穿什麼
[00:17:53.140 --> 00:17:55.260]  有個求呢
[00:17:55.260 --> 00:17:59.620]  又是我們中文翻譯給我們一個錯覺
[00:17:59.620 --> 00:18:01.940]  以為是祈禱
[00:18:01.940 --> 00:18:03.340]  那個祈求
[00:18:03.340 --> 00:18:06.780]  你懂得背英文這一節金句吧
[00:18:06.780 --> 00:18:10.220]  你們要先求他的國
[00:18:10.220 --> 00:18:13.060]  英文第一個字是什麼
[00:18:13.060 --> 00:18:14.300]  記得
[00:18:14.300 --> 00:18:17.780]  Seek ye first
[00:18:17.780 --> 00:18:19.380]  the kingdom of God
[00:18:19.380 --> 00:18:22.980]  Seek是什麼意思
[00:18:22.980 --> 00:18:24.740]  找
[00:18:24.740 --> 00:18:27.740]  用香港人懂得聽的說話
[00:18:27.740 --> 00:18:30.940]  你每天那麼辛苦找什麼
[00:18:30.940 --> 00:18:33.540]  想都不用想,閉上眼睛就懂得回答你
[00:18:33.540 --> 00:18:37.340]  找吃的
[00:18:37.340 --> 00:18:39.300]  找錢
[00:18:39.300 --> 00:18:41.900]  對的
[00:18:41.900 --> 00:18:44.060]  我勤力找什麼
[00:18:44.060 --> 00:18:47.380]  找兩餐午餐而已
[00:18:47.380 --> 00:18:48.780]  你以為找到很多什麼
[00:18:48.780 --> 00:18:50.100]  耶穌說
[00:18:50.100 --> 00:18:53.900]  不要為生命去找吃的
[00:18:53.900 --> 00:18:55.620]  你這樣聽
[00:18:55.620 --> 00:18:57.220]  奇怪
[00:18:57.220 --> 00:18:59.700]  沒得吃
[00:18:59.700 --> 00:19:00.980]  找錢
[00:19:00.980 --> 00:19:02.500]  不是,要找什麼
[00:19:02.500 --> 00:19:05.740]  要找神的國
[00:19:05.740 --> 00:19:10.500]  你們先求祂的國
