
[00:00:00.000 --> 00:00:03.000]  能夠在北宣家再一次跟大家一起敬拜
[00:05:04.000 --> 00:05:06.000]  就是在菲律賓書
[00:05:06.000 --> 00:05:08.000]  所以你看見菲律賓書
[00:05:08.000 --> 00:05:10.000]  保羅一開始的時候
[00:05:10.000 --> 00:05:11.000]  是剛才我們所讀
[00:05:11.000 --> 00:05:13.000]  我不知道你有沒有留意到
[00:05:13.000 --> 00:05:15.000]  是一段充滿了溫情
[00:05:15.000 --> 00:05:18.000]  很溫馨的一段說話
[00:05:18.000 --> 00:05:21.000]  我就很想用這段說話和大家一起思想團契
[00:05:21.000 --> 00:05:24.000]  要做一個教會作為一個團契
[00:05:24.000 --> 00:05:27.000]  究竟是一個什麼的圖畫
[00:05:27.000 --> 00:05:29.000]  這裡保羅的團契心
[00:05:29.000 --> 00:05:32.000]  我將他在這段聖經裡面分了三個題目
[00:05:32.000 --> 00:05:34.000]  和大家一起說
[00:05:34.000 --> 00:05:37.000]  一個是保羅的團契心是一個溫暖的心
[00:05:37.000 --> 00:05:39.000]  第二這個團契心
[00:05:39.000 --> 00:05:43.000]  是一個幸福分享的心
[00:05:43.000 --> 00:05:45.000]  第三這個心
[00:05:45.000 --> 00:05:46.000]  保羅的團契心
[00:05:46.000 --> 00:05:48.000]  是一個有把握的心
[00:05:48.000 --> 00:05:51.000]  在神的計劃裡面有把握的心
[00:05:51.000 --> 00:05:54.000]  大家可能讀過很多
[00:05:54.000 --> 00:05:56.000]  保羅的書信
[00:05:56.000 --> 00:05:57.000]  這些前面的說話
[00:05:57.000 --> 00:05:59.000]  但是可能你沒有試過從一個
[00:05:59.000 --> 00:06:01.000]  團契的角度來思想
[00:06:01.000 --> 00:06:03.000]  我過去的日子裡
[00:06:03.000 --> 00:06:06.000]  我就嘗試從團契保羅的心事
[00:06:06.000 --> 00:06:08.000]  來看這段聖經
[00:06:08.000 --> 00:06:09.000]  首先我們看到
[00:06:09.000 --> 00:06:13.000]  在保羅的這段說話裡
[00:06:13.000 --> 00:06:15.000]  保羅有一個溫暖的心
[00:06:15.000 --> 00:06:16.000]  什麼叫溫暖的心呢?
[00:06:16.000 --> 00:06:18.000]  因為保羅一開始的時候
[00:06:18.000 --> 00:06:19.000]  他講了兩件事
[00:06:19.000 --> 00:06:20.000]  大家留意
[00:06:20.000 --> 00:06:22.000]  一講了第三節開始
[00:06:22.000 --> 00:06:25.000]  我每逢想念你們
[00:06:25.000 --> 00:06:26.000]  想到你們的時候
[00:06:26.000 --> 00:06:29.000]  我就感謝我的神
[00:06:29.000 --> 00:06:31.000]  然後每次為你們祈求的時候
[00:06:31.000 --> 00:06:35.000]  總是歡歡喜喜的祈求
[00:06:35.000 --> 00:06:37.000]  在這段說話裡
[00:06:37.000 --> 00:06:39.000]  保羅表達了兩件事
[00:06:39.000 --> 00:06:40.000]  第一
[00:06:40.000 --> 00:06:42.000]  一開始的時候
[00:06:42.000 --> 00:06:43.000]  他就感謝
[00:06:43.000 --> 00:06:44.000]  很感恩
[00:06:44.000 --> 00:06:45.000]  很感謝
[00:06:45.000 --> 00:06:46.000]  第二
[00:06:46.000 --> 00:06:48.000]  他的心情很喜樂
[00:06:48.000 --> 00:06:49.000]  很滿足
[00:06:49.000 --> 00:06:50.000]  我們不要忘記
[00:06:50.000 --> 00:06:53.000]  剛才我們說保羅在坐牢
[00:06:53.000 --> 00:06:54.000]  保羅在坐牢
[00:06:54.000 --> 00:06:56.000]  他要講怨言就多得是
[00:06:56.000 --> 00:06:58.000]  但是為什麼保羅
[00:06:58.000 --> 00:06:59.000]  一開始的時候
[00:06:59.000 --> 00:07:02.000]  完全看不出他在坐牢呢?
[00:07:02.000 --> 00:07:04.000]  不是保羅樂觀這麼簡單
[00:07:04.000 --> 00:07:05.000]  而是保羅的心
[00:07:05.000 --> 00:07:08.000]  一想起菲律賓的弟兄姊妹
[00:07:08.000 --> 00:07:11.000]  他的心就喜樂起來
[00:07:11.000 --> 00:07:12.000]  弟兄姊妹
[00:07:12.000 --> 00:07:13.000]  我不知道你今天
[00:07:13.000 --> 00:07:15.000]  你在一個團契裡面
[00:07:15.000 --> 00:07:17.000]  或者你今天有沒有參加團契
[00:07:17.000 --> 00:07:18.000]  你想到回來教會
[00:07:18.000 --> 00:07:20.000]  你的心就快樂
[00:07:20.000 --> 00:07:22.000]  還是你離開了
[00:07:22.000 --> 00:07:25.000]  每次星期日都是來星期早上
[00:07:25.000 --> 00:07:27.000]  所以今天下雨這麼煩
[00:07:27.000 --> 00:07:28.000]  不過也不要緊
[00:07:28.000 --> 00:07:29.000]  不來就不安心
[00:07:29.000 --> 00:07:31.000]  良心擇臂
[00:07:31.000 --> 00:07:32.000]  那就來吧
[00:07:32.000 --> 00:07:34.000]  你是不是這麼勉強來呢?
[00:07:34.000 --> 00:07:35.000]  因為好像詩人說
[00:07:35.000 --> 00:07:37.000]  我一想到要去耶和華的殿
[00:07:37.000 --> 00:07:39.000]  我心裡面就興奮
[00:07:39.000 --> 00:07:41.000]  然後我還要送同胞
[00:07:41.000 --> 00:07:43.000]  我們詩篇說我要送
[00:07:43.000 --> 00:07:45.000]  送以色列人和猶太人
[00:07:45.000 --> 00:07:46.000]  一起來讚美神
[00:07:46.000 --> 00:07:48.000]  然後你來到這裡的時候
[00:07:48.000 --> 00:07:50.000]  你見到弟兄姊妹
[00:07:50.000 --> 00:07:52.000]  保羅的心就是這樣的心
[00:07:52.000 --> 00:07:53.000]  保羅說我呢
[00:07:53.000 --> 00:07:54.000]  你有沒有留意
[00:07:54.000 --> 00:07:55.000]  他有一個很特別的字
[00:07:55.000 --> 00:07:56.000]  第八節那裡說
[00:07:56.000 --> 00:07:58.000]  我試著這樣翻譯
[00:07:58.000 --> 00:08:00.000]  第八節的意思是
[00:08:00.000 --> 00:08:03.000]  我以耶穌基督最深切的心腸的愛
[00:08:03.000 --> 00:08:05.000]  去記掛你們
[00:08:05.000 --> 00:08:07.000]  保羅這句話
[00:08:07.000 --> 00:08:11.000]  是一個很強的感情的說話
[00:08:11.000 --> 00:08:13.000]  但是你知道
[00:08:13.000 --> 00:08:15.000]  猶太人說到心情
[00:08:15.000 --> 00:08:18.000]  感情裡面最強烈的
[00:08:18.000 --> 00:08:20.000]  就是他的內心
[00:08:20.000 --> 00:08:21.000]  如果你經常讀詩篇
[00:08:21.000 --> 00:08:23.000]  心腸肺腑
[00:08:23.000 --> 00:08:25.000]  整個人的內心五臟六腑
[00:08:25.000 --> 00:08:27.000]  湧出來
[00:08:27.000 --> 00:08:29.000]  保羅說我就是這樣去
[00:08:29.000 --> 00:08:30.000]  一想起你們
[00:08:30.000 --> 00:08:32.000]  我的心情就是這樣去記掛你們
[00:08:32.000 --> 00:08:36.000]  很開心地感謝我們的神
[00:08:36.000 --> 00:08:38.000]  弟兄姊妹我想和大家說
[00:08:38.000 --> 00:08:39.000]  第一件事
[00:08:39.000 --> 00:08:41.000]  保羅他一想起團契
[00:08:41.000 --> 00:08:44.000]  他有一個感恩和一個歡喜
[00:08:44.000 --> 00:08:46.000]  從心底裡湧出來的心
[00:08:46.000 --> 00:08:48.000]  我不知道他想起團契
[00:08:48.000 --> 00:08:49.000]  你想起什麼
[00:08:49.000 --> 00:08:52.000]  我覺得今天很多人想起團契的時候
[00:08:52.000 --> 00:08:53.000]  想起教會的時候
[00:08:53.000 --> 00:08:55.000]  很多批評
[00:08:55.000 --> 00:08:56.000]  對不起
[00:08:56.000 --> 00:08:59.000]  很多人覺得很麻煩
[00:08:59.000 --> 00:09:01.000]  想起某些人
[00:09:01.000 --> 00:09:03.000]  為什麼又見到他
[00:09:03.000 --> 00:09:05.000]  為什麼他又是團契又不走
[00:09:05.000 --> 00:09:07.000]  他走了就沒事了
[00:09:07.000 --> 00:09:08.000]  你這樣想
[00:09:08.000 --> 00:09:10.000]  你有沒有想是你的問題
[00:09:10.000 --> 00:09:12.000]  不只是他的問題
[00:09:12.000 --> 00:09:13.000]  因為為什麼呢
[00:09:13.000 --> 00:09:14.000]  今天你和我
[00:09:14.000 --> 00:09:17.000]  問題就是為什麼保羅沒有這樣想呢
[00:09:17.000 --> 00:09:18.000]  我們看看保羅
[00:09:18.000 --> 00:09:20.000]  我們看看我們自己的心情
[00:09:20.000 --> 00:09:23.000]  我們想起團契的時候的心情
[00:09:23.000 --> 00:09:25.000]  想起教會的時候的心情
[00:09:25.000 --> 00:09:26.000]  我不知道是不是真的
[00:09:26.000 --> 00:09:27.000]  我事實上都不好意思
[00:09:27.000 --> 00:09:29.000]  我真的不像香港人
[00:09:29.000 --> 00:09:30.000]  不過我是香港人
[00:09:30.000 --> 00:09:34.000]  為什麼香港人要這麼刻薄呢
[00:09:34.000 --> 00:09:36.000]  是不是我們過去這幾十年
[00:09:36.000 --> 00:09:39.000]  因為請慣了非庸人庸
[00:09:39.000 --> 00:09:42.000]  說一句好話都沒有好事
[00:09:42.000 --> 00:09:43.000]  一想就想到不好的
[00:09:43.000 --> 00:09:45.000]  一買東西就覺得別人找他笨
[00:09:45.000 --> 00:09:47.000]  為什麼一來到教會的時候
[00:09:47.000 --> 00:09:48.000]  覺得這個不好
[00:09:48.000 --> 00:09:49.000]  那個不好
[00:09:49.000 --> 00:09:51.000]  丁子妹我不是說你不可以批評
[00:09:51.000 --> 00:09:53.000]  如果你說這間教會好不好
[00:09:53.000 --> 00:09:55.000]  當然可以批評
[00:09:55.000 --> 00:09:57.000]  就算肥立比教會
[00:09:57.000 --> 00:09:58.000]  也有些事情是不對的
[00:09:58.000 --> 00:10:00.000]  你看到第四章最後那裡
[00:10:00.000 --> 00:10:04.000]  說到有阿爹陳都基這些女姐妹在鬥
[00:10:04.000 --> 00:10:06.000]  如果你說教會有很多麻煩的事情
[00:10:06.000 --> 00:10:08.000]  有人鬥的
[00:10:08.000 --> 00:10:11.000]  還有教會面對很多的問題
[00:10:11.000 --> 00:10:16.000]  在信仰上都要留意
[00:10:16.000 --> 00:10:20.000]  有些人藉著錯誤的信仰
[00:10:20.000 --> 00:10:23.000]  還有些人想滲入教會
[00:10:23.000 --> 00:10:26.000]  你以為保羅不知道教會有問題嗎
[00:10:26.000 --> 00:10:28.000]  為什麼他一開始的時候可以這麼感謝
[00:10:28.000 --> 00:10:30.000]  還有我想大家留意
[00:10:30.000 --> 00:10:32.000]  保羅在這幾次聖經裡面
[00:10:32.000 --> 00:10:34.000]  從第三第四第五節你留意
[00:10:34.000 --> 00:10:37.000]  他用的字眼每一樣都是完全的
[00:10:37.000 --> 00:10:40.000]  他說我為了你們大家
[00:10:40.000 --> 00:10:43.000]  每逢想到你們的時候我就感謝
[00:10:43.000 --> 00:10:48.000]  每逢每次為你們大家祈求的時候
[00:10:48.000 --> 00:10:50.000]  總是歡歡喜喜
[00:10:50.000 --> 00:10:52.000]  是不是留意
[00:10:52.000 --> 00:10:54.000]  這些全部是每一次
[00:10:54.000 --> 00:10:58.000]  每次都是為了你們從頭一天直到現在
[00:10:58.000 --> 00:11:00.000]  我第一次見到你們
[00:11:00.000 --> 00:11:04.000]  這個肥立比教會是保羅第一間建立的教會
[00:11:04.000 --> 00:11:07.000]  到現在這麼多年裡面
[00:11:07.000 --> 00:11:09.000]  這麼多年裡面沒有停過的
[00:11:09.000 --> 00:11:11.000]  都在福音事供上有份
[00:11:11.000 --> 00:11:13.000]  我就感謝我的神
[00:11:13.000 --> 00:11:14.000]  有沒有留意
[00:11:14.000 --> 00:11:16.000]  每次從頭一天左右
[00:11:16.000 --> 00:11:18.000]  你們全部的人
[00:11:18.000 --> 00:11:20.000]  保羅你是不是誇張
[00:11:20.000 --> 00:11:23.000]  保羅為什麼每一樣東西都這麼感恩呢
[00:11:23.000 --> 00:11:25.000]  我想和大家說
[00:11:25.000 --> 00:11:27.000]  分別在哪裡
[00:11:27.000 --> 00:11:30.000]  保羅不是不知道肥立比教會有問題
[00:11:30.000 --> 00:11:32.000]  保羅不是不知道教會有問題
[00:11:32.000 --> 00:11:33.000]  當然他知道
[00:11:33.000 --> 00:11:35.000]  這麼有經驗的神的僕人
[00:11:35.000 --> 00:11:37.000]  當然知道教會有問題
[00:11:37.000 --> 00:11:42.000]  但是保羅他願意選擇一個角度去看教會
[00:11:42.000 --> 00:11:44.000]  去看肥立比的團契
[00:11:44.000 --> 00:11:49.000]  就是他從一個感恩的角度去看
[00:11:49.000 --> 00:11:51.000]  等於我們每次想起團契的時候
[00:11:51.000 --> 00:11:54.000]  我們首先用一個感恩的角度
[00:11:54.000 --> 00:11:57.000]  不是說你不可以有意見給團契
[00:11:57.000 --> 00:11:59.000]  有意見給教會
[00:11:59.000 --> 00:12:01.000]  但我很想你像保羅那樣
[00:12:01.000 --> 00:12:06.000]  先從一個感恩的角度去看這間教會
[00:12:06.000 --> 00:12:08.000]  我時常引用這個例子
[00:12:08.000 --> 00:12:10.000]  外國人很喜歡說有半杯水
[00:12:10.000 --> 00:12:12.000]  你看看兩個不同的人
[00:12:12.000 --> 00:12:13.000]  有人說只有半杯水
[00:12:13.000 --> 00:12:14.000]  人不這麼少
[00:12:14.000 --> 00:12:16.000]  只有半杯水
[00:12:16.000 --> 00:12:18.000]  為什麼不是一杯
[00:12:18.000 --> 00:12:19.000]  有些人就看到
[00:12:19.000 --> 00:12:20.000]  有半杯水
[00:12:20.000 --> 00:12:21.000]  挺好的
[00:12:21.000 --> 00:12:23.000]  你看看你看在哪裡
[00:12:23.000 --> 00:12:25.000]  兄弟姐妹你們明白意思嗎
[00:12:25.000 --> 00:12:27.000]  我們有時候就是這樣
[00:12:27.000 --> 00:12:28.000]  我們看的時候
[00:12:28.000 --> 00:12:30.000]  為什麼教會會這樣
[00:12:30.000 --> 00:12:31.000]  這樣那樣
[00:12:31.000 --> 00:12:33.000]  我們就將我們的心放在那裡
[00:12:33.000 --> 00:12:34.000]  難怪你想著想著
[00:12:34.000 --> 00:12:35.000]  不用回來
[00:12:35.000 --> 00:12:36.000]  如果有直播
[00:12:36.000 --> 00:12:37.000]  有即時轉播的時候
[00:12:37.000 --> 00:12:38.000]  我都不用見那些人
[00:12:38.000 --> 00:12:40.000]  我還在家裡
[00:12:40.000 --> 00:12:41.000]  在那裡吃早餐
[00:12:41.000 --> 00:12:43.000]  在那裡見家人
[00:12:43.000 --> 00:12:44.000]  聊幾句
[00:12:44.000 --> 00:12:45.000]  又聽一聽
[00:12:45.000 --> 00:12:46.000]  每樣都得到
[00:12:46.000 --> 00:12:47.000]  不是這樣的
[00:12:47.000 --> 00:12:51.000]  因為你要見的是一個教會
[00:12:51.000 --> 00:12:54.000]  你說教會很多問題
[00:12:54.000 --> 00:12:55.000]  你都不知道
[00:12:55.000 --> 00:12:56.000]  我在北宣家這麼久
[00:12:56.000 --> 00:12:57.000]  你都不知道
[00:12:57.000 --> 00:12:58.000]  還有很多事情還沒告訴你
[00:12:58.000 --> 00:13:00.000]  你可以這麼說
[00:13:00.000 --> 00:13:01.000]  但我還想跟你說
[00:13:01.000 --> 00:13:03.000]  你有很多事情還不知道
[00:13:03.000 --> 00:13:06.000]  頂智慕我已經來了北宣家四十多年
[00:13:06.000 --> 00:13:08.000]  我今年已經四十五年了
[00:13:08.000 --> 00:13:09.000]  我還在這裡
[00:13:09.000 --> 00:13:11.000]  我不是不知道北宣家有問題
[00:13:11.000 --> 00:13:12.000]  每間教會都有問題
[00:13:12.000 --> 00:13:13.000]  我去過這麼多教會
[00:13:13.000 --> 00:13:15.000]  但你有沒有在這裡看到
[00:13:15.000 --> 00:13:17.000]  北宣家是值得感恩的地方
[00:13:17.000 --> 00:13:18.000]  我想告訴你一件事
[00:13:18.000 --> 00:13:22.000]  我四十五年前開始來北宣家
[00:13:22.000 --> 00:13:23.000]  到現在
[00:13:23.000 --> 00:13:24.000]  起碼北宣家有一樣東西
[00:13:24.000 --> 00:13:26.000]  在其他教會就見不到
[00:13:26.000 --> 00:13:29.000]  很多頂智慕很忠心
[00:13:29.000 --> 00:13:32.000]  今天我們見到斯班牙
[00:13:32.000 --> 00:13:33.000]  有些白頭髮的
[00:13:33.000 --> 00:13:35.000]  我四十五年前就認識他
[00:13:35.000 --> 00:13:38.000]  我四十五年前就見到他在這裡唱詩
[00:13:38.000 --> 00:13:39.000]  唱到現在
[00:13:39.000 --> 00:13:41.000]  四十五年了
[00:13:41.000 --> 00:13:45.000]  頂智慕教主一學就是教四十五年
[00:13:45.000 --> 00:13:48.000]  那個人整天都是教科
[00:13:48.000 --> 00:13:49.000]  教來教去的東西
[00:13:49.000 --> 00:13:53.000]  你以為人家要賺錢嗎
[00:13:53.000 --> 00:13:55.000]  沒有錢的
[00:13:55.000 --> 00:13:57.000]  每個星期都這樣教
[00:13:57.000 --> 00:13:59.000]  頂智慕你有沒有看到那種專心
[00:13:59.000 --> 00:14:00.000]  為了神的緣故
[00:14:00.000 --> 00:14:02.000]  他做的不是很多
[00:14:02.000 --> 00:14:03.000]  但他做的東西
[00:14:03.000 --> 00:14:05.000]  他很專心一直做
[00:14:05.000 --> 00:14:06.000]  做了這麼多年
[00:14:06.000 --> 00:14:07.000]  你試一下
[00:14:07.000 --> 00:14:08.000]  今天黃姐妹來見證
[00:14:08.000 --> 00:14:09.000]  我很感動
[00:14:09.000 --> 00:14:11.000]  頂智慕你知不知道
[00:14:11.000 --> 00:14:12.000]  我不認識黃姐妹的
[00:14:12.000 --> 00:14:13.000]  今天早上第一次見面
[00:14:13.000 --> 00:14:14.000]  對不起
[00:14:14.000 --> 00:14:16.000]  黃姐妹謝謝你的分享
[00:14:16.000 --> 00:14:17.000]  我很佩服黃姐妹
[00:14:17.000 --> 00:14:18.000]  你知不知道
[00:14:18.000 --> 00:14:22.000]  她從頭到尾都沒有看過稿
[00:14:22.000 --> 00:14:24.000]  背完了
[00:14:24.000 --> 00:14:26.000]  我講了三千多篇
[00:14:26.000 --> 00:14:28.000]  她就按了你的貓指
[00:14:28.000 --> 00:14:29.000]  我也要看貓指
[00:14:29.000 --> 00:14:30.000]  她不用的
[00:14:30.000 --> 00:14:32.000]  忠心啊頂智慕
[00:14:32.000 --> 00:14:33.000]  你有沒有看到
[00:14:33.000 --> 00:14:35.000]  你有沒有欣賞過這些忠心
[00:14:35.000 --> 00:14:37.000]  你批評什麼
[00:14:37.000 --> 00:14:39.000]  只是批評這些人
[00:14:39.000 --> 00:14:41.000]  很古板的什麼什麼
[00:14:41.000 --> 00:14:43.000]  頂智慕這個就是保羅
[00:14:43.000 --> 00:14:45.000]  保羅他見到那種感恩
[00:14:45.000 --> 00:14:47.000]  給了教會
[00:14:47.000 --> 00:14:49.000]  頂智慕他說我一想起教會
[00:14:49.000 --> 00:14:51.000]  我就感恩
[00:14:51.000 --> 00:14:52.000]  我感恩
[00:14:52.000 --> 00:14:53.000]  第二
[00:14:53.000 --> 00:14:55.000]  一個幸福的心
[00:14:55.000 --> 00:14:56.000]  我想跟大家講
[00:14:56.000 --> 00:14:58.000]  你不要留意到團契
[00:14:58.000 --> 00:14:59.000]  我們大家都知道
[00:14:59.000 --> 00:15:01.000]  團契就是大家走在一起
[00:15:01.000 --> 00:15:03.000]  什麼團什麼團
[00:15:03.000 --> 00:15:05.000]  通常我們的團契
[00:15:05.000 --> 00:15:06.000]  都是憑我們
[00:15:06.000 --> 00:15:08.000]  這是一個事實
[00:15:08.000 --> 00:15:11.000]  憑著我們相似的背景
[00:15:11.000 --> 00:15:13.000]  來成立一個團契
[00:15:13.000 --> 00:15:14.000]  年紀差不多
[00:15:14.000 --> 00:15:15.000]  背景差不多
[00:15:15.000 --> 00:15:16.000]  大家都是就業的
[00:15:16.000 --> 00:15:18.000]  大家結了婚的
[00:15:18.000 --> 00:15:20.000]  有一個比較小的小朋友
[00:15:20.000 --> 00:15:21.000]  就有一個團
[00:15:21.000 --> 00:15:23.000]  這些是無可厚非的
[00:15:23.000 --> 00:15:25.000]  不過頂智慕保羅提醒我們一樣東西
[00:15:25.000 --> 00:15:26.000]  我想用一個字
[00:15:26.000 --> 00:15:28.000]  第五節那裡
[00:15:28.000 --> 00:15:30.000]  保羅用了一個字很有意思的
[00:15:30.000 --> 00:15:31.000]  他說
[00:15:31.000 --> 00:15:33.000]  從頭一天到現在
[00:15:33.000 --> 00:15:35.000]  都在福音上事工有份
[00:15:35.000 --> 00:15:37.000]  我就感謝我上帝
[00:15:37.000 --> 00:15:40.000]  但這一句中文的翻譯
