
[00:00:00.000 --> 00:00:08.000]  路加福音第十二章我們由35節到48節
[00:01:52.000 --> 00:01:54.000]  只要你見不到的時候
[00:01:54.000 --> 00:01:56.000]  你慢慢就發覺
[00:01:56.000 --> 00:01:59.000]  你開始對他有模糊
[00:01:59.000 --> 00:02:01.000]  朋友是這樣
[00:02:01.000 --> 00:02:04.000]  有時候很好的朋友去了外國
[00:02:04.000 --> 00:02:06.000]  或者不見了一段時間
[00:02:06.000 --> 00:02:07.000]  慢慢你發覺
[00:02:07.000 --> 00:02:08.000]  就不是像以前一樣
[00:02:08.000 --> 00:02:10.000]  經常想著他
[00:02:10.000 --> 00:02:12.000]  朋友是這樣
[00:02:12.000 --> 00:02:15.000]  親人都會是這樣
[00:02:15.000 --> 00:02:18.000]  耶穌也是這樣
[00:02:18.000 --> 00:02:20.000]  耶穌也是這樣
[00:02:20.000 --> 00:02:22.000]  尤其是我們今天
[00:02:22.000 --> 00:02:26.000]  你和我肉眼見不到耶穌
[00:02:26.000 --> 00:02:28.000]  是特別難的
[00:02:28.000 --> 00:02:30.000]  如果你肉眼見到的
[00:02:30.000 --> 00:02:32.000]  早上起床出房門就見到他
[00:02:32.000 --> 00:02:33.000]  打個招呼
[00:02:33.000 --> 00:02:34.000]  這樣不容易
[00:02:34.000 --> 00:02:36.000]  容易很多
[00:02:36.000 --> 00:02:38.000]  現在我們每天見不到主耶穌
[00:02:38.000 --> 00:02:41.000]  我們等候主耶穌回來
[00:02:41.000 --> 00:02:43.000]  主耶穌說很容易
[00:02:43.000 --> 00:02:47.000]  我們就會將祂等在我們生命邊緣的地方
[00:02:47.000 --> 00:02:50.000]  祂不會再佔據我們的生命
[00:02:50.000 --> 00:02:54.000]  所以我們要操練
[00:02:54.000 --> 00:02:57.000]  才可以重新將耶穌基督
[00:02:57.000 --> 00:03:01.000]  等在我們的警醒當中
[00:03:01.000 --> 00:03:04.000]  警醒的功課究竟是怎樣做
[00:03:04.000 --> 00:03:06.000]  今天我們剛才說主耶穌
[00:03:06.000 --> 00:03:08.000]  用了三個比喻
[00:03:08.000 --> 00:03:09.000]  其實你留心
[00:03:09.000 --> 00:03:11.000]  用了三個比喻
[00:03:11.000 --> 00:03:14.000]  講出三種的態度
[00:03:14.000 --> 00:03:16.000]  我們都可以檢查一下自己
[00:03:16.000 --> 00:03:19.000]  這三種的態度究竟是不是你和我
[00:03:19.000 --> 00:03:23.000]  現在所面對的情況
[00:03:23.000 --> 00:03:27.000]  這三個的比喻和三種的態度
[00:03:27.000 --> 00:03:32.000]  第一個是記載在第35至37節
[00:03:32.000 --> 00:03:35.000]  這三節
[00:03:35.000 --> 00:03:38.000]  講到僕人
[00:03:38.000 --> 00:03:41.000]  他們會你們要束
[00:03:41.000 --> 00:03:45.000]  當腰要束起來
[00:03:45.000 --> 00:03:47.000]  燈也該點著
[00:03:47.000 --> 00:03:49.000]  像等候自己的主人
[00:03:49.000 --> 00:03:51.000]  從婚宴回來一樣
[00:03:51.000 --> 00:03:53.000]  好叫你們的主人
[00:03:53.000 --> 00:03:55.000]  回來敲門的時候
[00:03:55.000 --> 00:03:56.000]  立即給他開門
[00:03:56.000 --> 00:03:58.000]  主人來到了
[00:03:58.000 --> 00:04:00.000]  看見僕人警醒
[00:04:00.000 --> 00:04:02.000]  這些僕人就有福了
[00:04:02.000 --> 00:04:03.000]  我實在告訴你們
[00:04:03.000 --> 00:04:05.000]  主人必親自束腰
[00:04:05.000 --> 00:04:06.000]  招待他們吃飯
[00:04:06.000 --> 00:04:09.000]  進前來侍候他們
[00:04:09.000 --> 00:04:12.000]  這是第一個態度
[00:04:12.000 --> 00:04:15.000]  待會我們會見到這三個的比喻
[00:04:15.000 --> 00:04:17.000]  那個僕人
[00:04:17.000 --> 00:04:21.000]  都會有兩句說話描述他的表現
[00:04:21.000 --> 00:04:24.000]  這裡用了兩句說話
[00:04:24.000 --> 00:04:27.000]  第一他束起自己的腰帶
[00:04:27.000 --> 00:04:31.000]  第二他點起的燈
[00:04:31.000 --> 00:04:35.000]  等候主人隨時回來
[00:04:35.000 --> 00:04:36.000]  究竟這兩個行動
[00:04:36.000 --> 00:04:41.000]  代表了什麼心態和態度
[00:04:41.000 --> 00:04:44.000]  束起腰帶
[00:04:44.000 --> 00:04:47.000]  表示其實不舒服
[00:04:47.000 --> 00:04:49.000]  勒住
[00:04:49.000 --> 00:04:52.000]  我們最舒服就是放工回家
[00:04:52.000 --> 00:04:53.000]  換衣服的時候
[00:04:53.000 --> 00:04:54.000]  鬆開
[00:04:54.000 --> 00:04:56.000]  尤其是我們有點肚腩
[00:04:56.000 --> 00:04:59.000]  鬆開腰帶就很爽
[00:04:59.000 --> 00:05:00.000]  很舒服
[00:05:00.000 --> 00:05:03.000]  束腰帶是令自己有點不舒服
[00:05:03.000 --> 00:05:05.000]  不過提神
[00:05:05.000 --> 00:05:09.000]  經常都讓自己不要放鬆
[00:05:09.000 --> 00:05:11.000]  這是第一個反映出來的態度
[00:05:11.000 --> 00:05:13.000]  點燈
[00:05:13.000 --> 00:05:14.000]  大家知道
[00:05:14.000 --> 00:05:16.000]  當時的點燈和我們今天不同
[00:05:16.000 --> 00:05:17.000]  今天一開
[00:05:17.000 --> 00:05:20.000]  開了電筒就有牌
[00:05:20.000 --> 00:05:23.000]  以前的點燈是要燒油的
[00:05:23.000 --> 00:05:26.000]  所以油很快就燒盡了
[00:05:26.000 --> 00:05:28.000]  燈不是很多油
[00:05:28.000 --> 00:05:29.000]  所以經常都要看著
[00:05:29.000 --> 00:05:30.000]  還有沒有油
[00:05:30.000 --> 00:05:31.000]  沒有油
[00:05:31.000 --> 00:05:32.000]  加點油又點一下
[00:05:32.000 --> 00:05:34.000]  就是經常要搞定它
[00:05:34.000 --> 00:05:36.000]  如果放鬆不理會它
[00:05:36.000 --> 00:05:38.000]  一會兒就點完了
[00:05:38.000 --> 00:05:39.000]  點完之後
[00:05:39.000 --> 00:05:40.000]  沒有油
[00:05:40.000 --> 00:05:41.000]  沒有油就不知道
[00:05:41.000 --> 00:05:43.000]  大家記得主耶穌說的另外一個
[00:05:43.000 --> 00:05:44.000]  比喻說十個同類的時候
[00:05:44.000 --> 00:05:45.000]  那些就沒有油了
[00:05:45.000 --> 00:05:46.000]  沒有油
[00:05:46.000 --> 00:05:47.000]  因為它不緊張
[00:05:47.000 --> 00:05:49.000]  可能最初都有點的
[00:05:49.000 --> 00:05:51.000]  開始的時候大家都有點的
[00:05:51.000 --> 00:05:52.000]  不過後來有些人不理了
[00:05:52.000 --> 00:05:53.000]  不緊張了
[00:05:53.000 --> 00:05:54.000]  不緊張就放鬆了
[00:05:54.000 --> 00:05:55.000]  放鬆了就沒有油了
[00:05:55.000 --> 00:05:56.000]  沒有油它就不知道
[00:05:56.000 --> 00:05:59.000]  到主人或者新郎一來的時候
[00:05:59.000 --> 00:06:00.000]  開門
[00:06:00.000 --> 00:06:01.000]  沒有油
[00:06:01.000 --> 00:06:02.000]  再找
[00:06:02.000 --> 00:06:03.000]  too late
[00:06:03.000 --> 00:06:04.000]  太遲了
[00:06:04.000 --> 00:06:06.000]  這兩個的行動
[00:06:06.000 --> 00:06:09.000]  表現出它背後就是說
[00:06:09.000 --> 00:06:12.000]  我要將這件事
[00:06:12.000 --> 00:06:15.000]  看成我最重要的東西
[00:06:15.000 --> 00:06:16.000]  它等候主人回來的時候
[00:06:16.000 --> 00:06:18.000]  還有很多事情要做的
[00:06:18.000 --> 00:06:20.000]  它可能還要打掃
[00:06:20.000 --> 00:06:21.000]  換衣服
[00:06:21.000 --> 00:06:22.000]  甚至可以聊天
[00:06:22.000 --> 00:06:24.000]  要吃東西
[00:06:24.000 --> 00:06:25.000]  人生永遠都很多事情可以做
[00:06:25.000 --> 00:06:27.000]  不過在做這些所有事情裡面
[00:06:27.000 --> 00:06:28.000]  最重要的
[00:06:28.000 --> 00:06:30.000]  不可以忘記的
[00:06:30.000 --> 00:06:31.000]  最緊張的
[00:06:31.000 --> 00:06:34.000]  放在它自己最核心的關注裡面的
[00:06:34.000 --> 00:06:35.000]  就是主人回來
[00:06:35.000 --> 00:06:37.000]  就是耶穌基督
[00:06:37.000 --> 00:06:39.000]  這個就叫做操練
[00:06:39.000 --> 00:06:41.000]  操練是有點不舒服的
[00:06:41.000 --> 00:06:43.000]  是經常要提醒自己的
[00:06:43.000 --> 00:06:45.000]  一路問著自己
[00:06:45.000 --> 00:06:46.000]  我生命裡面最關注
[00:06:46.000 --> 00:06:48.000]  最重要的是什麼
[00:06:48.000 --> 00:06:49.000]  頂智慧這個是第一樣
[00:06:49.000 --> 00:06:51.000]  經常想念的
[00:06:51.000 --> 00:06:52.000]  耶穌問我們
[00:06:52.000 --> 00:06:54.000]  有沒有經常想念我
[00:06:54.000 --> 00:06:56.000]  有沒有經常想念屬靈的事情
[00:06:56.000 --> 00:06:58.000]  當我們每天面對很多
[00:06:58.000 --> 00:06:59.000]  大小的事情的時候
[00:06:59.000 --> 00:07:01.000]  我們有沒有第一時間
[00:07:01.000 --> 00:07:05.000]  用一個屬靈的心態去面對它
[00:07:05.000 --> 00:07:07.000]  她被兒子氣得死死的
[00:07:07.000 --> 00:07:08.000]  跳著跳著的時候
[00:07:08.000 --> 00:07:09.000]  生氣的時候
[00:07:09.000 --> 00:07:10.000]  有沒有第一個心裡面說
[00:07:10.000 --> 00:07:12.000]  主啊,我不懂得怎麼教他
[00:07:12.000 --> 00:07:13.000]  做一個很短的祈禱
[00:07:13.000 --> 00:07:16.000]  求你幫我
[00:07:16.000 --> 00:07:18.000]  突然間發覺有人稱讚你的時候
[00:07:18.000 --> 00:07:19.000]  很開心的時候
[00:07:19.000 --> 00:07:20.000]  第一個反應我說
[00:07:20.000 --> 00:07:22.000]  主啊,心裡面
[00:07:22.000 --> 00:07:24.000]  多謝你,其實不是我做得好
[00:07:24.000 --> 00:07:25.000]  是因為你真的保守了我
[00:07:25.000 --> 00:07:27.000]  帶領了我
[00:07:27.000 --> 00:07:29.000]  每天大小的事情裡面
[00:07:29.000 --> 00:07:32.000]  將主放在你的心裡面
[00:07:32.000 --> 00:07:34.000]  就好像勒住腰帶一樣
[00:07:34.000 --> 00:07:36.000]  不會不記得的
[00:07:36.000 --> 00:07:37.000]  放鬆你就不記得
[00:07:37.000 --> 00:07:39.000]  經常都記得主
[00:07:39.000 --> 00:07:41.000]  不是到星期六日
[00:07:41.000 --> 00:07:44.000]  才記得主
[00:07:44.000 --> 00:07:45.000]  星期一就不記得他了
[00:07:45.000 --> 00:07:46.000]  繼續上班
[00:07:46.000 --> 00:07:47.000]  很多人一樣
[00:07:47.000 --> 00:07:49.000]  繼續做這個,做那個
[00:07:49.000 --> 00:07:52.000]  到星期六,下星期就記得了
[00:07:52.000 --> 00:07:54.000]  神在星期五,六才記得
[00:07:54.000 --> 00:07:55.000]  才出來
[00:07:55.000 --> 00:07:56.000]  星期日就最高峰
[00:07:56.000 --> 00:07:58.000]  星期一就不記得了
[00:07:58.000 --> 00:08:03.000]  這個就是警醒和不警醒的分別
[00:08:03.000 --> 00:08:06.000]  讓我們的主耶穌基督
[00:08:06.000 --> 00:08:08.000]  屬靈的生命這回事
[00:08:08.000 --> 00:08:11.000]  等待在我們生命裡面
[00:08:11.000 --> 00:08:14.000]  最重要的地方
[00:08:14.000 --> 00:08:15.000]  不會忘記
[00:08:15.000 --> 00:08:16.000]  就好像那個僕人一樣
[00:08:16.000 --> 00:08:18.000]  勒住腰帶
[00:08:18.000 --> 00:08:19.000]  點著油,經常都要看著
[00:08:19.000 --> 00:08:21.000]  還有沒有,還有沒有
[00:08:21.000 --> 00:08:24.000]  不能停的
[00:08:24.000 --> 00:08:25.000]  如果能夠這樣做的話
[00:08:25.000 --> 00:08:28.000]  我剛才說主耶穌有回報的
[00:08:28.000 --> 00:08:31.000]  主說你能夠這樣的態度
[00:08:31.000 --> 00:08:33.000]  我有回報給你
[00:08:33.000 --> 00:08:36.000]  那個回報很誇張的
[00:08:36.000 --> 00:08:38.000]  有沒有留意
[00:08:38.000 --> 00:08:40.000]  那個回報說主人回來的時候
[00:08:40.000 --> 00:08:44.000]  他就拉起腰帶去服侍他
[00:08:44.000 --> 00:08:48.000]  主人服侍那個僕人
[00:08:48.000 --> 00:08:50.000]  不單請他吃東西
[00:08:50.000 --> 00:08:52.000]  服侍他
[00:08:52.000 --> 00:08:55.000]  這個是很誇張的回報
[00:08:55.000 --> 00:08:56.000]  有沒有這樣的事
[00:08:56.000 --> 00:08:57.000]  另外一回事
[00:08:57.000 --> 00:08:59.000]  但是我們很清楚
[00:08:59.000 --> 00:09:01.000]  我們主耶穌想說一件事
[00:09:01.000 --> 00:09:04.000]  就是如果你重視我
[00:09:04.000 --> 00:09:08.000]  我都會同樣的重視你
[00:09:08.000 --> 00:09:10.000]  就是聖經裡面說了很多次
[00:09:10.000 --> 00:09:12.000]  你專心尋求我的
[00:09:12.000 --> 00:09:15.000]  我必給你尋見
[00:09:15.000 --> 00:09:16.000]  你不理我的
[00:09:16.000 --> 00:09:18.000]  我也會離開你
[00:09:18.000 --> 00:09:20.000]  這個對等原則
[00:09:20.000 --> 00:09:24.000]  我們主要用一個很強烈的回報的做法
[00:09:24.000 --> 00:09:26.000]  主人會自己抓起腰帶
[00:09:26.000 --> 00:09:27.000]  會服侍他
[00:09:27.000 --> 00:09:28.000]  有時不可能的
[00:09:28.000 --> 00:09:29.000]  我們都不敢相信
[00:09:29.000 --> 00:09:31.000]  但是主耶穌所說的就是說
[00:09:31.000 --> 00:09:33.000]  是呀,主人會這樣
[00:09:33.000 --> 00:09:34.000]  因為你要重視他
[00:09:34.000 --> 00:09:36.000]  他會很重視你
[00:09:36.000 --> 00:09:38.000]  這個回報是很值得的
[00:09:38.000 --> 00:09:39.000]  我們留心
[00:09:39.000 --> 00:09:40.000]  這是第一個態度
[00:09:40.000 --> 00:09:42.000]  第二個態度
[00:09:42.000 --> 00:09:44.000]  又用三節的聖經
[00:09:44.000 --> 00:09:46.000]  第二個比喻
[00:09:46.000 --> 00:09:49.000]  是在42節到44節
[00:09:49.000 --> 00:09:52.000]  42節到44節
[00:09:52.000 --> 00:09:55.000]  41節那裡給你講這些比喻
[00:09:55.000 --> 00:09:57.000]  究竟是為了別人說
[00:09:57.000 --> 00:09:58.000]  又為了告訴我們
[00:09:58.000 --> 00:10:00.000]  主耶穌沒有回答他
[00:10:00.000 --> 00:10:01.000]  你知道的,我經常都和大家說
[00:10:01.000 --> 00:10:02.000]  在聖經裡面
[00:10:02.000 --> 00:10:04.000]  有人統計過80%
[00:10:04.000 --> 00:10:05.000]  耶穌被人問問題的時候
[00:10:05.000 --> 00:10:06.000]  他不會回答的
[00:10:06.000 --> 00:10:08.000]  他會問人問題的
[00:10:08.000 --> 00:10:09.000]  這個很厲害的
[00:10:09.000 --> 00:10:11.000]  從來都不是直接回答他的
[00:10:11.000 --> 00:10:12.000]  主耶穌說了兩件事
[00:10:12.000 --> 00:10:14.000]  他說誰是我們一起看看
[00:10:14.000 --> 00:10:16.000]  第42節那裡主說
[00:10:16.000 --> 00:10:19.000]  誰是那忠心精明的管家
[00:10:19.000 --> 00:10:20.000]  這裡講管家
[00:10:20.000 --> 00:10:22.000]  不是講僕人
[00:10:22.000 --> 00:10:24.000]  講管家
[00:10:24.000 --> 00:10:28.000]  被主人指派管理家裡的時候
[00:10:28.000 --> 00:10:30.000]  看見他這樣做
[00:10:30.000 --> 00:10:31.000]  他就是
[00:10:31.000 --> 00:10:33.000]  他的僕人是按照
[00:10:33.000 --> 00:10:36.000]  他的管理家裡的僕人
[00:10:36.000 --> 00:10:38.000]  按時分糧
[00:10:38.000 --> 00:10:39.000]  主人來到的時候
[00:10:39.000 --> 00:10:41.000]  看見他這樣做
[00:10:41.000 --> 00:10:43.000]  那僕人就有福了
[00:10:43.000 --> 00:10:44.000]  我實在告訴你們
[00:10:44.000 --> 00:10:47.000]  主人要指派他管理主人
[00:10:47.000 --> 00:10:50.000]  一切的財產
[00:10:50.000 --> 00:10:52.000]  這是第二個比喻
[00:10:52.000 --> 00:10:53.000]  第二個比喻裡面
[00:10:53.000 --> 00:10:58.000]  又是有兩句話描述他的動作
[00:10:58.000 --> 00:11:00.000]  這兩句話
[00:11:00.000 --> 00:11:03.000]  中文也不是特別
[00:11:03.000 --> 00:11:05.000]  全面和清楚
[00:11:05.000 --> 00:11:06.000]  原來意思就是
[00:11:06.000 --> 00:11:08.000]  這個管家會做些什麼呢
[00:11:08.000 --> 00:11:09.000]  第一
[00:11:09.000 --> 00:11:13.000]  他按照主人的吩咐
[00:11:13.000 --> 00:11:16.000]  去分派食物
[00:11:16.000 --> 00:11:17.000]  OK
[00:11:17.000 --> 00:11:20.000]  他按照主人的吩咐去派食物
[00:11:20.000 --> 00:11:21.000]  第二
[00:11:21.000 --> 00:11:23.000]  他按照主人的吩咐
[00:11:23.000 --> 00:11:27.000]  去準時去派那些食物
[00:11:27.000 --> 00:11:29.000]  這是兩個行動
[00:11:29.000 --> 00:11:30.000]  這兩個行動
[00:11:30.000 --> 00:11:34.000]  究竟又代表了什麼態度
[00:11:34.000 --> 00:11:37.000]  這個管家
[00:11:37.000 --> 00:11:39.000]  他按照主人吩咐去
[00:11:39.000 --> 00:11:40.000]  怎麼派
[00:11:40.000 --> 00:11:41.000]  這個派這裡
[00:11:41.000 --> 00:11:42.000]  這個派那裡
[00:11:42.000 --> 00:11:43.000]  這個拿上房
[00:11:43.000 --> 00:11:45.000]  這是第一個做的
[00:11:45.000 --> 00:11:46.000]  還有按照時間
[00:11:46.000 --> 00:11:47.000]  不要搞錯
[00:11:47.000 --> 00:11:49.000]  到時候先派這個
[00:11:49.000 --> 00:11:52.000]  接著到下午可能五點鐘就派那個
[00:11:52.000 --> 00:11:54.000]  這個就是管家想做的事
[00:11:54.000 --> 00:11:55.000]  明白了嗎
[00:11:55.000 --> 00:11:59.000]  究竟這種描述代表了什麼
[00:11:59.000 --> 00:12:01.000]  這種描述
[00:12:01.000 --> 00:12:04.000]  是代表了管家有一種心態
[00:12:04.000 --> 00:12:07.000]  這種心態就是他手裡拿著食物
[00:12:07.000 --> 00:12:12.000]  但他很清楚那些食物不是他的
[00:12:12.000 --> 00:12:15.000]  是託管給他的
[00:12:15.000 --> 00:12:18.000]  託管的
[00:12:18.000 --> 00:12:19.000]  交託給他的
[00:12:19.000 --> 00:12:22.000]  於是他的責任
[00:12:22.000 --> 00:12:23.000]  他的心態就是
[00:12:23.000 --> 00:12:26.000]  好好地不要搞我這件事
[00:12:26.000 --> 00:12:27.000]  珍惜他
[00:12:27.000 --> 00:12:30.000]  不過不是他擁有的
[00:12:30.000 --> 00:12:33.000]  他到時候就要派給這個
[00:12:33.000 --> 00:12:34.000]  他不能夠說這個人這麼差
[00:12:34.000 --> 00:12:35.000]  昨天對我沒禮貌
[00:12:35.000 --> 00:12:36.000]  不派給他
[00:12:36.000 --> 00:12:37.000]  行不行
[00:12:37.000 --> 00:12:38.000]  不行
[00:12:38.000 --> 00:12:40.000]  因為雖然雞不是他煮的
[00:12:40.000 --> 00:12:41.000]  但不是他煮的
[00:12:41.000 --> 00:12:42.000]  是主人的
[00:12:42.000 --> 00:12:44.000]  託管
[00:12:44.000 --> 00:12:45.000]  是交託給他
[00:12:45.000 --> 00:12:48.000]  這個在主耶穌其他的經文裡
[00:12:48.000 --> 00:12:52.000]  或者是比喻裡有說過很多次
[00:12:52.000 --> 00:12:56.000]  我們用一個託管的心態
[00:12:56.000 --> 00:12:59.000]  來看我們手頭所擁有的東西
[00:12:59.000 --> 00:13:00.000]  我們主耶穌說
[00:13:00.000 --> 00:13:03.000]  這是第二種很重要的態度
[00:13:03.000 --> 00:13:06.000]  一個託管的心態是一個怎樣的心態
[00:13:06.000 --> 00:13:09.000]  託管的心態就是說
[00:13:09.000 --> 00:13:11.000]  我雖然擁有這一切的東西
[00:13:11.000 --> 00:13:12.000]  我擁有什麼
[00:13:12.000 --> 00:13:13.000]  我有我的錢
[00:13:13.000 --> 00:13:14.000]  我有我的房子
[00:13:14.000 --> 00:13:15.000]  我有我的子女
[00:13:15.000 --> 00:13:17.000]  我有我的工作
[00:13:17.000 --> 00:13:19.000]  但是我經常都知道
[00:13:19.000 --> 00:13:21.000]  有一種很深的認識
[00:13:21.000 --> 00:13:25.000]  就是那些東西不是我的
[00:13:25.000 --> 00:13:30.000]  是神交託給我去代管的
[00:13:30.000 --> 00:13:31.000]  你說這種託管的心態
[00:13:31.000 --> 00:13:33.000]  代管的心態有什麼不同
[00:13:33.000 --> 00:13:35.000]  很不同的
[00:13:35.000 --> 00:13:36.000]  因為知道那樣東西
[00:13:36.000 --> 00:13:38.000]  第一不是你的
[00:13:38.000 --> 00:13:40.000]  不是我的
[00:13:40.000 --> 00:13:43.000]  是神送給你和我的
[00:13:43.000 --> 00:13:45.000]  我們就不會很誇張
[00:13:45.000 --> 00:13:47.000]  我們也不會很自誇
[00:13:47.000 --> 00:13:50.000]  我很多錢的
[00:13:50.000 --> 00:13:51.000]  你就是水皮
[00:13:51.000 --> 00:13:52.000]  你就是窮
[00:13:52.000 --> 00:13:53.000]  我有錢的
[00:13:53.000 --> 00:13:55.000]  不是這樣想的
[00:13:55.000 --> 00:13:59.000]  因為我知道這些錢是神交託給我的
[00:13:59.000 --> 00:14:00.000]  你說不是
[00:14:00.000 --> 00:14:01.000]  我自己努力賺回來
[00:14:01.000 --> 00:14:04.000]  是,我知道你很努力賺回來
[00:14:04.000 --> 00:14:05.000]  所以賺到這麼多錢
[00:14:05.000 --> 00:14:07.000]  但是如果你沒有好的健康
[00:14:07.000 --> 00:14:08.000]  神給你的時候
[00:14:08.000 --> 00:14:09.000]  你賺什麼錢
[00:14:09.000 --> 00:14:11.000]  如果不是當日
[00:14:11.000 --> 00:14:12.000]  神給你一個機會
[00:14:12.000 --> 00:14:13.000]  你讀到那個學位
[00:14:13.000 --> 00:14:15.000]  或者在那個地方
[00:14:15.000 --> 00:14:16.000]  又得到那張sherd的話
[00:14:16.000 --> 00:14:18.000]  那間公司怎麼會請你
[00:14:18.000 --> 00:14:20.000]  你有沒有想過
[00:14:20.000 --> 00:14:22.000]  託的,交託給你的
[00:14:22.000 --> 00:14:24.000]  今天你以為是你的
[00:14:24.000 --> 00:14:25.000]  不是的,你要看清楚
[00:14:25.000 --> 00:14:26.000]  記得自己
[00:14:26.000 --> 00:14:28.000]  我今天拿著這個
[00:14:28.000 --> 00:14:30.000]  是神託管給我的
[00:14:30.000 --> 00:14:31.000]  掛什麼口
[00:14:31.000 --> 00:14:35.000]  沒有東西可以掛口的
[00:14:35.000 --> 00:14:37.000]  當這件事有改變的時候
[00:14:37.000 --> 00:14:38.000]  我也不需要擔憂的
[00:14:38.000 --> 00:14:39.000]  因為神給我的
[00:14:39.000 --> 00:14:41.000]  我當然很珍惜
[00:14:41.000 --> 00:14:42.000]  但是有的,沒有的
[00:14:42.000 --> 00:14:44.000]  都是來自神的時候
[00:14:44.000 --> 00:14:46.000]  我盡力去保住它
[00:14:46.000 --> 00:14:47.000]  能夠用它
[00:14:47.000 --> 00:14:49.000]  但是有時候少了
[00:14:49.000 --> 00:14:50.000]  我也不會說
[00:14:50.000 --> 00:14:52.000]  心都赤了
[00:14:52.000 --> 00:14:54.000]  當然有些擔憂
[00:14:54.000 --> 00:14:56.000]  現在股市不斷下跌
[00:14:56.000 --> 00:14:57.000]  我緊張了
[00:14:57.000 --> 00:14:58.000]  但是
[00:14:58.000 --> 00:15:00.000]  如果你知道這些錢
[00:15:00.000 --> 00:15:02.000]  是神託管給我的時候
[00:15:02.000 --> 00:15:04.000]  我是不誇
[00:15:04.000 --> 00:15:06.000]  不憂
[00:15:06.000 --> 00:15:07.000]  不會誇
[00:15:07.000 --> 00:15:09.000]  不會擔憂
[00:15:09.000 --> 00:15:10.000]  不單止錢是這樣
[00:15:10.000 --> 00:15:12.000]  你的子女也是這樣
[00:15:12.000 --> 00:15:15.000]  你的子女不是你的
[00:15:15.000 --> 00:15:17.000]  不好意思,這樣說
[00:15:17.000 --> 00:15:19.000]  很殘忍,是吧
[00:15:19.000 --> 00:15:21.000]  你和我也養過小孩
[00:15:21.000 --> 00:15:22.000]  你就知道了
[00:15:22.000 --> 00:15:23.000]  兩歲開始
[00:15:23.000 --> 00:15:24.000]  那次我記得抱著女兒
[00:15:24.000 --> 00:15:25.000]  兩歲覺得
[00:15:25.000 --> 00:15:27.000]  都不是我的了
[00:15:27.000 --> 00:15:29.000]  她有她自己的想法了
[00:15:29.000 --> 00:15:30.000]  十幾歲了
[00:15:30.000 --> 00:15:31.000]  你更加知道
[00:15:31.000 --> 00:15:32.000]  根本不是你的
[00:15:32.000 --> 00:15:34.000]  她是她,你是你
[00:15:34.000 --> 00:15:36.000]  你不是擁有她的
[00:15:36.000 --> 00:15:38.000]  她不是你的精品
[00:15:38.000 --> 00:15:40.000]  拿來做展示的
[00:15:40.000 --> 00:15:42.000]  你不是拿來
[00:15:42.000 --> 00:15:44.000]  告訴親戚朋友
