
[00:00:00.000 --> 00:00:06.120]  基督教的人觀和對心理治療政治和社會方面的涵義
[00:06:36.240 --> 00:06:38.240]  為什麼這麼大板
[00:06:38.240 --> 00:06:40.240]  說這個不是當時的舊約
[00:06:40.240 --> 00:06:42.240]  新日文化的產品
[00:06:42.240 --> 00:06:43.240]  因為我們這樣看
[00:06:43.240 --> 00:06:44.240]  從舊約一開始
[00:06:44.240 --> 00:06:45.240]  放世紀
[00:06:45.240 --> 00:06:46.240]  在這裡啟示
[00:06:46.240 --> 00:06:48.240]  你覺得我們剛才說的話
[00:06:48.240 --> 00:06:51.240]  對人來說都是對的
[00:06:51.240 --> 00:06:53.240]  當亞當被造的時候
[00:06:53.240 --> 00:06:55.240]  第一我們承認人是被造的
[00:06:55.240 --> 00:06:57.240]  這點整個聖經都是這樣看的
[00:06:57.240 --> 00:06:58.240]  是不是
[00:06:58.240 --> 00:07:00.240]  我不慢慢和大家查
[00:07:00.240 --> 00:07:02.240]  起碼向大家挑戰
[00:07:02.240 --> 00:07:04.240]  你試試找一段沒有的
[00:07:04.240 --> 00:07:06.240]  是的給我聽
[00:07:06.240 --> 00:07:07.240]  沒有啊
[00:07:07.240 --> 00:07:09.240]  人是被造的
[00:07:09.240 --> 00:07:11.240]  亞當一路到這裡
[00:07:11.240 --> 00:07:12.240]  都是這樣說
[00:07:12.240 --> 00:07:14.240]  第二人造出來是有目的的
[00:07:14.240 --> 00:07:16.240]  神造人是有目的的
[00:07:16.240 --> 00:07:17.240]  目的就是造出來的時候
[00:07:17.240 --> 00:07:20.240]  人和神開始有不斷有關係
[00:07:20.240 --> 00:07:21.240]  亞當造出來的時候
[00:07:21.240 --> 00:07:23.240]  神對他有所要求
[00:07:23.240 --> 00:07:25.240]  有所整個生命的方向
[00:07:25.240 --> 00:07:27.240]  說你要看守管理
[00:07:27.240 --> 00:07:29.240]  還有生養眾多
[00:07:29.240 --> 00:07:31.240]  這些有神的意思給他
[00:07:31.240 --> 00:07:32.240]  有個方向給他
[00:07:32.240 --> 00:07:34.240]  然後神有要求的
[00:07:34.240 --> 00:07:36.240]  原裝樹上的果子可以吃
[00:07:36.240 --> 00:07:39.240]  但是分別少的樹就不可以吃
[00:07:39.240 --> 00:07:40.240]  有回應的
[00:07:40.240 --> 00:07:42.240]  要求他有回應給他
[00:07:42.240 --> 00:07:43.240]  亞當犯罪之後
[00:07:43.240 --> 00:07:45.240]  神也對他有所懲罰
[00:07:45.240 --> 00:07:47.240]  這個觀念一直到
[00:07:47.240 --> 00:07:49.240]  舊約的時候沒有改
[00:07:49.240 --> 00:07:51.240]  到新日耶穌
[00:07:51.240 --> 00:07:53.240]  看的時候沒有改
[00:07:53.240 --> 00:07:55.240]  到啟示錄的時候
[00:07:55.240 --> 00:07:56.240]  到最後審判的時候
[00:07:56.240 --> 00:07:58.240]  都是同樣的要求
[00:07:58.240 --> 00:08:00.240]  所以我相信這個觀念
[00:08:00.240 --> 00:08:02.240]  應該可以說是完全越過了
[00:08:02.240 --> 00:08:04.240]  特定的希臘羅馬文化
[00:08:04.240 --> 00:08:06.240]  或者是舊約那些
[00:08:06.240 --> 00:08:08.240]  遊牧民族文化
[00:08:08.240 --> 00:08:10.240]  在這個觀念底下
[00:08:10.240 --> 00:08:12.240]  剛才說的這三點
[00:08:12.240 --> 00:08:14.240]  相當的重要
[00:08:14.240 --> 00:08:18.240]  凸顯出人性上三點的重要性
[00:08:18.240 --> 00:08:20.240]  第一,人是一種回應的能力
[00:08:20.240 --> 00:08:22.240]  Respondability
[00:08:22.240 --> 00:08:24.240]  整個聖經
[00:08:24.240 --> 00:08:26.240]  由舊約亞當開始
[00:08:26.240 --> 00:08:28.240]  一直到最後的大審判
[00:08:28.240 --> 00:08:30.240]  聖經很清楚說明
[00:08:30.240 --> 00:08:32.240]  神對人有要求
[00:08:32.240 --> 00:08:34.240]  就是你這樣做
[00:08:34.240 --> 00:08:36.240]  我就接納你
[00:08:36.240 --> 00:08:38.240]  你這樣做的時候
[00:08:38.240 --> 00:08:40.240]  你就會走錯路
[00:08:40.240 --> 00:08:42.240]  我就會懲罰你
[00:08:42.240 --> 00:08:44.240]  有這樣的結果
[00:08:44.240 --> 00:08:46.240]  就是說神給了
[00:08:46.240 --> 00:08:48.240]  聖經很清楚假定了
[00:08:48.240 --> 00:08:50.240]  人是Respondable
[00:08:50.240 --> 00:08:52.240]  人有回應能力
[00:08:52.240 --> 00:08:54.240]  回應能力的背後
[00:08:54.240 --> 00:08:56.240]  顯示了人是有一種自由和缺乏
[00:08:56.240 --> 00:08:58.240]  有自由和選擇
[00:08:58.240 --> 00:09:00.240]  如果倒轉來說
[00:09:00.240 --> 00:09:02.240]  如果聖經沒有假設人有自由
[00:09:02.240 --> 00:09:04.240]  或者神不假設人真的有自由的話
[00:09:04.240 --> 00:09:06.240]  那麼神因為人做錯而罰他
[00:09:06.240 --> 00:09:08.240]  就不合理了
[00:09:08.240 --> 00:09:10.240]  聽得明白這句話嗎
[00:09:10.240 --> 00:09:12.240]  如果人的缺乏是假的缺乏
[00:09:12.240 --> 00:09:14.240]  沒有真正的缺乏能力的話
[00:09:14.240 --> 00:09:16.240]  那麼人缺乏了走這條路
[00:09:16.240 --> 00:09:18.240]  跟神不同的話
[00:09:18.240 --> 00:09:20.240]  神就不應該罰他
[00:09:20.240 --> 00:09:22.240]  應該罰那些更加終極的理由
[00:09:22.240 --> 00:09:24.240]  如果說人根本是被魔鬼所控制的話
[00:09:24.240 --> 00:09:26.240]  那麼神應該罰魔鬼不應該罰人
[00:09:26.240 --> 00:09:28.240]  當他人走錯了
[00:09:28.240 --> 00:09:30.240]  他要罰人的時候
[00:09:30.240 --> 00:09:32.240]  就表示在神的眼中
[00:09:32.240 --> 00:09:34.240]  這個人起碼要負責任
[00:09:34.240 --> 00:09:36.240]  負責任的背後
[00:09:36.240 --> 00:09:38.240]  假設了他有這個自由和缺乏的本質
[00:09:38.240 --> 00:09:40.240]  這樣才可以罰他
[00:09:40.240 --> 00:09:42.240]  大家明白嗎
[00:09:42.240 --> 00:09:44.240]  不知道是否正確
[00:09:44.240 --> 00:09:46.240]  我記得很多人說了算
[00:09:46.240 --> 00:09:48.240]  第二
[00:09:48.240 --> 00:09:50.240]  這是一個缺乏能力
[00:09:50.240 --> 00:09:52.240]  第二就是人是回應什麼呢
[00:09:52.240 --> 00:09:54.240]  人是回應神對他的愛
[00:09:54.240 --> 00:09:56.240]  In relation with in love
[00:09:56.240 --> 00:09:58.240]  人一開始存在的時候
[00:09:58.240 --> 00:10:00.240]  已經做出來
[00:10:00.240 --> 00:10:02.240]  是和神發生關係的一種創造物
[00:10:02.240 --> 00:10:04.240]  大家明白嗎
[00:10:04.240 --> 00:10:06.240]  所以人在神的眼中
[00:10:06.240 --> 00:10:08.240]  整個聖經裡面
[00:10:08.240 --> 00:10:10.240]  是一個in relation
[00:10:10.240 --> 00:10:12.240]  人性是有在關係中
[00:10:12.240 --> 00:10:14.240]  in love
[00:10:14.240 --> 00:10:16.240]  愛的關係中
[00:10:16.240 --> 00:10:18.240]  才能夠完成他自己
[00:10:18.240 --> 00:10:20.240]  這個意思就是說
[00:10:20.240 --> 00:10:22.240]  人作為一個個別的個體
[00:10:22.240 --> 00:10:24.240]  他自己本身
[00:10:24.240 --> 00:10:26.240]  並沒有一種自足性
[00:10:26.240 --> 00:10:28.240]  沒有一種self-sufficiency
[00:10:28.240 --> 00:10:30.240]  在裡面
[00:10:30.240 --> 00:10:32.240]  沒有的
[00:10:32.240 --> 00:10:34.240]  人除非他和神發生了關係
[00:10:34.240 --> 00:10:36.240]  發生了關係的裡面
[00:10:36.240 --> 00:10:38.240]  他才能找到他真正存在的意義和目的
[00:10:38.240 --> 00:10:40.240]  這個和一個極端的個人主義
[00:10:40.240 --> 00:10:42.240]  個體主義也不同
[00:10:42.240 --> 00:10:44.240]  個人主義是說
[00:10:44.240 --> 00:10:46.240]  人我自己就足夠了
[00:10:46.240 --> 00:10:48.240]  我自己就足夠了
[00:10:48.240 --> 00:10:50.240]  我自己就足夠了
[00:10:50.240 --> 00:10:52.240]  我的缺憾就是我肯定我自己被殺的
[00:10:52.240 --> 00:10:54.240]  我的缺憾就是我肯定我自己被殺的
[00:10:54.240 --> 00:10:56.240]  我的缺憾
[00:10:56.240 --> 00:10:58.240]  我的負責就是我完成我自己做人的目標和尊嚴
[00:10:58.240 --> 00:11:00.240]  我的缺憾就是我肯定我自己做人的目標和尊嚴
[00:11:00.240 --> 00:11:02.240]  我不需要你其他人
[00:11:02.240 --> 00:11:04.240]  聖經就不是
[00:11:04.240 --> 00:11:06.240]  人造出來是和神發生關係
[00:11:06.240 --> 00:11:08.240]  所以他在被造的過程當中
[00:11:08.240 --> 00:11:10.240]  已經肯定了他有一種in relation的needs
[00:11:10.240 --> 00:11:12.240]  已經肯定了他有一種in relation的needs
[00:11:12.240 --> 00:11:14.240]  第三
[00:11:14.240 --> 00:11:16.240]  自由
[00:11:16.240 --> 00:11:18.240]  剛才說了
[00:11:18.240 --> 00:11:20.240]  人性是有自由的抉擇
[00:11:20.240 --> 00:11:22.240]  人性是有自由的抉擇
[00:11:22.240 --> 00:11:24.240]  和有愛的關係
[00:11:24.240 --> 00:11:26.240]  和愛的關係
[00:11:26.240 --> 00:11:28.240]  in relation and freedom
[00:11:28.240 --> 00:11:30.240]  choice的時候
[00:11:30.240 --> 00:11:32.240]  加上結果就肯定了人
[00:11:32.240 --> 00:11:34.240]  在聖經
[00:11:34.240 --> 00:11:36.240]  在神話報道來說
[00:11:36.240 --> 00:11:38.240]  人就不是一個ready made
[00:11:38.240 --> 00:11:40.240]  一個可以說已經定型的被造物
[00:11:40.240 --> 00:11:42.240]  一個可以說已經定型的被造物
[00:11:42.240 --> 00:11:44.240]  一個可以說已經定型的被造物
[00:11:44.240 --> 00:11:46.240]  而是不斷進程
[00:11:46.240 --> 00:11:48.240]  而是不斷進程
[00:11:48.240 --> 00:11:50.240]  為什麼?因為人如果有真正的自由
[00:11:50.240 --> 00:11:52.240]  表示他對下一個工作
[00:11:52.240 --> 00:11:54.240]  表示他對下一個工作
[00:11:54.240 --> 00:11:56.240]  下一個步驟是不能真正完全預料到
[00:11:56.240 --> 00:11:58.240]  下一個步驟是不能真正完全預料到
[00:11:58.240 --> 00:12:00.240]  自由意思就是說我現在可以做
[00:12:00.240 --> 00:12:02.240]  下一個神可以不做
[00:12:02.240 --> 00:12:04.240]  你今天可以來上課
[00:12:04.240 --> 00:12:06.240]  下一個課你可以不來上
[00:12:06.240 --> 00:12:08.240]  我也不知道你來不來上
[00:12:08.240 --> 00:12:10.240]  也可以到下一個禮拜
[00:12:10.240 --> 00:12:12.240]  才決定來不來上
[00:12:12.240 --> 00:12:14.240]  自由表示
[00:12:14.240 --> 00:12:16.240]  一個人可以changeable
[00:12:16.240 --> 00:12:18.240]  不是像一個物理定律
[00:12:18.240 --> 00:12:20.240]  扣緊他
[00:12:20.240 --> 00:12:22.240]  下一個禮拜你一定會這樣做
[00:12:22.240 --> 00:12:24.240]  真正的自由表示他不可以
[00:12:24.240 --> 00:12:26.240]  機械性地完全肯定
[00:12:26.240 --> 00:12:28.240]  他怎樣
[00:12:28.240 --> 00:12:30.240]  然後in relation就是
[00:12:30.240 --> 00:12:32.240]  如果一個人是自由的
[00:12:32.240 --> 00:12:34.240]  另外一個人是自由的
[00:12:34.240 --> 00:12:36.240]  神也是自由的
[00:12:36.240 --> 00:12:38.240]  當人在自由者和自由者之間的關係
[00:12:38.240 --> 00:12:40.240]  當人在自由者和自由者之間的關係
[00:12:40.240 --> 00:12:42.240]  他自己怎樣繼續生活的時候
[00:12:42.240 --> 00:12:44.240]  更加表明
[00:12:44.240 --> 00:12:46.240]  他不可以完全預料
[00:12:46.240 --> 00:12:48.240]  因為第一他自己不可以預料將來會怎樣
[00:12:48.240 --> 00:12:50.240]  因為他不知道會遇見什麼樣的關係
[00:12:50.240 --> 00:12:52.240]  第二因為對方的
[00:12:52.240 --> 00:12:54.240]  關係也是不可以預料的
[00:12:54.240 --> 00:12:56.240]  於是這個不可預料的
[00:12:56.240 --> 00:12:58.240]  關係會產生不可預料的結果
[00:12:58.240 --> 00:13:00.240]  大家明白了嗎
[00:13:00.240 --> 00:13:02.240]  所以人性不斷在進程中
[00:13:02.240 --> 00:13:04.240]  就不能說
[00:13:04.240 --> 00:13:06.240]  我有一個辦法有一個理論
[00:13:06.240 --> 00:13:08.240]  推到下個禮拜
[00:13:08.240 --> 00:13:10.240]  過年之後這個人一定會這樣
[00:13:10.240 --> 00:13:12.240]  這個和心理學的
[00:13:12.240 --> 00:13:14.240]  behaviorist
[00:13:14.240 --> 00:13:16.240]  行為主義學派
[00:13:16.240 --> 00:13:18.240]  那些就不同了
[00:13:18.240 --> 00:13:20.240]  不是機械地去的
[00:13:20.240 --> 00:13:22.240]  人是可以改變
[00:13:22.240 --> 00:13:24.240]  可以變好也可以變壞
[00:13:24.240 --> 00:13:26.240]  是在變的
[00:13:26.240 --> 00:13:28.240]  我們會更加詳細交代
[00:13:28.240 --> 00:13:30.240]  人是不斷在變的
[00:13:30.240 --> 00:13:32.240]  今天我說某某人溫偉耀是這樣的時候
[00:13:32.240 --> 00:13:34.240]  其實我沒有真正說得對
[00:13:34.240 --> 00:13:36.240]  因為昨天的溫偉耀和今天的溫偉耀
[00:13:36.240 --> 00:13:38.240]  都不同
[00:13:38.240 --> 00:13:40.240]  不斷在變的
[00:13:40.240 --> 00:13:42.240]  因為我是自由的
[00:13:42.240 --> 00:13:44.240]  我也不知道明天會遇見什麼人
[00:13:44.240 --> 00:13:46.240]  那個人也是自由的
[00:13:46.240 --> 00:13:48.240]  所以和我發生的關係
[00:13:48.240 --> 00:13:50.240]  我完全不可真正徹底的肯定
[00:13:50.240 --> 00:13:52.240]  大家明白了嗎
[00:13:52.240 --> 00:13:54.240]  這個就是我們
[00:13:54.240 --> 00:13:56.240]  因為我們神神之間的關係
[00:13:56.240 --> 00:13:58.240]  我們看出這三個人性最基本的特質
[00:13:58.240 --> 00:14:00.240]  那又再進一步
[00:14:00.240 --> 00:14:02.240]  推下去
[00:14:02.240 --> 00:14:04.240]  人呢
[00:14:04.240 --> 00:14:06.240]  人是一個整體
[00:14:06.240 --> 00:14:08.240]  既然人是一個整體的時候
[00:14:08.240 --> 00:14:10.240]  那樣
[00:14:10.240 --> 00:14:12.240]  剛才我們所看的
[00:14:12.240 --> 00:14:14.240]  三個特質
[00:14:14.240 --> 00:14:16.240]  是我們和神之間的關係裡面
[00:14:16.240 --> 00:14:18.240]  突顯出來的三個特質
[00:14:18.240 --> 00:14:20.240]  如果這三個特質
[00:14:20.240 --> 00:14:22.240]  就只是人的特質的話
[00:14:22.240 --> 00:14:24.240]  那樣
[00:14:24.240 --> 00:14:26.240]  不可能這三個特質
[00:14:26.240 --> 00:14:28.240]  是我們和神之間的關係
[00:14:28.240 --> 00:14:30.240]  才存在的
[00:14:30.240 --> 00:14:32.240]  因為我們不是
[00:14:32.240 --> 00:14:34.240]  人造出來的
[00:14:34.240 --> 00:14:36.240]  三分一是和神
[00:14:36.240 --> 00:14:38.240]  相交的
[00:14:38.240 --> 00:14:40.240]  那時候
[00:14:40.240 --> 00:14:42.240]  我們看到的就是三分一
[00:14:42.240 --> 00:14:44.240]  三分二是另外一些東西
[00:14:44.240 --> 00:14:46.240]  是一個整體
[00:14:46.240 --> 00:14:48.240]  因為一個整體的時候
[00:14:48.240 --> 00:14:50.240]  我們發覺
[00:14:50.240 --> 00:14:52.240]  當他和神
[00:14:52.240 --> 00:14:54.240]  相交的時候
[00:14:54.240 --> 00:14:56.240]  突顯出來的人性
[00:14:56.240 --> 00:14:58.240]  同時也會是
[00:14:58.240 --> 00:15:00.240]  他和其他人相遇的時候
[00:15:00.240 --> 00:15:02.240]  也和其他世界相遇
[00:15:02.240 --> 00:15:04.240]  和他自己相遇的時候
[00:15:04.240 --> 00:15:06.240]  也是顯出這個人性的
[00:15:06.240 --> 00:15:08.240]  大家明白這件事嗎
[00:15:08.240 --> 00:15:10.240]  因為人和神之間突顯出
[00:15:10.240 --> 00:15:12.240]  一個人性A
[00:15:12.240 --> 00:15:14.240]  人和人之間相處的
[00:15:14.240 --> 00:15:16.240]  顯出一個人性B
[00:15:16.240 --> 00:15:18.240]  人和世界之間突顯出的人性C
[00:15:18.240 --> 00:15:20.240]  和他自己相處的
[00:15:20.240 --> 00:15:22.240]  顯出一個人性B的時候
[00:15:22.240 --> 00:15:24.240]  那這個人就不是一個整體相同的人
[00:15:24.240 --> 00:15:26.240]  變成一個分裂的四個不同的方法
[00:15:26.240 --> 00:15:28.240]  有四個不同的關係
[00:15:28.240 --> 00:15:30.240]  我們相信人是一個整體
[00:15:30.240 --> 00:15:32.240]  在聖經的角度
[00:15:32.240 --> 00:15:34.240]  整體是一個人
[00:15:34.240 --> 00:15:36.240]  神和整個人相處
[00:15:36.240 --> 00:15:38.240]  不是神單單和靈相處
[00:15:38.240 --> 00:15:40.240]  和他身體和他的魂
[00:15:40.240 --> 00:15:42.240]  是不相處的
[00:15:42.240 --> 00:15:44.240]  這個下一課我們才詳細討論
[00:15:44.240 --> 00:15:46.240]  這個問題
[00:15:46.240 --> 00:15:48.240]  這個時候我們就說
[00:15:48.240 --> 00:15:50.240]  突顯出來的聖真
[00:15:50.240 --> 00:15:52.240]  就是人整個的性格
[00:15:52.240 --> 00:15:54.240]  這個是最抽象的部分
[00:15:54.240 --> 00:15:56.240]  如果你明白的就差不多
[00:15:56.240 --> 00:15:58.240]  其他就沒那麼難了
[00:15:58.240 --> 00:16:00.240]  我們從聖經那裡
[00:16:00.240 --> 00:16:02.240]  開展了
[00:16:02.240 --> 00:16:04.240]  開始進入到
[00:16:04.240 --> 00:16:06.240]  基督教的神學和哲學的反省當中
[00:16:06.240 --> 00:16:08.240]  究竟剛才說的那些
[00:16:08.240 --> 00:16:10.240]  三個從聖經得到的資料
