
[00:00:00.000 --> 00:00:03.920]  (字幕:我是阿神)
[00:02:22.520 --> 00:02:24.840]  可以說是反映聖經的道理
[00:02:24.840 --> 00:02:29.920]  就是人有能力去理解神所創造的世界
[00:02:29.920 --> 00:02:31.800]  不過我們要小心
[00:02:31.800 --> 00:02:33.720]  這些陰陽的東西
[00:02:33.720 --> 00:02:36.760]  應該停在所謂的我們
[00:02:36.760 --> 00:02:37.960]  observable world
[00:02:37.960 --> 00:02:42.040]  即是觀察到的世界的那一部分
[00:02:42.040 --> 00:02:46.080]  因為有時候道家把陰陽的道理
[00:02:46.080 --> 00:02:48.520]  推到西方的自由
[00:02:48.520 --> 00:02:49.840]  叫做metaphysics
[00:02:49.840 --> 00:02:52.800]  你可以說西方世界的說法
[00:02:52.800 --> 00:02:55.120]  physics就是你見得到的世界
[00:02:55.120 --> 00:02:56.520]  這個physical world
[00:02:56.520 --> 00:02:59.280]  metaphysics就是見不到的世界
[00:02:59.280 --> 00:03:01.040]  即是見到的世界
[00:03:01.040 --> 00:03:04.280]  之後或之下的基礎
[00:03:04.280 --> 00:03:07.600]  最真實的世界是怎樣的一件事
[00:03:07.600 --> 00:03:09.000]  有時候道家的思想
[00:03:09.000 --> 00:03:11.080]  就是把這些陰陽的道理
[00:03:11.080 --> 00:03:13.240]  推到所謂metaphysical
[00:03:13.240 --> 00:03:14.520]  即是見到的世界
[00:03:14.520 --> 00:03:15.960]  背後的世界
[00:03:15.960 --> 00:03:19.040]  於是就嘗試用這些陰陽的道理
[00:03:19.040 --> 00:03:20.560]  道家的推敲
[00:03:20.560 --> 00:03:22.000]  譬如舉個例
[00:03:22.000 --> 00:03:24.360]  你人生的命運是怎樣
[00:03:24.360 --> 00:03:25.920]  或者怎樣做
[00:03:25.920 --> 00:03:27.840]  就是合乎天命
[00:03:27.840 --> 00:03:29.040]  所以大家都知道
[00:03:29.040 --> 00:03:31.600]  可能聽過一些人研究易經
[00:03:31.600 --> 00:03:34.080]  就會嘗試去理解易經
[00:03:34.080 --> 00:03:35.880]  是講述一些易卜
[00:03:35.880 --> 00:03:39.720]  即是預測未來的一些工具
[00:03:39.720 --> 00:03:44.240]  如果推到所謂形而上的層面
[00:03:44.240 --> 00:03:46.560]  我覺得就不適合了
[00:03:46.560 --> 00:03:47.640]  第一我們知道
[00:03:47.640 --> 00:03:49.800]  我們已經有最準確的
[00:03:49.800 --> 00:03:51.800]  形而上的知識
[00:03:51.800 --> 00:03:53.440]  就是聖經告訴我們的
[00:03:53.440 --> 00:03:54.720]  神創造世界
[00:03:54.720 --> 00:03:56.080]  神掌管世界
[00:03:56.080 --> 00:03:59.080]  我們已經有形而上的真理
[00:03:59.080 --> 00:04:02.720]  所以我們就不需要依賴先賢
[00:04:02.720 --> 00:04:04.440]  嘗試透過世界
[00:04:04.440 --> 00:04:06.240]  觀察這個世界嘗試
[00:04:06.240 --> 00:04:09.520]  推敲出來形而上的世界是怎樣
[00:04:09.520 --> 00:04:11.880]  他們的推敲可能盡力去做
[00:04:11.880 --> 00:04:14.680]  但少不免都會犯很多錯誤
[00:04:14.680 --> 00:04:16.720]  因為他們都是有限的人
[00:04:16.720 --> 00:04:18.560]  所以既然我們有聖經的啟示
[00:04:18.560 --> 00:04:22.920]  我們就不要用人的推敲去猜
[00:04:22.920 --> 00:04:27.040]  世界背後是怎樣掌管這個世界的運作
[00:04:27.040 --> 00:04:28.880]  同時我們知道
[00:04:28.880 --> 00:04:32.760]  既然知道是神在照顧我們的生命
[00:04:32.760 --> 00:04:34.600]  所以我們知道我們的明天
[00:04:34.600 --> 00:04:37.200]  或者甚至歷史發展的明天
[00:04:37.200 --> 00:04:41.280]  其實都是掌管在上主的手裏面
[00:04:41.280 --> 00:04:43.680]  按著上主的心意去發展
[00:04:43.680 --> 00:04:48.640]  而不是按著陰陽八卦的原則
[00:04:48.640 --> 00:04:51.360]  當我們去明白這一點的時候
[00:04:51.360 --> 00:04:55.240]  我們都沒有必要去推敲
[00:04:55.240 --> 00:05:00.200]  這個形而上的世界的運作原則
[00:05:00.200 --> 00:05:06.440]  所以如果我們把中醫的身體運作學說
[00:05:06.440 --> 00:05:12.960]  留在所謂身體的運作
[00:05:12.960 --> 00:05:16.800]  甚至作為一些所謂養生之道
[00:05:16.800 --> 00:05:18.720]  我想再加一句
[00:05:18.720 --> 00:05:22.760]  很多時候中醫所說的陰陽的道理
[00:05:22.760 --> 00:05:25.000]  其實都是在說一個平衡
[00:05:25.000 --> 00:05:26.680]  我們不要太極端
[00:05:26.680 --> 00:05:28.800]  你不做運動又不行
[00:05:28.800 --> 00:05:30.080]  但你做太多運動
[00:05:30.080 --> 00:05:32.000]  全身都受傷又不好
[00:05:32.000 --> 00:05:35.720]  其實很多時候都是在說我們人的生活
[00:05:35.720 --> 00:05:40.280]  生活的道理應該有一種中庸之道
[00:05:40.280 --> 00:05:43.400]  這也是中醫所說的養生之道
[00:05:43.400 --> 00:05:45.240]  其實這些中庸之道
[00:05:45.240 --> 00:05:48.000]  某程度上是曾然都有提及的
[00:05:48.000 --> 00:05:51.280]  曾然叫我們不要犯罪
[00:05:51.280 --> 00:05:53.080]  但又不要過份公義
[00:05:53.080 --> 00:05:56.440]  不要覺得自己很公義
[00:05:56.440 --> 00:05:59.120]  兩者都不是一件好事
[00:05:59.120 --> 00:06:03.120]  曾然又會說希望不要貧窮
[00:06:03.120 --> 00:06:04.920]  否則就會詛咒神
[00:06:04.920 --> 00:06:06.800]  不要太富有又會忘記神
[00:06:06.800 --> 00:06:10.600]  這些都反映人生有時活在中庸之道
[00:06:10.600 --> 00:06:12.680]  對我們的生命比較容易
[00:06:12.680 --> 00:06:14.440]  是一個健康的生命
[00:06:14.440 --> 00:06:15.640]  從這個角度來看
[00:06:15.640 --> 00:06:19.040]  中醫所說的陰陽養生之道
[00:06:19.040 --> 00:06:20.680]  其實都是幫助我們
[00:06:20.680 --> 00:06:22.600]  不要太過份
[00:06:22.600 --> 00:06:24.040]  不要吃太多辣食物
[00:06:24.040 --> 00:06:26.680]  但飲食要平衡
[00:06:26.680 --> 00:06:28.440]  生活要有節奏
[00:06:28.440 --> 00:06:31.040]  這些人間的智慧
[00:06:31.040 --> 00:06:34.360]  其實和基督教的信仰是沒有衝突
[00:06:34.360 --> 00:06:36.960]  亦是值得我們參考學習的
[00:06:36.960 --> 00:06:41.040]  好 我們又來看看大家有什麼問題
[00:06:41.040 --> 00:06:44.760]  「朕禮」是否一種形式主義
[00:06:44.760 --> 00:06:47.000]  如果簡單的答案
[00:06:47.000 --> 00:06:47.920]  就不是的
[00:06:47.920 --> 00:06:49.360]  這是上主的命令
[00:06:49.360 --> 00:06:53.920]  但它可以在我們有罪的人當中
[00:06:53.920 --> 00:06:55.440]  變成一種形式主義
[00:06:55.440 --> 00:06:57.200]  這就是大概的答案
[00:06:57.200 --> 00:06:59.760]  首先說不是這件事
[00:07:00.040 --> 00:07:04.520]  「朕禮」是耶穌的命令
[00:07:04.520 --> 00:07:07.560]  和教會的傳統來說
[00:07:07.560 --> 00:07:08.560]  我們也了解
[00:07:08.560 --> 00:07:11.360]  這不是一個所謂的good command
[00:07:11.360 --> 00:07:12.760]  為什麼要遵守命令
[00:07:12.760 --> 00:07:13.640]  因為這是命令
[00:07:13.640 --> 00:07:15.600]  不是這麼簡單的一件事
[00:07:15.600 --> 00:07:17.760]  而「朕禮」是反映
[00:07:17.760 --> 00:07:20.200]  我們所謂的屬靈的生命
[00:07:20.200 --> 00:07:23.000]  和我們肉體的連結
[00:07:23.000 --> 00:07:25.400]  即是人是一個心靈肉體
[00:07:25.400 --> 00:07:29.160]  連結在一起的一個人
[00:07:29.160 --> 00:07:31.120]  所以聖經也會強調
[00:07:31.120 --> 00:07:36.000]  神很多時候藉著一些物質的東西
[00:07:36.000 --> 00:07:39.320]  用教會傳統的字眼
[00:07:39.320 --> 00:07:40.440]  means of grace
[00:07:40.440 --> 00:07:41.640]  用一些物質的東西
[00:07:41.640 --> 00:07:43.400]  成為祂恩典
[00:07:43.400 --> 00:07:46.440]  湧流到我們內心的一些途徑
[00:07:46.440 --> 00:07:48.680]  上主也表達過
[00:07:48.680 --> 00:07:51.800]  耶穌說「朕禮」其實是一種
[00:07:51.800 --> 00:07:52.720]  means of grace
[00:07:52.720 --> 00:07:54.560]  是一種恩典的途徑
[00:07:54.560 --> 00:07:58.040]  保羅說我們浸的時候
[00:07:58.040 --> 00:07:59.240]  放在水裏面
[00:07:59.240 --> 00:08:00.560]  就好像向著水死了
[00:08:00.560 --> 00:08:02.640]  升上來就好像復活
[00:08:02.640 --> 00:08:05.080]  透過這個「朕禮」的禮儀
[00:08:05.080 --> 00:08:07.160]  我們的physical body
[00:08:07.160 --> 00:08:09.360]  即是我們摸得到的身體
[00:08:09.360 --> 00:08:11.480]  就好像和我們的心靈一樣
[00:08:11.480 --> 00:08:14.800]  經歷了同一個旅程
[00:08:14.800 --> 00:08:16.720]  所以「朕禮」其實應該是
[00:08:16.720 --> 00:08:19.160]  對我們很有意義的東西
[00:08:19.160 --> 00:08:21.040]  或者做一個比喻
[00:08:21.040 --> 00:08:23.760]  結婚為什麼要舉行婚禮呢?
[00:08:23.760 --> 00:08:25.840]  我說一聲我跟你結婚了
[00:08:25.840 --> 00:08:28.080]  簽個約就可以了
[00:08:28.080 --> 00:08:29.920]  為什麼要舉行婚禮呢?
[00:08:29.920 --> 00:08:32.040]  因為這個禮儀
[00:08:32.040 --> 00:08:34.840]  本身對我們的生命是很重要的
[00:08:34.840 --> 00:08:37.560]  禮儀可以創造一個記憶
[00:08:37.560 --> 00:08:40.040]  和一種symbol
[00:08:40.040 --> 00:08:41.600]  一種很重要的symbol
[00:08:41.600 --> 00:08:43.760]  讓我們體會到
[00:08:43.760 --> 00:08:46.720]  所謂心靈裏面的現實
[00:08:46.720 --> 00:08:48.120]  例如婚禮就是愛
[00:08:48.120 --> 00:08:49.240]  「朕禮」就是說
[00:08:49.240 --> 00:08:52.000]  我已經是一個決定跟隨基督的人
[00:08:52.000 --> 00:08:54.200]  這種心靈的取向
[00:08:54.200 --> 00:08:56.280]  是真的已經發生了
[00:08:56.280 --> 00:08:58.080]  我們透過肉體
[00:08:58.080 --> 00:08:59.480]  去向自己
[00:08:59.480 --> 00:09:00.560]  也可以這樣說
[00:09:00.560 --> 00:09:01.360]  向其他人
[00:09:01.360 --> 00:09:03.080]  甚至向靈界
[00:09:03.080 --> 00:09:05.600]  展示我的心靈
[00:09:05.600 --> 00:09:07.480]  真的走了這一步
[00:09:07.480 --> 00:09:09.280]  做了一個跟隨基督的人
[00:09:09.280 --> 00:09:11.280]  這種affirmation
[00:09:11.280 --> 00:09:12.560]  這種肯定
[00:09:12.560 --> 00:09:14.880]  是一個很重要的儀式
[00:09:14.880 --> 00:09:16.760]  不過當然我就說過
[00:09:16.760 --> 00:09:19.600]  「朕禮」的確有時候
[00:09:19.600 --> 00:09:22.400]  可以成為形式主義
[00:09:22.400 --> 00:09:27.840]  例如有人不想「朕禮」
[00:09:27.840 --> 00:09:29.400]  我通常都會鼓勵
[00:09:29.400 --> 00:09:31.120]  不用等那麼久
[00:09:31.120 --> 00:09:33.720]  但我們又不要譴責人
[00:09:33.720 --> 00:09:35.400]  好像你不「朕禮」
[00:09:35.400 --> 00:09:36.480]  你不愛主
[00:09:36.480 --> 00:09:37.680]  你不遵守神的教訓
[00:09:37.680 --> 00:09:38.920]  為甚麼你不「朕禮」
[00:09:38.920 --> 00:09:41.280]  一個人為甚麼會延遲「朕禮」
[00:09:41.280 --> 00:09:42.640]  有很多原因
[00:09:42.640 --> 00:09:43.840]  可能他真的覺得
[00:09:43.840 --> 00:09:48.080]  未預備好投入某一個congregation
[00:09:48.080 --> 00:09:50.040]  某一個堂會裏面
[00:09:50.040 --> 00:09:52.880]  因為通常「朕禮」我們都會說
[00:09:52.880 --> 00:09:54.880]  除了是歸入基督
[00:09:54.880 --> 00:09:57.920]  亦代表你成為某堂會的一份子
[00:09:57.920 --> 00:09:59.960]  所以你應該永遠是
[00:09:59.960 --> 00:10:02.040]  某堂會「朕禮」
[00:10:02.040 --> 00:10:04.360]  不會就一個抽象的教會
[00:10:04.360 --> 00:10:06.240]  普世教會「朕禮」
[00:10:06.240 --> 00:10:07.040]  不是這樣
[00:10:07.040 --> 00:10:09.280]  是某堂會「朕禮」
[00:10:09.280 --> 00:10:11.440]  有些人可能未準備好
[00:10:11.440 --> 00:10:12.480]  加入某堂會
[00:10:12.480 --> 00:10:13.640]  或者各種因素
[00:10:13.640 --> 00:10:15.200]  我們鼓勵
[00:10:15.200 --> 00:10:18.160]  但又不需要審判
[00:10:18.160 --> 00:10:20.120]  問這個問題
[00:10:20.120 --> 00:10:22.320]  可能有些人會想到
[00:10:22.320 --> 00:10:24.960]  譬如在聖餐的時候
[00:10:24.960 --> 00:10:27.320]  為甚麼教會要求
[00:10:27.320 --> 00:10:32.160]  浸了的人才拿餅和杯
[00:10:32.160 --> 00:10:34.720]  這是否一種形式主義
[00:10:34.720 --> 00:10:38.080]  是否浸了的人信得認真些
[00:10:38.080 --> 00:10:40.960]  如果有人這樣問
[00:10:40.960 --> 00:10:44.040]  我想問題可以兩方面去回答
[00:10:44.040 --> 00:10:45.800]  第一方面
[00:10:45.800 --> 00:10:48.000]  其實教會最關心的
[00:10:48.000 --> 00:10:51.120]  應該不是那個人是否浸了
[00:10:51.120 --> 00:10:53.120]  其實有些教會未浸的人
[00:10:53.120 --> 00:10:55.760]  都會給他拿杯和餅
[00:10:55.760 --> 00:10:58.480]  只要真心認信耶穌便是
[00:10:58.480 --> 00:11:00.960]  不過很多教會通常會
[00:11:00.960 --> 00:11:02.880]  拿「朕禮」
[00:11:02.880 --> 00:11:04.760]  其中一個原因是
[00:11:04.760 --> 00:11:08.160]  甚麼是真心認信呢?
[00:11:08.160 --> 00:11:09.360]  有時教會覺得
[00:11:09.360 --> 00:11:13.240]  如果只是你覺得真心認信便可以
[00:11:13.240 --> 00:11:14.520]  有些教會會覺得
[00:11:14.560 --> 00:11:18.320]  這個可能好像很主觀
[00:11:18.320 --> 00:11:21.320]  我又不知道你認信了甚麼
[00:11:21.320 --> 00:11:23.400]  可能你以為耶穌是觀音菩薩
[00:11:23.400 --> 00:11:24.760]  你施了「朱」給耶穌
[00:11:24.760 --> 00:11:25.920]  耶穌便會祝福你
[00:11:25.920 --> 00:11:28.400]  我也不知道你甚麼是信了耶穌
[00:11:28.400 --> 00:11:29.760]  所以教會一般會說
[00:11:29.760 --> 00:11:32.840]  如果這個人在A教會受了浸
[00:11:32.840 --> 00:11:35.960]  他應該對信仰有基本認識
[00:11:35.960 --> 00:11:39.320]  起碼不會把耶穌和觀音混淆
[00:11:39.320 --> 00:11:41.120]  所以為了有這些
[00:11:41.120 --> 00:11:43.000]  可以說得比較俗的字眼
[00:11:43.000 --> 00:11:45.240]  有些「Quality Control」
[00:11:45.240 --> 00:11:49.200]  所以有時很多教會都會說
[00:11:49.200 --> 00:11:53.120]  浸了的人才拿這個餅和杯
[00:11:53.120 --> 00:11:55.800]  我鼓勵你們
[00:11:55.800 --> 00:11:58.440]  如果你覺得這個做法有些問題
[00:11:58.440 --> 00:11:59.880]  都要接受
[00:11:59.880 --> 00:12:01.880]  可以這樣說
[00:12:01.880 --> 00:12:03.840]  這是一個「Experience」
[00:12:03.840 --> 00:12:08.480]  這是一個讓教會覺得安心
[00:12:08.480 --> 00:12:11.120]  派餅給人的做法
[00:12:11.120 --> 00:12:13.360]  不過這個也不像主聖經
[00:12:13.360 --> 00:12:17.440]  也沒有很明顯說
[00:12:17.440 --> 00:12:21.120]  一定要浸了的人才可以領聖餐
[00:12:21.120 --> 00:12:24.120]  這個也不是耶穌直接的命令
[00:12:24.120 --> 00:12:28.240]  我想我們就尊重不同教會的傳統
[00:12:28.240 --> 00:12:29.920]  有些是未浸的
[00:12:29.920 --> 00:12:32.240]  你覺得信了耶穌就可以拿
[00:12:32.240 --> 00:12:34.040]  有些是需要浸了的
[00:12:34.040 --> 00:12:37.840]  不同的教會看重不同的東西
[00:12:37.840 --> 00:12:40.920]  但沒有一個做法是所謂邪惡
[00:12:40.920 --> 00:12:42.840]  或違反聖經的做法
[00:12:42.840 --> 00:12:52.840]  (音樂)

