
[00:00:00.000 --> 00:00:05.720]  這次我回到北京加拿大
[00:04:34.880 --> 00:04:41.960]  回到北京街也看見工作蒙恩烈
[00:04:41.960 --> 00:04:44.640]  各方面都有發展
[00:04:44.640 --> 00:04:50.040]  最明顯的就是主學的工作
[00:04:50.040 --> 00:04:54.520]  主學的人數剛剛過了七百大關
[00:04:54.520 --> 00:04:57.320]  主學的人數剛剛過了七百大關
[00:04:57.320 --> 00:04:59.400]  這是過去沒有過的
[00:04:59.400 --> 00:05:01.600]  這是過去沒有過的
[00:05:01.600 --> 00:05:04.600]  這是一個很好的數字七百
[00:05:04.600 --> 00:05:06.480]  這是一個很好的數字七百
[00:05:06.480 --> 00:05:10.520]  我相信以後會繼續的增長
[00:05:10.520 --> 00:05:13.640]  我相信以後會繼續的增長
[00:05:13.640 --> 00:05:15.680]  宣道會的十年計劃
[00:05:15.680 --> 00:05:17.120]  宣道會的十年計劃
[00:05:17.120 --> 00:05:20.640]  就是總的人數增加三倍
[00:05:20.640 --> 00:05:22.440]  就是總的人數增加三倍
[00:05:22.440 --> 00:05:25.320]  學生教室增加到一百
[00:05:25.320 --> 00:05:26.840]  學生教室增加到一百
[00:05:26.840 --> 00:05:29.560]  堂數增加到一百二十間
[00:05:29.560 --> 00:05:31.320]  堂數增加到一百二十間
[00:05:31.320 --> 00:05:35.200]  這個是整個宣道會的十年的目標
[00:05:35.200 --> 00:05:37.240]  這個是整個宣道會的十年的目標
[00:05:37.240 --> 00:05:38.720]  靠著主
[00:05:38.720 --> 00:05:40.720]  我們能夠達成
[00:05:40.720 --> 00:05:43.640]  昨天下午
[00:05:43.640 --> 00:05:50.760]  去年宣道會聯會的委辦會部長在樓上開會
[00:05:50.760 --> 00:05:54.560]  去年宣道會的委辦會部長在樓上開會
[00:05:54.560 --> 00:05:57.280]  和委辦 執行委辦一起開會
[00:05:57.280 --> 00:05:59.160]  和執行委辦一起開會
[00:05:59.160 --> 00:06:00.280]  討論什麼呢
[00:06:00.280 --> 00:06:01.160]  討論什麼呢
[00:06:01.160 --> 00:06:04.560]  就是十年計劃的實施
[00:06:04.560 --> 00:06:06.200]  就是十年計劃的實施
[00:06:06.200 --> 00:06:11.160]  怎樣具體的按部就班的來推動
[00:06:11.160 --> 00:06:14.280]  怎樣按部就班的來推動
[00:06:14.280 --> 00:06:15.840]  在整個恩代之下
[00:06:15.840 --> 00:06:17.320]  在整個恩代之下
[00:06:17.320 --> 00:06:18.480]  我們向前看
[00:06:18.480 --> 00:06:19.160]  我們向前看
[00:06:19.160 --> 00:06:19.960]  向上看
[00:06:19.960 --> 00:06:21.400]  向上看
[00:06:21.400 --> 00:06:23.680]  向上看 看見神的同在
[00:06:23.680 --> 00:06:25.640]  向上看 看見神的同在
[00:06:25.640 --> 00:06:28.880]  向前看 看見教會的發展
[00:06:28.880 --> 00:06:30.720]  向前看 看見教會的發展
[00:06:30.720 --> 00:06:33.360]  看見自救的人數增加
[00:06:33.360 --> 00:06:35.000]  看見基督教的人數增加
[00:06:35.000 --> 00:06:36.960]  看見愛主的人數增加
[00:06:36.960 --> 00:06:38.560]  看見愛主的人數增加
[00:06:38.560 --> 00:06:42.200]  這是我們心裏最歡喜快樂的事情
[00:06:42.200 --> 00:06:44.680]  這是我們心裏最歡喜快樂的事情
[00:06:44.680 --> 00:06:50.000]  感謝主給我們三天晚上的機會彼此的免禮
[00:06:50.000 --> 00:06:54.240]  感謝主給我們三天晚上的機會彼此的免禮
[00:06:54.240 --> 00:06:55.920]  我要講三個題目
[00:06:55.920 --> 00:06:57.480]  我要講三個題目
[00:06:57.480 --> 00:06:58.480]  今天晚上
[00:06:58.480 --> 00:06:59.040]  今晚
[00:06:59.040 --> 00:06:59.720]  第一個題目
[00:06:59.720 --> 00:07:00.600]  第一個題目
[00:07:00.600 --> 00:07:03.360]  就是超越的生命
[00:07:03.360 --> 00:07:05.080]  就是超越的生命
[00:07:05.080 --> 00:07:06.120]  明天晚上
[00:07:06.120 --> 00:07:06.760]  明天晚上
[00:07:06.760 --> 00:07:08.960]  講更深的生命
[00:07:08.960 --> 00:07:12.480]  講更深的生命
[00:07:12.480 --> 00:07:14.880]  講更深的生命
[00:07:14.880 --> 00:07:16.320]  更深入的生命
[00:07:16.320 --> 00:07:17.680]  更深的生命
[00:07:17.680 --> 00:07:19.600]  更深的生命
[00:07:19.600 --> 00:07:20.640]  後天晚上
[00:07:20.640 --> 00:07:21.360]  後天晚上
[00:07:21.360 --> 00:07:23.440]  是講奉獻的生命
[00:07:23.440 --> 00:07:24.880]  是講奉獻的生命
[00:07:24.880 --> 00:07:28.760]  今天晚上要講超越的生命
[00:07:28.760 --> 00:07:30.640]  今晚是會講超越的生命
[00:07:30.640 --> 00:07:32.800]  我想到這個信息的時候
[00:07:32.800 --> 00:07:34.320]  我想到這個信息的時候
[00:07:34.320 --> 00:07:36.440]  我就想到一幅的圖畫
[00:07:36.440 --> 00:07:38.000]  我就想到一幅的圖畫
[00:07:38.000 --> 00:07:40.160]  有一次
[00:07:40.160 --> 00:07:43.440]  有一個人在他的院子裏面
[00:07:43.440 --> 00:07:46.280]  種了幾棵小植物
[00:07:46.280 --> 00:07:48.160]  有一個人在他的花園裏面
[00:07:48.160 --> 00:07:49.520]  種了一棵小植物
[00:07:49.520 --> 00:07:51.560]  這個植物慢慢長起來
[00:07:51.560 --> 00:07:53.400]  這個植物慢慢長起來
[00:07:53.400 --> 00:07:56.400]  他就為了做實驗
[00:07:56.400 --> 00:07:58.320]  就做了一個小木箱
[00:07:58.320 --> 00:08:00.600]  就把這個植物罩起來
[00:08:00.600 --> 00:08:01.760]  扣起來
[00:08:01.760 --> 00:08:02.880]  他要做一個實驗
[00:08:02.880 --> 00:08:04.320]  就把這個植物
[00:08:04.320 --> 00:08:06.640]  用一個木箱蓋起來
[00:08:06.640 --> 00:08:09.160]  在這個木箱的旁邊開一個小洞
[00:08:09.160 --> 00:08:11.640]  在這個木箱的旁邊開一個小洞
[00:08:11.640 --> 00:08:14.800]  這棵小植物輕輕地長起來
[00:08:14.800 --> 00:08:17.560]  這棵小的植物就繼續長起來
[00:08:17.560 --> 00:08:20.560]  它就轉向那個洞裏
[00:08:20.560 --> 00:08:22.200]  它就轉向這個小的洞裏
[00:08:22.200 --> 00:08:24.680]  因為那個洞裏面有陽光透進來
[00:08:24.680 --> 00:08:26.440]  因為這個洞裏面有陽光透進來
[00:08:26.440 --> 00:08:28.360]  所以它生長的時候轉一個彎
[00:08:28.360 --> 00:08:30.120]  所以它生長的時候轉一個彎
[00:08:30.120 --> 00:08:31.640]  從那個洞裏長出來
[00:08:31.640 --> 00:08:32.840]  從這個洞裏長出來
[00:08:32.840 --> 00:08:34.240]  然後再向上長
[00:08:34.240 --> 00:08:36.680]  然後再向上長
[00:08:36.680 --> 00:08:39.360]  這樣長上去
[00:08:39.360 --> 00:08:42.280]  是向上長然後向旁邊再長上去
[00:08:42.280 --> 00:08:44.080]  當它被扣住的時候
[00:08:44.080 --> 00:08:45.680]  當它被扣住的時候
[00:08:45.680 --> 00:08:47.240]  好像被困住了
[00:08:47.240 --> 00:08:49.040]  好像被困住了
[00:08:49.040 --> 00:08:50.040]  裏面很黑暗
[00:08:50.040 --> 00:08:51.640]  裏面很黑暗
[00:08:51.640 --> 00:08:53.920]  但是在這個困境裏面
[00:08:53.920 --> 00:08:55.680]  但是在這個困境裏面
[00:08:55.680 --> 00:08:56.840]  它有一條出路
[00:08:56.840 --> 00:08:58.960]  它有一條出路
[00:08:58.960 --> 00:09:01.640]  這條出路是甚麼呢
[00:09:01.640 --> 00:09:02.800]  這條出路是甚麼呢
[00:09:02.800 --> 00:09:05.160]  就是那個光的出路
[00:09:05.160 --> 00:09:06.880]  就是那個光的出路
[00:09:06.880 --> 00:09:09.800]  它就順著那個光的方向來長
[00:09:09.800 --> 00:09:11.680]  它就順著光的方向來長
[00:09:11.680 --> 00:09:14.120]  由那個光來指引它的生長
[00:09:14.120 --> 00:09:16.000]  由那個光來指引它的生長
[00:09:16.000 --> 00:09:17.960]  就從那個洞裏出去
[00:09:17.960 --> 00:09:19.640]  就從那個洞裏出去
[00:09:19.640 --> 00:09:20.880]  就向上長
[00:09:20.880 --> 00:09:21.880]  再向上長
[00:09:21.880 --> 00:09:24.040]  它超越了那個困境
[00:09:24.040 --> 00:09:25.760]  它超越了那個困境
[00:09:25.760 --> 00:09:28.520]  那個木箱沒有把它扣住
[00:09:28.520 --> 00:09:31.320]  這個木箱沒有把它扣住
[00:09:31.320 --> 00:09:35.880]  它能夠超越這個木箱之外
[00:09:35.880 --> 00:09:38.640]  它能夠超越了這個木箱之外
[00:09:38.640 --> 00:09:40.080]  甚麼所引導呢
[00:09:40.080 --> 00:09:41.600]  甚麼所引導呢
[00:09:41.600 --> 00:09:44.000]  陽光
[00:09:44.000 --> 00:09:45.480]  感謝主
[00:09:45.480 --> 00:09:47.160]  在我們的人生裏頭
[00:09:47.160 --> 00:09:48.560]  在我們的人生裏頭
[00:09:48.560 --> 00:09:50.520]  有時候會遭遇困境
[00:09:50.520 --> 00:09:52.280]  有時候會遭遇一個困境
[00:09:52.280 --> 00:09:55.000]  四面八方把我們圍住
[00:09:55.000 --> 00:09:56.600]  四面八方把我們圍住
[00:09:56.600 --> 00:09:58.080]  把我們限住
[00:09:58.080 --> 00:09:59.000]  被我們陷住
[00:09:59.000 --> 00:10:00.800]  在那個時候
[00:10:00.800 --> 00:10:02.000]  有一種的引導
[00:10:02.000 --> 00:10:03.280]  有一種的引導
[00:10:03.280 --> 00:10:05.240]  神的光
[00:10:05.240 --> 00:10:08.080]  聖經的話
[00:10:08.080 --> 00:10:12.720]  指引我們如何能夠超越這個困境
[00:10:12.720 --> 00:10:15.840]  指引我們如何能夠超越這個困境
[00:10:15.840 --> 00:10:17.680]  按著祖羅華的引導
[00:10:17.680 --> 00:10:19.520]  繼續向上
[00:10:19.520 --> 00:10:23.040]  按著神的話的引導繼續向上
[00:10:23.040 --> 00:10:26.440]  這真是基督徒人生的一幅圖畫
[00:10:26.440 --> 00:10:28.760]  這真是基督徒人生的一幅圖畫
[00:10:28.760 --> 00:10:34.600]  有的人用環境來衡量自己
[00:10:34.600 --> 00:10:36.760]  有的人用環境來衡量自己
[00:10:36.760 --> 00:10:39.120]  他們說我在這樣的環境裏
[00:10:39.120 --> 00:10:40.480]  我只能這樣了
[00:10:40.480 --> 00:10:41.880]  他們說我在這樣的環境裏
[00:10:41.880 --> 00:10:43.120]  我只能這樣了
[00:10:43.120 --> 00:10:46.200]  有的人用健康來衡量自己
[00:10:46.200 --> 00:10:48.080]  有的人用健康來衡量自己
[00:10:48.080 --> 00:10:49.680]  我的健康不太好
[00:10:49.680 --> 00:10:50.720]  我的健康不太好
[00:10:50.720 --> 00:10:51.880]  我只能這樣了
[00:10:51.880 --> 00:10:53.280]  我只能這樣了
[00:10:53.280 --> 00:10:56.080]  有的人用性格來衡量自己
[00:10:56.080 --> 00:10:57.880]  有的人用性格來衡量自己
[00:10:57.880 --> 00:10:59.920]  我的性格就是這個樣子了
[00:10:59.920 --> 00:11:00.680]  沒有辦法了
[00:11:00.680 --> 00:11:01.760]  我的性格就是這樣了
[00:11:01.760 --> 00:11:03.320]  沒有辦法了
[00:11:03.320 --> 00:11:11.360]  有的人就用遺傳來衡量自己
[00:11:11.360 --> 00:11:13.000]  有的人用遺傳來衡量自己
[00:11:13.000 --> 00:11:14.640]  我成長的人都是這樣了
[00:11:14.640 --> 00:11:16.040]  我成長的人都是這樣了
[00:11:16.040 --> 00:11:17.520]  我的父母都是這樣了
[00:11:17.520 --> 00:11:18.560]  我的父母就是這樣了
[00:11:18.560 --> 00:11:19.880]  沒有辦法了
[00:11:19.880 --> 00:11:21.080]  只好忍不住了
[00:11:21.080 --> 00:11:22.040]  只好是這樣了
[00:11:22.040 --> 00:11:25.000]  許多許多的衡量的標準
[00:11:25.000 --> 00:11:26.640]  許多許多衡量的標準
[00:11:26.640 --> 00:11:28.120]  把自己建立出來
[00:11:28.120 --> 00:11:28.200]  把自己建立出來
[00:11:28.200 --> 00:11:29.800]  已經是陷阱了
[00:11:29.800 --> 00:11:30.800]  但是感謝
[00:11:30.800 --> 00:11:31.640]  但是感謝
[00:11:31.640 --> 00:11:32.800]  我們再看一幅圖畫
[00:11:32.800 --> 00:11:32.880]  我們再看一幅圖畫
[00:11:32.880 --> 00:11:34.240]  我們再看一幅圖畫
[00:11:34.240 --> 00:11:39.120]  在這幅圖畫裏面
[00:11:39.120 --> 00:11:39.160]  在這幅圖畫裏面
[00:11:39.160 --> 00:11:40.360]  在這幅圖畫裏面
[00:11:40.360 --> 00:11:41.600]  有一個繭
[00:11:41.600 --> 00:11:46.720]  就是蠶兔絲把自己包起來
[00:11:46.720 --> 00:11:47.960]  成為一個繭
[00:11:47.960 --> 00:11:48.960]  絲繭
[00:11:48.960 --> 00:11:50.760]  在這幅圖的一邊有一個繭
[00:11:50.760 --> 00:11:54.760]  就是蠶兔絲之後剪出一個繭
[00:11:54.760 --> 00:12:01.000]  絲繭把蠶兔包圍得嚴密
[00:12:01.000 --> 00:12:04.040]  這個絲的繭把蠶兔包圍得很嚴密
[00:12:04.040 --> 00:12:05.600]  那個絲很堅固
[00:12:05.600 --> 00:12:06.760]  這個絲是很堅固
[00:12:06.760 --> 00:12:09.880]  如果有人想用手的力量
[00:12:09.880 --> 00:12:13.400]  把這個繭撕開做不到
[00:12:13.400 --> 00:12:15.080]  如果有人想用手的力量
[00:12:15.080 --> 00:12:16.800]  把這個繭撕開是做不到的
[00:12:16.800 --> 00:12:18.280]  因為它很堅固
[00:12:18.280 --> 00:12:19.280]  因為它很堅固
[00:12:19.280 --> 00:12:20.520]  看著這個繭的時候
[00:12:20.520 --> 00:12:21.600]  我們自己想
[00:12:21.600 --> 00:12:24.040]  這個蠶永遠就在裏頭了
[00:12:24.040 --> 00:12:25.200]  永遠在裏頭了
[00:12:25.200 --> 00:12:27.800]  這就是它永遠的堅固了
[00:12:27.800 --> 00:12:28.960]  我們看見這個繭的時候
[00:12:28.960 --> 00:12:31.640]  會覺得這個蠶種會永遠困在裏面
[00:12:31.640 --> 00:12:33.080]  它會永遠留在裏面
[00:12:33.080 --> 00:12:34.400]  但是另外一邊
[00:12:34.400 --> 00:12:35.400]  在另外一方面
[00:12:35.400 --> 00:12:38.880]  我們看見一個飛翔的蛾
[00:12:38.880 --> 00:12:43.800]  在另一方面我們看見一隻飛翔的蛾
[00:12:43.800 --> 00:12:46.560]  這個蛾就是從繭裏面出來
[00:12:46.560 --> 00:12:49.920]  這個蛾就是從這個繭裏面飛出來的
[00:12:49.920 --> 00:12:52.840]  我們看這邊就覺得不能穿越了
[00:12:52.840 --> 00:12:55.000]  我們看這邊就覺得不能穿越了
[00:12:55.000 --> 00:12:58.960]  這個繭限制了這個蠶的一切的一切
[00:12:58.960 --> 00:13:01.400]  這個繭限制了這個蠶種的一切
[00:13:01.400 --> 00:13:02.840]  永遠就在這裏了
[00:13:02.840 --> 00:13:03.920]  它永遠就在裏面了
[00:13:03.920 --> 00:13:05.040]  沒有第二個可能了
[00:13:05.040 --> 00:13:06.080]  沒有第二個可能了
[00:13:06.080 --> 00:13:07.200]  看這邊
[00:13:07.200 --> 00:13:08.760]  我們看這一邊
[00:13:08.760 --> 00:13:10.960]  從這個繭裏有一個蛾飛出來
[00:13:10.960 --> 00:13:14.280]  竟然從這個繭裏面有一隻蛾飛出來
[00:13:14.280 --> 00:13:15.600]  為什麼能夠這樣
[00:13:15.600 --> 00:13:17.200]  為什麼可以這樣
[00:13:17.200 --> 00:13:20.760]  因為有一個很特別的原因
[00:13:20.760 --> 00:13:22.600]  因為有一個很特別的原因
[00:13:22.600 --> 00:13:33.120]  這個蠶在它的口裏有一滴的液體
[00:13:33.120 --> 00:13:36.480]  這個蠶在它的口裏面有一滴的液體
[00:13:36.480 --> 00:13:38.240]  很強的酸性
[00:13:38.240 --> 00:13:39.760]  酸性很強
[00:13:39.760 --> 00:13:43.160]  到了這個蛾要出來的時候
[00:13:43.160 --> 00:13:44.640]  對不起我剛才說錯了
[00:13:44.640 --> 00:13:52.560]  這個蛾在這個蠶床做繭
[00:13:52.560 --> 00:13:55.040]  做這個絨
[00:13:55.040 --> 00:13:56.080]  很強的絨
[00:13:56.080 --> 00:13:58.760]  被這個蠶
[00:13:58.760 --> 00:14:01.400]  被這個蠶包起來
[00:14:01.400 --> 00:14:03.640]  那麼後來就成了這個
[00:14:03.640 --> 00:14:06.720]  變成這個蛾準備要出來
[00:14:06.720 --> 00:14:10.920]  那條蠶種包了一個絲繭或者叫絨之後
[00:14:10.920 --> 00:14:12.120]  它就變成一隻蛾
[00:14:12.120 --> 00:14:14.640]  然後從蠶床裏面走出來
[00:14:14.640 --> 00:14:16.920]  那麼在這個蛾的口裏面
[00:14:16.920 --> 00:14:21.400]  一直有一滴的酸性很強的液體
[00:14:21.400 --> 00:14:22.440]  在這個蛾的口裏面
[00:14:22.440 --> 00:14:25.280]  一直有一滴很酸性很強的液體
[00:14:25.280 --> 00:14:28.320]  到了它應該出來的時候
[00:14:28.320 --> 00:14:31.280]  那麼這一滴的液體就從它的口裏出來
[00:14:31.280 --> 00:14:33.320]  這一滴的液體就從它的口裏面跑出來
[00:14:33.320 --> 00:14:37.000]  這個一滴碰見這個繭的絲
[00:14:37.000 --> 00:14:39.120]  這滴液體一碰見這個繭的絲
[00:14:39.120 --> 00:14:41.400]  就開始把這個絲融化
[00:14:41.400 --> 00:14:42.680]  就把這絲融化了
[00:14:42.680 --> 00:14:43.880]  就開了一個洞
[00:14:43.880 --> 00:14:45.080]  就開了一個洞
[00:14:45.080 --> 00:14:49.680]  那個蛾就慢慢地從這個洞裏端出來
[00:14:49.680 --> 00:14:52.160]  這個蛾就慢慢地從這個洞裏端出來
[00:14:52.160 --> 00:14:54.480]  那麼這個洞不太大也不太小
[00:14:54.480 --> 00:14:56.560]  這個洞不大也不小
[00:14:56.560 --> 00:14:58.720]  如果太大就出來太容易
[00:14:58.720 --> 00:15:00.680]  如果太大就出來得太容易
[00:15:00.680 --> 00:15:01.960]  太容易的話
[00:15:01.960 --> 00:15:05.360]  這個蛾的身體就發展得不夠
[00:15:05.360 --> 00:15:06.560]  發育得不夠
[00:15:06.560 --> 00:15:08.280]  如果太容易出來
[00:15:08.280 --> 00:15:09.960]  身體的發育就會不夠
[00:15:09.960 --> 00:15:12.560]  如果洞開得太小它就不可能出來
[00:15:12.560 --> 00:15:14.560]  如果洞開得太小它也都不能夠出來
[00:15:14.560 --> 00:15:16.000]  不太小不太大
[00:15:16.000 --> 00:15:16.960]  不太大不太小
[00:15:16.960 --> 00:15:18.440]  它要掙扎才能出來
[00:15:18.440 --> 00:15:20.040]  它要掙扎才能夠出來
[00:15:20.040 --> 00:15:22.480]  掙扎的時候它的身體就發育
[00:15:22.480 --> 00:15:24.680]  它掙扎的時候身體就發育了
[00:15:24.680 --> 00:15:27.480]  後來整個蛾出來
[00:15:27.480 --> 00:15:29.200]  就在空中飛翔
[00:15:29.200 --> 00:15:32.360]  後來整個飛蛾就出來在空中飛翔
[00:15:32.360 --> 00:15:34.920]  這是神的安排
[00:15:34.920 --> 00:15:37.280]  這個是神的安排
[00:15:37.280 --> 00:15:38.600]  基督徒也是一樣
[00:15:38.600 --> 00:15:40.000]  基督徒也是一樣
[00:15:40.000 --> 00:15:41.760]  比如說我們被包圍了
[00:15:41.760 --> 00:15:43.000]  那時候我們被包圍了
[00:15:43.000 --> 00:15:44.000]  被限制了
[00:15:44.000 --> 00:15:45.040]  被限制了
[00:15:45.040 --> 00:15:47.520]  好像那就是我們的終點了
[00:15:47.520 --> 00:15:49.160]  好像這個就是我們的終點了
[00:15:49.160 --> 00:15:50.160]  是是是
[00:15:50.160 --> 00:15:50.840]  就是這樣
[00:15:50.840 --> 00:15:51.760]  它有安排
[00:15:51.760 --> 00:15:52.360]  它有安排
[00:15:52.360 --> 00:15:53.160]  它有恩典
[00:15:53.160 --> 00:15:53.560]  它有恩典
[00:15:53.560 --> 00:15:54.560]  它有預備
[00:15:54.560 --> 00:15:54.880]  它有預備
[00:15:54.880 --> 00:15:57.280]  它預備了那一批的酸魚
[00:15:57.280 --> 00:15:59.080]  它預備了那一批的鮮魚
[00:15:59.080 --> 00:16:01.040]  剛好為我們開始出路
[00:16:01.040 --> 00:16:02.880]  剛剛可以為我們開始出路
[00:16:02.880 --> 00:16:05.320]  不過在這個出路的過程裏面
[00:16:05.320 --> 00:16:06.920]  我們需要努力
[00:16:06.920 --> 00:16:08.880]  不過在這個出路的過程裏面
[00:16:08.880 --> 00:16:09.880]  我們需要努力
[00:16:09.880 --> 00:16:12.640]  本來那條路不是太寬大
[00:16:12.640 --> 00:16:14.800]  但看見這條路不是太寬大
[00:16:14.800 --> 00:16:19.040]  需要我們靠著努力去追求
[00:16:19.040 --> 00:16:21.360]  需要我們靠著努力去追求
[00:16:21.360 --> 00:16:23.840]  結果在這個努力的過程裏面
[00:16:23.840 --> 00:16:25.320]  結果在這個努力的過程裏面
[00:16:25.320 --> 00:16:27.640]  我們的靈敏就長大
[00:16:27.640 --> 00:16:28.760]  我們的靈敏就長大
[00:16:28.760 --> 00:16:29.720]  更堅強
[00:16:29.720 --> 00:16:30.720]  就可以堅強
[00:16:30.720 --> 00:16:32.560]  我們後來可以飛翔
[00:16:32.560 --> 00:16:34.400]  我們後來就能夠飛翔
[00:16:34.400 --> 00:16:36.400]  這幅的圖畫
[00:16:36.400 --> 00:16:37.920]  提醒我們
[00:16:37.920 --> 00:16:39.760]  有一條路
[00:16:39.760 --> 00:16:41.560]  恩典的路
[00:16:41.560 --> 00:16:43.360]  我們仰望
[00:16:43.360 --> 00:16:45.920]  在我們的困境裏面
[00:16:45.920 --> 00:16:49.200]  我們要用一個不同的心態
[00:16:49.200 --> 00:16:55.240]  眼光來看我們的環境
[00:16:55.240 --> 00:16:58.680]  這個恩典夠我們用
[00:16:58.680 --> 00:17:01.520]  佛羅就是這樣
[00:17:01.520 --> 00:17:05.120]  剛才我們讀的這段經文
[00:17:05.120 --> 00:17:06.600]  就是趙季雄讀的
[00:17:06.600 --> 00:17:08.040]  就是荃山論迪所讀的
[00:17:08.040 --> 00:17:11.600]  格林多後書第四章第八節
[00:17:11.600 --> 00:17:15.280]  格林多後書第四章的第八節
[00:17:15.280 --> 00:17:16.240]  在這裏說
[00:17:16.240 --> 00:17:20.240]  我們四面受敵
[00:17:20.240 --> 00:17:23.280]  卻不被困住
[00:17:23.280 --> 00:17:25.480]  四面被包圍
[00:17:25.480 --> 00:17:27.840]  卻不被困住
[00:17:27.840 --> 00:17:29.160]  這是保羅的經驗
[00:17:29.160 --> 00:17:30.600]  這是保羅的經驗
[00:17:30.600 --> 00:17:32.360]  保羅為甚麼有這個經驗
[00:17:32.360 --> 00:17:33.680]  保羅為甚麼有這個經驗
[00:17:33.680 --> 00:17:34.760]  因為他有信心
[00:17:34.760 --> 00:17:37.000]  因為他有信心
[00:17:37.000 --> 00:17:37.800]  環境
