
[00:00:00.000 --> 00:00:14.000]  我有好多次聽見在港九培靈會裏面有人信主。
[00:06:33.000 --> 00:06:39.000]  到了新約我們看見那個實體出現,
[00:06:39.000 --> 00:06:46.000]  然後把影子和實體放在一起,我們就立刻知道這是神的启示。
[00:06:46.000 --> 00:06:50.000]  我們將影子實體放在一起的時候,我們就知道這個是神的啟示,
[00:06:50.000 --> 00:06:53.000]  這是神的計劃,
[00:06:53.000 --> 00:06:58.000]  舊約的影兒如何,新約的實體也如何。
[00:06:58.000 --> 00:07:19.000]  那就表示感動舊約先知的聖靈和感動新約使徒的聖靈是同一個聖靈。
[00:07:19.000 --> 00:07:25.000]  是神自己永遠的計劃,感謝神。
[00:07:25.000 --> 00:07:33.000]  我們要看的就是神自己的永遠的計劃,
[00:07:33.000 --> 00:07:37.000]  不是你的意思,我的意思,
[00:07:37.000 --> 00:07:43.000]  不是人類自己的猜想推論,
[00:07:43.000 --> 00:07:48.000]  那是神的启示和作為,
[00:07:48.000 --> 00:07:56.000]  神的計劃按部就班在歷史裏面完成,
[00:07:56.000 --> 00:08:01.000]  讓我們信心加強,
[00:08:01.000 --> 00:08:08.000]  一個越了解聖經真理的人,
[00:08:08.000 --> 00:08:11.000]  他的信心越強,
[00:08:11.000 --> 00:08:14.000]  他看得越清楚,
[00:08:14.000 --> 00:08:18.000]  他能夠和保羅一起說,
[00:08:18.000 --> 00:08:23.000]  我知道我所信的是誰,
[00:08:23.000 --> 00:08:28.000]  我盼望我們在座的每一位弟兄姊妹都能夠從心底下說,
[00:08:28.000 --> 00:08:31.000]  我知道我所信的是誰。
[00:08:31.000 --> 00:08:42.000]  我們也知道國度的真理必然最後百分之百的成就,
[00:08:42.000 --> 00:08:55.000]  我們今天晚上就來看一看國度和君王在舊約的嬰兒,
[00:08:55.000 --> 00:08:58.000]  逐漸顯明是怎樣的一個過程,
[00:08:58.000 --> 00:09:01.000]  我們看看這個國度真理在舊約裏面,
[00:09:01.000 --> 00:09:04.000]  這個嬰兒逐漸形成是怎樣的一個過程,
[00:09:04.000 --> 00:09:11.000]  在舊約裏面顯出來將來要有君王在世上出現,
[00:09:11.000 --> 00:09:13.000]  這位君王是怎樣的呢?
[00:09:13.000 --> 00:09:18.000]  他是作為先知的一位君王,
[00:09:18.000 --> 00:09:20.000]  他又是怎樣的呢?
[00:09:20.000 --> 00:09:25.000]  他也是作為祭司的一位君王,
[00:09:25.000 --> 00:09:31.000]  三種的身份合而為一,
[00:09:31.000 --> 00:09:34.000]  他是掌權的君王,
[00:09:34.000 --> 00:09:37.000]  他是先知的君王,
[00:09:37.000 --> 00:09:39.000]  他是掌權的君王,
[00:09:39.000 --> 00:09:40.000]  他是掌權的君王,
[00:09:40.000 --> 00:09:42.000]  他是先知的君王,
[00:09:42.000 --> 00:09:43.000]  他是先知的君王,
[00:09:43.000 --> 00:09:44.000]  他是祭司的君王,
[00:09:44.000 --> 00:09:46.000]  他是祭司的君王,
[00:09:46.000 --> 00:09:55.000]  而這三個身份在舊約時代都要經過高抹,就是受高。
[00:09:55.000 --> 00:09:59.000]  這三種的身份在舊約裏面都要經過高抹,要經過受高。
[00:09:59.000 --> 00:10:06.000]  所以這三種的身份合在一起的那位君王就是受高者。
[00:10:06.000 --> 00:10:10.000]  所以這三種的身份合在一起的那位君王就是受高者。
[00:10:10.000 --> 00:10:17.000]  然後在舊約裏面又告訴我們這位君王的十種的形象,
[00:10:17.000 --> 00:10:20.000]  所以舊約裏面告訴我們這位君王的十種的形象,
[00:10:20.000 --> 00:10:24.000]  所以今天我們就要把這些在聖經裏面看,
[00:10:24.000 --> 00:10:27.000]  我們就要從聖經裏面去看這十種的形象,
[00:10:27.000 --> 00:10:34.000]  我們先看在聖經裏面最早那個君王的形象在那裏出現,
[00:10:34.000 --> 00:10:39.000]  我們先看在聖經裏面最早那個君王的形象在那裏出現,
[00:10:39.000 --> 00:10:43.000]  請回到《創世紀》第四十九章,
[00:10:43.000 --> 00:10:46.000]  請大家回到《創世紀》第四十九章,
[00:10:46.000 --> 00:10:48.000]  第十節:
[00:10:48.000 --> 00:10:54.000]  「鬼必不利尤大,杖也不利他兩腳之間,
[00:10:54.000 --> 00:11:03.000]  知道細羅小字就是賜平安者來道,萬民都必畏損他。」
[00:11:03.000 --> 00:11:08.000]  「鬼必不利尤大,杖也不利他兩腳之間,
[00:11:08.000 --> 00:11:14.000]  知道細羅小字就是賜平安者來道,萬民都必畏損他。」
[00:11:14.000 --> 00:11:20.000]  這裏提到「鬼」提到「杖」就是君王的一個記號,
[00:11:20.000 --> 00:11:23.000]  這裏提到「鬼」,「杖」是君王的記號,
[00:11:23.000 --> 00:11:28.000]  萬民要歸附這位君王,
[00:11:28.000 --> 00:11:32.000]  他的國度是菩薩性的國度,
[00:11:32.000 --> 00:11:34.000]  他的國度是普世性的國度,
[00:11:34.000 --> 00:11:37.000]  這位君王有一個特別的名字,
[00:11:37.000 --> 00:11:39.000]  這位君王有一個特別的名字,
[00:11:39.000 --> 00:11:41.000]  叫細羅,
[00:11:41.000 --> 00:11:42.000]  叫細羅,
[00:11:42.000 --> 00:11:44.000]  就是賜平安者,
[00:11:44.000 --> 00:11:46.000]  就是賜平安者,
[00:11:46.000 --> 00:11:49.000]  這位君王是和平的君王,
[00:11:49.000 --> 00:11:52.000]  這位君王是和平的君王,
[00:11:52.000 --> 00:11:55.000]  這位君王還有一個象徵在這裏,
[00:11:55.000 --> 00:11:59.000]  就是第九節所說的「獅子」,
[00:11:59.000 --> 00:12:03.000]  這位君王還有一個象徵在這裏,就是第九節所說的「獅子」,
[00:12:03.000 --> 00:12:07.000]  第九節提到「小獅子」,
[00:12:07.000 --> 00:12:11.000]  提到「公獅母獅」,
[00:12:11.000 --> 00:12:14.000]  總之是「獅子」,
[00:12:14.000 --> 00:12:17.000]  「獅子」代表能力,
[00:12:17.000 --> 00:12:23.000]  這兩節的經文,我們從新約來實體,
[00:12:23.000 --> 00:12:25.000]  來回頭看影子的時候,
[00:12:25.000 --> 00:12:29.000]  來回頭看影子的時候,
[00:12:29.000 --> 00:12:33.000]  我們就知道這個影子應驗在耶穌的身上,
[00:12:33.000 --> 00:12:36.000]  我們就知道這個影子應驗在耶穌基督的身上,
[00:12:36.000 --> 00:12:41.000]  所以耶穌基督被稱為猶大派的「獅子」,
[00:12:41.000 --> 00:12:43.000]  所以耶穌基督被稱為猶大派的「獅子」,
[00:12:43.000 --> 00:12:48.000]  祂就是舊約預言那位要來的細羅,
[00:12:48.000 --> 00:12:51.000]  就是舊約所預言那位要來的細羅,
[00:12:51.000 --> 00:12:53.000]  萬民要歸向祂,
[00:12:53.000 --> 00:12:55.000]  萬民要歸向祂,
[00:12:55.000 --> 00:12:58.000]  創世紀是全部聖經的第一卷,
[00:12:58.000 --> 00:13:00.000]  創世紀全部聖經的第一卷,
[00:13:00.000 --> 00:13:05.000]  聖經一開始就給我們看見這一個預言了,
[00:13:05.000 --> 00:13:07.000]  所以聖經一開始就給我們看到這個預言,
[00:13:07.000 --> 00:13:11.000]  一位將來的福祉的君王,
[00:13:11.000 --> 00:13:13.000]  一位將來的普世的君王,
[00:13:13.000 --> 00:13:16.000]  而且是和平的君王,
[00:13:16.000 --> 00:13:18.000]  而且是和平的君王,
[00:13:18.000 --> 00:13:19.000]  我們再進一步地看,
[00:13:19.000 --> 00:13:20.000]  我們再進一步地看,
[00:13:20.000 --> 00:13:23.000]  這位君王也是祭祀,
[00:13:23.000 --> 00:13:25.000]  這位君王也是祭祀,
[00:13:25.000 --> 00:13:28.000]  我們看詩篇110篇,
[00:13:28.000 --> 00:13:30.000]  我們看詩篇110篇,
[00:13:30.000 --> 00:13:33.000]  詩篇110篇,
[00:13:33.000 --> 00:13:34.000]  詩篇110篇,
[00:13:34.000 --> 00:13:36.000]  第一節到第四節,
[00:13:36.000 --> 00:13:40.000]  詩篇110篇第一節到第四節,
[00:13:40.000 --> 00:13:42.000]  耶和華對我主說:
[00:13:42.000 --> 00:13:44.000]  「你坐在我的右邊,
[00:13:44.000 --> 00:13:47.000]  讓我使你囚敵,坐你的腳凳。」
[00:13:47.000 --> 00:13:51.000]  耶和華「必使你從石安身出能力的將來,
[00:13:51.000 --> 00:13:54.000]  你要在你囚敵中掌權,
[00:13:54.000 --> 00:13:56.000]  當你掌權的日子,
[00:13:56.000 --> 00:13:59.000]  你的民要以聖潔的裝飾為衣,
[00:13:59.000 --> 00:14:01.000]  甘心犧牲自己,
[00:14:01.000 --> 00:14:04.000]  你的民多如清神的甘露。」
[00:14:04.000 --> 00:14:07.000]  耶和華「豈了誓,缺不後悔說,
[00:14:07.000 --> 00:14:10.000]  你是照著默基使得的等字,
[00:14:10.000 --> 00:14:12.000]  永遠為祭祀。」
[00:14:12.000 --> 00:14:14.000]  在這裡第四節提到,
[00:14:14.000 --> 00:14:16.000]  在這裡第四節提到,
[00:14:16.000 --> 00:14:19.000]  有一位為祭祀的君王,
[00:14:19.000 --> 00:14:21.000]  有一位為祭祀的君王,
[00:14:21.000 --> 00:14:23.000]  第一節說他是王,
[00:14:23.000 --> 00:14:24.000]  第一節說他是王,
[00:14:24.000 --> 00:14:25.000]  德勝的王,
[00:14:25.000 --> 00:14:26.000]  德勝的王,
[00:14:26.000 --> 00:14:29.000]  囚敵在他的腳下,
[00:14:29.000 --> 00:14:30.000]  囚敵在他的腳下,
[00:14:30.000 --> 00:14:33.000]  他伸出能力的將來,
[00:14:33.000 --> 00:14:34.000]  他伸出能力的將來,
[00:14:34.000 --> 00:14:36.000]  他要掌權,
[00:14:36.000 --> 00:14:41.000]  而這位掌權者是永遠的祭祀。
[00:14:41.000 --> 00:14:43.000]  這位掌權者是永遠的祭祀。
[00:14:43.000 --> 00:14:46.000]  所以君王和祭祀合在一起了。
[00:14:46.000 --> 00:14:48.000]  君王和祭祀合在一起了。
[00:14:48.000 --> 00:14:50.000]  這是指著誰說的呢?
[00:14:50.000 --> 00:14:52.000]  這是指著誰說的呢?
[00:14:52.000 --> 00:14:54.000]  第一句就講清楚了。
[00:14:54.000 --> 00:14:56.000]  第一句就講清楚了。
[00:14:56.000 --> 00:14:59.000]  第一句所說的話令我們很稀奇。
[00:14:59.000 --> 00:15:01.000]  第一句說話對我們很稀奇。
[00:15:01.000 --> 00:15:03.000]  提到兩位神,
[00:15:03.000 --> 00:15:05.000]  提到兩位神,
[00:15:05.000 --> 00:15:07.000]  耶和華,
[00:15:07.000 --> 00:15:08.000]  耶和華,
[00:15:08.000 --> 00:15:09.000]  我主,
[00:15:09.000 --> 00:15:10.000]  我主,
[00:15:10.000 --> 00:15:11.000]  我主,
[00:15:11.000 --> 00:15:12.000]  兩位,
[00:15:12.000 --> 00:15:13.000]  兩位,
[00:15:13.000 --> 00:15:16.000]  耶和華對我主說,
[00:15:16.000 --> 00:15:18.000]  耶和華對我主說,
[00:15:18.000 --> 00:15:19.000]  有兩位神嗎?
[00:15:19.000 --> 00:15:20.000]  兩位神嗎?
[00:15:20.000 --> 00:15:21.000]  感謝主,
[00:15:21.000 --> 00:15:22.000]  感謝主,
[00:15:22.000 --> 00:15:23.000]  很明顯,
[00:15:23.000 --> 00:15:25.000]  這是三位一體的,
[00:15:25.000 --> 00:15:26.000]  中間的兩位,
[00:15:26.000 --> 00:15:29.000]  這是三位一體中間的兩位,
[00:15:29.000 --> 00:15:31.000]  耶和華是我的主,
[00:15:31.000 --> 00:15:33.000]  耶穌基督也是我的主,
[00:15:33.000 --> 00:15:34.000]  耶和華是我的主,
[00:15:34.000 --> 00:15:35.000]  耶穌基督也是我的主,
[00:15:35.000 --> 00:15:38.000]  所以現在是耶和華,
[00:15:38.000 --> 00:15:39.000]  我們的天父,
[00:15:39.000 --> 00:15:40.000]  向我們的主,
[00:15:40.000 --> 00:15:42.000]  耶穌講話,
[00:15:42.000 --> 00:15:43.000]  這是我們耶和華,
[00:15:43.000 --> 00:15:44.000]  我們的天父,
[00:15:44.000 --> 00:15:45.000]  向我們的主,
[00:15:45.000 --> 00:15:46.000]  耶穌講話,
[00:15:46.000 --> 00:15:49.000]  耶和華對我主說,
[00:15:49.000 --> 00:15:52.000]  你坐在我的右邊,
[00:15:52.000 --> 00:15:56.000]  仇敵要在你的腳下,
[00:15:56.000 --> 00:16:01.000]  你要伸出能力的障礙,
[00:16:01.000 --> 00:16:06.000]  當這位王在位的時候,
[00:16:06.000 --> 00:16:08.000]  那些屬他的人,
[00:16:08.000 --> 00:16:13.000]  就是他的百姓有什麼表現呢?
[00:16:13.000 --> 00:16:15.000]  很寶貴的,
[00:16:15.000 --> 00:16:17.000]  有四樣的表現,
[00:16:17.000 --> 00:16:20.000]  我們真是發不得我們屬主的人,
[00:16:20.000 --> 00:16:23.000]  做他國度的子民的人,
[00:16:23.000 --> 00:16:28.000]  都有這四種的表現,
[00:16:28.000 --> 00:16:30.000]  第三節,
[00:16:30.000 --> 00:16:34.000]  當你掌權的日子,
[00:16:34.000 --> 00:16:40.000]  你的民要以聖潔的裝飾為衣,
[00:16:40.000 --> 00:16:43.000]  這位君王所管理的百姓,
[00:16:43.000 --> 00:16:47.000]  都是聖潔的,
[00:16:47.000 --> 00:16:49.000]  這是第一個表現,
[00:16:49.000 --> 00:16:51.000]  第二個表現,
[00:16:51.000 --> 00:16:55.000]  他們很愛這個國家,
[00:16:55.000 --> 00:16:59.000]  甘心犧牲自己,
[00:16:59.000 --> 00:17:04.000]  為了這個國度的興旺,
[00:17:04.000 --> 00:17:10.000]  所有的子民把自己的一切獻上,
[00:17:10.000 --> 00:17:13.000]  第三,
[00:17:13.000 --> 00:17:17.000]  這些子民不能計算,
[00:17:17.000 --> 00:17:21.000]  不可勝數,
[00:17:21.000 --> 00:17:25.000]  你的民多,
[00:17:25.000 --> 00:17:27.000]  你的民多,多,
[00:17:27.000 --> 00:17:31.000]  普世各地各方各民各族,
[00:17:31.000 --> 00:17:40.000]  有千千萬萬千千萬萬的人來歸向他,
[00:17:40.000 --> 00:17:43.000]  還有第四個特徵,
[00:17:43.000 --> 00:17:48.000]  如清晨的甘露,
[00:17:48.000 --> 00:17:52.000]  清晨的甘露太美麗了,
[00:17:52.000 --> 00:17:55.000]  它的作用太寶貴了,
[00:17:55.000 --> 00:18:01.000]  這個甘露有滋潤的作用,
[00:18:01.000 --> 00:18:08.000]  屬主的人是世間的甘露,
[00:18:08.000 --> 00:18:11.000]  他們把自己消失了,
[00:18:11.000 --> 00:18:21.000]  卻是叫花枝葉得到滋潤,
[00:18:21.000 --> 00:18:28.000]  這就是做賜福子民的百姓,
[00:18:28.000 --> 00:18:35.000]  在這個國度裏子民有這四個特色,
[00:18:35.000 --> 00:18:37.000]  是聖潔的,
[00:18:37.000 --> 00:18:42.000]  他們有愛這個國度的精神,
[00:18:42.000 --> 00:18:44.000]  願意付代價,
[00:18:44.000 --> 00:18:47.000]  他們的人數越來越多,
[00:18:47.000 --> 00:18:50.000]  好像神英雄亞伯拉罕的話,
[00:18:50.000 --> 00:18:56.000]  像天上的星,地上的沙那麼多,
[00:18:56.000 --> 00:19:01.000]  而且他們是賜福的器民,
[00:19:01.000 --> 00:19:04.000]  和別人分享神的愛,
[00:19:04.000 --> 00:19:10.000]  這個君王的慈愛,
[00:19:10.000 --> 00:19:16.000]  這位是祭司的君王,
[00:19:16.000 --> 00:19:20.000]  是我們的主耶穌基督,
[00:19:20.000 --> 00:19:26.000]  我相信很多人會記得,
[00:19:26.000 --> 00:19:29.000]  在聖經裏面,舊約的大祭司,
[00:19:29.000 --> 00:19:33.000]  他戴著一個冠冕的,
[00:19:33.000 --> 00:19:36.000]  冠冕是王戴的,
[00:19:36.000 --> 00:19:41.000]  那麼為什麼祭司戴皇冠呢?
[00:19:41.000 --> 00:19:46.000]  那就是很清楚的一個表達,
[00:19:46.000 --> 00:19:51.000]  這個大祭司是預表耶穌基督,
[00:19:51.000 --> 00:19:55.000]  而大祭司戴著皇冠是預表耶穌基督,
[00:19:55.000 --> 00:20:01.000]  又是祭司又是君王,
[00:20:01.000 --> 00:20:08.000]  舊約的大祭司是獻牛羊為祭給神,
[00:20:08.000 --> 00:20:13.000]  但新約的大祭司耶穌基督不是獻牛獻羊,
[00:20:13.000 --> 00:20:16.000]  如果他獻牛獻羊我們都不能得救了,
[00:20:16.000 --> 00:20:19.000]  他是獻上自己來做贖罪祭,
[00:20:19.000 --> 00:20:22.000]  新約的大祭司他不是獻牛羊,
[00:20:22.000 --> 00:20:25.000]  他是獻上自己成為我們的贖罪祭,
[00:20:25.000 --> 00:20:29.000]  我們的主是君尊的祭司,
[00:20:29.000 --> 00:20:31.000]  我們的主是君尊的祭司,
[00:20:31.000 --> 00:20:38.000]  現在我們看這位君王也是作為先知的君王,
[00:20:38.000 --> 00:20:43.000]  我們看這位君王也是先知的君王,
[00:20:43.000 --> 00:20:48.000]  我們看到生命記十八章,
[00:20:48.000 --> 00:20:51.000]  十八節十九節,
[00:20:51.000 --> 00:20:54.000]  生命記十八章,
[00:20:54.000 --> 00:20:56.000]  十八十九兩節,
[00:20:56.000 --> 00:20:58.000]  十九兩節,
[00:20:58.000 --> 00:21:01.000]  這是神說的預言,
[00:21:01.000 --> 00:21:03.000]  這是神所說的預言,
[00:21:03.000 --> 00:21:08.000]  我必在他們弟兄中間給他們興起一位先知,
[00:21:08.000 --> 00:21:10.000]  像你就是摩西,
[00:21:10.000 --> 00:21:13.000]  我要將當初的話傳給他,
[00:21:13.000 --> 00:21:18.000]  他要將我一切所吩咐的都傳給他們,
[00:21:18.000 --> 00:21:22.000]  誰不聽我,聽他奉我名說說的話,
[00:21:22.000 --> 00:21:25.000]  我必考誰的罪。
[00:21:25.000 --> 00:21:29.000]  我必在他們弟兄中間給他們興起一位先知,
[00:21:29.000 --> 00:21:31.000]  像你就是摩西,
[00:21:31.000 --> 00:21:33.000]  我要將當初的話傳給他,
[00:21:33.000 --> 00:21:37.000]  他要將我一切所吩咐的都傳給他們,
[00:21:37.000 --> 00:21:39.000]  誰不聽我,聽他奉我名說說的話,
[00:21:39.000 --> 00:21:42.000]  我必考誰的罪。
[00:21:42.000 --> 00:21:47.000]  我們都知道摩西是一位大先知,
[00:21:47.000 --> 00:21:51.000]  大聖都聽他的話,
[00:21:51.000 --> 00:21:55.000]  因為他是傳達神的話,
[00:21:55.000 --> 00:21:58.000]  神的話是真理,
[00:21:58.000 --> 00:22:02.000]  但是神在這裡預言說,
[00:22:02.000 --> 00:22:08.000]  我將來要興起一位先知,像摩西,
[00:22:08.000 --> 00:22:12.000]  而且比摩西更大,
[00:22:12.000 --> 00:22:20.000]  所有的人要聽他的真理的教導,
[00:22:20.000 --> 00:22:28.000]  這個預言應驗在耶穌基督的身上,
[00:22:28.000 --> 00:22:43.000]  現在我們要把這三樣的知分合在一起的名稱受高者來看一看,
[00:22:43.000 --> 00:22:45.000]  受高者,
[00:22:45.000 --> 00:22:53.000]  我們要看這個名稱在舊約裏哪裏出現呢?
[00:22:53.000 --> 00:22:58.000]  我們只看一處的地方就可以了,
[00:22:58.000 --> 00:23:04.000]  詩篇第二篇第二節,
[00:23:04.000 --> 00:23:08.000]  世上的君王一起來,
[00:23:08.000 --> 00:23:21.000]  臣在一同商議要抵擋耶和華並他的受高者,
[00:23:21.000 --> 00:23:30.000]  這裡提到世上的一般的勢力聯合起來要做一件事,
[00:23:30.000 --> 00:23:38.000]  就是要抵擋要消除神的受高者,
[00:23:38.000 --> 00:23:41.000]  這個受高者是誰?
[00:23:41.000 --> 00:23:46.000]  在新約給我們一個很好的解釋,
[00:23:46.000 --> 00:23:56.000]  請翻到《使徒行傳》第四章,
[00:23:56.000 --> 00:24:03.000]  我們看二十五節開始,
[00:24:03.000 --> 00:24:25.000]  請你讀,
[00:24:25.000 --> 00:24:39.000]  二十七節,
[00:24:39.000 --> 00:24:47.000]  在這裡我們看見在舊約的預言應驗在新約,
[00:24:47.000 --> 00:24:53.000]  舊約說全世的一切的君王,
[00:24:53.000 --> 00:24:57.000]  來抵擋神的受高者,
[00:24:57.000 --> 00:25:00.000]  《使徒行傳》我們看見,
[00:25:00.000 --> 00:25:04.000]  比拉多代表羅馬帝國,
[00:25:04.000 --> 00:25:12.000]  羅馬帝國是當時天下最強的勢力,
[00:25:12.000 --> 00:25:18.000]  這個勢力要消除神的受高者,
[00:25:18.000 --> 00:25:20.000]  他們成功了,
[00:25:20.000 --> 00:25:23.000]  把他釘十字架,
[00:25:23.000 --> 00:25:25.000]  但是誰想得到,
[00:25:25.000 --> 00:25:31.000]  被釘十字架的耶穌先說了一句話,
[00:25:31.000 --> 00:25:36.000]  《約翰福音》十二章三十二節,
[00:25:36.000 --> 00:25:47.000]  主耶穌說:我若從地上被舉起來,就要吸引萬人來歸向我,
[00:25:47.000 --> 00:25:54.000]  從地上被舉起來,就是在十字架上被舉起來,
[00:25:54.000 --> 00:25:58.000]  當主耶穌釘十字架的時候,
[00:25:58.000 --> 00:26:05.000]  那就是開始吸引萬人來歸向祂的時候,
[00:26:05.000 --> 00:26:09.000]  為什麼我們在這裡聚集,
[00:26:09.000 --> 00:26:19.000]  為什麼今天世界各地各方各民各族都有許多信徒的人,
[00:26:19.000 --> 00:26:26.000]  就是因為被基督十字架的愛所吸引,所感動,
[00:26:26.000 --> 00:26:32.000]  所以比拉多代表羅馬帝國成了神手中的工具,
[00:26:32.000 --> 00:26:37.000]  這個大的強的勢力要抵擋神,
[00:26:37.000 --> 00:26:41.000]  要消除祂的受告者,
[00:26:41.000 --> 00:26:43.000]  但是結果呢?
[00:26:43.000 --> 00:26:47.000]  在神的手中完成了祂的旨意和計劃,
[00:26:47.000 --> 00:26:52.000]  他們釘死耶穌,但是當初被釘死的時候,
[00:26:52.000 --> 00:27:04.000]  祂的愛顯明吸引萬人萬人無數的人來歸向祂,
[00:27:04.000 --> 00:27:20.000]  我們真是看見什麼人都不能夠抵擋,不能夠消除神的計劃,
[00:27:20.000 --> 00:27:27.000]  很多年前,我還在教書的時候,
[00:27:27.000 --> 00:27:36.000]  有一天有一個荷蘭的女報道家到神學院來講道,
[00:27:36.000 --> 00:27:41.000]  我中間好像還有很多人記得她的名字,
[00:27:41.000 --> 00:27:51.000]  這個Coryten Bloom,她來講道,她是世界著名的女報道家,
[00:27:51.000 --> 00:27:58.000]  她講道的時候,她就拿出一幅刺繡來,
[00:27:58.000 --> 00:28:04.000]  她先把畫面給我們看,然後她問我們,
[00:28:04.000 --> 00:28:07.000]  你們看見什麼?
[00:28:07.000 --> 00:28:09.000]  我們怎麼回答呢?
[00:28:09.000 --> 00:28:16.000]  我說我們看見亂糟糟的,什麼都看不出來,
[00:28:16.000 --> 00:28:21.000]  然後她翻過來把正面給我們看,
[00:28:21.000 --> 00:28:25.000]  很美麗的刺繡,
[00:28:25.000 --> 00:28:31.000]  我們說這是漂亮的作品,
[00:28:31.000 --> 00:28:38.000]  她跟著說,我們在世上看這個世界的時候,
[00:28:38.000 --> 00:28:42.000]  常常的感受就是雜亂、武張、亂七八糟,
[00:28:42.000 --> 00:28:48.000]  不像有一位上帝在那裡主持一切,
[00:28:48.000 --> 00:28:51.000]  不像有一位上帝在管理這個世界,
[00:28:51.000 --> 00:28:54.000]  但是我們看到正面的時候,
[00:28:54.000 --> 00:29:01.000]  我們知道一切都在神的掌握之中,
[00:29:01.000 --> 00:29:08.000]  祂的計劃、祂的美意、祂的公義、祂的慈愛、祂的國度,
[00:29:08.000 --> 00:29:15.000]  有一天要實現,要顯明出來,
[00:29:15.000 --> 00:29:20.000]  真是像七十六十一章十五節的話,
[00:29:20.000 --> 00:29:25.000]  世上的國成了我主和我主基督的國,
[00:29:25.000 --> 00:29:28.000]  祂要做王直到永永遠遠。
[00:29:28.000 --> 00:29:31.000]  世上的國要成為我主和我主基督的國,
[00:29:31.000 --> 00:29:33.000]  祂要做王直到永永遠遠。
