
[00:00:00.000 --> 00:00:04.000]  神賜給我們機會聚集在這裡
[00:09:22.000 --> 00:09:25.000]  是經過祭壇環繞祭壇流出來
[00:09:25.000 --> 00:09:31.000]  這是這個意象裡面特別提出來的一個要點
[00:09:31.000 --> 00:09:34.000]  這是這個意象裡面特別提出來的一個要點
[00:09:34.000 --> 00:09:38.000]  讓我們從另外一截看看祭壇的作用
[00:09:38.000 --> 00:09:40.000]  讓我們從另外一截看看祭壇的作用
[00:09:40.000 --> 00:09:44.000]  詩篇第八十四篇
[00:09:44.000 --> 00:09:46.000]  詩篇第八十四篇
[00:09:46.000 --> 00:09:48.000]  第三節
[00:09:48.000 --> 00:09:49.000]  第三節
[00:09:49.000 --> 00:09:53.000]  我們看詩人如何地描寫祭壇
[00:09:53.000 --> 00:09:56.000]  我們看一下詩人怎樣描寫祭壇
[00:09:56.000 --> 00:09:57.000]  第三節
[00:09:57.000 --> 00:10:02.000]  八十四篇第三節
[00:10:02.000 --> 00:10:04.000]  萬君之夜話
[00:10:04.000 --> 00:10:06.000]  我的王我的神啊
[00:10:06.000 --> 00:10:08.000]  在你祭壇那裡
[00:10:08.000 --> 00:10:10.000]  麻雀為自己找著房屋
[00:10:10.000 --> 00:10:13.000]  燕子為自己找著部挫之窩
[00:10:13.000 --> 00:10:16.000]  這是很美麗的描寫
[00:10:16.000 --> 00:10:18.000]  是很美麗的描寫
[00:10:18.000 --> 00:10:21.000]  但是不是單單美麗的詞句而已
[00:10:21.000 --> 00:10:23.000]  但不只是持具美麗意義
[00:10:23.000 --> 00:10:27.000]  裡面有一個美麗的屬靈的信息
[00:10:27.000 --> 00:10:30.000]  裡面包含一個美麗的屬靈的信息
[00:10:30.000 --> 00:10:32.000]  在神的殿裡頭有祭壇
[00:10:32.000 --> 00:10:34.000]  在神的殿裡邊有祭壇
[00:10:34.000 --> 00:10:36.000]  這個祭壇的作用是什麼呢
[00:10:36.000 --> 00:10:38.000]  祭壇的作用是什麼呢
[00:10:38.000 --> 00:10:41.000]  麻雀在那個祭壇上
[00:10:41.000 --> 00:10:44.000]  找著自己的房屋
[00:10:44.000 --> 00:10:47.000]  麻雀在這個祭壇上找到自己的房屋
[00:10:47.000 --> 00:10:50.000]  這個房屋就是中國人所說的
[00:10:50.000 --> 00:10:53.000]  安身立命之所
[00:10:53.000 --> 00:10:55.000]  這個房屋就是我們中國人所說的
[00:10:55.000 --> 00:10:57.000]  安身立命之所
[00:10:57.000 --> 00:11:01.000]  麻雀原來是在那裡翻飛
[00:11:01.000 --> 00:11:03.000]  麻雀原來在空中翻飛
[00:11:03.000 --> 00:11:05.000]  用普通話說
[00:11:05.000 --> 00:11:07.000]  在空中漂流
[00:11:07.000 --> 00:11:08.000]  用普通話來說
[00:11:08.000 --> 00:11:10.000]  牠在空中漂流
[00:11:10.000 --> 00:11:12.000]  現在呢
[00:11:12.000 --> 00:11:14.000]  找著牠的家了
[00:11:14.000 --> 00:11:16.000]  找到牠的家了
[00:11:16.000 --> 00:11:19.000]  找著牠的安身立命的地方了
[00:11:19.000 --> 00:11:21.000]  找到牠的安身立命的地方了
[00:11:21.000 --> 00:11:24.000]  我的人生的意義在這裡了
[00:11:24.000 --> 00:11:26.000]  我的人生的意義在這裡了
[00:11:26.000 --> 00:11:28.000]  原來是漂飛
[00:11:28.000 --> 00:11:29.000]  原來是漂飛的
[00:11:29.000 --> 00:11:31.000]  沒有目標
[00:11:31.000 --> 00:11:34.000]  好像以色列人在曠野漂流一樣
[00:11:34.000 --> 00:11:36.000]  好像以色列人在曠野漂流一樣
[00:11:36.000 --> 00:11:38.000]  在那裡打圈子
[00:11:38.000 --> 00:11:39.000]  在那裡兜圈子
[00:11:39.000 --> 00:11:44.000]  原來三個月可以走完的路程走了四十年
[00:11:44.000 --> 00:11:47.000]  本來三個月可以走完的路程竟然走了四十年
[00:11:47.000 --> 00:11:52.000]  他們寶貴的人生的光陰都消耗在漂流上
[00:11:52.000 --> 00:11:56.000]  他們寶貴的人生的光陰都消耗在漂流上
[00:11:56.000 --> 00:11:57.000]  漂流是什麼
[00:11:57.000 --> 00:11:58.000]  漂流是什麼呢
[00:11:58.000 --> 00:11:59.000]  沒有方向
[00:11:59.000 --> 00:12:00.000]  就是沒有方向
[00:12:00.000 --> 00:12:02.000]  沒有目的地
[00:12:02.000 --> 00:12:03.000]  沒有目的地
[00:12:03.000 --> 00:12:06.000]  在那裡毫無意義地打圈子
[00:12:06.000 --> 00:12:08.000]  在那裡毫無意義地兜圈子
[00:12:08.000 --> 00:12:11.000]  漂好了寶貴的人生
[00:12:11.000 --> 00:12:13.000]  消耗了他寶貴的人生
[00:12:13.000 --> 00:12:15.000]  但是在祭壇上
[00:12:15.000 --> 00:12:16.000]  但是在祭壇上
[00:12:16.000 --> 00:12:21.000]  我們找到了我們屬靈的安身立命之所
[00:12:21.000 --> 00:12:24.000]  我們找到了我們屬靈的安身立命之所
[00:12:24.000 --> 00:12:26.000]  我們找到了人生的意義
[00:12:26.000 --> 00:12:27.000]  找到了人生的意義
[00:12:27.000 --> 00:12:29.000]  抓住了神的旨意
[00:12:29.000 --> 00:12:30.000]  抓住了神的旨意
[00:12:30.000 --> 00:12:33.000]  了解了神在我們身上的計劃
[00:12:33.000 --> 00:12:35.000]  了解了神在我身上的計劃
[00:12:35.000 --> 00:12:36.000]  這個時候
[00:12:36.000 --> 00:12:37.000]  這個時候
[00:12:37.000 --> 00:12:38.000]  我們安居下來
[00:12:38.000 --> 00:12:39.000]  我們安定下來
[00:12:39.000 --> 00:12:40.000]  安居在哪裡
[00:12:40.000 --> 00:12:41.000]  安居在哪裡呢
[00:12:41.000 --> 00:12:42.000]  安居在哪裡呢
[00:12:42.000 --> 00:12:43.000]  祭壇上
[00:12:43.000 --> 00:12:44.000]  祭壇上
[00:12:44.000 --> 00:12:45.000]  我們把生命
[00:12:45.000 --> 00:12:47.000]  我們把人生的主權
[00:12:47.000 --> 00:12:49.000]  交出來了
[00:12:49.000 --> 00:12:52.000]  我們把生命和人生的主權交出來了
[00:12:52.000 --> 00:12:53.000]  交給誰呢
[00:12:53.000 --> 00:12:54.000]  交給誰呢
[00:12:54.000 --> 00:12:56.000]  交給愛我們的主
[00:12:56.000 --> 00:12:58.000]  交給那位愛我們的主
[00:12:58.000 --> 00:13:00.000]  永遠不會錯
[00:13:00.000 --> 00:13:01.000]  永遠不會錯
[00:13:01.000 --> 00:13:03.000]  這個交出來
[00:13:03.000 --> 00:13:04.000]  這個交出來
[00:13:04.000 --> 00:13:07.000]  要得到極大的人生的作用
[00:13:07.000 --> 00:13:11.000]  要得到極大的人生的作用
[00:13:11.000 --> 00:13:13.000]  有很多漂流的基督徒
[00:13:13.000 --> 00:13:15.000]  有很多漂流的基督徒
[00:13:15.000 --> 00:13:19.000]  世上的潮流把他沖到哪裡他就在哪裡
[00:13:19.000 --> 00:13:21.000]  世上的潮流把他沖到哪裡他就在哪裡
[00:13:21.000 --> 00:13:24.000]  在這個潮流裡頭漂來漂去
[00:13:24.000 --> 00:13:26.000]  在這個潮流裡邊他漂來漂去
[00:13:26.000 --> 00:13:29.000]  好像浮萍一樣
[00:13:29.000 --> 00:13:31.000]  好像浮萍一樣
[00:13:31.000 --> 00:13:34.000]  還有下面繼續形容
[00:13:34.000 --> 00:13:36.000]  下面他繼續的形容
[00:13:36.000 --> 00:13:42.000]  好像燕子為自己找著報廚之窩
[00:13:42.000 --> 00:13:45.000]  好像燕子為自己找到報廚之窩
[00:13:45.000 --> 00:13:48.000]  這是燕子生產的地方
[00:13:48.000 --> 00:13:50.000]  這個是燕子生存的地方
[00:13:50.000 --> 00:13:51.000]  生產
[00:13:51.000 --> 00:13:53.000]  生產的地方
[00:13:53.000 --> 00:13:57.000]  他找到這個祭壇上的生產
[00:13:57.000 --> 00:13:59.000]  他在祭壇上去生產
[00:13:59.000 --> 00:14:00.000]  找得好
[00:14:00.000 --> 00:14:01.000]  找得好
[00:14:01.000 --> 00:14:02.000]  很重要的意義
[00:14:02.000 --> 00:14:03.000]  有很重要的意義
[00:14:03.000 --> 00:14:08.000]  我們的屬靈的生產是在祭壇那裡發生的
[00:14:08.000 --> 00:14:11.000]  我們的屬靈的生產是在祭壇那裡發生的
[00:14:11.000 --> 00:14:14.000]  有很多的基督徒沒有屬靈的生產
[00:14:14.000 --> 00:14:16.000]  很多的基督徒是沒有屬靈的生產
[00:14:16.000 --> 00:14:17.000]  白白過日子
[00:14:17.000 --> 00:14:18.000]  是白白的過日子
[00:14:18.000 --> 00:14:20.000]  對神的國度沒有貢獻
[00:14:20.000 --> 00:14:22.000]  對神的國度沒有貢獻
[00:14:22.000 --> 00:14:26.000]  現在找到了一個地方
[00:14:26.000 --> 00:14:27.000]  找到一個地方
[00:14:27.000 --> 00:14:31.000]  可以有屬靈的生產貢獻
[00:14:31.000 --> 00:14:33.000]  可以有屬靈的生產和貢獻
[00:14:33.000 --> 00:14:35.000]  可以被神使用
[00:14:35.000 --> 00:14:36.000]  可以被神使用
[00:14:36.000 --> 00:14:37.000]  什麼地方
[00:14:37.000 --> 00:14:38.000]  什麼地方呢
[00:14:38.000 --> 00:14:39.000]  祭壇
[00:14:39.000 --> 00:14:40.000]  祭壇
[00:14:40.000 --> 00:14:42.000]  但是上了祭壇的人
[00:14:42.000 --> 00:14:43.000]  神都用
[00:14:43.000 --> 00:14:44.000]  但是上了祭壇的人
[00:14:44.000 --> 00:14:45.000]  神都要用
[00:14:45.000 --> 00:14:47.000]  沒有上祭壇的人
[00:14:47.000 --> 00:14:50.000]  神想用他用不著
[00:14:50.000 --> 00:14:51.000]  沒有上祭壇的人
[00:14:51.000 --> 00:14:53.000]  神想用他都用不著
[00:14:53.000 --> 00:14:55.000]  他會逃避神的使用
[00:14:55.000 --> 00:14:57.000]  他會逃避神的使用
[00:14:57.000 --> 00:14:59.000]  他會躲開神的旨意
[00:14:59.000 --> 00:15:01.000]  他會躲開神的旨意
[00:15:01.000 --> 00:15:03.000]  他在那裡尋求自己的意識
[00:15:03.000 --> 00:15:05.000]  因為他在那裡尋求自己的意識
[00:15:05.000 --> 00:15:07.000]  自我中心那樣地活著
[00:15:07.000 --> 00:15:09.000]  自我中心那樣地活著
[00:15:09.000 --> 00:15:10.000]  打圈子
[00:15:10.000 --> 00:15:11.000]  兜圈子
[00:15:11.000 --> 00:15:16.000]  人生空虛的一天一年一年的過去
[00:15:16.000 --> 00:15:18.000]  人生空虛的一天一年一年的過去
[00:15:18.000 --> 00:15:23.000]  最後兩手空空建築
[00:15:23.000 --> 00:15:27.000]  那是一個屬靈的悲劇
[00:15:27.000 --> 00:15:34.000]  這個悲劇天天在各地進行
[00:15:34.000 --> 00:15:39.000]  我們看見了祭壇的屬靈的作用
[00:15:39.000 --> 00:15:41.000]  我們看到這個祭壇的屬靈的作用
[00:15:41.000 --> 00:15:44.000]  我們再回到一世傑書四十七章
[00:15:44.000 --> 00:15:47.000]  再回去二世傑書四十七章
[00:15:47.000 --> 00:15:52.000]  這條河經過祭壇流出去
[00:15:52.000 --> 00:15:55.000]  這條河經過祭壇流出去
[00:15:55.000 --> 00:16:01.000]  這條河的深度有一個很特殊的測量的方式
[00:16:01.000 --> 00:16:05.000]  這條河的深度有一個很特別測量的方式
[00:16:05.000 --> 00:16:12.000]  普通舊約是用肝來測量
[00:16:12.000 --> 00:16:15.000]  在舊約的時候普通是用肝來測量的
[00:16:15.000 --> 00:16:19.000]  但這裡不是用這個方法
[00:16:19.000 --> 00:16:27.000]  第三節到第五節
[00:16:27.000 --> 00:16:32.000]  他手拿榫繩往東出去的時候量了一千棗
[00:16:32.000 --> 00:16:36.000]  使我蕩過水水到果子骨
[00:16:36.000 --> 00:16:39.000]  他又量了一千棗
[00:16:39.000 --> 00:16:42.000]  使我蕩過水水到膝
[00:16:42.000 --> 00:16:46.000]  再量了一千棗使我蕩過水水便到腰
[00:16:46.000 --> 00:16:50.000]  又量了一千棗水便成了河
[00:16:50.000 --> 00:16:52.000]  使我不能蕩過
[00:16:52.000 --> 00:16:55.000]  因為水度壓勢漲起
[00:16:55.000 --> 00:16:59.000]  成為可伏之水不可蕩的河
[00:16:59.000 --> 00:17:02.000]  這裡是用一個人來測量
[00:17:02.000 --> 00:17:04.000]  很明顯是用一個人來測量
[00:17:04.000 --> 00:17:08.000]  原來這個河水很淺
[00:17:08.000 --> 00:17:12.000]  這是開始的深度
[00:17:12.000 --> 00:17:17.000]  這個人在這個淺水的地方走的時候
[00:17:17.000 --> 00:17:20.000]  水就到他懷之骨
[00:17:20.000 --> 00:17:22.000]  人在淺水行的時候
[00:17:22.000 --> 00:17:25.000]  水是去到他的果子骨
[00:17:25.000 --> 00:17:27.000]  然後他再向前走
[00:17:27.000 --> 00:17:29.000]  然後他再向前走
[00:17:29.000 --> 00:17:32.000]  水就更深了
[00:17:32.000 --> 00:17:34.000]  就到了他的膝蓋
[00:17:34.000 --> 00:17:36.000]  去到他的膝蓋那裡
[00:17:36.000 --> 00:17:39.000]  然後到他的腰那裡
[00:17:39.000 --> 00:17:47.000]  然後水的深度大過這個人的高度
[00:17:47.000 --> 00:17:52.000]  這個人就被水帶下去了
[00:17:52.000 --> 00:17:55.000]  順流而下
[00:17:55.000 --> 00:18:01.000]  這個水的方向就成了這個人的方向
[00:18:01.000 --> 00:18:08.000]  這個水就把這個人帶到水的道路上去了
[00:18:08.000 --> 00:18:11.000]  水就把這個人帶到水本身的道路上去了
[00:18:11.000 --> 00:18:15.000]  在這裡面有一個很值得我們思想的意思
[00:18:15.000 --> 00:18:18.000]  在這裡面有一個很值得我們思想的意思
[00:18:18.000 --> 00:18:21.000]  這個量法是什麼意義呢
[00:18:21.000 --> 00:18:23.000]  這樣的量法是有什麼意義呢
[00:18:23.000 --> 00:18:28.000]  一方面是表示他的深度越來越增加
[00:18:28.000 --> 00:18:31.000]  一方面是表示他的深度越來越增加
[00:18:31.000 --> 00:18:35.000]  但是在言詞之間字裡行間
[00:18:35.000 --> 00:18:38.000]  我們還發現一個重要的意義
[00:18:38.000 --> 00:18:42.000]  在字裡行間我們仍然發現一個重要的意義
[00:18:42.000 --> 00:18:50.000]  就是這個水的深度帶來這個人更多的不自由
[00:18:50.000 --> 00:18:54.000]  就是這個水的深度帶來這個人更多的不自由
[00:18:54.000 --> 00:18:57.000]  當水到他的腳骨的時候
[00:18:57.000 --> 00:18:59.000]  當水到他的脖子骨的時候
[00:18:59.000 --> 00:19:03.000]  那個水的阻力還是很小
[00:19:03.000 --> 00:19:04.000]  水的阻力還是很小
[00:19:04.000 --> 00:19:08.000]  所以這個人還是相當自由地來走動
[00:19:08.000 --> 00:19:10.000]  所以這個人還是相當自由地來走動
[00:19:10.000 --> 00:19:13.000]  等到水的深度到了他的膝蓋的時候
[00:19:13.000 --> 00:19:15.000]  水深到膝蓋的時候
[00:19:15.000 --> 00:19:18.000]  他需要用力來向前走了
[00:19:18.000 --> 00:19:21.000]  他需要用力來向前走了
[00:19:21.000 --> 00:19:23.000]  那個水的阻力增加了
[00:19:23.000 --> 00:19:25.000]  水的阻力增加了
