
[00:00:00.000 --> 00:00:07.000]  今天正道的經文取之《獵王記》下,十章二十八到三十一節。
[00:05:52.000 --> 00:06:10.000]  這個時候,先知以利沙就派他的一個門徒,先知的門徒,去了那個擊裂的拉勃,按照耶穌華上帝的旨意,用油膏膜掩護做以色列的皇。
[00:06:10.000 --> 00:06:21.000]  掩護的任務是什麼?掩護的任務就是舉行耶穌華要對亞哈迦的審判。
[00:06:22.000 --> 00:06:27.000]  聖經六王紀九章七到八節這樣講。
[00:06:27.000 --> 00:06:40.000]  這一段就是先知的門徒高謀掩護的時候,對掩護說的,傳講上帝的話語這樣講。
[00:06:41.000 --> 00:06:53.000]  "若你要擊殺你主人亞哈的全家,我好在耶穌別身上身我僕人眾先知和耶和華一切僕人流血的冤。
[00:06:53.000 --> 00:07:05.000]  亞哈全家都必滅亡,凡屬亞哈迦的男丁,無論是困住的,是自由的,我必從以色列中斬除。"
[00:07:06.000 --> 00:07:15.000]  從此以後,掩護本來是越南的將軍就開始背叛越南了。
[00:07:15.000 --> 00:07:32.000]  他就率領他的軍隊趕到趕回守住不給敵人入侵的防營裡面,
[00:07:33.000 --> 00:07:45.000]  他把軍隊調回來,回到耶穌列,就把越南去探望他的亞哈縣猶太王殺了。
[00:07:46.000 --> 00:08:04.000]  並且當他們的軍隊進入耶穌列城的時候,他也命人把亞哈的王后耶穌別從城樓上丟下去摔死了。
[00:08:05.000 --> 00:08:17.000]  聖經將記載,當掩護做完這件事情以後,他就進去吃喝了。
[00:08:18.000 --> 00:08:31.000]  "吩咐說,你們把這被咒作的婦人埋葬了,因為她是王的女兒,他們就去埋葬她,及尋得她的頭骨和腳並手掌。"
[00:08:32.000 --> 00:08:53.000]  "這正應驗耶和華借他僕人提斯比人以利亞所說的話,說耶穌列田間,狗必吃耶穌別的肉,耶穌別的屍首必在耶穌列田間如同糞土,甚至人不能說這是耶穌列。"
[00:08:54.000 --> 00:09:09.000]  所以,《列皇記》的作者不斷重新把上帝所講的話對亞哈家的審判,不會落空,上帝的應許,上帝所講的不會落空。
[00:09:10.000 --> 00:09:24.000]  好了,這件事完了以後,大家知不知道亞哈王,就是越南王的父親有多少個兒子?猜一猜,有多少?
[00:09:25.000 --> 00:09:45.000]  有70個,但是他不用養了,他要叫人家養,他把這70個兒子寄養在撒瑪利亞,就是他的首都京城裡面的一些長老和尊貴人的家裡面,就把他的兒子給人家養,自己不用養了。
[00:09:46.000 --> 00:10:09.000]  這個時候,耶穌就寫信給撒瑪利亞那些寄養戶,就是那些城裡面的長老和尊貴人,寫信給他們,就跟他們說,你要把亞哈的70個兒子殺了,
[00:10:10.000 --> 00:10:29.000]  把他70個人頭,裝在那個礦裡面,送到耶穌的爺爺那裡,要表忠,不然的話,爺爺就說,不然的話,你們可以利他們其中一個人作王,我們就來一場戰爭吧!
[00:10:30.000 --> 00:10:42.000]  終於他們都殺了他們70個兒子,把人頭放在礦裡面,送到耶穌的爺爺那裡,表忠。聖經這樣講嘛,
[00:10:43.000 --> 00:10:58.000]  日早辰,耶穌出來,站著對眾民說,你們都是公義的,我背叛我主人,將他殺了。這些人卻是誰殺的呢?
[00:10:58.000 --> 00:11:12.000]  由此可知,耶穌指著亞哈家所說的話,一句沒有落空,因為耶穌借他普人以利亞所說的話,都成就了。
[00:11:12.000 --> 00:11:32.000]  耶穌不斷地強調一件事情,他對亞哈家所做的一切事情,都不是他的主意,他是照耶和華所吩咐的去做,他是替天行道。
[00:11:33.000 --> 00:11:48.000]  六行經十章十八節,聖經這樣說,耶穌昭訊眾民,對他說,亞哈侍奉巴黎還冷淡,耶穌卻熱心。
[00:11:49.000 --> 00:12:04.000]  當耶穌回到京城,他就假意為巴黎宣告嚴肅會,並且他發佈一個消息說,我的熱心比亞哈家更熱心去敬拜巴黎。
[00:12:05.000 --> 00:12:25.000]  我現在要回來,要為巴黎舉行一個更大的奉獻禮。於是他就發消息出去,所有敬拜巴黎的人,你要聚集起來,所有巴黎的先知,一個都不能少,聚集起來。
[00:12:26.000 --> 00:12:33.000]  當聚集起來的時候,他就讓他們一網打盡,所有人都殺了。
[00:12:33.000 --> 00:12:49.000]  這個就是我們今天所選的經文的背景,六行經十章十八節,這樣耶穌在以色列中滅了巴黎。
[00:12:50.000 --> 00:13:04.000]  背景講完了,我們就看《列環記》,《列環記》在我們新教的聖經裡面就分列環記上列環記下的,其實都是一卷的。
[00:13:04.000 --> 00:13:16.000]  整卷書的主題講什麼?整卷書的主題就是說,善惡必報,人種什麼,收的就是什麼。
[00:13:17.000 --> 00:13:33.000]  一個家庭,一個家族,一個國家,他的興盛是在於他敬畏上帝,盡心盡力去遵守神的旨意,敬畏耶和華。
[00:13:33.000 --> 00:13:43.000]  那在離經背道,背叛上帝的人,最終的結果就是衰亡。
[00:13:44.000 --> 00:13:52.000]  所以信靠順服了,信靠順服的人,必蒙福。
[00:13:52.000 --> 00:13:59.000]  今天我們所唱的詩歌,其實唱完這個詩歌,我不用講道了,已經講完了。
[00:13:59.000 --> 00:14:05.000]  這個就是列環記上下的主題。
[00:14:06.000 --> 00:14:18.000]  今天從耶和華這個故事,帶給我們一些什麼屬靈的教導跟提醒呢?
[00:14:18.000 --> 00:14:29.000]  第一,我們要分辨我們對上帝的熱心,還是我們傳柔熱心去侍奉他。
[00:14:30.000 --> 00:14:36.000]  從列環記下十章三十節,聖經這樣說:
[00:14:36.000 --> 00:14:52.000]  耶和華對耶穌說:因你辦好我眼中看為正的事,造我的新一代雅哈迦,你的子孫必接續你做以色列的國位直到世代。
[00:14:53.000 --> 00:15:03.000]  然後在和西亞書一章四節,聖經這樣講:耶和華對和西亞說:你給他起名叫耶穌列。
[00:15:03.000 --> 00:15:13.000]  這個是先秦和西亞的兒子,耶和華說你要給你的兒子起名叫耶穌列。
[00:15:13.000 --> 00:15:21.000]  為什麼?因為在過片時,我必討耶護家在耶穌列殺人流血的罪。
[00:15:22.000 --> 00:15:26.000]  也必使以色列家的國滅絕。
[00:15:26.000 --> 00:15:36.000]  弟兄姐妹,你看這兩段經文,有沒有一種感覺就是正反,褒貶不一的感覺?
[00:15:36.000 --> 00:15:47.000]  列環記上十章三十節就說:啊,上帝說你做得很好,所以不光是你耶和華一個人做王,你以後世代都可以做王。
[00:15:48.000 --> 00:15:52.000]  所以聖經就在這兩章給他一些好的東西。
[00:15:52.000 --> 00:16:00.000]  然後和西亞書一章四節就說:不是啊,你做了壞事在耶穌列,我要討你罰你。
[00:16:00.000 --> 00:16:04.000]  有一個很強烈的對比。
[00:16:04.000 --> 00:16:12.000]  其實我們在看,神確實揀選耶護,
[00:16:13.000 --> 00:16:23.000]  耶護被上帝揀選就是上帝交托耶護的一個工作,就是要執行他對亞哈家的審判。
[00:16:23.000 --> 00:16:34.000]  所以當耶護回到撒瑪利亞的時候,有一個人,就是利甲的兒子,約拿達出來迎接他。
[00:16:35.000 --> 00:16:47.000]  那個約拿達是什麼人呢?約拿達就是當時在亞哈王朝統治的那個年代,他們都是敬拜巴黎的。
[00:16:47.000 --> 00:16:55.000]  只有這個人,約拿達,他是唯一不敬拜巴黎的一個領袖。
[00:16:55.000 --> 00:17:03.000]  當耶護回到撒瑪利亞的時候,約拿達就出來迎接他。
[00:17:04.000 --> 00:17:08.000]  約拿達怎麼講呢?
[00:17:08.000 --> 00:17:21.000]  耶護對約拿達說,你我和我同去,看我為耶和華怎樣熱心。
[00:17:21.000 --> 00:17:27.000]  其實這樣看,你就看到耶護對上帝很熱心了,對不對?
[00:17:28.000 --> 00:17:40.000]  約拿達當時舉行命令,把亞哈家都殺了,他還把巴黎所有的祭祀,敬拜巴黎的人都殺了,對不對?
[00:17:40.000 --> 00:17:45.000]  耶護確實為耶和華大發熱心。
[00:17:45.000 --> 00:17:49.000]  但是弟兄姐妹,你想一想,想深一層。
[00:17:50.000 --> 00:17:59.000]  耶護盡心盡力去舉行,把亞哈家一家斬處除根。
[00:17:59.000 --> 00:18:09.000]  其實上帝的心意跟耶護的野心,耶護的想法是不是完全一致啊?
[00:18:10.000 --> 00:18:23.000]  大家想一想,如果耶護的王位要做得穩,他是不是要斬草除根,把亞哈家所有人都滅絕,他才能夠做得穩啊?
[00:18:23.000 --> 00:18:35.000]  所以其實耶護很熱心去舉行上帝的命令,其實跟他的野心,跟他的王位,跟他所想的都是一樣。
[00:18:36.000 --> 00:19:00.000]  但是當上帝的旨意,上帝的心意跟耶護的想法不一樣的時候,耶護還會不會盡心盡力地去遵行上帝的旨意呢?
[00:19:00.000 --> 00:19:04.000]  不會,不會。
[00:19:05.000 --> 00:19:07.000]  我們來看一下,
[00:19:08.000 --> 00:19:13.000]  列王紀十章二十九節,聖經怎麼說?
[00:19:13.000 --> 00:19:30.000]  他說:只是耶護不離開尼巴的兒子耶羅伯安,使以色列人陷在罪里的納罪,就是拜伯特利和誕的金牛主。
[00:19:31.000 --> 00:19:50.000]  然後十章三十一節,馬上又講了,只是耶護不盡心遵守耶化以色列上帝的律法,不離開耶羅伯安使以色列人陷在罪里的納罪。
[00:19:51.000 --> 00:20:14.000]  列王紀的作者再三地強調,耶護沒有盡心盡力地遵守上帝的命令,不離開耶羅伯安使以色列人陷在罪里的納罪行為。
[00:20:15.000 --> 00:20:25.000]  聽姐妹,如果耶護真的要盡心盡力遵行神的旨意,他應該怎麼做?
[00:20:25.000 --> 00:20:40.000]  他就應該在他的統治的以色列國當中,把耶羅伯安在伯特利在誕設立的金牛主除去。
[00:20:41.000 --> 00:20:56.000]  並且那個時候以色列人還在秋潭裡面獻祭,他應該把秋潭除去,還不夠啊!
[00:20:56.000 --> 00:21:05.000]  他還要鼓勵國裡面的以色列人要去哪裡敬拜?如果他要獻祭去敬拜,要去哪裡敬拜?
[00:21:06.000 --> 00:21:22.000]  回到耶路撒冷去敬拜,而且不光是這樣,他還要鼓勵他的國民,以色列的國民人要一年三次按照律例,
[00:21:23.000 --> 00:21:35.000]  要到耶路撒冷去過節,過逾越節,過五旬節,過祝旁節,一年三次。
[00:21:35.000 --> 00:21:48.000]  聽姐妹,你這樣想,如果那些國民從北邊的丹,他們都是常常到耶路撒冷去獻祭敬拜,然後又去過節,
[00:21:49.000 --> 00:22:03.000]  他們的心慢慢就歸向大為家了,還要北國的君王多養一個,這個就是統治者所關心的。
[00:22:04.000 --> 00:22:18.000]  這就是為什麼在耶羅伯安南北兩國分裂的時候,耶羅伯安特別要在丹跟以色列,丹跟伯德利設立金牛族,
[00:22:18.000 --> 00:22:28.000]  鼓勵他們在丘譚裡面敬拜,鼓勵他們在那邊獻祭給代替耶和,
[00:22:29.000 --> 00:22:36.000]  其實他們並沒有另立一個神,他就說這個金牛族其實就是上帝,
[00:22:36.000 --> 00:22:44.000]  他們把巴黎的敬拜本是化,變成耶和華上帝的敬拜。
[00:22:45.000 --> 00:23:07.000]  巴黎的作家是什麼,巴黎來的時候,他要把他的鞭矢停在門口,巴黎的作家就是雲,雲就是巴黎的作家。
[00:23:08.000 --> 00:23:21.000]  他們當時候的以色列人做金牛族,就是說上帝沒有形象,但是上帝有一個鞭矢,上帝有一個車,他的作家就是金牛族。
[00:23:21.000 --> 00:23:33.000]  你看不到上帝,但是你看到如果上帝來到西普倫堂,他的牛就停在西普倫堂的停車場下面,大家懂不懂我講的。
[00:23:34.000 --> 00:23:44.000]  所以他們就是,耶路播案就是說上帝在這裡,你不要太遠了,跑到伊魯撒冷去,在這邊方便方便。
[00:23:44.000 --> 00:24:03.000]  如果耶和華要遵循上帝的話,其實他要有很大的信心,而且如果他這樣做,其實他是政治不正確。
[00:24:03.000 --> 00:24:11.000]  這個也是耶和華和耶路播案所擔憂的事情。
[00:24:11.000 --> 00:24:21.000]  還有,耶路播案不光是在丹和伯德利色列金牛族,他不廢去邱丹。
[00:24:21.000 --> 00:24:32.000]  邱丹本來是什麼?邱丹本來就是當地的那些加拿人用來獻祭的地方。
[00:24:32.000 --> 00:24:42.000]  沒落啊,獻祭的地方,甚至有些人把他的兒女就殺了,就在邱丹裡面去獻祭的。
[00:24:42.000 --> 00:24:54.000]  反正有一個邱丹在那邊嘛,所以他們獻他們的沒落,獻他們的巴黎,我們也可以用這個邱丹獻耶和華嘛。
[00:24:54.000 --> 00:24:57.000]  你懂我的意思嗎?也是方便啦。
[00:24:58.000 --> 00:25:13.000]  他們把加拿人留下的神祇獻祭的地方,不清除,目的就是什麼?目的就是方便他們的祭拜。
[00:25:14.000 --> 00:25:28.000]  耶路播案,耶護這些統治者,他們的目的就是用政治凌駕信仰,使宗教為政治服務。
[00:25:29.000 --> 00:25:44.000]  用方便,用妥協,用包容,用不需要付代價的信仰,不需要跑那麼老遠去獻祭,老遠去敬拜,就在我家附近就好了。
[00:25:44.000 --> 00:25:47.000]  如果你住在北方的,你就在去丹嘛。
[00:25:47.000 --> 00:25:51.000]  如果你在南方的,你就住在伯特利吧。
[00:25:51.000 --> 00:25:55.000]  如果你在中間的,沒關係,你到邱丹那邊去啦。
[00:25:55.000 --> 00:25:58.000]  懂不懂啊?方便。
[00:25:58.000 --> 00:26:09.000]  用不需要付代價,來代替需要付代價的敬拜跟祀奉,獻祭。
[00:26:09.000 --> 00:26:14.000]  但是弟兄姐妹,從歷史裡面看到一件事情,
[00:26:14.000 --> 00:26:27.000]  這些方便包容,不需要付代價的信仰,其實很容易被廣大的信徒所接受的。
[00:26:28.000 --> 00:26:36.000]  今天我們現在不需要來禮拜堂敬拜了,在網上可以敬拜了。
[00:26:36.000 --> 00:26:45.000]  所以很多人不需要一早就起來打掃,裝扮一下,坐車回來,來信保龍堂。
[00:26:45.000 --> 00:26:52.000]  我相信很多人不是住在附近的吧,有些可能住在很遠的地方,所以你要付代價要來的。
[00:26:53.000 --> 00:27:00.000]  但是其實你可以選擇不用啦,你可以選擇在邱丹正敬拜的吧,在家。
[00:27:00.000 --> 00:27:18.000]  如果我們是10點半敬拜,我10點15分才起床,刷刷口,衣服也不用穿,把咖啡搞好,開著電視,我們就在這邊。
[00:27:19.000 --> 00:27:23.000]  敬拜都可以啊,敬拜不是很方便嗎?都是敬拜嘛。
[00:27:23.000 --> 00:27:37.000]  如果他看看今天這個講員,我們在七步輪團,如果是簡牧師來講,講得不好,他就去北宣看那個周牧師講,跳來跳去,多方便。
[00:27:37.000 --> 00:27:46.000]  弟兄姐妹,這段經文給我們反思,我們的信仰是不是一個方便的信仰。
[00:27:47.000 --> 00:28:02.000]  政治正確,方便信仰,不需要付代價的廉價恩典,這種思想把我們的信仰慢慢退縮。
[00:28:02.000 --> 00:28:07.000]  我們的對照不在上帝,而在方便。
[00:28:08.000 --> 00:28:23.000]  我們慢慢跟上帝遠離,我們不是用心靈和誠實去敬拜他,這種敬拜不被上帝所接納。
[00:28:23.000 --> 00:28:32.000]  弟兄姐妹,今天我們的信仰,我們對上帝的跟隨是怎樣的跟隨。
[00:28:33.000 --> 00:28:40.000]  我們所信的上帝,在我們的生命裡面是怎樣的一個上帝。
[00:28:40.000 --> 00:28:51.000]  我們來服侍上帝,我們是滿足我們的野心,還是回應他的愛。
[00:28:52.000 --> 00:29:05.000]  生命紀,整卷生命紀的主旨是講什麼,就是上帝不離不棄的愛。
[00:29:05.000 --> 00:29:20.000]  縱然以色列人非常非常悲叛,非常不好,常常離棄上帝,但是上帝從來沒有放棄他們,不離不棄的愛,去愛他們。
[00:29:21.000 --> 00:29:27.000]  這位上帝就是滿有恩典,不輕易發怒,卻又豐盛持愛的上帝。
[00:29:27.000 --> 00:29:37.000]  因為上帝是信實的,他跟我們立了約,他就永遠不會廢這個約,永遠不會丟棄我們。
[00:29:37.000 --> 00:29:47.000]  所以生命紀六章就這樣說了,因為上帝這樣愛我們,我們就以愛還愛。
[00:29:48.000 --> 00:30:00.000]  所以你們要聽,劉華是我們獨一的神,你們要盡心,盡力去愛上帝。
[00:30:00.000 --> 00:30:08.000]  聽見沒,我們對上帝的愛的回應又是什麼呢?
[00:30:09.000 --> 00:30:19.000]  第二個,我們在經文裡面,在《爺互》的故事裡面所看到的,就是善惡必報。
[00:30:19.000 --> 00:30:26.000]  人種什麼,受的是什麼,這個就是列皇紀的主旨。
[00:30:26.000 --> 00:30:38.000]  從《爺互》的故事裡面,我們要知道,人應當敬畏爺華,敬前度日,因為神的眼目是察看傳遞。
[00:30:38.000 --> 00:30:43.000]  你不要以為,沒有人看到我的時候,上帝都不知道。
[00:30:43.000 --> 00:30:55.000]  上帝知道,正是他是一位輕慢不得的上帝,所以我們在他面前要更加謹慎自守。
[00:30:55.000 --> 00:31:03.000]  上帝必按個人的行為去報應個人。
[00:31:04.000 --> 00:31:16.000]  我們中國人說,善有善不報,惡有惡報,然後呢,若行不報,怎麼樣?時辰還沒有到。
[00:31:16.000 --> 00:31:25.000]  從雅哈跟耶穌別,最終得到報應是一個很重要的證明。
[00:31:26.000 --> 00:31:36.000]  但是很多時候,我們在日常生活裡面,看到一些報應失衡的現象,我們心裡就憤憤不平了。
[00:31:36.000 --> 00:31:47.000]  什麼叫報應失衡的現象?就是惡人,我們看到他的惡人沒有得到壞的報,就是惡人得到好人善人的那一份。
[00:31:48.000 --> 00:31:54.000]  然後善人做好人又得到惡人那一份不好的事情。
[00:31:54.000 --> 00:32:12.000]  我們在日常生活裡面常常看到,我們在工作場所看到,那些不做事只會拍馬屁的人,他就高高扶腰自賞,那些勤勤奮奮的給人家炒魷魚,心裡就很氣了。
[00:32:13.000 --> 00:32:18.000]  為什麼天公那麼不公平呢?
[00:32:18.000 --> 00:32:33.000]  為什麼這樣?因為我們想親眼看到上帝按照我們的方法,按照我們的心意,按照我們的時間,對惡人施行報應。
[00:32:34.000 --> 00:32:49.000]  弟兄姐妹,很多時候我們忘記上帝是全知,或者我們不願意承認上帝是全知、全智、全能、全權、全善的上帝。
[00:32:49.000 --> 00:32:58.000]  上帝是睹形其事,上帝有絕對的主權。
[00:32:59.000 --> 00:33:04.000]  在聖經裡面有些所謂智慧文學,有沒有聽過智慧文學?
[00:33:04.000 --> 00:33:10.000]  智慧文學是什麼?就是傳道術、閱博記等等。
[00:33:10.000 --> 00:33:19.000]  其實我們看那些智慧文學的時候,他們都是千篇一律一個主題,就是什麼?
[00:33:20.000 --> 00:33:29.000]  上帝睹形其事,用廣東話講,上帝話曬死。
[00:33:29.000 --> 00:33:37.000]  他掌權,人的智慧其實跟上帝沒有得比了。
[00:33:38.000 --> 00:33:50.000]  在洪水泛濫的時候,耶和華上帝仍然坐坐為王,他仍然有絕對的主權。
[00:33:50.000 --> 00:33:58.000]  人的被造之物的責任是什麼?就是信靠信順服。
[00:33:58.000 --> 00:34:05.000]  還記不記得閱博記裡面閱博,他很多問題問,為什麼這樣啊?我那麼好啊,為什麼這樣啊?
[00:34:06.000 --> 00:34:11.000]  他一直在問上帝,上帝有沒有回答他?沒有。
[00:34:11.000 --> 00:34:20.000]  後來閱博就知道了,原來我愚蠢啊,上帝掌管所有一切。
[00:34:20.000 --> 00:34:31.000]  那時候閱博就說,他只能做什麼?完全順服上帝的主權底下,信靠順服。
[00:34:33.000 --> 00:34:37.000]  第三,忠誠事主。
[00:34:37.000 --> 00:34:55.000]  耶和華對耶穌說,依你辦好我眼中看為正的事,照我的心意,帶雅哈迦,你的子孫必接訓你做以色列的國位,直到世代。
[00:34:56.000 --> 00:35:05.000]  這個就是上帝給耶穌的一個個的報響,但是只有世代啊。
[00:35:05.000 --> 00:35:17.000]  大衛的國度幾代啊?大衛的國度到永恆啊,因為耶穌基督是大衛的後裔。
[00:35:18.000 --> 00:35:29.000]  為什麼耶穌是上帝所揀選,大衛也是上帝所揀選,兩個的報酬不一樣啊,兩個的獎賞不一樣啊?
[00:35:29.000 --> 00:35:45.000]  因為上帝看透人的心,上帝知道大衛是盡心盡力去服侍他,他只有對上帝有個敬畏的心。
[00:35:46.000 --> 00:35:54.000]  雖然大衛不是一個好人,我們知道大衛真的不是一個好人,但是上帝檢察他的心。
[00:35:54.000 --> 00:36:03.000]  所以聖經說,他雖然不是一個好人,但是他是耶穌所喜愛的人。
[00:36:03.000 --> 00:36:13.000]  因為大衛用盡心盡力去侍奉上帝。
[00:36:14.000 --> 00:36:17.000]  順服上帝。
[00:36:17.000 --> 00:36:40.000]  從列王記,從那個近東的歷史,跟列王記記載,當北國耶羅伯安二世在位的時候,跟南國烏西亞皇在位的時候,
[00:36:41.000 --> 00:37:05.000]  兩國的版圖,江土就已經恢復到所羅門皇的年代,他們當時的國力非常強大,兩國鬥志非常強大,江土的範圍已經很大了。
[00:37:06.000 --> 00:37:17.000]  但是上帝在列王記裡面從來沒有去稱贊耶羅伯安他的管製成績,他的管制的成功。
[00:37:17.000 --> 00:37:30.000]  其實當我們看歷史的時候,為什麼烏西亞皇跟耶羅伯安二世能夠有一個短暫的繁榮的時間呢?
[00:37:31.000 --> 00:37:53.000]  其實跟當時的中東的政治形勢是有關係的,當時他們兩國北方的一個強鄰亞蘭國,跟剛剛興起的亞蘇帝國,他們兩個帝國就在打仗。
[00:37:54.000 --> 00:38:09.000]  所以亞蘭沒時間去搞他們,所以他們就有一個很短暫的時間,可以讓他們的國家能夠發展,無論是經濟或軍事,把從前丟失的土地江土都能夠拿回來。
[00:38:10.000 --> 00:38:30.000]  但是列王記沒有贊耶羅伯安他的管製成績,但是列王記這樣對他就講了,後來北國亡於亞蘇是因為他們不順服上帝。
[00:38:31.000 --> 00:38:42.000]  聖經就說他們卻不聽從,竟硬著頸項,效法他的列祖,不信服耶羅伯安他們的上帝。
[00:38:42.000 --> 00:38:59.000]  列王記的作者強調,國家的興衰不是靠勢力,不是靠才能,而是靠萬軍之耶羅伯安。
[00:39:00.000 --> 00:39:15.000]  君王最主要的功能是什麼?君王最主要的功能不是按照公平公義治理國家,讓人民可以安居樂業,不單是這樣。
[00:39:16.000 --> 00:39:32.000]  以色列的王,猶太人的王,他們最主要的任務就是帶領百姓,帶領他的人民,專心的敬拜和侍奉耶和華。
[00:39:33.000 --> 00:39:52.000]  他要以身作則去敬拜侍奉耶和華,因為他們敬拜侍奉耶和華,所以上帝就因為他們的敬拜,就祝福他們,所以他們就能夠在上帝的祝福當中享受安適,享受平安。
[00:39:53.000 --> 00:40:09.000]  那些以色列人能夠打敗那些加拿人,進到上帝所,給他們應許那個流乃雨蜜之地,不是因為他們的武器,不是因為他們的戰略,不是因為他們的能力。
[00:40:10.000 --> 00:40:30.000]  對文化來講,他們是遊牧民族,他們的文化水平比較低的,加拿人已經勿農了,農業時代,他們有鐵器,他們有戰車,那些散兵游勇怎麼能夠打贏他們呢?能夠把那個地都佔呢?
[00:40:31.000 --> 00:40:48.000]  不是因為他們嗎?不是,是因為上帝。所以,列皇紀的主旨就是,君王的責任就是帶領人去敬拜上帝。我們不是靠勢力,我們不是靠才能。
[00:40:49.000 --> 00:41:00.000]  丁姐妹,我們今天可能是靠很多東西,對不對?我們忘記上帝就是我們唯一的依靠。
[00:41:01.000 --> 00:41:19.000]  希伯來書的作者,在希伯來書三章十二到十九節裡面,去指出第一代的埃及人,他們出埃及,雖然出了埃及,但是他們不能進到加拿大安斯的地方,因為他們不信。
[00:41:20.000 --> 00:41:38.000]  所以,他們不能進入安斯是因為他們不信的緣故。但是第二代出埃及的以色列人,他們能進到加拿美的,但是他們仍然不能得到安斯,因為他們仍舊不信。
[00:41:39.000 --> 00:41:53.000]  所以上帝就清洗在加南的很多仇敵,來攻擊他們,他們不斷地在打仗,最後他們就被滅亡了,被擄到巴比倫,被擄去了。
[00:41:53.000 --> 00:42:07.000]  他們不能得到安斯是什麼原因?希伯來書的作者這樣說,是因為他們沒有信心於所信的道條。
[00:42:08.000 --> 00:42:22.000]  聽姐妹,我們所信的不是頭腦,不是一些理論,我們所信的要成為我們從頭腦進到我們的心,從行動出來。
[00:42:23.000 --> 00:42:31.000]  使徒雅各不是這樣說嗎?你們的信心沒有行為是怎麼樣的?是死的。
