
[00:00:00.000 --> 00:00:04.000]  大家再打開聖經 看前書第四章
[00:04:57.000 --> 00:04:58.000]  和他聊天的時候
[00:04:58.000 --> 00:05:01.000]  他就說我們教會很困擾
[00:05:01.000 --> 00:05:03.000]  說甚麼困擾
[00:05:03.000 --> 00:05:04.000]  他說我們不單是自己的教會
[00:05:04.000 --> 00:05:06.000]  附近很多教會都被一個
[00:05:06.000 --> 00:05:09.000]  叫做新天地耶穌教會的組織
[00:05:09.000 --> 00:05:12.000]  來騷擾我們
[00:05:12.000 --> 00:05:13.000]  他怎樣騷擾呢
[00:05:13.000 --> 00:05:15.000]  就是他們有人來到教會裏面
[00:05:15.000 --> 00:05:17.000]  專門跟一些基督徒說
[00:05:17.000 --> 00:05:21.000]  不如我和你們查聖經吧
[00:05:21.000 --> 00:05:24.000]  本來好像是一件很有意思的事情
[00:05:24.000 --> 00:05:25.000]  查聖經
[00:05:25.000 --> 00:05:27.000]  但對方邀請他去查聖經的時候
[00:05:27.000 --> 00:05:29.000]  先是一對一的查經
[00:05:29.000 --> 00:05:30.000]  然後跟著分三個階段
[00:05:30.000 --> 00:05:32.000]  初階、中階、高階
[00:05:32.000 --> 00:05:34.000]  會有系統
[00:05:34.000 --> 00:05:35.000]  但在查的時候
[00:05:35.000 --> 00:05:39.000]  不會告訴你救主是哪一位
[00:05:39.000 --> 00:05:40.000]  直到高階的時候
[00:05:40.000 --> 00:05:41.000]  會告訴你
[00:05:41.000 --> 00:05:43.000]  他說你知不知道
[00:05:43.000 --> 00:05:46.000]  這個世界裏面神賜下的拯救
[00:05:46.000 --> 00:05:52.000]  不同的年代有不同的救恩的道路
[00:05:52.000 --> 00:05:55.000]  然後當主耶穌再回來的時候
[00:05:55.000 --> 00:05:59.000]  我們必須要信靠聖靈
[00:05:59.000 --> 00:06:01.000]  然後他再解釋
[00:06:01.000 --> 00:06:03.000]  當主耶穌說他離開世界的時候
[00:06:03.000 --> 00:06:06.000]  他應許賜下保衛師
[00:06:06.000 --> 00:06:07.000]  他說你們要明白
[00:06:07.000 --> 00:06:10.000]  保衛師不是聖靈
[00:06:10.000 --> 00:06:14.000]  是李孟熙先生
[00:06:14.000 --> 00:06:20.000]  這位就是新天地耶穌教會的創辦人
[00:06:20.000 --> 00:06:22.000]  他說李先生
[00:06:22.000 --> 00:06:24.000]  他就是聖經裏面所說的
[00:06:24.000 --> 00:06:26.000]  那位再臨的救主
[00:06:26.000 --> 00:06:28.000]  在主耶穌再來的時候
[00:06:28.000 --> 00:06:29.000]  要信靠他
[00:06:29.000 --> 00:06:30.000]  他是真的目者
[00:06:30.000 --> 00:06:33.000]  相信他才能夠得救
[00:06:33.000 --> 00:06:35.000]  而聖經裏面在啟示律所說的
[00:06:35.000 --> 00:06:38.000]  安山就是新天地
[00:06:38.000 --> 00:06:42.000]  因為新天新地的教會
[00:06:42.000 --> 00:06:46.000]  很多教徒是接受了這個教導
[00:06:46.000 --> 00:06:48.000]  而跟隨了他們
[00:06:48.000 --> 00:06:51.000]  今天的教會不單在中國地方
[00:06:51.000 --> 00:06:54.000]  在香港、在台灣都有
[00:06:54.000 --> 00:06:57.000]  而且在韓國原本出現的地方
[00:06:57.000 --> 00:07:03.000]  是整個韓國教會承認破壞力最強的異端
[00:07:03.000 --> 00:07:04.000]  當然你會知道
[00:07:04.000 --> 00:07:06.000]  不單單是一些異端
[00:07:06.000 --> 00:07:09.000]  其實有很多不同的教導
[00:07:09.000 --> 00:07:11.000]  告訴你某一些的產品
[00:07:11.000 --> 00:07:16.000]  只要你憑信去運用它
[00:07:16.000 --> 00:07:19.000]  帶給你強身健體
[00:07:19.000 --> 00:07:22.000]  帶給你百病俱全的果核
[00:07:22.000 --> 00:07:23.000]  有些告訴你
[00:07:23.000 --> 00:07:27.000]  只要你能夠去發揮你自己裏面的潛力
[00:07:27.000 --> 00:07:31.000]  你就可以產生一種去驅除內心的憂煩
[00:07:31.000 --> 00:07:35.000]  帶給你真正的安穩平安的路
[00:07:35.000 --> 00:07:37.000]  很多這些說話
[00:07:37.000 --> 00:07:40.000]  你會知道這個時代是不斷不斷出現
[00:07:40.000 --> 00:07:43.000]  但唯有當人真真正正回到聖經的時候
[00:07:43.000 --> 00:07:48.000]  先明白這些異端帶來的是一種鬼魔的道理
[00:07:48.000 --> 00:07:50.000]  帶來生命的破壞
[00:07:50.000 --> 00:07:54.000]  聖經提到唯有人真正明白聖經
[00:07:54.000 --> 00:07:57.000]  才能夠可以避開這些陷阱
[00:07:57.000 --> 00:07:59.000]  當然當時聖經提及到
[00:07:59.000 --> 00:08:01.000]  在當時的教會
[00:08:01.000 --> 00:08:04.000]  有一些類似禁欲主義的異端教導人
[00:08:04.000 --> 00:08:08.000]  要去禁止嫁娶禁止食物
[00:08:08.000 --> 00:08:10.000]  但保羅就提醒他們要留心
[00:08:10.000 --> 00:08:15.000]  聖經的教導就是神所做的都是好的
[00:08:15.000 --> 00:08:20.000]  神所做的食物本身沒有不潔淨的地方
[00:08:20.000 --> 00:08:22.000]  可能聖經也有提及到
[00:08:22.000 --> 00:08:25.000]  在羅莫書也有提及到有些人不敢吃肉
[00:08:25.000 --> 00:08:29.000]  聖經就說是因為他們的信心軟弱的緣故
[00:08:29.000 --> 00:08:32.000]  但因為當人明白了神的道理
[00:08:32.000 --> 00:08:34.000]  神的說話讓他們明白
[00:08:34.000 --> 00:08:36.000]  一切食物是神所創造
[00:08:36.000 --> 00:08:38.000]  都是美好的
[00:08:38.000 --> 00:08:42.000]  因此良心得到一種糾正
[00:08:42.000 --> 00:08:47.000]  也因此在內心帶著一份沒有罪疚的心
[00:08:47.000 --> 00:08:49.000]  反而是一份感恩的心
[00:08:49.000 --> 00:08:52.000]  來領受這些食物的時候
[00:08:52.000 --> 00:08:53.000]  對這些人來說
[00:08:53.000 --> 00:08:56.000]  這些一切食物其實都是潔淨的
[00:08:56.000 --> 00:08:58.000]  都是聖潔的
[00:08:58.000 --> 00:08:59.000]  明白神的一道
[00:08:59.000 --> 00:09:05.000]  讓我們能夠去分辨出很多正邪之道
[00:09:05.000 --> 00:09:07.000]  以致我們不知道是否在其中
[00:09:07.000 --> 00:09:09.000]  這是聖經提及到
[00:09:09.000 --> 00:09:11.000]  在末世的時候我們必須留心的
[00:09:11.000 --> 00:09:14.000]  神的道的一個重要的原因
[00:09:14.000 --> 00:09:15.000]  你再看下去的時候
[00:09:15.000 --> 00:09:17.000]  聖經第二方面再說
[00:09:17.000 --> 00:09:20.000]  侍奉上帝的人
[00:09:20.000 --> 00:09:23.000]  要去常常操練敬虔
[00:09:23.000 --> 00:09:25.000]  當你再讀第六節的時候
[00:09:25.000 --> 00:09:27.000]  聖經裡面就這樣說
[00:09:27.000 --> 00:09:29.000]  「若把這些事」
[00:09:29.000 --> 00:09:32.000]  如果你將這些事情提醒弟兄們
[00:09:32.000 --> 00:09:36.000]  就是基督耶穌的好的伯役
[00:09:36.000 --> 00:09:39.000]  常在信仰的話語上
[00:09:39.000 --> 00:09:42.000]  和你所遵從美善的教訓上
[00:09:42.000 --> 00:09:45.000]  得著培育
[00:09:45.000 --> 00:09:49.000]  要能夠成為主耶穌的好的僕人
[00:09:49.000 --> 00:09:52.000]  這裡說的是所有的教徒
[00:09:52.000 --> 00:09:54.000]  要能夠成為神自己的
[00:09:54.000 --> 00:09:58.000]  被稱為良善好的跟從者
[00:09:58.000 --> 00:10:00.000]  在他的僕人士裡
[00:10:00.000 --> 00:10:02.000]  有幾個必然的條件
[00:10:02.000 --> 00:10:03.000]  第一 聖經就說
[00:10:03.000 --> 00:10:07.000]  常常學習將神的道理去提醒弟兄姊妹
[00:10:07.000 --> 00:10:10.000]  這裡是說前文特別所提及的
[00:10:10.000 --> 00:10:15.000]  用神的話幫助人去分辨錯誤的道理
[00:10:15.000 --> 00:10:17.000]  能夠去這樣做
[00:10:17.000 --> 00:10:20.000]  你就是一個好的僕人
[00:10:20.000 --> 00:10:22.000]  第二 聖經再說
[00:10:22.000 --> 00:10:27.000]  是能夠在自己真理的道路上認識神的道
[00:10:27.000 --> 00:10:30.000]  而且是緊緊地跟隨
[00:10:30.000 --> 00:10:32.000]  去遵行神的道
[00:10:32.000 --> 00:10:35.000]  將神美善的道也教訓別人
[00:10:35.000 --> 00:10:39.000]  這個人就是一個好的僕人
[00:10:39.000 --> 00:10:42.000]  是跟隨神的美善的僕人
[00:10:42.000 --> 00:10:44.000]  然後聖經再提
[00:10:44.000 --> 00:10:46.000]  提到這個好僕人
[00:10:46.000 --> 00:10:49.000]  更加會不斷地操練自己
[00:10:49.000 --> 00:10:51.000]  大家再讀下去的時候就會看到
[00:10:51.000 --> 00:10:53.000]  聖經第七節說
[00:10:53.000 --> 00:10:58.000]  總要棄絕世俗和老夫的無稽之談
[00:10:58.000 --> 00:11:02.000]  那些世俗的不潔淨的訊息
[00:11:02.000 --> 00:11:05.000]  和無稽之談這裡所說的
[00:11:05.000 --> 00:11:07.000]  很多當時荒誕的傳說
[00:11:07.000 --> 00:11:10.000]  但人以為是道理
[00:11:10.000 --> 00:11:12.000]  一直這樣傳說
[00:11:12.000 --> 00:11:14.000]  但本來就勸告提摩太
[00:11:14.000 --> 00:11:18.000]  你要集中你的力量去操練敬虔
[00:11:18.000 --> 00:11:22.000]  不要讓這些事情糾纏在你的心裏
[00:11:22.000 --> 00:11:24.000]  當我們想做敬虔的時候
[00:11:24.000 --> 00:11:26.000]  你再看經文的上下文
[00:11:26.000 --> 00:11:28.000]  一直在說一件很重要的事情
[00:11:28.000 --> 00:11:37.000]  就是認真付代價去認識神的話
[00:11:37.000 --> 00:11:40.000]  同時去遵行神的話
[00:11:40.000 --> 00:11:43.000]  而活出那種敬虔
[00:11:43.000 --> 00:11:46.000]  聖經說你去活出這種敬虔的時候
[00:11:46.000 --> 00:11:48.000]  要去操練
[00:11:48.000 --> 00:11:50.000]  要不斷地留心幫助自己
[00:11:50.000 --> 00:11:54.000]  一直去操練和實行出來
[00:11:54.000 --> 00:11:56.000]  剛才你讀完第七節的時候
[00:11:56.000 --> 00:11:59.000]  聖經就說「因為」
[00:11:59.000 --> 00:12:03.000]  要這樣做是因為操練身體益處還小
[00:12:03.000 --> 00:12:05.000]  唯獨操練敬虔
[00:12:05.000 --> 00:12:07.000]  凡事都有益
[00:12:07.000 --> 00:12:11.000]  享有今生和來生的應許
[00:12:11.000 --> 00:12:13.000]  當大家讀到操練的時候
[00:12:13.000 --> 00:12:15.000]  你會很自然地感覺
[00:12:15.000 --> 00:12:19.000]  這個字眼包含了很多意思
[00:12:19.000 --> 00:12:21.000]  也好像會馬上感受到
[00:12:21.000 --> 00:12:26.000]  不單是一般信仰上的操練
[00:12:26.000 --> 00:12:33.000]  這個字眼特別是說運動員的體能操練
[00:12:33.000 --> 00:12:37.000]  他是在運動場上不斷地操練自己
[00:12:37.000 --> 00:12:41.000]  才能夠應付很多的賽事
[00:12:41.000 --> 00:12:45.000]  當然操練包含了要有紀律
[00:12:45.000 --> 00:12:51.000]  如果你要參加半馬、全馬
[00:12:51.000 --> 00:12:56.000]  你一定會有很多的練習和操練
[00:12:56.000 --> 00:12:59.000]  否則到時不但不能跑步
[00:12:59.000 --> 00:13:02.000]  整整一程可能會受傷
[00:13:02.000 --> 00:13:04.000]  同時這個過程你也知道
[00:13:04.000 --> 00:13:06.000]  一定是需要有代價
[00:13:06.000 --> 00:13:08.000]  你會辛苦、流很多汗
[00:13:08.000 --> 00:13:11.000]  你會付出很多身體的代價
[00:13:11.000 --> 00:13:13.000]  而且你要持續地去做
[00:13:13.000 --> 00:13:16.000]  你才可以得到那種果效
[00:13:16.000 --> 00:13:17.000]  《詩經》說
[00:13:17.000 --> 00:13:20.000]  沒錯 操練身體有益處
[00:13:20.000 --> 00:13:21.000]  這裡所說的還小
[00:13:21.000 --> 00:13:23.000]  不是說它沒有益處
[00:13:23.000 --> 00:13:27.000]  這個還小同時說的是你今生的益處
[00:13:27.000 --> 00:13:30.000]  但是當你操練敬虔
[00:13:30.000 --> 00:13:32.000]  是帶給你一個永恆的益處
[00:13:32.000 --> 00:13:35.000]  是更大的益處
[00:13:35.000 --> 00:13:38.000]  去操練對神的話的認識
[00:13:38.000 --> 00:13:40.000]  去常常不斷地去問
[00:13:40.000 --> 00:13:45.000]  我怎樣可以去實行神給我的教導
[00:13:45.000 --> 00:13:49.000]  在過程當中是需要操練
[00:13:49.000 --> 00:13:53.000]  我想回一位先賢
[00:13:53.000 --> 00:13:55.000]  我們很多人都讀過他的傳記
[00:13:55.000 --> 00:13:57.000]  想回他的事情
[00:13:57.000 --> 00:14:00.000]  一位毛納先生George Miller
[00:14:00.000 --> 00:14:02.000]  大家都知道這位信心的
[00:14:02.000 --> 00:14:04.000]  一位很重要的先賢
[00:14:04.000 --> 00:14:07.000]  曾經幫助過無數的無數的小孩子
[00:14:07.000 --> 00:14:09.000]  George Miller有一次說
[00:14:09.000 --> 00:14:11.000]  我有一次和一位姐妹聊天
[00:14:11.000 --> 00:14:12.000]  姐妹跟他說
[00:14:12.000 --> 00:14:14.000]  他說我很開心
[00:14:14.000 --> 00:14:16.000]  剛剛看完一封信
[00:14:16.000 --> 00:14:19.000]  那封信一看的時候心很甜
[00:14:19.000 --> 00:14:21.000]  所以忍不住不斷地看
[00:14:21.000 --> 00:14:22.000]  越看越開心
[00:14:22.000 --> 00:14:24.000]  越看越甘甜
[00:14:24.000 --> 00:14:26.000]  毛納先生就說
[00:14:26.000 --> 00:14:30.000]  你讀你男朋友的信吧
[00:14:30.000 --> 00:14:32.000]  這位姐妹就說
[00:14:32.000 --> 00:14:36.000]  不是 我在讀《聖經》
[00:14:36.000 --> 00:14:37.000]  在她的感覺就是
[00:14:37.000 --> 00:14:40.000]  這位上帝將她的
[00:14:40.000 --> 00:14:42.000]  美善說話告訴她
[00:14:42.000 --> 00:14:45.000]  她心裏覺得很寶貴
[00:14:45.000 --> 00:14:47.000]  一邊讀一邊很甘甜
[00:14:47.000 --> 00:14:49.000]  然後George Miller就說
[00:14:49.000 --> 00:14:51.000]  在我自己的人生裏
[00:14:51.000 --> 00:14:53.000]  這些姐妹常常提醒自己
[00:14:53.000 --> 00:14:56.000]  他就說他自己雖然讀過《聖經》
[00:14:56.000 --> 00:14:58.000]  一百次以上
[00:14:58.000 --> 00:15:00.000]  我不知道大家讀過多少次
[00:15:00.000 --> 00:15:01.000]  他一百次以上
[00:15:01.000 --> 00:15:04.000]  但每一次當我自己再讀《聖經》的時候
[00:15:04.000 --> 00:15:06.000]  越讀越有味道
[00:15:06.000 --> 00:15:09.000]  每一次都好像讀了一本新的書一樣
[00:15:09.000 --> 00:15:10.000]  然後他就說
[00:15:10.000 --> 00:15:13.000]  我每一天都會讀《聖經》
[00:15:13.000 --> 00:15:15.000]  如果那天沒有讀《聖經》
[00:15:15.000 --> 00:15:19.000]  就感覺好像浪費了那一天的時間
[00:15:19.000 --> 00:15:22.000]  他的心裏一直在渴慕
[00:15:22.000 --> 00:15:25.000]  不斷地操練去認識神的話
[00:15:25.000 --> 00:15:27.000]  去明白神的道
[00:15:27.000 --> 00:15:29.000]  然後George Miller一句話
[00:15:29.000 --> 00:15:31.000]  常常提醒我
[00:15:31.000 --> 00:15:32.000]  他就說
[00:15:32.000 --> 00:15:37.000]  我們的靈性的生命有多少力量
[00:15:37.000 --> 00:15:39.000]  是在乎你將神的道
[00:15:39.000 --> 00:15:45.000]  多少放在你的行為和心思裏面
[00:15:45.000 --> 00:15:49.000]  如果你懂得更多將神的話
[00:15:49.000 --> 00:15:50.000]  放在你的生活
[00:15:50.000 --> 00:15:52.000]  放在你的心思裏面
[00:15:52.000 --> 00:15:56.000]  同樣你會經歷到那種生命裏面的力量
[00:15:56.000 --> 00:16:00.000]  神在你裏面那種恩惠的彰顯
[00:16:00.000 --> 00:16:04.000]  而且是成正比例
[00:16:04.000 --> 00:16:07.000]  弟兄姊妹很多很多不同的弟兄姊妹
[00:16:07.000 --> 00:16:08.000]  都經歷了一件事
[00:16:08.000 --> 00:16:10.000]  當他們真正付出代價
[00:16:10.000 --> 00:16:12.000]  來思想神的話
[00:16:12.000 --> 00:16:13.000]  學習神的話
[00:16:13.000 --> 00:16:17.000]  是帶給他們生命一個明顯的影響
[00:16:17.000 --> 00:16:18.000]  而聖經就提醒我們
[00:16:18.000 --> 00:16:21.000]  你們要去操練敬虔
[00:16:21.000 --> 00:16:22.000]  去學習
[00:16:22.000 --> 00:16:26.000]  去常常將神的話放在你的心中
[00:16:26.000 --> 00:16:28.000]  當然當聖經再這樣說的時候
[00:16:28.000 --> 00:16:31.000]  聖經更加提醒我們第三件事情
[00:16:31.000 --> 00:16:32.000]  剛才提到
[00:16:32.000 --> 00:16:36.000]  聖愛道如何幫助我們避免一些疑端
[00:16:36.000 --> 00:16:39.000]  因為提到神的話幫助我們
[00:16:39.000 --> 00:16:41.000]  叫我們能夠操練自己
[00:16:41.000 --> 00:16:43.000]  進入神的恩典裏面
[00:16:43.000 --> 00:16:45.000]  但同時聖經提醒我們
[00:16:45.000 --> 00:16:48.000]  要謹慎自己的榜樣
[00:16:48.000 --> 00:16:51.000]  不單單是你認識神的話
[00:16:51.000 --> 00:16:54.000]  還有留心去作榜樣
[00:16:54.000 --> 00:16:57.000]  剛才你讀到第十一節的時候
[00:16:57.000 --> 00:16:59.000]  般若特特別勸告提摩太
[00:16:59.000 --> 00:17:02.000]  你們要祝福人、教導人
[00:17:02.000 --> 00:17:05.000]  相信去教導人有關神的道
[00:17:05.000 --> 00:17:08.000]  而且不要叫人小看你年輕
[00:17:08.000 --> 00:17:12.000]  總要在言語行為上、愛心信心和純潔上
[00:17:12.000 --> 00:17:15.000]  都作信徒的榜樣
[00:17:15.000 --> 00:17:17.000]  我記得一位年青的牧師
[00:17:17.000 --> 00:17:19.000]  曾經說過一件事情
[00:17:19.000 --> 00:17:22.000]  他說他自己去到一間教會
[00:17:22.000 --> 00:17:26.000]  剛剛開始在那個教會裏面服事
[00:17:26.000 --> 00:17:30.000]  有很多機會可以崇拜的講道
[00:17:30.000 --> 00:17:34.000]  有一次當他完了第一次的講道
[00:17:34.000 --> 00:17:37.000]  之後有一位年長的姐妹走過來
[00:17:37.000 --> 00:17:40.000]  一路鼓勵他、肯定他
[00:17:40.000 --> 00:17:43.000]  然後最後說了一句話
[00:17:43.000 --> 00:17:46.000]  「不過你還是很年輕」
[00:17:46.000 --> 00:17:49.000]  但是接著的幾個月裏面
[00:17:49.000 --> 00:17:50.000]  每一次當他講完道
[00:17:50.000 --> 00:17:52.000]  一位姐妹都走前來
[00:17:52.000 --> 00:17:53.000]  告訴他
[00:17:53.000 --> 00:17:56.000]  感謝神給你有很好的講道
[00:17:56.000 --> 00:17:59.000]  一路講、一路讚賞、肯定
[00:17:59.000 --> 00:18:00.000]  然後跟著說
[00:18:00.000 --> 00:18:03.000]  「不過你還是很年輕」
[00:18:03.000 --> 00:18:05.000]  每一次都這樣說
[00:18:05.000 --> 00:18:06.000]  一位牧師就說
[00:18:06.000 --> 00:18:07.000]  他到了一個地步
[00:18:07.000 --> 00:18:10.000]  有一次他真的忍不住了
[00:18:10.000 --> 00:18:11.000]  忍不住
[00:18:11.000 --> 00:18:12.000]  當姐妹講完之後
[00:18:12.000 --> 00:18:14.000]  「你還是很年輕」
[00:18:14.000 --> 00:18:15.000]  他就說「姐妹呀」
[00:18:15.000 --> 00:18:19.000]  「不過聖經提摩太前書四章十二節告訴我們」
[00:18:19.000 --> 00:18:22.000]  「不要叫人小看你年輕」
[00:18:22.000 --> 00:18:25.000]  那位姐妹一聽見
[00:18:25.000 --> 00:18:27.000]  突然發言
[00:18:27.000 --> 00:18:29.000]  然後他就從此
[00:18:29.000 --> 00:18:33.000]  沒有再跟這位牧師講這句話
[00:18:33.000 --> 00:18:37.000]  但是牧師後來自己心裏面反思
[00:18:37.000 --> 00:18:39.000]  都想這句話可能不是很合適
[00:18:39.000 --> 00:18:41.000]  在當時這樣回應
[00:18:41.000 --> 00:18:43.000]  因為他自己在上
[00:18:43.000 --> 00:18:45.000]  聖經其實還有第二句
[00:18:45.000 --> 00:18:48.000]  下面那句是甚麼呢?
[00:18:48.000 --> 00:18:59.000]  「總要在言語、行為、信心、愛心和純潔或清潔上作信徒的榜樣」
[00:18:59.000 --> 00:19:00.000]  他清楚知道
[00:19:00.000 --> 00:19:02.000]  聖經告訴他
[00:19:02.000 --> 00:19:04.000]  人家無論尊重你或不尊重你
[00:19:04.000 --> 00:19:06.000]  那個不最重要
[00:19:06.000 --> 00:19:08.000]  最重要的是你自己
[00:19:08.000 --> 00:19:14.000]  是真的能夠在生活行為上活出那個榜樣
[00:19:14.000 --> 00:19:17.000]  那個就是真正的見證
[00:19:17.000 --> 00:19:21.000]  或許有人會覺得對你好像有些不信任
[00:19:21.000 --> 00:19:22.000]  但是不要緊
[00:19:22.000 --> 00:19:24.000]  重要的是你會知道
[00:19:24.000 --> 00:19:29.000]  真的知道去作榜樣
[00:19:29.000 --> 00:19:32.000]  我想回我們剛才說及的
[00:19:32.000 --> 00:19:34.000]  藤甲輝牧師、譚牧師
[00:19:34.000 --> 00:19:38.000]  在這麼多年來有機會聽他的講道
[00:19:38.000 --> 00:19:40.000]  留心他的生活
