
[00:00:00.000 --> 00:00:03.640]  我們再看回聖經詩73篇剛才讀的經文
[00:03:11.800 --> 00:03:14.240]  但因為知道有將來
[00:03:14.240 --> 00:03:17.520]  所以我們更加能夠積極地在今天生活
[00:03:18.080 --> 00:03:21.520]  而知道我們要著眼在哪個地方
[00:03:21.520 --> 00:03:24.880]  為什麼我們每天要靈修呢?
[00:03:24.880 --> 00:03:27.160]  不是因為教會定的規條
[00:03:27.160 --> 00:03:30.560]  而是因為你和我需要神
[00:03:30.560 --> 00:03:32.480]  每一天幫助我們
[00:03:32.480 --> 00:03:35.680]  引領我們走一條人生的旅程
[00:03:35.680 --> 00:03:39.560]  《詩篇》七十三篇是一段很寶貴的經文
[00:03:39.560 --> 00:03:42.880]  講到詩人如何體會人生很多不同的掙扎
[00:03:42.880 --> 00:03:45.160]  但他最終自己在找的
[00:03:45.400 --> 00:03:48.520]  是不斷地去貼近神
[00:03:48.520 --> 00:03:52.400]  大家先看七十三篇第一到第三節
[00:03:52.400 --> 00:03:56.800]  「神實在善待以色列
[00:03:56.800 --> 00:03:59.440]  善待那些內心清潔的人
[00:03:59.440 --> 00:04:02.600]  至於我 我的腳幾乎滑跌
[00:04:02.600 --> 00:04:04.680]  我險些跌倒
[00:04:04.680 --> 00:04:06.600]  我看見惡人興隆
[00:04:06.600 --> 00:04:09.400]  我就疾到狂傲的人」
[00:04:09.400 --> 00:04:12.440]  詩人很坦白地講出他裡面的掙扎
[00:04:12.560 --> 00:04:13.960]  面對這些惡人
[00:04:13.960 --> 00:04:16.600]  明明是很邪惡
[00:04:16.600 --> 00:04:19.520]  但竟然可以生活興隆
[00:04:19.520 --> 00:04:21.240]  可以賺很多錢
[00:04:21.240 --> 00:04:22.360]  可以很舒適
[00:04:22.360 --> 00:04:24.080]  沒有什麼災難
[00:04:24.080 --> 00:04:25.920]  很羨慕他們
[00:04:25.920 --> 00:04:27.800]  或者說很疾到他們
[00:04:27.800 --> 00:04:29.880]  甚至想學他們這樣
[00:04:29.880 --> 00:04:32.320]  為什麼他們可以得到這麼多好處
[00:04:32.320 --> 00:04:33.800]  而我這麼辛苦呢?
[00:04:33.800 --> 00:04:36.320]  在第二節詩人說
[00:04:36.320 --> 00:04:39.480]  「至於我 我的腳幾乎滑跌」
[00:04:39.480 --> 00:04:42.240]  想疾到他們的時候
[00:04:42.520 --> 00:04:43.280]  很危險
[00:04:43.280 --> 00:04:44.840]  差不多滑跌
[00:04:44.840 --> 00:04:46.360]  差不多跌倒
[00:04:46.360 --> 00:04:48.800]  一位我認識的弟兄
[00:04:48.800 --> 00:04:50.960]  他自己的行業
[00:04:50.960 --> 00:04:52.240]  他認識一些朋友
[00:04:52.240 --> 00:04:55.280]  他有很好的發展
[00:04:55.280 --> 00:04:57.600]  在這個過程當中
[00:04:57.600 --> 00:05:00.200]  他很羨慕他們有這麼好的成就
[00:05:00.200 --> 00:05:02.400]  因此自己拼命地工作
[00:05:02.400 --> 00:05:05.720]  加上他的家人在海外居住
[00:05:05.720 --> 00:05:06.720]  不在香港
[00:05:06.720 --> 00:05:10.360]  因此他整個人就投注在工作上
[00:05:10.640 --> 00:05:12.320]  放很多時間、很多心力
[00:05:12.320 --> 00:05:14.760]  但是人都會疲倦
[00:05:14.760 --> 00:05:18.080]  在他很疲倦、很沉悶的時間
[00:05:18.080 --> 00:05:20.240]  突然覺得很想有些刺激
[00:05:20.240 --> 00:05:23.040]  因此要找一些刺激
[00:05:23.040 --> 00:05:25.320]  大家可以想像
[00:05:25.320 --> 00:05:26.920]  在這種過程當中
[00:05:26.920 --> 00:05:28.720]  他跌入一些陷阱裡面
[00:05:28.720 --> 00:05:31.920]  而整個人的信仰就垮台
[00:05:31.920 --> 00:05:34.040]  有些時候
[00:05:34.040 --> 00:05:36.240]  你會在意識不到的情況之下
[00:05:36.240 --> 00:05:39.360]  突然發現自己踩在陷阱裡面
[00:05:40.360 --> 00:05:43.120]  我們不要以為我們都很成熟
[00:05:43.120 --> 00:05:44.440]  信徒主都這麼多年
[00:05:44.440 --> 00:05:46.680]  我們就免疫於這些試探
[00:05:46.680 --> 00:05:49.840]  包括牧師、包括傳讀人
[00:05:49.840 --> 00:05:52.680]  都有不同的試探在我們的眼前
[00:05:52.680 --> 00:05:55.040]  有些時候會不小心
[00:05:55.040 --> 00:05:56.920]  就險些滑跌
[00:05:56.920 --> 00:05:59.000]  而詩人就說出
[00:05:59.000 --> 00:06:01.200]  這是他自己很深刻的經歷
[00:06:01.200 --> 00:06:03.080]  而接著的聖經
[00:06:03.080 --> 00:06:04.360]  如果大家看下去的時候
[00:06:04.360 --> 00:06:06.560]  第四節到第十五節
[00:06:06.880 --> 00:06:09.800]  就說到他如何講述那些惡人
[00:06:09.800 --> 00:06:11.040]  如何得勢
[00:06:11.040 --> 00:06:13.680]  他們如何可以無災無難
[00:06:13.680 --> 00:06:15.960]  能夠風生水起
[00:06:15.960 --> 00:06:17.160]  我們中國人所說
[00:06:17.160 --> 00:06:20.160]  但是到了第十三節的時候
[00:06:20.160 --> 00:06:23.000]  詩人說出他自己其實也有些灰心
[00:06:23.000 --> 00:06:24.800]  大家看看第十三節
[00:06:24.800 --> 00:06:29.760]  「我謹守我心順潔實在桃源
[00:06:29.760 --> 00:06:33.680]  我洗手表明清白也是枉然」
[00:06:34.640 --> 00:06:36.960]  那麼順潔有什麼價值呢?
[00:06:36.960 --> 00:06:39.960]  有多少所謂利益呢?
[00:06:39.960 --> 00:06:42.000]  開始想放棄
[00:06:42.000 --> 00:06:44.200]  他承認他內心有掙扎
[00:06:44.200 --> 00:06:47.360]  正在思考是否要放棄行善
[00:06:47.360 --> 00:06:50.080]  然後到了第十五、十六節
[00:06:50.080 --> 00:06:51.720]  再說出他的掙扎
[00:06:51.720 --> 00:06:55.760]  「如果我心裡說我要說這樣的話」
[00:06:55.760 --> 00:06:57.120]  是什麼話呢?
[00:06:57.120 --> 00:06:59.000]  是上面第十一節所說
[00:06:59.000 --> 00:07:00.520]  這些惡人說
[00:07:00.520 --> 00:07:02.480]  「神怎會曉得
[00:07:02.480 --> 00:07:04.600]  至高者有知識嗎?
[00:07:05.600 --> 00:07:09.640]  很想接受他們的思想
[00:07:09.640 --> 00:07:12.000]  就是神不會計較這些
[00:07:12.000 --> 00:07:13.600]  神不會理會我們
[00:07:13.600 --> 00:07:15.680]  祂也不知道我們在做什麼
[00:07:15.680 --> 00:07:18.040]  有一個這樣的試探
[00:07:18.040 --> 00:07:21.000]  去按他們的思想來行事
[00:07:21.000 --> 00:07:23.800]  然後第十五節第二句
[00:07:23.800 --> 00:07:29.160]  「我就是對你這一代的忠而屢不忠了」
[00:07:29.160 --> 00:07:31.320]  如果自己這樣做
[00:07:31.320 --> 00:07:33.680]  就不再是屬神的子民了
[00:07:34.000 --> 00:07:38.200]  也不再能夠和弟兄姊妹之間保持一個關係
[00:07:38.200 --> 00:07:41.960]  自己的離開會破壞和弟兄姊妹的關係
[00:07:41.960 --> 00:07:44.960]  對神的子民不忠
[00:07:44.960 --> 00:07:46.440]  一會兒你會發覺
[00:07:46.440 --> 00:07:49.600]  此人很坦誠地說出他內心有很多掙扎
[00:07:49.600 --> 00:07:51.000]  怎麼辦呢?
[00:07:51.000 --> 00:07:54.360]  如何能夠面對自己這些情況呢?
[00:07:54.360 --> 00:07:58.000]  轉捩點就是接下來的第十七節
[00:07:58.000 --> 00:08:01.000]  第十七節我請大家一起讀
[00:08:01.520 --> 00:08:04.800]  「直到我進了神的聖所
[00:08:04.800 --> 00:08:07.760]  才明白他們的結果」
[00:08:07.760 --> 00:08:11.200]  直到他來到神的聖所
[00:08:11.200 --> 00:08:13.200]  進入了神的聖所
[00:08:13.200 --> 00:08:15.280]  他就明白了
[00:08:15.280 --> 00:08:16.720]  來到神的面前
[00:08:16.720 --> 00:08:19.320]  突然間天亮了
[00:08:19.320 --> 00:08:22.800]  明白了聖所是什麼地方
[00:08:22.800 --> 00:08:26.040]  聖所是聽神說話的地方
[00:08:26.040 --> 00:08:28.280]  是去念頌
[00:08:28.280 --> 00:08:31.840]  去思想去明白神說話的地方
[00:08:31.840 --> 00:08:35.000]  當他去到神的聖所的時候
[00:08:35.000 --> 00:08:38.440]  突然間心思意念就轉變了
[00:08:38.440 --> 00:08:40.960]  不再是過往的那樣想了
[00:08:40.960 --> 00:08:42.760]  是從一個永恆的角度
[00:08:42.760 --> 00:08:45.280]  一個新的角度去想事情
[00:08:45.280 --> 00:08:48.480]  因為他明白事情的終局
[00:08:48.480 --> 00:08:50.320]  最終會是怎樣的
[00:08:50.320 --> 00:08:52.640]  一去到神的聖所的時候
[00:08:52.640 --> 00:08:54.280]  你看回第十七節
[00:08:54.280 --> 00:08:57.720]  「才明白他們的結局」
[00:08:58.320 --> 00:09:01.520]  知道最終這些人的結局是怎樣
[00:09:01.520 --> 00:09:05.840]  突然間不再從現世的眼光去看事情
[00:09:05.840 --> 00:09:07.960]  各位弟兄姊妹
[00:09:07.960 --> 00:09:10.120]  你的聖所在哪裡
[00:09:10.120 --> 00:09:14.520]  你怎樣進入你的聖所
[00:09:14.520 --> 00:09:17.520]  其實任何時間
[00:09:17.520 --> 00:09:20.080]  當你小心去聆聽
[00:09:20.080 --> 00:09:22.880]  小心去讀神的話的時候
[00:09:22.880 --> 00:09:24.400]  在那個時候
[00:09:24.400 --> 00:09:27.240]  你留意聖靈對你的指教
[00:09:27.600 --> 00:09:28.800]  那個地方
[00:09:28.800 --> 00:09:29.960]  那個時間
[00:09:29.960 --> 00:09:31.480]  就是聖所
[00:09:31.480 --> 00:09:34.200]  當你將整個心思
[00:09:34.200 --> 00:09:36.200]  集中在神的話上面
[00:09:36.200 --> 00:09:38.840]  你留意聖靈對你的指教
[00:09:38.840 --> 00:09:39.840]  在那個時候
[00:09:39.840 --> 00:09:42.120]  你就進入了聖所
[00:09:42.120 --> 00:09:44.800]  我的聖所在哪裡
[00:09:44.800 --> 00:09:48.320]  我自己早上有一個特別的地方
[00:09:48.320 --> 00:09:51.240]  那個位置我家人不會坐的
[00:09:51.240 --> 00:09:54.120]  每天早上我會去一個地方
[00:09:54.120 --> 00:09:55.400]  那裡有梳化椅
[00:09:55.400 --> 00:09:57.400]  在窗口旁邊
[00:09:57.600 --> 00:09:59.320]  每天早上我打開一點窗
[00:09:59.320 --> 00:10:01.120]  有些清新的空氣
[00:10:01.120 --> 00:10:02.920]  有足夠的光線
[00:10:02.920 --> 00:10:04.920]  我就在那裡讀聖經
[00:10:04.920 --> 00:10:08.360]  我拿著一本中英文的聖經
[00:10:08.360 --> 00:10:10.360]  一本筆記
[00:10:10.360 --> 00:10:11.640]  我就坐在那裡
[00:10:11.640 --> 00:10:15.680]  那個就是我每天早上的聖所
[00:10:15.680 --> 00:10:17.400]  各位弟兄姊妹
[00:10:17.400 --> 00:10:19.000]  你有你的聖所
[00:10:19.000 --> 00:10:20.400]  你記住
[00:10:20.400 --> 00:10:23.280]  當你進入神的聖所的時候
[00:10:23.280 --> 00:10:25.480]  你就明白過來
[00:10:25.480 --> 00:10:28.440]  你就能夠從一個更加熟悉的
[00:10:28.440 --> 00:10:29.640]  永恆的眼光
[00:10:29.640 --> 00:10:31.640]  看萬事萬物
[00:10:31.640 --> 00:10:33.720]  你再看看第十八節
[00:10:33.720 --> 00:10:37.400]  在第十八到二十節
[00:10:37.400 --> 00:10:38.360]  詩人就說出
[00:10:38.360 --> 00:10:39.800]  他明白了這些惡人
[00:10:39.800 --> 00:10:41.840]  最終他們的結局是怎樣
[00:10:41.840 --> 00:10:43.480]  或者我們看二十節
[00:10:43.480 --> 00:10:46.120]  「人誰醒了怎樣看夢
[00:10:46.120 --> 00:10:47.880]  主呀你誰醒了
[00:10:47.880 --> 00:10:50.040]  也要怎樣也要照樣
[00:10:50.040 --> 00:10:51.720]  興看他們」
[00:10:51.720 --> 00:10:52.080]  沒錯
[00:10:52.080 --> 00:10:53.960]  今天他們很風光
[00:10:53.960 --> 00:10:54.880]  很榮耀
[00:10:54.880 --> 00:10:56.480]  很多人欣賞他們
[00:10:56.480 --> 00:10:58.480]  但是是短暫的
[00:10:58.480 --> 00:11:02.680]  最終他們好像一個人的夢境
[00:11:02.680 --> 00:11:04.040]  你做夢
[00:11:04.040 --> 00:11:05.520]  早上起床的時候
[00:11:05.520 --> 00:11:06.880]  有一個什麼夢
[00:11:06.880 --> 00:11:08.320]  稍微記一記它
[00:11:08.320 --> 00:11:10.040]  不過很快就不以為是
[00:11:10.040 --> 00:11:11.200]  做夢而已
[00:11:11.200 --> 00:11:14.400]  神看這些惡人
[00:11:14.400 --> 00:11:17.640]  雖然他短時間會很光彩
[00:11:17.640 --> 00:11:21.400]  但是神看他們好像一些夢境
[00:11:21.400 --> 00:11:23.200]  很輕視他們
[00:11:23.200 --> 00:11:24.440]  甚至之前所說
[00:11:24.440 --> 00:11:27.120]  他們要經歷滅亡
[00:11:27.120 --> 00:11:29.000]  那種真正的榮耀
[00:11:29.000 --> 00:11:30.960]  不會是長久的
[00:11:30.960 --> 00:11:33.240]  直至到人安靜在神面前的時候
[00:11:33.240 --> 00:11:36.680]  看見事情的真正終局
[00:11:36.680 --> 00:11:38.800]  另一方面也看見自己是怎樣的
[00:11:38.800 --> 00:11:40.000]  認識了自己
[00:11:40.000 --> 00:11:42.680]  在下二十一、二十二節
[00:11:42.680 --> 00:11:44.400]  「我心中酸苦
[00:11:44.400 --> 00:11:47.360]  我肺腑刺痛的時候
[00:11:47.360 --> 00:11:49.880]  我是愚昧無知的
[00:11:49.880 --> 00:11:54.200]  我在你面前就像畜類一般
[00:11:54.200 --> 00:11:57.120]  突然間對自己有一個深刻的認識
[00:11:57.120 --> 00:11:59.240]  原來我是這麼愚蠢的
[00:11:59.240 --> 00:12:01.880]  這樣想事情也有的
[00:12:01.880 --> 00:12:03.720]  這麼無知的
[00:12:03.720 --> 00:12:05.760]  各位電影姊妹
[00:12:05.760 --> 00:12:09.680]  我們有很多盲點
[00:12:09.680 --> 00:12:11.560]  你和我都有
[00:12:11.560 --> 00:12:13.120]  有一位目者跟我說
[00:12:13.120 --> 00:12:17.240]  他說那段時間突然發現自己很累
[00:12:17.240 --> 00:12:20.240]  就決定要請假期
[00:12:20.240 --> 00:12:22.000]  當他跟同工提出
[00:12:22.000 --> 00:12:24.520]  要請假期特別休息
[00:12:24.520 --> 00:12:25.880]  同工就說
[00:12:25.880 --> 00:12:28.920]  「我們早就覺得你要休息了」
[00:12:28.920 --> 00:12:30.200]  他說「是嗎?」
[00:12:30.200 --> 00:12:30.840]  「你不知道嗎?」
[00:12:30.840 --> 00:12:34.240]  「每個人都看見你整個面容都不同了」
[00:12:34.240 --> 00:12:36.200]  「不過又不敢跟你說」
[00:12:36.200 --> 00:12:36.960]  他說「是嗎?」
[00:12:36.960 --> 00:12:37.600]  「你們每個人都知道」
[00:12:37.600 --> 00:12:41.000]  「但我自己不知道」
[00:12:41.000 --> 00:12:41.800]  很多事情
[00:12:41.800 --> 00:12:43.360]  人的盲點
[00:12:43.360 --> 00:12:48.800]  是讓我們很容易忘記自己真實的處境
[00:12:48.800 --> 00:12:52.080]  有時候不察覺自己有某些地方
[00:12:52.080 --> 00:12:56.960]  有些虛假、虛偽
[00:12:56.960 --> 00:12:58.920]  有時候不察覺自己內心
[00:12:58.920 --> 00:13:03.120]  原來對某個人有些疾度
[00:13:03.120 --> 00:13:08.000]  有時候可能不知道自己為什麼這麼多埋怨
[00:13:08.000 --> 00:13:09.400]  一真正安靜的時候
[00:13:09.400 --> 00:13:10.600]  突然間明白
[00:13:10.600 --> 00:13:12.560]  原來自己內心裏面
[00:13:12.560 --> 00:13:14.720]  為什麼這麼多時候埋怨呢?
[00:13:14.720 --> 00:13:20.040]  是因為對將來有一種擔憂
[00:13:20.040 --> 00:13:22.400]  又或者自己再看的時候發覺
[00:13:22.400 --> 00:13:24.800]  原來這些埋怨的背後
[00:13:24.800 --> 00:13:27.320]  是一種對神的不信
[00:13:27.320 --> 00:13:29.080]  不相信神會保守著
[00:13:29.080 --> 00:13:30.360]  會供應你
[00:13:30.360 --> 00:13:33.280]  所謂內心很多對神的埋怨
[00:13:33.280 --> 00:13:34.440]  但這些情況
[00:13:34.440 --> 00:13:36.400]  有時候很多人都看見
[00:13:36.400 --> 00:13:38.880]  但自己看不見
[00:13:38.880 --> 00:13:41.240]  各位看影片的朋友一定記得
[00:13:41.240 --> 00:13:44.000]  聖經提到兩人的離間
[00:13:44.000 --> 00:13:46.360]  在白羅書第四章十二節說
[00:13:46.360 --> 00:13:49.160]  兩人的離間是什麼?
[00:13:49.160 --> 00:13:50.680]  神的話
[00:13:50.680 --> 00:13:52.960]  神的話好像兩人的離間
[00:13:52.960 --> 00:13:56.520]  比兩人的離間更快
[00:13:56.520 --> 00:14:00.280]  兩人的離間能夠將人心中的思念
[00:14:00.280 --> 00:14:04.160]  和其中的主意都分辨明白
[00:14:04.160 --> 00:14:06.160]  你內心的心思情況是怎樣
[00:14:06.160 --> 00:14:07.640]  甚至自己都不知道
[00:14:07.640 --> 00:14:09.680]  但在神的話的面前
[00:14:09.680 --> 00:14:11.240]  好像一把離間
[00:14:11.240 --> 00:14:13.960]  將當中的心思實況
[00:14:13.960 --> 00:14:16.640]  很清楚地辨明出來
[00:14:16.640 --> 00:14:18.000]  讓你能夠很清楚地知道
[00:14:18.000 --> 00:14:21.080]  自己內心一些模糊的心思情感
[00:14:21.080 --> 00:14:23.440]  原來是這樣的
[00:14:23.440 --> 00:14:26.200]  整個說話能夠幫助我們清楚分辨
[00:14:26.200 --> 00:14:27.880]  光明和黑暗
[00:14:27.880 --> 00:14:30.040]  真的能夠知道什麼是善
[00:14:30.040 --> 00:14:32.160]  什麼是惡
[00:14:32.160 --> 00:14:34.640]  我和大家分享一下我自己一個經歷
[00:14:34.640 --> 00:14:39.040]  就是很多人不知道我做手術的時候的情況
[00:14:39.040 --> 00:14:40.960]  有一件事我很少提的
[00:14:40.960 --> 00:14:42.720]  就是手術出來之後
[00:14:42.720 --> 00:14:44.280]  在ICU病房
[00:14:44.280 --> 00:14:47.640]  加護病房差不多五六天
[00:14:47.640 --> 00:14:50.280]  每天早上有一個例行公事
[00:14:50.280 --> 00:14:51.400]  有點害怕的
[00:14:51.400 --> 00:14:52.520]  什麼公事呢?
[00:14:52.520 --> 00:14:56.120]  大約很早五點六點鐘
[00:14:56.120 --> 00:14:58.680]  我自己心裡面就說笑
[00:14:58.680 --> 00:15:00.880]  我叫它做機械獸
[00:15:00.880 --> 00:15:02.600]  有一部機械獸
[00:15:02.600 --> 00:15:05.040]  就會走到我床邊
[00:15:05.040 --> 00:15:05.880]  五點六點
[00:15:05.880 --> 00:15:08.000]  你不知道知不知道是什麼
[00:15:08.000 --> 00:15:12.120]  就是那些流動照肺機
[00:15:12.120 --> 00:15:14.480]  一個小小的機器
[00:15:14.480 --> 00:15:16.480]  有人推動著
[00:15:16.480 --> 00:15:19.040]  來到我們的ICU病房
[00:15:19.040 --> 00:15:23.920]  然後有護士將一塊很冰冷的鐵板放在我背上
[00:15:23.920 --> 00:15:26.440]  然後那個流動照肺機
[00:15:26.440 --> 00:15:28.000]  有一隻長臂
[00:15:28.000 --> 00:15:29.200]  就會將鏡子
[00:15:29.200 --> 00:15:29.960]  噠噠噠噠噠噠噠
[00:15:29.960 --> 00:15:31.960]  這樣照到在我胸前
[00:15:31.960 --> 00:15:33.440]  然後大家退開
[00:15:33.440 --> 00:15:37.080]  即刻照一幅X-ray
[00:15:37.080 --> 00:15:39.760]  照心肺
[00:15:39.760 --> 00:15:43.600]  加護病房差不多每個人都要被它照一照
[00:15:43.600 --> 00:15:44.360]  在高峰期
[00:15:44.360 --> 00:15:47.040]  我每天起碼照四次
[00:15:47.040 --> 00:15:49.960]  一直看著裡面的發展情況
[00:15:49.960 --> 00:15:51.280]  但是每天早上起床
[00:15:51.280 --> 00:15:53.200]  聽見那個車的聲音
[00:15:53.200 --> 00:15:54.760]  那個機械獸的聲音
[00:15:54.760 --> 00:15:58.720]  我知道是照肺機
[00:15:58.720 --> 00:16:01.800]  來到自己面前的時候覺得很煩
[00:16:01.800 --> 00:16:03.160]  但是心想
[00:16:03.160 --> 00:16:04.600]  煩?
[00:16:04.600 --> 00:16:07.040]  你需要
[00:16:07.040 --> 00:16:09.400]  如果不照清楚你的心肺情況
[00:16:09.400 --> 00:16:11.960]  醫生不知道怎樣再處理你
[00:16:11.960 --> 00:16:15.680]  有一次照的時候知道我裡面肺積水
[00:16:15.680 --> 00:16:18.840]  醫生立刻再處理我
[00:16:18.840 --> 00:16:19.840]  有時候你覺得
[00:16:19.840 --> 00:16:22.280]  被人照一照
[00:16:22.280 --> 00:16:23.720]  什麼都被他看光
[00:16:23.720 --> 00:16:25.400]  很不安樂
[00:16:25.400 --> 00:16:27.440]  很不好意思
[00:16:27.440 --> 00:16:28.080]  各位頂尖
[00:16:28.080 --> 00:16:29.160]  在神面前
[00:16:29.160 --> 00:16:31.920]  你不怕被神照耀
[00:16:31.920 --> 00:16:34.560]  讓祂的話照耀你的內心
[00:16:34.560 --> 00:16:36.920]  將那些黑暗呈現出來
[00:16:36.920 --> 00:16:38.920]  以致你會去認罪祈禱
[00:16:38.920 --> 00:16:41.680]  求神清理那些污穢
[00:16:41.680 --> 00:16:44.080]  你就有福了
[00:16:44.080 --> 00:16:47.320]  如果我不知道肺積水
[00:16:47.320 --> 00:16:49.480]  一直積的時候
[00:16:49.480 --> 00:16:52.600]  我就很危險
[00:16:52.600 --> 00:16:53.560]  聖經裡面說到
[00:16:53.560 --> 00:16:54.480]  一位詩人
[00:16:54.480 --> 00:16:56.160]  當他在神面前的時候
[00:16:56.160 --> 00:16:57.400]  神的聖言
[00:16:57.400 --> 00:17:00.040]  神的聖靈的光照
[00:17:00.040 --> 00:17:03.000]  他就清楚知道自己的情況
[00:17:03.000 --> 00:17:04.920]  他說我愚昧無知
[00:17:04.920 --> 00:17:08.360]  在祢的面前好像畜類一樣
[00:17:08.360 --> 00:17:11.680]  因此轉捩點就是來到神的面前
[00:17:11.680 --> 00:17:14.280]  整個生命開始改變
[00:17:14.280 --> 00:17:15.680]  但這種改變
[00:17:15.680 --> 00:17:18.560]  最終帶來一個重要的方向就是
[00:17:18.560 --> 00:17:21.080]  每一天去親近神
[00:17:21.080 --> 00:17:23.360]  是極其重要的
[00:17:23.360 --> 00:17:26.680]  大家看第23節
[00:17:26.680 --> 00:17:29.480]  我請大家一起讀出23節
[00:17:29.480 --> 00:17:33.240]  「但是我仍常與祢同在
[00:17:33.240 --> 00:17:36.520]  祢緊握著我的右手」
[00:17:36.520 --> 00:17:39.240]  沒錯 認識到自己的軟弱
[00:17:39.240 --> 00:17:41.040]  沒錯 明白這個世界
[00:17:41.040 --> 00:17:44.680]  有很多像是非顛倒的事情
[00:17:44.680 --> 00:17:45.880]  但無論如何
[00:17:45.880 --> 00:17:48.800]  我不會放棄自己
[00:17:48.800 --> 00:17:53.480]  我不會讓自己不去接近神
[00:17:53.480 --> 00:17:54.560]  因此詩人就說
[00:17:54.560 --> 00:17:57.880]  「我仍常與祢同在」
