
[00:00:00.000 --> 00:00:04.860]  很多時候我跑步早上都會看到日出
[00:05:21.740 --> 00:05:24.700]  成為一對放在讀者的庚前
[00:05:24.700 --> 00:05:26.180]  三章三十五節
[00:05:26.180 --> 00:05:27.140]  父愛子
[00:05:27.140 --> 00:05:29.420]  以將萬有交在他手裡
[00:05:29.420 --> 00:05:32.020]  或者我今天在這段也說了
[00:05:32.020 --> 00:05:33.980]  在五章十九節也可以說
[00:05:33.980 --> 00:05:35.340]  「我實在在蓋掃你門」
[00:05:35.340 --> 00:05:37.060]  「只憑著自己不能做什麼」
[00:05:37.060 --> 00:05:39.980]  「唯有看見父所做的 子才能做」
[00:05:39.980 --> 00:05:42.940]  「父所做的事 子也照樣做」
[00:05:42.940 --> 00:05:44.780]  還有五章二十二、二十三節
[00:05:44.780 --> 00:05:45.740]  五章二十六節
[00:05:45.740 --> 00:05:47.420]  十四章十三節等等
[00:05:47.420 --> 00:05:50.500]  父和子是分不開的
[00:05:50.500 --> 00:05:55.700]  在《仰弘福音》的經文當中
[00:05:55.700 --> 00:05:57.540]  在當中我們會看到
[00:05:57.540 --> 00:05:59.540]  如果父得榮耀
[00:05:59.540 --> 00:06:00.980]  子也會得榮耀
[00:06:00.980 --> 00:06:02.540]  子得著榮耀的時候
[00:06:02.540 --> 00:06:04.540]  父也會得榮耀
[00:06:04.540 --> 00:06:06.300]  作為兒子
[00:06:06.300 --> 00:06:07.740]  耶穌基督完成了
[00:06:07.740 --> 00:06:09.740]  父所託付給他的工作
[00:06:09.740 --> 00:06:11.060]  就是在十字架上
[00:06:11.060 --> 00:06:14.180]  十字架不單是一個受苦的記號
[00:06:14.180 --> 00:06:16.100]  並且是一個榮耀的記號
[00:06:16.100 --> 00:06:17.100]  下個主日
[00:06:17.100 --> 00:06:19.420]  我們會有三位受針者
[00:06:19.420 --> 00:06:20.940]  四位的過會者
[00:06:20.940 --> 00:06:22.060]  我們會看到
[00:06:22.060 --> 00:06:23.100]  神的榮耀
[00:06:23.100 --> 00:06:24.380]  神的工作
[00:06:26.860 --> 00:06:28.980]  耶穌在第三節也會說到
[00:06:28.980 --> 00:06:31.220]  這個榮耀
[00:06:31.220 --> 00:06:32.820]  耶穌基督釘十字架
[00:06:32.820 --> 00:06:34.380]  跟我們有什麼關係呢
[00:06:34.380 --> 00:06:36.620]  在第三節也會說到
[00:06:36.620 --> 00:06:40.060]  當耶穌基督釘十字架的時候
[00:06:40.060 --> 00:06:42.060]  很多人認出了
[00:06:42.060 --> 00:06:43.740]  有獨一的真神
[00:06:43.740 --> 00:06:45.020]  並且相信
[00:06:45.020 --> 00:06:47.020]  耶穌就是基督
[00:06:47.020 --> 00:06:49.900]  耶穌基督釘十字架
[00:06:49.900 --> 00:06:52.380]  就是讓我們這些
[00:06:52.380 --> 00:06:54.460]  原本在黑暗當中
[00:06:54.460 --> 00:06:57.060]  不可能認識上帝的人
[00:06:57.060 --> 00:06:59.060]  因著耶穌基督的救贖
[00:06:59.060 --> 00:07:00.780]  這個挽回制
[00:07:00.780 --> 00:07:03.060]  在《和馬書》三章23-26節
[00:07:03.060 --> 00:07:04.060]  這個挽回制
[00:07:04.060 --> 00:07:05.060]  因著祂的血
[00:07:05.060 --> 00:07:07.460]  我們就相信祂
[00:07:07.460 --> 00:07:08.460]  被稱為兒
[00:07:08.460 --> 00:07:11.460]  是耶穌基督讓我們認出
[00:07:11.460 --> 00:07:12.860]  有一個獨一真神
[00:07:12.860 --> 00:07:14.660]  並且藉著這個相信
[00:07:14.660 --> 00:07:16.660]  我們就回到《讓方》第十五章
[00:07:16.660 --> 00:07:18.260]  葡萄樹與之子
[00:07:18.260 --> 00:07:20.260]  常在他裡面
[00:07:20.260 --> 00:07:22.260]  他也常在我們裡面
[00:07:22.260 --> 00:07:23.860]  關係的建立
[00:07:23.860 --> 00:07:24.860]  關係的復和
[00:07:24.860 --> 00:07:26.860]  全因為是耶穌基督
[00:07:26.860 --> 00:07:30.260]  在這個五節經文當中
[00:07:30.260 --> 00:07:31.860]  頭五節讓我們知道
[00:07:31.860 --> 00:07:32.860]  耶穌基督
[00:07:32.860 --> 00:07:34.260]  滿有權柄
[00:07:34.260 --> 00:07:35.260]  掌管萬有
[00:07:35.260 --> 00:07:36.060]  但是
[00:07:36.060 --> 00:07:37.260]  不單止讓
[00:07:37.260 --> 00:07:40.060]  相信祂的人認識有獨一的真神
[00:07:40.060 --> 00:07:41.460]  並且經文說到
[00:07:41.460 --> 00:07:42.460]  他們會有
[00:07:42.460 --> 00:07:43.860]  永生
[00:07:43.860 --> 00:07:44.860]  Life
[00:07:44.860 --> 00:07:46.460]  這個很重要
[00:07:46.460 --> 00:07:48.460]  因為我們記得
[00:07:48.460 --> 00:07:51.460]  在最後的二十章兩節經文
[00:07:51.460 --> 00:07:54.060]  約翰作者總結了
[00:07:54.060 --> 00:07:56.060]  為什麼記載
[00:07:56.060 --> 00:07:58.460]  約翰福音這麼多個神蹟奇事
[00:07:58.460 --> 00:08:00.060]  但記載這些事
[00:08:00.060 --> 00:08:01.260]  是要讓他們知道
[00:08:01.260 --> 00:08:02.860]  耶穌是基督
[00:08:02.860 --> 00:08:04.460]  是神的兒子
[00:08:04.460 --> 00:08:05.860]  並且讓他們什麼
[00:08:05.860 --> 00:08:07.460]  因信了祂的名
[00:08:07.460 --> 00:08:09.660]  就可以得
[00:08:09.660 --> 00:08:11.060]  生命
[00:08:11.060 --> 00:08:12.060]  Life
[00:08:12.060 --> 00:08:13.660]  這個Life不是我們
[00:08:13.660 --> 00:08:15.660]  好像活生生的Life
[00:08:15.660 --> 00:08:16.860]  是屬靈上
[00:08:16.860 --> 00:08:18.660]  有一個屬靈的生命
[00:08:18.660 --> 00:08:19.860]  豐盛的生命
[00:08:19.860 --> 00:08:21.260]  永恆的生命
[00:08:21.260 --> 00:08:22.460]  耶穌基督是要
[00:08:22.460 --> 00:08:24.860]  將我們帶回天父那裡
[00:08:24.860 --> 00:08:26.260]  跟祂有關係
[00:08:26.260 --> 00:08:27.860]  認得出耶穌是基督
[00:08:27.860 --> 00:08:29.260]  並且在耶穌基督裡
[00:08:29.260 --> 00:08:30.860]  有生命
[00:08:30.860 --> 00:08:31.660]  是的
[00:08:31.660 --> 00:08:32.860]  這就是
[00:08:32.860 --> 00:08:34.860]  上帝的使命
[00:08:34.860 --> 00:08:36.060]  所以
[00:08:36.060 --> 00:08:37.860]  耶穌基督來到世上
[00:08:37.860 --> 00:08:39.460]  成就了
[00:08:39.460 --> 00:08:41.460]  天父的工作
[00:08:41.460 --> 00:08:42.660]  讓我們
[00:08:42.660 --> 00:08:43.860]  去相信祂
[00:08:43.860 --> 00:08:45.860]  去認識祂
[00:08:45.860 --> 00:08:48.860]  好,做一點點的應容
[00:08:48.860 --> 00:08:50.660]  今天是
[00:08:50.660 --> 00:08:52.260]  Palm Sunday
[00:08:52.260 --> 00:08:54.660]  或者叫做中之主日
[00:08:54.660 --> 00:08:56.060]  耶穌基督騎著
[00:08:56.060 --> 00:08:57.260]  盧驅子
[00:08:57.260 --> 00:08:58.460]  馬頭蜂第21章
[00:08:58.460 --> 00:09:00.260]  進入耶和華撒冷
[00:09:00.260 --> 00:09:02.460]  兩邊的人
[00:09:02.460 --> 00:09:03.260]  歡呼說
[00:09:03.260 --> 00:09:04.460]  和撒拿
[00:09:04.460 --> 00:09:05.460]  耶和華的名
[00:09:05.460 --> 00:09:06.460]  應當稱頌
[00:09:06.460 --> 00:09:07.660]  很多人
[00:09:07.660 --> 00:09:08.860]  歡呼
[00:09:08.860 --> 00:09:09.460]  歡迎
[00:09:09.460 --> 00:09:12.060]  好像敬拜
[00:09:12.060 --> 00:09:13.060]  這個
[00:09:13.060 --> 00:09:14.860]  騎著盧驅子
[00:09:14.860 --> 00:09:16.060]  謙謙和和的
[00:09:16.060 --> 00:09:18.060]  耶穌基督
[00:09:18.060 --> 00:09:19.060]  不過我們知道
[00:09:19.060 --> 00:09:21.060]  這批同樣的會眾
[00:09:21.060 --> 00:09:22.060]  幾天之後
[00:09:22.060 --> 00:09:23.060]  他們會說
[00:09:23.060 --> 00:09:24.060]  釘死他
[00:09:24.060 --> 00:09:26.060]  釘死他
[00:09:26.060 --> 00:09:27.060]  是的
[00:09:27.060 --> 00:09:28.060]  是同一批人
[00:09:28.060 --> 00:09:30.060]  是的
[00:09:30.060 --> 00:09:32.060]  耶穌基督來到世上
[00:09:32.060 --> 00:09:33.660]  祂要去
[00:09:33.660 --> 00:09:34.660]  成全
[00:09:34.660 --> 00:09:35.660]  完成
[00:09:35.660 --> 00:09:37.660]  天父的心意
[00:09:37.660 --> 00:09:39.060]  第四節那裡說
[00:09:39.060 --> 00:09:40.460]  我來到是要
[00:09:40.460 --> 00:09:41.660]  完成
[00:09:41.660 --> 00:09:43.060]  成全
[00:09:43.060 --> 00:09:44.460]  天父的事
[00:09:44.460 --> 00:09:46.060]  Telios這個字
[00:09:46.060 --> 00:09:48.060]  是用一個經濟的
[00:09:48.060 --> 00:09:50.060]  好像一個運動比賽
[00:09:50.060 --> 00:09:52.060]  他要跑到終點
[00:09:52.060 --> 00:09:55.060]  就完成了天父所託付給他的工作
[00:09:55.060 --> 00:09:57.060]  其實天父託付給你
[00:09:57.060 --> 00:09:59.060]  和我有不同工作的弟兄姊妹
[00:09:59.060 --> 00:10:01.060]  不單止在教會有聖供
[00:10:01.060 --> 00:10:02.060]  我們
[00:10:02.060 --> 00:10:04.060]  譬如說
[00:10:04.060 --> 00:10:07.060]  有些弟兄姊妹可能要照顧年老的傷親
[00:10:07.060 --> 00:10:08.060]  是不是
[00:10:08.060 --> 00:10:10.060]  有些可能要養育
[00:10:10.060 --> 00:10:12.060]  反叛的兒女
[00:10:12.060 --> 00:10:13.060]  是不是
[00:10:13.060 --> 00:10:14.060]  有些可能要面對
[00:10:14.060 --> 00:10:17.060]  生命不同的個人的考驗
[00:10:17.060 --> 00:10:18.060]  可能身體有軟弱
[00:10:18.060 --> 00:10:20.060]  要跑這段路程
[00:10:20.060 --> 00:10:22.060]  每天都有挑戰
[00:10:22.060 --> 00:10:23.060]  有困難
[00:10:23.060 --> 00:10:24.060]  不過
[00:10:24.060 --> 00:10:25.060]  耶穌基督
[00:10:25.060 --> 00:10:26.060]  完成
[00:10:26.060 --> 00:10:27.060]  將會完成
[00:10:27.060 --> 00:10:28.060]  祂說
[00:10:28.060 --> 00:10:29.060]  祂要
[00:10:29.060 --> 00:10:31.060]  很決心地去立志
[00:10:31.060 --> 00:10:32.060]  完成
[00:10:32.060 --> 00:10:33.060]  成就
[00:10:33.060 --> 00:10:36.060]  天父所託付給他的事
[00:10:36.060 --> 00:10:38.060]  這個就讓我感到
[00:10:38.060 --> 00:10:40.060]  我最近看了一篇文章
[00:10:40.060 --> 00:10:41.060]  Tough and Tender
[00:10:41.060 --> 00:10:43.060]  它說一個牧者
[00:10:43.060 --> 00:10:45.060]  應該怎樣去到
[00:10:45.060 --> 00:10:47.060]  牧養羊群
[00:10:47.060 --> 00:10:48.060]  怎樣去到牧養羊群
[00:10:48.060 --> 00:10:51.060]  更加怎樣去跟從一個大牧羊人
[00:10:51.060 --> 00:10:53.060]  它說到
[00:10:53.060 --> 00:10:54.060]  很簡單的一篇文章
[00:10:54.060 --> 00:10:55.060]  這篇文章說到
[00:10:55.060 --> 00:10:56.060]  很多人以為
[00:10:56.060 --> 00:10:57.060]  譬如
[00:10:57.060 --> 00:10:58.060]  楊牧師
[00:10:58.060 --> 00:10:59.060]  你最需要什麼
[00:10:59.060 --> 00:11:01.060]  去帶領著柴灣堂
[00:11:01.060 --> 00:11:02.060]  很多人以為
[00:11:02.060 --> 00:11:04.060]  領導才能
[00:11:04.060 --> 00:11:07.060]  或者有很多的輔導技巧
[00:11:07.060 --> 00:11:10.060]  又或者很多的管理的知識
[00:11:10.060 --> 00:11:12.060]  這些不是不重要
[00:11:12.060 --> 00:11:14.060]  不過這篇文章重要的說到
[00:11:14.060 --> 00:11:16.060]  是 Character
[00:11:16.060 --> 00:11:18.060]  品格
[00:11:18.060 --> 00:11:20.060]  我相信大家都明白
[00:11:20.060 --> 00:11:21.060]  Integrity
[00:11:21.060 --> 00:11:22.060]  誠信
[00:11:22.060 --> 00:11:25.060]  這些比一切更加重要
[00:11:25.060 --> 00:11:26.060]  耶穌基督
[00:11:26.060 --> 00:11:28.060]  祂只能夠完成
[00:11:28.060 --> 00:11:30.060]  祂面向十字架
[00:11:30.060 --> 00:11:32.060]  祂完成神所託付給祂的任務
[00:11:32.060 --> 00:11:35.060]  就因為祂知道祂是誰
[00:11:35.060 --> 00:11:38.060]  祂裡面有一個馴服的素質
[00:11:38.060 --> 00:11:39.060]  馴服
[00:11:39.060 --> 00:11:40.060]  堅忍的素質
[00:11:40.060 --> 00:11:42.060]  被人推在旁邊打
[00:11:42.060 --> 00:11:47.060]  祂願意去付出的素質
[00:11:47.060 --> 00:11:49.060]  這件事很值得我們去思考
[00:11:49.060 --> 00:11:52.060]  當神託付給我們的工作的時候
[00:11:52.060 --> 00:11:54.060]  剛才說了有很多的範疇
[00:11:54.060 --> 00:11:57.060]  我們會不會忠於主的託付
[00:11:57.060 --> 00:11:58.060]  裡面有的素質
[00:11:58.060 --> 00:12:02.060]  而去完成上帝所託付給我們的呢?
[00:12:02.060 --> 00:12:04.060]  求主幫助我們
[00:12:04.060 --> 00:12:08.060]  不單止耶穌基督在世
[00:12:08.060 --> 00:12:11.060]  祂的工作榮耀天父
[00:12:11.060 --> 00:12:13.060]  耶穌基督的圖文說
[00:12:13.060 --> 00:12:15.060]  分別為聖的信徒
[00:12:15.060 --> 00:12:17.060]  彰顯著神的榮耀
[00:12:17.060 --> 00:12:19.060]  分別為聖的信徒
[00:12:19.060 --> 00:12:21.060]  彰顯著上帝的榮耀
[00:12:21.060 --> 00:12:23.060]  在第六到第十九節
[00:12:23.060 --> 00:12:27.060]  耶穌繼續為身邊的門徒祈禱
[00:12:27.060 --> 00:12:29.060]  祈禱最主要是說
[00:12:29.060 --> 00:12:32.060]  祂知道這批門徒
[00:12:32.060 --> 00:12:35.060]  他們不是屬於世界的
[00:12:35.060 --> 00:12:39.060]  因為耶穌基督呼召他們離開世界
[00:12:39.060 --> 00:12:41.060]  但是他們在世界當中
[00:12:41.060 --> 00:12:43.060]  他們不屬於世界
[00:12:43.060 --> 00:12:45.060]  不過他們在世界當中
[00:12:45.060 --> 00:12:47.060]  而他們被耶穌基督所差遣
[00:12:47.060 --> 00:12:49.060]  進入了這個世界
[00:12:49.060 --> 00:12:54.060]  以致到耶穌基督會透過這些信徒的生命
[00:12:54.060 --> 00:12:57.060]  去彰顯著一個事情
[00:12:57.060 --> 00:12:58.060]  就是什麼呢?
[00:12:58.060 --> 00:13:03.060]  這些信徒就是在世而不屬世的信徒
[00:13:03.060 --> 00:13:05.060]  在世而不屬世的信徒
[00:13:05.060 --> 00:13:08.060]  或者可以說這些信徒是set apart
[00:13:08.060 --> 00:13:10.060]  分別出來的信徒
[00:13:10.060 --> 00:13:13.060]  這些信徒是有特質的
[00:13:13.060 --> 00:13:16.060]  為什麼這些信徒和我們
[00:13:16.060 --> 00:13:18.060]  和外面街外的人那麼不同呢?
[00:13:18.060 --> 00:13:20.060]  因為經文會說到
[00:13:20.060 --> 00:13:22.060]  他們有一個特質
[00:13:22.060 --> 00:13:24.060]  就是他們怎樣看神的話語
[00:13:24.060 --> 00:13:28.060]  或者神的話語在他們身上產生了什麼果效
[00:13:28.060 --> 00:13:30.060]  這些信徒是什麼呢?
[00:13:30.060 --> 00:13:33.060]  他們會遵守上帝的話
[00:13:33.060 --> 00:13:36.060]  他們會知道上帝的話
[00:13:36.060 --> 00:13:38.060]  他們會領受上帝的話
[00:13:38.060 --> 00:13:41.060]  並且他們會相信上帝的話
[00:13:41.060 --> 00:13:44.060]  這批在世而不屬世的信徒
[00:13:44.060 --> 00:13:47.060]  被耶穌基督所差遣進入這個世界的信徒
[00:13:47.060 --> 00:13:49.060]  是有這樣的特質的
[00:13:49.060 --> 00:13:53.060]  是有上帝的道在他們的生命當中
[00:13:53.060 --> 00:13:56.060]  而上帝的道產生著一些果效
[00:13:56.060 --> 00:13:59.060]  或者反過來說
[00:13:59.060 --> 00:14:02.060]  這些信徒是什麼呢?
[00:14:02.060 --> 00:14:05.060]  愛慕上帝話語的信徒
[00:14:05.060 --> 00:14:08.060]  很珍惜上帝話語的信徒
[00:14:08.060 --> 00:14:12.060]  以上帝的道為他們生命最高標準的信徒
[00:14:12.060 --> 00:14:14.060]  是這樣的
[00:14:14.060 --> 00:14:16.060]  分別出來的信徒
[00:14:16.060 --> 00:14:18.060]  是應該有這樣的特質的
[00:14:18.060 --> 00:14:22.060]  不過耶穌繼續說
[00:14:22.060 --> 00:14:24.060]  不單止這些信徒有特質
[00:14:24.060 --> 00:14:26.060]  耶穌向天父祈求
[00:14:26.060 --> 00:14:28.060]  求主保守他們
[00:14:28.060 --> 00:14:30.060]  保守他們什麼呢?
[00:14:30.060 --> 00:14:32.060]  保守他們的合一
[00:14:32.060 --> 00:14:35.060]  等下第三點會說多一點
[00:14:35.060 --> 00:14:37.060]  保守他們的合一
[00:14:37.060 --> 00:14:41.060]  並且保守他們的遠離那惡者
[00:14:41.060 --> 00:14:45.060]  合一是指
[00:14:45.060 --> 00:14:49.060]  上帝說的信徒的合一
[00:14:49.060 --> 00:14:52.060]  如同天父和兒子的關係
[00:14:52.060 --> 00:14:53.060]  這個合一
[00:14:53.060 --> 00:14:55.060]  也就是說很緊密的
[00:14:55.060 --> 00:14:56.060]  相親相愛的
[00:14:56.060 --> 00:14:57.060]  不可分離的
[00:14:57.060 --> 00:14:59.060]  這個關係
[00:14:59.060 --> 00:15:03.060]  上帝天父透過耶穌基督
[00:15:03.060 --> 00:15:04.060]  告訴門徒
[00:15:04.060 --> 00:15:06.060]  我的心意是什麼呢?
[00:15:06.060 --> 00:15:08.060]  就是他們要一
[00:15:08.060 --> 00:15:10.060]  Oneness
[00:15:10.060 --> 00:15:11.060]  一個一
[00:15:11.060 --> 00:15:12.060]  在一起
[00:15:12.060 --> 00:15:14.060]  屬於耶穌基督的
[00:15:14.060 --> 00:15:15.060]  愛慕上帝話語的
[00:15:15.060 --> 00:15:16.060]  你們走在一起
[00:15:16.060 --> 00:15:18.060]  遵從上帝話語的
[00:15:18.060 --> 00:15:20.060]  尊重上帝話語的
[00:15:20.060 --> 00:15:22.060]  一
[00:15:22.060 --> 00:15:25.060]  但為什麼又要求主
[00:15:25.060 --> 00:15:28.060]  耶穌說要保守他們的遠離那惡者呢?
[00:15:28.060 --> 00:15:30.060]  就因為撒旦的工作
[00:15:30.060 --> 00:15:32.060]  要破壞這個一
[00:15:32.060 --> 00:15:34.060]  明白嗎?
[00:15:34.060 --> 00:15:36.060]  撒旦其中一個工作
[00:15:36.060 --> 00:15:39.060]  不單止是個人在軟弱上
[00:15:39.060 --> 00:15:40.060]  試探跌倒
[00:15:40.060 --> 00:15:42.060]  撒旦在整個教會群體
[00:15:42.060 --> 00:15:45.060]  現在耶穌對著門徒
[00:15:45.060 --> 00:15:46.060]  十一個門徒說
[00:15:46.060 --> 00:15:48.060]  或者耶穌向著天父
[00:15:48.060 --> 00:15:49.060]  去祈禱的時候
[00:15:49.060 --> 00:15:50.060]  看到門徒說
[00:15:50.060 --> 00:15:52.060]  撒旦其中一個很重要的工作
[00:15:52.060 --> 00:15:56.060]  就是破壞教會信徒的一
[00:15:56.060 --> 00:16:00.060]  讓你們彼此相憎
[00:16:00.060 --> 00:16:02.060]  彼此仇恨
[00:16:02.060 --> 00:16:04.060]  彼此敵視
[00:16:04.060 --> 00:16:06.060]  在這個一當中
[00:16:06.060 --> 00:16:10.060]  耶穌會說到一個
[00:16:10.060 --> 00:16:13.060]  滅亡之子
[00:16:13.060 --> 00:16:15.060]  說的是猶大
[00:16:15.060 --> 00:16:17.060]  因為那個已經失落了
