
[00:00:00.000 --> 00:00:04.000]  今天早上我先有一個聲明
[00:06:36.000 --> 00:06:41.000]  但是祂有時候都走到歷史的前台裡面
[00:06:41.000 --> 00:06:45.000]  去干預整個人類歷史
[00:06:45.000 --> 00:06:47.000]  包括政治、經濟各樣的問題
[00:06:47.000 --> 00:06:49.000]  祂也會走到人類歷史的前台
[00:06:49.000 --> 00:06:53.000]  去干預人類歷史的政治、經濟、社會種種問題
[00:06:53.000 --> 00:06:56.000]  香港這幾年的衝擊就是
[00:06:56.000 --> 00:07:01.000]  不得不教會要思想我們信仰的公共空間的神學問題
[00:07:01.000 --> 00:07:07.000]  這幾年香港面對的衝擊導致我們要思想教會公共空間神學的問題
[00:07:07.000 --> 00:07:09.000]  這個不是我要講的主題
[00:07:09.000 --> 00:07:11.000]  這些是神學家要講的
[00:07:11.000 --> 00:07:13.000]  請你們去講專題
[00:07:13.000 --> 00:07:15.000]  這不是我要講的主題
[00:07:15.000 --> 00:07:18.000]  這是你們可以請教其他神學家的一些觀點
[00:07:18.000 --> 00:07:23.000]  我只是將這段40到45章的經段當中所描述的神
[00:07:23.000 --> 00:07:25.000]  擺列在各位的面前
[00:07:25.000 --> 00:07:30.000]  我只是將以賽亞書40到45章所陳述的神放在大家的面前
[00:07:30.000 --> 00:07:33.000]  原來神可以透過一位不信的君王
[00:07:33.000 --> 00:07:35.000]  且是拜偶像的
[00:07:35.000 --> 00:07:38.000]  來去成就祂自己拯救以色列的計劃
[00:07:38.000 --> 00:07:40.000]  是不是令我們驚奇呢
[00:07:40.000 --> 00:07:44.000]  神竟然能夠使用一個不信的甚至拜偶像的這樣的君王
[00:07:44.000 --> 00:07:46.000]  來成就對以色列的拯救
[00:07:46.000 --> 00:07:47.000]  是否令我們驚訝呢
[00:07:47.000 --> 00:07:49.000]  我這樣講的時候你就會問一問
[00:07:49.000 --> 00:07:51.000]  如果曾牧師不是一個信神的人
[00:07:51.000 --> 00:07:53.000]  是一個拜菩薩的人
[00:07:53.000 --> 00:07:55.000]  不過他今天走上來講道
[00:07:55.000 --> 00:07:57.000]  你接受得到嗎
[00:07:57.000 --> 00:08:00.000]  我順便問問如果曾牧師不是信主的
[00:08:00.000 --> 00:08:01.000]  而是拜菩薩的
[00:08:01.000 --> 00:08:04.000]  今天來到講台講道你能否接受
[00:08:04.000 --> 00:08:06.000]  事情就是這樣
[00:08:06.000 --> 00:08:08.000]  他興起
[00:08:08.000 --> 00:08:09.000]  經文很清楚
[00:08:09.000 --> 00:08:11.000]  他興起興起興起
[00:08:11.000 --> 00:08:13.000]  居老時作為他的牧人
[00:08:13.000 --> 00:08:15.000]  他更加說是牧人
[00:08:15.000 --> 00:08:16.000]  他是牧師
[00:08:16.000 --> 00:08:19.000]  這位不信的君王成為神牧師
[00:08:19.000 --> 00:08:22.000]  去解決一些以色列的百姓不可解決的問題
[00:08:22.000 --> 00:08:24.000]  神興起了這位不信的君王
[00:08:24.000 --> 00:08:28.000]  要興起他成為牧師來解決以色列百姓面對的問題
[00:08:28.000 --> 00:08:30.000]  這是一件不可思議的大事
[00:08:30.000 --> 00:08:32.000]  這是不可思議的大事
[00:08:32.000 --> 00:08:34.000]  當然我們今天讀這段經文的時候
[00:08:34.000 --> 00:08:36.000]  預言已經應驗了
[00:08:36.000 --> 00:08:40.000]  當然我們今天讀經文有關的預言已經應驗了
[00:08:40.000 --> 00:08:41.000]  過去了
[00:08:41.000 --> 00:08:42.000]  成為過去
[00:08:42.000 --> 00:08:44.000]  但是我們今天應用的時候
[00:08:44.000 --> 00:08:49.000]  我們重新看一下對我們有什麼啟發的作用
[00:08:49.000 --> 00:08:53.000]  今天我們重新應用看看對我們有什麼啟發的作用
[00:08:53.000 --> 00:08:54.000]  很多人指出
[00:08:54.000 --> 00:08:58.000]  幾乎所有任何先知比較起來
[00:08:58.000 --> 00:09:02.000]  以賽亞的神觀是很寬闊宏大的
[00:09:02.000 --> 00:09:04.000]  當比較的時候很多人都看到
[00:09:04.000 --> 00:09:07.000]  以賽亞先知的神觀是特別的廣闊宏大的
[00:09:07.000 --> 00:09:09.000]  他預言所描述的方式
[00:09:09.000 --> 00:09:13.000]  是將一個願景擺在我們面前
[00:09:13.000 --> 00:09:18.000]  去做一種前瞻性的遙望將來一件偉大的事發生
[00:09:18.000 --> 00:09:21.000]  他的預言方式是一個願景擺放在我們前面
[00:09:21.000 --> 00:09:25.000]  是前瞻性的看到將來遙遠的偉大的事情
[00:09:25.000 --> 00:09:27.000]  實在非常獨特的
[00:09:27.000 --> 00:09:28.000]  這是很獨特的
[00:09:28.000 --> 00:09:30.000]  所以基督徒不讀以賽亞書
[00:09:30.000 --> 00:09:32.000]  你真是你的大損失
[00:09:32.000 --> 00:09:34.000]  如果你不讀以賽亞書
[00:09:34.000 --> 00:09:35.000]  這是你的莫大損失
[00:09:35.000 --> 00:09:40.000]  希望我這次的講道提起全港教會有讀以賽亞書的熱潮
[00:09:40.000 --> 00:09:44.000]  希望這次講道能夠帶起整個香港教會讀以賽亞書的熱潮
[00:09:44.000 --> 00:09:47.000]  因為過去我們讀以賽亞書都是金句式
[00:09:47.000 --> 00:09:50.000]  這裡一句那一句來安慰我們自己
[00:09:50.000 --> 00:09:55.000]  但是沒有根據歷史處境來處理整個的大損失
[00:09:55.000 --> 00:09:57.000]  過去我們讀以賽亞書喜歡是金句式的
[00:09:57.000 --> 00:09:59.000]  這一句接一句成為自己的安慰
[00:09:59.000 --> 00:10:03.000]  沒有那個宏大的神觀的從中的了解
[00:10:03.000 --> 00:10:05.000]  我們看44章24到28節
[00:10:05.000 --> 00:10:08.000]  我們先看44章24到28節
[00:10:08.000 --> 00:10:10.000]  本段經文你見到清楚神以自己
[00:10:10.000 --> 00:10:12.000]  我來自稱的
[00:10:12.000 --> 00:10:14.000]  我做了什麼
[00:10:14.000 --> 00:10:15.000]  我成就了什麼
[00:10:15.000 --> 00:10:16.000]  我酬順了什麼
[00:10:16.000 --> 00:10:18.000]  我賜給你們什麼
[00:10:18.000 --> 00:10:21.000]  這段經文神常常以我來作為自稱
[00:10:21.000 --> 00:10:22.000]  我做了什麼成就了什麼
[00:10:22.000 --> 00:10:23.000]  我酬順了什麼
[00:10:23.000 --> 00:10:24.000]  我賜給你什麼
[00:10:24.000 --> 00:10:25.000]  他講到他自己
[00:10:25.000 --> 00:10:27.000]  我耶和華的救贖主
[00:10:27.000 --> 00:10:29.000]  是你們的聖者
[00:10:29.000 --> 00:10:30.000]  是不斷更生
[00:10:30.000 --> 00:10:32.000]  是沒有別的的了
[00:10:32.000 --> 00:10:34.000]  只有我一位獨特的
[00:10:34.000 --> 00:10:36.000]  我耶和華是你的救贖主
[00:10:36.000 --> 00:10:37.000]  我是以色列的聖者
[00:10:37.000 --> 00:10:38.000]  不斷的重生
[00:10:38.000 --> 00:10:39.000]  再沒有別的
[00:10:39.000 --> 00:10:40.000]  我就是神
[00:10:40.000 --> 00:10:43.000]  所以他在一個當時一個不順的世界裡面
[00:10:43.000 --> 00:10:46.000]  他見證神只是一位
[00:10:46.000 --> 00:10:51.000]  最終極關懷所有人類歷史的神
[00:10:51.000 --> 00:10:56.000]  要見證這位神是終極關懷人類歷史的這樣的一位神
[00:10:56.000 --> 00:10:59.000]  但是關鍵就是再沒有別神了
[00:10:59.000 --> 00:11:01.000]  關鍵是再沒有別的神
[00:11:01.000 --> 00:11:02.000]  不斷重複這樣講
[00:11:02.000 --> 00:11:04.000]  不斷的重複重複
[00:11:04.000 --> 00:11:08.000]  他這樣講是要直到我們自己真的掌握為止
[00:11:08.000 --> 00:11:11.000]  真的接受這個是唯一的真理
[00:11:11.000 --> 00:11:13.000]  要講到我們完全的掌握
[00:11:13.000 --> 00:11:15.000]  完全的接受這就是唯一的真理
[00:11:15.000 --> 00:11:17.000]  這個其實是合乎十誡的第一誡
[00:11:17.000 --> 00:11:20.000]  除了我以外不可有別的神
[00:11:20.000 --> 00:11:22.000]  這合乎了十誡第一條誡命
[00:11:22.000 --> 00:11:24.000]  除我以外不可以有別的神
[00:11:24.000 --> 00:11:29.000]  暗示以色列的神是世界上宇宙中唯一的主宰的神
[00:11:29.000 --> 00:11:34.000]  暗示以色列的神就是宇宙世界唯一主宰的那位真神
[00:11:34.000 --> 00:11:35.000]  我用一個不是很恰當
[00:11:35.000 --> 00:11:42.000]  不過又能夠真的解釋到神的特質的一個現代版的用詞
[00:11:42.000 --> 00:11:44.000]  我希望用一個可能不太恰當
[00:11:44.000 --> 00:11:47.000]  但能夠解釋神特製的一個現代用語
[00:11:47.000 --> 00:11:50.000]  現在很多產品很多衣服都說限量版
[00:11:50.000 --> 00:11:52.000]  現在很多產品、衣服
[00:11:52.000 --> 00:11:53.000]  Limited Edition
[00:11:53.000 --> 00:11:55.000]  說這是限量版
[00:11:55.000 --> 00:11:56.000]  什麼意思呢?
[00:11:56.000 --> 00:11:57.000]  就是你快點去買
[00:11:57.000 --> 00:11:58.000]  你不買就沒有了
[00:11:58.000 --> 00:11:59.000]  很珍貴的
[00:11:59.000 --> 00:12:00.000]  很少量的
[00:12:00.000 --> 00:12:03.000]  你擁有了你就是你的光榮了
[00:12:03.000 --> 00:12:06.000]  不把時間去買你就會錯過了
[00:12:06.000 --> 00:12:08.000]  你擁有了就是你的光榮了
[00:12:08.000 --> 00:12:09.000]  快去買
[00:12:09.000 --> 00:12:10.000]  但我告訴你
[00:12:10.000 --> 00:12:13.000]  神不是單單是限量版
[00:12:13.000 --> 00:12:15.000]  祂是唯一版
[00:12:15.000 --> 00:12:16.000]  我要告訴你
[00:12:16.000 --> 00:12:17.000]  神不單是限量版
[00:12:17.000 --> 00:12:19.000]  祂還是唯一版
[00:12:19.000 --> 00:12:21.000]  因為祂是獨一的真神
[00:12:21.000 --> 00:12:23.000]  祂是獨一的真神
[00:12:23.000 --> 00:12:24.000]  正因為如此
[00:12:24.000 --> 00:12:27.000]  世界上的人很難去接受基督教
[00:12:27.000 --> 00:12:28.000]  甚至批評基督教
[00:12:28.000 --> 00:12:31.000]  你們的神觀是霸權主義的
[00:12:31.000 --> 00:12:32.000]  正因為這樣
[00:12:32.000 --> 00:12:33.000]  有人很難接受
[00:12:33.000 --> 00:12:37.000]  也會嚴厲的批評基督教的神觀是霸權主義
[00:12:37.000 --> 00:12:39.000]  是一種排他性的
[00:12:39.000 --> 00:12:40.000]  沒有其他的
[00:12:40.000 --> 00:12:41.000]  只有我
[00:12:41.000 --> 00:12:44.000]  是不是真的很霸權呢?
[00:12:44.000 --> 00:12:45.000]  是完全排他
[00:12:45.000 --> 00:12:46.000]  唯我獨尊的
[00:12:46.000 --> 00:12:47.000]  是否很霸權呢?
[00:12:47.000 --> 00:12:49.000]  不接受這種宣稱
[00:12:49.000 --> 00:12:51.000]  有人不接受這種宣稱了
[00:12:51.000 --> 00:12:52.000]  因為太絕對了
[00:12:52.000 --> 00:12:53.000]  過於絕對
[00:12:53.000 --> 00:12:56.000]  尤其是在這個後現代的社會裏面
[00:12:56.000 --> 00:13:00.000]  人更加接受不到一個唯一版的上帝觀
[00:13:00.000 --> 00:13:02.000]  在後現代的社會當中
[00:13:02.000 --> 00:13:04.000]  人更加不能接受唯一版的上帝觀
[00:13:04.000 --> 00:13:05.000]  不過最可惜的是
[00:13:05.000 --> 00:13:07.000]  連基督教本身很多牧師傳道人
[00:13:07.000 --> 00:13:11.000]  學者都不相信這樣的宣稱
[00:13:11.000 --> 00:13:13.000]  而更可惜的就是基督教的牧者
[00:13:13.000 --> 00:13:18.000]  傳道人甚至學者也不接受這個唯一的宣稱
[00:13:18.000 --> 00:13:19.000]  用很多理論
[00:13:19.000 --> 00:13:22.000]  人的理論去補貼補貼補貼
[00:13:22.000 --> 00:13:25.000]  但是都是一粒一粒漏漏的神學
[00:13:25.000 --> 00:13:28.000]  他們用很多人的理論去修補修補
[00:13:28.000 --> 00:13:30.000]  但還是破破爛爛的一些理論
[00:13:30.000 --> 00:13:31.000]  我不是說這麼重要
[00:13:31.000 --> 00:13:32.000]  那些理論都有意義的
[00:13:32.000 --> 00:13:33.000]  我都研究的
[00:13:33.000 --> 00:13:35.000]  這些理論不是不重要
[00:13:35.000 --> 00:13:38.000]  但是你回到聖經你就要接受聖經的啟示
[00:13:38.000 --> 00:13:39.000]  神的啟示
[00:13:39.000 --> 00:13:40.000]  我就接受
[00:13:40.000 --> 00:13:41.000]  但回到聖經
[00:13:41.000 --> 00:13:43.000]  聖經就是神的啟示
[00:13:43.000 --> 00:13:44.000]  我就這樣接受
[00:13:44.000 --> 00:13:47.000]  這個解釋了港獨培靈經大會之所以能夠延續到今天
[00:13:47.000 --> 00:13:50.000]  因為我們是高舉聖經的一個運動
[00:13:50.000 --> 00:13:52.000]  培靈研經大會直到今天
[00:13:52.000 --> 00:13:56.000]  因為這個活動是高舉聖經的一個講座
[00:13:56.000 --> 00:13:59.000]  我們不分宗派不分各個信仰
[00:13:59.000 --> 00:14:00.000]  但我們聯合起來
[00:14:00.000 --> 00:14:04.000]  一同宣告這本聖經對我們今天的啟示
[00:14:04.000 --> 00:14:05.000]  我們不分宗派的
[00:14:05.000 --> 00:14:06.000]  我們就一同高舉聖經
[00:14:06.000 --> 00:14:08.000]  神對我們今天的啟示
[00:14:08.000 --> 00:14:11.000]  我們不理世界的人怎樣看我們
[00:14:11.000 --> 00:14:13.000]  我們不管世人怎樣看我們
[00:14:13.000 --> 00:14:14.000]  人可以貶
[00:14:14.000 --> 00:14:17.000]  人世界可以貶抑我們教會的存在
[00:14:17.000 --> 00:14:19.000]  世界可以看點教會的存在
[00:14:19.000 --> 00:14:24.000]  但我們教會應該自己很有自信地宣告
[00:14:24.000 --> 00:14:26.000]  我的神是唯一的神
[00:14:26.000 --> 00:14:28.000]  但教會應該自信地宣告
[00:14:28.000 --> 00:14:30.000]  我們的神就是唯一的神
[00:14:30.000 --> 00:14:35.000]  但記住我們的信仰不是迷信
[00:14:35.000 --> 00:14:39.000]  它有理性的根據作為基礎
[00:14:39.000 --> 00:14:43.000]  神學家說是一個合理的信仰
[00:14:43.000 --> 00:14:47.000]  因為是一個歷史的神
[00:14:47.000 --> 00:14:48.000]  Historical God
[00:14:48.000 --> 00:14:50.000]  Historical Jesus
[00:14:50.000 --> 00:14:51.000]  因為這是歷史的神
[00:14:51.000 --> 00:14:52.000]  歷史的耶穌
[00:14:52.000 --> 00:14:53.000]  祂開創歷史
[00:14:53.000 --> 00:14:55.000]  也推動歷史前進
[00:14:55.000 --> 00:14:56.000]  祂開創了歷史
[00:14:56.000 --> 00:14:57.000]  也推動歷史前進
[00:14:57.000 --> 00:14:59.000]  祂也改變了歷史的運轉
[00:14:59.000 --> 00:15:00.000]  也在改變歷史的運轉
[00:15:00.000 --> 00:15:03.000]  今天的經文就是記述這件事
[00:15:03.000 --> 00:15:06.000]  今天的經文記載了這方面的事情
[00:15:06.000 --> 00:15:09.000]  前天我已經介紹過居魯士是哪一位
[00:15:09.000 --> 00:15:12.000]  前天介紹了居魯士的出身
[00:15:12.000 --> 00:15:17.000]  他是波斯將來興起的一位君王
[00:15:17.000 --> 00:15:19.000]  他是將來波斯興起的君王
[00:15:19.000 --> 00:15:22.000]  奇怪的是他還沒有出生
[00:15:22.000 --> 00:15:23.000]  很奇怪的
[00:15:23.000 --> 00:15:24.000]  他還沒有出生
[00:15:24.000 --> 00:15:26.000]  還沒有存在這個世界裡面
[00:15:26.000 --> 00:15:27.000]  在這個世界還不存在
[00:15:27.000 --> 00:15:29.000]  上帝已經知道他的名字
[00:15:29.000 --> 00:15:31.000]  被他爸爸生下來
[00:15:31.000 --> 00:15:33.000]  精子卵子還沒有結合
[00:15:33.000 --> 00:15:36.000]  上帝已經知道他爸爸按什麼名字
[00:15:36.000 --> 00:15:38.000]  你說是不是超奇
[00:15:38.000 --> 00:15:41.000]  但上帝已經按他的名字來呼召
[00:15:41.000 --> 00:15:42.000]  就是他的父親
[00:15:42.000 --> 00:15:43.000]  他的母親
[00:15:43.000 --> 00:15:44.000]  還沒有結合的時候
[00:15:44.000 --> 00:15:45.000]  把他生下來之前
[00:15:45.000 --> 00:15:47.000]  已經有了這個安排
[00:15:47.000 --> 00:15:48.000]  更加清楚
[00:15:48.000 --> 00:15:50.000]  上帝選他
[00:15:50.000 --> 00:15:52.000]  清楚的說明是上帝揀選了他
[00:15:52.000 --> 00:15:55.000]  成為我手中的木人
[00:15:55.000 --> 00:15:57.000]  去解救以色列的困境
[00:15:57.000 --> 00:15:58.000]  成為我手中的木人
[00:15:58.000 --> 00:16:00.000]  解救以色列的困境
[00:16:00.000 --> 00:16:02.000]  這樣的聲明真是令人肅然起敬
[00:16:02.000 --> 00:16:04.000]  這樣的聲明令人肅然起敬
[00:16:04.000 --> 00:16:06.000]  用我們今天的說話來說
[00:16:06.000 --> 00:16:10.000]  上帝按他的心意去迴轉
[00:16:10.000 --> 00:16:12.000]  和快速的前進
[00:16:12.000 --> 00:16:15.000]  Revive and Fast Forward
[00:16:15.000 --> 00:16:17.000]  年輕人不知道我在說什麼
[00:16:17.000 --> 00:16:19.000]  就是上帝按照他的心意
[00:16:19.000 --> 00:16:21.000]  把事情可以迴轉過來
[00:16:21.000 --> 00:16:23.000]  或者向前快速的前進
[00:16:23.000 --> 00:16:24.000]  你聽CD
[00:16:24.000 --> 00:16:26.000]  你想聽那首很喜歡聽的
[00:16:26.000 --> 00:16:28.000]  你就Revive它
[00:16:28.000 --> 00:16:30.000]  不過你想聽前面那首
[00:16:30.000 --> 00:16:32.000]  你就略過它
[00:16:32.000 --> 00:16:35.000]  將機器快速的前進
[00:16:35.000 --> 00:16:37.000]  我們的上帝就是這樣的上帝
[00:16:37.000 --> 00:16:38.000]  你在聽唱片的時候
[00:16:38.000 --> 00:16:40.000]  喜歡的歌你可以倒過來再聽
[00:16:40.000 --> 00:16:42.000]  或者快速的前進去搜尋
[00:16:42.000 --> 00:16:44.000]  我們的上帝做事也是這樣的
[00:16:44.000 --> 00:16:45.000]  可以倒過來
[00:16:45.000 --> 00:16:46.000]  也可以向前進
[00:16:46.000 --> 00:16:48.000]  他想怎樣就怎樣
[00:16:48.000 --> 00:16:49.000]  他想怎樣就可以怎樣
[00:16:49.000 --> 00:16:52.000]  是不是一個不可思議的策略
[00:16:52.000 --> 00:16:53.000]  神有不可思議的策略
[00:16:53.000 --> 00:16:55.000]  他可以用世界
