
[00:00:00.000 --> 00:00:02.000]  今天我們要開始看
[00:04:43.000 --> 00:04:46.000]  作爲屬他的一切
[00:04:46.000 --> 00:04:50.000]  萬有是神藉着基督而創造的
[00:04:50.000 --> 00:04:52.000]  也是歸於基督的
[00:04:52.000 --> 00:04:55.000]  基督是那爲萬物說屬
[00:04:55.000 --> 00:04:57.000]  爲萬物說本的
[00:04:57.000 --> 00:05:01.000]  這是第二章第十節所說的
[00:05:01.000 --> 00:05:02.000]  我再讀
[00:05:02.000 --> 00:05:05.000]  基督是那爲萬物說屬
[00:05:05.000 --> 00:05:07.000]  爲萬物說本的
[00:05:07.000 --> 00:05:09.000]  那麼這一位基督
[00:05:09.000 --> 00:05:12.000]  也常用他全能的命令
[00:05:12.000 --> 00:05:14.000]  馱住萬有
[00:05:14.000 --> 00:05:17.000]  所以萬有是藉着基督而造
[00:05:17.000 --> 00:05:19.000]  萬有是歸於基督
[00:05:19.000 --> 00:05:22.000]  萬有本於基督
[00:05:22.000 --> 00:05:27.000]  萬有也被基督的全能的命令馱住
[00:05:27.000 --> 00:05:31.000]  這是耶穌基督崇高的地位
[00:05:31.000 --> 00:05:35.000]  他與神的創造連在一起
[00:05:35.000 --> 00:05:37.000]  一切本於他
[00:05:37.000 --> 00:05:39.000]  馱於他
[00:05:39.000 --> 00:05:40.000]  歸於他
[00:05:40.000 --> 00:05:42.000]  承於他
[00:05:42.000 --> 00:05:45.000]  現在看耶穌基督的第三個名稱
[00:05:45.000 --> 00:05:48.000]  是在第一章第三節
[00:05:48.000 --> 00:05:50.000]  第一章第三節
[00:05:50.000 --> 00:05:54.000]  他是神榮耀所發的光輝
[00:05:54.000 --> 00:05:57.000]  耶穌基督是神的榮耀
[00:05:57.000 --> 00:05:59.000]  所發出來的光輝
[00:05:59.000 --> 00:06:03.000]  神的榮耀原來是人所不能看見的
[00:06:03.000 --> 00:06:06.000]  但是當神的榮耀一發出光輝的時候
[00:06:06.000 --> 00:06:09.000]  換句話說發出光線的時候
[00:06:09.000 --> 00:06:11.000]  那麼就顯明出來了
[00:06:11.000 --> 00:06:13.000]  人就可以看見了
[00:06:13.000 --> 00:06:16.000]  這就是說聖父
[00:06:16.000 --> 00:06:19.000]  藉着聖子而顯現出來
[00:06:19.000 --> 00:06:22.000]  從來沒有人見過神
[00:06:22.000 --> 00:06:27.000]  只有在父懷裏的獨生子將他表明出來
[00:06:27.000 --> 00:06:31.000]  萬物是藉着聖子創造出來的
[00:06:31.000 --> 00:06:37.000]  後來聖子道成入身來到世間的時候
[00:06:37.000 --> 00:06:42.000]  更將神的榮耀向人彰顯出來
[00:06:42.000 --> 00:06:46.000]  我再讀一次約翰福音一章十八節的話
[00:06:46.000 --> 00:06:47.000]  非常的寶貴
[00:06:47.000 --> 00:06:50.000]  從來沒有人見過神
[00:06:50.000 --> 00:06:55.000]  只有在父懷裏的獨生子將他表明出來
[00:06:55.000 --> 00:06:58.000]  主耶穌說:人看見了我
[00:06:58.000 --> 00:07:00.000]  就是看見了神
[00:07:00.000 --> 00:07:03.000]  這句話如果是從另外一個人口裏出來
[00:07:03.000 --> 00:07:07.000]  就是大逆不道的一句話
[00:07:07.000 --> 00:07:09.000]  就是狂話
[00:07:09.000 --> 00:07:14.000]  但是當我們從主耶穌的口裏聽見這句話的時候
[00:07:14.000 --> 00:07:19.000]  我們的心靈的深處有一種的響應說:阿們!
[00:07:19.000 --> 00:07:21.000]  是的!真是如此!
[00:07:21.000 --> 00:07:23.000]  因爲我們實實在在
[00:07:23.000 --> 00:07:25.000]  在耶穌基督的身上
[00:07:25.000 --> 00:07:28.000]  看見了父神的榮耀的彰顯
[00:07:28.000 --> 00:07:31.000]  而祂的榮耀就是祂的慈愛的榮耀
[00:07:31.000 --> 00:07:33.000]  公義的榮耀
[00:07:33.000 --> 00:07:34.000]  聖潔的榮耀
[00:07:34.000 --> 00:07:36.000]  真理的榮耀
[00:07:36.000 --> 00:07:38.000]  這些榮光
[00:07:38.000 --> 00:07:43.000]  藉着耶穌基督清楚地向人類顯明出來
[00:07:43.000 --> 00:07:46.000]  所以我們聽見主這句話的時候
[00:07:46.000 --> 00:07:48.000]  我們心裏就有同感
[00:07:48.000 --> 00:07:53.000]  我們歡歡喜喜地真真實實地領受
[00:07:53.000 --> 00:07:57.000]  我們內心有一個見證說:是的!
[00:07:57.000 --> 00:08:00.000]  我們的心見證這個話是真的
[00:08:00.000 --> 00:08:05.000]  聖靈也在我們心裏見證這個話是真的
[00:08:05.000 --> 00:08:10.000]  現在看在西伯來書裏面主耶穌的第四個名稱
[00:08:10.000 --> 00:08:13.000]  還是在第一章第三節
[00:08:13.000 --> 00:08:16.000]  我再一次讀給大家聽
[00:08:16.000 --> 00:08:18.000]  第一章第三節
[00:08:18.000 --> 00:08:22.000]  祂是神榮耀所發的光輝
[00:08:22.000 --> 00:08:25.000]  是神本體的真相
[00:08:25.000 --> 00:08:29.000]  耶穌基督是神本體的真相
[00:08:29.000 --> 00:08:32.000]  這個名字就表示
[00:08:32.000 --> 00:08:38.000]  基督在本體上是和神完全相同的
[00:08:38.000 --> 00:08:44.000]  祂和神是同命同職同位同榮的
[00:08:44.000 --> 00:08:47.000]  同命是同生命
[00:08:47.000 --> 00:08:53.000]  同職同本職同位同地位同榮同榮耀
[00:08:53.000 --> 00:08:57.000]  耶穌基督與神是同生命的
[00:08:57.000 --> 00:08:59.000]  是同本職的
[00:08:59.000 --> 00:09:00.000]  是同地位的
[00:09:00.000 --> 00:09:01.000]  是同榮耀的
[00:09:01.000 --> 00:09:03.000]  換一句話說
[00:09:03.000 --> 00:09:06.000]  耶穌基督和神是完完全全的
[00:09:06.000 --> 00:09:09.000]  絕對的合而爲一的
[00:09:09.000 --> 00:09:12.000]  耶穌基督在世上的時候
[00:09:12.000 --> 00:09:15.000]  是神本體的真相
[00:09:15.000 --> 00:09:18.000]  祂是神最具體的表現
[00:09:18.000 --> 00:09:20.000]  我們在祂的生命中
[00:09:20.000 --> 00:09:21.000]  話語中
[00:09:21.000 --> 00:09:22.000]  行爲中
[00:09:22.000 --> 00:09:23.000]  教訓中
[00:09:23.000 --> 00:09:25.000]  祂的一言一語
[00:09:25.000 --> 00:09:27.000]  一舉一動裏面
[00:09:27.000 --> 00:09:29.000]  都是最清楚的
[00:09:29.000 --> 00:09:30.000]  最正確的
[00:09:30.000 --> 00:09:32.000]  最完全的
[00:09:32.000 --> 00:09:37.000]  最深刻的表現了神給人類認識
[00:09:37.000 --> 00:09:40.000]  這是何等的寶貴
[00:09:40.000 --> 00:09:42.000]  在希伯來書裏面
[00:09:42.000 --> 00:09:45.000]  主耶穌基督的第五個名稱
[00:09:45.000 --> 00:09:47.000]  是在第一章第八節
[00:09:47.000 --> 00:09:50.000]  第一章第八節裏面
[00:09:50.000 --> 00:09:52.000]  論到"子"卻說
[00:09:52.000 --> 00:09:53.000]  神啊
[00:09:53.000 --> 00:09:56.000]  禰的寶座是永永遠遠的
[00:09:56.000 --> 00:09:59.000]  禰的國權是正直的
[00:09:59.000 --> 00:10:00.000]  禰喜愛公義
[00:10:00.000 --> 00:10:02.000]  恨惡罪惡
[00:10:02.000 --> 00:10:04.000]  所以神就是禰的神
[00:10:04.000 --> 00:10:06.000]  用喜樂有高禰
[00:10:06.000 --> 00:10:09.000]  勝過高禰的同伴
[00:10:09.000 --> 00:10:11.000]  在這一節裏面
[00:10:11.000 --> 00:10:12.000]  乾脆地
[00:10:12.000 --> 00:10:13.000]  直接地
[00:10:13.000 --> 00:10:16.000]  將"子"叫做神
[00:10:16.000 --> 00:10:19.000]  所以耶穌基督的第五個名稱
[00:10:19.000 --> 00:10:21.000]  就是神
[00:10:21.000 --> 00:10:23.000]  這就告訴我們
[00:10:23.000 --> 00:10:24.000]  基督和神
[00:10:24.000 --> 00:10:27.000]  是完全的合而爲一的
[00:10:27.000 --> 00:10:28.000]  在這裏提到
[00:10:28.000 --> 00:10:29.000]  三方面
[00:10:29.000 --> 00:10:31.000]  聖子和聖父
[00:10:31.000 --> 00:10:32.000]  合而爲一的
[00:10:32.000 --> 00:10:33.000]  相同的
[00:10:33.000 --> 00:10:35.000]  第一方面
[00:10:35.000 --> 00:10:39.000]  就是第八節所說的寶座
[00:10:39.000 --> 00:10:40.000]  神啊
[00:10:40.000 --> 00:10:41.000]  禰的寶座
[00:10:41.000 --> 00:10:42.000]  是永永遠遠的
[00:10:42.000 --> 00:10:43.000]  這個意思就是說
[00:10:43.000 --> 00:10:45.000]  基督與神
[00:10:45.000 --> 00:10:46.000]  在權衡上
[00:10:46.000 --> 00:10:47.000]  權能上
[00:10:47.000 --> 00:10:49.000]  權柄上
[00:10:49.000 --> 00:10:51.000]  是相同的
[00:10:51.000 --> 00:10:53.000]  都坐在寶座上
[00:10:53.000 --> 00:10:55.000]  是天地的主宰
[00:10:55.000 --> 00:10:58.000]  是萬有的主宰
[00:10:58.000 --> 00:11:00.000]  是一切的主宰
[00:11:00.000 --> 00:11:02.000]  是宇宙的主宰
[00:11:02.000 --> 00:11:04.000]  第二方面的相同
[00:11:04.000 --> 00:11:07.000]  就是基督和父神
[00:11:07.000 --> 00:11:11.000]  是同永遠遠的
[00:11:11.000 --> 00:11:12.000]  換句話說
[00:11:12.000 --> 00:11:14.000]  同永恆的
[00:11:14.000 --> 00:11:16.000]  同權衡
[00:11:16.000 --> 00:11:18.000]  也是同永恆
[00:11:18.000 --> 00:11:21.000]  這是第八節第二句所說的
[00:11:21.000 --> 00:11:22.000]  永永遠遠
[00:11:22.000 --> 00:11:25.000]  四個字給我們看見的
[00:11:25.000 --> 00:11:29.000]  神是從永遠到永遠
[00:11:29.000 --> 00:11:33.000]  耶穌基督也是從永遠到永遠
[00:11:33.000 --> 00:11:36.000]  神是永生的父
[00:11:36.000 --> 00:11:39.000]  子是永生的子
[00:11:39.000 --> 00:11:42.000]  耶穌基督和父神相同的第三方面
[00:11:42.000 --> 00:11:45.000]  就是同德性
[00:11:45.000 --> 00:11:48.000]  這就是第九節所提到的
[00:11:48.000 --> 00:11:51.000]  公義正直
[00:11:51.000 --> 00:11:53.000]  所表達出來的
[00:11:53.000 --> 00:11:55.000]  神是正直的
[00:11:55.000 --> 00:11:56.000]  是公義的
[00:11:56.000 --> 00:11:59.000]  這是德性的形容詞
[00:11:59.000 --> 00:12:01.000]  你喜愛公義
[00:12:01.000 --> 00:12:04.000]  恨惡罪惡
[00:12:04.000 --> 00:12:07.000]  你的國權是正直的
[00:12:07.000 --> 00:12:08.000]  正直
[00:12:08.000 --> 00:12:09.000]  公義
[00:12:09.000 --> 00:12:11.000]  這兩個形容詞
[00:12:11.000 --> 00:12:13.000]  用在神的身上
[00:12:13.000 --> 00:12:17.000]  正是他的德性的描述
[00:12:17.000 --> 00:12:18.000]  這兩種的名稱
[00:12:18.000 --> 00:12:22.000]  也同樣的用在耶穌基督的身上
[00:12:22.000 --> 00:12:24.000]  可見耶穌基督和父神
[00:12:24.000 --> 00:12:27.000]  是同德性的
[00:12:27.000 --> 00:12:29.000]  這三方面的相同
[00:12:29.000 --> 00:12:31.000]  同權衡
[00:12:31.000 --> 00:12:32.000]  同永恆
[00:12:32.000 --> 00:12:34.000]  同德性
[00:12:34.000 --> 00:12:35.000]  同權衡
[00:12:35.000 --> 00:12:37.000]  就是一同坐在寶座上
[00:12:37.000 --> 00:12:38.000]  同永恆
[00:12:38.000 --> 00:12:42.000]  就是一同永永遠遠
[00:12:42.000 --> 00:12:44.000]  同德性
[00:12:44.000 --> 00:12:48.000]  同有正直公義等等的德性
[00:12:48.000 --> 00:12:52.000]  這是完完全全的合一
[00:12:52.000 --> 00:12:54.000]  基督就是神
[00:12:54.000 --> 00:12:56.000]  神就是基督
[00:12:56.000 --> 00:13:00.000]  在文學裏面也有同樣的講法
[00:13:00.000 --> 00:13:01.000]  所以我們知道
[00:13:01.000 --> 00:13:04.000]  耶穌基督與神的關係
[00:13:04.000 --> 00:13:07.000]  乃是本質的關係
[00:13:07.000 --> 00:13:09.000]  不是表面的合一
[00:13:09.000 --> 00:13:11.000]  乃是本質的合一
[00:13:11.000 --> 00:13:12.000]  實實在在的
[00:13:12.000 --> 00:13:14.000]  完完全全的
[00:13:14.000 --> 00:13:16.000]  絕對的合一
[00:13:16.000 --> 00:13:17.000]  這是聖經裏面
[00:13:17.000 --> 00:13:19.000]  一個非常重要的
[00:13:19.000 --> 00:13:21.000]  非常基本的
[00:13:21.000 --> 00:13:23.000]  神學上的教導
[00:13:23.000 --> 00:13:25.000]  這是我們從神的啓示裏面
[00:13:25.000 --> 00:13:26.000]  所瞭解的
[00:13:26.000 --> 00:13:27.000]  所看見的
[00:13:27.000 --> 00:13:29.000]  所接受的
[00:13:29.000 --> 00:13:33.000]  這就是神三位一體的奧祕
[00:13:33.000 --> 00:13:36.000]  有人反對用三位一體的
[00:13:36.000 --> 00:13:38.000]  「體」這個字
[00:13:38.000 --> 00:13:39.000]  因爲這個「體」這個字
[00:13:39.000 --> 00:13:44.000]  很容易引導人進入錯誤的觀念
[00:13:44.000 --> 00:13:46.000]  想到形體
[00:13:46.000 --> 00:13:47.000]  這個「體」
[00:13:47.000 --> 00:13:50.000]  有人主張把它改作「圓」
[00:13:50.000 --> 00:13:52.000]  三位一圓
[00:13:52.000 --> 00:13:55.000]  這是一個相當好的建議
[00:13:55.000 --> 00:13:57.000]  總而言之
[00:13:57.000 --> 00:13:59.000]  神是無形的
[00:13:59.000 --> 00:14:02.000]  卻藉着耶穌基督彰顯出來
[00:14:02.000 --> 00:14:04.000]  神和基督
[00:14:04.000 --> 00:14:06.000]  完完全全的合而爲一
[00:14:06.000 --> 00:14:09.000]  是不能夠分開的
[00:14:09.000 --> 00:14:11.000]  耶穌基督在西伯來書裏的
[00:14:11.000 --> 00:14:13.000]  第六個名稱
[00:14:13.000 --> 00:14:15.000]  就是第十節裏面
[00:14:15.000 --> 00:14:17.000]  所說的「主」
[00:14:17.000 --> 00:14:19.000]  我把第一章第十節
[00:14:19.000 --> 00:14:22.000]  讀出來給大家聽
[00:14:22.000 --> 00:14:24.000]  又說:主啊
[00:14:24.000 --> 00:14:27.000]  禰起初立了地的根基
[00:14:27.000 --> 00:14:29.000]  天也是禰手所造的
[00:14:29.000 --> 00:14:31.000]  這裏所說的「主」
[00:14:31.000 --> 00:14:34.000]  就是成傑上文《論道子》
[00:14:34.000 --> 00:14:36.000]  所說的話
[00:14:36.000 --> 00:14:38.000]  《論道子》
[00:14:38.000 --> 00:14:40.000]  就稱祂是神
[00:14:40.000 --> 00:14:42.000]  《論道子》又稱祂爲主
[00:14:42.000 --> 00:14:43.000]  主啊
[00:14:43.000 --> 00:14:46.000]  禰起初立了地的根基
[00:14:46.000 --> 00:14:49.000]  天也是禰手所造的
[00:14:49.000 --> 00:14:51.000]  天地都要滅亡
[00:14:51.000 --> 00:14:53.000]  禰卻要長存
[00:14:53.000 --> 00:14:56.000]  天地都要像衣服漸漸舊了
[00:14:56.000 --> 00:14:59.000]  禰要將天地捲起來
[00:14:59.000 --> 00:15:01.000]  像一件外衣
[00:15:01.000 --> 00:15:03.000]  天地就都改變了
[00:15:03.000 --> 00:15:05.000]  唯有禰永不改變
[00:15:05.000 --> 00:15:09.000]  禰的年數沒有窮盡
[00:15:09.000 --> 00:15:12.000]  耶穌基督是萬有的主宰
[00:15:12.000 --> 00:15:13.000]  但是
[00:15:13.000 --> 00:15:17.000]  祂竟然願意順服父的旨意
[00:15:17.000 --> 00:15:21.000]  把自己一切的豐富都道空了
[00:15:21.000 --> 00:15:24.000]  祂道承入身到世上來
[00:15:24.000 --> 00:15:27.000]  祂對神這樣說
[00:15:27.000 --> 00:15:30.000]  記載在10章第7節裏面
[00:15:30.000 --> 00:15:33.000]  10章第7節裏面
[00:15:33.000 --> 00:15:35.000]  記載聖子耶穌這樣說
[00:15:35.000 --> 00:15:36.000]  神啊
[00:15:36.000 --> 00:15:37.000]  我來了
[00:15:37.000 --> 00:15:40.000]  我要照禰的旨意行
[00:15:40.000 --> 00:15:41.000]  我來了
[00:15:41.000 --> 00:15:45.000]  就是說主耶穌道承入身到世界上來了
[00:15:45.000 --> 00:15:47.000]  祂到世界上來做什麼呢?
[00:15:47.000 --> 00:15:50.000]  祂彰顯了表明了什麼呢?
[00:15:50.000 --> 00:15:53.000]  爲要照禰的旨意行
[00:15:53.000 --> 00:15:56.000]  耶穌基督一生一世的表現
[00:15:56.000 --> 00:15:58.000]  就是照神的旨意
[00:15:58.000 --> 00:16:00.000]  而行大小的事
[00:16:00.000 --> 00:16:02.000]  每一件事
[00:16:02.000 --> 00:16:05.000]  祂都是完完全全地放下了自己
[00:16:05.000 --> 00:16:08.000]  來遵行父神的旨意
[00:16:08.000 --> 00:16:10.000]  這也正是在新約裏面
[00:16:10.000 --> 00:16:16.000]  菲利比書2章6節到8節所說的話
[00:16:16.000 --> 00:16:19.000]  在這三節裏面
[00:16:19.000 --> 00:16:24.000]  菲利比書2章6節到8節裏面
[00:16:24.000 --> 00:16:27.000]  我要讀給大家聽
[00:16:27.000 --> 00:16:32.000]  這是非常寶貴的三節的經文
[00:16:32.000 --> 00:16:36.000]  第2章6節開始這樣說
[00:16:36.000 --> 00:16:39.000]  祂本有神的形象
[00:16:39.000 --> 00:16:43.000]  不以自己與神同等爲強奪的
[00:16:43.000 --> 00:16:47.000]  翻到虛極取了奴僕的形象
[00:16:47.000 --> 00:16:49.000]  成爲人的樣式
[00:16:49.000 --> 00:16:51.000]  既有了人的樣子
[00:16:51.000 --> 00:16:53.000]  就自己卑微
[00:16:53.000 --> 00:16:54.000]  純心順服
[00:16:54.000 --> 00:16:56.000]  以至於死
[00:16:56.000 --> 00:16:58.000]  且死在獅子架上
[00:16:58.000 --> 00:17:01.000]  所以神將祂升位至高
[00:17:01.000 --> 00:17:04.000]  又賜給祂超乎外明之上的名
[00:17:04.000 --> 00:17:07.000]  叫一切在天上的地上的
[00:17:07.000 --> 00:17:09.000]  和地底下的
[00:17:09.000 --> 00:17:11.000]  因耶穌基督的名
[00:17:11.000 --> 00:17:12.000]  無不屈膝
[00:17:12.000 --> 00:17:15.000]  無不口稱耶穌基督位足
[00:17:15.000 --> 00:17:16.000]  是榮耀
[00:17:16.000 --> 00:17:18.000]  歸於父神
[00:17:18.000 --> 00:17:20.000]  在這一段裏面
[00:17:20.000 --> 00:17:25.000]  我們看見耶穌基督一步一步的降卑
[00:17:25.000 --> 00:17:29.000]  祂原來有神的形象
[00:17:29.000 --> 00:17:32.000]  但是祂虛極
[00:17:32.000 --> 00:17:34.000]  也就是倒空了自己
[00:17:34.000 --> 00:17:35.000]  虛極的原文
[00:17:35.000 --> 00:17:37.000]  就是倒空了自己
[00:17:37.000 --> 00:17:41.000]  完完全全的倒空放下
[00:17:41.000 --> 00:17:42.000]  祂不認爲
[00:17:42.000 --> 00:17:45.000]  祂有神的形象
[00:17:45.000 --> 00:17:47.000]  是強奪的
[00:17:47.000 --> 00:17:49.000]  中文聖經的強奪
[00:17:49.000 --> 00:17:50.000]  兩個字
[00:17:50.000 --> 00:17:52.000]  就是堅持的意思
[00:17:52.000 --> 00:17:54.000]  認爲這是我的權利
[00:17:54.000 --> 00:17:56.000]  這是我原來有的
[00:17:56.000 --> 00:17:57.000]  我應該抓住
[00:17:57.000 --> 00:17:59.000]  不可以放棄
[00:17:59.000 --> 00:18:02.000]  中文就把它放作強奪
[00:18:02.000 --> 00:18:05.000]  就是堅持不放下的意思
[00:18:05.000 --> 00:18:07.000]  主不是那樣的態度
[00:18:07.000 --> 00:18:09.000]  我們的主虛極
[00:18:09.000 --> 00:18:10.000]  倒空了
[00:18:10.000 --> 00:18:11.000]  放下了
[00:18:11.000 --> 00:18:13.000]  原來屬於祂的
[00:18:13.000 --> 00:18:16.000]  原來是祂所有的
[00:18:16.000 --> 00:18:17.000]  跟着
[00:18:17.000 --> 00:18:20.000]  祂成了奴僕的形狀
[00:18:20.000 --> 00:18:22.000]  祂不但做了人
[00:18:22.000 --> 00:18:25.000]  而且做了人下人
[00:18:25.000 --> 00:18:28.000]  成了奴僕的形象
[00:18:28.000 --> 00:18:30.000]  祂自己卑微
[00:18:30.000 --> 00:18:32.000]  存心順服
[00:18:32.000 --> 00:18:33.000]  依據於死
[00:18:33.000 --> 00:18:35.000]  祂不但做了人下人
[00:18:35.000 --> 00:18:36.000]  而且死
[00:18:36.000 --> 00:18:38.000]  不但死
[00:18:38.000 --> 00:18:41.000]  而且死在獅子架上
[00:18:41.000 --> 00:18:43.000]  祂整個的態度
[00:18:43.000 --> 00:18:45.000]  就是卑微
[00:18:45.000 --> 00:18:46.000]  順服
[00:18:46.000 --> 00:18:48.000]  放下
[00:18:48.000 --> 00:18:50.000]  這是我們的主的表現
[00:18:50.000 --> 00:18:52.000]  一步一步地降低
[00:18:52.000 --> 00:18:54.000]  從最高的地位
[00:18:54.000 --> 00:18:56.000]  一步一步地降低
[00:18:56.000 --> 00:18:58.000]  到最低的地位
[00:18:58.000 --> 00:19:00.000]  依據於死
[00:19:00.000 --> 00:19:02.000]  而且死在獅子架上
[00:19:02.000 --> 00:19:04.000]  那是最痛苦的死
[00:19:04.000 --> 00:19:06.000]  最羞辱的死
[00:19:06.000 --> 00:19:08.000]  世界上沒有第二種的死
[00:19:08.000 --> 00:19:10.000]  比這種死更痛苦了
[00:19:10.000 --> 00:19:12.000]  更滿有羞辱了
[00:19:12.000 --> 00:19:16.000]  但是我們的主願意這樣
[00:19:16.000 --> 00:19:20.000]  祂甘心地經受了這一切
