
[00:00:00.000 --> 00:00:02.800]  我們讀的是詩篇四十八篇
[00:07:41.900 --> 00:07:42.900]  在經文剛才我們讀到
[00:07:42.900 --> 00:07:44.900]  第一到第三節的時候
[00:07:44.900 --> 00:07:46.900]  一路讚美這位上帝
[00:07:46.900 --> 00:07:48.900]  是偉大的上帝
[00:07:48.900 --> 00:07:50.900]  祂是大君王
[00:07:50.900 --> 00:07:54.900]  也意味著祂超越地上一切的權勢
[00:07:54.900 --> 00:07:58.900]  祂是萬王之上 萬王之王
[00:07:58.900 --> 00:08:03.900]  而聖經提及一座城是屬於祂的城
[00:08:03.900 --> 00:08:04.900]  所以聖經裡面提到
[00:08:04.900 --> 00:08:06.900]  「我們神的城」
[00:08:06.900 --> 00:08:08.900]  The City of God
[00:08:08.900 --> 00:08:10.900]  你會想起很多
[00:08:10.900 --> 00:08:13.900]  在歷史當中很多人講述這件事情
[00:08:13.900 --> 00:08:16.900]  這個聖山不是誰的聖山
[00:08:16.900 --> 00:08:18.900]  是祂的聖山
[00:08:18.900 --> 00:08:20.900]  His Holy Mountain
[00:08:20.900 --> 00:08:22.900]  是誰的城?
[00:08:22.900 --> 00:08:24.900]  是大君王的城
[00:08:24.900 --> 00:08:25.900]  很清楚地說出
[00:08:25.900 --> 00:08:29.900]  這個聖城是屬於神的
[00:08:29.900 --> 00:08:31.900]  弟兄姊妹不要忘記
[00:08:31.900 --> 00:08:34.900]  就算你對自己有不同的形象
[00:08:34.900 --> 00:08:37.900]  覺得自己好像很軟弱
[00:08:37.900 --> 00:08:40.900]  或者很沒有特別價值
[00:08:40.900 --> 00:08:42.900]  但是你不要忘記
[00:08:42.900 --> 00:08:44.900]  聖經清楚地說
[00:08:44.900 --> 00:08:47.900]  你是屬於神的
[00:08:47.900 --> 00:08:52.900]  因此你有生命極高的價值
[00:08:52.900 --> 00:08:55.900]  神尊貴你 寶貴你
[00:08:55.900 --> 00:08:57.900]  因為你有價值
[00:08:57.900 --> 00:08:59.900]  聖經提到我們是屬於神的
[00:08:59.900 --> 00:09:00.900]  然後聖經再說
[00:09:00.900 --> 00:09:03.900]  在北面居高華美
[00:09:03.900 --> 00:09:04.900]  當聖經提到北面的時候
[00:09:04.900 --> 00:09:06.900]  不一定是在說方向
[00:09:06.900 --> 00:09:10.900]  而是當時舊約時期一個很習慣的表達
[00:09:10.900 --> 00:09:14.900]  是在說全地各處
[00:09:14.900 --> 00:09:19.900]  在全地各處聖城居高華美
[00:09:19.900 --> 00:09:22.900]  因此不單止猶太人他們歡喜快樂
[00:09:22.900 --> 00:09:25.900]  在整個世界因為神的同在
[00:09:25.900 --> 00:09:28.900]  因此都起源
[00:09:28.900 --> 00:09:31.900]  都因為聖城起源
[00:09:31.900 --> 00:09:37.900]  而神在他的宮殿中自顯為避難所
[00:09:37.900 --> 00:09:39.900]  這裡所提的自顯為避難所
[00:09:39.900 --> 00:09:40.900]  剛才所說
[00:09:40.900 --> 00:09:46.900]  是他很願意主動地向他的子民顯明出
[00:09:46.900 --> 00:09:48.900]  在他的聖城中顯明出
[00:09:48.900 --> 00:09:50.900]  他是神
[00:09:50.900 --> 00:09:53.900]  他與我們同在
[00:09:53.900 --> 00:09:55.900]  弟兄姊妹留意
[00:09:55.900 --> 00:09:56.900]  當你信了主之後
[00:09:56.900 --> 00:09:59.900]  你留心在你人生的經歷裡面
[00:09:59.900 --> 00:10:01.900]  神會透過很多不同的事情
[00:10:01.900 --> 00:10:04.900]  讓你知道他與你同在
[00:10:04.900 --> 00:10:08.900]  他要你明白你是屬於他的
[00:10:08.900 --> 00:10:13.900]  他會自顯為你的避難所
[00:10:13.900 --> 00:10:15.900]  我想分享一位姐妹的見證
[00:10:15.900 --> 00:10:18.900]  一位姐妹她在美國生活
[00:10:18.900 --> 00:10:21.900]  一位姐妹她工作很有成功
[00:10:21.900 --> 00:10:24.900]  在當地一個很重要的
[00:10:24.900 --> 00:10:28.900]  很著名的大企業來工作
[00:10:28.900 --> 00:10:31.900]  公司將一個很重要的項目交給她
[00:10:31.900 --> 00:10:34.900]  這個項目牽涉很大筆的金錢
[00:10:34.900 --> 00:10:37.900]  因此全公司都注意她這件事情
[00:10:37.900 --> 00:10:40.900]  而且她直接向總裁負責
[00:10:40.900 --> 00:10:43.900]  也表示公司很重視這件事情
[00:10:43.900 --> 00:10:46.900]  但這件事情因為這麼重要
[00:10:46.900 --> 00:10:48.900]  也有很大的壓力
[00:10:48.900 --> 00:10:51.900]  加上給她的時間很短促
[00:10:51.900 --> 00:10:53.900]  很短的時間要她完成
[00:10:53.900 --> 00:10:57.900]  再加上她同事的一群人當中
[00:10:57.900 --> 00:11:00.900]  很多人都與她意見不合
[00:11:00.900 --> 00:11:02.900]  小小的事情可以爭拗很久
[00:11:02.900 --> 00:11:04.900]  都做不到決定
[00:11:04.900 --> 00:11:07.900]  因此她覺得壓力很大
[00:11:07.900 --> 00:11:10.900]  後來她發覺自己有些時候
[00:11:10.900 --> 00:11:12.900]  不知為何就會大哭
[00:11:12.900 --> 00:11:16.900]  有些情緒崩潰的狀況出現
[00:11:16.900 --> 00:11:17.900]  這位姐妹說
[00:11:17.900 --> 00:11:18.900]  有一次在公司工作的時候
[00:11:18.900 --> 00:11:20.900]  面對新的壓力
[00:11:20.900 --> 00:11:23.900]  她忍不住就衝進去洗手間
[00:11:23.900 --> 00:11:25.900]  在那裡比較安全
[00:11:25.900 --> 00:11:29.900]  她就不期然地大哭
[00:11:29.900 --> 00:11:32.900]  她說當她一路哭的時候
[00:11:32.900 --> 00:11:36.900]  突然間她很清楚聽見內心有聲音
[00:11:36.900 --> 00:11:37.900]  跟她說
[00:11:37.900 --> 00:11:40.900]  或者說有一個吩咐跟她說
[00:11:40.900 --> 00:11:43.900]  告訴她安靜
[00:11:43.900 --> 00:11:47.900]  要知道我是神
[00:11:47.900 --> 00:11:48.900]  不單止一次
[00:11:48.900 --> 00:11:50.900]  兩次重複跟她說
[00:11:50.900 --> 00:11:52.900]  安靜
[00:11:52.900 --> 00:11:56.900]  要知道我是神
[00:11:56.900 --> 00:11:59.900]  她立時的心就安靜下來
[00:11:59.900 --> 00:12:02.900]  一種震撼的感受
[00:12:02.900 --> 00:12:08.900]  感受到神在她裡面安慰她
[00:12:08.900 --> 00:12:09.900]  這件事情之後
[00:12:09.900 --> 00:12:12.900]  姐妹的工作仍然有很大壓力
[00:12:12.900 --> 00:12:15.900]  但她不再有情緒崩潰
[00:12:15.900 --> 00:12:16.900]  也就是她發覺
[00:12:16.900 --> 00:12:18.900]  她在後來的日子
[00:12:18.900 --> 00:12:23.900]  她更加專注留意神的同在
[00:12:23.900 --> 00:12:25.900]  有什麼事情出現的時候
[00:12:25.900 --> 00:12:27.900]  她要回到她自己內心
[00:12:27.900 --> 00:12:31.900]  所說的平安的中心
[00:12:31.900 --> 00:12:33.900]  The center of peace
[00:12:33.900 --> 00:12:36.900]  她要回到自己內心的平安的中心
[00:12:36.900 --> 00:12:38.900]  去留意神的同在
[00:12:38.900 --> 00:12:40.900]  記得她曾經說
[00:12:40.900 --> 00:12:43.900]  要知道我是神
[00:12:43.900 --> 00:12:44.900]  這位姐妹說
[00:12:44.900 --> 00:12:46.900]  她後來繼續工作
[00:12:46.900 --> 00:12:49.900]  完成了這個項目
[00:12:49.900 --> 00:12:53.900]  很深刻知道神幫助她
[00:12:53.900 --> 00:12:54.900]  弟兄姊妹
[00:12:54.900 --> 00:12:55.900]  在你人生裡面
[00:12:55.900 --> 00:12:57.900]  你不要忘記
[00:12:57.900 --> 00:13:00.900]  不是你自己來生活
[00:13:00.900 --> 00:13:02.900]  或者面對著難處的時候
[00:13:02.900 --> 00:13:05.900]  不是你孤軍作戰
[00:13:05.900 --> 00:13:08.900]  因為上帝允許她與你同在
[00:13:08.900 --> 00:13:11.900]  你要留意去依靠她
[00:13:11.900 --> 00:13:12.900]  你會經歷到
[00:13:12.900 --> 00:13:15.900]  她向你顯明她自己
[00:13:15.900 --> 00:13:18.900]  因為聖經清楚說
[00:13:18.900 --> 00:13:20.900]  神在城的宮殿中
[00:13:20.900 --> 00:13:24.900]  自顯慰避難所
[00:13:24.900 --> 00:13:25.900]  我們再看的時候
[00:13:25.900 --> 00:13:26.900]  你會察覺到
[00:13:26.900 --> 00:13:27.900]  聖經提到
[00:13:27.900 --> 00:13:30.900]  不單止神向我們顯明她自己
[00:13:30.900 --> 00:13:31.900]  要我們留意
[00:13:31.900 --> 00:13:37.900]  而且請我們留在她的同在當中
[00:13:37.900 --> 00:13:38.900]  在一切情況之下
[00:13:38.900 --> 00:13:42.900]  總要留在神的同在裡面
[00:13:42.900 --> 00:13:45.900]  經文接著在第四到第七節
[00:13:45.900 --> 00:13:48.900]  提到當時耶路撒冷
[00:13:48.900 --> 00:13:51.900]  面對聯軍的入侵
[00:13:51.900 --> 00:13:55.900]  很多的軍王一起來攻打耶路撒冷
[00:13:55.900 --> 00:13:57.900]  但是他們面對著耶路撒冷的時候
[00:13:57.900 --> 00:13:59.900]  發覺他們白宮不入
[00:13:59.900 --> 00:14:02.900]  而且發覺很害怕
[00:14:02.900 --> 00:14:03.900]  出現了很多事情
[00:14:03.900 --> 00:14:05.900]  令他們解釋不了
[00:14:05.900 --> 00:14:06.900]  因此聖經提到
[00:14:06.900 --> 00:14:08.900]  他們驚奇喪膽
[00:14:08.900 --> 00:14:11.900]  急忙逃跑
[00:14:11.900 --> 00:14:13.900]  很害怕他們就走
[00:14:13.900 --> 00:14:16.900]  他們有很多很大的
[00:14:16.900 --> 00:14:18.900]  很強大的軍隊入侵
[00:14:18.900 --> 00:14:21.900]  形容一個描述
[00:14:21.900 --> 00:14:24.900]  是他們帶著他師的船隻
[00:14:24.900 --> 00:14:25.900]  他師的船隻
[00:14:25.900 --> 00:14:29.900]  是說當時一些遠洋的大船
[00:14:29.900 --> 00:14:31.900]  極其堅固的大船
[00:14:31.900 --> 00:14:34.900]  是很重要的軍備
[00:14:34.900 --> 00:14:35.900]  但是雖然是這樣
[00:14:35.900 --> 00:14:41.900]  神用東風擊破了他們他師的大船
[00:14:41.900 --> 00:14:44.900]  神用自然界的一些事情
[00:14:44.900 --> 00:14:49.900]  令到聯軍要敗退
[00:14:49.900 --> 00:14:51.900]  這個正正是詩人講述他們
[00:14:51.900 --> 00:14:54.900]  曾經所經歷的事情
[00:14:54.900 --> 00:14:56.900]  我想到一件事情
[00:14:56.900 --> 00:14:59.900]  大家可能都會想起
[00:14:59.900 --> 00:15:00.900]  聖經裏面提到
[00:15:00.900 --> 00:15:02.900]  《士族行傳》第十二章
[00:15:02.900 --> 00:15:06.900]  當時希律王的事情
[00:15:06.900 --> 00:15:07.900]  聖經提到在當時的教會
[00:15:07.900 --> 00:15:10.900]  受到希律王的逼迫
[00:15:10.900 --> 00:15:13.900]  很多的人受到他的傷害
[00:15:13.900 --> 00:15:17.900]  而且當時他也殺害了仕途雅各
[00:15:17.900 --> 00:15:19.900]  我最近看回一段經文的時候
[00:15:19.900 --> 00:15:21.900]  突然間有一種感覺
[00:15:21.900 --> 00:15:25.900]  很低沉的一段歷史
[00:15:25.900 --> 00:15:27.900]  不單止雅各被殺
[00:15:27.900 --> 00:15:30.900]  他繼續抓了彼得坐牢
[00:15:30.900 --> 00:15:33.900]  然後就預備殺彼得
[00:15:33.900 --> 00:15:35.900]  但是你會讀聖經的時候
[00:15:35.900 --> 00:15:36.900]  留意到接著的情況
[00:15:36.900 --> 00:15:40.900]  就是有天使營救彼得
[00:15:40.900 --> 00:15:41.900]  這次當我再讀的時候
[00:15:41.900 --> 00:15:45.900]  留心發覺其實希律很擔心彼得會走
[00:15:45.900 --> 00:15:48.900]  所以用一個所謂高設防的監獄
[00:15:48.900 --> 00:15:50.900]  把他放在裏面
[00:15:50.900 --> 00:15:51.900]  有四組人
[00:15:51.900 --> 00:15:54.900]  每組四個一天輪值輪班
[00:15:54.900 --> 00:15:56.900]  來看守著他
[00:15:56.900 --> 00:15:58.900]  十六個人看守著一個人
[00:15:58.900 --> 00:16:03.900]  而且把他放在兩重監獄的最入的部分
[00:16:03.900 --> 00:16:06.900]  用兩條鎖鏈綁住他
[00:16:06.900 --> 00:16:08.900]  但是天使來到的時候
[00:16:08.900 --> 00:16:10.900]  把彼得帶出來
[00:16:10.900 --> 00:16:12.900]  鐵門自己打開
[00:16:12.900 --> 00:16:17.900]  帶他出來外面的地方
[00:16:17.900 --> 00:16:20.900]  人以為在那個時候很黑暗
[00:16:20.900 --> 00:16:24.900]  為什麼神會給他的子民被殺
[00:16:24.900 --> 00:16:27.900]  好像神經不再與我們同在
[00:16:27.900 --> 00:16:29.900]  各位聽眾請留意
[00:16:29.900 --> 00:16:32.900]  當你遇到一些你覺得很艱難的事情的時候
[00:16:32.900 --> 00:16:36.900]  其實是神與你最接近的時候
[00:16:36.900 --> 00:16:39.900]  我想回到很多年前
[00:16:39.900 --> 00:16:43.900]  當我小弟還小的時候
[00:16:43.900 --> 00:16:46.900]  有一次兒子發高燒
[00:16:46.900 --> 00:16:48.900]  燒得迷迷糊糊
[00:16:48.900 --> 00:16:50.900]  我們很擔心他
[00:16:50.900 --> 00:16:51.900]  因此很留心
[00:16:51.900 --> 00:16:52.900]  一直在他身邊
[00:16:52.900 --> 00:16:54.900]  一直留意著他
[00:16:54.900 --> 00:16:55.900]  幫他抹汗
[00:16:55.900 --> 00:17:00.900]  幫他一直嘗試去減退他的熱度
[00:17:00.900 --> 00:17:02.900]  後來他痊癒
[00:17:02.900 --> 00:17:03.900]  痊癒之後
[00:17:03.900 --> 00:17:05.900]  他跟我們說
[00:17:05.900 --> 00:17:06.900]  那時候那麼辛苦
[00:17:06.900 --> 00:17:08.900]  為什麼你不理我們
[00:17:08.900 --> 00:17:10.900]  你們不理我
[00:17:10.900 --> 00:17:11.900]  我們說
[00:17:11.900 --> 00:17:15.900]  那段時間我們在你身邊陪著你
[00:17:15.900 --> 00:17:18.900]  他說是嗎
[00:17:18.900 --> 00:17:19.900]  大家明白
[00:17:19.900 --> 00:17:21.900]  在那些時候
[00:17:21.900 --> 00:17:24.900]  好像自己一個人
[00:17:24.900 --> 00:17:28.900]  但是如果你知道那位是天上的父親
[00:17:28.900 --> 00:17:30.900]  在你困難的時候
[00:17:30.900 --> 00:17:33.900]  他最留意你
[00:17:33.900 --> 00:17:36.900]  當時新約的教會
[00:17:36.900 --> 00:17:38.900]  面對著君王的迫害
[00:17:38.900 --> 00:17:40.900]  甚至死亡
[00:17:40.900 --> 00:17:44.900]  其實是神最留意他們的時候
[00:17:44.900 --> 00:17:45.900]  因此後來你發覺
[00:17:45.900 --> 00:17:47.900]  聖經裏面繼續說到
[00:17:47.900 --> 00:17:48.900]  希律王因為誇口
[00:17:48.900 --> 00:17:50.900]  好像自己是王
[00:17:50.900 --> 00:17:51.900]  是神
[00:17:51.900 --> 00:17:53.900]  神就差一派
[00:17:53.900 --> 00:17:54.900]  什麼
[00:17:54.900 --> 00:17:57.900]  差一派蟲來咬他
[00:17:57.900 --> 00:18:02.900]  因此他就立時的斷氣身亡
[00:18:02.900 --> 00:18:04.900]  其實歷史也有說一件事情
[00:18:04.900 --> 00:18:05.900]  歷史裏面提到
[00:18:05.900 --> 00:18:08.900]  就是在當時的情況之下
[00:18:08.900 --> 00:18:12.900]  希律突然覺得腹部劇痛
[00:18:12.900 --> 00:18:13.900]  然後五天之後
[00:18:13.900 --> 00:18:15.900]  突然喪生
[00:18:15.900 --> 00:18:17.900]  我們不知道真實的原因
[00:18:17.900 --> 00:18:20.900]  但是可能他身體某一些地方
[00:18:20.900 --> 00:18:21.900]  出現一些蟲
[00:18:21.900 --> 00:18:25.900]  而在腹內咬他
[00:18:25.900 --> 00:18:26.900]  領子妹
[00:18:26.900 --> 00:18:28.900]  這位上帝掌管著萬遊
[00:18:28.900 --> 00:18:32.900]  你要常常的紀念他
[00:18:32.900 --> 00:18:35.900]  在聖經裏面再提到的時候
[00:18:35.900 --> 00:18:38.900]  你發覺下體聖經裏面說一件事情
[00:18:38.900 --> 00:18:39.900]  聖經裏面提到
[00:18:39.900 --> 00:18:42.900]  萬君之夜或的城裏面
[00:18:42.900 --> 00:18:44.900]  我們所看見的
[00:18:44.900 --> 00:18:47.900]  正如我們所聽見的
[00:18:47.900 --> 00:18:51.900]  在萬君的神的城裏面
[00:18:51.900 --> 00:18:53.900]  或者我可以說
[00:18:53.900 --> 00:18:54.900]  在你的裏面
[00:18:54.900 --> 00:18:57.900]  在教會的裏面
[00:18:57.900 --> 00:19:01.900]  你會經歷到神自己的作為
