
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹,你們早,早安
[00:07:01.000 --> 00:07:04.000]  是一體的,不是分開的
[00:07:04.000 --> 00:07:08.000]  所以我們讀這個作光、作焉的時候
[00:07:08.000 --> 00:07:13.000]  應該看作是八福的一個延伸
[00:07:13.000 --> 00:07:16.000]  其實八福的第八福
[00:07:16.000 --> 00:07:18.000]  跟那個作光、作焉
[00:07:18.000 --> 00:07:22.000]  其實是一個隱蔽的兩面
[00:07:22.000 --> 00:07:24.000]  所以一方面
[00:07:24.000 --> 00:07:27.000]  我們就是要作光
[00:07:27.000 --> 00:07:30.000]  要有心理準備
[00:07:30.000 --> 00:07:34.000]  我們跟這個世界不能夠走得太近
[00:07:34.000 --> 00:07:36.000]  我們要保持距離
[00:07:36.000 --> 00:07:39.000]  當然不是因為我們冷漠
[00:07:39.000 --> 00:07:41.000]  不是因為我們驕傲
[00:07:41.000 --> 00:07:43.000]  而是因為我們知道
[00:07:43.000 --> 00:07:47.000]  我們基督徒有我們獨特的價值觀
[00:07:47.000 --> 00:07:49.000]  所以跟這個世界不同
[00:07:49.000 --> 00:07:50.000]  你跟他們不同
[00:07:50.000 --> 00:07:52.000]  他們就有可能壓迫我們
[00:07:52.000 --> 00:07:54.000]  所以我們要有心理準備
[00:07:54.000 --> 00:07:59.000]  我們可能有機會因為福音的緣故
[00:07:59.000 --> 00:08:01.000]  跟他們分裂
[00:08:01.000 --> 00:08:07.000]  我們可能受到他們的批評、壓迫等等
[00:08:07.000 --> 00:08:10.000]  所以我們要提防的
[00:08:10.000 --> 00:08:12.000]  有兩個極端
[00:08:12.000 --> 00:08:14.000]  我這邊說了
[00:08:14.000 --> 00:08:19.000]  就是要提防投降主義
[00:08:19.000 --> 00:08:22.000]  所以說我們跟這個世界
[00:08:22.000 --> 00:08:24.000]  跟這個世俗社會
[00:08:24.000 --> 00:08:25.000]  一有戰力的時候
[00:08:25.000 --> 00:08:27.000]  我們就說我們改變不了的
[00:08:27.000 --> 00:08:31.000]  我們還是要跟他們打好關係
[00:08:31.000 --> 00:08:33.000]  我們不要跟他們對抗
[00:08:33.000 --> 00:08:36.000]  我們不要發表我們基督徒的價值觀
[00:08:36.000 --> 00:08:39.000]  發表我們獨特的觀念
[00:08:39.000 --> 00:08:42.000]  我們就乾脆閉嘴就行了
[00:08:42.000 --> 00:08:45.000]  甚至我們要跟他們完全一樣
[00:08:45.000 --> 00:08:46.000]  要符合他們
[00:08:46.000 --> 00:08:50.000]  這個就變成投降主義
[00:08:50.000 --> 00:08:54.000]  你就放下所有的抗拒
[00:08:54.000 --> 00:08:57.000]  就跟他們一夥就算了
[00:08:57.000 --> 00:09:01.000]  當然耶穌談到這個是必要的
[00:09:01.000 --> 00:09:04.000]  但是在這個大前提上面
[00:09:04.000 --> 00:09:06.000]  也要提防另外一個極端
[00:09:06.000 --> 00:09:09.000]  就是我這個slide上面說的
[00:09:09.000 --> 00:09:11.000]  分離主義
[00:09:11.000 --> 00:09:15.000]  所以有些人說我要保持聖潔
[00:09:15.000 --> 00:09:19.000]  那我就不要跟我的非基督徒
[00:09:19.000 --> 00:09:20.000]  不要跟他們打招呼
[00:09:20.000 --> 00:09:21.000]  不要跟他們聊天
[00:09:21.000 --> 00:09:23.000]  不要跟他們吃飯
[00:09:23.000 --> 00:09:25.000]  因為我們一個禮拜
[00:09:25.000 --> 00:09:28.000]  現在我們到處在商量
[00:09:28.000 --> 00:09:31.000]  大家都知道開了一個公司
[00:09:31.000 --> 00:09:34.000]  那個physical倒閉了
[00:09:34.000 --> 00:09:36.000]  但是最近就開了一個
[00:09:36.000 --> 00:09:38.000]  另外一個就叫20C7
[00:09:38.000 --> 00:09:40.000]  大家有沒有看到
[00:09:40.000 --> 00:09:42.000]  那個幹嘛的
[00:09:42.000 --> 00:09:43.000]  建上了嘛
[00:09:43.000 --> 00:09:44.000]  大家都知道
[00:09:44.000 --> 00:09:48.000]  為什麼叫20C7呢
[00:09:48.000 --> 00:09:49.000]  另外一個可能
[00:09:49.000 --> 00:09:51.000]  如果我猜的沒錯就是
[00:09:51.000 --> 00:09:53.000]  因為它可能一個禮拜7天
[00:09:53.000 --> 00:09:55.000]  24個小時都打開了
[00:09:55.000 --> 00:09:57.000]  可能反正開放時間應該很長了
[00:09:57.000 --> 00:10:02.000]  你半夜去健身也是可以的
[00:10:02.000 --> 00:10:04.000]  所以有些基督徒也是20C7
[00:10:04.000 --> 00:10:06.000]  不是去健身
[00:10:06.000 --> 00:10:09.000]  去20C7都是有微葬會
[00:10:09.000 --> 00:10:10.000]  禮拜天回
[00:10:10.000 --> 00:10:12.000]  我以前年輕的時候也經常
[00:10:12.000 --> 00:10:14.000]  有去沒去都微葬會
[00:10:14.000 --> 00:10:16.000]  跟稍微的弟兄姊妹
[00:10:16.000 --> 00:10:20.000]  吃飯 開小酒 茶敬 禱告
[00:10:20.000 --> 00:10:22.000]  當然也是非常的淑麟
[00:10:22.000 --> 00:10:24.000]  有去什麼暑假
[00:10:24.000 --> 00:10:27.000]  什麼三菱營 清清班
[00:10:27.000 --> 00:10:28.000]  什麼陪人會
[00:10:28.000 --> 00:10:29.000]  我什麼都去
[00:10:29.000 --> 00:10:32.000]  反正就是逢會必去
[00:10:32.000 --> 00:10:34.000]  逢到必找
[00:10:34.000 --> 00:10:36.000]  都是一早就坐在那裡
[00:10:36.000 --> 00:10:37.000]  這個也是蠻熱心的
[00:10:37.000 --> 00:10:40.000]  當然我不是說這個不好
[00:10:40.000 --> 00:10:42.000]  但是有些時候我們發展到
[00:10:42.000 --> 00:10:43.000]  一個極端就是
[00:10:43.000 --> 00:10:46.000]  我們20C7都是跟教會
[00:10:46.000 --> 00:10:49.000]  都是跟基督徒在一塊
[00:10:49.000 --> 00:10:51.000]  我們跟外面的世界
[00:10:51.000 --> 00:10:55.000]  就完全的斷裂了 分開了
[00:10:55.000 --> 00:10:58.000]  我們不明白這個世俗的社會
[00:10:58.000 --> 00:11:00.000]  我們也沒有什麼朋友
[00:11:00.000 --> 00:11:02.000]  所以每逢教會
[00:11:02.000 --> 00:11:04.000]  有這個布道會的時候
[00:11:04.000 --> 00:11:05.000]  我們就很尷尬
[00:11:05.000 --> 00:11:08.000]  哎呀 我想找朋友來去教會
[00:11:08.000 --> 00:11:12.000]  但你的朋友一年20C7
[00:11:12.000 --> 00:11:14.000]  你都從來沒有跟他們打招呼到
[00:11:14.000 --> 00:11:16.000]  突然一叫就叫他們來
[00:11:16.000 --> 00:11:18.000]  教會來聽那個布道會
[00:11:18.000 --> 00:11:22.000]  他們很多時候都不一定願意來
[00:11:22.000 --> 00:11:25.000]  所以我們有更難
[00:11:25.000 --> 00:11:27.000]  可以私底下跟他們
[00:11:27.000 --> 00:11:30.000]  我們有時候說生活布道
[00:11:30.000 --> 00:11:32.000]  就是在生活方面跟他們
[00:11:32.000 --> 00:11:34.000]  好關係跟他們分享
[00:11:34.000 --> 00:11:38.000]  福音對你的好處等等
[00:11:38.000 --> 00:11:41.000]  所以我們也不會去關心
[00:11:41.000 --> 00:11:43.000]  這個社會的發展
[00:11:43.000 --> 00:11:46.000]  所以其實耶穌講完那個
[00:11:46.000 --> 00:11:51.000]  我們要中國人為義
[00:11:51.000 --> 00:11:54.000]  為了信仰受壓迫
[00:11:54.000 --> 00:11:57.000]  要開心 要當作是一個福氣
[00:11:57.000 --> 00:12:00.000]  他馬上就聽到這個
[00:12:00.000 --> 00:12:01.000]  但我們不是說
[00:12:01.000 --> 00:12:03.000]  我們不關心這個社會
[00:12:03.000 --> 00:12:05.000]  因為我們跟這個社會的關係
[00:12:05.000 --> 00:12:07.000]  雖然我們在機關不同
[00:12:07.000 --> 00:12:11.000]  但這個世界還是上帝創造的
[00:12:11.000 --> 00:12:13.000]  而且我們在這個世界
[00:12:13.000 --> 00:12:19.000]  其實這裡不是兩個比喻
[00:12:19.000 --> 00:12:20.000]  有三個比喻的
[00:12:20.000 --> 00:12:22.000]  如果你仔細看
[00:12:22.000 --> 00:12:25.000]  就是說我們基督徒
[00:12:25.000 --> 00:12:28.000]  你們就是我們
[00:12:28.000 --> 00:12:30.000]  耶穌對他的門徒說
[00:12:30.000 --> 00:12:33.000]  就是說這個教會
[00:12:33.000 --> 00:12:36.000]  首先就好像是西上的言
[00:12:36.000 --> 00:12:39.000]  The source of the earth
[00:12:39.000 --> 00:12:41.000]  也是the light of the world
[00:12:41.000 --> 00:12:44.000]  也是西上的光跟言
[00:12:44.000 --> 00:12:47.000]  但其實還有第三個比喻的
[00:12:47.000 --> 00:12:53.000]  他說我們好像一個山上的城
[00:12:53.000 --> 00:12:56.000]  他主要的這個山上的城
[00:12:56.000 --> 00:12:57.000]  最主要就是說
[00:12:57.000 --> 00:13:01.000]  我們要讓人能夠看見
[00:13:01.000 --> 00:13:03.000]  就好像如果一個城市
[00:13:03.000 --> 00:13:04.000]  有一個堡壘
[00:13:04.000 --> 00:13:07.000]  建在那個山頂上面
[00:13:07.000 --> 00:13:09.000]  老遠的你就看到
[00:13:09.000 --> 00:13:11.000]  每個方向都可以看到
[00:13:11.000 --> 00:13:13.000]  這個visibility
[00:13:13.000 --> 00:13:16.000]  你能夠被人看見
[00:13:16.000 --> 00:13:17.000]  所以做光做言
[00:13:17.000 --> 00:13:19.000]  其中一個用意
[00:13:19.000 --> 00:13:22.000]  特別在山上的城
[00:13:22.000 --> 00:13:24.000]  第三個比喻裡面表達出來
[00:13:24.000 --> 00:13:26.000]  我們不是要分離的
[00:13:26.000 --> 00:13:27.000]  我們要讓他們看見
[00:13:27.000 --> 00:13:29.000]  我們要跟他們接觸
[00:13:29.000 --> 00:13:30.000]  當然山上的城
[00:13:30.000 --> 00:13:33.000]  可能聽起來好像有點遙遠
[00:13:33.000 --> 00:13:37.000]  但是言就不同了
[00:13:37.000 --> 00:13:39.000]  因為如果言的功能
[00:13:39.000 --> 00:13:42.000]  不是放在那個瓶子裡面
[00:13:42.000 --> 00:13:44.000]  言要發揮它的作用
[00:13:44.000 --> 00:13:46.000]  比如說你煲了一個湯
[00:13:46.000 --> 00:13:48.000]  我們廣東人很喜歡煲湯
[00:13:48.000 --> 00:13:50.000]  但是一般來說
[00:13:50.000 --> 00:13:52.000]  還是比較淡的這個味道
[00:13:52.000 --> 00:13:55.000]  所以一定要加言
[00:13:55.000 --> 00:13:57.000]  所以加了言的那個湯
[00:13:57.000 --> 00:13:59.000]  就很有味道
[00:13:59.000 --> 00:14:00.000]  但是言要怎麼加呢
[00:14:00.000 --> 00:14:03.000]  就是要放進裡面
[00:14:03.000 --> 00:14:07.000]  但如果整個湯都要有味道
[00:14:07.000 --> 00:14:10.000]  那個言還要溶解
[00:14:10.000 --> 00:14:11.000]  那一堆言
[00:14:11.000 --> 00:14:13.000]  以前我們在家裡用一條
[00:14:13.000 --> 00:14:15.000]  我們這個言有分粗言
[00:14:15.000 --> 00:14:17.000]  也是肉言的
[00:14:17.000 --> 00:14:18.000]  我年輕的時候
[00:14:18.000 --> 00:14:21.000]  在家裡經常用這個粗言
[00:14:21.000 --> 00:14:24.000]  粗言的顆粒比較大
[00:14:24.000 --> 00:14:25.000]  所以你放到湯裡面
[00:14:25.000 --> 00:14:29.000]  最少你沒有攪勻
[00:14:29.000 --> 00:14:31.000]  它就可能不溶
[00:14:31.000 --> 00:14:33.000]  所以你喝湯的時候
[00:14:33.000 --> 00:14:37.000]  一大顆粒的言就比較太鹹了
[00:14:37.000 --> 00:14:41.000]  但是這個言應該要均勻的
[00:14:41.000 --> 00:14:42.000]  它要溶解
[00:14:42.000 --> 00:14:44.000]  好像它要溶解
[00:14:44.000 --> 00:14:47.000]  讓它分開
[00:14:47.000 --> 00:14:50.000]  進到這個湯的每一個空間裡面
[00:14:50.000 --> 00:14:52.000]  對不對
[00:14:52.000 --> 00:14:54.000]  所以這個三生的言
[00:14:54.000 --> 00:14:55.000]  三生的成
[00:14:55.000 --> 00:14:57.000]  這個Visibility 可見性
[00:14:57.000 --> 00:14:58.000]  這個用意
[00:14:58.000 --> 00:15:00.000]  另外的就是
[00:15:00.000 --> 00:15:03.000]  光也是讓人能夠看見
[00:15:03.000 --> 00:15:05.000]  也是有一個接觸
[00:15:05.000 --> 00:15:09.000]  也要我們表達我們基督教的立場
[00:15:09.000 --> 00:15:11.000]  但是這個四生的言
[00:15:11.000 --> 00:15:12.000]  主要談的就是
[00:15:12.000 --> 00:15:15.000]  我們要進到這個社會
[00:15:15.000 --> 00:15:18.000]  我們要進到這個社群
[00:15:18.000 --> 00:15:20.000]  我們要讓我們基督徒的味道
[00:15:20.000 --> 00:15:24.000]  能夠跨在整個社會
[00:15:24.000 --> 00:15:25.000]  在人群
[00:15:25.000 --> 00:15:28.000]  在每個人當中
[00:15:28.000 --> 00:15:30.000]  所以我們看到
[00:15:30.000 --> 00:15:31.000]  我們這個做光做陰
[00:15:31.000 --> 00:15:34.000]  第一個我們最重要的教訓就是
[00:15:34.000 --> 00:15:36.000]  我們跟社會的關係
[00:15:36.000 --> 00:15:39.000]  要有一個雙重的關係
[00:15:39.000 --> 00:15:42.000]  不是絕對的離
[00:15:42.000 --> 00:15:44.000]  也不是絕對的和
[00:15:44.000 --> 00:15:49.000]  要保持好像基督在約翰福音
[00:15:49.000 --> 00:15:51.000]  在他離開西西之前
[00:15:51.000 --> 00:15:56.000]  他就為他的門徒禱告
[00:15:56.000 --> 00:15:58.000]  但是他這個禱告也很有名的
[00:15:58.000 --> 00:15:59.000]  他說
[00:15:59.000 --> 00:16:01.000]  他希望他們的門徒
[00:16:01.000 --> 00:16:02.000]  在這個世界
[00:16:02.000 --> 00:16:04.000]  耶穌離開這個世界了
[00:16:04.000 --> 00:16:06.000]  但我們還是在這個世界
[00:16:06.000 --> 00:16:08.000]  但是我們在這個世界
[00:16:08.000 --> 00:16:13.000]  但我們這個身份不屬於這個世界
[00:16:13.000 --> 00:16:17.000]  在系而不屬系
[00:16:17.000 --> 00:16:20.000]  所以這個做光做陰
[00:16:20.000 --> 00:16:22.000]  在詩歌裡面就談到要傳福音
[00:16:22.000 --> 00:16:23.000]  這個都對
[00:16:23.000 --> 00:16:25.000]  但其中一個含義
[00:16:25.000 --> 00:16:28.000]  也是代表要關心這個社會
[00:16:28.000 --> 00:16:30.000]  關心這個政治
[00:16:30.000 --> 00:16:33.000]  那當然有些人在這裡可能就說
[00:16:33.000 --> 00:16:37.000]  我們以前可能特別在精信會
[00:16:37.000 --> 00:16:38.000]  有些宗派
[00:16:38.000 --> 00:16:40.000]  特別的強調
[00:16:40.000 --> 00:16:43.000]  我們要徵召的分離
[00:16:43.000 --> 00:16:45.000]  不要徵召的合一
[00:16:45.000 --> 00:16:48.000]  這個主要就是因為在中西紀
[00:16:48.000 --> 00:16:49.000]  有一個教訓
[00:16:49.000 --> 00:16:51.000]  就是我們看到
[00:16:51.000 --> 00:16:54.000]  教會領袖
[00:16:54.000 --> 00:16:55.000]  就是天主教那邊
[00:16:55.000 --> 00:16:58.000]  就是召忠還是召王
[00:16:58.000 --> 00:17:00.000]  真的好像是皇帝一樣的
[00:17:00.000 --> 00:17:02.000]  就對這個社會好像有
[00:17:02.000 --> 00:17:05.000]  比這個君王有時候
[00:17:05.000 --> 00:17:07.000]  這個權力更大
[00:17:07.000 --> 00:17:09.000]  他的影響更大
[00:17:09.000 --> 00:17:12.000]  但當那個教會有很大的權力的時候
[00:17:12.000 --> 00:17:15.000]  就很容易腐敗
[00:17:15.000 --> 00:17:18.000]  我們常常聽到有一句話
[00:17:18.000 --> 00:17:21.000]  權力使人腐敗
[00:17:21.000 --> 00:17:22.000]  Power Corrupts
[00:17:22.000 --> 00:17:24.000]  Absolute Power Corrupts
[00:17:24.000 --> 00:17:26.000]  Absolutely
[00:17:26.000 --> 00:17:31.000]  所以我們不要徵召合一
[00:17:31.000 --> 00:17:33.000]  要徵召分離
[00:17:33.000 --> 00:17:34.000]  主要就是說
[00:17:34.000 --> 00:17:36.000]  我們教會在這個世界裡面
[00:17:36.000 --> 00:17:38.000]  主要的目的就是要
[00:17:38.000 --> 00:17:40.000]  好像耶穌來到世界上
[00:17:40.000 --> 00:17:42.000]  要去服事
[00:17:42.000 --> 00:17:44.000]  要服務其他人
[00:17:44.000 --> 00:17:47.000]  要將福音傳給他們
[00:17:47.000 --> 00:17:49.000]  要愛他們
[00:17:49.000 --> 00:17:52.000]  不僅要在世界當家作主
[00:17:52.000 --> 00:17:54.000]  要來控制其他人
[00:17:54.000 --> 00:17:57.000]  但是這個不代表在一個社會裡面
[00:17:57.000 --> 00:17:59.000]  特別在一個民主的社會裡面
[00:17:59.000 --> 00:18:01.000]  我們不去關心這個社會
[00:18:01.000 --> 00:18:04.000]  所以我們不要有這個誤解
[00:18:04.000 --> 00:18:06.000]  所以做光正爺的使命
[00:18:06.000 --> 00:18:08.000]  也是談到
[00:18:08.000 --> 00:18:10.000]  我們要做一個外顯的
[00:18:10.000 --> 00:18:11.000]  visible的
[00:18:11.000 --> 00:18:16.000]  一個要進入人群的教會
[00:18:16.000 --> 00:18:19.000]  這個就好像耶穌基督
[00:18:19.000 --> 00:18:21.000]  來請救我們
[00:18:21.000 --> 00:18:24.000]  也不是在純粹祂坐在天上的寶座
[00:18:24.000 --> 00:18:27.000]  人家就派一團天使
[00:18:27.000 --> 00:18:29.000]  用一個大的loud speaker
[00:18:29.000 --> 00:18:31.000]  一個喇叭到處就傳
[00:18:31.000 --> 00:18:32.000]  那你們要悔改了
[00:18:32.000 --> 00:18:35.000]  耶穌就很輕鬆地在上面
[00:18:35.000 --> 00:18:36.000]  不是這樣的
[00:18:36.000 --> 00:18:37.000]  耶穌基督
[00:18:37.000 --> 00:18:40.000]  我們在《約翰福音》就看到
[00:18:40.000 --> 00:18:43.000]  耶穌是道成若生
[00:18:43.000 --> 00:18:46.000]  住在我們中間
[00:18:46.000 --> 00:18:49.000]  充充滿滿的恩典
[00:18:49.000 --> 00:18:51.000]  有真理
[00:18:51.000 --> 00:18:53.000]  這個就是基督對我們的關係
[00:18:53.000 --> 00:18:56.000]  我們也應該有道成若生的精神
[00:18:56.000 --> 00:18:59.000]  進到這個社會
[00:18:59.000 --> 00:19:02.000]  我們要保持我們基督徒的身份
[00:19:02.000 --> 00:19:05.000]  我們要堅持我們基督徒的價值觀
[00:19:05.000 --> 00:19:09.000]  但是我們不是要跟這個社會斷裂
[00:19:09.000 --> 00:19:10.000]  我們跟
[00:19:10.000 --> 00:19:12.000]  特別是我們的親人
[00:19:12.000 --> 00:19:13.000]  我們的朋友
[00:19:13.000 --> 00:19:17.000]  我們不是要跟他們沒有關係
[00:19:17.000 --> 00:19:20.000]  我們也應該多交朋友
[00:19:20.000 --> 00:19:23.000]  只要跟我們的朋友有好的關係
[00:19:23.000 --> 00:19:25.000]  我們才能夠比較
[00:19:25.000 --> 00:19:27.000]  能夠有多的機會
[00:19:27.000 --> 00:19:30.000]  將福音傳給他們
[00:19:30.000 --> 00:19:34.000]  所以我們談到這個基本的意義
[00:19:34.000 --> 00:19:37.000]  但言的功能是什麼呢
[00:19:37.000 --> 00:19:39.000]  我們看到
[00:19:39.000 --> 00:19:40.000]  首先
[00:19:40.000 --> 00:19:42.000]  我是說珍貴
[00:19:42.000 --> 00:19:45.000]  它代表其實耶穌說我們是很珍貴的
[00:19:45.000 --> 00:19:47.000]  但是你可能很奇怪
[00:19:47.000 --> 00:19:50.000]  現在你去這個威康
[00:19:50.000 --> 00:19:53.000]  買一包鹽多少錢呢
[00:19:53.000 --> 00:19:57.000]  買一包鹽多少錢呢
[00:19:57.000 --> 00:19:58.000]  七塊錢
[00:19:58.000 --> 00:19:59.000]  其實反正有大有小
[00:19:59.000 --> 00:20:01.000]  幾塊錢就行了
[00:20:01.000 --> 00:20:02.000]  一包鹽呢
[00:20:02.000 --> 00:20:03.000]  幾塊錢
[00:20:03.000 --> 00:20:04.000]  其實呢
[00:20:04.000 --> 00:20:06.000]  很便宜的
[00:20:06.000 --> 00:20:08.000]  所以耶穌說你們是犧牲了鹽
